contrast,database,pathway,pval,padj,ES,NES,size
Training_CR,GO:BP,GOBP_ACTOMYOSIN_STRUCTURE_ORGANIZATION,1.0926816901145837e-6,4.06403409581364e-4,0.5129420785660973,2.209496068456749,68
Training_CR,GO:BP,GOBP_MUSCLE_CELL_DIFFERENTIATION,1.1926732489548467e-6,4.06403409581364e-4,0.4313965541903514,2.057375453383616,124
Training_CR,GO:BP,GOBP_MYOFIBRIL_ASSEMBLY,3.1667373090548826e-5,0.006166089931774007,0.5679066946625545,2.174528907401876,40
Training_CR,GO:BP,GOBP_MEMBRANELESS_ORGANELLE_ASSEMBLY,1.8340664874006273e-4,0.015896983948062094,0.38668819540049215,1.8119656260906092,112
Training_CR,GO:BP,GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS,2.581390115652273e-4,0.01711023921465463,0.45104604944542703,1.882027586727803,59
Training_CR,GO:BP,GOBP_PROTON_TRANSMEMBRANE_TRANSPORT,2.7617407389758024e-4,0.01711023921465463,0.4048609933502065,1.8057786944988545,83
Training_CR,GO:BP,GOBP_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION,3.2522813491907157e-4,0.0178652084016716,0.5320469628376476,1.9806614586078244,36
Training_CR,GO:BP,GOBP_ACTIN_FILAMENT_BUNDLE_ORGANIZATION,3.4880987543040975e-4,0.018285686931217248,0.520935091006784,1.9946734647095021,40
Training_CR,GO:BP,GOBP_MODIFIED_AMINO_ACID_METABOLIC_PROCESS,4.7359245395276974e-4,0.01844304327821786,-0.4679243118191232,-1.8731714420303454,52
Training_CR,GO:BP,GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT,5.708449693724824e-4,0.01998922649735661,0.4203192648540036,1.818725536121311,70
Training_CR,GO:BP,GOBP_PROTEIN_NEDDYLATION,6.702457365678903e-4,0.021040680377344065,-0.6846237799264172,-1.9981545623802937,15
Training_CR,GO:BP,GOBP_MODIFIED_AMINO_ACID_BIOSYNTHETIC_PROCESS,7.342692970127145e-4,0.022240201151740663,-0.6467887647449688,-1.9858008502268985,18
Training_CR,GO:BP,GOBP_MYOTUBE_DIFFERENTIATION,0.0013383853643363392,0.03508113945366212,0.4406832473345612,1.8003684114702279,54
Training_CR,Hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,1.7645064601755082e-5,0.004008370508698696,0.579409238680619,2.2185724355219416,40
Training_CR,Hallmark,HALLMARK_APICAL_JUNCTION,4.555400527956303e-4,0.01844304327821786,0.5075204394974734,1.9285187219993205,39
Training_CR,Hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION,4.4273185124418514e-4,0.01844304327821786,0.3414426382856024,1.6690734410289139,148
Training_CR,KEGG,KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_I,2.2160139032515025e-4,0.015896983948062094,0.5313220484189032,2.0344453838731353,40
Training_CR,KEGG,KEGG_MEDICUS_REFERENCE_MITOCHONDRIAL_COMPLEX_UCP1_IN_THERMOGENESIS,1.945529086253859e-4,0.015896983948062094,0.5018173638802446,1.990588886504415,47
Training_CR,KEGG,KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION,0.001102255625041754,0.030047488338638215,0.4294442530440065,1.8243509672547353,63
Training_CR,Reactome,REACTOME_STRIATED_MUSCLE_CONTRACTION,2.613993570344621e-6,7.125746472759437e-4,0.6664404015711081,2.3315212715183264,28
Training_CR,Reactome,REACTOME_COMPLEX_I_BIOGENESIS,1.0793381581914627e-4,0.014711379096149639,0.5079740505210264,2.002390102754285,46
Training_CR,Reactome,REACTOME_EPH_EPHRIN_SIGNALING,2.117692858471953e-4,0.015896983948062094,0.6061482336515225,2.078365184912375,26
Training_CR,Reactome,REACTOME_NUCLEOTIDE_EXCISION_REPAIR,2.0250374736141785e-4,0.015896983948062094,-0.6138412484719784,-2.0277496126091448,24
Training_CR,Reactome,REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING,2.2069947176460832e-4,0.015896983948062094,0.6319742627156889,2.092549644108424,23
Training_CR,Reactome,REACTOME_KEAP1_NFE2L2_PATHWAY,3.2768173884210563e-4,0.0178652084016716,-0.45410821149120956,-1.859703138210216,58
Training_CR,Reactome,REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION,4.1487220430542435e-4,0.01844304327821786,-0.42285653123272476,-1.7978981668053562,70
Training_CR,Reactome,REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION,4.17043809755143e-4,0.01844304327821786,0.4267183195135303,1.846414307703931,70
Training_CR,Reactome,REACTOME_RESPIRATORY_ELECTRON_TRANSPORT,4.510852543667518e-4,0.01844304327821786,0.38528213637612474,1.7694669353976429,98
Training_CR,Reactome,REACTOME_RRNA_PROCESSING,5.958763102603987e-4,0.01998922649735661,0.4169499362855705,1.7960102776936604,68
Training_CR,Reactome,REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS,0.001011986657983419,0.029347613081519147,0.6193135350713926,1.9997086129758948,21
Training_CR,Reactome,REACTOME_RHO_GTPASE_EFFECTORS,0.0012995664462506066,0.03473155031842307,0.3944705756012497,1.721402531082147,74
Training_CR,Reactome,REACTOME_RHO_GTPASES_ACTIVATE_PKNS,0.001672284108693021,0.043006098870728066,0.6035638029524293,1.9233754197090502,20
Training_CR,Reactome,REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS,0.001802351277011606,0.044665541646669436,-0.4529294630095336,-1.7725586838907958,47
Training_CR,Reactome,REACTOME_NEDDYLATION,0.001919506716444377,0.04671942240203011,-0.4078591471137547,-1.719754972770605,67
Training_CRE,GO Slim,GOSLIM_CYTOPLASMIC_TRANSLATION,3.0658850902337973e-6,4.7488422798714535e-4,0.43378342310662144,1.9755643013412625,119
Training_CRE,GO Slim,GOSLIM_CILIUM_ORGANIZATION,0.001506802353342537,0.03875040769067695,0.5493864274326226,1.8920241231299202,30
Training_CRE,GO:BP,GOBP_ACTIN_FILAMENT_ORGANIZATION,5.698670666299805e-8,7.767288118166634e-5,0.5067995146334277,2.222404105383741,96
Training_CRE,GO:BP,GOBP_NEGATIVE_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION,2.9376096533204565e-6,4.7488422798714535e-4,0.6481170480946674,2.263876997279662,32
Training_CRE,GO:BP,GOBP_STRIATED_MUSCLE_CELL_DIFFERENTIATION,2.8059401803359144e-6,4.7488422798714535e-4,0.46149022315106103,2.053609232036255,104
Training_CRE,GO:BP,GOBP_MYOTUBE_DIFFERENTIATION,8.46444021017219e-6,6.786489415567468e-4,0.5463497913242064,2.148061925158411,54
Training_CRE,GO:BP,GOBP_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME,1.3896807218599102e-5,9.330836255433861e-4,0.7250381815400049,2.185660829253384,18
Training_CRE,GO:BP,GOBP_CYTOPLASMIC_TRANSLATION,1.4376196725173228e-5,9.330836255433861e-4,0.4365237160460293,1.957813603689053,109
Training_CRE,GO:BP,GOBP_SYNCYTIUM_FORMATION,2.0180491534155493e-5,0.0011460837483772473,0.5877215055091166,2.1492758637878864,39
Training_CRE,GO:BP,GOBP_CELLULAR_RESPONSE_TO_TYPE_II_INTERFERON,9.81590925721423e-5,0.004955216413919628,0.6619305453029041,2.088771066584413,21
Training_CRE,GO:BP,GOBP_PROTEIN_POLYUBIQUITINATION,9.73728451281983e-5,0.004955216413919628,-0.5595809552227005,-2.0435952889097098,35
Training_CRE,GO:BP,GOBP_RNA_SPLICING,2.1625015856195856e-4,0.010163757452412053,0.4544131978696895,1.9007191527198726,73
Training_CRE,GO:BP,GOBP_CYTOSKELETON_DEPENDENT_CYTOKINESIS,2.2676997051692053e-4,0.010302915660485423,0.5951590372757478,2.033757202049202,29
Training_CRE,GO:BP,GOBP_NEGATIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS,4.4243146079494985e-4,0.017229545173243332,0.5541775076437236,1.9357455812227733,32
Training_CRE,GO:BP,GOBP_SPERMATID_DIFFERENTIATION,6.013998435278444e-4,0.022154269911579785,-0.677185639544721,-2.0056349374055924,16
Training_CRE,GO:BP,GOBP_REGULATION_OF_MRNA_METABOLIC_PROCESS,7.382721609485646e-4,0.025801665522381886,0.4664258130889004,1.842874669519882,55
Training_CRE,GO:BP,GOBP_CILIUM_ORGANIZATION,7.869713622148122e-4,0.026816049167469727,0.5276483077579812,1.8734076090492562,34
Training_CRE,GO:BP,GOBP_REGULATION_OF_CYTOPLASMIC_TRANSLATION,8.903317301221341e-4,0.02959810117454802,0.684063348435964,2.000629388788337,16
Training_CRE,GO:BP,GOBP_ACTOMYOSIN_STRUCTURE_ORGANIZATION,0.0010319771590887924,0.03125744150751164,0.42784901284923305,1.7650965756787562,68
Training_CRE,GO:BP,GOBP_PLATELET_AGGREGATION,0.0010152777587255,0.03125744150751164,0.6348234496383496,1.9476054175645081,19
Training_CRE,GO:BP,GOBP_SULFUR_COMPOUND_METABOLIC_PROCESS,0.0012938188232867885,0.03752074587531687,-0.3639787025666098,-1.6490081430863002,99
Training_CRE,GO:BP,GOBP_POSITIVE_REGULATION_OF_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_ASSEMBLY,0.001328696490688432,0.0377294441001736,0.6177261806711474,1.8621638841550168,18
Training_CRE,GO:BP,GOBP_REGULATION_OF_CELL_PROJECTION_ASSEMBLY,0.001401433341463621,0.03820307288829831,0.5531053355197879,1.9048316179300766,30
Training_CRE,GO:BP,GOBP_ACTIN_FILAMENT_BUNDLE_ORGANIZATION,0.0017494326816072281,0.04415697675982689,0.4987620926747229,1.8327526506297527,40
Training_CRE,GO:BP,GOBP_CILIUM_MOVEMENT,0.001981101220666137,0.045884021514093085,-0.5784946792856579,-1.8444700068161952,21
Training_CRE,GO:BP,GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY,0.0020988924598732382,0.047679840380120395,0.4702464965235046,1.7664574450041903,44
Training_CRE,Hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,9.195449065967037e-4,0.029841421611697786,0.5159834333336591,1.8960342395949499,40
Training_CRE,Hallmark,HALLMARK_MYC_TARGETS_V1,0.0013617338375749345,0.03787843307376808,0.35543411617537013,1.6267185369067014,124
Training_CRE,KEGG,KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION,6.35622823910581e-6,6.1882422070723e-4,0.5172281146987725,2.104103080428434,63
Training_CRE,Reactome,REACTOME_EPH_EPHRIN_SIGNALING,1.8199240095472897e-6,4.7488422798714535e-4,0.6938342112380664,2.3052854622390586,26
Training_CRE,Reactome,REACTOME_MRNA_3_END_PROCESSING,2.0883098181931246e-6,4.7488422798714535e-4,0.6389994351323598,2.2687581602255826,34
Training_CRE,Reactome,REACTOME_MRNA_SPLICING,2.6828086593117095e-6,4.7488422798714535e-4,0.6178362609682326,2.259404413526907,39
Training_CRE,Reactome,REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,2.17267457002246e-6,4.7488422798714535e-4,0.5113061602440314,2.134154062892952,72
Training_CRE,Reactome,REACTOME_DENGUE_VIRUS_HOST_INTERACTIONS,4.705648876622661e-6,5.344832849030572e-4,0.568672279728576,2.207193710247403,51
Training_CRE,Reactome,REACTOME_RRNA_PROCESSING,8.300017602022774e-6,6.786489415567468e-4,0.5041173685835441,2.079742652907687,68
Training_CRE,Reactome,REACTOME_CELLULAR_RESPONSE_TO_STARVATION,5.2399336085547465e-5,0.002856811803384048,0.4648539466949907,1.95576187919302,76
Training_CRE,Reactome,REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION,1.1030338827693485e-4,0.005369411365052221,-0.44760448461612834,-1.9043092683383605,70
Training_CRE,Reactome,REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION,3.80194118879896e-4,0.01570316921313025,0.4202612883068494,1.8152003030758377,87
Training_CRE,Reactome,REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,4.20319659299711e-4,0.016849873400750177,0.6716376880553763,2.0000653357036153,17
Training_CRE,Reactome,REACTOME_SEMAPHORIN_INTERACTIONS,5.640490938563499e-4,0.021355525414616806,0.6515889395332031,1.9990410709984532,19
Training_CRE,Reactome,REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS,6.555093930765483e-4,0.023512086914824617,0.6162404762699148,1.9445926555659576,21
Training_CRE,Reactome,REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION,9.985809837735574e-4,0.03125744150751164,0.5029804693930118,1.8717230013912838,42
Training_CRE,Reactome,REACTOME_REGULATION_OF_TP53_ACTIVITY,0.0019861755460979396,0.045884021514093085,-0.5811023186728499,-1.8786357659925097,22
Training_CRE,Reactome,REACTOME_RHO_GTPASE_EFFECTORS,0.0018865386714627603,0.045884021514093085,0.41495072068491734,1.7399527644019137,74
Training_PLA,Reactome,REACTOME_STRIATED_MUSCLE_CONTRACTION,1.9171552878620042e-5,0.026130826573559116,0.6341217108291514,2.215022877750559,28
