pathway,contrast,NES,padj,size,database
GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS,Training_PLA,1.117266679157349,0.5610515092700663,105,GO:BP
GOBP_RIBONUCLEOSIDE_METABOLIC_PROCESS,Training_PLA,1.0004091387213057,0.72985323695163,10,GO:BP
GOBP_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS,Training_PLA,-1.0759400014299427,0.6705976249688876,17,GO:BP
GOBP_RIBONUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS,Training_PLA,-0.8073196748537148,0.9043477507056982,28,GO:BP
GOBP_RIBOSE_PHOSPHATE_METABOLIC_PROCESS,Training_PLA,1.5573900132297849,0.05393577186966812,165,GO:BP
GOBP_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS,Training_PLA,-0.9532362672118131,0.771103324568831,11,GO:BP
GOBP_RIBOSOMAL_SMALL_SUBUNIT_ASSEMBLY,Training_PLA,1.1610002304663822,0.6015620292585159,10,GO:BP
GOBP_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS,Training_PLA,1.353655134429856,0.3822027273838676,30,GO:BP
GOBP_RIBOSOME_ASSEMBLY,Training_PLA,1.4330138742908365,0.32899393361239265,23,GO:BP
GOBP_RIBOSOME_BIOGENESIS,Training_PLA,1.2800474461831755,0.4074426868958403,59,GO:BP
GOBP_RIBOSOME_DISASSEMBLY,Training_PLA,-0.8582721271466315,0.838546807039405,12,GO:BP
GOBP_RNA_EXPORT_FROM_NUCLEUS,Training_PLA,-1.6379090275010417,0.1864334436954007,19,GO:BP
GOBP_RNA_LOCALIZATION,Training_PLA,-1.0646339373940894,0.6666618824297704,47,GO:BP
GOBP_RNA_METHYLATION,Training_PLA,0.6490260963879159,0.9683958863443595,10,GO:BP
GOBP_RNA_MODIFICATION,Training_PLA,0.9718401834940036,0.75909394622277,15,GO:BP
GOBP_RNA_SPLICING,Training_PLA,-0.7560234143613266,0.9771882610340228,89,GO:BP
GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS,Training_PLA,-0.6450401313695663,0.9910864162188188,66,GO:BP
GOBP_RNA_TEMPLATED_DNA_BIOSYNTHETIC_PROCESS,Training_PLA,-0.9572568067107959,0.7781902129339934,18,GO:BP
GOBP_RRNA_METABOLIC_PROCESS,Training_PLA,1.2424695398734174,0.478204176709364,37,GO:BP
GOBP_RRNA_PROCESSING,Training_PLA,1.2515459199122456,0.4749960145278698,31,GO:BP
GOBP_RUFFLE_ASSEMBLY,Training_PLA,-1.1600119600342398,0.6015620292585159,11,GO:BP
GOBP_RUFFLE_ORGANIZATION,Training_PLA,-1.1145452825822866,0.629771732812334,14,GO:BP
GOBP_SARCOMERE_ORGANIZATION,Training_PLA,1.2464489123741087,0.47615222632526627,32,GO:BP
GOBP_SARCOPLASMIC_RETICULUM_CALCIUM_ION_TRANSPORT,Training_PLA,0.7758614886658363,0.9171946791974077,26,GO:BP
GOBP_SCHWANN_CELL_DIFFERENTIATION,Training_PLA,-0.6136984631944794,0.9811814503647117,20,GO:BP
GOBP_SECONDARY_ALCOHOL_METABOLIC_PROCESS,Training_PLA,-1.2451647735362532,0.4639503765337573,39,GO:BP
GOBP_SECONDARY_METABOLIC_PROCESS,Training_PLA,-1.4934824728671872,0.31532630088605723,12,GO:BP
GOBP_SENSORY_ORGAN_MORPHOGENESIS,Training_PLA,0.7432569189754001,0.9358990562858106,21,GO:BP
GOBP_SENSORY_PERCEPTION_OF_LIGHT_STIMULUS,Training_PLA,0.713297038956225,0.9489113873396915,18,GO:BP
GOBP_SENSORY_PERCEPTION_OF_MECHANICAL_STIMULUS,Training_PLA,-1.1532027306698795,0.5764167617381231,22,GO:BP
GOBP_SENSORY_SYSTEM_DEVELOPMENT,Training_PLA,-1.1273152861807247,0.5963522796847704,34,GO:BP
GOBP_SEQUESTERING_OF_CALCIUM_ION,Training_PLA,0.7345153724857022,0.9570073975553599,37,GO:BP
GOBP_SEX_DIFFERENTIATION,Training_PLA,-1.464144323695269,0.2888754742059646,25,GO:BP
GOBP_SHORT_CHAIN_FATTY_ACID_METABOLIC_PROCESS,Training_PLA,1.220301150109233,0.545781309118426,10,GO:BP
GOBP_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR,Training_PLA,0.9166503767771659,0.8150856560977557,33,GO:BP
GOBP_SIGNAL_TRANSDUCTION_IN_ABSENCE_OF_LIGAND,Training_PLA,0.8604048182202535,0.8428508837221892,12,GO:BP
GOBP_SIGNAL_TRANSDUCTION_IN_RESPONSE_TO_DNA_DAMAGE,Training_PLA,1.2177596052732016,0.504913534860168,27,GO:BP
GOBP_SINGLE_FERTILIZATION,Training_PLA,-0.9176500451365514,0.81270693663939,27,GO:BP
GOBP_SISTER_CHROMATID_SEGREGATION,Training_PLA,1.178719480988676,0.5355210361702646,33,GO:BP
GOBP_SKELETAL_MUSCLE_ADAPTATION,Training_PLA,1.0689267653092283,0.6773444659638748,14,GO:BP
GOBP_SKELETAL_MUSCLE_CELL_DIFFERENTIATION,Training_PLA,0.9621414538057992,0.7648197380609886,15,GO:BP
GOBP_SKELETAL_MUSCLE_CONTRACTION,Training_PLA,1.251656999150703,0.47953309296538543,27,GO:BP
GOBP_SKELETAL_MUSCLE_ORGAN_DEVELOPMENT,Training_PLA,1.1290270878226256,0.5780856273282114,56,GO:BP
GOBP_SKELETAL_MUSCLE_TISSUE_REGENERATION,Training_PLA,-0.49064316591302404,0.9950481425495855,13,GO:BP
GOBP_SKELETAL_SYSTEM_MORPHOGENESIS,Training_PLA,-1.442157735129536,0.36144456487828575,11,GO:BP
GOBP_SKIN_DEVELOPMENT,Training_PLA,-1.4387364689943096,0.28975907215878516,36,GO:BP
GOBP_SKIN_EPIDERMIS_DEVELOPMENT,Training_PLA,-1.0055828993121094,0.7280269108164434,10,GO:BP
GOBP_SMALL_MOLECULE_CATABOLIC_PROCESS,Training_PLA,-0.960994276688941,0.7947944051865431,141,GO:BP
GOBP_SMOOTH_MUSCLE_CELL_MIGRATION,Training_PLA,-1.265809187199407,0.5041402049703192,12,GO:BP
GOBP_SMOOTH_MUSCLE_CELL_PROLIFERATION,Training_PLA,1.6523612156395278,0.17243080964074292,26,GO:BP
GOBP_SMOOTH_MUSCLE_CONTRACTION,Training_PLA,-0.9938790416662174,0.7428276111878883,17,GO:BP
GOBP_SODIUM_ION_TRANSMEMBRANE_TRANSPORT,Training_PLA,1.207152452823242,0.5452128744599342,14,GO:BP
GOBP_SODIUM_ION_TRANSPORT,Training_PLA,1.372282032562232,0.3822027273838676,21,GO:BP
GOBP_SPERMATID_DIFFERENTIATION,Training_PLA,-0.6996918597078087,0.957140541215365,21,GO:BP
GOBP_SPERM_EGG_RECOGNITION,Training_PLA,0.7039900529693944,0.9463272614150363,12,GO:BP
GOBP_SPHINGOLIPID_BIOSYNTHETIC_PROCESS,Training_PLA,0.8607613818133334,0.8338497639879698,10,GO:BP
GOBP_SPHINGOLIPID_METABOLIC_PROCESS,Training_PLA,-0.9494283978155343,0.7834439860834016,17,GO:BP
GOBP_SPINDLE_ASSEMBLY,Training_PLA,1.1616156498895407,0.5704012735125968,26,GO:BP
GOBP_SPINDLE_LOCALIZATION,Training_PLA,-0.6773067421635973,0.960109272678183,14,GO:BP
GOBP_SPINDLE_ORGANIZATION,Training_PLA,-0.9719596127474203,0.7670936755953787,48,GO:BP
GOBP_SPLICEOSOMAL_COMPLEX_ASSEMBLY,Training_PLA,0.8544684517708151,0.8493465064288835,15,GO:BP
GOBP_SPROUTING_ANGIOGENESIS,Training_PLA,-1.0562281304105454,0.6773444659638748,20,GO:BP
GOBP_STEM_CELL_DIFFERENTIATION,Training_PLA,-0.882988517194186,0.8370104194677125,29,GO:BP
GOBP_STEM_CELL_PROLIFERATION,Training_PLA,0.8196945994546849,0.8689734436615532,11,GO:BP
GOBP_STEROID_BIOSYNTHETIC_PROCESS,Training_PLA,-1.0994965043198348,0.6237967614446517,36,GO:BP
GOBP_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY,Training_PLA,-1.2738092808107881,0.4639503765337573,23,GO:BP
GOBP_STEROID_METABOLIC_PROCESS,Training_PLA,-1.4375206166724945,0.2260854533406321,62,GO:BP
GOBP_STEROL_BIOSYNTHETIC_PROCESS,Training_PLA,-0.9716090668940504,0.763593465025782,22,GO:BP
GOBP_STEROL_HOMEOSTASIS,Training_PLA,0.6832759434853484,0.9570073975553599,15,GO:BP
GOBP_STEROL_TRANSPORT,Training_PLA,-1.241381252393711,0.48470534207457777,27,GO:BP
GOBP_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE,Training_PLA,0.8524696995202655,0.8506798254329717,15,GO:BP
GOBP_STRESS_FIBER_ASSEMBLY,Training_PLA,-0.9315263359938606,0.7979809410869616,29,GO:BP
GOBP_STRESS_GRANULE_ASSEMBLY,Training_PLA,1.5970300198534335,0.21524148453208294,15,GO:BP
GOBP_STRIATED_MUSCLE_ADAPTATION,Training_PLA,0.9945193567006699,0.7335300794551646,20,GO:BP
GOBP_STRIATED_MUSCLE_CELL_APOPTOTIC_PROCESS,Training_PLA,1.378276208913068,0.4146028413408821,11,GO:BP
GOBP_STRIATED_MUSCLE_CELL_DIFFERENTIATION,Training_PLA,1.0836877860301166,0.6114940597319088,91,GO:BP
GOBP_STRIATED_MUSCLE_CELL_PROLIFERATION,Training_PLA,0.671906673669755,0.9570073975553599,10,GO:BP
GOBP_STRIATED_MUSCLE_CONTRACTION,Training_PLA,1.229557035584481,0.44802910112916683,74,GO:BP
GOBP_SUBSTANTIA_NIGRA_DEVELOPMENT,Training_PLA,-1.1271371694020107,0.6110377699912813,25,GO:BP
GOBP_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING,Training_PLA,-1.3714718338567207,0.3584924500460431,29,GO:BP
GOBP_SULFUR_AMINO_ACID_METABOLIC_PROCESS,Training_PLA,-0.7203208276889494,0.9368949080099114,13,GO:BP
GOBP_SULFUR_COMPOUND_BIOSYNTHETIC_PROCESS,Training_PLA,-1.3293803713346148,0.3497454043967075,49,GO:BP
GOBP_SULFUR_COMPOUND_CATABOLIC_PROCESS,Training_PLA,-0.8018594536851951,0.8822492671032084,13,GO:BP
GOBP_SULFUR_COMPOUND_METABOLIC_PROCESS,Training_PLA,-1.170823863475252,0.48555526670820087,103,GO:BP
GOBP_SYMBIONT_ENTRY_INTO_HOST,Training_PLA,-1.4547724686428916,0.2926051223834807,29,GO:BP
GOBP_SYNAPSE_ASSEMBLY,Training_PLA,-0.8367375123783155,0.8730172997280362,23,GO:BP
GOBP_SYNAPTIC_VESICLE_EXOCYTOSIS,Training_PLA,-0.5841196136590028,0.9779212745299705,10,GO:BP
GOBP_SYNAPTIC_VESICLE_RECYCLING,Training_PLA,-1.079067460206269,0.6539888357906456,27,GO:BP
GOBP_SYNCYTIUM_FORMATION,Training_PLA,-1.1293893325467295,0.6246988114747873,10,GO:BP
GOBP_TAXIS,Training_PLA,-1.5863688617295262,0.11948418674698796,60,GO:BP
GOBP_TELENCEPHALON_DEVELOPMENT,Training_PLA,-1.5095704191363937,0.22459072696050372,35,GO:BP
GOBP_TELOMERASE_RNA_LOCALIZATION,Training_PLA,-0.8951441444907505,0.8150856560977557,10,GO:BP
GOBP_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING,Training_PLA,-1.013853722098349,0.7192142376839714,20,GO:BP
GOBP_TELOMERE_ORGANIZATION,Training_PLA,-0.6793053668896787,0.9771882610340228,37,GO:BP
GOBP_TEMPERATURE_HOMEOSTASIS,Training_PLA,-1.1229827205894887,0.6029453643379457,32,GO:BP
GOBP_TERPENOID_METABOLIC_PROCESS,Training_PLA,-1.3910846677237647,0.36144456487828575,25,GO:BP
GOBP_TETRAPYRROLE_BIOSYNTHETIC_PROCESS,Training_PLA,0.5610544057948716,0.9848519571107928,11,GO:BP
GOBP_TETRAPYRROLE_METABOLIC_PROCESS,Training_PLA,-0.6210914076998661,0.9771882610340228,16,GO:BP
GOBP_THIOESTER_BIOSYNTHETIC_PROCESS,Training_PLA,0.7811226961189981,0.9173675652847483,28,GO:BP
GOBP_TIGHT_JUNCTION_ORGANIZATION,Training_PLA,0.5706299458396632,0.9842350740463602,11,GO:BP
GOBP_TISSUE_HOMEOSTASIS,Training_PLA,-0.8758821060920653,0.8445738772549012,33,GO:BP
GOBP_TISSUE_MIGRATION,Training_PLA,-0.9738851446556731,0.7632874399652184,16,GO:BP
GOBP_TISSUE_REGENERATION,Training_PLA,0.6481462301087132,0.976378810249322,16,GO:BP
GOBP_TISSUE_REMODELING,Training_PLA,0.7529995643339472,0.9253084189764352,17,GO:BP
GOBP_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,Training_PLA,-1.6395952007584012,0.20626002280524355,12,GO:BP
GOBP_TORC1_SIGNALING,Training_PLA,-0.7706546562116251,0.9326828584044647,27,GO:BP
GOBP_TOR_SIGNALING,Training_PLA,0.710370945120531,0.9716002472850837,39,GO:BP
GOBP_TRANSCRIPTION_INITIATION_AT_RNA_POLYMERASE_II_PROMOTER,Training_PLA,0.7354341549338429,0.9299822538937033,13,GO:BP
GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY,Training_PLA,0.9990674235302548,0.7310647192999294,35,GO:BP
GOBP_TRANSITION_METAL_ION_TRANSPORT,Training_PLA,-0.6005232343901767,0.9811814503647117,17,GO:BP
GOBP_TRANSLATIONAL_ELONGATION,Training_PLA,-0.8527958423246935,0.858655998740592,25,GO:BP
GOBP_TRANSLATIONAL_INITIATION,Training_PLA,1.5093482146266395,0.19685811413080226,58,GO:BP
GOBP_TRICARBOXYLIC_ACID_CYCLE,Training_PLA,1.7101153580746626,0.11948418674698796,25,GO:BP
GOBP_TRICARBOXYLIC_ACID_METABOLIC_PROCESS,Training_PLA,1.0110812888925484,0.7254046060304098,12,GO:BP
GOBP_TRIGLYCERIDE_METABOLIC_PROCESS,Training_PLA,-1.2906600300244748,0.4639503765337573,17,GO:BP
GOBP_TRNA_METABOLIC_PROCESS,Training_PLA,1.5420103501169296,0.19231900186925174,44,GO:BP
GOBP_TRNA_PROCESSING,Training_PLA,1.2454328050222683,0.504913534860168,16,GO:BP
GOBP_TUBE_CLOSURE,Training_PLA,-1.1216952437515597,0.629185673187614,11,GO:BP
GOBP_TUBE_FORMATION,Training_PLA,-1.063456882700516,0.6773444659638748,15,GO:BP
GOBP_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY,Training_PLA,1.1780480841224459,0.5533032346288076,21,GO:BP
GOBP_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION,Training_PLA,-1.1369064479653317,0.5896618304634205,23,GO:BP
GOBP_TYPE_2_MITOPHAGY,Training_PLA,1.0026405985420588,0.7297457746277888,10,GO:BP
GOBP_TYPE_II_INTERFERON_PRODUCTION,Training_PLA,0.7321282140251555,0.9292076717488458,11,GO:BP
GOBP_TYPE_I_INTERFERON_PRODUCTION,Training_PLA,0.6485962104719246,0.9771882610340228,24,GO:BP
GOBP_T_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,Training_PLA,-1.137817905057315,0.6183553787074432,12,GO:BP
GOBP_T_CELL_DIFFERENTIATION,Training_PLA,-1.8608649463930824,0.06881414775390801,22,GO:BP
GOBP_T_CELL_HOMEOSTASIS,Training_PLA,0.8237680004990302,0.8602271132439226,10,GO:BP
GOBP_T_CELL_MEDIATED_CYTOTOXICITY,Training_PLA,-1.6713226484583767,0.18686479020812496,12,GO:BP
GOBP_T_CELL_MEDIATED_IMMUNITY,Training_PLA,-1.3619212016817983,0.3844087408018706,21,GO:BP
GOBP_T_CELL_MIGRATION,Training_PLA,-1.283381284341708,0.4803732057416268,14,GO:BP
GOBP_T_CELL_PROLIFERATION,Training_PLA,0.7663229897725703,0.9306881162847452,29,GO:BP
GOBP_T_CELL_RECEPTOR_SIGNALING_PATHWAY,Training_PLA,0.6575063971457735,0.9767335971541178,20,GO:BP
GOBP_UBIQUINONE_METABOLIC_PROCESS,Training_PLA,1.3670390875707101,0.4312980937806638,10,GO:BP
GOBP_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS_VIA_THE_MULTIVESICULAR_BODY_SORTING_PATHWAY,Training_PLA,1.2251412883451729,0.5173115656071429,18,GO:BP
GOBP_UNSATURATED_FATTY_ACID_BIOSYNTHETIC_PROCESS,Training_PLA,-1.5338217541919077,0.27654849583819274,13,GO:BP
GOBP_VACUOLAR_LOCALIZATION,Training_PLA,-1.1542412352015583,0.6084199278070446,11,GO:BP
GOBP_VACUOLAR_TRANSPORT,Training_PLA,-1.2449191325413587,0.4639503765337573,39,GO:BP
GOBP_VACUOLE_ORGANIZATION,Training_PLA,0.9617095353418462,0.779508409922789,51,GO:BP
GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_PROLIFERATION,Training_PLA,1.1168506351537864,0.6291279235601349,12,GO:BP
GOBP_VASCULAR_PROCESS_IN_CIRCULATORY_SYSTEM,Training_PLA,-1.391667651332248,0.3199941301915883,38,GO:BP
GOBP_VASCULAR_TRANSPORT,Training_PLA,-0.8605304750639817,0.8370104194677125,12,GO:BP
GOBP_VASOCONSTRICTION,Training_PLA,-1.0268348492331587,0.7088052088985349,12,GO:BP
GOBP_VESICLE_BUDDING_FROM_MEMBRANE,Training_PLA,0.957366892049915,0.779508409922789,33,GO:BP
GOBP_VESICLE_CARGO_LOADING,Training_PLA,-0.5183634512586309,0.9901852084428989,13,GO:BP
GOBP_VESICLE_COATING,Training_PLA,-0.756960641513139,0.9113633687496906,10,GO:BP
GOBP_VESICLE_LOCALIZATION,Training_PLA,-0.983590423874892,0.7560133738765364,44,GO:BP
GOBP_VESICLE_MEDIATED_TRANSPORT_BETWEEN_ENDOSOMAL_COMPARTMENTS,Training_PLA,0.5765726860451799,0.98621753264242,16,GO:BP
GOBP_VESICLE_MEDIATED_TRANSPORT_IN_SYNAPSE,Training_PLA,-1.3614549386443877,0.3191054688806332,52,GO:BP
GOBP_VESICLE_MEDIATED_TRANSPORT_TO_THE_PLASMA_MEMBRANE,Training_PLA,-1.3927743751585997,0.3191533629010159,38,GO:BP
GOBP_VESICLE_ORGANIZATION,Training_PLA,-0.8616593958147117,0.9000151749933208,95,GO:BP
GOBP_VESICLE_TARGETING,Training_PLA,-1.0214295132726146,0.7180531316128931,13,GO:BP
GOBP_VESICLE_TARGETING_TO_FROM_OR_WITHIN_GOLGI,Training_PLA,-0.756960641513139,0.9113633687496906,10,GO:BP
GOBP_VIRAL_BUDDING,Training_PLA,1.4445261197079309,0.3497454043967075,12,GO:BP
GOBP_VIRAL_GENE_EXPRESSION,Training_PLA,0.7750283052220591,0.9125450338725765,21,GO:BP
GOBP_VIRAL_GENOME_REPLICATION,Training_PLA,-0.8740334684999955,0.8428508837221892,24,GO:BP
GOBP_VIRAL_LIFE_CYCLE,Training_PLA,-1.440026918057122,0.21524148453208294,74,GO:BP
GOBP_VIRAL_PROCESS,Training_PLA,-1.4176617921710595,0.2132382173594118,97,GO:BP
GOBP_VIRAL_RELEASE_FROM_HOST_CELL,Training_PLA,-1.0737672895238892,0.6705976249688876,19,GO:BP
GOBP_VIRAL_TRANSLATION,Training_PLA,0.9995096568673223,0.7311565024948503,12,GO:BP
GOBP_VIRION_ASSEMBLY,Training_PLA,0.8552310556219543,0.8507936243970817,18,GO:BP
GOBP_VITAMIN_METABOLIC_PROCESS,Training_PLA,-1.380517827775878,0.36144456487828575,26,GO:BP
GOBP_WATER_SOLUBLE_VITAMIN_METABOLIC_PROCESS,Training_PLA,-1.205631745237334,0.5260213417633517,20,GO:BP
GOBP_WNT_SIGNALING_PATHWAY,Training_PLA,-0.8784722450421548,0.8573100967086977,51,GO:BP
GOBP_WOUND_HEALING,Training_PLA,-1.3685243037561265,0.25365686122988684,98,GO:BP
GOBP_XENOBIOTIC_METABOLIC_PROCESS,Training_PLA,-1.2938670020754146,0.44873150234159875,23,GO:BP
GOBP_ZYMOGEN_ACTIVATION,Training_PLA,-1.3747111562091208,0.4071870151801052,13,GO:BP
GOSLIM_AMINO_ACID_METABOLIC_PROCESS,Training_PLA,0.9363457327162783,0.8199799901051833,112,GO Slim
GOSLIM_CHROMOSOME_SEGREGATION,Training_PLA,1.2954924147573805,0.3900884739764476,55,GO Slim
GOSLIM_CILIUM_ORGANIZATION,Training_PLA,0.5354593567924912,0.9952384260599394,34,GO Slim
GOSLIM_CYTOKINESIS,Training_PLA,-1.164173481236715,0.5360605301271085,43,GO Slim
GOSLIM_CYTOPLASMIC_TRANSLATION,Training_PLA,1.5936416110433493,0.06829241899600519,115,GO Slim
GOSLIM_DIGESTION,Training_PLA,-1.21119738553438,0.53977256117169,14,GO Slim
GOSLIM_DNA_RECOMBINATION,Training_PLA,-1.0346111288195294,0.6977074782389335,35,GO Slim
GOSLIM_DNA_REPLICATION,Training_PLA,0.8180327192819945,0.8863874645445288,27,GO Slim
GOSLIM_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY,Training_PLA,-1.4062255166037254,0.2871048319411694,44,GO Slim
GOSLIM_EXTRACELLULAR_MATRIX_ORGANIZATION,Training_PLA,-1.2920054769441287,0.3844087408018706,48,GO Slim
GOSLIM_GLYCOPROTEIN_METABOLIC_PROCESS,Training_PLA,0.9102868486454603,0.8150856560977557,28,GO Slim
GOSLIM_KETONE_METABOLIC_PROCESS,Training_PLA,-1.4057867345661579,0.26750510767811,58,GO Slim
GOSLIM_MICROTUBULE-BASED_MOVEMENT,Training_PLA,0.7420180293094467,0.9638089190953205,51,GO Slim
GOSLIM_MITOTIC_NUCLEAR_DIVISION,Training_PLA,0.9064787721001372,0.8227693578495687,45,GO Slim
GOSLIM_MUSCLE_SYSTEM_PROCESS,Training_PLA,1.2943129982388815,0.30091808493060146,145,GO Slim
GOSLIM_NUCLEOCYTOPLASMIC_TRANSPORT,Training_PLA,-1.2660158929671141,0.3785042278101418,81,GO Slim
GOSLIM_PROTEIN_FOLDING,Training_PLA,1.0388661644714163,0.6817069213662516,99,GO Slim
GOSLIM_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE,Training_PLA,-1.0190788632327277,0.7064346703923139,73,GO Slim
GOSLIM_RENAL_SYSTEM_PROCESS,Training_PLA,-1.3921637456955824,0.3822027273838676,17,GO Slim
GOSLIM_RIBOSOME_BIOGENESIS,Training_PLA,1.3151980644159502,0.3706205927329234,58,GO Slim
GOSLIM_TELOMERE_ORGANIZATION,Training_PLA,-0.6793053668896787,0.9771882610340228,37,GO Slim
GOSLIM_TRNA_METABOLIC_PROCESS,Training_PLA,1.5420103501169296,0.19231900186925174,44,GO Slim
GOSLIM_VITAMIN_METABOLIC_PROCESS,Training_PLA,-1.0928234645098467,0.6351043687209131,24,GO Slim
GOSLIM_WOUND_HEALING,Training_PLA,-1.2983268785530602,0.33628506746527076,93,GO Slim
HALLMARK_ADIPOGENESIS,Training_PLA,-1.2187826839693336,0.4146028413408821,114,Hallmark
HALLMARK_ALLOGRAFT_REJECTION,Training_PLA,0.7430770906630424,0.9433530696112438,31,Hallmark
HALLMARK_ANDROGEN_RESPONSE,Training_PLA,-1.3350062766596962,0.3844087408018706,33,Hallmark
HALLMARK_APICAL_JUNCTION,Training_PLA,-1.1403330600162513,0.5617147385330311,51,Hallmark
HALLMARK_APOPTOSIS,Training_PLA,-0.9737206383917013,0.7648197380609886,43,Hallmark
HALLMARK_BILE_ACID_METABOLISM,Training_PLA,-1.6992102171575805,0.13605418286717672,25,Hallmark
HALLMARK_CHOLESTEROL_HOMEOSTASIS,Training_PLA,-1.175678103159693,0.5557719073888591,21,Hallmark
HALLMARK_COAGULATION,Training_PLA,-1.3517145767967147,0.3539573926810675,40,Hallmark
HALLMARK_DNA_REPAIR,Training_PLA,-1.4756429857740183,0.2633208811698514,34,Hallmark
HALLMARK_E2F_TARGETS,Training_PLA,-1.0295566780759018,0.7025497779687724,39,Hallmark
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Training_PLA,-0.9002593794512737,0.8406649759272536,60,Hallmark
HALLMARK_ESTROGEN_RESPONSE_EARLY,Training_PLA,-1.2978270895610722,0.440140039507446,24,Hallmark
HALLMARK_ESTROGEN_RESPONSE_LATE,Training_PLA,-1.4242596943692105,0.28868366365372594,40,Hallmark
HALLMARK_FATTY_ACID_METABOLISM,Training_PLA,-1.172491070566457,0.48470534207457777,100,Hallmark
HALLMARK_G2M_CHECKPOINT,Training_PLA,0.7708742620852217,0.9326828584044647,33,Hallmark
HALLMARK_GLYCOLYSIS,Training_PLA,-1.695381414066454,0.0778229979774234,74,Hallmark
HALLMARK_HEME_METABOLISM,Training_PLA,-1.2910446970397549,0.37061998261523077,65,Hallmark
HALLMARK_HYPOXIA,Training_PLA,-0.8041282306371695,0.9358990562858106,57,Hallmark
HALLMARK_IL2_STAT5_SIGNALING,Training_PLA,-1.7729543375633492,0.08690374937982848,38,Hallmark
HALLMARK_INFLAMMATORY_RESPONSE,Training_PLA,-0.8948227554770533,0.8150856560977557,11,Hallmark
HALLMARK_INTERFERON_GAMMA_RESPONSE,Training_PLA,-1.639045443712544,0.16075459224630495,33,Hallmark
HALLMARK_KRAS_SIGNALING_DN,Training_PLA,-0.6550010534221612,0.9739954970879928,15,Hallmark
HALLMARK_KRAS_SIGNALING_UP,Training_PLA,-1.4045468352551438,0.35345488050598906,21,Hallmark
HALLMARK_MITOTIC_SPINDLE,Training_PLA,0.9508861831884667,0.7834439860834016,40,Hallmark
HALLMARK_MTORC1_SIGNALING,Training_PLA,-1.1324175799920233,0.5380066093006534,100,Hallmark
HALLMARK_MYC_TARGETS_V1,Training_PLA,1.025640177703886,0.6977074782389335,133,Hallmark
HALLMARK_MYC_TARGETS_V2,Training_PLA,0.8001711047511719,0.8852952987606453,13,Hallmark
HALLMARK_MYOGENESIS,Training_PLA,1.3407225385552333,0.2726574924501011,113,Hallmark
HALLMARK_P53_PATHWAY,Training_PLA,-1.129813573689034,0.5981520048049327,30,Hallmark
HALLMARK_PEROXISOME,Training_PLA,-1.1075674130099327,0.6114940597319088,42,Hallmark
HALLMARK_PI3K_AKT_MTOR_SIGNALING,Training_PLA,-0.7593591684890133,0.9463272614150363,38,Hallmark
HALLMARK_PROTEIN_SECRETION,Training_PLA,-1.301104035181501,0.3760278739156847,49,Hallmark
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,Training_PLA,-1.544191020458871,0.219793421727346,28,Hallmark
HALLMARK_SPERMATOGENESIS,Training_PLA,-0.869290123886707,0.8304337365209213,12,Hallmark
HALLMARK_TNFA_SIGNALING_VIA_NFKB,Training_PLA,1.0928263280013326,0.6493368257782212,17,Hallmark
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,Training_PLA,1.064305796598439,0.668070006803443,35,Hallmark
HALLMARK_UV_RESPONSE_DN,Training_PLA,-1.4278467518506,0.3149319524689434,26,Hallmark
HALLMARK_UV_RESPONSE_UP,Training_PLA,0.9806108983889193,0.7580045891834404,47,Hallmark
KEGG_MEDICUS_ENV_FACTOR_ARSENIC_TO_ELECTRON_TRANSFER_IN_COMPLEX_IV,Training_PLA,1.385626806248289,0.39501984417520686,12,KEGG
KEGG_MEDICUS_ENV_FACTOR_IRON_TO_ANTEROGRADE_AXONAL_TRANSPORT,Training_PLA,-1.546937268941158,0.27654849583819274,11,KEGG
KEGG_MEDICUS_ENV_FACTOR_ZN_TO_ANTEROGRADE_AXONAL_TRANSPORT,Training_PLA,-1.564034861539729,0.273942381562856,12,KEGG
