gene,log2_fold_change,neg_log10_pvalue,pi_score,adjusted_pvalue,direction
HNRNPM,0.8252,1.028,0.141803,0.495099,NS
THEM6,-1.4907,0.5677,0.142478,0.605075,NS
PLP2,-1.0365,0.8156,0.142752,0.534875,NS
HCCS,0.7552,1.1179,0.143141,0.484824,NS
CLIP2,-0.7736,1.0883,0.143903,0.487909,NS
DSTN,0.7131,1.1786,0.144374,0.479802,NS
SERPINA1,1.282,0.6538,0.145157,0.565198,NS
CCDC22,-1.1235,0.746,0.145181,0.540644,NS
IDE,-0.7162,1.1684,0.145611,0.479802,NS
PAFAH1B2,0.7193,1.1614,0.146093,0.479802,NS
TOMM7,-0.998,0.8366,0.146268,0.533284,NS
COL4A1,1.3353,0.6249,0.146415,0.581686,NS
FTL,1.1669,0.7114,0.14787,0.547692,NS
NDUFS5,-0.9092,0.9119,0.148194,0.521851,NS
LAMTOR1,0.7765,1.0637,0.149267,0.487909,NS
MRPL12,-1.0211,0.8084,0.149462,0.535962,NS
MRPL45,0.9832,0.839,0.149633,0.533284,NS
SMS,-0.8216,1.0028,0.150013,0.500461,NS
GNA11,0.6503,1.2654,0.150348,0.479802,NS
SLK,-0.9297,0.8845,0.150562,0.526251,NS
ACYP2,-0.9805,0.8381,0.150745,0.533284,NS
SLC25A5,-0.7591,1.0817,0.150977,0.487909,NS
SNCG,1.2084,0.6794,0.151002,0.558691,NS
STX12,1.1554,0.7076,0.152215,0.549973,NS
ADPRH,-1.0118,0.8074,0.152453,0.536173,NS
PPIF,-0.9486,0.856,0.154168,0.531856,NS
SYNPO2,-0.9574,0.8473,0.154457,0.532067,NS
CALD1,0.9586,0.8461,0.154507,0.53243,NS
IGKV3-11,1.0647,0.7616,0.154569,0.538011,NS
TUBB4B,0.6254,1.2948,0.154931,0.479802,NS
NENF,-1.4889,0.5427,0.155571,0.619927,NS
RTCA,-0.7494,1.0739,0.156754,0.487909,NS
ACADM,-0.742,1.0754,0.159247,0.487909,NS
EHD2,1.1113,0.7153,0.160348,0.547278,NS
SOD1,0.6978,1.1364,0.161054,0.479802,NS
DCN,1.2516,0.6334,0.161151,0.578027,NS
ATP2B1,-0.6736,1.1754,0.161522,0.479802,NS
MYL6,1.024,0.7726,0.161727,0.538011,NS
SORBS1,1.1008,0.7187,0.161775,0.547278,NS
MYL2,-1.0151,0.7774,0.162506,0.538011,NS
MTDH,0.6793,1.1589,0.163214,0.479802,NS
RPS5,-0.6681,1.177,0.163539,0.479802,NS
CAP1,0.8426,0.933,0.163607,0.514744,NS
ARL8A,-0.7843,1.002,0.163716,0.500461,NS
BCL2L13,-0.7329,1.0715,0.163962,0.487909,NS
PPP1R3A,0.8661,0.9064,0.164069,0.523337,NS
ACOT9,-0.5979,1.3111,0.164466,0.479802,NS
NDUFA13,-0.8862,0.8846,0.164468,0.526251,NS
ESAM,0.8146,0.9616,0.164721,0.514523,NS
HADHB,-0.6432,1.2156,0.165262,0.479802,NS
PTGDS,1.0002,0.7816,0.165269,0.538011,NS
MT-ND5,-0.8313,0.9378,0.166114,0.514744,NS
PREP,-0.7056,1.1011,0.167139,0.487909,NS
LMAN1,-0.6237,1.2407,0.168342,0.479802,NS
SNRPD2,0.7301,1.0563,0.169366,0.490903,NS
THBS4,1.2879,0.5985,0.169503,0.597174,NS
UBA3,-0.7103,1.0847,0.169654,0.487909,NS
NDUFA12,-0.952,0.8085,0.169975,0.535962,NS
CD81,1.0726,0.7147,0.171167,0.547278,NS
CRABP2,1.6327,0.4691,0.171426,0.658072,NS
FN3K,-0.7068,1.0818,0.171934,0.487909,NS
TIMM10,-1.0152,0.7526,0.172177,0.538011,NS
CLIC2,-0.9886,0.7714,0.172756,0.538011,NS
LRRC20,-0.8047,0.9468,0.173,0.514523,NS
TUBA1C,1.0316,0.7367,0.173815,0.544446,NS
HLA-A,0.6744,1.1254,0.174168,0.481615,NS
SEPTIN9,0.8641,0.8782,0.174245,0.526251,NS
ACTR3,0.6088,1.2459,0.174357,0.479802,NS
DTD1,-0.7036,1.078,0.17437,0.487909,NS
LASP1,0.9533,0.7956,0.17439,0.538011,NS
COQ8A,-0.7337,1.0319,0.174958,0.494984,NS
SPTBN1,0.9285,0.8151,0.175057,0.534875,NS
S100B,1.5789,0.4792,0.175133,0.653433,NS
YBX3,-0.8485,0.8914,0.175243,0.526251,NS
ARPC1A,-0.8994,0.8402,0.175517,0.533284,NS
ANP32E,-1.0682,0.7032,0.177334,0.551839,NS
COQ6,-0.8835,0.8499,0.177482,0.532024,NS
UBE4A,-0.9844,0.7619,0.177798,0.538011,NS
VAT1,0.9542,0.7857,0.177943,0.538011,NS
CFL1,0.7449,1.0056,0.178214,0.500461,NS
CUL1,-0.6533,1.1446,0.178767,0.479802,NS
TXNRD1,-0.6199,1.2002,0.180306,0.479802,NS
CAVIN2,0.9751,0.7613,0.180962,0.538011,NS
CAMK2D,-0.602,1.2324,0.181152,0.479802,NS
SRSF11,-0.8697,0.8531,0.181185,0.531856,NS
GLUD1,0.6841,1.0818,0.181951,0.487909,NS
ISOC1,-0.6515,1.1341,0.18245,0.479802,NS
CYCS,-0.7624,0.9691,0.182483,0.512184,NS
GPS1,-0.6856,1.0734,0.183692,0.487909,NS
CDC37,-0.6026,1.2213,0.183702,0.479802,NS
ARCN1,0.5021,1.4638,0.184075,0.476377,NS
YKT6,0.8166,0.8958,0.185574,0.526251,NS
IGKC,1.2295,0.5946,0.185752,0.600288,NS
CANX,0.6055,1.1994,0.187827,0.479802,NS
CHCHD3,-0.7256,1.0001,0.18806,0.500804,NS
RPS23,-0.9384,0.7726,0.188374,0.538011,NS
CYTH1,-0.7146,1.0106,0.189607,0.500461,NS
C20orf27,0.8932,0.8084,0.189637,0.535962,NS
SCARB2,0.5827,1.237,0.190209,0.479802,NS
MPI,-0.6566,1.0964,0.19058,0.487909,NS
MYH13,-1.1598,0.6202,0.190861,0.582277,NS
RPS26,0.5304,1.3427,0.194003,0.479802,NS
AGK,-0.9224,0.772,0.194033,0.538011,NS
H1-0,-0.7944,0.8957,0.194317,0.526251,NS
CCDC124,-0.5638,1.2619,0.19435,0.479802,NS
PPP2CA,-0.5523,1.2869,0.194646,0.479802,NS
DNAJA2,-0.6601,1.0711,0.196306,0.487909,NS
AKR1C1,1.1009,0.6413,0.196785,0.573479,NS
CAB39L,0.8579,0.8224,0.196996,0.534875,NS
FKBP4,-0.6597,1.0683,0.197378,0.487909,NS
YAP1,1.1289,0.6239,0.197576,0.581686,NS
ATP1A2,-0.7276,0.9676,0.197695,0.512184,NS
SELENBP1,0.8017,0.8754,0.198706,0.526251,NS
PFDN5,-0.5649,1.2401,0.199275,0.479802,NS
DIAPH2,-1.0041,0.6963,0.199898,0.552943,NS
PRDX1,0.5894,1.185,0.200259,0.479802,NS
CST3,0.9179,0.7604,0.200447,0.538011,NS
PSME2,0.6505,1.0728,0.200544,0.487909,NS
IGLV1-51,1.042,0.6682,0.201243,0.560982,NS
DPYSL2,0.7753,0.8975,0.201451,0.526251,NS
HSDL2,-0.6722,1.0306,0.202878,0.494984,NS
DUSP3,-0.6081,1.1352,0.204033,0.479802,NS
IDH1,0.7021,0.9823,0.204339,0.505892,NS
MAP1LC3B2,-0.7268,0.9483,0.204544,0.514523,NS
RASA4,0.7642,0.9012,0.204776,0.526251,NS
NDUFV1,-0.7285,0.9452,0.204866,0.514523,NS
SLIRP,-0.6471,1.0631,0.205151,0.487909,NS
COPS5,-0.5251,1.308,0.205653,0.479802,NS
VDAC1,-0.6983,0.9832,0.205782,0.505892,NS
CYB5R3,0.7895,0.8681,0.206363,0.526251,NS
ME2,-0.6299,1.0875,0.206549,0.487909,NS
TPM4,0.8793,0.7748,0.208307,0.538011,NS
TIMM13,-0.786,0.8646,0.209146,0.527997,NS
EHD1,0.8667,0.7839,0.209213,0.538011,NS
UFD1,-0.6547,1.0373000000000001,0.209376,0.490903,NS
SLC25A11,-0.8932,0.7569,0.210849,0.538011,NS
PRKACA,-0.5175,1.3036,0.211519,0.479802,NS
UQCR11,-0.7622,0.8839,0.211963,0.526251,NS
EEF1A1,0.6664,1.0075,0.213144,0.500461,NS
EZR,0.6361,1.0539,0.213588,0.490903,NS
NUDCD3,0.8775,0.7639,0.213634,0.538011,NS
ARL2,-0.7453,0.8991,0.213746,0.526251,NS
VDAC3,-0.7288,0.9188,0.213965,0.517942,NS
LRRC47,-0.6548,1.0225,0.214025,0.496766,NS
EIF4G1,-0.5618,1.1899,0.214548,0.479802,NS
TAGLN2,0.8146,0.8137,0.217365,0.534875,NS
GNB1,0.7585,0.8708,0.218551,0.526251,NS
PLPBP,-0.6699,0.9827,0.219635,0.505892,NS
CYGB,0.8015,0.8189,0.220638,0.534875,NS
COL18A1,0.6905,0.9481,0.221451,0.514523,NS
DCUN1D1,0.6512,1.0043,0.221837,0.500461,NS
ATP5PD,-0.6774,0.9601,0.223709,0.514523,NS
ACSL3,-0.6821,0.951,0.224545,0.514523,NS
SH3BGRL,0.8762,0.7392,0.22509,0.544446,NS
GCSH,-0.7413,0.8712,0.226016,0.526251,NS
PPP2CB,-0.6427,1.0028,0.226761,0.500461,NS
C1QA,1.0024,0.6421,0.227161,0.572958,NS
HP,1.2154,0.5293,0.227344,0.627374,NS
SEPTIN7,0.7009,0.9173,0.227506,0.518444,NS
JPH1,-0.813,0.7891,0.2283,0.538011,NS
S100A10,1.0031,0.6394,0.228328,0.573983,NS
FBXO7,-0.8386,0.7645,0.228499,0.538011,NS
ATP1A1,-0.6354,1.0053,0.229746,0.500461,NS
ORM1,1.1096,0.5754,0.229899,0.605075,NS
RAB1B,0.6138,1.0393,0.230174,0.490903,NS
DCXR,-0.722,0.8818,0.230841,0.526251,NS
DDAH2,0.8842,0.719,0.231343,0.547278,NS
PSMD6,-0.5282,1.1976,0.233019,0.479802,NS
HADHA,-0.5412,1.1658,0.233901,0.479802,NS
DHX15,-0.931,0.6766,0.234449,0.55976,NS
RAB11B,0.6511,0.967,0.234639,0.512184,NS
LGMN,0.8871,0.7094,0.234787,0.548297,NS
TMEM205,-0.6337,0.9913,0.235407,0.505569,NS
HTRA2,-0.7195,0.8694,0.236844,0.526251,NS
NOL3,-0.6959,0.8931,0.239035,0.526251,NS
CHMP4B,-0.5765,1.0776,0.239198,0.487909,NS
DMTN,0.9714,0.6391,0.239427,0.573983,NS
NDUFAF3,-0.652,0.9513,0.239767,0.514523,NS
CTSB,0.6591,0.941,0.239794,0.514744,NS
SOD3,0.8982,0.6875,0.241285,0.554366,NS
MYCBP,-0.6816,0.9057,0.241361,0.523337,NS
GARS1,-0.5899,1.0416,0.243009,0.490903,NS
ALDH9A1,0.4638,1.3213,0.243851,0.479802,NS
TKT,1.0405,0.5875,0.244771,0.605024,NS
PDK2,-0.8285,0.7371,0.24506,0.544446,NS
MYOT,-0.9096,0.6682,0.246726,0.560982,NS
CAND2,-0.6935,0.8747,0.247401,0.526251,NS
FH,-0.566,1.07,0.247937,0.487909,NS
SHMT1,0.5225,1.1588,0.248035,0.479802,NS
AKAP12,0.8363,0.7236,0.248232,0.547278,NS
PMPCB,-0.5229,1.1545,0.249057,0.479802,NS
SYNJ2BP,-0.5856,1.0277,0.250183,0.495099,NS
CYB5A,1.0187,0.5899,0.25065,0.60344,NS
NAXD,-0.6496,0.9241,0.251053,0.517635,NS
DYSF,-0.6351,0.9449,0.251094,0.514523,NS
NPC2,0.7148,0.8389,0.251404,0.533284,NS
LIMS3,-0.8634,0.6943,0.251541,0.552943,NS
MAPK9,-0.7774,0.77,0.251999,0.538011,NS
PDLIM5,-0.8166,0.7308,0.253089,0.547278,NS
FHL1,-0.5924,1.0069,0.253213,0.500461,NS
COL15A1,0.944,0.6313,0.253536,0.578528,NS
UBE2M,-0.63,0.9457,0.25363,0.514523,NS
HNRNPL,0.638,0.9324,0.254155,0.514744,NS
TOMM40,-0.7446,0.7988,0.254195,0.538011,NS
CD63,0.7756,0.7643,0.255407,0.538011,NS
YWHAB,0.632,0.9372,0.255697,0.514744,NS
RPL10A,0.5971,0.9898,0.256441,0.505892,NS
KCTD12,0.6903,0.8556,0.256695,0.531856,NS
RUVBL1,0.703,0.8389,0.257175,0.533284,NS
GYS1,-0.7074,0.8332,0.257401,0.533284,NS
CLPP,-0.6335,0.9299,0.257602,0.514744,NS
MAP2K3,-0.7253,0.8121,0.257613,0.534875,NS
AGMAT,0.8695,0.677,0.257863,0.55976,NS
NDUFB11,-0.7516,0.7831,0.257877,0.538011,NS
GNAI2,0.7791,0.7547,0.258241,0.538011,NS
STAMBP,-0.7375,0.7967,0.258478,0.538011,NS
EIF2S3,-0.4925,1.191,0.259121,0.479802,NS
CD99,-0.8154,0.7187,0.259382,0.547278,NS
RPS14,0.5737,1.0175,0.260789,0.499481,NS
UBAC1,-0.5761,1.0057,0.263384,0.500461,NS
IMPA1,-0.6717,0.8607,0.264146,0.529646,NS
CSRP3,-0.6594,0.876,0.264425,0.526251,NS
RBM8A,0.7026,0.82,0.265389,0.534875,NS
LPP,0.6774,0.8496,0.265759,0.532024,NS
DYNLL2,-0.6252,0.9191,0.266294,0.517942,NS
ERI3,-0.6158,0.931,0.267111,0.514744,NS
SMYD1,-0.7059,0.8115,0.267424,0.534875,NS
SELENOO,1.0058,0.5693,0.267572,0.605075,NS
RABGGTA,-0.5361,1.0665,0.26809500000000003,0.487909,NS
TMX4,0.5748,0.9945,0.268128,0.504798,NS
PGM1,-0.6046,0.9441,0.268687,0.514523,NS
HSPA5,0.5478,1.0417,0.268779,0.490903,NS
VPS36,-0.5038,1.1323,0.268847,0.479802,NS
TARS1,-0.6256,0.9071,0.270682,0.523337,NS
COX6A2,-1.0734,0.5284,0.27091,0.627625,NS
WDR77,-0.5439,1.0422,0.271126,0.490903,NS
KHSRP,0.6441,0.8774,0.272172,0.526251,NS
NDRG2,-0.6639,0.8512,0.272195,0.531878,NS
SRM,0.6425,0.8748,0.27412,0.526251,NS
CAB39,-0.6347,0.8845,0.274546,0.526251,NS
LMOD3,0.7336,0.7627,0.275715,0.538011,NS
PLS3,0.7531,0.7426,0.275896,0.543225,NS
GFM1,-0.598,0.9336,0.276507,0.514744,NS
MGST3,-0.6473,0.8605,0.277314,0.529646,NS
COPZ1,-0.6715,0.8286,0.277718,0.534875,NS
SDHD,-0.8041,0.6911,0.278149,0.554076,NS
TKFC,0.5618,0.9889,0.278219,0.505892,NS
IGLC2,1.0817,0.5135,0.278305,0.634144,NS
FKBP3,-0.5628,0.9841,0.27936,0.505892,NS
SUCLG2,-0.6253,0.8839,0.280081,0.526251,NS
CLIC1,0.7248,0.7609,0.280878,0.538011,NS
DPP9,-0.8122,0.6783,0.281258,0.559402,NS
SGCB,-0.6199,0.8854,0.282576,0.526251,NS
PECAM1,0.624,0.8775,0.283422,0.526251,NS
EIPR1,0.6707,0.8156,0.283753,0.534875,NS
SUCLG1,-0.651,0.8399,0.28393,0.533284,NS
MDP1,-0.5647,0.9672,0.284356,0.512184,NS
ITGB1,0.6847,0.7976,0.284372,0.538011,NS
RPL30,-0.6045,0.9034,0.284374,0.525267,NS
MVP,0.7522,0.7254,0.284676,0.547278,NS
ITGA1,0.6546,0.8322,0.285266,0.533389,NS
AZGP1,0.8223,0.6598,0.286685,0.564989,NS
MTM1,-0.787,0.6894,0.286736,0.554366,NS
F13A1,0.8307,0.652,0.287345,0.565953,NS
RPLP1,0.5974,0.9059,0.287576,0.523337,NS
GABARAPL2,-0.6238,0.8664,0.288074,0.527397,NS
DYNC1I2,0.4655,1.1598,0.28847,0.479802,NS
RPL9,0.6089,0.8847,0.289266,0.526251,NS
ANP32A,0.5694,0.9454,0.28952,0.514523,NS
DGLUCY,-0.7699,0.6983,0.28996,0.55263,NS
IGFBP5,0.6738,0.7971,0.290358,0.538011,NS
CAV1,1.0149,0.5288,0.290585,0.627538,NS
ADH5,0.5729,0.9359,0.290939,0.514744,NS
LACTB,-0.6432,0.8329,0.291258,0.533284,NS
STK38,-0.7954,0.6723,0.291928,0.560982,NS
RAB21,-0.6225,0.8585,0.29215,0.530834,NS
CNN3,0.8552,0.6218,0.29395,0.582277,NS
NUDT4,-0.6366,0.8338,0.294615,0.533284,NS
STRAP,-0.506,1.0466,0.295445,0.490903,NS
NID1,0.874,0.6042,0.296439,0.591795,NS
NDUFS8,-0.7963,0.6622,0.296999,0.564989,NS
USP47,-0.6261,0.8395,0.298117,0.533284,NS
ADSS1,-0.6402,0.8189,0.299014,0.534875,NS
CCDC43,-0.9792,0.5348,0.299424,0.625714,NS
BIN1,-0.6719,0.7772,0.300457,0.538011,NS
PPA1,0.5007,1.0427,0.300554,0.490903,NS
GPD1L,-0.696,0.7487,0.301226,0.539239,NS
GSTZ1,-0.7015,0.7423,0.301492,0.543225,NS
STK24,0.7934,0.6559,0.301737,0.565198,NS
BTF3,0.7597,0.6841,0.302187,0.556183,NS
CD14,0.8685,0.5981,0.302345,0.597174,NS
DCTN4,-0.5444,0.9524,0.303007,0.514523,NS
UBE2D1,-0.7691,0.6732,0.303538,0.560982,NS
GSTM4,1.019,0.508,0.303604,0.636141,NS
BDH2,0.6712,0.771,0.303741,0.538011,NS
PDCD6,0.5112,1.0107,0.304297,0.500461,NS
IVD,-0.5826,0.8851,0.305008,0.526251,NS
APOOL,-0.6769,0.7583,0.306697,0.538011,NS
ECPAS,-0.5754,0.889,0.307961,0.526251,NS
MT-ATP8,-0.8184,0.6237,0.308757,0.581686,NS
CAPZA1,0.7115,0.7143,0.310301,0.547278,NS
CTSD,0.6234,0.813,0.311307,0.534875,NS
ETFDH,-0.6173,0.821,0.311316,0.534875,NS
HSPB2,-0.524,0.967,0.311347,0.512184,NS
AK3,-0.6531,0.7738,0.312339,0.538011,NS
FUNDC2,-0.662,0.7632,0.312408,0.538011,NS
COX19,-0.581,0.8693,0.312528,0.526251,NS
NUBP1,-0.6626,0.7613,0.313046,0.538011,NS
CSDE1,-0.6383,0.7894,0.313415,0.538011,NS
PRKAR2A,-0.5109,0.9852,0.313812,0.505892,NS
CRAT,-0.603,0.8334,0.314377,0.533284,NS
SULT1A1,0.7814,0.643,0.314499,0.572958,NS
KRT2,0.9415,0.5325,0.315205,0.627002,NS
GYPC,0.7386,0.6778,0.315775,0.559402,NS
ISYNA1,-0.6088,0.8208,0.316472,0.534875,NS
RPLP2,0.6287,0.7944,0.316658,0.538011,NS
IGHG2,1.0378,0.4801,0.317507,0.653433,NS
EMD,-0.6966,0.7149,0.317703,0.547278,NS
PCOLCE,0.939,0.5301,0.317883,0.627002,NS
GRB2,-0.5346,0.9305,0.318062,0.514744,NS
ANXA3,-0.5854,0.8481,0.318821,0.532067,NS
MAP4,0.5258,0.9442,0.318832,0.514523,NS
CAND1,0.5842,0.8491,0.319135,0.532024,NS
OPA1,-0.5992,0.8257,0.320055,0.534875,NS
PLEKHO2,0.8516,0.5803,0.320461,0.605075,NS
ACACB,0.6915,0.7123,0.321738,0.547278,NS
MTPN,0.4645,1.0587,0.322249,0.489501,NS
CLINT1,0.6755,0.7258,0.323388,0.547278,NS
SH3BGRL3,0.743,0.6592,0.323786,0.564989,NS
TNNC1,-0.8994,0.5444,0.323872,0.619812,NS
BPGM,0.7953,0.6142,0.324754,0.585203,NS
DNM1L,-0.5522,0.8832,0.325295,0.526251,NS
SEC22B,0.4829,1.0075,0.326158,0.500461,NS
NIPSNAP3A,-0.6706,0.7236,0.327135,0.547278,NS
RDX,-0.5219,0.9278,0.327906,0.516062,NS
TALDO1,0.5969,0.806,0.330297,0.53716,NS
PLIN1,1.2441,0.3866,0.330395,0.70798,NS
COL12A1,0.951,0.5049,0.331025,0.636591,NS
GFPT1,0.6072,0.7891,0.331783,0.538011,NS
GSTM1,0.9723,0.4907,0.333321,0.646888,NS
NAGK,0.5038,0.9449,0.334188,0.514523,NS
ACAA1,-0.6211,0.7659,0.334389,0.538011,NS
CDNF,-0.8722,0.5425,0.336378,0.619927,NS
HNRNPC,0.7148,0.6614,0.336673,0.564989,NS
UQCRC1,-0.5477,0.8605,0.337824,0.529646,NS
PLAA,-0.5944,0.7922,0.338184,0.538011,NS
ATP2B4,0.6245,0.7532,0.338567,0.538011,NS
COPS7A,-0.4692,1.0019,0.338784,0.500461,NS
NDUFS3,-0.6182,0.7579,0.33999,0.538011,NS
NUBPL,-0.676,0.6928,0.340158,0.553116,NS
STAC3,0.5992,0.7815,0.340191,0.538011,NS
GSTM3,-0.7651,0.6119,0.340305,0.586297,NS
CASP3,0.8891,0.5258,0.340769,0.62968,NS
TLN2,0.607,0.7672,0.34222,0.538011,NS
PSMD11,-0.4724,0.983,0.34328,0.505892,NS
TF,0.9243,0.5019,0.343585,0.638253,NS
COPS4,-0.5024,0.9219,0.344238,0.517635,NS
TRAP1,-0.5694,0.8128,0.344529,0.534875,NS
RPS2,-0.4075,1.1349,0.344736,0.479802,NS
FCN3,-0.8215,0.5626,0.344966,0.606876,NS
RPA3,-0.7052,0.6551,0.345157,0.565198,NS
FNTA,-0.5702,0.8081,0.346071,0.535962,NS
TPSB2,0.8269,0.5534,0.348634,0.612288,NS
HMGCL,-0.552,0.8282,0.349014,0.534875,NS
RRAGC,-0.6838,0.6682,0.349253,0.560982,NS
PSMD3,-0.4282,1.0652,0.349886,0.487909,NS
MRPL38,-0.9721,0.4684,0.350457,0.658072,NS
CTSG,0.8219,0.5533,0.350936,0.612288,NS
LYPLA1,-0.602,0.7553,0.350976,0.538011,NS
IARS2,-0.5079,0.8949,0.351113,0.526251,NS
ABHD11,-0.6915,0.6567,0.351481,0.565198,NS
MAOA,0.6418,0.7056,0.352503,0.550599,NS
GHITM,-0.7679,0.5893,0.352748,0.60363,NS
PDLIM2,-0.8012,0.5611,0.355185,0.608514,NS
HNRNPA1,0.5496,0.8174,0.355424,0.534875,NS
NDUFB3,-0.6243,0.7188,0.355852,0.547278,NS
UTRN,-0.5933,0.7531,0.357431,0.538011,NS
ECI1,-0.6397,0.6948,0.359405,0.552943,NS
PRKG1,-0.6739,0.6591,0.359648,0.564989,NS
GSPT1,-0.4272,1.0387,0.359965,0.490903,NS
CAMK2A,-0.5767,0.7694,0.359977,0.538011,NS
ASS1,0.5966,0.7431,0.360252,0.543225,NS
MARCKS,0.6447,0.6876,0.36036,0.554366,NS
LXN,0.7344,0.6028,0.360835,0.593099,NS
MLIP,0.8559,0.5156,0.362013,0.634144,NS
DHRS7,-0.4345,1.012,0.363265,0.500461,NS
TMX1,0.4296,1.0181,0.365288,0.499481,NS
METTL26,-0.5772,0.7569,0.36571,0.538011,NS
DAG1,-0.5318,0.8165,0.367958,0.534875,NS
PDIA6,0.4962,0.8728,0.368889,0.526251,NS
DEFA3,0.823,0.5262,0.368958,0.62968,NS
NT5C3A,-0.6071,0.7132,0.36899,0.547278,NS
SNTB2,-0.4535,0.9535,0.369508,0.514523,NS
CDV3,0.5551,0.7785,0.369686,0.538011,NS
NDUFA10,-0.5966,0.7216,0.371106,0.547278,NS
EIF5B,-0.4498,0.9568,0.371231,0.514523,NS
PREB,-0.5532,0.7768,0.371809,0.538011,NS
FHL3,-0.7619,0.5637,0.371935,0.605905,NS
PDZK1IP1,-0.8455,0.508,0.371975,0.636141,NS
ACO2,-0.5184,0.8283,0.372016,0.534875,NS
NDUFA8,-0.6475,0.6623,0.372552,0.564989,NS
DYNLL1,-0.548,0.781,0.373244,0.538011,NS
ATP5PB,-0.5527,0.7723,0.374224,0.538011,NS
ELOC,-0.5598,0.7598,0.375561,0.538011,NS
HSDL1,0.6846,0.6158,0.378794,0.585203,NS
NDUFB5,-0.7328,0.5749,0.379039,0.605075,NS
HSPBP1,-0.5856,0.7183,0.379587,0.547278,NS
TUBA4A,-0.5863,0.7173,0.379677,0.547278,NS
PTGES2,-0.6414,0.6549,0.380133,0.565198,NS
RTN3,0.7402,0.5675,0.380167,0.605075,NS
OGN,0.8111,0.5171,0.380705,0.634012,NS
CCS,0.6703,0.6256,0.3808,0.581686,NS
AOC3,1.0182,0.411,0.381492,0.690614,NS
CRYAB,0.5314,0.7869,0.381768,0.538011,NS
GAMT,-0.5983,0.6987,0.381914,0.55263,NS
MYH11,-0.7377,0.5658,0.382477,0.605075,NS
HMGB1,0.464,0.899,0.382677,0.526251,NS
MIEN1,-0.503,0.828,0.383286,0.534875,NS
RPL5,0.4633,0.8979,0.383713,0.526251,NS
NUP93,0.686,0.6045,0.384819,0.591795,NS
DECR1,0.5314,0.7803,0.384917,0.538011,NS
TXNDC5,0.7214,0.5727,0.386268,0.605075,NS
BAG3,-0.5492,0.7513,0.386688,0.538011,NS
VPS25,-0.5131,0.8028,0.387341,0.538011,NS
CHORDC1,0.6123,0.671,0.388272,0.560982,NS
COQ10B,-0.7551,0.5437,0.388548,0.619812,NS
HRC,-0.5773,0.7094,0.389449,0.548297,NS
SLC25A46,-0.7943,0.5156,0.389453,0.634144,NS
TMEM38A,0.7307,0.5601,0.389702,0.608727,NS
MYOM2,-0.7603,0.5381,0.389827,0.623508,NS
CAMK2G,-0.5799,0.7049,0.390142,0.550804,NS
PC,0.8785,0.465,0.390398,0.658571,NS
LPIN1,0.5847,0.6981,0.39073,0.55263,NS
PPP1CA,-0.4975,0.8184,0.391636,0.534875,NS
L2HGDH,-0.6589,0.6173,0.391983,0.584452,NS
GPD2,-0.5244,0.7756,0.391992,0.538011,NS
FLNA,0.6656,0.6107,0.392244,0.586297,NS
PPM1B,-0.5806,0.6996,0.39252,0.55263,NS
CISD1,-0.5168,0.7842,0.393345,0.538011,NS
LDHA,0.4719,0.8581,0.393614,0.530834,NS
IPO5,-0.4413,0.9111,0.396175,0.521851,NS
ECHDC1,0.6379,0.6303,0.396241,0.578704,NS
SPCS1,0.5615,0.7151,0.396703,0.547278,NS
EIF4H,-0.4256,0.9427,0.396973,0.514523,NS
NDUFA4,-0.552,0.7268,0.397029,0.547278,NS
SUPV3L1,-0.6117,0.6548,0.397623,0.565198,NS
MTHFD1,0.3703,1.0789,0.398521,0.487909,NS
SEPTIN2,0.4886,0.8171,0.39877,0.534875,NS
PSMD13,-0.4992,0.7954,0.400813,0.538011,NS
NDUFB1,-0.5995,0.6612,0.401406,0.564989,NS
ETFA,-0.4629,0.8546,0.402127,0.531856,NS
NCL,0.4448,0.8827,0.404936,0.526251,NS
NIPSNAP3B,-0.6846,0.5721,0.405843,0.605075,NS
RPA1,-0.662,0.591,0.406172,0.60344,NS
CD151,1.1364,0.3438,0.406766,0.734946,NS
NRBP1,-0.6864,0.5688,0.407014,0.605075,NS
RPL8,0.601,0.6487,0.407464,0.56961,NS
MRPL48,-0.9421,0.4134,0.40785,0.689789,NS
SETD7,-0.474,0.8208,0.408271,0.534875,NS
MOB1A,-0.6765,0.5749,0.408395,0.605075,NS
TSTD1,0.6118,0.6356,0.408472,0.576915,NS
NDUFA6,-0.6076,0.6393,0.408817,0.573983,NS
CYB5B,-0.575,0.6728,0.410315,0.560982,NS
RNF123,-0.4925,0.7855,0.410354,0.538011,NS
PFDN1,0.5912,0.6533,0.410897,0.565198,NS
GNPDA2,0.5418,0.7126,0.411101,0.547278,NS
PGM2L1,-0.5134,0.7515,0.411349,0.538011,NS
DYNC1LI1,-0.4126,0.9297,0.413411,0.514744,NS
ABCF3,-0.8052,0.4754,0.414175,0.655578,NS
JCHAIN,0.9592,0.399,0.414272,0.697822,NS
HNRNPU,0.459,0.8331,0.414622,0.533284,NS
RNF126,-0.5066,0.7529,0.415495,0.538011,NS
CLTC,0.5321,0.7156,0.416112,0.547278,NS
IBA57,-0.6725,0.5661,0.416173,0.605075,NS
RPS6KA3,-0.5291,0.7192,0.416325,0.547278,NS
ARHGAP1,0.5693,0.667,0.417151,0.561298,NS
CACNA2D1,-0.4603,0.8242,0.417473,0.534875,NS
DNAAF5,-0.6169,0.6142,0.4179,0.585203,NS
