gene,logFC,P,pi,neglogP,sig,dir
ERP29,0.49449007104806775,0.01023708717831354,0.10376526212940128,1.9898235982762476,FALSE,NS
DNM2,0.2035869228920948,0.15155949310032582,0.6810475637959336,0.8194168559181549,FALSE,NS
CACNB1,-0.6140632946251667,0.0050992324008201,0.03910775160331382,2.2924951943291063,TRUE,Down
VTA1,0.01142871550161572,0.943447357950411,0.999334901915362,0.025282327390376506,FALSE,NS
ACY1,-0.07859985609833231,0.7211087049812688,0.9746279874972557,0.14199926175080615,FALSE,NS
CALD1,1.963413766470248,1.028408323350482e-4,1.4798953551592883e-8,3.987834417083089,TRUE,Up
GGT5,1.056700870095968,0.01772311524821631,0.01410037812487236,1.7514599384197194,TRUE,Up
RPL35A,0.4547565797886523,0.20084996460603136,0.4819215485442904,0.697128240464083,FALSE,NS
STUB1,-0.41248301338773175,0.03914629954650434,0.2627294915501672,1.407309285010618,FALSE,NS
METAP2,-0.2567047803819573,0.1427084082529525,0.6066569265344438,0.8455504378854836,FALSE,NS
CARNS1,0.5707693887081788,0.0496245167589442,0.18011229875927404,1.3043037093461243,FALSE,NS
BZW1,0.11781448791789728,0.6540520596144845,0.9512101145035204,0.18438768240435488,FALSE,NS
CTSG,1.784596255864063,0.00158039612914829,1.0021395810307105e-5,2.8012340427033204,TRUE,Up
MAPK12,-0.83613969353196,9.69716097648846e-4,0.00302283153065,3.0133553948796497,TRUE,Down
MTX2,0.6127913431062932,0.08372862981975407,0.21874921445195417,1.0771260157615972,FALSE,NS
GCLM,1.0627858869069549,0.0018601938580333,0.00125350189952728,2.7304417939073407,TRUE,Up
SYPL1,-0.0310859860878061,0.8720978864168766,0.9957548071128492,0.059434766048150664,FALSE,NS
FERMT2,0.45247891061721823,0.02870815342605769,0.20057643095087332,1.5419947414172825,FALSE,NS
MRRF,0.5636204891320009,0.07274121223502514,0.2282843754902435,1.1382194656871996,FALSE,NS
HNRNPU,0.24814959588042915,0.21745345297641763,0.6848062528931157,0.6626336917158308,FALSE,NS
NIT1,-0.28857755425884335,0.2003497337809769,0.6287990990953013,0.698211230309043,FALSE,NS
KLC1,0.02960073478781133,0.8642825929255022,0.9956918770680858,0.06334423381529998,FALSE,NS
COQ5,-0.6078550026515099,0.02898498733221783,0.11620484471678104,1.537826885099975,FALSE,NS
RNF123,-0.12503445910431132,0.4512980810809355,0.9053073138412548,0.3455365130957032,FALSE,NS
COPB2,0.23821798655665205,0.5132006925320727,0.8530710583463101,0.28971276624361186,FALSE,NS
SYNM,1.159600601066673,0.00248286415535613,9.532040635745626e-4,2.6050470412964772,TRUE,Up
SEC23A,-0.05315221105686874,0.7576410050477281,0.9853561170138811,0.1205365284820265,FALSE,NS
USO1,-0.5659710295866951,0.00139418542711767,0.02419736943960116,2.8556794610884357,TRUE,Down
SARS1,0.19524973957076952,0.34757388839645376,0.813559974616196,0.45895285751476483,FALSE,NS
GARS1,-0.24539512272835928,0.14224645751485454,0.6196700482457747,0.8469585404050023,FALSE,NS
GMFG,0.73853530818125,0.226620537838036,0.334091744838672,0.6447007340774465,FALSE,NS
ASPA,-0.26855045276280975,0.27146069686199764,0.7045661068475138,0.566293040371872,FALSE,NS
KRAS,0.7391715217337218,0.00892965004360465,0.03057138920028588,2.049165560944547,TRUE,Up
THAP4,0.09754350090286756,0.7763168035059014,0.9756050008462004,0.1099610133587918,FALSE,NS
NIF3L1,0.1816692898544492,0.2834957817837699,0.7953248089602353,0.5474533987169695,FALSE,NS
GRPEL1,0.35231367444519,0.285675555257617,0.6431268561089044,0.54412691982349,FALSE,NS
RNF7,-0.560568274812093,0.08329676017181971,0.24827807053544615,1.079371890152205,FALSE,NS
RPS11,-0.6498262504918504,0.00905830362439122,0.04703654675496508,2.0429531263349214,TRUE,Down
RPL30,-0.02211364637678237,0.9141517155737596,0.9980170757710723,0.03898172136835157,FALSE,NS
LIMS1,0.5399126610253777,0.00581665504102525,0.06210389197926272,2.235326691439987,FALSE,NS
TLN2,0.39442634825017286,0.16924971088604118,0.4962620792378588,0.7714720645081309,FALSE,NS
PTRHD1,-0.5231473484694558,0.09159954421957768,0.28636322127731034,1.03810668728646,FALSE,NS
FAHD1,0.24608668708294168,0.3071540044510303,0.7479028378246645,0.5126438182911903,FALSE,NS
MCM3AP,-0.6992490612529796,0.09316558589756915,0.19021855998880952,1.030744480509146,FALSE,NS
HSD17B12,0.27127381099869474,0.20129506449082757,0.6473634255368939,0.6961668733511682,FALSE,NS
HNRNPDL,0.15065484095686976,0.3574234700519572,0.8564161845602617,0.4468169331415355,FALSE,NS
DHCR24,-0.2535886399837448,0.29724836821102896,0.7351722154549807,0.5268805208266499,FALSE,NS
PPP5C,-0.11868316400911816,0.4514264059185349,0.9099243506889064,0.34541304071838647,FALSE,NS
CNBP,-0.22111163252811572,0.45185803129139,0.8389130114018473,0.3449979941965478,FALSE,NS
ATP6V1E1,0.5391475301329276,0.04868058161828993,0.19601580893278384,1.3126442416148376,FALSE,NS
RTN3,0.49287887541210473,0.2255722946289878,0.48000770804227144,0.6467142425815936,FALSE,NS
PUF60,0.09388298720973688,0.7577482550748327,0.974292685165914,0.12047505504248335,FALSE,NS
PICALM,1.4348347687697205,6.003970417846879e-4,2.3855669691993972e-5,3.2215614562351487,TRUE,Up
COX19,0.4272961830529152,0.02882432340457458,0.21971562958849253,1.5402408781393655,FALSE,NS
VKORC1L1,0.09835145600929884,0.7145287734638552,0.9674814061063628,0.14598027785275985,FALSE,NS
FAM136A,0.17201359277144412,0.4214070301512019,0.8618736518859516,0.3752982235204992,FALSE,NS
VPS35,0.6511350453981368,0.01376567394500755,0.06139115606778207,1.8612025213986612,FALSE,NS
PRKAA1,-0.26630707174149393,0.3601367333444597,0.7618757274773823,0.44353257905865395,FALSE,NS
COA6,-0.24362003585049408,0.3636721094581285,0.7815920861857931,0.4392900043422933,FALSE,NS
MCU,-0.18262187186384793,0.4403499760575952,0.8608940769060582,0.356202022933924,FALSE,NS
SMAP1,0.3296840742957148,0.20187146273557657,0.5900574139457996,0.6949250701223654,FALSE,NS
CNRIP1,0.2088711453522034,0.8065528660878032,0.9560889395194082,0.09336716119783497,FALSE,NS
VPS26A,0.355329650385416,0.02995466033007126,0.28750316343327015,1.523535600714314,FALSE,NS
ARPP19,-0.8550517643063209,5.283354601326204e-5,2.2022491156346676e-4,4.277090239922355,TRUE,Down
ARPC2,1.0591719770749997,2.2933377842543237e-4,1.3967211961336953e-4,3.6395319736025162,TRUE,Up
GSTM4,0.4226751486844691,0.4796304089252347,0.7330391942082927,0.3190932901066075,FALSE,NS
OPTN,-0.3097332356995075,0.150337475566332,0.556045560453889,0.8229327466056661,FALSE,NS
ARF6,0.5201994531607337,0.05570396927935889,0.22264382637357147,1.2541138573450534,FALSE,NS
DYNC1LI2,1.1748427159230772,0.01190578692228804,0.00548679111678038,1.9242418942773443,TRUE,Up
TPP2,0.10831449674727978,0.5342780147222534,0.9343578797300288,0.27223269645391834,FALSE,NS
CRIP2,1.8472040505080771,4.704679198947643e-6,1.4423672910345734e-10,5.327469984750379,TRUE,Up
ACTR3,0.952550061693776,3.745646309509476e-5,6.075228927100636e-5,4.426473234189928,TRUE,Up
TIPRL,0.7088184483699465,4.14165364229759e-4,0.00400120097050481,3.382826223049628,TRUE,Up
PVALB,0.6851710139012042,0.21265456926110907,0.34621207059316295,0.6723252812614243,FALSE,NS
PPM1B,-0.595950825738818,0.00834988871717117,0.05773296863708684,2.078319312521254,FALSE,NS
HIKESHI,-0.19527307913117653,0.43816780920929854,0.8511812156171868,0.3583595318330509,FALSE,NS
QARS1,-0.15601103358000756,0.34740009412079287,0.8479385947822492,0.45917006822589357,FALSE,NS
USP9X,0.252602687585723,0.10582644907539056,0.5670350171270904,0.9754057760442446,FALSE,NS
CORO1C,2.1753091535973432,0.00266427021569619,2.510942947534953e-6,2.574421730239545,TRUE,Up
TMX4,-0.6636360306587363,2.3246527704408624e-4,0.00387779018867042,3.6336419077818944,TRUE,Down
MMUT,-0.4766047515640697,0.02627728741980382,0.17650807225370105,1.5804194686181086,FALSE,NS
TBCB,0.01791199610038774,0.9307033380836685,0.998714482339526,0.031188728432991628,FALSE,NS
NUDT3,-0.136764996526626,0.38933378455293655,0.8789626123138041,0.4096779086160465,FALSE,NS
NDUFA3,-0.01949928366274278,0.9635038239582624,0.999275302317727,0.01614655737523624,FALSE,NS
ACAD8,-1.037891526397697,3.818846560487945e-4,2.83410804601438e-4,3.418067791030221,TRUE,Down
SUB1,0.5002324944736447,0.00445418142984621,0.06665570143967114,2.3512320970513514,FALSE,NS
ADK,0.5613515358680985,0.00387817109564528,0.04429676832310183,2.4113730347994746,TRUE,Up
EIF1AX,-0.20746731536083907,0.1821537159836651,0.7023685625448,0.7395619646101564,FALSE,NS
CSDE1,-0.24708091938914656,0.24304782827063495,0.7050438871325038,0.6143082551666585,FALSE,NS
FBLN2,1.180653333251815,1.442403340095418e-4,2.9188577652739948e-5,3.8409132806122424,TRUE,Up
RAB1A,1.2495734439842645,2.389043271610467e-5,1.6778435639552268e-6,4.621775984008408,TRUE,Up
HMGCL,-0.05260469126803535,0.7957441367480641,0.9880529469763824,0.09922655269105346,FALSE,NS
EYA3,0.26624077792178014,0.312240814405103,0.7335209746256988,0.505510328972577,FALSE,NS
LAMTOR3,0.3942889226702011,0.1318239130804843,0.4498041529205646,0.8800058008430296,FALSE,NS
DDX1,0.12593985710249456,0.3883214155736485,0.8876930431629251,0.4108086578469578,FALSE,NS
CTSH,1.8810813513613864,0.02899125682695851,0.00128055787637421,1.537732956732579,TRUE,Up
AP2B1,0.7199086312399032,4.004647978153774e-4,0.00358225707203568,3.3974356538280603,TRUE,Up
HINT3,-0.624937617570918,0.00675998931129685,0.04404043794559008,2.1700539907519243,TRUE,Down
DRG2,-0.04105300251713117,0.8700121931174131,0.9942997577411268,0.06047466075321792,FALSE,NS
MPC1,0.140512746027186,0.8788474615461112,0.9820172853259714,0.056086497346665536,FALSE,NS
PSMD6,0.0251883575633105,0.8600157448793366,0.996208685518935,0.06549359776617573,FALSE,NS
LDHD,-0.344191628181056,0.3545749314553156,0.6998633848338097,0.45029197238845203,FALSE,NS
NAP1L1,0.2583072646469535,0.0687637756041292,0.5008198895015498,1.162640285576866,FALSE,NS
HNRNPC,1.0868310589815628,0.02220596003316023,0.01595481431368599,1.6535304461745632,TRUE,Up
CIAPIN1,0.501746772452039,0.22689144887703577,0.4750986813976916,0.6441818715698808,FALSE,NS
FXYD1,-0.9074671688764012,0.00136937397595809,0.0025205063147928,2.8634779298681394,TRUE,Down
COA3,-0.5808234771943486,0.04683868136538478,0.16898804281146904,1.3293953399830678,FALSE,NS
CNIH4,-0.1274658977113159,0.46791970158854057,0.907732934075376,0.3298286686119326,FALSE,NS
DTD1,-0.26734856404653407,0.2698874848328518,0.7045754779833474,0.5688172539912869,FALSE,NS
ACTR2,0.9380949866906844,1.759028426476874e-5,3.464290515916818e-5,4.754727142144419,TRUE,Up
RAB12,-0.3888801431778095,0.00862086859778084,0.15746237122914414,2.0644489745211385,FALSE,NS
SLIRP,0.01462458328847482,0.9347706629723472,0.9990139988998978,0.029294926049980335,FALSE,NS
UBXN1,-0.03384141350490566,0.8320851890503254,0.993798564817548,0.07983220827595493,FALSE,NS
NPEPL1,-0.421585299963704,0.08200232496041389,0.34840556101865994,1.08617383416306,FALSE,NS
MYL4,0.6247711792570865,0.14664154364389329,0.3013709710567895,0.8337429763566938,FALSE,NS
MSI2,-0.2185659885416804,0.12572282669446333,0.6355687868000551,0.9005858630664306,FALSE,NS
VPS29,0.7183587943555612,0.01005552020095176,0.03672905341160643,1.9975954571846959,TRUE,Up
DDX19A,-0.25504760709675267,0.27046522202134404,0.7164095703479851,0.5678885710574217,FALSE,NS
EIF4E,0.04419067837762469,0.792294684566339,0.9897641893378796,0.10111325770619342,FALSE,NS
DYNC1I2,0.4660821102192561,0.00477733800630529,0.08285335503397798,2.3208140304185263,FALSE,NS
DHX15,-0.06137419865435767,0.9200805835054376,0.9949009407116008,0.036174134133653765,FALSE,NS
SSBP1,-0.08259969987306981,0.7040276956427808,0.9714287636034518,0.15241025587458634,FALSE,NS
PPP1R2,-0.31003072596751124,0.16727868949469005,0.5744374304554959,0.77655938255440915,FALSE,NS
TIMM44,-0.09305440144845711,0.7270752838663899,0.9707767180845126,0.13842061847384274,FALSE,NS
METTL26,-0.5278799978949973,0.0090692743381273,0.08353017595959933,2.0424274608511315,FALSE,NS
IBA57,-0.5005116727024106,0.08009751386668809,0.2826497007135356,1.0963809637002193,FALSE,NS
XPO1,0.226206425239301,0.09872790527493956,0.5922919765464435,1.0055600773806332,FALSE,NS
RPL24,0.268087495859584,0.31977507937015115,0.736639550968211,0.4951553845977309,FALSE,NS
FBLN5,0.7948531150072977,0.04390120811858688,0.08336201330698353,1.3575235282313098,FALSE,NS
ATP6V1A,0.2946256082800165,0.16935412793846183,0.5926298050359464,0.7712042131377639,FALSE,NS
ARMT1,-0.22185424280661617,0.2426656467821467,0.7304012065112265,0.6149917006723532,FALSE,NS
MLEC,0.03303756998724871,0.8392402650829031,0.9942266239005112,0.07611368772701285,FALSE,NS
NXN,-0.42998889231692417,0.05796794021305461,0.29388980565912437,1.2368121312317344,FALSE,NS
EIF3B,-0.2989770021310001,0.00922239245948388,0.2463400586981609,2.0351564002947113,FALSE,NS
DDX39B,0.5690852617965856,0.00122744451257565,0.0220492522701556,2.9109981313246536,TRUE,Up
SNX12,0.13734315812216558,0.6449139369082258,0.9415347866646891,0.19049823764331308,FALSE,NS
DTNA,-0.6797976024082129,0.01831612301387204,0.06592929222058234,1.737166448346654,FALSE,NS
NT5DC1,-0.03904378203913872,0.8736133552498869,0.9947383971909451,0.05868073536850937,FALSE,NS
GLUL,-0.04183851209349321,0.8919905817395926,0.995229286584748,0.049639731184547474,FALSE,NS
GLRX3,0.4634625867514046,0.0095149185881238,0.11562889823068172,2.0215949232865618,FALSE,NS
RCN3,3.0469401805999645,0.0014912014335459,2.4430604977805133e-9,2.826463687486892,TRUE,Up
SPPL2A,-0.41223118687762295,0.0894847016675258,0.36972444137423416,1.0482512054580777,FALSE,NS
RPL9,-0.06535454961642095,0.777393160816092,0.9836778068777527,0.10935928443140187,FALSE,NS
PPM1A,-0.15277181667769923,0.3049858542758976,0.8340891509665446,0.5157203034479306,FALSE,NS
ATP6V0D1,-0.00956424056689719,0.9760215359348224,0.999767896821852,0.010540599511106469,FALSE,NS
VPS25,0.2512665158655576,0.20532729950467343,0.6718013568388764,0.6875533047159234,FALSE,NS
MT-ND3,-0.6196747385205992,0.15061546378907478,0.30941868544179857,0.8221304365450598,FALSE,NS
GMPR,0.16898246561457597,0.4436191215750517,0.8716676390950248,0.35298974246978226,FALSE,NS
CHMP2A,0.02485383232787263,0.9262865259769384,0.9980987103256644,0.03325465327176218,FALSE,NS
TRMT112,-0.08786011895684531,0.5977681290136228,0.9557980527068048,0.22346724380074978,FALSE,NS
RPL15,0.4433634374167319,0.02719813327255106,0.20227018567848,1.5654609024823796,FALSE,NS
EPHX2,-0.4319818346348861,0.1478937678731106,0.4379589678051906,0.8300501264449218,FALSE,NS
PFDN5,-0.09132300602579946,0.5262795934492789,0.9430628901178348,0.2787834694738719,FALSE,NS
ITGAV,0.5573806573185109,0.23892435735721945,0.4502506908582147,0.6217395734539294,FALSE,NS
ALYREF,0.6543740950038153,0.13830245873780111,0.27401942082096115,0.8591700989451536,FALSE,NS
RRAD,-0.43152378829098303,0.07374229310332704,0.32463309657150724,1.1322833616222654,FALSE,NS
RRAS2,0.35480508393634835,0.3079615892738734,0.6584396513293631,0.5115034478069242,FALSE,NS
VPS13C,-0.07470069515025735,0.6477141009770826,0.9680776758221395,0.18861664809065623,FALSE,NS
IDI1,-0.07885252858447167,0.7610819108758818,0.978702203408266,0.11856860009269649,FALSE,NS
HSPA12A,2.4887740564956875,0.00180168610901485,1.479126835387823e-7,2.74432086984811,TRUE,Up
RBM38,-0.197748434102504,0.475701380751036,0.8633629055589993,0.3226655880131747,FALSE,NS
RPL4,0.22338464797321045,0.12570364804655998,0.6292281499995237,0.9006521184675734,FALSE,NS
RARS1,-0.3394199347482534,0.01914169340478438,0.26113788626310575,1.718019644206946,FALSE,NS
ABCF1,-0.25268310920852244,0.2880269828399168,0.7301429462545259,0.5405668249159056,FALSE,NS
PPIL3,-0.06429167300996674,0.7445124877363654,0.9812110618579112,0.12812801341279684,FALSE,NS
NT5C,0.30342998698606927,0.1989069663113789,0.6126174690022193,0.7013500063295076,FALSE,NS
HDHD2,0.1615353993751647,0.3792851095393185,0.8550432270501438,0.421034207051618,FALSE,NS
PAK2,0.17037684109271822,0.18508955184989517,0.7502030803772014,0.7326180961147638,FALSE,NS
DEPTOR,-0.17200660751190355,0.34806865615742144,0.8339947892190062,0.45833508349755914,FALSE,NS
PRPSAP2,-0.00681894367495949,0.9789671569817082,0.9998550589609658,0.009231877942389973,FALSE,NS
NLN,0.3790857791631055,0.08217988570685197,0.3877957511626095,1.0852344670765572,FALSE,NS
BTF3L4,-0.150454672266207,0.2335274669562087,0.8034585859438762,0.6316620313892057,FALSE,NS
EIF3E,-0.30164751808133694,0.02402947723447636,0.3247547738193495,1.619255677246529,FALSE,NS
RAB5B,-0.5263949046844179,0.00428948507196928,0.05671659373638654,2.3675948392429107,FALSE,NS
SH3GLB1,0.04005348557724808,0.8090331194732893,0.9915479695776456,0.0920336992652586,FALSE,NS
SNTB1,-0.12084877361252032,0.6497976137338793,0.949236576762584,0.18722188785732016,FALSE,NS
GSPT1,-0.0599264752266091,0.5812389651685597,0.9680072477727112,0.23564527911170075,FALSE,NS
ISCA2,-0.1999445033618361,0.5575660543686753,0.8897609568073305,0.25370367473991057,FALSE,NS
PTGIS,1.6666352279522023,0.14621515916450664,0.04058325907297418,0.8350075986490035,TRUE,Up
STK38,-0.06798717508321062,0.8344880463245705,0.9877739667483302,0.07857988001823919,FALSE,NS
EIF2S3,0.1822201494684137,0.1503334543163512,0.7080158092019521,0.8229443633368067,FALSE,NS
TIMM50,-0.4249412145717901,0.0880591544346518,0.3561157641923088,1.0552254890573685,FALSE,NS
IPO7,-0.3693579035308652,0.03244030578126491,0.2818755811435233,1.4889150607959576,FALSE,NS
DCTN1,0.05403868009013557,0.6490806041358583,0.9769151974909852,0.1877013682877997,FALSE,NS
LMAN2,0.796322666545068,0.00337215749113038,0.01075021095703376,2.472092150556296,TRUE,Up
NDUFV3,0.25592876114147245,0.3898425943534772,0.7857724581868123,0.40911071144194194,FALSE,NS
DDX3X,0.46036655210654054,0.00396030253124743,0.07835640267471185,2.402271636641957,FALSE,NS
CUL4A,-0.19890267116183047,0.4139766569705047,0.8391033869259714,0.38302414688566033,FALSE,NS
ECHDC3,0.02473306197762781,0.9348009333110738,0.9983338450414898,0.029280862677278707,FALSE,NS
HMGCS2,-0.06183945438892913,0.8809291195341507,0.9921907625740136,0.055059033964314934,FALSE,NS
LNPK,0.05657887392051108,0.7768770016597626,0.9858168899419826,0.10964773503288709,FALSE,NS
DCUN1D1,0.3915247133818305,0.09537227299016236,0.3984910238666613,1.0205778667802485,FALSE,NS
PCTP,0.0849890703602405,0.7878330393549156,0.9799367342229424,0.1035658101368691,FALSE,NS
MSRB2,0.06890659119282105,0.8081565519308089,0.9854301145880298,0.0925045017824006,FALSE,NS
PIN4,-0.1057912743253393,0.5895604985730685,0.945635798269351,0.22947162254799489,FALSE,NS
SMS,0.14656169211370695,0.526866714575559,0.9103575383899644,0.278299237625314,FALSE,NS
AGO2,0.4666466027749792,0.05278619039841212,0.253436082698812,1.277479680083698,FALSE,NS
PPTC7,-0.07193591501629015,0.7437232027523718,0.9789259842768196,0.12858866913759417,FALSE,NS
RCN1,0.6932842943251387,0.00426219842379365,0.0227332876678907,2.3703663358623763,TRUE,Up
CUL3,-0.2351950796137192,0.0864916196216853,0.5623174000303259,1.0630259703198686,FALSE,NS
ADD1,1.9559062247715888,7.373061910240324e-6,9.153781506777784e-11,5.1323521193909665,TRUE,Up
CLIP1,-0.5733242102074669,0.00139187956191935,0.02303338020469981,2.856398342208754,TRUE,Down
EIF3C,-0.3469312416221637,0.01752249757465975,0.2458377556689085,1.7564039914563863,FALSE,NS
PSMD3,-0.01423609069682285,0.9148329915070068,0.9987335947034708,0.038658181875646944,FALSE,NS
MT-CYB,-0.31665463050823206,0.3278281220170228,0.7024689429264581,0.4843537941671209,FALSE,NS
DHX9,0.4568778120427197,0.1029541684423695,0.35391496058789096,0.9873560648315733,FALSE,NS
ATPAF2,-0.2110477511447666,0.3586909188712928,0.8054243177744856,0.44527961840073,FALSE,NS
EIF3G,0.14263602959947264,0.4190534045420108,0.883328012418781,0.3777306266280872,FALSE,NS
COX17,-0.08171172165407903,0.7714330003455748,0.979018600198768,0.11270178683187024,FALSE,NS
TMEM70,0.9223303690148938,0.05702021073233774,0.071227483481903,1.2439711819805692,FALSE,NS
SURF1,-0.23362755530558843,0.36611331210668663,0.7907670430681699,0.4363844796151418,FALSE,NS
AHCYL1,-0.16271880261868432,0.29902968965545795,0.821653785218798,0.52428568989159,FALSE,NS
STXBP3,-0.16008144029503055,0.3976304699434774,0.8627483284655292,0.40052034353706956,FALSE,NS
TBC1D17,-0.2792093226936103,0.20923948978771612,0.6461262335519684,0.6793563476326041,FALSE,NS
EML1,-0.5477553510558355,0.00665075938631669,0.06418980695839306,2.177128763951322,FALSE,NS
SCARB2,-0.02417358076555054,0.904060662411148,0.9975648510531764,0.04380242741565979,FALSE,NS
DNAJC11,1.108384150601852,0.02958713743376715,0.02020201739953286,1.528897050954843,TRUE,Up
RCN2,0.5823916282466026,0.00559235755115657,0.04877734349375848,2.252405069463708,TRUE,Up
PITRM1,-0.13114403992149803,0.4525278960567771,0.9012389250079452,0.34435464357457884,FALSE,NS
SLC41A3,0.8488833755096152,0.1650999424408533,0.21674963086294916,0.7822530781461958,FALSE,NS
CD151,0.9612550116195546,0.48531299515461146,0.4990993422853766,0.3139780794896228,FALSE,NS
MAT2B,-0.11872095959279429,0.4388493078301261,0.90684976158621,0.35768458229267897,FALSE,NS
CHCHD10,0.3413694015950721,0.2121429510977493,0.5890221277105675,0.6733713940185507,FALSE,NS
CPNE1,0.4703509986488736,0.01480580119753687,0.13786715812137296,1.8295680863324724,FALSE,NS
RBMX,0.8523950580660777,0.01359016001916359,0.02563125369904209,1.8667754295787196,TRUE,Up
PLIN5,-0.35082441862115665,0.28523709126012053,0.6439808624027424,0.5447940009723368,FALSE,NS
IST1,0.1820411710685228,0.2562973112878717,0.7804895173685965,0.5912559498007955,FALSE,NS
TMED2,0.19547214527081813,0.35008184879279103,0.814512685651688,0.45583040615438225,FALSE,NS
NDUFAF4,0.12587508542342185,0.6923680131247156,0.9547780049401192,0.1596630044077326,FALSE,NS
CHMP3,0.22082224471530232,0.47048720394291366,0.8466253608889063,0.3274521837830658,FALSE,NS
SESN1,-0.6106725825439128,0.0018677352537185,0.02156090952684673,2.7286846837791963,TRUE,Down
GART,-0.15510000690634307,0.3624901360253411,0.8543716647064513,0.44070380682553695,FALSE,NS
OXSM,-0.2664242453329404,0.2742167550482114,0.7084262001989811,0.561906012702336,FALSE,NS
TMEM143,-0.14592373580232376,0.5804900227913543,0.9237023508479708,0.23620524032488482,FALSE,NS
MT-ND4,-0.840637495703227,0.05533251423294642,0.08776112769434448,1.257019595596676,FALSE,NS
TMX3,0.09674153900458649,0.6956972920784553,0.9655071595358364,0.15757968708028763,FALSE,NS
ATP6V1B2,-0.03479049164646675,0.782319978873796,0.9914956007844526,0.10661557860754735,FALSE,NS
STX7,0.7404367912359451,0.01766878900192687,0.05036947402235346,1.7527932155075907,FALSE,NS
DYNLRB1,0.38765261375966986,0.04491032079554353,0.3003159962652201,1.3476538427498705,FALSE,NS
CUL2,-0.38900962400911254,0.0637434311978321,0.3426998220359074,1.195564562917856,FALSE,NS
CPT1A,-1.0183861114975965,0.00154656547345054,0.00137306697887962,2.810631689526704,TRUE,Down
SLC44A2,0.03059166033967919,0.8991618903460761,0.9967536265595528,0.04616210831765466,FALSE,NS
SHMT2,-0.4071184514382918,0.04639181862962454,0.2864729939930275,1.3335586021454078,FALSE,NS
CD38,-0.03379913522732103,0.8925524647135266,0.9961654237075503,0.04936624640243044,FALSE,NS
COPS3,-0.242108239806047,0.14270329213378802,0.6241392607667954,0.8455660076909198,FALSE,NS
KYAT1,-0.7711169861984128,0.00511984311830752,0.01712256779978786,2.290743346425967,TRUE,Down
TMOD1,1.6233966160949471,1.2726226809545884e-4,4.74659970431017e-7,3.8953003409413434,TRUE,Up
SRM,0.6001246205479234,0.02864748626026498,0.11859315777555704,1.542913480195421,FALSE,NS
STX4,-1.1042009176020144,0.00106062512381874,5.195444765707986e-4,2.97443808963815,TRUE,Down
EEA1,0.1560571188776727,0.5323423743038873,0.9062962064800676,0.273808962732187,FALSE,NS
NNMT,0.05084766505162363,0.9095529401633746,0.9951911356488312,0.041172017929026875,FALSE,NS
UBE4A,-0.1151554950617708,0.6493831366367107,0.9514992725378156,0.18749899344440843,FALSE,NS
RAB2B,0.1429034442999555,0.6290738408880852,0.9359093133848008,0.20129837393780892,FALSE,NS
RDH14,-0.1805556903080383,0.4100332890053523,0.8513189257974998,0.3871808831718413,FALSE,NS
GABARAPL2,-0.05414803704602278,0.8112535563913927,0.9887375066702094,0.09084338631758743,FALSE,NS
CUL1,-0.13124282057911074,0.4762157244177041,0.9072230020490308,0.322196268496252,FALSE,NS
INPP1,0.35621701386928706,0.08618396802626188,0.4176195313689854,1.0645735142829535,FALSE,NS
HNRNPH3,0.5206544784078169,0.01549703739583487,0.1142207140893264,1.8097513189663765,FALSE,NS
PARVB,-0.098268648587025,0.6893139781839333,0.9640986291644622,0.16158291461970078,FALSE,NS
RMDN1,-0.07809147287211182,0.7069662988487676,0.9732834163682976,0.15060128856924426,FALSE,NS
H6PD,-0.2868689763511174,0.05790608398650524,0.4416354802554303,1.237275804097143,FALSE,NS
NAE1,-0.05855596184370881,0.7198709668375687,0.9809376622674651,0.14274534164154098,FALSE,NS
RBBP4,-0.18946991740520325,0.3554923466730874,0.8220454797196579,0.4491697446766194,FALSE,NS
EIF3F,0.08471130914518632,0.6696976121681057,0.96660705586674,0.17412124955428512,FALSE,NS
FN3KRP,0.1420655974105447,0.5855712203584051,0.9267894355255304,0.2324202761209028,FALSE,NS
VPS4B,-0.0107587168705443,0.9360324804660304,0.9992890467736236,0.02870908091742666,FALSE,NS
RPS27,0.03457706799657067,0.8981132096510211,0.9962912720476088,0.04666891586295085,FALSE,NS
IDE,-0.02182623770124614,0.9090014104292636,0.997919755208078,0.041435442915358084,FALSE,NS
NFU1,-0.4854967640414856,0.02872020711497915,0.1784247320617222,1.5418124325158016,FALSE,NS
HBS1L,-0.36682774914054583,0.02831495590348451,0.270493275577518,1.5479841103887946,FALSE,NS
SEC23IP,-0.52111108775612,0.17901914813963515,0.40801641777793063,0.7471005137875675,FALSE,NS
RPL11,0.26701524679714517,0.2650880079826144,0.7015140286604782,0.5766099183807376,FALSE,NS
RASA4,0.1080794277368522,0.6369913711545829,0.9524251743719108,0.19586645068714836,FALSE,NS
YKT6,-0.23873408153684927,0.3565401519646306,0.7817592363320233,0.4478915547468775,FALSE,NS
PYURF,0.4838809745440855,0.35459767547157695,0.6055161918164647,0.45026411569837255,FALSE,NS
LACTB2,-0.5481066084031188,0.00289092779973995,0.04058613874776624,2.5389627545991744,TRUE,Down
SNRPE,0.3148042200284564,0.23436584262788004,0.6333445994873392,0.6301056837767434,FALSE,NS
TMX1,0.1335785498169031,0.4149946501705253,0.8891574482343229,0.3819575018816321,FALSE,NS
C11orf68,0.281498066013361,0.11749922711416146,0.5472889174790958,0.9299649900829579,FALSE,NS
