gene,logFC_Training_CRE,logFC_Training_PLA,pi_score_CRE,pi_score_PLA,pi_score_Interaction,significance,quadrant,imputed
ATIC,-0.0812,-0.1032,0.96048,0.939685,0.998284,NS,Concordant Down,FALSE
MAT2A,-0.06,0.1238,0.984038,0.932483,0.891297,NS,Discordant (CRE Down / PLA Up),FALSE
FBLN2,0.0909,-0.0929,0.974695,0.975664,0.928387,NS,Discordant (CRE Up / PLA Down),FALSE
RPA3,-0.1744,0.0093,0.900237,0.999842,0.942997,NS,Discordant (CRE Down / PLA Up),TRUE
EIF2B1,-0.1252,-0.0581,0.941114,0.994355,0.993264,NS,Concordant Down,TRUE
RPS28,0.1677,-0.0156,0.865319,0.999139,0.898406,NS,Discordant (CRE Up / PLA Down),TRUE
IST1,-0.0683,0.1141,0.977074,0.938286,0.883288,NS,Discordant (CRE Down / PLA Up),TRUE
RMDN1,-0.1197,0.0624,0.946047,0.988024,0.918612,NS,Discordant (CRE Down / PLA Up),TRUE
AP2A2,0.1532,0.0288,0.930538,0.998202,0.972589,NS,Concordant Up,TRUE
GBP2,-0.0445,0.1373,0.995013,0.947605,0.936703,NS,Discordant (CRE Down / PLA Up),TRUE
GMPR,-0.1254,0.056,0.949745,0.99136,0.929451,NS,Discordant (CRE Down / PLA Up),FALSE
EIF3C,0.0442,-0.1372,0.989459,0.905646,0.874983,NS,Discordant (CRE Up / PLA Down),TRUE
NDUFB7,0.0549,0.1263,0.992261,0.96349,0.991595,NS,Concordant Up,TRUE
PNP,0.067,-0.1128,0.992333,0.979432,0.961474,NS,Discordant (CRE Up / PLA Down),FALSE
FKBP2,0.144,-0.0349,0.895262,0.995118,0.894417,NS,Discordant (CRE Up / PLA Down),FALSE
HDGF,0.1578,-0.0203,0.844267,0.998067,0.872425,NS,Discordant (CRE Up / PLA Down),FALSE
COQ5,-0.1301,-0.048,0.959222,0.995381,0.989806,NS,Concordant Down,TRUE
PGM2,0.1273,0.0504,0.95533,0.994013,0.989671,NS,Concordant Up,TRUE
BTD,-0.1181,0.0595,0.966734,0.99256200000000006,0.949202,NS,Discordant (CRE Down / PLA Up),FALSE
MFN2,0.142,0.0345,0.924202,0.996458,0.973156,NS,Concordant Up,TRUE
KIF5B,0.1608,-0.0133,0.815775,0.999084,0.862047,NS,Discordant (CRE Up / PLA Down),FALSE
CUL3,-0.0402,-0.1327,0.991997,0.919316,0.972067,NS,Concordant Down,TRUE
RALA,0.0837,-0.0885,0.96237,0.961178,0.888828,NS,Discordant (CRE Up / PLA Down),FALSE
FLOT1,-0.0823,-0.0898,0.97598,0.973526,0.999878,NS,Concordant Down,FALSE
ALDH7A1,0.0024,0.1696,0.999981,0.891138,0.925745,NS,Concordant Up,FALSE
GDI1,-0.069,0.1021,0.974911,0.947209,0.889886,NS,Discordant (CRE Down / PLA Up),FALSE
RTRAF,-0.0674,-0.1035,0.975049,0.953976,0.996009,NS,Concordant Down,TRUE
RPS3A,0.0429,-0.1269,0.988872,0.897461,0.868097,NS,Discordant (CRE Up / PLA Down),FALSE
MTCH1,0.1174,-0.0523,0.965187,0.99167,0.942864,NS,Discordant (CRE Up / PLA Down),TRUE
HNRNPH1,0.0766,-0.092,0.961954,0.948419,0.869846,NS,Discordant (CRE Up / PLA Down),FALSE
CRYZ,0.0984,-0.07,0.949795,0.977665,0.899793,NS,Discordant (CRE Up / PLA Down),FALSE
PPIL1,0.046,0.1221,0.992012,0.943362,0.985054,NS,Concordant Up,FALSE
CMPK1,-0.1551,-0.0127,0.884171,0.999404,0.938039,NS,Concordant Down,FALSE
OTUB1,0.0113,0.1554,0.999487,0.892044,0.935484,NS,Concordant Up,FALSE
UQCC2,-0.1228,-0.043,0.952553,0.99563,0.988171,NS,Concordant Down,TRUE
ARAF,0.0553,0.1101,0.991217,0.972824,0.994928,NS,Concordant Up,TRUE
PSPC1,-0.147,-0.0183,0.953855,0.999316,0.975367,NS,Concordant Down,TRUE
OXCT1,-0.1402,-0.0244,0.94685,0.998658,0.976614,NS,Concordant Down,FALSE
ARF5,0.1191,0.045,0.9637,0.994204,0.989841,NS,Concordant Up,TRUE
RANBP1,-0.0197,-0.1439,0.998996,0.944577,0.970977,NS,Concordant Down,TRUE
CCT6A,0.0545,0.1087,0.982574,0.930578,0.988742,NS,Concordant Up,FALSE
TMEM43,-0.056,-0.1069,0.990992,0.968287,0.995074,NS,Concordant Down,FALSE
ARL6IP5,0.0814,-0.0808,0.968713,0.97176,0.91362,NS,Discordant (CRE Up / PLA Down),FALSE
CAPNS1,0.0653,-0.0968,0.980165,0.958182,0.912849,NS,Discordant (CRE Up / PLA Down),FALSE
PURA,0.0323,0.1285,0.996443,0.939782,0.977121,NS,Concordant Up,TRUE
PSMD4,-0.1053,0.0551,0.925939,0.982977,0.884889,NS,Discordant (CRE Down / PLA Up),FALSE
CCT7,-0.0532,0.1072,0.982066,0.926868,0.880161,NS,Discordant (CRE Down / PLA Up),FALSE
KLKB1,-0.1205,0.0396,0.975652,0.997592,0.970453,NS,Discordant (CRE Down / PLA Up),TRUE
TCP1,0.081,-0.0788,0.961807,0.967035,0.896587,NS,Discordant (CRE Up / PLA Down),FALSE
COQ7,0.0359,0.1235,0.99623,0.95523,0.984363,NS,Concordant Up,TRUE
ATP6V1B2,0.0309,-0.1281,0.993832,0.883911,0.872803,NS,Discordant (CRE Up / PLA Down),FALSE
NTMT1,0.0089,-0.1501,0.999806,0.942209,0.953978,NS,Discordant (CRE Up / PLA Down),TRUE
SDHA,-0.1171,0.0405,0.931962,0.993289,0.918323,NS,Discordant (CRE Down / PLA Up),FALSE
PSMA6,0.0105,-0.1463,0.999449,0.878528,0.902097,NS,Discordant (CRE Up / PLA Down),FALSE
PIP4K2A,-0.0762,-0.0803,0.98733,0.988464,0.999978,NS,Concordant Down,TRUE
SARS1,0.1147,-0.0417,0.928281,0.992157,0.911287,NS,Discordant (CRE Up / PLA Down),TRUE
TECR,-0.0776,-0.0778,0.977862,0.980646,1,NS,Concordant Down,TRUE
PDCD6IP,0.0973,-0.0575,0.927573,0.978522,0.876366,NS,Discordant (CRE Up / PLA Down),FALSE
CHCHD10,0.1256,0.0292,0.960059,0.998251,0.98517,NS,Concordant Up,TRUE
ABCA8,0.0094,-0.1447,0.999801,0.957044,0.963079,NS,Discordant (CRE Up / PLA Down),TRUE
EML1,-0.0335,0.1205,0.996548,0.957245,0.948205,NS,Discordant (CRE Down / PLA Up),TRUE
EIF6,0.0057,-0.1468,0.999858,0.894935,0.920399,NS,Discordant (CRE Up / PLA Down),FALSE
GYG1,-0.0926,0.0594,0.97347,0.990664,0.952375,NS,Discordant (CRE Down / PLA Up),TRUE
MAP2K2,0.0333,0.1187,0.996423,0.958016,0.984303,NS,Concordant Up,TRUE
PTPN11,-0.0362,-0.1149,0.993868,0.936084,0.979692,NS,Concordant Down,FALSE
RAC1,0.0361,-0.113,0.993032,0.928773,0.910543,NS,Discordant (CRE Up / PLA Down),FALSE
HSD17B12,-0.0188,-0.1297,0.998738,0.936462,0.967686,NS,Concordant Down,FALSE
GAPVD1,-0.1469,-0.0016,0.947323,0.999995,0.966148,NS,Concordant Down,TRUE
BSG,-0.0031,0.1451,0.999954,0.882672,0.914578,NS,Discordant (CRE Down / PLA Up),FALSE
U2AF2,-0.0175,0.1306,0.999155,0.967121,0.964825,NS,Discordant (CRE Down / PLA Up),TRUE
LSM6,0.0887,0.0589,0.962605,0.986118,0.997502,NS,Concordant Up,TRUE
HSPB6,0.0051,0.1425,0.999892,0.906071,0.939098,NS,Concordant Up,FALSE
PPP2R5A,-0.0166,0.1306,0.999035,0.944936,0.947063,NS,Discordant (CRE Down / PLA Up),TRUE
ASPA,0.0905,-0.0564,0.975311,0.991124,0.954753,NS,Discordant (CRE Up / PLA Down),TRUE
MOB4,-0.0679,-0.0789,0.983617,0.981858,0.99975,NS,Concordant Down,TRUE
SERPINB6,-0.0169,-0.1291,0.998538,0.906085,0.951361,NS,Concordant Down,FALSE
ATP5F1B,0.1072,0.0383,0.942907,0.993953,0.985383,NS,Concordant Up,FALSE
PGRMC2,-0.0606,-0.0839,0.98048,0.964367,0.998209,NS,Concordant Down,FALSE
SRSF1,0.0724,0.0704,0.977722,0.979795,0.99999,NS,Concordant Up,TRUE
MCM3AP,-0.0463,-0.0964,0.995569,0.981836,0.996537,NS,Concordant Down,TRUE
EIF3A,-0.0851,0.0574,0.958133,0.983359,0.919901,NS,Discordant (CRE Down / PLA Up),FALSE
ACSF2,-0.1058,0.0353,0.951733,0.9955,0.942853,NS,Discordant (CRE Down / PLA Up),FALSE
S100A1,0.0441,0.0965,0.996172,0.982463,0.996367,NS,Concordant Up,FALSE
PRMT1,-0.1361,0.0038,0.93738,0.999964,0.959095,NS,Discordant (CRE Down / PLA Up),TRUE
PGLS,0.0737,-0.066,0.977017,0.983248,0.942847,NS,Discordant (CRE Up / PLA Down),FALSE
PPP1R7,0.113,0.026,0.909829,0.996273,0.967132,NS,Concordant Up,FALSE
STAT3,-0.0172,-0.1213,0.998763,0.940305,0.968165,NS,Concordant Down,TRUE
CD59,0.0205,-0.1179,0.998028,0.929695,0.930982,NS,Discordant (CRE Up / PLA Down),FALSE
ERP44,-0.007,0.1312,0.999789,0.917201,0.935335,NS,Discordant (CRE Down / PLA Up),FALSE
OSTC,0.0642,0.0739,0.987754,0.986681,0.999832,NS,Concordant Up,TRUE
UROS,0.1155,-0.0221,0.94726,0.998637,0.955109,NS,Discordant (CRE Up / PLA Down),TRUE
UBXN6,-0.0067,0.1307,0.999852,0.956803,0.961342,NS,Discordant (CRE Down / PLA Up),TRUE
EIF5A,-0.0534,-0.0835,0.986667,0.968603,0.997278,NS,Concordant Down,FALSE
USO1,-0.0671,0.0684,0.984103,0.984824,0.955028,NS,Discordant (CRE Down / PLA Up),FALSE
NPM1,0.1265,-0.0088,0.926726,0.999722,0.945683,NS,Discordant (CRE Up / PLA Down),FALSE
ALDOA,0.1211,-0.0135,0.868057,0.998816,0.896011,NS,Discordant (CRE Up / PLA Down),FALSE
UBE2V1,-0.1089,0.0254,0.952173,0.997856,0.951941,NS,Discordant (CRE Down / PLA Up),FALSE
PARK7,-0.0885,-0.0452,0.947184,0.988411,0.992399,NS,Concordant Down,FALSE
DCTN2,0.0359,-0.0978,0.99236,0.941496,0.920633,NS,Discordant (CRE Up / PLA Down),FALSE
UFM1,-0.0278,-0.1056,0.996765,0.951973,0.982097,NS,Concordant Down,FALSE
PSMB2,0.0708,-0.0623,0.971693,0.980249,0.930682,NS,Discordant (CRE Up / PLA Down),FALSE
PHB2,0.0553,-0.0757,0.983926,0.971335,0.935738,NS,Discordant (CRE Up / PLA Down),FALSE
APRT,0.0133,0.1175,0.999462,0.956352,0.97585,NS,Concordant Up,FALSE
CCT8,0.0805,-0.0497,0.950816,0.983901,0.912474,NS,Discordant (CRE Up / PLA Down),FALSE
NT5DC1,0.0234,-0.1066,0.998645,0.969595,0.968521,NS,Discordant (CRE Up / PLA Down),TRUE
ACADVL,0.0583,0.0703,0.985516,0.980293,0.999615,NS,Concordant Up,FALSE
CAPN1,-0.1063,-0.0217,0.908084,0.997067,0.964268,NS,Concordant Down,FALSE
NOMO2,-0.0049,0.1226,0.999929,0.944261,0.961093,NS,Discordant (CRE Down / PLA Up),TRUE
RCN1,0.0524,0.0745,0.989009,0.978908,0.998745,NS,Concordant Up,FALSE
RPS16,0.1099,0.0166,0.936549,0.99885,0.971105,NS,Concordant Up,FALSE
GNAI1,0.0312,-0.0941,0.997898,0.989823,0.983925,NS,Discordant (CRE Up / PLA Down),TRUE
COX17,0.0537,-0.0713,0.993891,0.990378,0.977593,NS,Discordant (CRE Up / PLA Down),TRUE
NSF,-0.0851,0.0397,0.966313,0.993699,0.951158,NS,Discordant (CRE Down / PLA Up),FALSE
CCT5,0.0685,0.0562,0.970025,0.981939,0.99943,NS,Concordant Up,FALSE
PSMC2,0.0171,-0.1069,0.998335,0.929179,0.932271,NS,Discordant (CRE Up / PLA Down),FALSE
PM20D2,0.1189,-0.0049,0.969215,0.99996,0.979008,NS,Discordant (CRE Up / PLA Down),TRUE
ACLY,0.0889,0.0347,0.984409,0.998046,0.996385,NS,Concordant Up,TRUE
PYCARD,-0.0253,-0.0979,0.998388,0.977106,0.990945,NS,Concordant Down,TRUE
DNPEP,0.062,0.0611,0.982933,0.984795,0.999998,NS,Concordant Up,FALSE
CRKL,-0.0599,-0.0629,0.977013,0.976605,0.999965,NS,Concordant Down,FALSE
XPNPEP1,-0.0915,-0.0308,0.957166,0.995971,0.988209,NS,Concordant Down,FALSE
GCDH,-0.0916,0.0301,0.979339,0.998303,0.977392,NS,Discordant (CRE Down / PLA Up),TRUE
PAICS,-6e-4,0.1211,0.999998,0.913555,0.939059,NS,Discordant (CRE Down / PLA Up),FALSE
GALK1,-0.0917,-0.0293,0.970253,0.997673,0.99175,NS,Concordant Down,TRUE
HSPA4,-0.1204,-1e-4,0.87577,1,0.921924,NS,Concordant Down,FALSE
JPH2,0.1183,-0.0011,0.953959,0.999997,0.970316,NS,Discordant (CRE Up / PLA Down),TRUE
BAG6,0.0821,0.0373,0.991243,0.997472,0.997924,NS,Concordant Up,TRUE
RACK1,0.0714,-0.0476,0.97043,0.988475,0.943823,NS,Discordant (CRE Up / PLA Down),FALSE
COPS2,-0.1023,0.0167,0.947995,0.998891,0.953932,NS,Discordant (CRE Down / PLA Up),FALSE
UBQLN1,-0.0575,0.0606,0.986969,0.987343,0.962865,NS,Discordant (CRE Down / PLA Up),TRUE
TMED7,0.1106,0.0071,0.958272,0.999836,0.974084,NS,Concordant Up,TRUE
SURF4,0.047,-0.0706,0.995938,0.98677,0.978679,NS,Discordant (CRE Up / PLA Down),TRUE
UBE3C,-0.0181,-0.0989,0.998817,0.973578,0.985978,NS,Concordant Down,TRUE
TRMT112,-0.033,-0.0828,0.995547,0.976355,0.993672,NS,Concordant Down,TRUE
YARS1,0.0602,0.0551,0.984342,0.987897,0.999931,NS,Concordant Up,TRUE
RDH14,-0.0893,-0.0253,0.971978,0.998188,0.991075,NS,Concordant Down,TRUE
ERLIN2,-0.0571,0.0561,0.984001,0.985824,0.956155,NS,Discordant (CRE Down / PLA Up),FALSE
SRSF2,0.0196,-0.0932,0.998619,0.968164,0.96635,NS,Discordant (CRE Up / PLA Down),FALSE
D2HGDH,0.0213,-0.0914,0.999013,0.986218,0.9831,NS,Discordant (CRE Up / PLA Down),TRUE
PSMB1,0.0784,-0.0341,0.961672,0.993889,0.946993,NS,Discordant (CRE Up / PLA Down),FALSE
PTGR1,0.0564,0.056,0.9871,0.988922,1,NS,Concordant Up,TRUE
PPP3CA,0.0155,0.0963,0.998629,0.942386,0.972167,NS,Concordant Up,FALSE
DDAH1,-0.0632,0.0475,0.990073,0.995105,0.979597,NS,Discordant (CRE Down / PLA Up),TRUE
RPL10,0.0031,0.1072,0.999968,0.959673,0.972605,NS,Concordant Up,TRUE
PTGES3,0.0206,-0.0895,0.997431,0.948254,0.943854,NS,Discordant (CRE Up / PLA Down),FALSE
TMCO1,0.0451,0.065,0.997153,0.992172,0.99957,NS,Concordant Up,TRUE
UQCR10,-0.086,0.0238,0.975192,0.998438,0.973564,NS,Discordant (CRE Down / PLA Up),TRUE
SNRPD3,0.0344,-0.0752,0.994413,0.973687,0.958911,NS,Discordant (CRE Up / PLA Down),FALSE
VTA1,0.011,0.096,0.999557,0.967857,0.981529,NS,Concordant Up,TRUE
STIP1,-0.0313,-0.0755,0.994357,0.966963,0.992361,NS,Concordant Down,FALSE
MMUT,-0.046,0.0599,0.994435,0.990465,0.97863,NS,Discordant (CRE Down / PLA Up),TRUE
ADK,-0.0508,-0.0549,0.987897,0.987613,0.999953,NS,Concordant Down,TRUE
CLUH,0.0144,0.0898,0.999219,0.974029,0.986122,NS,Concordant Up,TRUE
MPP1,-0.0899,0.014,0.980885,0.999646,0.984151,NS,Discordant (CRE Down / PLA Up),TRUE
ATPAF2,-0.0666,0.0369,0.986074,0.996939,0.979973,NS,Discordant (CRE Down / PLA Up),TRUE
SNRPD1,0.063,-0.0402,0.990903,0.996044,0.981877,NS,Discordant (CRE Up / PLA Down),TRUE
PLCD4,-0.0923,-0.0108,0.969083,0.999665,0.98484,NS,Concordant Down,TRUE
FN1,4e-4,0.1026,1,0.984532,0.988926,NS,Concordant Up,TRUE
OLA1,-0.0823,0.0202,0.950895,0.997637,0.949926,NS,Discordant (CRE Down / PLA Up),FALSE
MAPRE2,-0.0574,-0.045,0.989555,0.99447700000000006,0.999697,NS,Concordant Down,TRUE
RPN2,0.0593,0.043,0.983557,0.992237,0.999234,NS,Concordant Up,FALSE
NDUFV3,0.0266,0.0737,0.998551,0.989382,0.996912,NS,Concordant Up,TRUE
CHMP2A,0.0245,-0.0745,0.998423,0.985786,0.981672,NS,Discordant (CRE Up / PLA Down),TRUE
UBE2I,-0.085,-0.0138,0.976598,0.999479,0.98931500000000006,NS,Concordant Down,FALSE
DHRS7B,-0.0266,0.0721,0.997993,0.985187,0.980028,NS,Discordant (CRE Down / PLA Up),TRUE
PCCB,-0.0254,0.0725,0.997637,0.981011,0.974713,NS,Discordant (CRE Down / PLA Up),FALSE
NIT2,-0.0795,-0.0178,0.970915,0.998789,0.988789,NS,Concordant Down,FALSE
STUB1,-0.0594,0.037,0.988583,0.996374,0.98054,NS,Discordant (CRE Down / PLA Up),TRUE
PPP2R5D,0.0813,0.0151,0.974,0.999311,0.989414,NS,Concordant Up,TRUE
NDUFB8,0.0783,-0.0175,0.985647,0.999385,0.985714,NS,Discordant (CRE Up / PLA Down),TRUE
SUGT1,0.0547,0.0409,0.986215,0.993047,0.999458,NS,Concordant Up,FALSE
HIKESHI,-0.0774,-0.0179,0.976512,0.998977,0.991274,NS,Concordant Down,TRUE
CCT2,0.0363,-0.0571,0.993395,0.984406,0.968915,NS,Discordant (CRE Up / PLA Down),FALSE
EEF2,0.0717,0.0216,0.963095,0.997273,0.988784,NS,Concordant Up,FALSE
FBP2,-0.0408,0.0522,0.995581,0.993506,0.984404,NS,Discordant (CRE Down / PLA Up),TRUE
EIF3L,-0.066,0.0268,0.984737,0.997797,0.979639,NS,Discordant (CRE Down / PLA Up),FALSE
UFL1,-0.0471,0.0457,0.992435,0.992927,0.978848,NS,Discordant (CRE Down / PLA Up),TRUE
ASPH,-0.0287,-0.0639,0.997208,0.986642,0.997172,NS,Concordant Down,FALSE
EIF3B,0.0849,0.0074,0.956112,0.999747,0.977155,NS,Concordant Up,TRUE
PSMD9,-0.0166,0.0732,0.999049,0.981594,0.979902,NS,Discordant (CRE Down / PLA Up),FALSE
RPL38,0.0336,-0.0555,0.996296,0.990386,0.981673,NS,Discordant (CRE Up / PLA Down),FALSE
MLEC,0.0511,-0.0368,0.988284,0.994528,0.97618,NS,Discordant (CRE Up / PLA Down),FALSE
VAMP3,0.0532,-0.0331,0.98821,0.996266,0.979853,NS,Discordant (CRE Up / PLA Down),TRUE
OSBP,-0.0532,0.0325,0.989135,0.99651,0.981167,NS,Discordant (CRE Down / PLA Up),TRUE
SRSF6,0.0781,0.0052,0.978587,0.999917,0.987478,NS,Concordant Up,TRUE
OCIAD1,-0.0704,-0.0123,0.980828,0.999524,0.991738,NS,Concordant Down,TRUE
RPS8,0.0349,-0.0464,0.993597,0.989335,0.975484,NS,Discordant (CRE Up / PLA Down),FALSE
PPP3CC,0.0014,-0.0793,0.999994,0.990464,0.991339,NS,Discordant (CRE Up / PLA Down),TRUE
MICOS13,-0.0153,0.0653,0.999501,0.99164,0.990521,NS,Discordant (CRE Down / PLA Up),TRUE
SYNGR2,-0.0412,-0.0387,0.993418,0.994482,0.999985,NS,Concordant Down,TRUE
GSR,-0.0195,0.0601,0.99815,0.982554,0.977665,NS,Discordant (CRE Down / PLA Up),FALSE
ALDOC,0.0337,-0.0445,0.995554,0.992751,0.983292,NS,Discordant (CRE Up / PLA Down),FALSE
AK2,0.0779,-3e-4,0.964737,1,0.977006,NS,Discordant (CRE Up / PLA Down),FALSE
BLMH,-0.0095,0.0682,0.999576,0.978549,0.979504,NS,Discordant (CRE Down / PLA Up),TRUE
HSPA1A,-0.0134,-0.0607,0.999035,0.979912,0.991517,NS,Concordant Down,FALSE
CDC42,0.0414,-0.0327,0.993781,0.996473,0.986327,NS,Discordant (CRE Up / PLA Down),FALSE
CAST,0.0386,-0.0346,0.994279,0.995801,0.985833,NS,Discordant (CRE Up / PLA Down),FALSE
FAM114A2,0.0027,-0.0704,0.999978,0.984507,0.988002,NS,Discordant (CRE Up / PLA Down),FALSE
SAA4,-0.0374,-0.0349,0.997963,0.998235,0.999994,NS,Concordant Down,TRUE
DNAJA3,0.0583,-0.0129,0.992658,0.999727,0.993312,NS,Discordant (CRE Up / PLA Down),TRUE
FAM136A,0.0307,0.0397,0.99716,0.996275,0.999855,NS,Concordant Up,TRUE
VPS28,0.0307,0.0391,0.99738,0.996656,0.999883,NS,Concordant Up,TRUE
PABPC4,0.0355,-0.0339,0.995408,0.996485,0.988505,NS,Discordant (CRE Up / PLA Down),TRUE
PCBP1,0.0632,0.0061,0.978562,0.999837,0.988665,NS,Concordant Up,FALSE
EIF3D,-0.0328,-0.0361,0.995654,0.995495,0.999972,NS,Concordant Down,TRUE
RPS20,-0.0024,0.0643,0.999979,0.985415,0.988724,NS,Discordant (CRE Down / PLA Up),FALSE
SMTN,0.0186,0.0476,0.998992,0.993237,0.998276,NS,Concordant Up,TRUE
NDUFA7,0.0149,0.0479,0.999611,0.996306,0.998712,NS,Concordant Up,TRUE
CASQ1,0.0028,0.0598,0.999959,0.981754,0.988065,NS,Concordant Up,TRUE
ATG3,0.0345,0.028,0.996446,0.99797,0.999919,NS,Concordant Up,TRUE
PSMD12,-0.0207,-0.0416,0.99778,0.991345,0.998478,NS,Concordant Down,FALSE
CCT4,-0.0027,-0.059,0.999957,0.9792,0.986655,NS,Concordant Down,FALSE
MTCH2,-3e-4,0.0612,1,0.984059,0.988487,NS,Discordant (CRE Down / PLA Up),FALSE
MBNL1,0.0439,-0.0163,0.992868,0.999136,0.990972,NS,Discordant (CRE Up / PLA Down),TRUE
G3BP1,0.0507,0.0094,0.989559,0.999758,0.996117,NS,Concordant Up,TRUE
TMEM143,-0.0235,0.0351,0.998804,0.997512,0.994876,NS,Discordant (CRE Down / PLA Up),TRUE
MAVS,-0.018,0.0404,0.998632,0.99369,0.990095,NS,Discordant (CRE Down / PLA Up),TRUE
DARS1,0.0576,-5e-4,0.982204,0.999999,0.988146,NS,Discordant (CRE Up / PLA Down),FALSE
STK38L,-0.0444,-0.0126,0.995002,0.999679,0.998423,NS,Concordant Down,TRUE
PYGB,0.037,-0.0163,0.993936,0.998959,0.991486,NS,Discordant (CRE Up / PLA Down),FALSE
DNPH1,0.0353,0.0178,0.995712,0.999109,0.999342,NS,Concordant Up,TRUE
TIMM8B,0.0122,0.0393,0.999789,0.998377,0.99938,NS,Concordant Up,TRUE
GPI,0.0369,-0.0138,0.990468,0.998846,0.987874,NS,Discordant (CRE Up / PLA Down),FALSE
HSPE1,-0.0173,0.0334,0.998745,0.995591,0.992488,NS,Discordant (CRE Down / PLA Up),FALSE
DLD,-0.0321,0.0149,0.99499,0.999032,0.992699,NS,Discordant (CRE Down / PLA Up),FALSE
PSME1,0.0227,-0.0239,0.997948,0.997896,0.994039,NS,Discordant (CRE Up / PLA Down),FALSE
EIF3J,-0.0029,0.0414,0.999963,0.992733,0.993896,NS,Discordant (CRE Down / PLA Up),TRUE
DDX39B,0.0243,0.02,0.997456,0.99842,0.999948,NS,Concordant Up,FALSE
WARS1,-0.0304,0.0132,0.994313,0.99905,0.992068,NS,Discordant (CRE Down / PLA Up),FALSE
DDB1,0.0336,-0.0092,0.991779,0.999473,0.991075,NS,Discordant (CRE Up / PLA Down),FALSE
AARS1,-0.0286,-0.0136,0.995465,0.999086,0.99919,NS,Concordant Down,FALSE
SLC25A24,0.0149,-0.0237,0.999117,0.998424,0.996548,NS,Discordant (CRE Up / PLA Down),TRUE
BTF3L4,0.0128,0.0243,0.99907,0.996795,0.999489,NS,Concordant Up,FALSE
SKP1,-0.0341,8e-4,0.995935,0.999998,0.997151,NS,Discordant (CRE Down / PLA Up),FALSE
FUS,-0.0243,0.0094,0.996929,0.999592,0.996009,NS,Discordant (CRE Down / PLA Up),FALSE
COPB2,-0.0018,0.0203,0.999994,0.99926,0.999349,NS,Discordant (CRE Down / PLA Up),TRUE
NQO2,0.0048,-0.0165,0.999941,0.999304,0.999178,NS,Discordant (CRE Up / PLA Down),TRUE
TPI1,-0.0068,0.0124,0.999713,0.999105,0.998419,NS,Discordant (CRE Down / PLA Up),FALSE
TIAL1,-0.0012,-0.0167,0.999996,0.999384,0.999572,NS,Concordant Down,TRUE
MAPRE1,0.003,-0.0131,0.999959,0.999239,0.999163,NS,Discordant (CRE Up / PLA Down),FALSE
ABLIM2,1.2682,2.5808,0.016537,1e-6,0.081069,Sig Both,Concordant Up,TRUE
FTL,2.5434,1.2172,0,0.045439,0.085062,Sig Both,Concordant Up,FALSE
RBM3,-1.8717,-1.7704,0.001383,0.006015,0.992522,Sig Both,Concordant Down,TRUE
SLC41A3,1.2017,1.8055,0.026566,0.002109,0.66526,Sig Both,Concordant Up,TRUE
PBDC1,0.8675,1.0751,0.020752,0.021596,0.930511,Sig Both,Concordant Up,TRUE
SELENOO,2.0504,1.0436,1.63e-4,0.056352,0.251237,Sig CRE only,Concordant Up,TRUE
FUNDC1,1.5851,0.8062,0.043331,0.432317,0.621771,Sig CRE only,Concordant Up,TRUE
THY1,1.5766,0.5905,2.68e-4,0.475231,0.203561,Sig CRE only,Concordant Up,TRUE
COL12A1,1.3372,0.775,0.021747,0.329768,0.71093,Sig CRE only,Concordant Up,TRUE
COL1A1,1.6624,0.1593,0.010017,0.971782,0.089095,Sig CRE only,Concordant Up,TRUE
CRABP2,1.7211,0.0851,0.024723,0.995444,0.167193,Sig CRE only,Concordant Up,TRUE
PLTP,1.4591,0.1259,0.022136,0.978023,0.10883,Sig CRE only,Concordant Up,TRUE
CTSG,1.083,0.1964,0.026668,0.942722,0.297609,Sig CRE only,Concordant Up,TRUE
TMOD3,1.1237,0.0269,0.007363,0.998633,0.062186,Sig CRE only,Concordant Up,TRUE
FTH1,0.8919,0.2177,0.018248,0.876039,0.307981,Sig CRE only,Concordant Up,FALSE
ART3,-0.7715,-0.308,0.024023,0.704338,0.538563,Sig CRE only,Concordant Down,TRUE
SORD,-0.7445,-0.3088,0.03198,0.687407,0.573749,Sig CRE only,Concordant Down,TRUE
FBLN5,0.9021,-0.0979,0.039341,0.98535,0.149615,Sig CRE only,Discordant (CRE Up / PLA Down),TRUE
ARIH2,-0.9225,-0.0324,0.004205,0.997755,0.094077,Sig CRE only,Concordant Down,TRUE
ARCN1,0.7187,0.2185,0.001217,0.697008,0.186454,Sig CRE only,Concordant Up,TRUE
SMTNL1,-0.8904,-3e-4,0.031145,1,0.142527,Sig CRE only,Concordant Down,TRUE
BDH2,0.7584,0.0954,0.039307,0.978887,0.309438,Sig CRE only,Concordant Up,TRUE
MYOZ1,1.0587,1.6417,0.211929,0.021542,0.779797,Sig PLA only,Concordant Up,TRUE
CNRIP1,-0.5485,-1.565,0.476589,0.00304,0.201789,Sig PLA only,Concordant Down,TRUE
LIPE,-0.3439,-1.6783,0.830517,0.001051,0.079127,Sig PLA only,Concordant Down,TRUE
C6orf136,0.2824,1.6575,0.898259,0.001443,0.080149,Sig PLA only,Concordant Up,TRUE
ENPP4,0.6449,1.1869,0.145234,0.008782,0.556492,Sig PLA only,Concordant Up,TRUE
LPCAT3,0.3431,1.4697,0.753022,0.005458,0.117007,Sig PLA only,Concordant Up,TRUE
