pathway,NES_CvH,padj_CvH,NES_TCR,padj_TCR,sig_CvH,sig_TCR,sig_class,direction
GOBP_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME,1.4642571292227498,0.23147508088453825,1.51164625844106,0.20890964350026883,FALSE,FALSE,NS,NS
GOBP_AMIDE_BIOSYNTHETIC_PROCESS,-1.3195689805801392,0.26316501179726137,-0.8718831172531669,0.950464243046932,FALSE,FALSE,NS,NS
GOBP_AMIDE_TRANSPORT,1.2059120434024257,0.4385396695017611,-1.2949307656650588,0.40015885402151496,FALSE,FALSE,NS,NS
GOBP_AMINE_METABOLIC_PROCESS,1.4824700011028598,0.2216314853870852,0.7550604679910004,0.9923127196857303,FALSE,FALSE,NS,NS
GOBP_AMINO_ACID_BIOSYNTHETIC_PROCESS,-0.5210114166283992,0.9994556362544145,-1.630060977071345,0.13580487804878047,FALSE,FALSE,NS,NS
GOBP_AMINO_ACID_CATABOLIC_PROCESS,-1.5818278955711662,0.07940673131774102,-1.2460160716898194,0.46183218924476377,FALSE,FALSE,NS,NS
GOBP_AMP_METABOLIC_PROCESS,1.1199424088527405,0.5692596383486864,-1.625951706394277,0.16800042680324373,FALSE,FALSE,NS,NS
GOBP_AMYLOID_FIBRIL_FORMATION,1.3295771253120705,0.3630561039658048,-1.2192391338129573,0.543487633361331,FALSE,FALSE,NS,NS
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION,1.7042705221828152,0.06887708371496612,-0.9708946788120645,0.8354840672294471,FALSE,FALSE,NS,NS
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN,1.7142285289024468,0.069041241198888,0.9194766409817378,0.88478588052426,FALSE,FALSE,NS,NS
GOBP_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY,1.0807710567643625,0.6139426908284537,0.8307846726466296,0.9567873779433459,FALSE,FALSE,NS,NS
GOBP_APOPTOTIC_MITOCHONDRIAL_CHANGES,-0.6952049915548545,0.982910601677767,-0.677383986371748,0.9997067020099607,FALSE,FALSE,NS,NS
GOBP_AUTOPHAGOSOME_MATURATION,-1.217872783381547,0.4550973549798055,-1.43060396569859,0.3304010142317267,FALSE,FALSE,NS,NS
GOBP_AUTOPHAGOSOME_ORGANIZATION,-1.2822758305675406,0.36894107471891097,-0.6620302747941026,0.9997067020099607,FALSE,FALSE,NS,NS
GOBP_AUTOPHAGY_OF_MITOCHONDRION,-0.9935753730684281,0.6926602915947897,0.6021590474179646,0.9997067020099607,FALSE,FALSE,NS,NS
GOBP_AXON_EXTENSION,0.898125260262569,0.7976135865991051,-0.8836772019522121,0.9224499360987095,FALSE,FALSE,NS,NS
GOBP_AXO_DENDRITIC_TRANSPORT,-0.9008807501636571,0.7959235614874535,0.9381745996871665,0.8599605522682446,FALSE,FALSE,NS,NS
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERACTION_WITH_HOST,1.250591075322252,0.39309311245044637,0.9028125253494418,0.9251398773306401,FALSE,FALSE,NS,NS
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION,1.4735181826402635,0.16172467820607392,1.0331208182435192,0.7495001581895033,FALSE,FALSE,NS,NS
GOBP_BONE_DEVELOPMENT,1.5832545883666038,0.13057975511870223,1.328763636257558,0.40650245398281815,FALSE,FALSE,NS,NS
GOBP_CALCIUM_ION_HOMEOSTASIS,-1.2973435246843763,0.2780977203888591,-0.7912728955822114,0.9928885993975389,FALSE,FALSE,NS,NS
GOBP_CALCIUM_ION_TRANSMEMBRANE_IMPORT_INTO_CYTOSOL,0.9558458983994608,0.7419247990511879,-1.0613360508375678,0.7202934706797576,FALSE,FALSE,NS,NS
GOBP_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT,-1.5822937615174837,0.05615853320338809,-1.273919462069019,0.3977929013612205,FALSE,FALSE,NS,NS
GOBP_CALCIUM_ION_TRANSPORT,-1.474578561012926,0.0984411481939294,-1.2136750335016238,0.4550028701605144,FALSE,FALSE,NS,NS
GOBP_CALCIUM_MEDIATED_SIGNALING,-1.31022858879594,0.3031307468074083,0.902748411936029,0.9251398773306401,FALSE,FALSE,NS,NS
GOBP_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION,1.5075091721417164,0.11859379612048267,1.2886915223239814,0.3775321708446696,FALSE,FALSE,NS,NS
GOBP_CANONICAL_WNT_SIGNALING_PATHWAY,0.9806172512982652,0.7085917057034619,-1.1206321457964759,0.6610069824355538,FALSE,FALSE,NS,NS
GOBP_CARBOHYDRATE_BIOSYNTHETIC_PROCESS,1.2506505419382532,0.36938424548212606,-1.201164237659513,0.507168182518884,FALSE,FALSE,NS,NS
GOBP_CARBOHYDRATE_CATABOLIC_PROCESS,1.0097971442481535,0.6689248158875425,-1.0069189253272486,0.7927506965968505,FALSE,FALSE,NS,NS
GOBP_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS,1.163841000846169,0.477449608374794,-1.1548077915669428,0.5569483455628861,FALSE,FALSE,NS,NS
GOBP_CARBOHYDRATE_HOMEOSTASIS,1.2197827826738004,0.4251070709438224,-0.8001931588368163,0.9831559397577471,FALSE,FALSE,NS,NS
GOBP_CARBOHYDRATE_TRANSPORT,0.9112055021460518,0.7788986103962944,-0.7820625720646607,0.9783943647528689,FALSE,FALSE,NS,NS
GOBP_CARBOXYLIC_ACID_TRANSMEMBRANE_TRANSPORT,-1.5024734450215063,0.1842190625506839,0.9534977206940625,0.8580144138843948,FALSE,FALSE,NS,NS
GOBP_CARDIAC_CELL_DEVELOPMENT,-1.1318841667713024,0.548659192029953,1.4579101783768755,0.2707086251685245,FALSE,FALSE,NS,NS
GOBP_CARDIAC_CONDUCTION,-1.1555779388747651,0.5108485499462944,-0.8153883989093668,0.9619695826828284,FALSE,FALSE,NS,NS
GOBP_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL,-1.6248547537430127,0.10365512855988376,-0.9102583255560596,0.9019697514415825,FALSE,FALSE,NS,NS
GOBP_CARDIAC_MUSCLE_CELL_CONTRACTION,-1.1163551125793125,0.5492245264548378,-0.8136146993012535,0.9619695826828284,FALSE,FALSE,NS,NS
GOBP_CARDIAC_MUSCLE_CELL_DIFFERENTIATION,-0.8687295069398251,0.8503059050627411,1.4453356499882648,0.2787891184291266,FALSE,FALSE,NS,NS
GOBP_CARDIAC_MUSCLE_CONTRACTION,-1.2122624917746623,0.3956419510061242,1.0302825281111796,0.7495001581895033,FALSE,FALSE,NS,NS
GOBP_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT,-1.0887785026213024,0.5650408338386891,1.4758521979007169,0.19663544381740838,FALSE,FALSE,NS,NS
GOBP_CARDIOCYTE_DIFFERENTIATION,-0.7951276240062977,0.9090105736814363,1.6678291505551446,0.13024154454264086,FALSE,FALSE,NS,NS
GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION,1.002016893770699,0.6836304498160628,-1.1782234626149872,0.574773970030861,FALSE,FALSE,NS,NS
GOBP_CELLULAR_COMPONENT_DISASSEMBLY,1.1511044477930712,0.48100237882242686,1.0020806307322283,0.7984729181579576,FALSE,FALSE,NS,NS
GOBP_CELLULAR_PROCESS_INVOLVED_IN_REPRODUCTION_IN_MULTICELLULAR_ORGANISM,-0.7949182376608984,0.906638124199744,-1.6272092604858608,0.14368943239501616,FALSE,FALSE,NS,NS
GOBP_CELLULAR_RESPONSE_TO_ABIOTIC_STIMULUS,0.6767306762452637,0.9901609870743234,-0.6636019357422448,0.9997067020099607,FALSE,FALSE,NS,NS
GOBP_CELLULAR_RESPONSE_TO_ACID_CHEMICAL,0.6796322329565115,0.9606618353757613,-0.7685068061072974,0.9831559397577471,FALSE,FALSE,NS,NS
GOBP_CELLULAR_RESPONSE_TO_ALCOHOL,0.6780410983476399,0.9613831298152071,-1.070275787144989,0.7219757397428626,FALSE,FALSE,NS,NS
GOBP_CELLULAR_RESPONSE_TO_BIOTIC_STIMULUS,1.4742257851806135,0.18610321100498484,1.1996408513081638,0.5334428342397284,FALSE,FALSE,NS,NS
GOBP_CELLULAR_RESPONSE_TO_CALCIUM_ION,0.7281945570333095,0.9386078021205928,1.1406810338968847,0.6487266941812396,FALSE,FALSE,NS,NS
GOBP_CELLULAR_RESPONSE_TO_CARBOHYDRATE_STIMULUS,-0.86990912896736206,0.8489540975701946,-1.2810074525670139,0.4531191742200916,FALSE,FALSE,NS,NS
GOBP_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS,1.2166243629595372,0.39538223374892656,-0.710484857661774,0.9997067020099607,FALSE,FALSE,NS,NS
GOBP_CELLULAR_RESPONSE_TO_HEAT,-0.7241945914990578,0.9522654656041882,-0.7452585141255645,0.9923127196857303,FALSE,FALSE,NS,NS
GOBP_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS,0.8150304662766934,0.9082145688522696,-0.7943953702104034,0.9923127196857303,FALSE,FALSE,NS,NS
GOBP_CELLULAR_RESPONSE_TO_KETONE,0.7761873417131481,0.9053395188146145,-0.9370508048586379,0.8634889579759862,FALSE,FALSE,NS,NS
GOBP_CELLULAR_RESPONSE_TO_METAL_ION,1.2712238708424675,0.3707691789197986,0.840578078386953,0.9619695826828284,FALSE,FALSE,NS,NS
GOBP_CELLULAR_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN,1.5022967213914789,0.17991437294827944,1.1473995139276478,0.6144369557102883,FALSE,FALSE,NS,NS
GOBP_CELLULAR_RESPONSE_TO_NUTRIENT_LEVELS,0.6655501190068995,0.9894453718483992,0.8393139730266147,0.9619695826828284,FALSE,FALSE,NS,NS
GOBP_CELLULAR_RESPONSE_TO_OSMOTIC_STRESS,1.0102913275467686,0.672680555902285,-0.9824264225436589,0.8286059547186602,FALSE,FALSE,NS,NS
GOBP_CELLULAR_RESPONSE_TO_OXIDATIVE_STRESS,1.2008171528386777,0.4338148726109729,-0.6012874708678528,0.9997067020099607,FALSE,FALSE,NS,NS
GOBP_CELLULAR_RESPONSE_TO_OXYGEN_LEVELS,-1.3038981039735131,0.3066862013851891,-0.7650867946182524,0.9954418063237114,FALSE,FALSE,NS,NS
GOBP_CELLULAR_RESPONSE_TO_PEPTIDE_HORMONE_STIMULUS,1.0325763844378042,0.6430985639878168,-0.8572619278717283,0.9619695826828284,FALSE,FALSE,NS,NS
GOBP_CELLULAR_RESPONSE_TO_RADIATION,-1.0541216149915253,0.6225056793388751,-0.6565014674708641,0.9997067020099607,FALSE,FALSE,NS,NS
GOBP_CELLULAR_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES,1.128028324282979,0.548659192029953,0.738768187454265,0.9997067020099607,FALSE,FALSE,NS,NS
GOBP_CELLULAR_RESPONSE_TO_STARVATION,0.8159890372631383,0.8934270383522434,0.9412488993368491,0.8818541770639566,FALSE,FALSE,NS,NS
GOBP_CELLULAR_RESPONSE_TO_STEROID_HORMONE_STIMULUS,0.8750778005996043,0.8479459822847142,-1.0925401582574383,0.6803634027793174,FALSE,FALSE,NS,NS
GOBP_CELLULAR_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN,-1.140312152236366,0.5234254992319508,0.9608015073971228,0.8474641927396036,FALSE,FALSE,NS,NS
GOBP_CELLULAR_RESPONSE_TO_TYPE_II_INTERFERON,1.52594078308768,0.170755577005577,1.8566095121335198,0.07986640103129028,FALSE,FALSE,NS,NS
GOBP_CELLULAR_RESPONSE_TO_UNFOLDED_PROTEIN,-1.2652082062649739,0.3857021279155089,1.048019347233457,0.743211806445367,FALSE,FALSE,NS,NS
GOBP_CELLULAR_RESPONSE_TO_XENOBIOTIC_STIMULUS,0.6326131288006984,0.9901609870743234,-1.245993399071112,0.4822185163749027,FALSE,FALSE,NS,NS
GOBP_CELLULAR_SENESCENCE,-0.7185006821795669,0.9489356004819922,1.3713890632368928,0.3769699812382739,FALSE,FALSE,NS,NS
GOBP_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,1.1575473093352948,0.5163461176912953,0.8262682526216892,0.9685990187510086,FALSE,FALSE,NS,NS
GOBP_CELL_CHEMOTAXIS,1.652997627353882,0.07307919146426466,1.1408815808530843,0.608568827549783,FALSE,FALSE,NS,NS
GOBP_CELL_CYCLE_CHECKPOINT_SIGNALING,-1.1155853478891233,0.5491398605870692,1.161297229732008,0.5924483882341555,FALSE,FALSE,NS,NS
GOBP_CELL_CYCLE_G1_S_PHASE_TRANSITION,0.7910806696019123,0.9210164997474461,-1.053861857742779,0.7258076221982177,FALSE,FALSE,NS,NS
GOBP_CELL_CYCLE_G2_M_PHASE_TRANSITION,-1.3604383330879666,0.3174126981517707,-1.122739919694961,0.6702337115072934,FALSE,FALSE,NS,NS
GOBP_CELL_KILLING,1.6860855516603006,0.069041241198888,0.9208773345822705,0.8992741080653167,FALSE,FALSE,NS,NS
GOBP_CELL_RECOGNITION,1.5464841753366516,0.15633140484680777,0.8763629435889531,0.9308312908496732,FALSE,FALSE,NS,NS
GOBP_CELL_REDOX_HOMEOSTASIS,1.327209155830022,0.3630238316402786,-0.634889998270307,0.9997067020099607,FALSE,FALSE,NS,NS
GOBP_CELL_SUBSTRATE_JUNCTION_ORGANIZATION,1.7058152257271237,0.06204239450542749,1.2677634822004182,0.47153032153032154,FALSE,FALSE,NS,NS
GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY,1.3205066373068373,0.3031307468074083,0.8321452081465901,0.9728510809630755,FALSE,FALSE,NS,NS
GOBP_CEREBRAL_CORTEX_DEVELOPMENT,1.3807780677961177,0.3088698974723731,-1.0781744008238747,0.7202934706797576,FALSE,FALSE,NS,NS
GOBP_CHROMOSOME_LOCALIZATION,0.7584350515988876,0.9295722604986876,0.7388601063285652,0.9997067020099607,FALSE,FALSE,NS,NS
GOBP_CHROMOSOME_SEGREGATION,0.760367660459931,0.9591493174859324,1.1432159315645747,0.5647676591128254,FALSE,FALSE,NS,NS
GOBP_CILIUM_MOVEMENT,1.0768164348805813,0.6074397637658742,-1.7539131205808,0.08788199869756685,FALSE,FALSE,NS,NS
GOBP_CILIUM_OR_FLAGELLUM_DEPENDENT_CELL_MOTILITY,1.0768164348805813,0.6074397637658742,-1.7539131205808,0.08788199869756685,FALSE,FALSE,NS,NS
GOBP_CIRCADIAN_RHYTHM,-1.2881530197231945,0.3269083682600315,0.6718769448045153,0.9997067020099607,FALSE,FALSE,NS,NS
GOBP_COGNITION,0.7191240877394196,0.9591493174859324,0.7374561660948623,0.9997067020099607,FALSE,FALSE,NS,NS
GOBP_CONNECTIVE_TISSUE_DEVELOPMENT,1.2740479626320493,0.3956419510061242,1.3794731306864574,0.3425029040134651,FALSE,FALSE,NS,NS
GOBP_COPII_COATED_VESICLE_BUDDING,0.702285486734226,0.9502843624497276,0.6503462857862184,0.9997067020099607,FALSE,FALSE,NS,NS
GOBP_CORTICAL_CYTOSKELETON_ORGANIZATION,1.7393892725222797,0.06204239450542749,0.8456960406347597,0.9473193564205132,FALSE,FALSE,NS,NS
GOBP_CYTOKINESIS,1.2469794309661193,0.3948699054818359,1.5729287342559541,0.13053513866714186,FALSE,FALSE,NS,NS
GOBP_CYTOKINETIC_PROCESS,1.2738048847635821,0.4172388929666249,1.0269990872774293,0.7694422735537169,FALSE,FALSE,NS,NS
GOBP_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY,-1.0550566153955914,0.6156500116559173,-1.1534130995160399,0.5924483882341555,FALSE,FALSE,NS,NS
GOBP_CYTOPLASMIC_TRANSLATION,-1.4470741263232345,0.07511159279193226,1.4408058644212656,0.13024154454264086,FALSE,FALSE,NS,NS
GOBP_CYTOPLASMIC_TRANSLATIONAL_INITIATION,-1.6644398473885558,0.07543894129979035,-1.062989970055582,0.7202934706797576,FALSE,FALSE,NS,NS
GOBP_CYTOSKELETON_DEPENDENT_CYTOKINESIS,1.2932397390408221,0.3637213571982012,1.7294020136333048,0.09757619145019432,FALSE,FALSE,NS,NS
GOBP_CYTOSKELETON_DEPENDENT_INTRACELLULAR_TRANSPORT,0.6755327577700208,0.9832996603412778,1.2828705913376848,0.42146848076430943,FALSE,FALSE,NS,NS
GOBP_CYTOSOLIC_TRANSPORT,1.50500380494088,0.15423330370177055,0.9664934919251187,0.8539000796392878,FALSE,FALSE,NS,NS
GOBP_DEFENSE_RESPONSE_TO_BACTERIUM,1.1809261498599657,0.5136704638696018,1.173264299163763,0.5948859142365754,FALSE,FALSE,NS,NS
GOBP_DEFENSE_RESPONSE_TO_VIRUS,-0.8525160996827493,0.8727745228359185,-0.7605751535825325,0.9925065806159435,FALSE,FALSE,NS,NS
GOBP_DENDRITE_DEVELOPMENT,0.6503110942170558,0.9867561198516582,0.5818480897379678,0.9997067020099607,FALSE,FALSE,NS,NS
GOBP_DEPHOSPHORYLATION,-0.7768217500923725,0.9225880181628175,0.8649996490352772,0.9418099402147634,FALSE,FALSE,NS,NS
GOBP_DEVELOPMENTAL_CELL_GROWTH,0.6116599570286192,0.9959710390944394,-1.0479434128305531,0.743211806445367,FALSE,FALSE,NS,NS
GOBP_DEVELOPMENTAL_GROWTH_INVOLVED_IN_MORPHOGENESIS,-0.7343639261626178,0.9522654656041882,-0.8801108090334837,0.930356361196507,FALSE,FALSE,NS,NS
GOBP_DEVELOPMENTAL_MATURATION,0.8343297681149803,0.8736992539655368,0.8937424790131286,0.9251398773306401,FALSE,FALSE,NS,NS
GOBP_DEVELOPMENT_OF_PRIMARY_SEXUAL_CHARACTERISTICS,1.212714258393527,0.4795134592487101,-1.5027049184274932,0.2455111008589069,FALSE,FALSE,NS,NS
GOBP_DICARBOXYLIC_ACID_METABOLIC_PROCESS,-1.1168036521267475,0.5325037920620843,-0.9828136182331991,0.8286059547186602,FALSE,FALSE,NS,NS
GOBP_DITERPENOID_METABOLIC_PROCESS,1.4650544052291268,0.23372678619832468,0.5796455216950955,0.9997067020099607,FALSE,FALSE,NS,NS
GOBP_DNA_BIOSYNTHETIC_PROCESS,1.448693153170213,0.2483923338201892,1.1775932928630233,0.5924483882341555,FALSE,FALSE,NS,NS
GOBP_DNA_RECOMBINATION,-1.038399885470194,0.6430985639878168,-0.8758692730813498,0.9418099402147634,FALSE,FALSE,NS,NS
GOBP_DNA_REPLICATION,0.7989357906003741,0.906638124199744,-1.281290748102098,0.4341342251101623,FALSE,FALSE,NS,NS
GOBP_DNA_TEMPLATED_TRANSCRIPTION_INITIATION,1.0831382414345616,0.6075558880744766,-0.6081453672931003,0.9997067020099607,FALSE,FALSE,NS,NS
GOBP_DOUBLE_STRAND_BREAK_REPAIR,1.2278901565455658,0.4338148726109729,-1.1677512795460607,0.5711763722485371,FALSE,FALSE,NS,NS
GOBP_D_GLUCOSE_IMPORT,0.8268045906590772,0.872573562413915,-0.9516599894578542,0.8580144138843948,FALSE,FALSE,NS,NS
GOBP_EMBRYONIC_ORGAN_DEVELOPMENT,1.4144874458145824,0.2774457398165665,-1.3761164974692275,0.3619949494949495,FALSE,FALSE,NS,NS
GOBP_ENDOCYTIC_RECYCLING,1.5618907347898996,0.14401832080766377,1.2885742310983823,0.4550028701605144,FALSE,FALSE,NS,NS
GOBP_ENDOPLASMIC_RETICULUM_ORGANIZATION,-0.7342506197923502,0.9522654656041882,-1.2079144252576148,0.5409701482401481,FALSE,FALSE,NS,NS
GOBP_ENDOPLASMIC_RETICULUM_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT,0.7369212554229572,0.9595385886476578,1.037395637877096,0.7447123610691743,FALSE,FALSE,NS,NS
GOBP_ENDOSOMAL_TRANSPORT,1.235283916766264,0.37138440093140174,1.128197226799185,0.5711763722485371,FALSE,FALSE,NS,NS
GOBP_ENDOSOME_ORGANIZATION,0.7202983595848366,0.9595385886476578,-0.8123917263434035,0.9743758447599807,FALSE,FALSE,NS,NS
GOBP_ENDOSOME_TO_LYSOSOME_TRANSPORT,-0.8959797754026283,0.7993671544900094,-1.3453606036197556,0.41743464097780997,FALSE,FALSE,NS,NS
GOBP_ENERGY_RESERVE_METABOLIC_PROCESS,0.9596149673897847,0.7419247990511879,0.8528723755534415,0.957415049609272,FALSE,FALSE,NS,NS
GOBP_ENSHEATHMENT_OF_NEURONS,1.0396021956680312,0.6460361374262771,-1.0303578640635063,0.7773112541830933,FALSE,FALSE,NS,NS
GOBP_EPIDERMAL_CELL_DIFFERENTIATION,1.343312101009351,0.34748311176235186,-0.7703677146207775,0.9831559397577471,FALSE,FALSE,NS,NS
GOBP_EPIDERMIS_DEVELOPMENT,1.2250477294121451,0.43964249702821273,1.0534194074407635,0.7347231875483601,FALSE,FALSE,NS,NS
GOBP_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION,0.4564724628204823,0.9994556362544145,-1.2887631015776329,0.4368961542588817,FALSE,FALSE,NS,NS
GOBP_EPITHELIAL_CELL_PROLIFERATION,1.4097004595912732,0.23343009499304507,-0.6923597467166301,0.9997067020099607,FALSE,FALSE,NS,NS
GOBP_EPITHELIAL_TUBE_MORPHOGENESIS,1.5655180202130734,0.14065121644295303,-1.2100385265465476,0.5399995627268355,FALSE,FALSE,NS,NS
GOBP_ERAD_PATHWAY,0.7926041616161066,0.9044784426585577,0.6606167966014042,0.9997067020099607,FALSE,FALSE,NS,NS
GOBP_ERBB_SIGNALING_PATHWAY,0.8253634165472717,0.8805461198396948,1.1105187262940361,0.6632210359279268,FALSE,FALSE,NS,NS
GOBP_ERYTHROCYTE_HOMEOSTASIS,0.8682057700101968,0.8455298607551209,-0.9020875488943179,0.9209967779659788,FALSE,FALSE,NS,NS
GOBP_ESTABLISHMENT_OF_ORGANELLE_LOCALIZATION,1.1198105192599215,0.5373101619653069,0.6705020630688246,0.9997067020099607,FALSE,FALSE,NS,NS
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE,-0.9459304913770246,0.7698535308401607,0.884546648698204,0.9441330635794205,FALSE,FALSE,NS,NS
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRION,-1.4250010289191415,0.16678851683969392,-0.5502603352090916,0.9997067020099607,FALSE,FALSE,NS,NS
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ORGANELLE,-1.0001678492592994,0.6858268953302246,0.7391426609497388,0.9997067020099607,FALSE,FALSE,NS,NS
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE,-1.1921708386599421,0.48967832888673296,0.6691944203259891,0.9997067020099607,FALSE,FALSE,NS,NS
GOBP_ESTABLISHMENT_OF_RNA_LOCALIZATION,1.130312607651971,0.5491398605870692,0.8123058930884115,0.9743758447599807,FALSE,FALSE,NS,NS
GOBP_EXOCYTOSIS,1.6443754485659001,0.058856401151168324,-0.972631762450234,0.8400137854166476,FALSE,FALSE,NS,NS
GOBP_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,1.667454248314137,0.07195722732637523,0.6905864848479648,0.9997067020099607,FALSE,FALSE,NS,NS
GOBP_FATTY_ACID_BIOSYNTHETIC_PROCESS,0.6991555285945665,0.978854247382895,-1.0843305950224027,0.682821254980019,FALSE,FALSE,NS,NS
GOBP_FATTY_ACID_METABOLIC_PROCESS,-1.0499486300776006,0.5985337455521204,-0.9551686500303074,0.8793185235122559,FALSE,FALSE,NS,NS
GOBP_FATTY_ACID_TRANSPORT,-1.240152900118553,0.4172388929666249,1.0143129511749083,0.7839986389002314,FALSE,FALSE,NS,NS
GOBP_FAT_CELL_DIFFERENTIATION,0.6779171139688521,0.9764161472219287,-1.0195204409223437,0.7803726568883861,FALSE,FALSE,NS,NS
GOBP_FERTILIZATION,1.1778097480943697,0.505961799612937,-0.8545266401189776,0.9473193564205132,FALSE,FALSE,NS,NS
GOBP_FOCAL_ADHESION_ASSEMBLY,1.4854045835298646,0.22144289791355215,1.122123135406017,0.6684327641641096,FALSE,FALSE,NS,NS
GOBP_FOREBRAIN_DEVELOPMENT,1.571794623343032,0.10745287867764819,-0.9095961923526882,0.9136525994235207,FALSE,FALSE,NS,NS
GOBP_GLAND_DEVELOPMENT,1.289528612372295,0.3390072578327106,-1.4223985417641272,0.2465935787000783,FALSE,FALSE,NS,NS
GOBP_GLIAL_CELL_DEVELOPMENT,1.4085893390314208,0.2804913722073509,-1.0496212838530359,0.7375541125541125,FALSE,FALSE,NS,NS
GOBP_GLIAL_CELL_DIFFERENTIATION,1.3769998036918902,0.28443217494857637,-1.2575930913079536,0.46923685616804367,FALSE,FALSE,NS,NS
GOBP_GLIOGENESIS,1.2187703622623318,0.4341539825924722,-1.2119655675851773,0.5044925852210628,FALSE,FALSE,NS,NS
GOBP_GLUCAN_METABOLIC_PROCESS,0.9051779135554232,0.8021436218821675,0.8126380061267794,0.9756637419454129,FALSE,FALSE,NS,NS
GOBP_GLUCOSE_CATABOLIC_PROCESS,0.5922081072183674,0.9937531599976733,0.698924327430989,0.9997067020099607,FALSE,FALSE,NS,NS
GOBP_GLUCOSE_METABOLIC_PROCESS,-0.8050944718167774,0.9502843624497276,-0.8528704639732602,0.9619695826828284,FALSE,FALSE,NS,NS
GOBP_GLUTAMINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS,1.1787303453395719,0.5136279950757099,-1.0449707153396675,0.7547995508994673,FALSE,FALSE,NS,NS
GOBP_GLUTATHIONE_METABOLIC_PROCESS,1.4612810391014714,0.21465941101152367,-1.7063824124889901,0.1100218841931549,FALSE,FALSE,NS,NS
GOBP_GLYCEROLIPID_BIOSYNTHETIC_PROCESS,-1.115878029758363,0.5491398605870692,0.8940674037911436,0.9251398773306401,FALSE,FALSE,NS,NS
GOBP_GLYCEROLIPID_METABOLIC_PROCESS,1.2099517036105958,0.42485602377521237,-0.9980827212159642,0.8076282496129825,FALSE,FALSE,NS,NS
GOBP_GLYCEROPHOSPHOLIPID_BIOSYNTHETIC_PROCESS,-1.2141501405273643,0.4385396695017611,1.141055580844769,0.6485993817416469,FALSE,FALSE,NS,NS
GOBP_GLYCEROPHOSPHOLIPID_METABOLIC_PROCESS,-0.966055112568816,0.7290547130005572,-0.9448910860013985,0.8649394515450948,FALSE,FALSE,NS,NS
GOBP_GLYCOLYTIC_PROCESS_THROUGH_FRUCTOSE_6_PHOSPHATE,0.5592099624287042,0.9994556362544145,-0.7141072757612531,0.9997067020099607,FALSE,FALSE,NS,NS
GOBP_GLYCOLYTIC_PROCESS_THROUGH_GLUCOSE_6_PHOSPHATE,0.670710650687554,0.9656697374167281,0.8713155394050116,0.9262900673744385,FALSE,FALSE,NS,NS
GOBP_GLYCOPROTEIN_BIOSYNTHETIC_PROCESS,1.0505737214798831,0.6352030129595932,1.2829615711798559,0.4639533637094613,FALSE,FALSE,NS,NS
GOBP_GLYCOPROTEIN_METABOLIC_PROCESS,1.464352753702992,0.22144289791355215,1.3503458774737822,0.378978957864594,FALSE,FALSE,NS,NS
GOBP_GOLGI_ORGANIZATION,-0.7174945684106334,0.9648962148962149,-1.1304909885312635,0.6485993817416469,FALSE,FALSE,NS,NS
GOBP_GOLGI_VESICLE_TRANSPORT,0.9426123099686156,0.7725094257801751,1.0496269190357408,0.7202934706797576,FALSE,FALSE,NS,NS
GOBP_GRANULOCYTE_MIGRATION,1.2206807025639954,0.47223954879507773,1.0013958910580876,0.8007863695937091,FALSE,FALSE,NS,NS
GOBP_HEART_MORPHOGENESIS,-0.7409280939483084,0.9502843624497276,0.795296422436417,0.9831559397577471,FALSE,FALSE,NS,NS
GOBP_HEART_PROCESS,0.8901590618171249,0.8474106664985018,0.8614676543113691,0.9619695826828284,FALSE,FALSE,NS,NS
