pathway,NES_CRE,padj_CRE,NES_PLA,padj_PLA,sig_CRE,sig_PLA,sig_class,concordant
GOBP_MITOTIC_SPINDLE_ORGANIZATION,0.8480471606763534,0.9370160287768136,-1.236776078049666,0.5930324246730221,FALSE,FALSE,NS,NS
GOBP_MODIFIED_AMINO_ACID_BIOSYNTHETIC_PROCESS,-1.8747078749528439,0.05731169224131114,-1.904702396010541,0.18428922590158867,FALSE,FALSE,NS,NS
GOBP_MODIFIED_AMINO_ACID_METABOLIC_PROCESS,-1.6736776524670918,0.08291006417470116,-1.482221008649187,0.36007396970764355,FALSE,FALSE,NS,NS
GOBP_MODULATION_OF_PROCESS_OF_ANOTHER_ORGANISM,1.4049215328979745,0.3687075150633513,1.3808884253788964,0.4999025152659495,FALSE,FALSE,NS,NS
GOBP_MONOCARBOXYLIC_ACID_BIOSYNTHETIC_PROCESS,-0.9908812070033092,0.7816821235072082,-1.1440871412451712,0.6567765264473815,FALSE,FALSE,NS,NS
GOBP_MONOCARBOXYLIC_ACID_CATABOLIC_PROCESS,0.7835064599195742,0.9912623915293161,0.7694600081157007,0.9997322623828648,FALSE,FALSE,NS,NS
GOBP_MONOCARBOXYLIC_ACID_TRANSPORT,1.1271044399512196,0.6198473132742238,-0.6843954230203014,0.9997322623828648,FALSE,FALSE,NS,NS
GOBP_MONONUCLEAR_CELL_MIGRATION,1.3426070743809586,0.3949959061540369,1.0276718238144487,0.8078100965285183,FALSE,FALSE,NS,NS
GOBP_MONOSACCHARIDE_BIOSYNTHETIC_PROCESS,-1.4495982132043441,0.28375362388669745,-1.210368583312456,0.6089068825910932,FALSE,FALSE,NS,NS
GOBP_MONOSACCHARIDE_CATABOLIC_PROCESS,1.0848282369244844,0.6786976720909477,-0.9106507205402469,0.9185929547146277,FALSE,FALSE,NS,NS
GOBP_MONOSACCHARIDE_METABOLIC_PROCESS,-1.114664523276484,0.577070283745275,-0.6882490601376176,0.9997322623828648,FALSE,FALSE,NS,NS
GOBP_MONOSACCHARIDE_TRANSMEMBRANE_TRANSPORT,-1.364603073038108,0.3880529423770956,1.5298785217004323,0.3940272182030424,FALSE,FALSE,NS,NS
GOBP_MRNA_CATABOLIC_PROCESS,1.5005875917121076,0.19965017491254372,-0.8743713332576247,0.9550268272161764,FALSE,FALSE,NS,NS
GOBP_MRNA_TRANSPORT,0.8016432939927776,0.952795644229849,0.844192460472076,0.9555064316232875,FALSE,FALSE,NS,NS
GOBP_MULTICELLULAR_ORGANISMAL_MOVEMENT,1.1757197729040252,0.5545605761868949,1.284652903753878,0.5422323684798657,FALSE,FALSE,NS,NS
GOBP_MULTICELLULAR_ORGANISM_GROWTH,-0.7561988073825431,0.9798484050928187,-1.5629175557444552,0.3763897942923366,FALSE,FALSE,NS,NS
GOBP_MULTIVESICULAR_BODY_ORGANIZATION,-0.5692083284535897,1,-0.8226973934113934,0.9555064316232875,FALSE,FALSE,NS,NS
GOBP_MULTIVESICULAR_BODY_SORTING_PATHWAY,-0.5840977915656868,1,-0.6430823275800928,0.9997322623828648,FALSE,FALSE,NS,NS
GOBP_MULTI_MULTICELLULAR_ORGANISM_PROCESS,-0.814994681233884,0.952795644229849,0.7859768854448322,0.9907323278211885,FALSE,FALSE,NS,NS
GOBP_MUSCLE_ADAPTATION,1.0409218165700038,0.7374930352149754,0.8839761284414276,0.9447324485654998,FALSE,FALSE,NS,NS
GOBP_MUSCLE_CELL_APOPTOTIC_PROCESS,-0.8473149925099289,0.9192448319733787,0.8903422840855977,0.9340963142005688,FALSE,FALSE,NS,NS
GOBP_MUSCLE_CELL_DEVELOPMENT,1.1611403791089396,0.533784707449591,1.2654601156596643,0.49757916124297996,FALSE,FALSE,NS,NS
GOBP_MUSCLE_CELL_PROLIFERATION,0.9334453738076003,0.8479407769627818,1.124189570640493,0.6976059354443934,FALSE,FALSE,NS,NS
GOBP_MUSCLE_CONTRACTION,1.284922622376853,0.3110238152490222,1.3915482029282875,0.35496024167505813,FALSE,FALSE,NS,NS
GOBP_MUSCLE_HYPERTROPHY,1.4152154351416437,0.3312257189705328,1.0934077707638419,0.7342232914503876,FALSE,FALSE,NS,NS
GOBP_MUSCLE_ORGAN_DEVELOPMENT,-1.1762560070011947,0.4809857992223773,1.0774695386079065,0.7174255901119296,FALSE,FALSE,NS,NS
GOBP_MUSCLE_TISSUE_DEVELOPMENT,0.8236273662978614,0.9798484050928187,1.0230038739951883,0.7975884740769652,FALSE,FALSE,NS,NS
GOBP_MYELOID_CELL_DIFFERENTIATION,0.7331022412674504,1,-1.024318999452872,0.8096825022329328,FALSE,FALSE,NS,NS
GOBP_MYELOID_CELL_HOMEOSTASIS,0.8923472084969242,0.9027843160224,-1.434196297916318,0.4322853669229837,FALSE,FALSE,NS,NS
GOBP_MYELOID_LEUKOCYTE_ACTIVATION,1.576464701509465,0.20203445282624505,1.3624653184464603,0.5039084288003703,FALSE,FALSE,NS,NS
GOBP_MYELOID_LEUKOCYTE_DIFFERENTIATION,-1.4159773773962365,0.35368815602496073,1.0841368251865342,0.7510232997481108,FALSE,FALSE,NS,NS
GOBP_MYELOID_LEUKOCYTE_MIGRATION,0.9665217878277513,0.8187795778672473,-0.7719050747410551,0.9907323278211885,FALSE,FALSE,NS,NS
GOBP_MYOBLAST_DIFFERENTIATION,-0.8498538251840538,0.9192448319733787,1.4526142206882298,0.46233330970727315,FALSE,FALSE,NS,NS
GOBP_MYOFIBRIL_ASSEMBLY,1.4378173145428155,0.2710567984792463,1.9671096414101001,0.08361960828939774,FALSE,FALSE,NS,NS
GOBP_NADH_DEHYDROGENASE_COMPLEX_ASSEMBLY,1.0682201849343242,0.7127546375631908,0.8660217111836472,0.9511789195587974,FALSE,FALSE,NS,NS
GOBP_NADPLUS_METABOLIC_PROCESS,-1.2568292064955922,0.48881681493927986,-1.1661060357457251,0.6786685946232318,FALSE,FALSE,NS,NS
GOBP_NADPPLUS_METABOLIC_PROCESS,-1.7563701838116124,0.11001860267795967,0.7536053946041117,0.9982820957958255,FALSE,FALSE,NS,NS
GOBP_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY,1.131715984281337,0.6276975177192786,-0.7066595330386505,0.9997322623828648,FALSE,FALSE,NS,NS
GOBP_NEGATIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY,-0.5148341500277119,1,-0.9543817888935218,0.8743652578496142,FALSE,FALSE,NS,NS
GOBP_NEGATIVE_REGULATION_OF_AUTOPHAGY,-0.8557678887473521,0.9144885474094279,-1.1018548721034342,0.7391276976152703,FALSE,FALSE,NS,NS
GOBP_NEGATIVE_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS,-1.0031144706962505,0.7650919802145278,-0.8357639363971362,0.9555064316232875,FALSE,FALSE,NS,NS
GOBP_NEGATIVE_REGULATION_OF_CATABOLIC_PROCESS,1.1329009829758456,0.5662017636123947,0.8008528790163786,0.9997322623828648,FALSE,FALSE,NS,NS
GOBP_NEGATIVE_REGULATION_OF_CATALYTIC_ACTIVITY,1.2734083657558413,0.44155691347894754,0.9357128908384134,0.8999551783948083,FALSE,FALSE,NS,NS
GOBP_NEGATIVE_REGULATION_OF_CELL_ACTIVATION,-0.6785607742867344,1,-1.1824188541013636,0.6287720002005717,FALSE,FALSE,NS,NS
GOBP_NEGATIVE_REGULATION_OF_CELL_ADHESION,-0.7238267598689059,1,-1.3159084355644295,0.5039084288003703,FALSE,FALSE,NS,NS
GOBP_NEGATIVE_REGULATION_OF_CELL_CELL_ADHESION,-0.7918241136491767,0.9719064952274187,-1.626643701481914,0.35496024167505813,FALSE,FALSE,NS,NS
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE,-1.1842953083476513,0.529938428186973,1.3845477599503828,0.46024843409654115,FALSE,FALSE,NS,NS
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_PROCESS,-0.8661302743520511,0.9250801624625908,1.6148519877872747,0.35496024167505813,FALSE,FALSE,NS,NS
GOBP_NEGATIVE_REGULATION_OF_CELL_DEVELOPMENT,0.7645253741460148,0.9912623915293161,-1.0882189231249884,0.7392573880921338,FALSE,FALSE,NS,NS
GOBP_NEGATIVE_REGULATION_OF_CELL_GROWTH,-0.8653264552384463,0.9073854848536923,-0.5859849343878032,0.9997322623828648,FALSE,FALSE,NS,NS
GOBP_NEGATIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION,0.8440636031366299,0.935512140910947,0.6521688541996854,0.9997322623828648,FALSE,FALSE,NS,NS
GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION,-1.0366842185673082,0.7382360178270612,1.066601898458313,0.752107939632546,FALSE,FALSE,NS,NS
GOBP_NEGATIVE_REGULATION_OF_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY,-0.6152422498783476,1,-1.1786792919840912,0.6679464186035722,FALSE,FALSE,NS,NS
GOBP_NEGATIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION,1.3522711949877382,0.3828291860337101,1.479990994862987,0.41040371922724866,FALSE,FALSE,NS,NS
GOBP_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE,-1.029765068086809,0.7420092256546821,1.2432322891626093,0.5809279965656257,FALSE,FALSE,NS,NS
GOBP_NEGATIVE_REGULATION_OF_DNA_METABOLIC_PROCESS,-0.6948855035903057,1,1.0231395526588722,0.8225379625101249,FALSE,FALSE,NS,NS
GOBP_NEGATIVE_REGULATION_OF_ENDOCYTOSIS,1.280234043101878,0.4730963118954881,-0.5173562822764747,0.9997322623828648,FALSE,FALSE,NS,NS
GOBP_NEGATIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION,-0.9441989415239573,0.8392222522279233,-0.7077377293923596,0.9997322623828648,FALSE,FALSE,NS,NS
GOBP_NEGATIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,-0.7147594352333064,0.9946381332060927,-0.8223588120447187,0.9555064316232875,FALSE,FALSE,NS,NS
GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION_EPIGENETIC,-1.7642214375435783,0.10369163846326405,-1.0683927434802596,0.7785011256593437,FALSE,FALSE,NS,NS
GOBP_NEGATIVE_REGULATION_OF_GROWTH,0.6612609279114554,1,0.6219650587907698,0.9997322623828648,FALSE,FALSE,NS,NS
GOBP_NEGATIVE_REGULATION_OF_HEMOPOIESIS,-0.9487763795549595,0.8348467078681016,-1.4205842863472504,0.46233330970727315,FALSE,FALSE,NS,NS
GOBP_NEGATIVE_REGULATION_OF_IMMUNE_RESPONSE,-0.9824734538259119,0.7842726949322467,1.01976705945689,0.8138170054398609,FALSE,FALSE,NS,NS
GOBP_NEGATIVE_REGULATION_OF_INFLAMMATORY_RESPONSE,-1.3482397383552955,0.42821237825950365,0.9821214984982167,0.8596659632987634,FALSE,FALSE,NS,NS
GOBP_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,0.5146743062092219,1,-0.7346394863671896,0.9997322623828648,FALSE,FALSE,NS,NS
GOBP_NEGATIVE_REGULATION_OF_KINASE_ACTIVITY,1.1367252621064912,0.6198473132742238,1.3105500467869216,0.5468129857951356,FALSE,FALSE,NS,NS
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION,-0.7704881362251634,0.9798484050928187,-1.6205442620454813,0.35496024167505813,FALSE,FALSE,NS,NS
GOBP_NEGATIVE_REGULATION_OF_LOCOMOTION,1.1427449700817105,0.5891165630322105,1.149931947615241,0.6365493235129905,FALSE,FALSE,NS,NS
GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_ACTIVATION,-0.7693900486235321,0.9798484050928187,-1.405782198773882,0.46233330970727315,FALSE,FALSE,NS,NS
GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION,-1.2723850463013506,0.47982641343078036,-1.621526426784987,0.35496024167505813,FALSE,FALSE,NS,NS
GOBP_NEGATIVE_REGULATION_OF_MAPK_CASCADE,-1.5587602605305309,0.21423860860057065,-1.0112385138461288,0.8392102617024219,FALSE,FALSE,NS,NS
GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE,0.8549759690133868,0.9192448319733787,1.3596507345371973,0.5115398098085389,FALSE,FALSE,NS,NS
GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION,0.9479353280808046,0.8337865103189699,1.5834698024244016,0.3763897942923366,FALSE,FALSE,NS,NS
GOBP_NEGATIVE_REGULATION_OF_MOLECULAR_FUNCTION,1.0622872279192677,0.697313604521916,0.9800335404548242,0.8596659632987634,FALSE,FALSE,NS,NS
GOBP_NEGATIVE_REGULATION_OF_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT,-0.9930392487300157,0.779041196206542,-0.8857723217512441,0.9337268969710667,FALSE,FALSE,NS,NS
GOBP_NEGATIVE_REGULATION_OF_MONOATOMIC_ION_TRANSPORT,-0.8319502827567353,0.9408832045406609,-0.8509347260696193,0.9529415070692462,FALSE,FALSE,NS,NS
GOBP_NEGATIVE_REGULATION_OF_MRNA_CATABOLIC_PROCESS,1.6575110860604674,0.1344607287359388,1.1334703240369703,0.6938518937767542,FALSE,FALSE,NS,NS
GOBP_NEGATIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS,-0.5373098044599497,1,0.6276689088618642,0.9997322623828648,FALSE,FALSE,NS,NS
GOBP_NEGATIVE_REGULATION_OF_ORGANELLE_ORGANIZATION,1.2489724877669772,0.4386049274607967,1.365378054230877,0.4208975468975468,FALSE,FALSE,NS,NS
GOBP_NEGATIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS,1.0332814816982046,0.738545248901024,1.3186558360000464,0.48685716215496555,FALSE,FALSE,NS,NS
GOBP_NEGATIVE_REGULATION_OF_PHOSPHORYLATION,0.8929528680941915,0.896553875553052,1.2092598268743084,0.6089068825910932,FALSE,FALSE,NS,NS
GOBP_NEGATIVE_REGULATION_OF_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,0.36960116607078675,1,-0.9058604130051512,0.9185929547146277,FALSE,FALSE,NS,NS
GOBP_NEGATIVE_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS,0.7528443690398858,0.9798484050928187,-0.7159692548965867,0.9997322623828648,FALSE,FALSE,NS,NS
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS,0.7172647853633914,1,0.7567947633022521,0.9997322623828648,FALSE,FALSE,NS,NS
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY,1.5182245352337091,0.216294448261039,1.271409707722986,0.5468129857951356,FALSE,FALSE,NS,NS
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY,1.6991921250583484,0.12637029354453452,1.4639480440442147,0.46024843409654115,FALSE,FALSE,NS,NS
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION,-0.6957171219449705,1,-0.711945798804913,0.9997322623828648,FALSE,FALSE,NS,NS
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS,0.672833862195988,1,-1.1120523100448128,0.6976059354443934,FALSE,FALSE,NS,NS
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_POLYMERIZATION,1.456164278863275,0.3148059621324023,1.334775156651136,0.5422323684798657,FALSE,FALSE,NS,NS
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_UBIQUITINATION,0.6299996882841545,1,-0.812039756827157,0.9587510126105208,FALSE,FALSE,NS,NS
GOBP_NEGATIVE_REGULATION_OF_PROTEOLYSIS,1.063524509057055,0.7104835947964576,-0.9411484547091973,0.8876640124198718,FALSE,FALSE,NS,NS
GOBP_NEGATIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS,0.9375579847659684,0.8476303579319487,-0.8647537727653672,0.9505778588807785,FALSE,FALSE,NS,NS
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS,1.0063481677154646,0.7629170397555483,1.2603185697416688,0.5873640854430237,FALSE,FALSE,NS,NS
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS,-1.011302036934046,0.7608050203321551,1.1292518732072248,0.6698456900571478,FALSE,FALSE,NS,NS
GOBP_NEGATIVE_REGULATION_OF_RNA_CATABOLIC_PROCESS,1.6086232300019963,0.16305051509635773,0.9697735407639376,0.8696442991878838,FALSE,FALSE,NS,NS
GOBP_NEGATIVE_REGULATION_OF_SECRETION,-0.8789867347023277,0.9020454505331544,1.1141715515427761,0.7209458545347955,FALSE,FALSE,NS,NS
GOBP_NEGATIVE_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS,-1.0288566524991185,0.7509834222696549,0.8397763009977913,0.9555064316232875,FALSE,FALSE,NS,NS
GOBP_NEGATIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION,1.0451431488471692,0.7275187585843816,0.802649371976017,0.9907323278211885,FALSE,FALSE,NS,NS
GOBP_NEGATIVE_REGULATION_OF_TORC1_SIGNALING,-1.5557651420117287,0.2596087990604862,-1.1819967080071756,0.6645475363107916,FALSE,FALSE,NS,NS
GOBP_NEGATIVE_REGULATION_OF_TOR_SIGNALING,-1.5394712099615757,0.23120909667958062,-1.2354545911504067,0.6089068825910932,FALSE,FALSE,NS,NS
GOBP_NEGATIVE_REGULATION_OF_TRANSLATION,1.2143262815675553,0.5141902318840689,-1.2572422349054515,0.5817583061302145,FALSE,FALSE,NS,NS
GOBP_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY,0.8001089582273466,0.952795644229849,0.7076890989548783,0.9997322623828648,FALSE,FALSE,NS,NS
GOBP_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT,-0.8369369727464233,0.9406566568695579,0.9188193764795344,0.9114126836916447,FALSE,FALSE,NS,NS
GOBP_NEGATIVE_REGULATION_OF_TRANSPORT,0.7110781276506465,1,0.9713756139887106,0.8743652578496142,FALSE,FALSE,NS,NS
GOBP_NEGATIVE_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,1.0054788140218278,0.7650919802145278,0.7128197287060596,0.9997322623828648,FALSE,FALSE,NS,NS
GOBP_NEGATIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT,1.313338663718065,0.4452112146625361,0.6252165126951508,0.9997322623828648,FALSE,FALSE,NS,NS
GOBP_NEURAL_NUCLEUS_DEVELOPMENT,1.498561335426922,0.26039769277474195,-1.0429785361899635,0.7975884740769652,FALSE,FALSE,NS,NS
GOBP_NEUROMUSCULAR_PROCESS,1.1124062416880611,0.6276975177192786,1.0769032787967387,0.7391276976152703,FALSE,FALSE,NS,NS
GOBP_NEURON_APOPTOTIC_PROCESS,0.7100904582454864,1,0.8993965589975036,0.9363564903911311,FALSE,FALSE,NS,NS
GOBP_NEURON_MIGRATION,0.9030058422630132,0.8732450405944612,0.7017900075862998,0.9997322623828648,FALSE,FALSE,NS,NS
GOBP_NEURON_PROJECTION_EXTENSION,0.9057193288840315,0.8732450405944612,-0.8807355640073226,0.9340963142005688,FALSE,FALSE,NS,NS
GOBP_NEUROTRANSMITTER_SECRETION,0.5878047351052057,1,1.1718136244723436,0.6718857188456049,FALSE,FALSE,NS,NS
GOBP_NEUROTRANSMITTER_TRANSPORT,-0.7584458376933835,0.9796399949115889,1.241183955496158,0.6006128329498203,FALSE,FALSE,NS,NS
GOBP_NEUTRAL_LIPID_METABOLIC_PROCESS,-0.679893652516302,1,0.636324852176489,0.9997322623828648,FALSE,FALSE,NS,NS
GOBP_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION,0.9997457190994984,0.7764755563458048,-0.9083710210289203,0.9108762562280001,FALSE,FALSE,NS,NS
GOBP_NON_PROTEINOGENIC_AMINO_ACID_METABOLIC_PROCESS,-1.2164382379127732,0.5483057835199852,-1.1535612351210047,0.6952126060606061,FALSE,FALSE,NS,NS
GOBP_NUCLEAR_CHROMOSOME_SEGREGATION,1.1821818449276102,0.5347591088674275,-1.1120893181202565,0.6976059354443934,FALSE,FALSE,NS,NS
GOBP_NUCLEAR_ENVELOPE_ORGANIZATION,-0.9170972084117267,0.8680357338847631,-1.1213484710062354,0.7209458545347955,FALSE,FALSE,NS,NS
GOBP_NUCLEAR_EXPORT,0.6828990301846315,1,-1.3887264406831965,0.4692816007657984,FALSE,FALSE,NS,NS
GOBP_NUCLEAR_MEMBRANE_ORGANIZATION,-1.094360995610705,0.6776120128507098,-1.2506997656560916,0.6006128329498203,FALSE,FALSE,NS,NS
GOBP_NUCLEAR_RECEPTOR_MEDIATED_SIGNALING_PATHWAY,0.6408339138019835,1,-1.5232672231709674,0.3763897942923366,FALSE,FALSE,NS,NS
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS,1.8428067799151335,0.059710830304708,-0.9442139959258282,0.8852274814258285,FALSE,FALSE,NS,NS
GOBP_NUCLEAR_TRANSPORT,-0.6202373865507415,1,-1.2284759772946567,0.559219244381381,FALSE,FALSE,NS,NS
GOBP_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT,1.0274985705341106,0.7481387184930387,-0.6833515030887163,0.9997322623828648,FALSE,FALSE,NS,NS
GOBP_NUCLEOBASE_METABOLIC_PROCESS,0.6366539080285312,1,-1.3860800971337583,0.4999025152659495,FALSE,FALSE,NS,NS
GOBP_NUCLEOSIDE_DIPHOSPHATE_CATABOLIC_PROCESS,-0.9616745691518201,0.8237984098262596,-0.7521810611803517,0.9997322623828648,FALSE,FALSE,NS,NS
GOBP_NUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS,-0.8660841179927105,0.9370160287768136,-0.7745191502457499,0.9997322623828648,FALSE,FALSE,NS,NS
GOBP_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS,-1.650171681026874,0.17834905697043818,-1.764510772369544,0.29210481197851185,FALSE,FALSE,NS,NS
GOBP_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS,-1.4835505938376181,0.2710567984792463,-1.2514220756566468,0.5873640854430237,FALSE,FALSE,NS,NS
GOBP_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS,0.7065812985196068,1,-0.6380569457361069,0.9997322623828648,FALSE,FALSE,NS,NS
GOBP_NUCLEOSIDE_PHOSPHATE_CATABOLIC_PROCESS,-0.8876205745013707,0.9240821465270362,-0.8052040875128459,0.9982820957958255,FALSE,FALSE,NS,NS
GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS,1.3529481813128106,0.29302466875939587,0.9157321184341138,0.9363564903911311,FALSE,FALSE,NS,NS
GOBP_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS,1.021466696175986,0.7420092256546821,0.5502517527738827,0.9997322623828648,FALSE,FALSE,NS,NS
GOBP_NUCLEOTIDE_BIOSYNTHETIC_PROCESS,0.7659710986233932,1,-0.6759078624911459,0.9997322623828648,FALSE,FALSE,NS,NS
GOBP_NUCLEUS_ORGANIZATION,-0.9528767145594158,0.828362902443361,-1.2772491942059399,0.559219244381381,FALSE,FALSE,NS,NS
GOBP_OLEFINIC_COMPOUND_METABOLIC_PROCESS,-1.663024177834844,0.13680160588825693,-1.2135779587639024,0.6143618083489218,FALSE,FALSE,NS,NS
GOBP_ORGANELLE_DISASSEMBLY,0.9436878264290949,0.8376611060274012,-1.165855210027913,0.6803697758753938,FALSE,FALSE,NS,NS
GOBP_ORGANELLE_FUSION,-0.6708462179015915,1,-0.9659142484156148,0.8743652578496142,FALSE,FALSE,NS,NS
GOBP_ORGANELLE_MEMBRANE_FUSION,-0.5851679659869153,1,-1.158736803704116,0.6645475363107916,FALSE,FALSE,NS,NS
GOBP_ORGANIC_ACID_BIOSYNTHETIC_PROCESS,-1.2054693450296514,0.4479797994707792,-1.6496328269919907,0.29210481197851185,FALSE,FALSE,NS,NS
GOBP_ORGANIC_ACID_CATABOLIC_PROCESS,-0.7945189093991658,1,-1.1505409405575666,0.6154718544526775,FALSE,FALSE,NS,NS
GOBP_ORGANIC_ACID_TRANSPORT,1.4169986927672547,0.310869417211329,-0.7132500224400791,0.9997322623828648,FALSE,FALSE,NS,NS
GOBP_ORGANIC_ANION_TRANSPORT,1.230677640462685,0.4802065557412162,0.8004050199623608,0.9981122637017456,FALSE,FALSE,NS,NS
GOBP_ORGANIC_HYDROXY_COMPOUND_TRANSPORT,0.7589675656858845,0.9912623915293161,0.5684665009911196,0.9997322623828648,FALSE,FALSE,NS,NS
GOBP_ORGANOPHOSPHATE_CATABOLIC_PROCESS,-1.1275818845968428,0.5688113548651466,-0.9894137840688556,0.8591572323559755,FALSE,FALSE,NS,NS
GOBP_ORGANOPHOSPHATE_ESTER_TRANSPORT,1.0233063435880874,0.7568974081644707,-1.0837226813234784,0.752107939632546,FALSE,FALSE,NS,NS
GOBP_ORGAN_GROWTH,-0.793496421909932,0.952795644229849,-1.1176816463644337,0.7278371016116536,FALSE,FALSE,NS,NS
GOBP_OSSIFICATION,1.5520058874294445,0.14871203097081595,1.1213848534979831,0.6786685946232318,FALSE,FALSE,NS,NS
GOBP_OSTEOBLAST_DIFFERENTIATION,1.7128097495616639,0.10369163846326405,0.8360243706037317,0.9668166343460463,FALSE,FALSE,NS,NS
GOBP_OXIDATIVE_PHOSPHORYLATION,1.5060845932703175,0.11712911702004593,0.9981977913915767,0.8495244548628916,FALSE,FALSE,NS,NS
GOBP_PALLIUM_DEVELOPMENT,0.51735127889543,1,-1.4201985039297864,0.46233330970727315,FALSE,FALSE,NS,NS
GOBP_PEPTIDE_METABOLIC_PROCESS,-1.40866269732124,0.3555867681045228,-1.415504528280044,0.4746609778597786,FALSE,FALSE,NS,NS
GOBP_PEPTIDE_TRANSPORT,-1.275622856014435,0.430743983803783,-0.78975313196143615,0.9982820957958255,FALSE,FALSE,NS,NS
GOBP_PEPTIDYL_AMINO_ACID_MODIFICATION,-0.7380412993449169,1,0.9977554396541023,0.8508851916717053,FALSE,FALSE,NS,NS
GOBP_PERIPHERAL_NERVOUS_SYSTEM_DEVELOPMENT,-0.9604655677436866,0.8195178590540951,-1.126555782092935,0.7174255901119296,FALSE,FALSE,NS,NS
GOBP_PHAGOCYTOSIS,1.0627490325884854,0.7122881180372568,1.1968114138049817,0.6077443689919017,FALSE,FALSE,NS,NS
GOBP_PHOSPHATIDYLINOSITOL_3_KINASE_PROTEIN_KINASE_B_SIGNAL_TRANSDUCTION,0.7018342728997652,1,-0.9371927563404097,0.8998770688492551,FALSE,FALSE,NS,NS
GOBP_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS,0.7891463378920025,0.9719064952274187,0.8933911734180162,0.9363564903911311,FALSE,FALSE,NS,NS
GOBP_PHOSPHOLIPID_METABOLIC_PROCESS,-0.8951845701958894,0.9073854848536923,-1.172385671876352,0.6266149330398092,FALSE,FALSE,NS,NS
GOBP_PIGMENT_METABOLIC_PROCESS,0.9775034727908973,0.8007732625667301,-0.5178974200160856,0.9997322623828648,FALSE,FALSE,NS,NS
GOBP_PLACENTA_DEVELOPMENT,-1.1305430153436624,0.6422098344015782,1.1638335462076292,0.6786685946232318,FALSE,FALSE,NS,NS
GOBP_PLASMA_MEMBRANE_ORGANIZATION,1.3843846332921206,0.3256187072860726,0.9894790412795008,0.8519451314889915,FALSE,FALSE,NS,NS
