pathway,pval,padj,foldEnrichment,overlap,size,overlapGenes,database,odds_ratio,quadrant,pathway_label,ID,p.adjust,GeneRatio,geneID
GOBP_NEPHRON_DEVELOPMENT,2.4012004857468792e-4,0.0058881820871612344,2.785344112769486,11,16,,GO:BP,6.819256756756757,Discordant (CRE Up / PLA Down),Nephron Development,GOBP_NEPHRON_DEVELOPMENT,0.0058881820871612344,11/603,ADIPOQ/AQP1/BASP1/CD34/COMT/ILK/LAMB2/NID1/PECAM1/STAT1/YAP1
GOBP_RENAL_SYSTEM_PROCESS,2.279259281176096e-4,0.0058881820871612344,2.4660754200014416,14,23,,GO:BP,4.835691378985097,Discordant (CRE Up / PLA Down),Renal System Process,GOBP_RENAL_SYSTEM_PROCESS,0.0058881820871612344,14/603,ADIPOQ/AKR1C3/AQP1/CD34/COMT/GNAI2/GSN/HBB/IGHA1/IGKV3-20/JCHAIN/LGMN/RHOA/TTR
GOBP_CILIUM_ORGANIZATION,2.428116324602571e-4,0.0058881820871612344,2.1382439653583933,19,36,,GO:BP,3.488819500402901,Discordant (CRE Up / PLA Down),Cilium Organization,GOBP_CILIUM_ORGANIZATION,0.0058881820871612344,19/603,ACTR2/ACTR3/ARF4/ATG3/EHD1/EHD2/EHD4/FLNA/GDI2/GSN/MAP4/NUDCD3/RAB1A/RAB23/RAB8A/SEPTIN2/SEPTIN7/SEPTIN9/YAP1
GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY,2.4074819458932338e-4,0.0058881820871612344,1.9826047069616457,23,47,,GO:BP,3.000574712643678,Discordant (CRE Up / PLA Down),Establishment Or Maintenance Of Cell Polarity,GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY,0.0058881820871612344,23/603,ACTB/ACTR2/ACTR3/AQP1/ARF4/CAP1/CDC42/CFL1/CTNNA1/EZR/GSN/ILK/ITGB1/LMNA/MAP1B/MAP4/MSN/MYH9/PDCD6IP/RAC1/RAP1B/RHOA/RHOG
GOBP_NEGATIVE_REGULATION_OF_LOCOMOTION,2.8882915234482767e-4,0.006779007677413186,1.8540349101947886,27,59,,GO:BP,2.6484375,Discordant (CRE Up / PLA Down),Negative Regulation Of Locomotion,GOBP_NEGATIVE_REGULATION_OF_LOCOMOTION,0.006779007677413186,27/603,ADIPOQ/APOD/ARHGDIB/ATP2B4/CALR/CD63/CFL1/CNN2/COL3A1/CORO1B/CORO1C/CTNNA1/CYGB/DCN/HMGB1/IFITM1/IGFBP5/LIMCH1/LRP1/MECP2/MIF/NRP1/RAC1/RAP2B/RHOA/STK24/VCL
GOBP_POSITIVE_REGULATION_OF_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_ASSEMBLY,3.045751665796829e-4,0.006897242982522087,2.5080154781647317,13,21,,GO:BP,5.045762711864406,Discordant (CRE Up / PLA Down),Positive Regulation Of Plasma Membrane Bounded Cell Projection Assembly,GOBP_POSITIVE_REGULATION_OF_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_ASSEMBLY,0.006897242982522087,13/603,ACTR2/ACTR3/CDC42/CFL1/CYFIP1/HSP90AA1/NRP1/PALM/PFN1/RAC1/RALA/SEPTIN7/SEPTIN9
GOBP_CYTOKINESIS,3.0812425695115854e-4,0.006897242982522087,2.025704809286899,21,42,,GO:BP,3.125429553264605,Discordant (CRE Up / PLA Down),Cytokinesis,GOBP_CYTOKINESIS,0.006897242982522087,21/603,ACTR2/ACTR3/ANXA11/ARF1/CALM1/CDC42/CFL1/CHMP5/MYH10/MYH9/PDCD6IP/RHOA/RHOC/SEPTIN10/SEPTIN11/SEPTIN2/SEPTIN7/SEPTIN9/SNX9/SPTBN1/STMN1
REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING,4.038696918801113e-4,0.008055324492322437,2.558785022257135,12,19,,Reactome,5.316896301667875,Discordant (CRE Up / PLA Down),Extra Nuclear Estrogen Signaling,REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING,0.008055324492322437,12/603,CALM1/CAV1/CAV2/GNAI2/GNAI3/GNB1/GNB2/GNG12/GNG2/HSP90AA1/HSPB1/MAPK3
GOBP_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS,4.0672174496740495e-4,0.00845400198467963,1.761482442858173,30,69,,GO:BP,2.41777419787891,Discordant (CRE Up / PLA Down),Reactive Oxygen Species Metabolic Process,GOBP_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS,0.00845400198467963,30/603,AKR1C1/AKR1C3/ARF4/CAT/CCS/CD36/COL6A1/CRYAB/CYGB/ELAVL1/FBLN5/G6PD/GNAI2/GPX1/HBA1/HBB/HBG2/HP/MPO/MT-ND2/PRDX1/PRDX2/PRDX4/PRDX5/PRDX6/RAC1/RHOA/SNCA/SOD2/TXN
GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY,4.3895464393354963e-4,0.008963915886643014,1.5837328508970299,43,110,,GO:BP,2.031956289978678,Discordant (CRE Up / PLA Down),Regulation Of Protein Containing Complex Assembly,GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY,0.008963915886643014,43/603,ADD1/ADD3/ARPC5/CAND1/CAPZA1/CD36/CDC42/CFL1/CLU/CRYAB/CTTN/CYFIP1/DMTN/ESAM/GSN/HMGB1/HSP90AA1/HSPA5/HSPA8/LAMP2/LCP1/LGALS3/MAP1B/MECP2/MSN/MTPN/PFN1/PSMC6/RAC1/RAP1B/RHOA/RHOC/RPL13A/SAR1A/SNCA/SNX9/SPTAN1/SPTBN1/STMN1/TMOD3/TUBB4A/VASP/VCP
HALLMARK_UV_RESPONSE_DN,0.001260094425749455,0.009576717635695857,2.1815282561551217,14,26,,Hallmark,3.6208262591963782,Discordant (CRE Up / PLA Down),UV Response Dn,HALLMARK_UV_RESPONSE_DN,0.009576717635695857,14/603,ADD3/ANXA2/ATP2B4/CAV1/COL1A2/COL3A1/EFEMP1/FBLN5/IGFBP5/LAMC1/MAP1B/MGLL/NRP1/SRI
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.0010471313220296273,0.009576717635695857,1.7556108347153123,26,60,,Hallmark,2.3935161586298297,Discordant (CRE Up / PLA Down),Epithelial Mesenchymal Transition,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.009576717635695857,26/603,BASP1/CALD1/COL1A2/COL3A1/COL4A1/COL4A2/COL6A2/COMP/DCN/FBLN2/FBLN5/FLNA/FMOD/ITGB1/LAMC1/LRP1/LUM/NID2/NNMT/NT5E/SERPINH1/SPARC/TAGLN/TPM4/VCAN/VIM
GOBP_ORGANIC_HYDROXY_COMPOUND_TRANSPORT,4.954383841380423e-4,0.009774411510791208,1.9376306871439901,22,46,,GO:BP,2.8651749856569135,Discordant (CRE Up / PLA Down),Organic Hydroxy Compound Transport,GOBP_ORGANIC_HYDROXY_COMPOUND_TRANSPORT,0.009774411510791208,22/603,ACACB/ACTB/ADIPOQ/AKR1C1/ANXA2/APOC1/AQP1/CAV1/CD36/CLU/COMT/LAMTOR1/LRP1/MAPK3/MECP2/NPC2/SCP2/SLC16A3/SNCA/SNCG/STX12/VAPA
REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING,5.298982954046199e-4,0.009984399460781786,2.6215003414301044,11,17,,Reactome,5.679617117117117,Discordant (CRE Up / PLA Down),Interleukin 4 And Interleukin 13 Signaling,REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING,0.009984399460781786,11/603,ANXA1/CD36/COL1A2/F13A1/HSP90AA1/HSP90B1/HSPA8/IGHG1/ITGB1/STAT1/VIM
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE,5.298982954046199e-4,0.010280026930849626,2.6215003414301044,11,17,,GO:BP,5.679617117117117,Discordant (CRE Up / PLA Down),Positive Regulation Of Protein Localization To Plasma Membrane,GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE,0.010280026930849626,11/603,ATP2B4/EZR/ITGB1/KIF5B/LGALS3/LRP1/PGRMC1/RHOG/SPTBN1/SQSTM1/STAC3
GOBP_LEUKOCYTE_CELL_CELL_ADHESION,5.57332999848925e-4,0.010635010029904078,1.8161491393606677,26,58,,GO:BP,2.5459272097053725,Discordant (CRE Up / PLA Down),Leukocyte Cell Cell Adhesion,GOBP_LEUKOCYTE_CELL_CELL_ADHESION,0.010635010029904078,26/603,ACTB/ANXA1/AP3B1/B2M/CASP3/CAV1/CD276/DNAJA3/EZR/FERMT3/GPNMB/HLA-A/HMGB1/HSPD1/ITGB1/LGALS3/LRG1/MSN/NT5E/PECAM1/PRDX2/RELA/RHOA/S100A8/S100A9/YWHAG
GOBP_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY,6.29519389269289e-4,0.011818718856604071,1.6488294959311967,35,86,,GO:BP,2.1615230599281965,Discordant (CRE Up / PLA Down),Protein Localization To Cell Periphery,GOBP_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY,0.011818718856604071,35/603,ACTB/ADIPOQ/ARL6IP5/ATP2B4/CAV1/CLTC/EHD1/EHD2/EHD4/EPB41L2/EPB41L3/EZR/FLNA/GORASP2/HSP90B1/ILK/ITGB1/KIF5B/LGALS3/LRP1/PALM/PGRMC1/RAB7A/RAB8A/RAC1/RHOG/S100A10/SCARB2/SCP2/SNCA/SPTBN1/SQSTM1/STAC3/STX7/VAMP3
GOBP_REGULATION_OF_CELL_JUNCTION_ASSEMBLY,6.472571037827319e-4,0.01195884553655714,1.9762973749140476,20,41,,GO:BP,2.971493914890141,Discordant (CRE Up / PLA Down),Regulation Of Cell Junction Assembly,GOBP_REGULATION_OF_CELL_JUNCTION_ASSEMBLY,0.01195884553655714,20/603,APOD/CAV1/CFL1/CORO1C/DMTN/LIMCH1/LIMS1/MAP1B/MYO1C/MYOC/NRP1/RAC1/RAP1B/RHOA/RHOG/RPS6/S100A10/SNCA/TLN1/VCL
REACTOME_AMYLOID_FIBER_FORMATION,6.848661310301548e-4,0.012259103745439771,2.7009397457158655,10,15,,Reactome,6.188870151770658,Discordant (CRE Up / PLA Down),Amyloid Fiber Formation,REACTOME_AMYLOID_FIBER_FORMATION,0.012259103745439771,10/603,B2M/CST3/GSN/H2BC4/LTF/LYZ/MFGE8/RPS27A/SNCA/TTR
GOBP_POSITIVE_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING,6.848661310301548e-4,0.012456002758110941,2.7009397457158655,10,15,,GO:BP,6.188870151770658,Discordant (CRE Up / PLA Down),Positive Regulation Of Substrate Adhesion Dependent Cell Spreading,GOBP_POSITIVE_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING,0.012456002758110941,10/603,CALR/CDC42/FLNA/ILK/LIMS1/MYOC/NRP1/P4HB/RAC1/S100A10
GOBP_LAMELLIPODIUM_ORGANIZATION,7.488757739600387e-4,0.013010319416260971,2.2687893864013264,14,25,,GO:BP,3.952153110047847,Discordant (CRE Up / PLA Down),Lamellipodium Organization,GOBP_LAMELLIPODIUM_ORGANIZATION,0.013010319416260971,14/603,ACTR2/ACTR3/CDC42/CFL1/CORO1B/CORO1C/CTTN/CYFIP1/DMTN/HSP90AA1/ITGB1/RAC1/SNX1/VCL
GOBP_RHO_PROTEIN_SIGNAL_TRANSDUCTION,7.488757739600387e-4,0.013010319416260971,2.2687893864013264,14,25,,GO:BP,3.952153110047847,Discordant (CRE Up / PLA Down),Rho Protein Signal Transduction,GOBP_RHO_PROTEIN_SIGNAL_TRANSDUCTION,0.013010319416260971,14/603,ARHGDIA/ARHGDIB/ARRB1/CFL1/COL1A2/COL3A1/ITGB1/MYOC/NRP1/PECAM1/RAC1/RHOA/RHOG/STMN1
GOBP_ESTABLISHMENT_OF_ORGANELLE_LOCALIZATION,7.77656100794544e-4,0.0133116426665419,1.620563847429519,36,90,,GO:BP,2.099941211052322,Discordant (CRE Up / PLA Down),Establishment Of Organelle Localization,GOBP_ESTABLISHMENT_OF_ORGANELLE_LOCALIZATION,0.0133116426665419,36/603,AP1G1/AP3B1/BUB3/CDC42/CFL1/CHMP5/COPG1/DCTN2/EZR/HGS/HNRNPU/ITGB1/KIF5B/LMNA/MAP1B/MAP4/MYH10/MYH9/MYO1C/PDCD6/PDCD6IP/PTGDS/RAB11B/RAB1A/RAB7A/RAN/S100A13/SAR1A/SDCBP/SNCA/SNX6/TMED10/UCHL1/VAMP3/YKT6/YWHAZ
REACTOME_DEVELOPMENTAL_LINEAGE_OF_PANCREATIC_DUCTAL_CELLS,0.0010619149118021969,0.013577340658042374,2.4758614335728764,11,18,,Reactome,4.865588803088803,Discordant (CRE Up / PLA Down),Developmental Lineage Of Pancreatic Ductal Cells,REACTOME_DEVELOPMENTAL_LINEAGE_OF_PANCREATIC_DUCTAL_CELLS,0.013577340658042374,11/603,ANXA1/ANXA2/AQP1/CA2/COL1A2/COL3A1/KRT19/LAMB1/LAMB2/LAMC1/YAP1
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,0.0010340837933210626,0.013577340658042374,2.2899271757156248,13,23,,Reactome,4.032203389830508,Discordant (CRE Up / PLA Down),Integrin Cell Surface Interactions,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,0.013577340658042374,13/603,COL18A1/COL1A2/COL3A1/COL4A1/COL4A2/COL6A1/COL6A2/COMP/ITGA1/ITGB1/LUM/PECAM1/VWF
REACTOME_RAC1_GTPASE_CYCLE,0.0010340837933210626,0.013577340658042374,2.2899271757156248,13,23,,Reactome,4.032203389830508,Discordant (CRE Up / PLA Down),Rac1 Gtpase Cycle,REACTOME_RAC1_GTPASE_CYCLE,0.013577340658042374,13/603,ARHGDIA/ARHGDIB/CAV1/CDC42/CYFIP1/ITGB1/KTN1/LAMTOR1/RAB7A/RAC1/TMPO/VAMP3/YKT6
REACTOME_SEMAPHORIN_INTERACTIONS,0.0010340837933210626,0.013577340658042374,2.2899271757156248,13,23,,Reactome,4.032203389830508,Discordant (CRE Up / PLA Down),Semaphorin Interactions,REACTOME_SEMAPHORIN_INTERACTIONS,0.013577340658042374,13/603,CFL1/DPYSL2/HSP90AA1/ITGA1/ITGB1/MYH10/MYH9/MYL6/NRP1/RAC1/RHOA/RHOC/TLN1
REACTOME_L1CAM_INTERACTIONS,9.971129865458637e-4,0.013577340658042374,1.8906578220011054,21,45,,Reactome,2.7302405498281788,Discordant (CRE Up / PLA Down),L1cam Interactions,REACTOME_L1CAM_INTERACTIONS,0.013577340658042374,21/603,ACTB/CLTC/DPYSL2/EZR/HSPA8/ITGA1/ITGB1/LAMB1/LAMC1/MAPK3/MSN/NRP1/RAC1/SDCBP/SPTAN1/SPTBN1/TUBA1B/TUBA1C/TUBB2A/TUBB4A/TUBB6
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION,0.0010448886990727187,0.013577340658042374,1.827106298572497,23,51,,Reactome,2.566256157635468,Discordant (CRE Up / PLA Down),Antigen Processing Cross Presentation,REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION,0.013577340658042374,23/603,B2M/CALR/CD14/CD36/HLA-A/HLA-B/HMGB1/MRC1/MRC2/PDIA3/PSMA1/PSMA3/PSMA5/PSMB6/PSMC1/PSMC6/PSMD14/PSME2/RPS27A/S100A8/S100A9/SEC22B/VAMP3
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,0.0011596059909063728,0.014315136025671775,2.025704809286899,17,34,,Reactome,3.1109215017064846,Discordant (CRE Up / PLA Down),Degradation Of The Extracellular Matrix,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,0.014315136025671775,17/603,CASP3/CAST/COL14A1/COL18A1/COL1A2/COL3A1/COL4A1/COL4A2/COL6A1/COL6A2/CTSB/CTSD/DCN/LAMB1/LAMC1/NID1/PHYKPL
REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES,0.0014261096017892663,0.014594817143122357,2.5321310116086235,10,16,,Reactome,5.154581225407532,Discordant (CRE Up / PLA Down),Collagen Biosynthesis And Modifying Enzymes,REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES,0.014594817143122357,10/603,COL14A1/COL18A1/COL1A2/COL3A1/COL4A1/COL4A2/COL6A1/COL6A2/P4HB/SERPINH1
REACTOME_LAMININ_INTERACTIONS,0.0014261096017892663,0.014594817143122357,2.5321310116086235,10,16,,Reactome,5.154581225407532,Discordant (CRE Up / PLA Down),Laminin Interactions,REACTOME_LAMININ_INTERACTIONS,0.014594817143122357,10/603,COL18A1/COL4A1/COL4A2/ITGA1/ITGB1/LAMB1/LAMB2/LAMC1/NID1/NID2
REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS,0.0014261096017892663,0.014594817143122357,2.5321310116086235,10,16,,Reactome,5.154581225407532,Discordant (CRE Up / PLA Down),Rho Gtpases Activate Iqgaps,REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS,0.014594817143122357,10/603,ACTB/CALM1/CDC42/CTNNA1/RAC1/TUBA1B/TUBA1C/TUBB2A/TUBB4A/TUBB6
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL,0.001426867597791292,0.014594817143122357,2.315091210613599,12,21,,Reactome,4.130851663846587,Discordant (CRE Up / PLA Down),Immunoregulatory Interactions Between A Lymphoid And A Non Lymphoid Cell,REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL,0.014594817143122357,12/603,B2M/CD34/COL1A2/COL3A1/HLA-A/HLA-B/IFITM1/IGKV3-11/IGKV3-20/IGLC2/IGLV1-51/ITGB1
REACTOME_RHO_GTPASES_ACTIVATE_PKNS,0.001426867597791292,0.014594817143122357,2.315091210613599,12,21,,Reactome,4.130851663846587,Discordant (CRE Up / PLA Down),Rho Gtpases Activate Pkns,REACTOME_RHO_GTPASES_ACTIVATE_PKNS,0.014594817143122357,12/603,H2BC4/MYH10/MYH9/MYL6/RAC1/RHOA/RHOC/YWHAB/YWHAE/YWHAG/YWHAQ/YWHAZ
GOBP_REGULATION_OF_ENDOCYTOSIS,9.399890168980816e-4,0.015630674509562386,1.6745826423438364,31,75,,GO:BP,2.212174189446917,Discordant (CRE Up / PLA Down),Regulation Of Endocytosis,GOBP_REGULATION_OF_ENDOCYTOSIS,0.015630674509562386,31/603,ACTB/ADIPOQ/ANXA2/APOC1/ARF1/ARRB1/ATG3/B2M/C4A/CALR/CAV1/CD14/CD151/CD36/CD63/CDC42/CLU/CNN2/EHD4/HMGB1/LGALS3/LRP1/PPT1/RAB5C/RAC1/RALA/SDCBP/SNCA/SNX3/SNX9/TF
GOBP_MODULATION_OF_PROCESS_OF_ANOTHER_ORGANISM,0.0010340837933210626,0.016488678567475573,2.2899271757156248,13,23,,GO:BP,4.032203389830508,Discordant (CRE Up / PLA Down),Modulation Of Process Of Another Organism,GOBP_MODULATION_OF_PROCESS_OF_ANOTHER_ORGANISM,0.016488678567475573,13/603,CAV2/CDC42/CFL1/EEA1/EEF1A1/FASN/GSN/IFITM1/LTF/SNX3/STOM/TRIM25/VAPA
GOBP_SKIN_DEVELOPMENT,0.0011596059909063728,0.018240288829932675,2.025704809286899,17,34,,GO:BP,3.1109215017064846,Discordant (CRE Up / PLA Down),Skin Development,GOBP_SKIN_DEVELOPMENT,0.018240288829932675,17/603,AKR1C3/ANXA1/AP3B1/CASP3/COL1A2/COL3A1/COL6A1/COMP/CSTA/IGFBP5/KRT1/KRT10/KRT2/NME2/RELA/STMN1/YAP1
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,0.002021715795560933,0.0201048404114115,1.6101756176383044,31,78,,Reactome,2.0675122749590833,Discordant (CRE Up / PLA Down),Srp Dependent Cotranslational Protein Targeting To Membrane,REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,0.0201048404114115,31/603,RPL10A/RPL12/RPL13A/RPL14/RPL17/RPL18A/RPL21/RPL23A/RPL29/RPL35/RPL35A/RPL36/RPL37A/RPL5/RPL9/RPLP1/RPLP2/RPN1/RPS10/RPS14/RPS16/RPS26/RPS27A/RPS28/RPS3A/RPS6/RPS8/SPCS1/SRP54/SRP9/SSR4
REACTOME_RHO_GTPASE_CYCLE,0.0021710251459442133,0.02100613519589266,1.5242927277802407,38,101,,Reactome,1.8970641944093272,Discordant (CRE Up / PLA Down),Rho Gtpase Cycle,REACTOME_RHO_GTPASE_CYCLE,0.02100613519589266,38/603,ACTB/ADD3/AKAP12/ARHGDIA/ARHGDIB/BASP1/BCAP31/CAV1/CAVIN1/CDC42/CKAP4/CLTC/CYFIP1/DBN1/DDRGK1/HGS/HNRNPC/HSP90AA1/ITGB1/KTN1/LAMTOR1/RAB7A/RAC1/RBMX/RHOA/RHOC/RHOG/SPTAN1/SPTBN1/STOM/TMOD3/TMPO/TPM4/TUBA1B/VAMP3/VCP/VIM/YKT6
REACTOME_EPH_EPHRIN_SIGNALING,0.0022601955666577246,0.021293421391143826,2.025704809286899,15,30,,Reactome,3.1037414965986394,Discordant (CRE Up / PLA Down),Eph Ephrin Signaling,REACTOME_EPH_EPHRIN_SIGNALING,0.021293421391143826,15/603,ACTB/ACTR2/ACTR3/ARPC1B/ARPC5/CDC42/CFL1/CLTB/CLTC/MYH10/MYH9/MYL6/RAC1/RHOA/SDCBP
GOBP_MEMBRANE_DOCKING,0.001426867597791292,0.021853603734592945,2.315091210613599,12,21,,GO:BP,4.130851663846587,Discordant (CRE Up / PLA Down),Membrane Docking,GOBP_MEMBRANE_DOCKING,0.021853603734592945,12/603,CALM1/CAV2/EZR/MSN/RAB7A/RAB8A/SNX3/STX12/STX7/VAMP3/VAPA/YKT6
GOBP_NEGATIVE_REGULATION_OF_ENDOCYTOSIS,0.001426867597791292,0.021853603734592945,2.315091210613599,12,21,,GO:BP,4.130851663846587,Discordant (CRE Up / PLA Down),Negative Regulation Of Endocytosis,GOBP_NEGATIVE_REGULATION_OF_ENDOCYTOSIS,0.021853603734592945,12/603,ADIPOQ/ANXA2/APOC1/ATG3/B2M/CAV1/CNN2/HMGB1/LGALS3/RAC1/SDCBP/SNX3
GOBP_ENDOSOMAL_TRANSPORT,0.0014486590330659117,0.0218992092790743,1.6108014146136787,33,83,,GO:BP,2.0726315789473686,Discordant (CRE Up / PLA Down),Endosomal Transport,GOBP_ENDOSOMAL_TRANSPORT,0.0218992092790743,33/603,AP1G1/ARFIP1/CHMP5/CLTC/CORO1C/DCLK1/EEA1/EHD1/EHD2/EHD4/EPS15/EPS15L1/EZR/HGS/LAMTOR1/MAPK3/MSN/RAB11B/RAB14/RAB7A/RAB8A/SCARB2/SNX1/SNX3/SNX5/SNX6/SNX9/SQSTM1/STX12/VAMP3/VCP/VPS29/YKT6
GOBP_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION,0.0014720298929800561,0.021967215326010068,1.5239247189130798,41,109,,GO:BP,1.901088549298723,Discordant (CRE Up / PLA Down),Regulation Of Supramolecular Fiber Organization,GOBP_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION,0.021967215326010068,41/603,ADD1/ADD3/ARF1/ARFIP1/ARPC5/CAPZA1/CDC42/CFL1/CLU/COL6A1/CORO1B/CRYAB/CTTN/CYFIP1/DMTN/DSTN/ESAM/FLNA/GPX1/GSN/HSPA8/LIMCH1/MAP1B/MECP2/MTPN/MYOC/NRP1/PFN1/RAC1/RHOA/RHOC/RNH1/S100A10/SNCA/SNX9/SPTAN1/SPTBN1/STMN1/TMOD3/TUBB4A/VASP
REACTOME_RHOH_GTPASE_CYCLE,0.0027064114680530374,0.02484346937340993,2.3831821285728223,10,17,,Reactome,4.415803420862443,Discordant (CRE Up / PLA Down),Rhoh Gtpase Cycle,REACTOME_RHOH_GTPASE_CYCLE,0.02484346937340993,10/603,ARHGDIA/ARHGDIB/CAV1/DBN1/LAMTOR1/RAB7A/STOM/TUBA1B/VAMP3/VCP
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION,0.0028355246090690004,0.02537794525116755,1.514163190780106,37,99,,Reactome,1.8746722899806223,Discordant (CRE Up / PLA Down),Asparagine N Linked Glycosylation,REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION,0.02537794525116755,37/603,ARF1/ARF4/CALR/CANX/CAPZA1/COPE/COPG1/CTSC/CTSZ/DCTN2/DYNC1I2/DYNC1LI2/GANAB/GFPT1/NAGK/PDIA3/PRKCSH/PSMC1/RAB1A/RAB1B/RPN1/RPS27A/SEC22B/SEC23IP/SERPINA1/SPTAN1/SPTBN1/TMED10/TUBA1B/TUBA1C/TUBB2A/TUBB4A/TUBB6/UAP1/UGGT1/VCP/YKT6
GOBP_REGULATION_OF_SYNAPSE_STRUCTURE_OR_ACTIVITY,0.0018454777796208111,0.027191596651628156,1.9190887666928516,18,38,,GO:BP,2.8,Discordant (CRE Up / PLA Down),Regulation Of Synapse Structure Or Activity,GOBP_REGULATION_OF_SYNAPSE_STRUCTURE_OR_ACTIVITY,0.027191596651628156,18/603,ARF4/CDC42/CFL1/CYFIP1/DBN1/ITGB1/KIF5B/MAP1B/PGRMC1/PPT1/RAC1/RHOA/RHOG/SNCA/SPARC/TUBB/VCP/YWHAZ
GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_TRANSPORT,0.0019667270891950616,0.027917930875890874,2.3455529370690407,11,19,,GO:BP,4.2550675675675675,Discordant (CRE Up / PLA Down),Negative Regulation Of Intracellular Transport,GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_TRANSPORT,0.027917930875890874,11/603,ADIPOQ/APOD/ARFIP1/CD36/CRYAB/MAP1B/RAB23/RANGAP1/SNX3/TXN/YWHAB
GOBP_SUPEROXIDE_METABOLIC_PROCESS,0.0019667270891950616,0.027917930875890874,2.3455529370690407,11,19,,GO:BP,4.2550675675675675,Discordant (CRE Up / PLA Down),Superoxide Metabolic Process,GOBP_SUPEROXIDE_METABOLIC_PROCESS,0.027917930875890874,11/603,CCS/CD36/CYGB/ELAVL1/FBLN5/GNAI2/MPO/PRDX1/PRDX2/RAC1/SOD2
GOBP_OSTEOBLAST_DIFFERENTIATION,0.0019600758082745804,0.027917930875890874,1.8415498266244537,20,44,,GO:BP,2.5957690108633504,Discordant (CRE Up / PLA Down),Osteoblast Differentiation,GOBP_OSTEOBLAST_DIFFERENTIATION,0.027917930875890874,20/603,ALYREF/CAT/CLIC1/CLTC/COL6A1/FASN/HNRNPC/HNRNPU/IFITM1/IGFBP5/ILK/LTF/MRC2/MYOC/RBMX/RRBP1/SND1/TPM4/VCAN/YAP1
GOBP_REGULATION_OF_CELL_MATRIX_ADHESION,0.00203337344558483,0.02851622518868364,2.1007309133345617,14,27,,GO:BP,3.340472770014366,Discordant (CRE Up / PLA Down),Regulation Of Cell Matrix Adhesion,GOBP_REGULATION_OF_CELL_MATRIX_ADHESION,0.02851622518868364,14/603,APOD/CD36/CFL1/CORO1C/DMTN/LIMCH1/LIMS1/MYOC/NRP1/RAC1/RHOA/S100A10/TLN1/VCL
