quadrant,gene
Reversed_CancerDown,SLC41A3
Reversed_CancerDown,SETD7
Reversed_CancerDown,MYOT
Reversed_CancerDown,PPA2
Reversed_CancerDown,TOMM22
Reversed_CancerDown,BZW1
Reversed_CancerDown,GRSF1
Reversed_CancerDown,ABCE1
Reversed_CancerDown,SCO1
Reversed_CancerDown,RPS5
Reversed_CancerDown,DCXR
Reversed_CancerDown,NENF
Reversed_CancerDown,COX7A2
Reversed_CancerDown,DRG2
Reversed_CancerDown,GDI1
Reversed_CancerDown,GBE1
Reversed_CancerDown,VAPB
Reversed_CancerDown,NUDT19
Reversed_CancerDown,RAB24
Reversed_CancerDown,SFXN1
Reversed_CancerDown,EIF2S3
Reversed_CancerDown,FAM120A
Reversed_CancerDown,NDUFA7
Reversed_CancerDown,NDUFA3
Reversed_CancerDown,RPN2
Reversed_CancerDown,TBCB
Reversed_CancerDown,LIMS3
Reversed_CancerDown,SLIRP
Reversed_CancerDown,CTPS1
Reversed_CancerDown,NDUFAF4
Reversed_CancerDown,PYGB
Reversed_CancerDown,UQCRC1
Reversed_CancerDown,RPA3
Reversed_CancerDown,PGM1
Reversed_CancerDown,LAMTOR2
Reversed_CancerDown,LNPEP
Reversed_CancerDown,COX5B
Reversed_CancerDown,NDUFS2
Reversed_CancerDown,STOML2
Reversed_CancerDown,MLIP
Reversed_CancerDown,IDE
Reversed_CancerDown,PHB2
Reversed_CancerDown,RTCB
Reversed_CancerDown,ALDH3A2
Reversed_CancerDown,FABP3
Reversed_CancerDown,PSMB1
Reversed_CancerDown,PPP1CB
Reversed_CancerDown,MRPL55
Reversed_CancerDown,PABPC1
Reversed_CancerDown,GOSR2
Reversed_CancerDown,AK3
Reversed_CancerDown,ARL8A
Reversed_CancerDown,DDX6
Reversed_CancerDown,FN3KRP
Reversed_CancerDown,CDC37
Reversed_CancerDown,SLC25A12
Reversed_CancerDown,CS
Reversed_CancerDown,NCK1
Reversed_CancerDown,RDX
Reversed_CancerDown,NDUFS1
Reversed_CancerDown,ATP5PB
Reversed_CancerDown,ME2
Reversed_CancerDown,ARL2
Reversed_CancerDown,TWF2
Reversed_CancerDown,MYOM1
Reversed_CancerDown,UBE2F
Reversed_CancerDown,ATAD1
Reversed_CancerDown,MAPRE2
Reversed_CancerDown,RPS24
Reversed_CancerDown,OBSCN
Reversed_CancerDown,BAG3
Reversed_CancerDown,ATP5PF
Reversed_CancerDown,EIF1
Reversed_CancerDown,GABARAPL2
Reversed_CancerDown,RPL7A
Reversed_CancerDown,MYL6B
Reversed_CancerDown,SNTB1
Reversed_CancerDown,NDUFA6
Reversed_CancerDown,NDUFA9
Reversed_CancerDown,UBAC1
Reversed_CancerDown,UCHL3
Reversed_CancerDown,SLC25A5
Reversed_CancerDown,KLHL40
Reversed_CancerDown,CAP2
Reversed_CancerDown,NDUFV1
Reversed_CancerDown,CYC1
Reversed_CancerDown,NDUFA13
Reversed_CancerDown,CAB39
Reversed_CancerDown,RPS13
Reversed_CancerDown,DPYSL3
Reversed_CancerDown,TRIM54
Reversed_CancerDown,NDUFA10
Reversed_CancerDown,C11orf68
Reversed_CancerDown,PSMD8
Reversed_CancerDown,YBX1
Reversed_CancerDown,NNMT
Reversed_CancerDown,CNBP
Reversed_CancerDown,RPL31
Reversed_CancerDown,DNAJA4
Reversed_CancerDown,PSMC5
Reversed_CancerDown,USP9X
Reversed_CancerDown,PHKA1
Reversed_CancerDown,VDAC2
Reversed_CancerDown,COX4I1
Reversed_CancerDown,MRPL48
Reversed_CancerDown,SLC25A4
Reversed_CancerDown,PUF60
Reversed_CancerDown,MACROD1
Reversed_CancerDown,MRPL37
Reversed_CancerDown,HDDC2
Reversed_CancerDown,UQCRC2
Reversed_CancerDown,MGST3
Reversed_CancerDown,UCHL5
Reversed_CancerDown,PDPR
Reversed_CancerDown,COX5A
Reversed_CancerDown,MICU1
Reversed_CancerDown,GOT1
Reversed_CancerDown,NUBP1
Reversed_CancerDown,CHCHD3
Reversed_CancerDown,FNTA
Reversed_CancerDown,NDUFB1
Reversed_CancerDown,NUDT9
Reversed_CancerDown,PHKB
Reversed_CancerDown,CFL2
Reversed_CancerDown,MSRB2
Reversed_CancerDown,EIF5
Reversed_CancerDown,MB
Reversed_CancerDown,PPIF
Reversed_CancerDown,L2HGDH
Reversed_CancerDown,DMD
Reversed_CancerDown,IMMT
Reversed_CancerDown,LMCD1
Reversed_CancerDown,TUFM
Reversed_CancerDown,CAMK2G
Reversed_CancerDown,COA6
Reversed_CancerDown,APOOL
Reversed_CancerDown,MYH7
Reversed_CancerDown,DNAJA2
Reversed_CancerDown,MAT2A
Reversed_CancerDown,ACADM
Reversed_CancerDown,PSMC4
Reversed_CancerDown,FAHD2A
Reversed_CancerDown,APPL1
Reversed_CancerDown,ADI1
Reversed_CancerDown,FTH1
Reversed_CancerDown,GOT2
Reversed_CancerDown,MYL1
Reversed_CancerDown,NDUFS8
Reversed_CancerDown,PSMD2
Reversed_CancerDown,NDUFB11
Reversed_CancerDown,NDUFS3
Reversed_CancerDown,TIMM8A
Reversed_CancerDown,HIKESHI
Reversed_CancerDown,TUBA8
Reversed_CancerDown,BCO2
Reversed_CancerDown,COQ9
Reversed_CancerDown,PSMD6
Reversed_CancerDown,VDAC3
Reversed_CancerDown,RBBP4
Reversed_CancerDown,SMS
Reversed_CancerDown,RPS12
Reversed_CancerDown,ISOC2
Reversed_CancerDown,PDAP1
Reversed_CancerDown,TIMM44
Reversed_CancerDown,DYNLT1
Reversed_CancerDown,PLIN5
Reversed_CancerDown,GLRX5
Reversed_CancerDown,SBDS
Reversed_CancerDown,EMC2
Reversed_CancerDown,COX7A1
Reversed_CancerDown,MCTS1
Reversed_CancerDown,PLIN3
Reversed_CancerDown,PRKAA1
Reversed_CancerDown,GALM
Reversed_CancerDown,IVD
Reversed_CancerDown,PYGM
Reversed_CancerDown,C12orf57
Reversed_CancerDown,QARS1
Reversed_CancerDown,NDUFV2
Reversed_CancerDown,FITM2
Reversed_CancerDown,SIRT5
Reversed_CancerDown,IDH3B
Reversed_CancerDown,CES2
Reversed_CancerDown,ACO2
Reversed_CancerDown,STRAP
Reversed_CancerDown,NDUFS4
Reversed_CancerDown,MDH2
Reversed_CancerDown,ECI1
Reversed_CancerDown,OVCA2
Reversed_CancerDown,IDH3G
Reversed_CancerDown,MICOS13
Reversed_CancerDown,NDUFB3
Reversed_CancerDown,PSMD7
Reversed_CancerDown,MYH2
Reversed_CancerDown,NDUFA8
Reversed_CancerDown,PKM
Reversed_CancerDown,LDB3
Reversed_CancerDown,NPLOC4
Reversed_CancerDown,AGL
Reversed_CancerDown,NADK2
Reversed_CancerDown,DCPS
Reversed_CancerDown,NDUFB9
Reversed_CancerDown,MRPL12
Reversed_CancerDown,CTBP1
Reversed_CancerDown,EIF2S2
Reversed_CancerDown,ENO3
Reversed_CancerDown,ARPC1A
Reversed_CancerDown,FLNC
Reversed_CancerDown,PHKA2
Reversed_CancerDown,ACY1
Reversed_CancerDown,PRKAG1
Reversed_CancerDown,CKMT2
Reversed_CancerDown,NDUFA12
Reversed_CancerDown,UQCRB
Reversed_CancerDown,AUH
Reversed_CancerDown,UFD1
Reversed_CancerDown,GYS1
Reversed_CancerDown,MT-CO2
Reversed_CancerDown,CUL1
Reversed_CancerDown,NDUFA2
Reversed_CancerDown,NDUFS6
Reversed_CancerDown,PADI2
Reversed_CancerDown,RPL27
Reversed_CancerDown,ATP5ME
Reversed_CancerDown,STXBP3
Reversed_CancerDown,ATP5MG
Reversed_CancerDown,HSD17B10
Reversed_CancerDown,SLC25A13
Reversed_CancerDown,MRPS27
Reversed_CancerDown,FARSA
Reversed_CancerDown,MECR
Reversed_CancerDown,ETHE1
Reversed_CancerDown,ATP5PO
Reversed_CancerDown,PSMD11
Reversed_CancerDown,FXR1
Reversed_CancerDown,MYL3
Reversed_CancerDown,G3BP2
Reversed_CancerDown,RPL32
Reversed_CancerDown,MT-ND3
Reversed_CancerDown,FECH
Reversed_CancerDown,SEC23A
Reversed_CancerDown,PSMD12
Reversed_CancerDown,PFDN4
Reversed_CancerDown,PSMD1
Reversed_CancerDown,IDH3A
Reversed_CancerDown,VDAC1
Reversed_CancerDown,ATP5MF
Reversed_CancerDown,MT-ATP8
Reversed_CancerDown,PDLIM3
Reversed_CancerDown,PPP5C
Reversed_CancerDown,IDH2
Reversed_CancerDown,DNM1L
Reversed_CancerDown,ECH1
Reversed_CancerDown,NDUFB4
Reversed_CancerDown,DDX19A
Reversed_CancerDown,SNU13
Reversed_CancerDown,SUCLG1
Reversed_CancerDown,PFKM
Reversed_CancerDown,MAPK9
Reversed_CancerDown,ELOC
Reversed_CancerDown,NDUFS5
Reversed_CancerDown,OGDH
Reversed_CancerDown,UNC45B
Reversed_CancerDown,RPL4
Reversed_CancerDown,DCTN1
Reversed_CancerDown,ETF1
Reversed_CancerDown,MAPK14
Reversed_CancerDown,UBL5
Reversed_CancerDown,MCU
Reversed_CancerDown,IARS1
Reversed_CancerDown,SRL
Reversed_CancerDown,TUBA4A
Reversed_CancerDown,PPP2CA
Reversed_CancerDown,ABCF1
Reversed_CancerDown,TMEM65
Reversed_CancerDown,DYNLL2
Reversed_CancerDown,PRDX3
Reversed_CancerDown,PLAA
Reversed_CancerDown,UQCRQ
Reversed_CancerDown,METAP2
Reversed_CancerDown,FDXR
Reversed_CancerDown,SDHB
Reversed_CancerDown,BIN1
Reversed_CancerDown,SEC24C
Reversed_CancerDown,IARS2
Reversed_CancerDown,MRPL38
Reversed_CancerDown,ACYP2
Reversed_CancerDown,DDB1
Reversed_CancerDown,C1QBP
Reversed_CancerDown,MAP2K6
Reversed_CancerDown,APOO
Reversed_CancerDown,MRPL13
Reversed_CancerDown,ATP5F1C
Reversed_CancerDown,SUCLA2
Reversed_CancerDown,CUL4A
Reversed_CancerDown,SAMM50
Reversed_CancerDown,ALDH4A1
Reversed_CancerDown,RPS4X
Reversed_CancerDown,FBP1
Reversed_CancerDown,CSDE1
Reversed_CancerDown,RRAD
Reversed_CancerDown,NDUFAF3
Reversed_CancerDown,UBE2M
Reversed_CancerDown,KPNA3
Reversed_CancerDown,EIF2B3
Reversed_CancerDown,DHRS7
Reversed_CancerDown,SNRPB
Reversed_CancerDown,UBE2K
Reversed_CancerDown,FH
Reversed_CancerDown,PSMD3
Reversed_CancerDown,YBX3
Reversed_CancerDown,NDUFB5
Reversed_CancerDown,SLC16A1
Reversed_CancerDown,NAP1L4
Reversed_CancerDown,AMPD3
Reversed_CancerDown,LRPPRC
Reversed_CancerDown,PDHA1
Reversed_CancerDown,DLST
Reversed_CancerDown,NIT1
Reversed_CancerDown,MT-ND5
Reversed_CancerDown,BZW2
Reversed_CancerDown,SLC25A20
Reversed_CancerDown,RABGGTA
Reversed_CancerDown,ATP5PD
Reversed_CancerDown,OXSM
Reversed_CancerDown,CAVIN4
Reversed_CancerDown,AIMP1
Reversed_CancerDown,MAP2K4
Reversed_CancerDown,ETFDH
Reversed_CancerDown,PDHB
Reversed_CancerDown,LONP1
Reversed_CancerDown,ZBTB9
Reversed_CancerDown,OPTN
Reversed_CancerDown,MYOF
Reversed_CancerDown,FUNDC2
Reversed_CancerDown,RPS15A
Reversed_CancerDown,NARS1
Reversed_CancerDown,MT-ND4
Reversed_CancerDown,SYNE2
Reversed_CancerDown,HSDL2
Reversed_CancerDown,TIMM50
Reversed_CancerDown,ISCA2
Reversed_CancerDown,CIRBP
Reversed_CancerDown,GAA
Reversed_CancerDown,EEF1G
Reversed_CancerDown,HK1
Reversed_CancerDown,BCAP29
Reversed_CancerDown,COPS5
Reversed_CancerDown,HSPB7
Reversed_CancerDown,ACADVL
Reversed_CancerDown,ALDH1B1
Reversed_CancerDown,PTRHD1
Reversed_CancerDown,SLC25A6
Reversed_CancerDown,PRKAR1A
Reversed_CancerDown,PMPCB
Reversed_CancerDown,SRPRB
Reversed_CancerDown,EIF2S1
Reversed_CancerDown,AIFM1
Reversed_CancerDown,FHL1
Reversed_CancerDown,TRAP1
Reversed_CancerDown,ATP1B1
Reversed_CancerDown,GSPT1
Reversed_CancerDown,AHCYL1
Reversed_CancerDown,PDHX
Reversed_CancerDown,DLAT
Reversed_CancerDown,CUL5
Reversed_CancerDown,TSFM
Reversed_CancerDown,SLC25A11
Reversed_CancerDown,CSRP3
Reversed_CancerDown,ATP1A1
Reversed_CancerDown,ATP5F1D
Reversed_CancerDown,ALDH5A1
Reversed_CancerDown,MAP1S
Reversed_CancerDown,FHOD1
Reversed_CancerDown,NLRX1
Reversed_CancerDown,TMEM11
Reversed_CancerDown,PBXIP1
Reversed_CancerDown,AIMP2
Reversed_CancerDown,C19orf12
Reversed_CancerDown,CPT2
Reversed_CancerDown,VARS1
Reversed_CancerDown,SCCPDH
Reversed_CancerDown,HSPB2
Reversed_CancerDown,TRIP10
Reversed_CancerDown,DHRS7C
Reversed_CancerDown,BCL2L13
Reversed_CancerDown,SYNJ2BP
Reversed_CancerDown,CAMK2D
Reversed_CancerDown,NNT
Reversed_CancerDown,CNIH4
Reversed_CancerDown,HBS1L
Reversed_CancerDown,COQ7
Reversed_CancerDown,ACACA
Reversed_CancerDown,RPL30
Reversed_CancerDown,ELOB
Reversed_CancerDown,SCFD1
Reversed_CancerDown,LARS1
Reversed_CancerDown,ECI2
Reversed_CancerDown,RPS3
Reversed_CancerDown,HADHB
Reversed_CancerDown,MRPL49
Reversed_CancerDown,STBD1
Reversed_CancerDown,COQ8A
Reversed_CancerDown,MTM1
Reversed_CancerDown,CLPP
Reversed_CancerDown,GARS1
Reversed_CancerDown,FIS1
Reversed_CancerDown,MAPT
Reversed_CancerDown,COPS7A
Reversed_CancerDown,DNPEP
Reversed_CancerDown,HADHA
Reversed_CancerDown,CYB5R1
Reversed_CancerDown,SLC25A3
Reversed_CancerDown,DYSF
Reversed_CancerDown,DYNC1LI1
Reversed_CancerDown,PIP4K2B
Reversed_CancerDown,FAM162A
Reversed_CancerDown,SLC25A46
Reversed_CancerDown,LPCAT3
Reversed_CancerDown,EML1
Reversed_CancerDown,ACSL3
Reversed_CancerDown,KARS1
Reversed_CancerDown,ACOT9
Reversed_CancerDown,CISD1
Reversed_CancerDown,DARS1
Reversed_CancerDown,ENDOD1
Reversed_CancerDown,RARS1
Reversed_CancerDown,HINT3
Reversed_CancerDown,MARCHF5
Reversed_CancerDown,EPRS1
Reversed_CancerDown,MFN2
Reversed_CancerDown,EHBP1L1
Reversed_CancerDown,ECPAS
Reversed_CancerDown,CAMK2B
Reversed_CancerDown,EIF3B
Reversed_CancerDown,RPS9
Reversed_CancerDown,RPS2
Reversed_CancerDown,SDHC
Reversed_CancerDown,MYO6
Reversed_CancerDown,DIAPH2
Reversed_CancerDown,CSE1L
Reversed_CancerDown,NDUFA4
Reversed_CancerDown,ANK3
Reversed_CancerDown,FARSB
