gene,logFC_CRE,logFC_PLA,t_CRE,t_PLA,pi_CRE,pi_PLA,sig_class,is_sig,quadrant
FXN,-0.124373970735483,-0.157371857612652,-0.577007873591128,-0.651115609109083,0.9323342059555736,0.9025246715845746,NS,FALSE,Concordant Down
RPS24,0.15092377091672,0.303663398182945,0.862105043549042,1.49201433682056,0.8697994590046085,0.5600487269706881,NS,FALSE,Concordant Up
RAB21,-0.302498624190928,-0.0207665690796333,-1.19582978645336,-0.0706136604172716,0.6518360018620671,0.9988098264786768,NS,FALSE,Concordant Down
KARS1,0.217773248242338,-0.157432938416015,1.59857432881147,-0.994035552055567,0.6330029752012725,0.8397356767727044,NS,FALSE,Discordant (CRE up / PLA down)
ADHFE1,-0.138355438278943,0.20888017401224,-0.417729850715675,0.542468478454538,0.9479843782672508,0.8963724157429961,NS,FALSE,Discordant (CRE down / PLA up)
NDUFB7,0.282146011493836,0.10387955248455,1.12619569782707,0.356654763726273,0.6916952780474777,0.9670548378659648,NS,FALSE,Concordant Up
MAP1LC3B2,-0.2490799653546,-0.0716500677159218,-1.0203737240871,-0.252473084242063,0.7513375897158504,0.984380011245243,NS,FALSE,Concordant Down
LAMP2,0.0502588645765059,-0.330971560503329,0.28397117899547,-1.60853412789954,0.9875120259204788,0.4960976757925659,NS,FALSE,Discordant (CRE up / PLA down)
CAMK2B,0.206848188182818,-0.173623839867556,1.03011065675842,-0.771117060272182,0.7865389394933565,0.8699238814842196,NS,FALSE,Discordant (CRE up / PLA down)
PRMT1,0.0103235067884668,-0.00833188787536798,0.0467624406136409,-0.0324632016420277,0.9996116551544508,0.9997836116153448,NS,FALSE,Discordant (CRE up / PLA down)
TXNRD1,-0.212448153871854,-0.127906861552038,-1.56730641851649,-0.811657495997682,0.6478680768132893,0.8962366193503991,NS,FALSE,Concordant Down
CPA3,-0.356468735102979,-0.405423760152544,-1.19131840026783,-1.20835459434685,0.6058569211897121,0.5594423274843723,NS,FALSE,Concordant Down
HSPG2,0.191418293672978,0.243678729393423,0.446837759649446,0.489285174934635,0.9232326531233056,0.8931401960128728,NS,FALSE,Concordant Up
HDHD5,-0.269910517808441,0.286008920873694,-0.929004839777047,0.877923235450653,0.7602135369918788,0.7631736251065182,NS,FALSE,Discordant (CRE down / PLA up)
PPA2,-0.0367089184993112,0.162075839631139,-0.180216235860718,0.684413575573714,0.9944123018807296,0.8937414312484804,NS,FALSE,Discordant (CRE down / PLA up)
ARL8B,-0.00711558879220675,-0.205717240217091,-0.0480976661120923,-1.19608449540755,0.999724526949788,0.747423943050982,NS,FALSE,Concordant Down
PTGES2,-0.0713813183079282,0.191687973931572,-0.254503932254454,0.587872046650579,0.984302194162126,0.8953884848593706,NS,FALSE,Discordant (CRE down / PLA up)
ACSL3,0.11305452322128,0.212235389589832,0.619234128599123,0.999914243120184,0.932974798683194,0.7887716709019076,NS,FALSE,Concordant Up
GNG12,0.0958550066250616,0.191447262110255,0.349736793963813,0.600832883276643,0.9702157947658056,0.8928935875884085,NS,FALSE,Concordant Up
DNAJA2,-9.9682663775624e-4,0.100148471069659,-0.00574845382997851,0.496768153509536,0.999995463168251,0.9538205772292078,NS,FALSE,Discordant (CRE down / PLA up)
RPL27A,0.0621468346609184,0.203229219720303,0.239545503300037,0.673803355596209,0.9871890439690452,0.8709291211589243,NS,FALSE,Concordant Up
TXNL1,-0.241351803092194,-0.204801567256482,-1.96886225317717,-1.43706387226665,0.5074211088034541,0.6897784391559298,NS,FALSE,Concordant Down
MAP3K20,-0.277270530840305,-0.418738790084785,-1.21405123645065,-1.57708283918379,0.6701392423640744,0.421917975544464,NS,FALSE,Concordant Down
YWHAH,0.0905333609799328,0.2072340671311,0.591015772061644,1.16366933030804,0.9488329371636472,0.7537155446264614,NS,FALSE,Concordant Up
CSE1L,-0.104549975235631,0.104714975706216,-0.739019865470103,0.636676742018369,0.9234333469344836,0.935703272406292,NS,FALSE,Discordant (CRE down / PLA up)
TFG,-0.0886469683764695,0.508251336776208,-0.306445752381195,1.51128460463465,0.9761706199717868,0.37247207904555474,NS,FALSE,Discordant (CRE down / PLA up)
SNX2,0.250955505026216,0.396977376996496,0.896525101481811,1.21985860786525,0.7836476115628476,0.561722688823574,NS,FALSE,Concordant Up
PDCD6IP,0.0946656447117817,-0.165228743023313,0.88300013242175,-1.32565947795938,0.9137485935832084,0.7645469897674311,NS,FALSE,Discordant (CRE up / PLA down)
RPS19,-0.0183014547250941,0.205510189656049,-0.11590651574302,1.11952451856768,0.9982483991833832,0.7661403694289526,NS,FALSE,Discordant (CRE down / PLA up)
PTPA,-0.42366798390367,-0.434188759256109,-1.77399692248326,-1.56380933845462,0.35754313344000294,0.41296696518380627,NS,FALSE,Concordant Down
ARPC4,0.119125898570953,0.40093473643735,0.432702101991742,1.2526637516399,0.9532333496876874,0.5468503854174264,NS,FALSE,Concordant Up
CTBP1,0.13581812217857,1.0323456795299,0.623913062317141,2.75469445297743,0.9198357908125052,0.01133490310055626,Sig PLA only,TRUE,Concordant Up
TFAM,-0.158702381302049,-0.309959644956891,-0.637818983723637,-1.11095878754621,0.9040532016037656,0.6721710588969873,NS,FALSE,Concordant Down
PGRMC1,0.306956608975213,0.0926563442071,1.30774473585655,0.339546425961046,0.6128296142301644,0.9721245533099367,NS,FALSE,Concordant Up
RPL12,0.227807436607669,0.130047840193505,1.00756387675424,0.494750049072034,0.7731971278603479,0.9407266298349376,NS,FALSE,Concordant Up
GGCT,-0.0120286694187328,-0.476436002569219,-0.062433058945206,-2.12705934628481,0.9993922386024776,0.22446798414815425,NS,FALSE,Concordant Down
NAGK,0.371037948122268,-0.0266480612581503,1.7714773084816,-0.109436171809419,0.4069995171722592,0.997598707306542,NS,FALSE,Discordant (CRE up / PLA down)
LPP,0.263375283303514,0.124389086730496,0.967070168334809,0.369496118218868,0.7545009998140565,0.9591293213149348,NS,FALSE,Concordant Up
PAFAH1B3,-0.269530399074537,-0.149717128173183,-0.824684204461934,-0.394030119679137,0.7901577591795476,0.9473707248866003,NS,FALSE,Concordant Down
ARPC5,0.110527894133902,0.284627116719044,0.294473082042546,0.591075271900211,0.971669886947525,0.8479680211382108,NS,FALSE,Concordant Up
PFDN2,0.0150527083436742,-0.236379325071297,0.092027100296562,-1.24304997668783,0.9988662798623906,0.7031438900501746,NS,FALSE,Discordant (CRE up / PLA down)
RPL23,-0.24274970800825801,-0.392708644961548,-1.05169481624791,-1.46345539293503,0.7483775947406055,0.4818595018031016,NS,FALSE,Concordant Down
RPL35,0.29560643506213,-0.0817284365182935,1.31453394128956,-0.308315109248601,0.6240135930609385,0.9779129298121658,NS,FALSE,Discordant (CRE up / PLA down)
ACSF2,-0.0579988768120323,-0.161683830349386,-0.303598322551122,-0.727988274191877,0.984504687712572,0.886109824818087,NS,FALSE,Concordant Down
NDUFA7,0.04380817901189,-0.186763524928605,0.101252103073456,-0.371294848811685,0.9963613704768656,0.9389114524846596,NS,FALSE,Discordant (CRE up / PLA down)
ENOPH1,-0.267673242265598,-0.0510945935872869,-1.88945051085387,-0.310229806020439,0.49166159470112847,0.9860065005356472,NS,FALSE,Concordant Down
PSMD2,-0.0741645188516884,0.0175919264226856,-0.623088800495687,0.127129158447659,0.9551809694335164,0.9981454001645448,NS,FALSE,Discordant (CRE down / PLA up)
PPME1,-0.0902077878181942,-0.31892396705187,-0.463187764003086,-1.35318462219847,0.9615381313656496,0.5874342188518448,NS,FALSE,Concordant Down
FDPS,-0.158512721287963,-0.219138639806022,-1.13040836330163,-1.34421337475826,0.8121147085283007,0.6957021699295515,NS,FALSE,Concordant Down
COPS2,-0.00612187858784452,-0.294360775031866,-0.0534129833329486,-2.20912388756068,0.9997362576589972,0.37756169982691673,NS,FALSE,Concordant Down
DDX17,0.167143523001435,0.0384889316331041,1.05620905551581,0.209206031598031,0.8181627150354533,0.9931285429042188,NS,FALSE,Concordant Up
SGCG,-0.109189652229549,0.172332373662954,-0.523918000174534,0.49032586923511,0.9469024533040198,0.9234203781692436,NS,FALSE,Discordant (CRE down / PLA up)
CBR4,-0.329175912225423,-0.370699485057028,-1.17681207450892,-1.01284857927544,0.6351405191443524,0.6571052825687413,NS,FALSE,Concordant Down
UBL5,0.203159019229751,0.15315468636987,0.825492777126573,0.544451811942828,0.8379421162530111,0.9228837053026586,NS,FALSE,Concordant Up
CAB39L,0.458223307684705,-1.00269514175216,1.59265575226305,-3.50616205845233,0.38949384670269666,0.00232450897724193,Sig PLA only,TRUE,Discordant (CRE up / PLA down)
MYH11,-0.00422284667722295,0.879871017089599,-0.00928322328013477,1.66375933654676,0.9999689196664884,0.14184988747721544,NS,FALSE,Discordant (CRE down / PLA up)
HHATL,-0.303863521305612,-0.902849697809941,-0.875564644113105,-2.39907214906493,0.7513598395099881,0.03569342175574729,Sig PLA only,TRUE,Concordant Down
FN3K,-0.245207071609013,1.0879215983905e-4,-1.17436112852796,4.3054953682351e-4,0.7130558822488826,0.9999999630077108,NS,FALSE,Discordant (CRE down / PLA up)
SH3BGRL,0.511953586122068,0.48326091893632,1.35414352302181,1.09949635310182,0.4247902690730034,0.5424358901909722,NS,FALSE,Concordant Up
UTRN,-0.471677457444638,-0.362188939558262,-1.80410323859903,-1.23546442642848,0.3105125144782744,0.5859714335354226,NS,FALSE,Concordant Down
MAT2A,0.0304091800182427,-0.14672702905203,0.203732073537967,-0.845556885157849,0.9947197366680316,0.876056680049281,NS,FALSE,Discordant (CRE up / PLA down)
PSMD13,-0.272109595509857,0.00469461580159347,-1.55496224963434,0.0230756562035179,0.5769928051673099,0.999913646266034,NS,FALSE,Discordant (CRE down / PLA up)
CAPN3,0.0834379049621496,0.184199552863536,0.442780463675869,0.840797945769773,0.9661357102931236,0.8479467183102407,NS,FALSE,Concordant Up
RPL13A,0.0894675923201547,0.230740925699394,0.430087382659847,0.954099334601521,0.964909779617114,0.7844402898868803,NS,FALSE,Concordant Up
PSMD12,-0.027105320260933,-0.253865897275627,-0.20287075248472,-1.63435829650551,0.9953134415878468,0.5771274726354862,NS,FALSE,Concordant Down
COMT,0.144463724430587,-0.49510915928856,0.584120665065744,-1.72195871551206,0.9206836977592672,0.3157153162753186,NS,FALSE,Discordant (CRE up / PLA down)
ALDH6A1,-0.123077792400792,-0.598807184060135,-0.530238698730255,-2.2189971048125,0.9391848045563412,0.13614883032645878,NS,FALSE,Concordant Down
IMPDH2,-0.066414595884492,-0.45689179253424,-0.541450157041902,-3.32190418711064,0.9659101593737854,0.06878905896843127,NS,FALSE,Concordant Down
MYOF,0.287863934073691,0.288310653017657,1.95352637999611,1.68294810400075,0.4492072613089758,0.5219192964679116,NS,FALSE,Concordant Up
PSMD5,-0.154352048789864,-0.125644214031286,-0.553257795351915,-0.348124787738864,0.9208026919137844,0.9614304603307828,NS,FALSE,Concordant Down
TXLNB,-0.395465849471115,0.162980382319184,-1.42301787019841,0.504446032718803,0.4928406135446618,0.9246494982747592,NS,FALSE,Discordant (CRE down / PLA up)
ATP5F1E,-0.400380669579896,0.0558626479785076,-1.18710869593991,0.148854008381518,0.5710968571956403,0.9930676271429596,NS,FALSE,Discordant (CRE down / PLA up)
CARM1,-0.133347796950886,0.0992569976357487,-0.826088824302758,0.45412041838238,0.8902061422688203,0.958785100686279,NS,FALSE,Discordant (CRE down / PLA up)
SH3BGRL3,0.533512027177256,0.538969631309737,1.51678965652574,1.3180243985019,0.3527907643902592,0.41940041100507247,NS,FALSE,Concordant Up
SGCB,-0.368362375184233,-0.174328917409035,-2.11469571912993,-0.80878977308982,0.32172322970447803,0.8622351908698364,NS,FALSE,Concordant Down
MYOM3,0.313749457161972,0.400270914907264,0.428448111658448,0.451708794647288,0.8830325201268681,0.8447752594142228,NS,FALSE,Concordant Up
FBXO7,-0.153610911414894,0.839882181882682,-0.351878514197401,1.71514257187335,0.952461344025038,0.14503847681057214,NS,FALSE,Discordant (CRE down / PLA up)
MAP2K1,0.0112808504251767,-0.245809573607556,0.0688576772092333,-1.29058713479085,0.9993698032237652,0.6803155751584183,NS,FALSE,Discordant (CRE up / PLA down)
DYNLL1,-0.331200048974939,-8.7146962441764e-4,-1.33479082409239,-0.00302101641277661,0.5809013025779476,0.9999979178094868,NS,FALSE,Concordant Down
SQOR,0.211969914791108,-0.294165733713434,0.976551029028699,-0.969135702920608,0.7952942002418696,0.7299695340965544,NS,FALSE,Discordant (CRE up / PLA down)
PSME2,0.154363065916272,-0.295143426871729,0.647410157710256,-1.06474899608671,0.904860181937853,0.6989719827639203,NS,FALSE,Discordant (CRE up / PLA down)
CPNE3,0.0354116903296955,-0.40148576726574,0.249220822150983,-2.43044518805782,0.9923580570200886,0.21834594928707815,NS,FALSE,Discordant (CRE up / PLA down)
ECHDC1,0.158299655779238,0.512058107537939,0.636667709601009,1.60525825262696,0.9045538989132192,0.34065578010303443,NS,FALSE,Concordant Up
ASPH,-0.0669837088506036,0.255350848639079,-0.314773976148706,1.03215505887215,0.9813986583958112,0.7426608585680681,NS,FALSE,Discordant (CRE down / PLA up)
CAMK2G,-0.191007597515597,0.0962321010865672,-0.885370550853388,0.383682869001525,0.833085216600393,0.9668492449276048,NS,FALSE,Discordant (CRE down / PLA up)
APOO,0.18422886600931,0.0644119882296401,0.756516494768023,0.227512591919416,0.8654532510692985,0.9874440551459456,NS,FALSE,Concordant Up
JPH2,0.131922167622541,-0.0195691614645632,0.541128630033271,-0.0690451155344644,0.9334286205994604,0.9989039822724524,NS,FALSE,Discordant (CRE up / PLA down)
PTMS,0.410779189371112,-0.0824584354651066,1.58367341164951,-0.28351176005998,0.4275237878034223,0.9796395065961636,NS,FALSE,Discordant (CRE up / PLA down)
ART3,-0.770080592830638,-0.334738457960547,-3.26711813083671,-1.22155290462098,0.01184773929671226,0.6143275585936387,Sig CRE only,TRUE,Concordant Down
LAMC1,0.437912322714627,0.132136617904646,0.795751546352872,0.18415366218958,0.694893180015653,0.9796262029964536,NS,FALSE,Concordant Up
SRSF2,-0.0128061596968791,-0.138443821945394,-0.0558503954477574,-0.51934855758917,0.9994226510532552,0.9334505521956,NS,FALSE,Concordant Down
ENDOG,-0.174405892877907,-0.216291844022749,-0.543592865856772,-0.562272399504601,0.912610719208,0.8886473312683623,NS,FALSE,Concordant Down
SYNGR2,-0.101033358570657,0.0264899915924488,-0.48228786073912,0.118378343332344,0.9550266975767604,0.997411630222282,NS,FALSE,Discordant (CRE down / PLA up)
XRCC5,0.0771942456631045,0.295304737889897,0.470975982008437,1.54975218738233,0.9663386596577566,0.5520907994140501,NS,FALSE,Concordant Up
TMEM38A,0.183925690246493,-0.577190379521483,0.453058233771491,-1.26797155999752,0.9250185704166396,0.4139810332714431,NS,FALSE,Discordant (CRE up / PLA down)
SDR39U1,-0.861189509660772,0.92307175138988,-2.07115726362318,1.97983319546553,0.0748195144177799,0.07369859898560759,NS,FALSE,Discordant (CRE down / PLA up)
TMLHE,-0.422905947902517,-0.343847525202339,-2.05946715530925,-1.62294140079199,0.28519530856454123,0.4807717040222048,NS,FALSE,Concordant Down
SYNJ2BP,0.121017166478758,0.400570839746653,0.647102486541303,1.84239790003218,0.9246567002829882,0.3586418527345786,NS,FALSE,Concordant Up
PLCD4,-0.0993066826859383,-0.0416424895678311,-0.466929066888861,-0.168417467117161,0.9573283691927,0.994103690042311,NS,FALSE,Concordant Down
SNRPD1,-0.0509572872103483,-0.035471280264936,-0.142385097231301,-0.109781014518827,0.9939969772801044,0.9968133470121032,NS,FALSE,Concordant Down
PRKG1,-0.261475976388429,0.0846590628074253,-1.18294053262543,0.341572872309294,0.6947944293239605,0.974343943915014,NS,FALSE,Discordant (CRE down / PLA up)
OPA1,-0.0479606420971024,-0.0249082118141963,-0.269716219115987,-0.120487678034202,0.9887338218261202,0.9975183931532864,NS,FALSE,Concordant Down
SEC22B,0.255967237132701,-0.0436798247547223,1.3928016480215,-0.204439019312159,0.6409756364476825,0.9923959595303172,NS,FALSE,Discordant (CRE up / PLA down)
OXCT1,-0.129900758704217,0.313157321239895,-0.417470181653409,0.865673958584495,0.9511179441878272,0.7475456686335479,NS,FALSE,Discordant (CRE down / PLA up)
PFDN6,-0.291759236742397,0.0219357077730393,-1.80466770191019,0.1167084480466,0.4840832909978392,0.9978857773981452,NS,FALSE,Discordant (CRE down / PLA up)
TSPO,0.322798137362287,0.477617721955344,1.09548868566534,1.39423287790547,0.6658966319177313,0.4355866713665324,NS,FALSE,Concordant Up
ALDH7A1,-0.0112681094605342,0.144262986481863,-0.0534024794622028,0.588089321477219,0.9995146993406564,0.9201702629216482,NS,FALSE,Discordant (CRE down / PLA up)
PSMD11,-0.146180821978856,-0.017625603509412,-1.03919753204353,-0.107777899156765,0.8421163653957303,0.998436143361922,NS,FALSE,Concordant Down
DNM1L,-0.0307248662922035,0.164859839683604,-0.160262599416266,0.739664992721784,0.9958693626105156,0.8818417264509812,NS,FALSE,Discordant (CRE down / PLA up)
NID1,0.417163970988597,0.207708986198263,0.896519100208165,0.342353591316797,0.668354631964455,0.9382256444192768,NS,FALSE,Concordant Up
HSD17B8,-0.235776113398028,0.227933530676012,-0.814109335010804,0.676969587179175,0.8165174783971939,0.8556577726609166,NS,FALSE,Discordant (CRE down / PLA up)
SORBS1,-0.214089140000617,0.0498777246777387,-0.494744004486436,0.0880583031658373,0.9045584488787802,0.9964223980926936,NS,FALSE,Discordant (CRE down / PLA up)
PDAP1,-0.00738562673316778,0.220184945327652,-0.0478262246208959,1.22643455014907,0.9997157177482888,0.7245504457500126,NS,FALSE,Discordant (CRE down / PLA up)
HNRNPA3,0.195295582477975,-1.07011624643505,0.416201014650462,-1.9616416901388,0.9276653102302356,0.05016601145608127,NS,FALSE,Discordant (CRE up / PLA down)
H1-0,-0.3835500371855,0.357131159059552,-1.40570700361234,1.08157682583667,0.5097929185346304,0.6428469990285626,NS,FALSE,Discordant (CRE down / PLA up)
PARVA,-0.170999214704405,0.642665767314075,-0.66452239226755,2.06375206909872,0.8920428063509853,0.14587044697305923,NS,FALSE,Discordant (CRE down / PLA up)
LACTB,-0.217998513229734,-0.0746659037901836,-0.956167736976311,-0.281696136614541,0.7945189746555076,0.9816659835333178,NS,FALSE,Concordant Down
FSCN1,0.749550407942234,0.745128438389504,2.2023780772056,1.88321619321971,0.08463013991845882,0.13985185809869216,NS,FALSE,Concordant Up
JPH1,-0.386588884163192,-0.173071395569046,-1.57395248594192,-0.606101783081116,0.4518058457505657,0.9016795531423124,NS,FALSE,Concordant Down
RPS13,0.417775132498054,0.44412884584905,1.54193814533257,1.25298326530009,0.4363260969614904,0.5139041908234993,NS,FALSE,Concordant Up
RPL31,0.340250442381546,0.393169000942496,1.4399989803925,1.43126735396526,0.5386276247221425,0.4921170423552744,NS,FALSE,Concordant Up
TGFBI,-0.0437349862205458,0.475289073310627,-0.0940974565257862,0.753907142697761,0.9966360448187744,0.6903405015306459,NS,FALSE,Discordant (CRE down / PLA up)
NSF,-0.0983348010346603,-0.117240560390744,-0.536004374096147,-0.549688924389487,0.9504921990560818,0.9395299901595292,NS,FALSE,Concordant Down
PRMT5,-0.236516988143286,-0.198690564170928,-1.55892230637489,-1.12646417602436,0.6189837945422665,0.7713128963462452,NS,FALSE,Concordant Down
TOM1,0.0110767116299968,-0.0902351201312932,0.0504723035630075,-0.353668099204717,0.9995496261820996,0.971586466150151,NS,FALSE,Discordant (CRE up / PLA down)
SELENOW,-0.111941015727052,-0.182723672157788,-0.494599084792418,-0.673368674025638,0.9488451473195212,0.8834142534980554,NS,FALSE,Concordant Down
COPS5,-0.059109342304577,0.054262636228561,-0.513225208209186,0.405257211808207,0.97142128378900094,0.9799689690456328,NS,FALSE,Discordant (CRE down / PLA up)
DAG1,-0.620000056017656,-0.594970670168152,-3.13593154923128,-2.58850145412373,0.03432665856027419,0.08488716418703685,Sig CRE only,TRUE,Concordant Down
SRP9,0.198260785231408,-0.444787388122567,1.06863989017861,-1.92379972277768,0.7877421794137076,0.30892310230635406,NS,FALSE,Discordant (CRE up / PLA down)
PREB,0.0463634066121443,0.155196592829711,0.217290704989367,0.625642154905489,0.9913842504069866,0.908072750710532,NS,FALSE,Concordant Up
DCTN2,0.0291695241312908,-0.176809655924238,0.205576310820406,-1.07183445450116,0.9948851665825206,0.8053927155623589,NS,FALSE,Discordant (CRE up / PLA down)
PSMD4,-0.0672056431125903,0.0100818872951542,-0.502848938341738,0.0648860960132135,0.9683284872452552,0.9994700607136312,NS,FALSE,Discordant (CRE down / PLA up)
LONP1,0.219229737111785,-0.0042197986327217,1.33200880840813,-0.022053492245749,0.6987050796323633,0.9999258477575076,NS,FALSE,Discordant (CRE up / PLA down)
FUS,-0.0412885444304791,0.00584595829240797,-0.261478128574885,0.0318448727916849,0.9906171309323808,0.9998510968945842,NS,FALSE,Discordant (CRE down / PLA up)
CNN3,0.503810002546523,0.498058315658934,1.18737055603804,1.04643163526774,0.4951022921480822,0.5551003897203005,NS,FALSE,Concordant Up
COBL,-0.291504158813702,-0.307099908643025,-1.17625395166914,-1.03354658535651,0.6687563897343325,0.6993522008296039,NS,FALSE,Concordant Down
RTCB,0.106458651964516,0.118182109683779,0.965709879164344,0.922137026300826,0.8924571732067157,0.8877878491947658,NS,FALSE,Concordant Up
SEPTIN9,0.553956336978505,0.375324861356546,1.69143490066408,0.946986823403583,0.28496436320075297,0.6765625411351027,NS,FALSE,Concordant Up
RPL38,0.148966844858752,-0.28199320270436,0.676819917596134,-1.10204711448633,0.9031636201412172,0.6990572227242478,NS,FALSE,Discordant (CRE up / PLA down)
EIF2S1,0.0375182080138288,-0.0457910878761965,0.321737901556648,-0.337768472480838,0.989280875148036,0.9862063655270796,NS,FALSE,Discordant (CRE up / PLA down)
SLC25A20,0.00247821798058112,0.351893812329767,0.0119537665978947,1.46000690225863,0.9999764882746168,0.5209455530875685,NS,FALSE,Concordant Up
ARHGAP1,0.458299235629863,0.142285621885424,1.53835205515574,0.410814373311052,0.40148655235530745,0.9475342073023132,NS,FALSE,Concordant Up
COPS7A,-0.0726339334299517,0.0613696758537401,-0.533989211889082,0.388083125549862,0.963350741705602,0.9784550740777502,NS,FALSE,Discordant (CRE down / PLA up)
ELOC,0.0449554694994205,-0.176962390116451,0.349509139443516,-1.18340931925803,0.9859294540349576,0.7812186132699074,NS,FALSE,Discordant (CRE up / PLA down)
DBT,-0.0568406234083447,-0.0471193268688488,-0.25916345476427,-0.190331665627188,0.987250319684752,0.9924151740201902,NS,FALSE,Concordant Down
BDH1,-0.663579467429809,-0.0442081570524095,-1.66900485710632,-0.099162134672535,0.22850877572608175,0.996408325410459,NS,FALSE,Concordant Down
PAFAH1B1,-0.119912476298765,-0.17540518115587,-0.84180073648848,-1.05916923527385,0.8980451743994556,0.8094606240586814,NS,FALSE,Concordant Down
NEK7,-0.281035224176502,-0.41924369240229,-1.46082107398625,-1.87448002410208,0.5938095101340619,0.33300343405113814,NS,FALSE,Concordant Down
MRPS36,-0.295286745213534,-0.557754739762323,-1.29718839099986,-2.25428990542456,0.6324340593325357,0.16059119222708018,NS,FALSE,Concordant Down
ERI3,-0.444602302463966,-0.127680125733651,-2.12709540088467,-0.525432065958084,0.24802378109504977,0.9376371348249553,NS,FALSE,Concordant Down
UBE2M,0.045975156027076,-0.0410372977814291,0.295012579750178,-0.226503068382229,0.9880804391097594,0.9920206348571292,NS,FALSE,Discordant (CRE up / PLA down)
RPL8,-0.180845325578915,-0.483070998596656,-0.643622672761176,-1.44205036055613,0.8903680755880397,0.41603952098291574,NS,FALSE,Concordant Down
NDUFS4,0.361788535409737,0.267469530006402,1.24389175000243,0.791006608642731,0.5830181706290761,0.8010789148399539,NS,FALSE,Concordant Up
RPS17,0.06348169133285,-0.0623454478107561,0.386661532683826,-0.290267993208275,0.9778529860867816,0.984181175615041,NS,FALSE,Discordant (CRE up / PLA down)
RAP2B,0.0156297685196485,-0.0766441702432168,0.0513668141954107,-0.208145038324366,0.9993533512930812,0.9864436428354044,NS,FALSE,Discordant (CRE up / PLA down)
TMED10,0.221662992778775,-0.0115909131980452,0.927796068578072,-0.0417306355839524,0.7985180273685187,0.9996116609013678,NS,FALSE,Discordant (CRE up / PLA down)
VPS4A,-0.259080524150438,-0.0646755270842263,-1.24524567749614,-0.230479780965001,0.680832273104083,0.9872431943791976,NS,FALSE,Concordant Down
SGCA,-0.299479799373525,-0.258821517280936,-1.1609381974031,-0.894789217036124,0.6657798603659487,0.7783521921133731,NS,FALSE,Concordant Down
PRKAA2,-0.170645637791775,-0.160243326817856,-0.920150518290934,-0.695083341841876,0.8426397758154726,0.8930517781591408,NS,FALSE,Concordant Down
DNPEP,0.110261600927302,-0.295523679519462,0.825270760890279,-1.90257795597437,0.9080681782518276,0.4531580218480909,NS,FALSE,Discordant (CRE up / PLA down)
PLPBP,-0.250594428964025,-0.0920240596637711,-1.17968078637764,-0.372625432448338,0.7059808611811493,0.9692961643196852,NS,FALSE,Concordant Down
RAB14,0.0491384246643456,-0.0322432575423086,0.248978664198961,-0.139970802182257,0.9894333153674174,0.9962460765261442,NS,FALSE,Discordant (CRE up / PLA down)
RPL13,0.280849505454569,0.428579936552207,0.943871519604866,1.23893654944291,0.7471895402636022,0.5295476535116773,NS,FALSE,Concordant Up
RALA,0.0919072148431255,0.0403307459858979,0.547794128016665,0.20676738381122,0.9524694802093002,0.9928910280777444,NS,FALSE,Concordant Up
KIF5B,0.181743628018566,-0.103155629459021,1.39069907901782,-0.678961138954572,0.7296829532631871,0.9316456995524136,NS,FALSE,Discordant (CRE up / PLA down)
PSMD1,-0.0734492231639372,-0.056965107099078,-0.502661455165008,-0.335332236925712,0.9654524128084326,0.9830068448222256,NS,FALSE,Concordant Down
PFDN1,-0.19266388660952,-1.07994756354223,-0.862710912514214,-3.43065611739458,0.8375724405782669,0.00164767766368643,Sig PLA only,TRUE,Concordant Down
SCCPDH,0.239730091182938,0.164157184819935,1.37229920403577,0.808284344283677,0.6648270393783225,0.8694756846797956,NS,FALSE,Concordant Up
SLMAP,-0.179800804347238,-0.385760628836675,-0.867027394584677,-1.49641596824851,0.8460028681484356,0.4780216065542721,NS,FALSE,Concordant Down
GCDH,0.173519519934462,-0.00287403018941745,0.665512164273973,-0.00918925968994633,0.8908527295977418,0.9999791280055388,NS,FALSE,Discordant (CRE up / PLA down)
MGLL,-0.0393233726200428,0.543805723493509,-0.106244003372142,1.00240317284977,0.9965727504142996,0.5450221797811702,NS,FALSE,Discordant (CRE down / PLA up)
SCRN3,-0.218619126385811,0.0748841775701479,-0.693458041505128,0.219048508701863,0.8574891660080574,0.986014181633718,NS,FALSE,Discordant (CRE down / PLA up)
MECR,-0.0647365967115903,0.252431155361236,-0.275589040568374,0.958371366081164,0.9844693693022571,0.7657756125344386,NS,FALSE,Discordant (CRE down / PLA up)
TRAP1,0.0386743766547397,0.146900969719617,0.196420037699509,0.641748911380126,0.9935472056239598,0.9101625319007676,NS,FALSE,Concordant Up
DENR,-0.303945902542612,-0.49304883161037,-1.27101957181299,-1.65491940970797,0.630334071236892,0.34332136287995696,NS,FALSE,Concordant Down
ENDOD1,-0.0524852878293238,0.149768634679766,-0.372782817557524,0.914991762986406,0.9823626770284516,0.8612780367717191,NS,FALSE,Discordant (CRE down / PLA up)
COQ10B,-0.200438200431062,0.223289941438328,-0.485028325070054,0.481875185270963,0.9121445081677696,0.90333402971793,NS,FALSE,Discordant (CRE down / PLA up)
SEPTIN2,0.345121144358728,0.125459977826925,1.55057846769264,0.484847764921064,0.499191327008277,0.9440576498997778,NS,FALSE,Concordant Up
UBE2K,-0.16967131898296,0.182738938401403,-1.39654830038342,1.293768678096,0.7438627819882959,0.7502751833040028,NS,FALSE,Discordant (CRE down / PLA up)
