replicate,null_r,null_frac
474,-0.30093702764585123,0.6167247386759582
475,-0.3411427469191135,0.5853658536585366
476,-0.4174699457517676,0.6376306620209059
477,-0.3754451131437725,0.6027874564459931
478,-0.37220894633976004,0.6515679442508711
479,-0.5393939464701825,0.5888501742160279
480,-0.2263796543521379,0.5574912891986062
481,-0.2934470318751873,0.6341463414634146
482,-0.2846883025979211,0.6132404181184669
483,-0.33138905132222923,0.6480836236933798
484,-0.49784050170245536,0.6132404181184669
485,-0.41603308064507294,0.6062717770034843
486,-0.45646613873194547,0.6724738675958188
487,-0.3610133052126929,0.6236933797909407
488,-0.3301756340313086,0.6585365853658537
489,-0.3366880865981303,0.6411149825783972
490,-0.30443214909681404,0.6585365853658537
491,-0.16316439037438418,0.6550522648083623
492,-0.372573354012566,0.5644599303135889
493,-0.26569887139805604,0.6794425087108014
494,-0.4118901226928636,0.6202090592334495
495,-0.21578443393060054,0.6027874564459931
496,-0.4630278096943042,0.6445993031358885
497,-0.2942386576379697,0.6585365853658537
498,-0.34391993683776023,0.6132404181184669
499,-0.2676734556442795,0.6759581881533101
500,-0.3646314556936504,0.6097560975609756
501,-0.3328255535944406,0.5888501742160279
502,-0.3229737777287684,0.6445993031358885
503,-0.3124598591008863,0.6689895470383276
504,-0.4454399668531775,0.6132404181184669
505,-0.5882632393968392,0.6097560975609756
506,-0.2604802869996864,0.5714285714285714
507,-0.42461586112510474,0.5993031358885017
508,-0.2981072831565541,0.6550522648083623
509,-0.3794687958906986,0.6097560975609756
510,-0.24924946350017396,0.6062717770034843
511,-0.4519928339036494,0.662020905923345
512,-0.3196845185684703,0.6062717770034843
513,-0.19787576473372595,0.662020905923345
514,-0.24140546134919733,0.6132404181184669
515,-0.42022950727813274,0.6341463414634146
516,-0.33448194938728804,0.5958188153310104
517,-0.4223500226636581,0.6585365853658537
518,-0.255370655735429,0.6306620209059234
519,-0.355713177065244,0.6306620209059234
520,-0.26347246417135034,0.6341463414634146
521,-0.40511460792326787,0.6480836236933798
522,-0.3877538624029576,0.6202090592334495
523,-0.2705140256774539,0.5993031358885017
524,-0.3921662327458261,0.6202090592334495
525,-0.15312089734780782,0.6689895470383276
526,-0.35301693037183773,0.6202090592334495
527,-0.22870342408501776,0.6097560975609756
528,-0.312872797328957,0.6794425087108014
