replicate,null_connectivity
1698,0.0770859660374156
1699,0
1700,0
1701,0
1702,-0.07729554590100551
1703,-0.06911437502409117
1704,-0.07912927795254954
1705,0
1706,0.06684126340857197
1707,0.06224054879640749
1708,0
1709,0
1710,0.0976491590920307
1711,0.08644822613087974
1712,0
1713,-0.08965300346539198
1714,0
1715,-0.07111697787334144
1716,0.0820889706937124
1717,0
1718,0
1719,0.1177734460377905
1720,0
1721,0
1722,0
1723,-0.053813767020219755
1724,0
1725,0
1726,-0.07007060535639846
1727,0
1728,0
1729,0.06804876481446209
1730,0
1731,0
1732,0.11454548995549332
1733,0
1734,-0.08565536424034265
1735,-0.07459489550374251
1736,0
1737,-0.07033888631446746
1738,0.08285932621613867
1739,0
1740,-0.05983461503580009
1741,0
1742,0
1743,-0.06312151224331161
1744,-0.09373824143013057
1745,0
1746,0.060081266802298305
1747,0.07327845831409269
1748,0
1749,0.07769659615335879
1750,0
1751,0
1752,0.07889106983604247
1753,0
1754,0
1755,0.06458805599310152
1756,0.122723175615494
1757,0
1758,-0.07008417113015192
1759,-0.046995899517514456
1760,0.06241247172804959
1761,0
1762,-0.06403753632641293
1763,0
1764,0.06590016015085545
1765,-0.07172812255058544
1766,-0.05867089244666408
1767,-0.05739522304601357
1768,0
1769,-0.06937202563015016
1770,0.0976323187705409
1771,0
1772,-0.07931033453079162
1773,0
1774,0
1775,-0.06802898319891729
1776,0.06279755883545296
1777,-0.10363898148349762
1778,0
1779,-0.065125489213468
1780,-0.13376685688140844
1781,-0.07189920353955692
1782,0
1783,-0.0800669605887796
1784,0
1785,-0.07602947772976335
1786,0
1787,0
1788,0.07699019891233985
1789,0
1790,0
1791,0
1792,0.08486296993261376
1793,0
1794,0
1795,0.08283459203982796
1796,0
1797,0.09228307675207523
1798,0
1799,0
1800,-0.09862928165797807
1801,0
1802,0
1803,-0.069723484945378
1804,0
1805,0.07397307936830749
1806,0.06570057349347075
1807,-0.08405638444994984
1808,-0.0796540225757025
1809,0.10879385879763767
1810,-0.049275378920886626
1811,0
1812,0.09855999645594254
1813,0
1814,0
1815,0
1816,-0.07435614346437674
1817,0.08378605111898892
1818,0.06166254083928441
1819,0
1820,0
1821,0.06891717399327972
1822,0
1823,0.08290368418962085
1824,0.10733309193434952
1825,0
1826,0
1827,0.0973468113864967
1828,0.086352891354743
1829,0
1830,0.06188290300094616
1831,-0.07161716962780326
1832,0.06183208988897644
1833,0.09472900022039954
1834,0
1835,0.10532820255378375
1836,-0.06647212770149527
1837,0
1838,0.06941307969433821
1839,-0.1099904134807321
1840,0
1841,0
1842,-0.06750939593339605
1843,-0.05042722549392192
1844,0
1845,0.13944137357783476
1846,0
1847,-0.09679604067848877
1848,0.08544977241034404
1849,0.09315029311760623
1850,0.07654496612181248
1851,0.07173654271133037
1852,0
1853,0
1854,0
1855,-0.07577884967429693
1856,-0.05522464419253165
1857,-0.04974446871118476
1858,0
1859,-0.09393306857899197
1860,0
1861,0
1862,0.07116800165448856
1863,-0.07018123677012247
1864,0
1865,0
1866,0.10200492343997289
1867,0
1868,0
1869,0
1870,0
1871,0
1872,0.05759343558249207
1873,0.05720283437452939
1874,0
1875,0
1876,-0.06761296956265817
1877,0.0874081985937317
1878,0
1879,0
1880,0.09919351317217037
1881,-0.07808685823532857
1882,-0.05772483662818165
1883,0.08887897554612087
1884,0
1885,0
1886,0
1887,0
1888,0.0768443196824874
1889,0
1890,0.05446439271619141
1891,-0.11004918504295
1892,0.10767282717953836
1893,0
1894,0.10061061205858508
1895,0
1896,0
1897,-0.06618560293947245
1898,-0.08213538691239801
1899,-0.05342092625943412
1900,0.05191387824062632
1901,0.051926566837839847
1902,0.07220563837394
1903,-0.0981469123691153
1904,0.0691698661662612
1905,-0.06541491416336485
1906,0.07653203162155217
1907,0
1908,-0.07293922588558158
1909,0.0652846941863387
1910,0
1911,0.0742948049679662
1912,-0.074365247749419
1913,0.06914893284361076
1914,0.08348405428407094
1915,0
1916,-0.06541147592494367
1917,0.0957926806416407
1918,0
1919,0.05617275238390601
1920,0
1921,0
1922,0
1923,0
1924,-0.09619305851431974
1925,0
1926,0
1927,-0.08282295605446244
1928,0
1929,0
1930,0
1931,0.07917432592264054
1932,0
1933,-0.074277491191356515
1934,0.08471737183967754
1935,0.06507586891478484
1936,0
1937,0
1938,0
1939,0
1940,0
1941,0
1942,0
1943,0
1944,-0.06555920273082218
1945,0
1946,0
1947,-0.07013761577174168
1948,0
1949,0.0837314077918011
1950,0
1951,0
1952,0
1953,-0.05734952031318308
1954,0
1955,0
1956,0
1957,0
1958,0
1959,0
1960,0
1961,-0.07253939193576125
1962,0.0650427028331061
1963,0.05149063138459736
1964,0
1965,-0.061927389431243846
1966,0
1967,-0.06805084067660022
1968,0
1969,-0.08926604529271626
1970,0.06456486550069337
1971,-0.06424967725188409
1972,0.06185664862997914
1973,0.10573170890044886
1974,0
1975,-0.06556572246473691
1976,0
1977,0
1978,0
1979,-0.053615185996190556
1980,0.07093250654592442
1981,0
1982,-0.05423990819181118
1983,0
1984,0.09601347001396882
1985,-0.06809839098545681
1986,-0.08251497166386523
1987,0
1988,0
1989,0.129332925460189
1990,-0.07391709128177132
1991,-0.08117158423432796
1992,-0.09463138478525884
1993,0.06731479119833511
1994,-0.06771364887635783
1995,-0.09448013239032466
1996,0
1997,-0.0678945358916035
1998,0
1999,0.08914458460242797
2000,0
2001,0.07280370834948513
2002,0
2003,-0.04869703771008227
2004,0
2005,0
2006,0
2007,0
2008,0.07187930521181973
2009,0.06374812899345078
2010,0
2011,-0.0680360351110676
2012,-0.07398132996605594
2013,0
2014,0
2015,0
2016,0
2017,0
2018,0.08525222638122817
2019,0.07022828426230132
2020,-0.07850046275576822
2021,0
2022,0.07683279453700267
2023,0.06397862456275649
2024,0
2025,0
2026,-0.10130020421198357
2027,-0.10863570570257591
2028,0
2029,0.06674713319034489
2030,0
2031,-0.06909481582234689
2032,0.09059531715332977
2033,0
2034,0
2035,0.07185008018523995
2036,0
2037,0.09589288650022046
2038,-0.08281879845787463
2039,0
2040,0.09458178797582198
2041,-0.06738949654394497
2042,0.07775344967181178
2043,0
2044,0.08093023589921172
2045,0
2046,0.10562190768477231
2047,0.08134873499134057
2048,0
2049,0
2050,-0.08264520338551445
2051,0
2052,0
2053,0.06336011233661556
2054,-0.07119223301412153
2055,0
2056,0.10879363051152556
2057,0
2058,0.06765284255818282
2059,-0.06811404436597157
2060,0
2061,-0.0928055465885358
2062,0.08401994382053482
2063,0
2064,0.07729934675466588
2065,0
2066,0
2067,0
2068,0.0668618458606064
2069,0
2070,0
2071,0
2072,0.0593140162646118
2073,0.10948616395897909
2074,-0.08361820357157279
2075,0
2076,0
2077,0.07078601953182506
2078,-0.07479033043685086
2079,0.06908140786696668
2080,0
2081,0.07162919171765417
2082,-0.0870358235727881
2083,0.07133857982678235
2084,-0.09021007222755309
2085,0.07850870748120517
2086,0.058104637921137806
2087,0
2088,0.09221626526128629
2089,-0.09396049227399933
2090,0
2091,0
2092,0
2093,0
2094,0.11244049454564434
2095,0.07530840925233889
2096,0.061587981567424704
2097,-0.06311102796505169
2098,0
2099,0
2100,0
2101,-0.06581067860127082
2102,0.08349244508325798
2103,-0.08691847350059512
2104,0
2105,0
2106,0.08016371646431503
2107,0
2108,0
2109,-0.07058964282674943
2110,0
2111,0
2112,-0.08271954024357367
2113,0
2114,0.09426455909874387
2115,0
2116,-0.07845219896105657
2117,0
2118,0.07891818963892637
2119,0
2120,0
2121,0.09872542901522768
2122,0
2123,0.07339048733796916
2124,0
2125,0
2126,-0.07481628091569442
2127,0
2128,-0.06817979737260096
2129,0
2130,0
2131,0.08470168322529338
2132,0
2133,0.0673660139040365
2134,0
2135,0
2136,0
2137,0
2138,-0.08686870712816175
2139,0
2140,-0.05999127069141277
2141,-0.054237680383611375
2142,-0.07142396837520631
2143,0
2144,0
2145,0
2146,0
2147,-0.07824423324910801
2148,0.0902016344498735
2149,-0.07093562327528743
2150,0
2151,0
2152,0
2153,0
2154,-0.05515420728339043
2155,0.0760985170287522
2156,0
2157,0
2158,0
2159,-0.08593912314361846
2160,0.06753417708819928
2161,0
2162,0
2163,0
2164,0
2165,-0.09399002706501422
2166,0.06631633160548789
2167,0
2168,0.06494479525046501
2169,0.08961093789553687
2170,0.082869494857652
2171,0
2172,-0.07528676244383341
2173,-0.0802942109719068
2174,0.14463114783748715
2175,0.08279524535022735
2176,0
2177,0
2178,0.08402633509763408
2179,-0.09056746624765613
2180,0
2181,-0.04865445170661471
2182,0
2183,0
2184,-0.05762588230600413
2185,-0.06894641663679427
2186,0
2187,0
2188,0
2189,0
2190,0
2191,0
2192,-0.08271212571618414
2193,-0.08708372475226067
2194,-0.09530575664112051
2195,-0.07432419955754244
2196,0.10583250492634089
2197,-0.10129964854450174
2198,-0.07878404035142453
2199,0.07740804838000187
2200,0
2201,0
2202,0.09773107416816415
2203,0.08864454479402786
2204,0.09006761949149872
2205,0
2206,-0.08155084160442547
2207,0.07873339093013962
2208,-0.05736172371065351
2209,0
2210,-0.0792482069425145
2211,-0.06887241303241634
2212,-0.07392106169842803
2213,0.07645953646720753
2214,-0.07656879963233691
2215,0
2216,0.06502379252178975
2217,0
2218,-0.07177571983793452
2219,0.09338456017901435
2220,-0.09503436482599999
2221,0
2222,0.06523249520883972
2223,0
2224,-0.06741049446202266
2225,0.10831443080282982
2226,-0.07176984899444766
2227,0.10718172209318401
2228,0
2229,-0.07313383649295407
2230,0
2231,0.06577099865798897
2232,0
2233,0.08062606997920943
2234,0
2235,-0.08770155285410428
2236,0.06645480805257403
2237,0
2238,0.10807856720671499
2239,0
2240,-0.06453602657859892
2241,0.07494063592154532
2242,0
2243,0
2244,0.07897456382994791
2245,-0.09440655526257419
2246,0.0803735826030938
2247,-0.09728849052419142
2248,-0.08179404926019093
2249,0.05637061992208006
2250,-0.07396675268663533
2251,0
2252,-0.07607691719873921
2253,-0.10250924930177627
2254,-0.11525106874308783
2255,0
2256,0.08793807708527018
2257,-0.07841271207001732
2258,0
2259,0
2260,0
2261,0
2262,0
2263,0
2264,0
2265,-0.05378110375521883
2266,-0.05858107764339818
2267,0
2268,0.11716213179755006
2269,0
2270,0.0979726214278347
2271,-0.07260792254576079
2272,0.06803687118142662
2273,0
2274,0.0776395730719093
2275,0
2276,0
2277,0
2278,0.057672111344758636
2279,0
2280,0
2281,0
2282,0.07468797898243315
2283,0.07356001289841485
2284,0.07637765662494345
2285,-0.07562960854607369
2286,0
2287,-0.05722429987541533
2288,0
2289,-0.07926122292109777
2290,0
2291,0
2292,-0.06657467808046724
2293,-0.128962403887583
2294,-0.06553016488417346
2295,0
2296,0
2297,0
2298,0.07910766050560178
2299,-0.08075971645003352
2300,0.08768574752752786
2301,0
2302,0
2303,-0.0937339377597925
2304,0.097805779513774
2305,0.07433642057194761
2306,0.07087636651332657
2307,0
2308,0
2309,0.083900769661562
2310,0.0885538528142219
2311,0
2312,-0.06577443102409847
2313,0
2314,0
2315,0
2316,0
2317,0.11685470307443457
2318,0
2319,-0.05496596446387095
2320,-0.12385289018028064
2321,0
2322,0.06599978098039556
2323,0
2324,0
2325,0.0746100108337101
2326,0
2327,0
2328,0.06631547204588259
2329,0
2330,0
2331,0
2332,-0.05237607980945902
2333,0
2334,0
2335,-0.07444061373007987
2336,0
2337,-0.07687385447350226
2338,0
2339,-0.0841157579241031
2340,0.08963171339981403
2341,0.08694185117293432
2342,0.05633956493640885
2343,-0.07540235229063488
2344,0
2345,0
2346,0.07448940383071553
2347,0
2348,0
2349,0
2350,-0.09503889091013851
2351,0
2352,0
2353,0
2354,-0.06969309059475787
2355,0.06723165981966885
2356,-0.07806318254317737
2357,0
2358,-0.08585840088077154
2359,-0.06710714699544472
2360,0.08984157953859276
2361,0
2362,0
2363,0
2364,0.0934653705265347
2365,-0.08407697864660743
2366,0.07142293338029304
2367,0
2368,-0.054556809687519525
2369,0
2370,0
2371,0
2372,-0.0861196181820672
2373,0.0690896643370267
2374,0
2375,-0.06761386435613287
2376,0.0860268327231884
2377,-0.06095951724125942
2378,0.09567644190441132
2379,0
2380,0
2381,-0.05088672579943479
2382,-0.08866085293728207
2383,0
2384,0.09371057770438801
2385,0
2386,-0.135927793399301
2387,0
2388,0
2389,0
2390,-0.10189916898100337
2391,0
2392,0
2393,-0.06392365385419893
2394,0
2395,0.06861645805632174
2396,0.07158778091053854
2397,0
2398,0
2399,-0.06388638889904798
2400,0.08692723865964447
2401,-0.13672922739664478
2402,0
2403,0
2404,-0.07297462564777177
2405,0
2406,0.09178407781089998
2407,0
2408,0.07262491481331224
2409,0.06367235929136983
2410,-0.06075079106496317
2411,0.08906658709214715
2412,0
2413,0
2414,0.0815814113903536
2415,0
2416,0
2417,0
2418,0
2419,-0.11287865780708678
2420,-0.12723664823089686
2421,0
2422,0
2423,0
2424,0
2425,-0.11491616934647256
2426,0
2427,0.05582942695423425
2428,0
2429,0
2430,0
2431,-0.057463917346697944
2432,0
2433,0.05904724375657597
2434,0.0865249486155121
2435,0
2436,0
2437,0
2438,-0.09301960555777178
2439,0.0736115336239282
2440,0
2441,0.08620397760788945
2442,0.07624192841966959
2443,-0.09970257505325075
2444,0
2445,0
2446,0.07282622646221909
2447,0
2448,-0.06561157714362924
2449,0.06261893486227656
2450,-0.08587929309724104
2451,-0.07326233147845801
2452,-0.08707204178840255
2453,0
2454,-0.0712516358498326
2455,-0.09943532909009495
2456,0.058562395618193874
2457,0.07164603791145557
2458,0.08135488036539304
2459,0.13763509458285597
2460,-0.07566721262721743
2461,-0.10671662620878891
2462,0.05757680593017969
2463,0.0526237606985589
2464,0
2465,0.07402564683335722
2466,0
2467,0
2468,0.08544113570811021
2469,0.1035275198717262
2470,0
2471,-0.12157015384610684
2472,0
2473,-0.0607114737369204
2474,0
2475,-0.0771236053524288
2476,0
2477,-0.05561228061719306
2478,0
2479,0.08183923155940906
2480,0
2481,0.06521704662519075
2482,0.10137406761492285
2483,0
2484,0.09471441119635593
2485,-0.09868285475638328
2486,0
2487,0
2488,-0.07622768439393035
2489,0
2490,-0.07522581592421976
2491,-0.09936370523997878
2492,0.05574112060100146
2493,-0.0642929884858299
2494,0
2495,-0.07328275611211912
2496,0.11290548546247021
2497,-0.08298492688608015
2498,-0.05462069162887656
2499,-0.065210877761892
2500,0
2501,0
2502,-0.07803741924426498
2503,0
2504,0
2505,0
2506,-0.07971828474923341
2507,0
2508,0.07639601714108955
2509,0
2510,0
2511,0
2512,0
2513,0
2514,0.10376739425663967
2515,0
2516,0
2517,0
2518,0.11693027385196134
2519,-0.07363783497338774
2520,0
2521,-0.10357872496049286
2522,0.12216549319677442
2523,0
2524,-0.08982393250830176
2525,0
2526,0.062271603782078744
2527,0.079307428470606
2528,-0.07723390938478306
2529,0.10609813159958267
2530,0
2531,0
2532,-0.08356392285962409
2533,-0.08899465934990741
2534,0.05780487476673121
2535,0.07288276434392546
2536,-0.07367232232516852
2537,0
2538,0.07558066649937628
2539,0.08204551925832798
2540,0.06748073244660957
2541,0
2542,-0.13333417248665588
2543,0
2544,-0.07248050366135106
2545,0
2546,0
2547,-0.09593324469548813
2548,0
2549,0.10369833146840461
2550,0.0630689623951966
2551,0
2552,0.08871706343761876
2553,0
2554,0.06630294126704236
2555,0
2556,0
2557,-0.07040878517306165
2558,-0.07239644225534063
2559,0.0800183929019444
2560,0
2561,0.07605522928405273
2562,0
2563,0.11457502474650816
2564,0
2565,-0.07009256780165057
2566,0
2567,0.05270795056138472
2568,0.12099839696464443
2569,-0.0999425727567071
2570,0
2571,0
2572,-0.07611997078501506
2573,0
2574,-0.09874760800196877
2575,0
2576,0
2577,0
2578,0
2579,0
2580,0.10826438329348032
2581,-0.07649185473390407
2582,-0.07285626406991172
2583,0
2584,-0.07263798951501119
2585,0.09934135669024113
2586,-0.11236256163079067
2587,-0.08319705019461665
2588,0
2589,0
2590,0
2591,0
2592,0.11010621986902255
2593,0.11372202891747016
2594,0.09025859293589575
2595,0.07929865743924513
2596,0
2597,0
2598,-0.07795908848030285
2599,0
2600,0
2601,-0.05714838409958424
2602,-0.07698480152397291
2603,0
2604,0
2605,-0.06653911462759225
2606,0.0750686457073062
2607,0.08192391249428943
2608,0
2609,0
2610,0.0743020264431129
2611,0
2612,0
2613,-0.12592056191186307
2614,0.09287688416346329
2615,0
2616,-0.06265019464481356
2617,-0.0712209199901542
2618,0
2619,0.07097977645190381
2620,-0.062440310889100126
2621,-0.07430805510497301
2622,0
2623,-0.07960752487869391
2624,0.07740410732490305
2625,0.07387811895203292
2626,0
2627,0.06127796242087025
2628,0
2629,0
2630,0
2631,0
2632,-0.0851781581814231
2633,0.07130095225639227
2634,0
2635,-0.0805322730146637
2636,-0.06918105805806467
2637,0.11765235383505283
2638,0
2639,0
2640,0
2641,0
2642,0.05704309135111152
2643,0.08415958959166125
2644,-0.08535781127720124
2645,0
2646,-0.07156477759806151
2647,0
2648,-0.06260502409021862
2649,0
2650,0
2651,0
2652,-0.06453925414784267
2653,-0.05537046469926846
2654,-0.0662685941167002
2655,0.08950867966406525
2656,-0.06644845200934413
2657,-0.07670173848961748
2658,0.06670262914311251
2659,-0.05955586741640581
2660,0
2661,-0.06803295948788557
2662,0.0692375254720323
2663,0.07759357819157839
2664,-0.08815193712995184
2665,-0.10121365221183082
2666,0.09666734676843053
2667,0
2668,-0.06008107962236715
2669,-0.09999614585511227
2670,0
2671,-0.10441512563704894
2672,0
2673,0.05557724347024204
2674,-0.07638569655351449
2675,0
2676,0.10407523844579827
2677,0
2678,0
2679,0
2680,0
2681,-0.09869604029796294
2682,0
2683,-0.07819490509792516
2684,0
2685,0
2686,0.0700360768984367
2687,-0.0745728625907516
2688,0.08174903652396925
2689,-0.10102966608415684
2690,0.07334391917322175
2691,0
2692,-0.08409846763673963
2693,-0.0662141320971319
2694,0
2695,-0.056501512278780364
2696,-0.08864196024290041
2697,0
2698,0
2699,-0.07662705663325392
2700,0.06462275401405967
2701,0
2702,-0.08598235216520231
2703,0
2704,-0.07496986682043663
2705,0
2706,0
2707,0
2708,0
2709,-0.06411845164150251
2710,0
2711,0
2712,-0.055129285927148663
2713,0
2714,-0.07521306860389056
2715,-0.07467474059004944
2716,0
2717,0
2718,-0.06072387605894513
2719,0.06923052641068606
2720,-0.07296690722825883
2721,0.055163989820418396
2722,0
2723,0.06142068968749034
2724,0
2725,0.06246988091398442
2726,-0.08995526895856412
2727,0
2728,0
2729,0
2730,0
2731,0
2732,0
2733,0
2734,0
2735,0
2736,0.0842114905493484
2737,0
2738,-0.112601576456099
2739,0.07260398149066183
2740,0
2741,0
2742,0
2743,0
2744,-0.07276988750506691
2745,0.07173468339068123
2746,0.08109377390397823
2747,0.07505402732170471
2748,-0.1401452919693344
2749,0
2750,0
2751,0
2752,0
2753,0
2754,-0.07132451123635108
2755,-0.08150312173257246
2756,0
2757,0
2758,0
2759,0.0431535124656138
2760,0
2761,0
2762,0
2763,-0.07543861748474193
2764,0.10499550747612206
2765,0.05471310860020462
2766,0
2767,0
2768,0.09665479837265564
2769,0.07433654315645156
2770,0
2771,0.07685001509066626
2772,0.07281421024467968
2773,0.09662752075139847
2774,0
2775,0
2776,-0.1276349678583724
2777,-0.06740944185017458
2778,0
2779,0.08035005885700434
2780,0
2781,-0.052841222672346644
2782,0
2783,-0.06663529721871111
2784,0
2785,0
2786,0
2787,0
2788,0.075947170676833
2789,-0.07576941800788503
2790,0
2791,0
2792,-0.055911184211994425
2793,0
2794,0
2795,0.055540498948703554
2796,-0.0889508218100376
2797,0
2798,0.09852941492539113
2799,0.0728801563035518
2800,0
2801,0
2802,0
2803,-0.08537988529637312
2804,0.1355770651868629
2805,0
2806,0
2807,0
2808,-0.08101223318770709
2809,0
2810,0
2811,0.10566766914071851
2812,-0.09443799048041923
2813,0
2814,0.06105860589256401
2815,0.12257648380452879
2816,-0.0474230756840192
2817,0
2818,0
2819,0
2820,-0.11384856548706729
2821,0
2822,0
2823,0
2824,0
2825,0
2826,0.05924304717723504
2827,0.10368533897906765
2828,-0.08264931400360978
2829,-0.0704809294567903
2830,0.07898128836072849
2831,0.09147664908778456
2832,0
2833,0.07533569274590766
2834,0
2835,-0.0671280979350298
2836,0
2837,0
2838,0.05819152317497188
2839,0.11324918525200431
2840,0
2841,0
2842,-0.06887854078953415
2843,-0.06208889268005323
2844,-0.057882685097080916
2845,0
2846,-0.07693156167924903
2847,0
2848,-0.09364277819717831
2849,0.16646311032666422
2850,0
2851,0
2852,0
2853,0
2854,0
2855,0.09707490501007537
2856,-0.06050037955098567
2857,0.10125123867603991
2858,0
2859,0
2860,0.052386388652410895
2861,0.10294772232765372
2862,0
2863,-0.09710908846973268
2864,0.1048993072680684
2865,0.0685819119814253
2866,0.0955010924789712
2867,0.0652721810244332
2868,0
2869,0.06716640962971715
2870,-0.09595690864301612
2871,0.0640639778773111
2872,0
2873,0
2874,0
2875,0
2876,0.0665391028829691
2877,0
2878,0
2879,0.10114351919481306
2880,-0.07114772896688915
2881,0
2882,-0.05262222288696791
2883,0.09495419823063495
2884,-0.08092701420227945
2885,0
2886,0
2887,0
2888,-0.06920853460387605
2889,0
2890,0
2891,0
2892,0.08409198313669425
2893,0
2894,0
2895,0
2896,0.07086382986217471
2897,0.09567283410299375
2898,0
2899,-0.08234146394213963
2900,0.14065113802579418
2901,0
2902,0
2903,0
2904,0.07273109061063654
2905,0
2906,0
2907,-0.0997065689591537
2908,0
2909,0
2910,0.0862393538808334
2911,-0.08748685673906358
2912,0.09489521599923971
2913,0
2914,0.08103281563974149
2915,0
2916,0.06494462568746859
2917,-0.0657928091571793
2918,0
2919,-0.07410728150661341
2920,-0.07867840847695895
2921,-0.07488618564660013
2922,0.07111786092219294
2923,0
2924,0
2925,0.06259317743567572
2926,0
2927,0.09270247577595139
2928,-0.057454807189344176
2929,0.08520361171590046
2930,-0.062072192560002015
2931,0
2932,0
2933,0
2934,0
2935,-0.10514170821503266
2936,-0.10288492823201398
2937,0.09956947250528524
2938,0
2939,0.053719952438739255
2940,0
2941,-0.09378809001492576
2942,0.09452788162373552
2943,0.07526940168873117
2944,0.05622944221167417
2945,0
2946,0
2947,-0.06759424643127293
2948,0.09231278697839809
2949,-0.05588042137382357
2950,0
2951,0
2952,0
2953,-0.06002080548242766
2954,0
2955,0
2956,0
2957,-0.04782517854822038
2958,0.06658257193528813
2959,0
2960,0.057418407666110144
2961,-0.08730648428511883
2962,0
2963,0
2964,0.0652539607097257
2965,0
2966,0
2967,0
2968,0
2969,0.07598771017972025
2970,0
2971,-0.07201996248861328
2972,-0.08758739585132466
2973,0.09592583604041027
2974,-0.047029381235939804
2975,-0.05295992337619958
2976,0.10315795695398311
2977,0
2978,0.05958350178059055
2979,0
2980,-0.07033271157885716
2981,0.10431379156060983
2982,0
2983,-0.1039141271737859
2984,0.06260555039614263
2985,0
2986,0
2987,0
2988,-0.0673926074009964
2989,0
2990,0
2991,0
2992,-0.11375231830052109
2993,0
2994,0.07218179311879241
2995,-0.0717772400325909
2996,0
2997,0
2998,0.07243430398415432
2999,-0.06335629973833216
3000,-0.09487667417547402
3001,0.05539158520185
3002,0
3003,0.05559958614766801
3004,-0.07954120445995955
3005,0
3006,-0.09327137944803232
3007,0
3008,0
3009,0
3010,0
3011,0
3012,-0.06889434024379912
3013,0
3014,0
3015,0
3016,0
3017,0
3018,0
3019,0
3020,-0.07233255444167203
3021,0
3022,0.06017163140073445
3023,0
3024,0
3025,0
3026,0
3027,-0.061818494753665125
3028,0
3029,0
3030,0
3031,0
3032,0.06499908770703686
3033,0
3034,0
3035,0
3036,0
3037,-0.09224943721527656
3038,0.07415276182564343
3039,0
3040,0.09183765090930512
3041,-0.06685140268852745
3042,0
3043,-0.06660678567798642
3044,-0.10987999273618548
3045,0.08491645568038442
3046,0.06558169735430985
3047,0
3048,0
3049,0
3050,0.10673910908765344
3051,0
3052,-0.07964684220673673
3053,0.06639054000673157
3054,0
3055,0.07302871917978938
3056,-0.058529562790196416
3057,-0.10715519906396294
3058,-0.0654137272223898
3059,0
3060,-0.04589332824485791
3061,0
3062,-0.07228499826050389
3063,0.08286069446473324
3064,0
3065,0
3066,0
3067,-0.0824943539779614
3068,0.053092680925860586
3069,0
3070,0.0898718336877743
3071,0.06603342638950577
3072,0.06434036335937846
3073,0.053840033135809914
3074,0.08664557323544148
3075,-0.08750127032779924
3076,0.07806984835084235
3077,0
3078,-0.06615004535890898
3079,0
3080,0
3081,0
3082,-0.07354610212635698
3083,-0.06278985803287473
3084,0.07669744069159103
3085,0.07967499700453387
3086,0.08943296281278837
3087,-0.08682491069447296
3088,0.05557107460694327
3089,-0.10729993759729395
3090,-0.07823032247705006
3091,-0.12009744710532977
3092,0.10302731050032965
3093,0
3094,0
3095,-0.08395765254157284
3096,0
3097,0
3098,0
3099,0
3100,0.09762323210243337
3101,0.1179160389752835
3102,-0.08177702763108158
3103,0
3104,-0.07773697783787267
3105,0.05469147940863381
3106,0.06322730780846202
3107,0.12164064947836378
3108,-0.07133184942369016
3109,0.05771710059173403
3110,0
3111,-0.04918588562667886
3112,-0.10668467642964304
3113,0
3114,0.07549841816956149
3115,0
3116,0.1068421975171726
3117,-0.09041516124087394
3118,0
3119,-0.07108348441029295
3120,0
3121,-0.10003836924334067
3122,-0.09886184134479878
3123,0
3124,-0.08469708153514349
3125,0
3126,0
3127,0.05414439798036641
3128,-0.07353353024133583
3129,0
3130,0
3131,-0.06543244448146347
3132,0
3133,0
3134,0
3135,-0.07270859598714885
3136,-0.0667421453957096
3137,0
3138,0
3139,-0.11654754888188484
3140,0.09323465841574008
3141,0
3142,0.08473228824509094
3143,0.07662479946349621
3144,0
3145,0
3146,0
3147,-0.0682821605716418
3148,0
3149,0.051449419502035965
3150,0
3151,-0.08540301119335406
3152,-0.0918993050424623
3153,0.06503413072629946
3154,0.06750682312689177
3155,0
3156,0.059942492335400194
3157,0.08888810332040928
3158,0.07722904417465165
3159,-0.08907086727323887
3160,0.09465204357734361
3161,-0.1167726125629932
3162,-0.09395058128015593
3163,0.0852162885684909
3164,0
3165,0
3166,0.09787791205287957
3167,0.07065423825396167
3168,0
3169,0
3170,0
3171,0.07915643886161436
3172,-0.06187072896503353
3173,0
3174,0
3175,0
3176,0.08342017234271382
3177,0.04143774414282134
3178,0.0825379925932769
3179,0
3180,-0.07855850321519628
3181,0
3182,0
3183,0
3184,-0.08461201449577757
3185,0
3186,0
3187,0
3188,0.08805437454561521
3189,0
3190,0.08327207117697305
3191,0
3192,0
3193,0
3194,0
3195,0
3196,0
3197,0
3198,0
3199,-0.10982657158384201
3200,0.07503905219317564
3201,0
3202,0.12235665969341408
3203,-0.12277729850906943
3204,0.06748193113220774
3205,0.0922522904246581
3206,0
3207,-0.059043472264473484
3208,0
3209,0
3210,0.08779003464264509
3211,0
3212,0.06363835126702048
3213,0.054037386112683106
3214,0.10251421947947686
3215,0.08073580072714721
3216,0
3217,0.07539203757537141
3218,0
3219,-0.10786226281234443
3220,0.0749289705746219
3221,0
3222,0
3223,0.07920369115065898
3224,0
3225,0
3226,0
3227,0
3228,0.07019857403597846
3229,0.09318208507837883
3230,0.07123432207322285
3231,0
3232,0
3233,0
3234,0
3235,0.09822098056892034
3236,-0.0799221515877098
3237,0
3238,0.06428232877226195
3239,0
3240,0
3241,0.09464431928551914
3242,0.07732256073632018
3243,0
3244,0
3245,-0.07928150148100868
3246,0.054436407481390656
3247,0
3248,-0.07524172621836549
3249,0.07560723650708984
3250,-0.06960166163985052
3251,0.09993928646434769
3252,0
3253,0
3254,-0.0722641992669805
3255,0.0697420385137668
3256,-0.07775826203113909
3257,0.09049088396446237
3258,-0.0910482213848776
3259,0
3260,-0.07663099181604124
3261,0
3262,0
3263,0
3264,0
3265,0
