replicate,perm_r
250,0.038059740523710646
251,-0.004728050477208869
252,0.005323624182625616
253,0.009007650290878402
254,-0.0375629545650048
255,0.012385323019925955
256,-0.029655324281114642
257,-0.03429926949366656
258,-0.013039949386327906
259,-0.003779893031468084
260,0.03896880486450541
261,-0.017585978100613964
262,-0.001247031255073032
263,-0.03939014854416905
264,-0.0015206345512671473
265,-0.030310611351546897
266,-0.00220842749804068
267,0.011701111436353896
268,-0.010977284194619892
269,0.019753599947454088
270,0.02429660547537546
271,-0.007542417259376188
272,0.022145836822699494
273,-0.0066088983208762
274,0.007827783512942959
275,0.007799926713864749
276,-8.542144907230169e-4
277,-0.019746344327818275
278,0.062061573498385675
279,-0.0012483651475983615
280,-0.043018632030686704
281,-0.02405004259341453
282,0.004115495865752309
283,-0.0056437340399177775
284,0.0027107086950665204
285,0.014008755026105357
286,0.02728690232389273
287,0.010466863004553323
288,0.006948341180434703
289,0.030658194312527257
290,0.010430827227174063
291,0.028126123670512402
292,0.005878764566800281
293,0.014094867347657027
294,0.03607326754145422
295,0.025875545696569267
296,7.403087511534741e-4
297,0.01542609981157239
298,0.007721820540108687
299,-0.0014191166529304577
300,0.03254259714786662
301,-0.018310161568828837
302,0.02504784837713762
303,-0.007406962307735255
304,0.003291329242739645
305,-0.020258572421161913
306,-0.00507341828020947
307,0.028675942095214384
308,0.0022101319208046163
309,-0.031010830745573068
310,4.625602077481728e-4
311,-0.015293283444330542
312,0.006421422045707152
313,2.357534258076366e-4
314,-0.0046004706206217464
315,0.030877279749379954
316,0.012494905305088028
317,-0.014225426853286744
318,-0.028421155504061865
319,0.030617477150102167
320,-0.01796958751961358
321,-0.013938840416724442
322,0.022627094699157538
323,-0.007805709085091324
324,-0.025653338163436852
325,-0.007704188408417222
326,-0.015829825239259323
327,-0.04382831399797308
328,0.019983287587445882
329,-0.04515770449399665
330,-0.04502672586763821
331,0.007915322649504255
332,0.027935854280778865
333,0.034569237868457274
334,-0.01604260120741098
335,-0.05313250405535158
336,0.004212142293046005
337,0.04724819425338182
338,-0.041031281894305674
339,0.004736656193314957
340,0.031523203619002994
341,0.020176200460503994
342,-0.02019082547983991
343,0.005681112275327889
344,-0.01549024722847729
345,0.05423315782050259
346,-0.002040084427587171
347,-0.03856879746452559
348,-0.023961409133410244
349,0.004945991990449475
350,-0.044228220702543806
351,-0.018311897196700594
352,-0.02155966135593007
353,0.010208510082344104
354,0.0027185787843220736
355,0.004813523745034191
356,0.014687357232825046
357,-0.015279445215658822
358,0.02414551438851118
359,0.010133743815126465
360,0.009833325575312702
361,-0.017987346561510062
362,0.00700228146414255
363,0.016415346349598518
364,0.01020642507266598
365,-0.039887200869356244
366,7.959132527579763e-5
367,-0.022058424683500395
368,-0.01347696763000435
369,-0.021066904309390438
370,-0.006187405866711627
371,-0.007840328105787251
372,-0.045790788718689114
373,0.022176492787313463
374,-0.00885081883396426
375,-0.01703130174392134
376,-0.02372303838917282
377,0.042414986694705996
378,-0.046129950533268696
379,0.018667455913018355
380,0.011289154082018945
381,0.005838335673284525
382,-0.022662745690841053
383,0.008296457208453322
384,-0.001221184054925909
385,0.06512166296143508
386,-0.013870100680716426
387,-0.01992317464579395
388,-0.021895527551830034
389,0.028901338376372748
390,-0.001373392087315408
391,-0.005926239414542092
392,-0.0021066465531641705
393,-0.02832255914311185
394,0.036880749068828635
395,-0.008946770968113282
396,0.04861004772184786
397,0.020911476962609147
398,2.0761080330793452e-4
399,-0.012904249908698588
400,0.008335198716202025
401,-0.015935135315620172
402,0.004552105601420484
403,0.02134281798453965
404,-4.1806342204792405e-4
405,0.07125419371059019
406,0.03710063562302163
407,0.003378662832887513
408,-0.04300342036601175
409,-0.0012556345222133876
410,0.03559539225604461
411,0.006420551119985876
412,-0.007699977574602687
413,-0.011698006840081245
414,0.05456238075795694
415,-0.020777195775274163
416,0.00913146954452302
417,-0.03387436252544391
418,0.015063273363434935
419,-0.018893055039706945
420,0.032651729672320745
421,0.0110103976080658
422,0.00903639696951678
423,0.04609994858448124
424,-0.014820283227525835
425,-0.0132223845824111
426,0.019107210949617613
427,-0.03126825090581657
428,0.01175761298031804
429,-0.001381013249827324
430,0.016810100299256066
431,0.04912933994348458
432,0.01064941309028282
433,-0.004275530580659518
434,0.002438102392790547
435,0.038712892546421795
436,-0.02002637170543171
437,-0.011002152335462602
438,-1.5488460973127514e-4
439,0.015389018032429765
440,-0.006845476472151456
441,0.02205069259007431
442,0.015068887201544966
443,0.025039547323670343
444,5.638176085706643e-4
445,0.00934971427810439
446,0.011707291326936216
447,0.020232980857958074
448,0.006061715015980563
449,0.016585344411608853
450,-0.003971546548515187
451,-0.04028493146841225
452,0.0012993567103505685
453,-0.0022578042120143626
454,-0.010635201911839195
455,0.005321998410740996
456,-0.024523669356698346
457,-0.04779109506826702
458,0.015282665948346137
459,-0.05352440268685156
460,0.0447451382277849
461,0.023158394376488558
462,-0.018334643111974056
463,0.0010812838315654282
464,-0.003302984705854871
465,-0.03391302000240175
466,0.014670063570014357
467,0.027288338703533213
468,-0.027680681255188175
469,0.008932269282562999
470,0.004841547229996087
471,0.03217268830170673
472,0.012654407439829877
473,-0.0388941643915082
474,-0.0011608847297652704
475,-0.012533243602506804
476,0.009518236955731148
477,0.00788668450824301
478,-0.0033079447666726353
479,-0.0028431325623562986
480,0.04876965709514324
481,-0.020968080875297033
482,-0.006953323059853465
483,0.01838744373827144
484,-0.02737414726617223
485,-0.021829616141481975
486,0.027611487156981956
487,0.002781831624136001
488,-0.027797263717002755
489,-0.010377133723765652
490,0.02198158119230627
491,0.02124555612390703
492,0.025639707103121308
493,0.005735198504420036
494,0.02151900520698529
495,0.018338213704981975
496,0.03849648899103161
497,0.005058363010461178
498,0.018685258549615582
499,-0.01861612704313576
500,-0.011475196741994662
501,0.0034504100492488256
502,-0.013249088805389076
503,-0.0012603168579162903
504,0.01463107341036106
505,0.02580922207168192
506,-0.00313214170826054
507,-0.0317489245769611
508,-0.003309553907845667
509,0.01436182329127308
510,-0.015646126405333294
511,0.00959537832932916
512,-0.006033085932743756
513,-0.020128616039435897
514,-0.02293304726751471
515,0.003657398276549606
516,-6.749020586348051e-4
517,0.034125987758644546
518,-0.00983764823686214
519,-0.003274188724335879
520,0.0059584806336403775
521,-0.004118556493815871
522,-0.0033403062483281626
523,-0.009068003129937434
524,-0.0400657767352048
525,-0.009570628341631294
526,0.028390138991214932
527,-0.04287236486172293
528,0.03145884637942879
529,-0.004518157713483064
530,0.018178925417865685
531,-0.017525398165816497
532,0.015814234649638065
533,-0.018082483595028547
534,-0.06298027781593835
535,-0.002371121155487526
536,0.01245704781885774
537,-0.015299004789077463
538,0.0060287563914065145
539,-0.0169185738425077
540,0.002503283780430894
541,-0.0018568157315787825
542,0.007637901752266966
543,-0.012477563486901017
544,-0.00641339077224877
545,-0.021923502666349622
546,0.003532109851741284
547,-0.019212983362712554
548,-3.5802852128702714e-4
549,-0.020497968518676222
550,-0.03535330363851296
551,0.023418725719752783
552,-0.014808735476393357
553,0.016879114499983132
554,-0.006196754724310781
555,0.03247252875598903
556,0.05172570099942339
557,0.002683556158377123
558,0.037435367571721175
559,-0.007517614595926375
560,-0.0010396242814235141
561,-0.014857319388928841
562,-6.676603167296869e-4
563,0.016394686254632414
564,0.03635196030314169
565,-0.037396030116391296
566,-0.021746435472104104
567,-0.05825505558023947
568,0.010650067151184512
569,-0.01092811849178914
570,-0.02497663200809217
571,0.031005310621544647
572,0.06740792547969116
573,-0.007356678335981419
574,0.02232220480275755
575,-0.04728287881845693
576,0.03330269299725405
577,-0.01669723984905254
578,-0.003927641231187571
579,-0.013347507404644523
580,-0.028475253922907187
581,-0.010222687589969201
582,-0.001452231458365679
583,-0.020075335679455256
584,-0.025756199297484256
585,-0.022858744197148843
586,0.007197437452687779
587,0.01712161435679337
588,0.02454870282447911
589,-0.004157211069135967
590,-0.02562301627177455
591,0.004725808219495265
592,0.024308317772621955
593,0.026013124982935266
594,0.007571769994868513
595,0.020195883456793094
596,0.002654664320162693
597,-0.03359894982186871
598,-0.03541084069962148
599,0.0037281891399821867
600,-0.06140784421449019
601,-0.035293897648134044
602,-0.04059672601285037
603,-0.020624222195517836
604,-0.021096902762589877
605,0.018086578772998248
606,-0.0061003688631803684
607,0.003221331557528192
608,0.005258512751456046
609,-0.04224804658432319
610,-0.03317449754036414
611,7.153344868963213e-4
612,1.3704502919990278e-5
613,-0.007201383149257352
614,-3.865265817683852e-5
615,0.00994711172028443
616,-6.903936320044805e-4
617,-0.054323275120514096
618,0.013420959023846882
619,-0.022564514618937204
620,0.012684949302318472
621,-0.033517355985850164
622,-0.02062855397006922
623,-2.18473415264527e-4
624,-0.0017201279736768409
625,-0.021511628357914474
626,-0.01827173579785675
627,0.00444569029394433
628,0.010011276544099687
629,-0.02497287788095406
630,0.003747266924468014
631,0.029417727140274515
632,0.00821866251432634
633,0.0013976883818266005
634,0.003729826547085898
635,-0.00798954971269351
636,0.026746375916597568
637,0.014258675376987056
638,-0.016396249043015367
639,0.0037890382060327085
640,0.015260138873289478
641,-0.005317326419477056
642,-0.016454341924759412
643,-0.03143297892101929
644,-0.00987723056255303
645,-0.002761764578630425
646,-0.0016064941589643848
647,-3.805700900317135e-4
648,0.017900462562019964
649,-0.02475868950264527
650,0.04113205498962449
651,-0.0014178850795822397
652,-0.02292114712771768
653,0.008663778998118859
654,-0.006562588486683119
655,-0.013592758464158057
656,0.015641665673068537
657,0.02430583238094714
658,-0.012349672198194937
659,0.006825263528622333
660,0.0094504358814476
661,-0.01440041215747594
662,-0.03983857657380252
663,0.01766996020685252
664,0.002987371411769477
665,-0.015094923898755656
666,-0.01563258191559365
667,-0.0033668331278236666
668,-0.03198349930697768
669,-0.004702248180621389
670,0.006494837103050886
671,-0.011336696042355354
672,-0.029900386569332336
673,0.01565360108467087
674,-0.01373326937412463
675,-0.005671126932176346
676,-0.004721789318931349
677,0.027162335267391653
678,-0.020939819516897527
679,7.974278559685912e-4
680,-0.02600871836928741
681,-0.0173159755789203
682,0.014417837495122876
683,-0.005253798151787568
684,0.014238438801983232
685,-0.016445881230567484
686,-0.024191866572817095
687,-0.027389228889987308
688,0.024727196867582773
689,0.017872250064483494
690,-0.03633188403750559
691,-0.005747061906258214
692,0.027890201851820118
693,-0.027169706166561204
694,-0.01749575940354053
695,0.002760488887490171
696,-0.032809088474520576
697,0.03559058595854047
698,0.016946810468187586
699,0.03201096593297607
700,0.013069919001516246
701,-4.774611173785915e-4
702,-0.0036530032200120977
703,-0.020821539519101723
704,0.021993162578235838
705,0.00263353447712099
706,-0.013048767532849132
707,-0.012766785725717673
708,-0.00756514307095981
709,0.0028049904962436692
710,0.036735221479166434
711,-0.04221899346319587
712,-0.010702733753194854
713,0.009203534647977116
714,-0.037319265751169305
715,-0.049772484504978606
716,0.026467923054506
717,-0.019268721946569634
718,0.010392177387855119
719,-0.011314537070006455
720,-0.02716785998051148
721,-0.0032853072431031608
722,-0.006312008620347609
723,0.004804694758431445
724,-0.012564521638475653
725,0.04049958252606949
726,-0.00710068494367606
727,0.02325988101068758
728,-0.006455261101727994
729,0.008230956729284469
730,-0.004957822367637737
731,-0.015677621007443184
732,-0.007456743216231479
733,-0.007059739737922441
734,-0.004401404712578661
735,-5.440045155549621e-4
736,2.519466630547932e-4
737,-0.00792383101727363
738,0.013085737946685735
739,0.0023137939318119347
740,-0.009747740800135537
741,-0.00886807598696603
742,-0.007527363068894306
743,0.014030808138824033
744,-0.03234284714176224
745,0.02022941304918242
746,-0.03670468566907618
747,-0.025958143371843354
748,0.014746373822999172
749,0.01815339215261436
750,0.0034495256419524545
751,-0.015841601816924497
752,0.02166161021620835
753,-0.01223695538564943
754,-0.011890554305466716
755,0.037772603342328404
756,0.008920777612078691
757,-0.043529739231673775
758,-0.009346388584929349
759,0.021637933079432552
760,-0.04436903913240813
761,0.035569786168368915
762,-0.018484263949269542
763,-0.04133732776952547
764,-0.015140159267255406
765,0.01716581097257328
766,-0.0073483251425181025
767,-0.005330006016643121
768,0.02565134602716738
769,0.0036476343133541047
770,0.011735615895998922
771,-0.013824510712808354
772,-0.00864177847521447
773,-0.04113447740897258
774,-0.036601865319532176
775,0.013745248537253703
776,-0.00358998349532205
777,-9.905002943784148e-5
778,0.03583556167045879
779,0.040911775388051255
780,0.005537721195189625
781,0.013778944062929245
782,0.0077144027044934085
783,-0.015496044786112908
784,-0.02060584815220909
785,0.03010700188212868
786,-0.005948138332930447
787,0.008628608880593204
788,0.019938104814991957
789,-1.4790513580194067e-4
790,0.029486004129603276
791,-0.007543135703944966
792,0.025275061533224705
793,0.02222331410730501
794,-0.025530611335804042
795,0.03445197726207794
796,0.06342785677758166
797,-0.021298426296038675
798,0.0039943992517758615
799,-0.03671351694366134
800,-0.0050111795599848755
801,-3.541361305558839e-4
802,0.009978945779849258
803,0.02924194668482701
804,0.012737661000215221
805,0.01887604213882871
806,-0.0027070294777353436
807,0.011402431312331802
808,-0.02201538609859354
809,-0.0026899623825492438
810,0.028296478282403146
811,-0.026396352672271403
812,-0.04237642781586489
813,-0.03089220524714244
814,-0.014317357227804927
815,0.026564777866319115
816,0.012751099127950749
817,0.0046915215612505085
818,0.006957454380446235
819,0.028112722112579334
820,-0.016372459709076054
821,-0.06906006420150967
822,-0.020602533399132147
823,-0.06092791504566494
824,0.034472915865286856
825,-0.01630332161698158
826,0.00987308666547189
827,0.0170096312406644
828,0.005311336795279105
829,-0.0021063739290177975
830,-0.05591069204251686
831,0.017927607816494027
832,-0.04937148517625601
833,0.009242150462072097
834,-0.01508135774877215
835,0.02737284538148012
836,0.012222151360978933
837,0.02360311804200164
838,-0.011573611157688554
839,0.022265177690931087
840,-0.005485700899377565
841,-0.010588121937946171
842,0.019651081190139724
843,0.014127773236022722
844,-0.04001715551065445
845,0.01125680992930681
846,-0.0014969894057831113
847,0.015977006979316376
848,0.0728472097063825
849,0.03005051668502618
850,0.022079980295533513
851,0.024558923052889377
852,7.514676283838641e-4
853,-0.049187637894830744
854,-0.04143310248342881
855,-0.009706487939052124
856,-0.022624274484230107
857,0.03658255943226739
858,-0.039325410367754894
859,0.019033567519780772
860,-0.04617046483439805
861,-0.019408684612617508
862,-0.024067421715725935
863,0.06096995773772909
864,-0.057694035377791754
865,-0.0022449647505761693
866,0.03099995938941496
867,-0.028484584500512174
868,0.020387607632619317
869,-0.01989327192067422
870,0.026809687837407396
871,4.718874758614247e-4
872,0.005174111130651644
873,0.030378178699594343
874,0.05788786170287772
875,0.011016535755499018
876,-0.015106719081264453
877,-8.719120602995699e-4
878,0.011063835282011929
879,0.035116918093712174
880,0.00224704105809083
881,0.0057825691631255985
882,-0.03230362382534356
883,-0.0370405158215205
884,-0.009590809248012165
885,0.024566404050302068
886,-0.034281854922497544
887,0.06441057044040872
888,0.010220523979818664
889,0.0076442893518816404
890,-0.030588378682609024
891,-0.03783328021079511
892,-0.020412879337449914
893,-0.04534471733805022
894,-0.034306532584066386
895,0.024620138374760243
896,0.0018946189931387098
897,-0.02540938814517995
898,-0.0177854507699302
899,-0.02481424919998717
900,0.009331935278907194
901,-1.2877842111617265e-6
902,-0.0027031308505751856
903,-0.01005229785748507
904,-0.012325481345770467
905,-0.040564745971236084
906,0.01597193658529182
907,0.02551866355734057
908,3.8258382447878676e-4
909,0.010857123372019967
910,0.03368832136020524
911,0.014429666105742233
912,-0.019597065203546083
913,0.017916897103684076
914,0.017862513097715083
915,0.005488267443479878
916,-0.0023699102429396374
917,0.05781649152280231
918,-0.019149585404914665
919,0.05534715154081955
920,-0.03463970960121015
921,0.024258781804628794
922,-0.0028839636648584667
923,0.017763898227813137
924,0.01904979794893986
925,0.010352636067667153
926,-0.041047680502387544
927,-0.008415550644709066
928,0.008566723355503033
929,0.02414196433670636
930,0.0175725894682094
931,0.031984826636261385
932,0.026886879444651502
933,-0.024733663770018753
934,-0.020224365036711354
935,0.016480129097813347
936,0.04049884356048365
937,0.0019400770233363848
938,-0.01694173543308399
939,-0.03631700177046354
940,-0.013022651592890053
941,-0.01015090000353914
942,-0.05078540352013047
943,-0.004653768679616152
944,-0.07708678338501812
945,0.002658885683992381
946,-0.003768138487295215
947,-0.0202845100860689
948,-0.01679366297238277
949,0.028639869225482256
950,0.0409776121418454
951,-0.011911546493924889
952,0.03821025750376592
953,0.016349629112145717
954,-0.005216140017413872
955,0.0033545267978269118
956,-0.05922677217304969
957,4.551700107536207e-4
958,0.014138476187116757
959,-0.004612826998101987
960,-0.03765313909448636
961,-0.009529402958474383
962,0.0052584766742408565
963,0.008444173278561484
964,-0.012443983366481327
965,0.02116326936773313
966,-0.030798731185110836
967,0.0052416524102196285
968,0.03129771114945894
969,0.03132151284159584
970,0.009314376425823844
971,0.0032487715515629088
972,-0.018177298043936183
973,0.012597507351101253
974,0.022295348729748567
975,-0.02561173459951524
976,0.0258064051203016
977,0.012862073434476136
978,-0.040377507264161054
979,-0.03327505009326337
980,0.004895680186363458
981,-0.037443466573143784
982,-0.027933131873570872
983,0.013497216162938051
984,0.004813076769818826
985,-0.008590643287986506
986,0.020137112629493074
987,0.019231694361869594
988,-0.02368183696489121
989,-0.02409726657997082
990,0.042658047388607324
991,0.0025152933370557744
992,-0.054224508953799856
993,-0.006681761068095303
994,-0.011192838271494589
995,0.011744347600266025
996,-0.005557709922526508
997,0.0019879152872739553
998,0.017864695781515113
999,0.024241623919258274
1000,-0.012322163147388626
