replicate,r
700,0.0967366632216529
701,0.16891589587266276
702,0.11282032288980577
703,0.12856887259837554
704,0.1296157626727915
705,0.06560661960950111
706,0.07914689347547155
707,0.10096222267166298
708,0.075893836298809
709,0.06493466506579926
710,0.05450764509810404
711,0.10763692607799444
712,0.1327622104110261
713,0.08977408695395846
714,0.08308207237452633
715,0.11190893096157602
716,0.11451647950167992
717,0.12194064930955494
718,0.05353422203462359
719,0.12781806275674099
720,0.11160306680081225
721,0.08323633004448414
722,0.11735934184654255
723,0.08239258691874911
724,0.06631731773903865
725,0.09364453376389553
726,0.0812722135787443
727,0.08563354423964285
728,0.12023806646855956
729,0.08908975251766318
730,0.1261028869493833
731,0.11016200432983356
732,0.09697098310263069
733,0.1496653841226258
734,0.1240172556124839
735,0.059111037529147294
736,0.1555866398585733
737,0.15701464615099067
738,0.0939854527875742
739,0.11347809180330581
740,0.11830290361341542
741,0.13354159753201802
742,0.07265488561833851
743,0.03462989140618847
744,0.09688712281119038
745,0.07783980196649766
746,0.10721324109715054
747,0.11807708907230025
748,0.11678242605759298
749,0.11502118685448756
750,0.0634442362447376
751,0.06819687726097458
752,0.10697400434178143
753,0.08837101261105293
754,0.11255272936221558
755,0.0467479442067594
756,0.08678292206904019
757,0.0988851557199229
758,0.13292124379167491
759,0.05726971125926721
760,0.10531424092183035
761,0.12075128071309624
762,0.09075900670142291
763,0.10445770832578116
764,0.08616394644464397
765,0.07726964156916284
766,0.1461207896364017
767,0.04396706739407732
768,0.10201558162578574
769,0.07385049794681635
770,0.11481657038578325
771,0.05433622159398097
772,0.07813990604343345
773,0.09291676733003788
774,0.08742963143897285
775,0.10010504198532096
776,0.13893084909558553
777,0.03649132099582455
778,0.11551991137418612
779,0.12176936417158918
780,0.04178826191232825
781,0.09493754860044817
782,0.09963719230180024
783,0.08433972126896555
784,0.09381167192565212
785,0.08517775488068588
786,0.10341294965199162
787,0.08487326124147374
788,0.07738468415810723
789,0.1016445028534939
790,0.08630860325594392
791,0.0944580776172579
792,0.04936656082787468
793,0.10301446588250529
794,0.14090032166557134
795,0.10711602127436756
796,0.091571114365477
797,0.05914904772150994
798,0.12267829760691126
799,0.12773596152114305
800,0.11622086632751907
801,0.10559730384341949
802,0.08995554879292192
803,0.10672236627787277
804,0.04912743949437563
805,0.09828998361624641
806,0.16887646521441357
807,0.08929645149012433
808,0.10144665881395296
809,0.12048195735730807
810,0.08358444650999264
811,0.09535318105209756
812,0.07855647436726206
813,0.08982737099518087
814,0.08349345041666859
815,0.12980174800287164
816,0.07224180203656193
817,0.11960562839407254
818,0.11000612408557352
819,0.12524948519437887
820,0.15095876223450874
821,0.08767564161651793
822,0.11810760371393533
823,0.1016707241733034
824,0.11627332217758511
825,0.17219841941272884
826,0.09773031530197132
827,0.05106315090890234
828,0.10241192180815899
829,0.036615839142285916
830,0.17473977162315585
831,0.0864055572439504
832,0.1150156895269768
833,0.0942922387737902
834,0.09172758858619584
835,0.11809506183104453
