pathway,pval,padj,log2err,ES,NES,size,leadingEdge,database,contrast,term_idx,start_deg,end_deg,mid_deg,start_rad,end_rad,mid_rad,arc_r1_var,clean_label
GOBP_ELECTRON_TRANSPORT_CHAIN,2.1556196615518743e-8,4.11004815469224e-6,0.7337619883564803,0.5422868054602898,2.33079907432847,80,UQCR11;UQCRQ;NDUFA9;NDUFB1;CYC1;NDUFS5;NDUFS2;NDUFA3;NDUFAB1;COX5A;NDUFA2;UQCRB;NDUFB5;COX5B;NDUFA8;NDUFS3;NDUFV1;NDUFB3;ETFA;NDUFA6;UQCRC1;UQCRC2;NDUFA12;NDUFS1;MT-ND5;COX7A1;NDUFA4;COX4I1;COQ9;NDUFS4;NDUFA10;COA6;COX6C;ETFDH;MT-ND4;NDUFB4;UQCRFS1;NDUFS6;SDHB;UQCRH;COX6B1;NDUFV2;COX6A2;COX7A2;PLEC;SDHD;MT-ND3;ETFB;NDUFB6,GO:BP,Training_PLA,11,64.86956521739135,69.47826086956526,67.17391304347831,1.1321874973806703,1.2126244107334523,1.1724059540570613,5.882785618796129,ETC Chain
GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS,2.0620325979365483e-8,4.11004815469224e-6,0.7337619883564803,0.5884011716842275,2.3930517295490104,59,STOML2;NDUFA9;NDUFB1;ATP5PD;NDUFS5;NDUFA13;NDUFS2;NDUFA3;ATP5PF;NDUFAB1;NDUFA2;NDUFB5;NDUFA8;NDUFS3;NDUFV1;ATP5PB;ATP5F1E;NDUFB3;NDUFB11;NDUFA6;NDUFA12;NDUFS1;MT-ND5;ATP5ME;ATP5PO;NDUFS4;NDUFA10;MT-ND4;NDUFB4;NDUFS6;SDHB;ATP5F1C;NDUFV2;SDHD;MT-ND3;MT-ATP8;NDUFB6;ATP5MF;ATP5F1D;NDUFS7;NDUFB10;NDUFB9,GO:BP,Training_PLA,12,72.47826086956526,77.08695652173917,74.78260869565221,1.2649842882932822,1.3454212016460643,1.3052027449696733,5.882785618796129,"Proton Motive Force
Driven ATP Synthesis"
GOBP_ATP_BIOSYNTHETIC_PROCESS,1.0470883484028617e-7,1.7968036058593104e-5,0.7049757151672383,0.5421080474352322,2.2713977617650603,69,STOML2;NDUFA9;NDUFB1;ATP5PD;NDUFS5;NDUFA13;NDUFS2;NDUFA3;ATP5PF;NDUFAB1;NDUFA2;NDUFB5;NDUFA8;NDUFS3;NDUFV1;ATP5PB;ATP5F1E;NDUFB3;NDUFB11;NDUFA6;NDUFA12;DMAC2L;NDUFS1;MT-ND5;ATP5ME;ATP5PO;PARP1;NDUFS4;NDUFA10;SLC25A13;MT-ND4;NDUFB4;NUDT2;NDUFS6;SDHB;ATP5F1C;NDUFV2;SDHD;MT-ND3;MT-ATP8;NDUFB6;ATP5MF;ATP5F1D;NDUFS7;NDUFB10;NDUFB9,GO:BP,Training_PLA,13,80.08695652173917,84.695652173913075,82.39130434782612,1.3977810792058942,1.4782179925586763,1.4379995358822852,5.79818642221821,ATP Biosynthesis
GOBP_MITOCHONDRION_ORGANIZATION,9.664414045827722e-7,1.507648591149125e-4,0.6435518361507222,0.4066644325732307,1.9699351558240137,165,TMEM70;MARCHF5;CLPP;TIMM8A;FIS1;FAM162A;STOML2;MAPT;SLC25A4;NDUFS5;NDUFA13;SLC25A6;NDUFS2;CHCHD3;NDUFAF3;BAX;NDUFS3;NDUFAF5;HK2;AKT1;SAMM50;NDUFB3;MTM1;TFRC;NDUFA6;LONP1;PPIF;NDUFS1;MT-ND5;SLIRP;COX7A1;IMMT;PARP1;TMEM11;AGK;SLC25A5;SSBP1;NDUFS4;COA6;HSPA9;MT-ND4;DNM1L;CAMK2A;UQCRFS1;NDUFAF4;NDUFS6;BCL2L13;SLC25A46;VDAC2;SCO1;FUNDC1;TIMM13;MYH14;PPP2CB;AIFM1;PRDX3;OPA1;TOMM70;NOL3;COX7A2;PLEC;APOOL;SIRT5;APOO,GO:BP,Training_PLA,14,87.695652173913075,92.30434782608698,90.00000000000003,1.530577870118506,1.611014783471288,1.570796326794897,5.660802513481273,Mitochondrion Org.
GOBP_ATP_METABOLIC_PROCESS,2.3533806378057047e-6,3.365334312062158e-4,0.6272567397185284,0.4289136930308066,1.988325748300656,123,FIS1;STOML2;NDUFA9;NDUFB1;ATP5PD;NDUFS5;NDUFA13;NDUFS2;PKM;NDUFA3;ATP5PF;NDUFAB1;NDUFA2;HK1;NDUFB5;PFKM;NDUFA8;NDUFS3;HK2;TIGAR;NDUFV1;ATP5PB;ATP5F1E;NDUFB3;NDUFB11;FBP1;NDUFA6;NDUFA12;DMAC2L;NDUFS1;MT-ND5;ATP5ME;ATP5PO;PARP1;ENO3;PRKAA1;NDUFS4;NDUFA10;SLC25A13;PPP2CA;ATP1A2;MT-ND4;DNM1L;NDUFB4;PRKAG1;ATP1B1;NUDT2;NDUFS6;SDHB;BCL2L13;MYH7;ATP5F1C;ARL2;MYH8,GO:BP,Training_PLA,15,95.30434782608698,99.91304347826089,97.60869565217394,1.663374661031118,1.7438115743839,1.703593117707509,5.60244728242846,ATP Metabolism
GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS,3.12429081714796e-6,4.124063878635307e-4,0.6272567397185284,0.49712950109543513,2.122930983893974,76,STOML2;NDUFA9;NDUFB1;ATP5PD;NDUFS5;NDUFA13;NDUFS2;CTPS1;NDUFA3;ATP5PF;NDUFAB1;NDUFA2;NDUFB5;NDUFA8;NDUFS3;NDUFV1;ATP5PB;ATP5F1E;NDUFB3;NDUFB11;NDUFA6;NDUFA12;DMAC2L;NDUFS1;MT-ND5;ATP5ME;ATP5PO;PARP1;NDUFS4;NDUFA10;SLC25A13;MT-ND4;NDUFB4;AK3;NUDT2;NDUFS6;SDHB;ATP5F1C;NDUFV2;SDHD;MT-ND3;MT-ATP8;NDUFB6;ATP5MF;AK1;ATP5F1D;NDUFS7;NDUFB10;NDUFB9,GO:BP,Training_PLA,16,102.91304347826089,107.5217391304348,105.21739130434784,1.79617145194373,1.876608365296512,1.836389908620121,5.586939108998451,"Nucleoside
Triphosphate
Biosynthesis"
GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_NADH_TO_UBIQUINONE,1.0475041588287956e-5,0.00128394081182158,0.5933254763964051,0.5790902351073274,2.1708120232747037,41,NDUFA9;NDUFB1;NDUFS5;NDUFS2;NDUFA3;NDUFAB1;NDUFA2;NDUFB5;NDUFA8;NDUFS3;NDUFV1;NDUFB3;NDUFA6;NDUFS1;MT-ND5;NDUFA4;COQ9;NDUFS4;NDUFA10;MT-ND4;NDUFB4;NDUFS6,GO:BP,Training_PLA,17,110.5217391304348,115.1304347826087,112.82608695652175,1.9289682428563417,2.009405156209124,1.9691866995327327,5.493473307799505,Mito. ETC NADH To UQ
GOSLIM_CYTOPLASMIC_TRANSLATION,0.0015063243905016,0.01016768963588581,0.45505986738722953,0.34919381028000185,1.5972502202004548,115,RPS2;DRG1;RPL4;RPL30;RPL31;EIF4H;RPL27;RPS24;RPS5;PKM;YBX1;RPS21;RPL11;AKT2;MCTS1;EIF2S3;RPS13;SYNCRIP;RPL7A;CSDE1;RPL6;EIF5;RPS18;RPS19;EIF2B3;CNBP;YBX3;EIF3G;RPL15;RPS4X;EIF4G1;RPLP0;ETF1;RPS3;PABPC1,GO Slim,Training_PLA,18,118.1304347826087,122.73913043478261,120.43478260869567,2.0617650337689537,2.1422019471217357,2.101983490445345,5.273051829454945,"Cytoplasmic
Translation"
GOBP_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY,1.012258593087487e-4,0.01021785732787134,0.5384340963099162,0.507428847239699,1.9849716732172131,50,TMEM70;NDUFS5;NDUFA13;NDUFS2;NDUFAF3;NDUFS3;NDUFAF5;SAMM50;NDUFB3;NDUFA6;NDUFS1;MT-ND5;COX7A1;NDUFS4;COA6;MT-ND4;UQCRFS1;NDUFAF4;NDUFS6;SCO1;AIFM1;COX7A2;ATPAF1;BCS1L;ATP5F1D;NDUFS7,GO:BP,Training_PLA,19,125.73913043478261,130.3478260869565,128.04347826086956,2.1945618246815655,2.2749987380343475,2.2347802813579567,5.272390444635251,"Mito. Resp. Chain
Complex Assembly"
GOBP_NUCLEOTIDE_BIOSYNTHETIC_PROCESS,1.4337857224172828e-4,0.01366875722037809,0.5188480777437918,0.40238636949643714,1.8182040206204928,104,NADK2;STOML2;NDUFA9;NDUFB1;ATP5PD;NDUFS5;NDUFA13;NDUFS2;IDH2;CTPS1;NDUFA3;ATP5PF;NDUFAB1;NDUFA2;NDUFB5;GARS1;NDUFA8;NDUFS3;NAMPT;NDUFV1;ATP5PB;ATP5F1E;NDUFB3;NDUFB11;NDUFA6;NDUFA12;DMAC2L;NDUFS1;MT-ND5;ATP5ME;ADSS2;ATP5PO;PARP1;NDUFS4;NDUFA10;SLC25A13;MT-ND4;NDUFB4;AK3;NUDT2;NDUFS6;SDHB,GO:BP,Training_PLA,20,133.3478260869565,137.95652173913044,135.6521739130435,2.3273586155941772,2.40779552894696,2.367577072270569,5.2312568185060515,"Nucleotide
Biosynthesis"
GOBP_PURINE_NUCLEOTIDE_BIOSYNTHETIC_PROCESS,1.6683018969890876e-4,0.01431403027616637,0.5188480777437918,0.4141335663175607,1.8430081007171133,96,NADK2;STOML2;NDUFA9;NDUFB1;ATP5PD;NDUFS5;NDUFA13;NDUFS2;IDH2;NDUFA3;ATP5PF;NDUFAB1;NDUFA2;NDUFB5;NDUFA8;NDUFS3;NAMPT;NDUFV1;ATP5PB;ATP5F1E;NDUFB3;NDUFB11;NDUFA6;NDUFA12;DMAC2L;NDUFS1;MT-ND5;ATP5ME;ADSS2;ATP5PO;PARP1;NDUFS4;NDUFA10;SLC25A13;MT-ND4;NDUFB4;AK3;NUDT2;NDUFS6;SDHB,GO:BP,Training_PLA,21,140.95652173913044,145.56521739130432,143.26086956521738,2.46015540650679,2.5405923198595715,2.5003738631831802,5.22432119042893,"Purine Nucleotide
Biosynthesis"
GOBP_NADH_DEHYDROGENASE_COMPLEX_ASSEMBLY,2.2683455750696237e-4,0.01853562384199749,0.5188480777437918,0.6142281652492312,2.044596489658222,25,TMEM70;NDUFS5;NDUFA13;NDUFS2;NDUFAF3;NDUFS3;NDUFAF5;NDUFB3;NDUFA6;NDUFS1;MT-ND5;NDUFS4;MT-ND4;NDUFAF4;NDUFS6,GO:BP,Training_PLA,22,148.56521739130432,153.17391304347825,150.8695652173913,2.592952197419401,2.6733891107721837,2.633170654095793,5.182797392681087,"NADH Dehydrogenase
Complex Assembly"
GOBP_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS,3.213869772725852e-4,0.02397826317390244,0.49849310876659025,0.3671555376254967,1.7254640597724071,137,FIS1;STOML2;NDUFA9;NDUFB1;ATP5PD;NDUFS5;NDUFA13;NDUFS2;CTPS1;PKM;NDUFA3;ATP5PF;NDUFAB1;NDUFA2;HK1;NDUFB5;PFKM;NDUFA8;NDUFS3;HK2;TIGAR;NDUFV1;ATP5PB;ATP5F1E;NDUFB3;NDUFB11;FBP1;NDUFA6;NDUFA12;DMAC2L;NDUFS1;MT-ND5;ATP5ME;ATP5PO;PARP1;ENO3;PRKAA1;NDUFS4;NDUFA10;SLC25A13;PPP2CA;ATP1A2;MT-ND4;DNM1L;NDUFB4;AK3;PRKAG1;ATP1B1;NUDT2;NDUFS6;SDHB;BCL2L13;MYH7;ATP5F1C;ARL2;MYH8;OGDH;TSPO;OPA1;NDUFV2,GO:BP,Training_PLA,23,156.17391304347825,160.78260869565213,158.4782608695652,2.7257489883320134,2.806185901684795,2.7659674450084046,5.135491829404522,"Nucleoside
Triphosphate
Metabolism"
GOBP_REGULATION_OF_SPINDLE_ORGANIZATION,3.363798386866823e-4,0.02405115846609778,0.49849310876659025,0.6860167633303197,1.9897212637514048,15,DRG1;DCTN1;CHMP7;CHMP4B,GO:BP,Training_PLA,24,163.78260869565213,168.39130434782606,166.08695652173913,2.858545779244625,2.938982692597407,2.898764235921017,5.134887234567361,Reg. Spindle Org.
GOBP_PROTEIN_LOCALIZATION_TO_MITOCHONDRION,5.289769108539109e-4,0.03630897516101244,0.47727081536286214,0.4339483054175891,1.7991303586886302,65,MARCHF5;TIMM8A;PMPCB;FIS1;MAPT;NDUFA13;TIMM44;HK1;BAX;LMAN1;HK2;FBXO7;UBE2D3;AKT1;SAMM50;GRPEL1;SH3GLB1;PRKAA1;AGK;HSPA1L;DNM1L;BAG3;TIMM13;AIFM1;TSPO;TOMM70;PMPCA;NPEPPS,GO:BP,Training_PLA,25,171.39130434782606,175.99999999999994,173.695652173913,2.9913425701572374,3.071779483510019,3.031561026833628,5.035386167450262,"Protein Localization
To Mitochondrion"
GOBP_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS,9.438970600875624e-4,0.04709083652964398,0.47727081536286214,0.34234129632798094,1.6306720204118248,148,NADK2;PMM2;STOML2;NDUFA9;NDUFB1;ATP5PD;NDUFS5;NDUFA13;NDUFS2;IDH2;CTPS1;PDHB;NDUFA3;ATP5PF;NDUFAB1;NDUFA2;HK1;NDUFB5;ACACA;GARS1;NDUFA8;NDUFS3;NAMPT;NDUFV1;ATP5PB;ATP5F1E;NDUFB3;NDUFB11;NDUFA6;PDHX;NDUFA12;DMAC2L;NDUFS1;MT-ND5;ATP5ME;ADSS2;ATP5PO;ACSL3;PARP1;DLAT;NDUFS4;NDUFA10;SLC25A13;MT-ND4;NDUFB4;AK3;NUDT2;PDHA1;NDUFS6;SDHB,GO:BP,Training_PLA,26,178.99999999999994,183.60869565217388,181.30434782608694,3.1241393610698487,3.204576274422631,3.1643578177462404,4.919488483445432,"Nucleoside Phosphate
Biosynthesis"
