pathway,pval,padj,foldEnrichment,overlap,size,database,odds_ratio,module,Description,geneID,Count,p.adjust,ID
GOBP_LEUKOCYTE_HOMEOSTASIS,8.653732503007653e-5,0.002393375160831831,4.921518987341772,8,20,GO:BP,7.884444444444444,yellow,Leukocyte Homeostasis,PSMA2/PSMA4/PSMA5/PSMA6/PSMA7/PSMB2/PSMB3/PSMB4,8,0.002393375160831831,GOBP_LEUKOCYTE_HOMEOSTASIS
GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS,9.646150425505992e-5,0.0024572298978657366,3.6578857338351005,11,37,GO:BP,5.065410779696494,yellow,Adaptive Immune Response Based On Somatic Recombination Of Immune Receptors Built From Immunoglobulin Superfamily Domains,AZGP1/HPRT1/PSMA2/PSMA4/PSMA5/PSMA6/PSMA7/PSMB2/PSMB3/PSMB4/USP5,11,0.0024572298978657366,GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS
REACTOME_COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING,8.996908031113228e-4,0.00249566405384793,4.101265822784811,7,21,Reactome,5.867549668874172,yellow,Cooperation Of Prefoldin And Tric Cct In Actin And Tubulin Folding,CCT2/CCT4/CCT5/CCT6A/CCT7/CCT8/TCP1,7,0.00249566405384793,REACTOME_COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING
GOBP_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING,1.2561207748347094e-4,0.0031177561795897404,5.382911392405063,7,16,GO:BP,9.153053715967623,yellow,Regulation Of Telomere Maintenance Via Telomere Lengthening,CCT2/CCT4/CCT5/CCT6A/CCT7/CCT8/TCP1,7,0.0031177561795897404,GOBP_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING
GOBP_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS,2.2155417860507493e-4,0.004662270541080708,3.954792043399638,9,28,GO:BP,5.617449664429531,yellow,Nucleoside Monophosphate Metabolic Process,ATIC/CMPK1/GMPR2/GUK1/HPRT1/MPP1/PAICS/PNP/PRPS1,9,0.004662270541080708,GOBP_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS
REACTOME_M_PHASE,0.0019187535370475328,0.005276572226880715,2.1127733026467204,17,99,Reactome,2.5054488842760767,yellow,M Phase,DCTN3/EMD/PSMA2/PSMA4/PSMA5/PSMA6/PSMA7/PSMB2/PSMB3/PSMB4/PSMB5/PSMB6/PSMB7/PSMC1/PSMC2/PSMC3/PSMD14,17,0.005276572226880715,REACTOME_M_PHASE
GOBP_DNA_BIOSYNTHETIC_PROCESS,3.0371615660538853e-4,0.006255260416893959,4.784810126582279,7,18,GO:BP,7.480433473810957,yellow,DNA Biosynthetic Process,CCT2/CCT4/CCT5/CCT6A/CCT7/CCT8/TCP1,7,0.006255260416893959,GOBP_DNA_BIOSYNTHETIC_PROCESS
GOBP_NEGATIVE_REGULATION_OF_CELL_DEVELOPMENT,3.7730444314355984e-4,0.007608972936728457,3.4177215189873422,10,36,GO:BP,4.573804573804574,yellow,Negative Regulation Of Cell Development,FBXO7/PRDX2/PSMA2/PSMA4/PSMA5/PSMA6/PSMA7/PSMB2/PSMB3/PSMB4,10,0.007608972936728457,GOBP_NEGATIVE_REGULATION_OF_CELL_DEVELOPMENT
GOBP_HOMEOSTASIS_OF_NUMBER_OF_CELLS,5.155018794394529e-4,0.009980116385947809,2.7577477084242688,13,58,GO:BP,3.4686590038314176,yellow,Homeostasis Of Number Of Cells,BLVRA/BLVRB/BPGM/HMGB2/PRDX2/PSMA2/PSMA4/PSMA5/PSMA6/PSMA7/PSMB2/PSMB3/PSMB4,13,0.009980116385947809,GOBP_HOMEOSTASIS_OF_NUMBER_OF_CELLS
GOBP_POSITIVE_REGULATION_OF_TELOMERE_MAINTENANCE,6.432024350917438e-4,0.012208234454290354,4.3063291139240505,7,20,GO:BP,6.322465613856342,yellow,Positive Regulation Of Telomere Maintenance,CCT2/CCT4/CCT5/CCT6A/CCT7/CCT8/TCP1,7,0.012208234454290354,GOBP_POSITIVE_REGULATION_OF_TELOMERE_MAINTENANCE
GOBP_TETRAPYRROLE_METABOLIC_PROCESS,7.080123350394182e-4,0.013179921929195326,4.921518987341773,6,15,GO:BP,7.793859649122807,yellow,Tetrapyrrole Metabolic Process,ALAD/BLVRA/BLVRB/HMBS/UROD/UROS,6,0.013179921929195326,GOBP_TETRAPYRROLE_METABOLIC_PROCESS
GOBP_SINGLE_FERTILIZATION,8.996908031113228e-4,0.016127790692810378,4.101265822784811,7,21,GO:BP,5.867549668874172,yellow,Single Fertilization,CCT2/CCT4/CCT5/CCT7/CCT8/PITHD1/TCP1,7,0.016127790692810378,GOBP_SINGLE_FERTILIZATION
GOBP_LYMPHOCYTE_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,9.295386563678228e-4,0.016359880352073683,3.645569620253165,8,27,GO:BP,4.96,yellow,Lymphocyte Activation Involved In Immune Response,PSMA2/PSMA4/PSMA5/PSMA6/PSMA7/PSMB2/PSMB3/PSMB4,8,0.016359880352073683,GOBP_LYMPHOCYTE_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE
GOBP_RESPONSE_TO_TYPE_II_INTERFERON,0.0010976504867152915,0.01897367269893575,3.256887565152643,9,34,GO:BP,4.254765100671141,yellow,Response To Type Ii Interferon,PSMA2/PSMA4/PSMA5/PSMA6/PSMA7/PSMB2/PSMB3/PSMB4/SNCA,9,0.01897367269893575,GOBP_RESPONSE_TO_TYPE_II_INTERFERON
GOBP_REGULATION_OF_T_CELL_ACTIVATION,0.0014220242452299182,0.024149464375132646,2.929475587703436,10,42,GO:BP,3.7035472972972974,yellow,Regulation Of T Cell Activation,PNP/PRDX2/PSMA2/PSMA4/PSMA5/PSMA6/PSMA7/PSMB2/PSMB3/PSMB4,10,0.024149464375132646,GOBP_REGULATION_OF_T_CELL_ACTIVATION
REACTOME_IRON_UPTAKE_AND_TRANSPORT,0.009220693197568516,0.024717656554826523,3.618763961280715,5,17,Reactome,4.831154684095861,yellow,Iron Uptake And Transport,ATP6V1A/ATP6V1H/CAND1/CP/SKP1,5,0.024717656554826523,REACTOME_IRON_UPTAKE_AND_TRANSPORT
REACTOME_PROTEIN_FOLDING,0.01015747086843211,0.027001943391915355,2.778276847692936,7,31,Reactome,3.4034216335540837,yellow,Protein Folding,CCT2/CCT4/CCT5/CCT6A/CCT7/CCT8/TCP1,7,0.027001943391915355,REACTOME_PROTEIN_FOLDING
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.0016498039536750702,0.028871569189313728,3.7446340121078703,7,23,Hallmark,5.128311258278146,yellow,Reactive Oxygen Species Pathway,CAT/GCLC/GCLM/GSR/OXSR1/PRDX2/PTPA,7,0.028871569189313728,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY
GOBP_RNA_LOCALIZATION,0.002103963451410583,0.0339439436827574,2.992815600410537,9,37,GO:BP,3.792425695110259,yellow,RNA Localization,CCT2/CCT4/CCT5/CCT6A/CCT7/CCT8/EIF4E/NUTF2/TCP1,9,0.0339439436827574,GOBP_RNA_LOCALIZATION
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS,0.0021724080811262357,0.03447362332016715,3.588607594936709,7,24,GO:BP,4.823918971562135,yellow,Positive Regulation Of Protein Localization To Nucleus,CCT2/CCT4/CCT5/CCT6A/CCT7/CCT8/TCP1,7,0.03447362332016715,GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS
HALLMARK_XENOBIOTIC_METABOLISM,0.0037063071949090705,0.035914445043465415,2.460759493670886,11,55,Hallmark,2.9625850340136055,yellow,Xenobiotic Metabolism,AHCY/BLVRB/CA2/CAT/DDT/GCLC/GSR/GSS/HPRT1/PGD/RBP4,11,0.035914445043465415,HALLMARK_XENOBIOTIC_METABOLISM
HALLMARK_MYC_TARGETS_V1,0.004104508004967476,0.035914445043465415,1.8852592895059208,19,124,Hallmark,2.1883521754025352,yellow,MYC Targets V1,CCT2/CCT4/CCT5/CCT7/EIF4E/HPRT1/LSM2/NME1/PA2G4/PSMA2/PSMA4/PSMA6/PSMA7/PSMB2/PSMB3/PSMD14/RAD23B/RANBP1/TCP1,19,0.035914445043465415,HALLMARK_MYC_TARGETS_V1
REACTOME_RHOBTB_GTPASE_CYCLE,0.015170158330331467,0.039994053779964775,3.2378414390406394,5,19,Reactome,4.136321195144725,yellow,Rhobtb Gtpase Cycle,CCT2/CCT6A/CCT7/COPS4/TXNL1,5,0.039994053779964775,REACTOME_RHOBTB_GTPASE_CYCLE
GOBP_NEGATIVE_REGULATION_OF_CELL_ADHESION,0.0025681961188411804,0.040096997468359076,2.9140572951365753,9,38,GO:BP,3.659569544087017,yellow,Negative Regulation Of Cell Adhesion,PRDX2/PSMA2/PSMA4/PSMA5/PSMA6/PSMA7/PSMB2/PSMB3/PSMB4,9,0.040096997468359076,GOBP_NEGATIVE_REGULATION_OF_CELL_ADHESION
REACTOME_SIGNALING_BY_ROBO_RECEPTORS,0.018969210546772544,0.04959982101983968,1.7268487674883413,16,114,Reactome,1.9407875826386893,yellow,Signaling By Robo Receptors,PSMA2/PSMA4/PSMA5/PSMA6/PSMA7/PSMB2/PSMB3/PSMB4/PSMB5/PSMB6/PSMB7/PSMC1/PSMC2/PSMC3/PSMD14/RPS7,16,0.04959982101983968,REACTOME_SIGNALING_BY_ROBO_RECEPTORS
GOBP_RESPONSE_TO_ACTIVITY,0.0035926855660979085,0.05433936918723087,3.3125608568646543,7,26,GO:BP,4.311258278145695,yellow,Response To Activity,AGT/ALAD/CAT/FN1/GCLC/GCLM/RBP4,7,0.05433936918723087,GOBP_RESPONSE_TO_ACTIVITY
HALLMARK_MTORC1_SIGNALING,0.007902642260371849,0.05530046912493429,2.002943773918163,14,86,Hallmark,2.314429012345679,yellow,mTORC1 Signaling,CCT6A/GCLC/GSR/HMBS/HPRT1/HSPA4/PNP/PSMA4/PSMB5/PSMC2/PSMD14/SLC2A1/SORD/STIP1,14,0.05530046912493429,HALLMARK_MTORC1_SIGNALING
HALLMARK_DNA_REPAIR,0.01015747086843211,0.05530046912493429,2.778276847692936,7,31,Hallmark,3.4034216335540837,yellow,DNA Repair,BOLA2/GMPR2/GUK1/HPRT1/NME1/PNP/RPA2,7,0.05530046912493429,HALLMARK_DNA_REPAIR
HALLMARK_E2F_TARGETS,0.012134412083330446,0.05530046912493429,2.6914556962025316,7,32,Hallmark,3.265430463576159,yellow,E2F Targets,HMGB2/NME1/PA2G4/PAICS/PRPS1/RANBP1/RPA2,7,0.05530046912493429,HALLMARK_E2F_TARGETS
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.01264010722855641,0.05530046912493429,2.9529113924050634,6,25,Hallmark,3.6710526315789473,yellow,Interferon Gamma Response,BPGM/PNP/PSMA2/PSMB2/PSME1/SRI,6,0.05530046912493429,HALLMARK_INTERFERON_GAMMA_RESPONSE
REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES,0.023256658879599507,0.06031605026497758,2.929475587703436,5,21,Reactome,3.6151960784313726,yellow,Detoxification Of Reactive Oxygen Species,CAT/CCS/GPX1/GSR/PRDX2,5,0.06031605026497758,REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES
GOBP_CELL_RECOGNITION,0.005085850956946647,0.06971916368451458,3.5153707052441234,6,21,GO:BP,4.660526315789474,yellow,Cell Recognition,CCT2/CCT4/CCT5/CCT7/CCT8/TCP1,6,0.06971916368451458,GOBP_CELL_RECOGNITION
GOBP_REGULATION_OF_PROTEIN_STABILITY,0.005109533100672118,0.06971916368451458,2.100648348255634,14,82,GO:BP,2.4562908496732025,yellow,Regulation Of Protein Stability,AHSA1/CCT2/CCT4/CCT5/CCT6A/CCT7/CCT8/FBXO7/GET4/PDCL3/RAD23A/SNCA/TCP1/USP5,14,0.06971916368451458,GOBP_REGULATION_OF_PROTEIN_STABILITY
GOBP_METABOLIC_COMPOUND_SALVAGE,0.005113698989256752,0.06971916368451458,4.101265822784811,5,15,GO:BP,5.803921568627451,yellow,Metabolic Compound Salvage,HPRT1/MTAP/NAPRT/PGM2/PNP,5,0.06971916368451458,GOBP_METABOLIC_COMPOUND_SALVAGE
GOBP_NUCLEOBASE_METABOLIC_PROCESS,0.005113698989256752,0.06971916368451458,4.101265822784811,5,15,GO:BP,5.803921568627451,yellow,Nucleobase Metabolic Process,CMPK1/GMPR2/HPRT1/PAICS/PRPS1,5,0.06971916368451458,GOBP_NUCLEOBASE_METABOLIC_PROCESS
REACTOME_NEUTROPHIL_DEGRANULATION,0.0317870906028995,0.08112065521859953,1.5284220457583144,20,161,Reactome,1.6908212560386473,yellow,Neutrophil Degranulation,ALAD/APEH/CAND1/CAPN1/CAT/CCT2/CCT8/NAPRT/PA2G4/PAFAH1B2/PGM2/PNP/PSMA2/PSMA5/PSMB7/PSMC2/PSMC3/PSMD14/PYGL/STOM,20,0.08112065521859953,REACTOME_NEUTROPHIL_DEGRANULATION
REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER,0.03370947879373727,0.08534383916827135,2.6747385800770505,5,23,Reactome,3.2098765432098766,yellow,Global Genome Nucleotide Excision Repair Gg Ner,COPS4/RAD23A/RAD23B/RPA2/UBE2V2,5,0.08534383916827135,REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER
GOBP_TELOMERE_ORGANIZATION,0.0067298119571609066,0.09047858297960774,2.7341772151898733,8,36,GO:BP,3.3485714285714288,yellow,Telomere Organization,CCT2/CCT4/CCT5/CCT6A/CCT7/CCT8/RPA2/TCP1,8,0.09047858297960774,GOBP_TELOMERE_ORGANIZATION
GOBP_NEGATIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,0.00695744739820393,0.09225765865015623,3.8449367088607596,5,16,GO:BP,5.273321449792038,yellow,Negative Regulation Of Extrinsic Apoptotic Signaling Pathway,GCLC/GCLM/GPX1/HMGB2/PRDX2,5,0.09225765865015623,GOBP_NEGATIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY
GOBP_RESPONSE_TO_XENOBIOTIC_STIMULUS,0.007424562189834566,0.09712129999675485,2.2556962025316456,11,60,GO:BP,2.6526447313619324,yellow,Response To Xenobiotic Stimulus,ALAD/BLMH/CAT/GCLC/GCLM/GPX1/GUK1/OXSR1/PNP/RBP4/SNCA,11,0.09712129999675485,GOBP_RESPONSE_TO_XENOBIOTIC_STIMULUS
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,0.03937334854233835,0.09889841090555854,1.4764556962025315,21,175,Reactome,1.6244193762441939,yellow,Metabolism Of Amino Acids And Derivatives,AHCY/CKM/GSR/MPST/MTAP/PSMA2/PSMA4/PSMA5/PSMA6/PSMA7/PSMB2/PSMB3/PSMB4/PSMB5/PSMB6/PSMB7/PSMC1/PSMC2/PSMC3/PSMD14/RPS7,21,0.09889841090555854,REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES
REACTOME_CILIUM_ASSEMBLY,0.04032383296945152,0.09971552493996151,2.3069620253164556,6,32,Reactome,2.672064777327935,yellow,Cilium Assembly,CCT2/CCT4/CCT5/CCT8/DCTN3/TCP1,6,0.09971552493996151,REACTOME_CILIUM_ASSEMBLY
REACTOME_NEUTROPHIL_DEGRANULATION,1.746434733620169e-13,5.571126800248339e-11,2.037577639751553,81,161,Reactome,3.51203007518797,turquoise,Neutrophil Degranulation,ACTR2/ALDOA/ANXA2/AP2A2/APRT/ARPC5/ASAH1/ATG7/B2M/CAP1/CD36/CD59/CD63/CNN2/COPB1/CPNE3/CST3/CSTB/CTSB/CTSD/CTSG/CTSZ/CYB5R3/DBNL/DDX3X/DPP7/DYNC1H1/EEF1A1/ERP44/FABP5/FTL/GDI2/GSN/GSTP1/HLA-B/HMGB1/HSP90AA1/HSP90AB1/HSPA1A/HSPA8/IDH1/IQGAP1/JUP/KPNB1/LAMP1/LAMP2/LAMTOR3/LGALS3/LRG1/MAPK1/MIF/MVP/NME2/NPC2/PDXK/PECAM1/PGAM1/PGRMC1/PPIA/PRDX4/PRDX6/PSAP/RAB14/RAB5C/RAB6A/RAB7A/RAC1/RAP1B/RAP2B/RHOA/RHOG/S100A11/SDCBP/SPTAN1/TUBB/TUBB4B/TXNDC5/VAT1/VCL/VCP/XRCC5,81,5.571126800248339e-11,REACTOME_NEUTROPHIL_DEGRANULATION
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION,8.019601652085634e-11,1.2791264635076586e-8,2.628947368421053,37,57,Reactome,6.030248306997743,turquoise,Platelet Activation Signaling And Aggregation,ALDOA/ARRB1/CALM1/CAP1/CD36/CD63/CDC42/CFL1/CLEC3B/CRK/FLNA/GNA11/GNAI2/GNAI3/GNB1/GNB2/GNG12/HSPA5/LAMP2/LGALS3BP/MAPK1/MAPK3/MGLL/PECAM1/PFN1/PPIA/PSAP/PTPN11/RAC1/RAP1B/RHOA/RHOG/SOD1/TAGLN2/TLN1/VCL/YWHAZ,37,1.2791264635076586e-8,REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION
REACTOME_EPH_EPHRIN_SIGNALING,1.588218921376431e-10,1.6888061197302715e-8,3.4269230769230767,22,26,Reactome,17.532751091703055,turquoise,Eph Ephrin Signaling,ACTR2/ACTR3/AP2A1/AP2A2/AP2B1/AP2M1/ARPC1B/ARPC2/ARPC3/ARPC4/ARPC5/CDC42/CFL1/CLTB/CLTC/MYH11/MYH9/MYL12B/MYL9/RAC1/RHOA/SDCBP,22,1.6888061197302715e-8,REACTOME_EPH_EPHRIN_SIGNALING
GOBP_RECEPTOR_MEDIATED_ENDOCYTOSIS,4.46802345488927e-10,3.653686439698021e-7,2.864634146341463,29,41,GO:BP,7.780487804878049,turquoise,Receptor Mediated Endocytosis,ANXA2/AP2A1/AP2A2/AP2B1/AP2M1/ARF1/ARF6/ARRB1/B2M/CANX/CAP1/CAV1/CAV2/CD36/CD63/CLTB/CLTC/CTTN/DNM2/HGS/ITGB1/PICALM/PPP3R1/PPT1/RAC1/RALA/SDCBP/SNX1/SNX9,29,3.653686439698021e-7,GOBP_RECEPTOR_MEDIATED_ENDOCYTOSIS
GOBP_ACTIN_FILAMENT_ORGANIZATION,7.548938924995912e-10,3.653686439698021e-7,2.1515625000000003,51,96,GO:BP,3.7487179487179487,turquoise,Actin Filament Organization,ACTR2/ACTR3/ALDOA/ARF1/ARF6/ARPC1B/ARPC2/ARPC3/ARPC4/ARPC5/ARRB1/CALD1/CAP1/CAPZA1/CDC42/CFL1/CNN2/CNN3/CTTN/DNM2/DSTN/FERMT2/FLNA/FSCN1/GSN/HSP90B1/ILK/IQGAP1/ITGB1/LCP1/LIMS1/MARCKS/MTPN/MYL9/MYO1C/PARVA/PFN1/PLS3/RAC1/RHOA/RHOC/RHOG/RNH1/S100A10/SNX9/SORBS1/SPTAN1/SPTBN1/TAGLN2/TPM4/ZYX,51,3.653686439698021e-7,GOBP_ACTIN_FILAMENT_ORGANIZATION
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION,6.816782522469772e-9,4.994774794444975e-7,2.1413793103448278,46,87,Reactome,3.678655726649432,turquoise,Asparagine N Linked Glycosylation,ACTR1A/ARCN1/ARF1/ARF4/CALR/CANX/CAPZA1/CD59/COPA/COPB1/COPE/COPG1/CTSZ/DAD1/DYNC1H1/DYNC1I2/DYNC1LI2/GANAB/GFPT1/LMAN2/NAGK/NANS/NSF/PDIA3/PMM2/PRKCSH/RAB1A/RAB1B/RPN1/RPS27A/SEC22B/SEC31A/SPTAN1/SPTBN1/STT3A/TFG/TMED10/TMED2/TMED9/TRAPPC3/TUBA1B/TUBB2A/TUBB4B/TUBB6/UAP1/VCP,46,4.994774794444975e-7,REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION
REACTOME_RHO_GTPASE_EFFECTORS,7.828800618252312e-9,4.994774794444975e-7,2.243918918918919,41,74,Reactome,4.049906813004763,turquoise,Rho Gtpase Effectors,ACTR2/ACTR3/ARPC1B/ARPC2/ARPC3/ARPC4/ARPC5/BUB3/CALM1/CDC42/CFL1/CTTN/DYNC1H1/DYNC1I2/DYNC1LI2/FLNA/IQGAP1/ITGB1/KTN1/MAPK1/MAPK3/MAPRE1/MYH11/MYH9/MYL12B/MYL9/PFN1/PPP1CC/RAC1/RHOA/RHOC/RHOG/TUBA1B/TUBB2A/TUBB4B/TUBB6/YWHAB/YWHAE/YWHAH/YWHAQ/YWHAZ,41,4.994774794444975e-7,REACTOME_RHO_GTPASE_EFFECTORS
REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS,8.11982501226554e-8,4.3170402981878454e-06,3.2785714285714285,17,21,Reactome,13.40172786177106,turquoise,Fcgamma Receptor Fcgr Dependent Phagocytosis,ACTR2/ACTR3/ARPC1B/ARPC2/ARPC3/ARPC4/ARPC5/CDC42/CFL1/CRK/HSP90AA1/HSP90AB1/MAPK1/MAPK3/MYH9/MYO1C/RAC1,17,4.3170402981878454e-06,REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS
GOBP_CELL_SUBSTRATE_ADHESION,1.724255604437786e-8,5.56359808365259e-6,2.3625000000000003,35,60,GO:BP,4.5271910112359555,turquoise,Cell Substrate Adhesion,ANXA2/ARPC2/CALR/CD36/CD63/CDC42/CFL1/CRK/CTTN/FBLN1/FBLN2/FBLN5/FERMT2/FLNA/ILK/ITGA7/ITGB1/JUP/LIMS1/P4HB/PARVA/PECAM1/RAB1A/RAC1/RHOA/RRAS/RSU1/S100A10/SORBS1/THY1/TLN1/TNXB/VAMP3/VCL/ZYX,35,5.56359808365259e-6,GOBP_CELL_SUBSTRATE_ADHESION
REACTOME_DENGUE_VIRUS_HOST_INTERACTIONS,1.486734744645536e-7,6.775262622027514e-6,2.3823529411764706,30,51,Reactome,4.580952380952381,turquoise,Dengue Virus Host Interactions,DDX3X/DHX9/FUS/HNRNPA1/HNRNPA2B1/HNRNPA3/HNRNPC/HNRNPD/HNRNPH1/HNRNPH2/HNRNPK/HNRNPL/HNRNPM/HNRNPR/HNRNPU/HNRNPUL1/HSP90AA1/HSP90AB1/HSPA8/PDCD6IP/PTBP1/RBMX/RPL18/SRSF2/SRSF3/SRSF6/TRIM25/U2AF2/UBE2I/VIM,30,6.775262622027514e-6,REACTOME_DENGUE_VIRUS_HOST_INTERACTIONS
REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING,1.751490967494594e-7,6.984070232884693e-6,2.835,21,30,Reactome,7.396514161220043,turquoise,Interleukin 12 Family Signaling,ANXA2/ARF1/CANX/CAPZA1/CDC42/CFL1/CNN2/GSTO1/HNRNPA2B1/LCP1/MIF/MSN/P4HB/PITPNA/PPIA/PSME2/RALA/RAP1B/SOD1/STAT1/TALDO1,21,6.984070232884693e-6,REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING
REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC,2.617638452646079e-7,9.278074071045546e-6,3.0375,18,24,Reactome,9.467532467532468,turquoise,Copi Dependent Golgi To Er Retrograde Traffic,ARCN1/ARF1/ARF4/COPA/COPB1/COPE/COPG1/NSF/RAB1A/RAB1B/SEC22B/TMED10/TMED2/TMED9/TUBA1B/TUBB2A/TUBB4B/TUBB6,18,9.278074071045546e-6,REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC
GOBP_RECEPTOR_INTERNALIZATION,8.242447268556826e-8,1.9946722389907518e-5,3.078,19,25,GO:BP,10.015184381778742,turquoise,Receptor Internalization,ANXA2/AP2A1/AP2A2/AP2B1/AP2M1/ARF1/ARRB1/CAV1/CD36/CD63/CLTC/DNM2/HGS/ITGB1/PICALM/PPP3R1/RALA/SDCBP/SNX1,19,1.9946722389907518e-5,GOBP_RECEPTOR_INTERNALIZATION
REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING,8.195364079294368e-7,2.3766555829953667e-5,2.993478260869565,17,23,Reactome,8.922246220302377,turquoise,Trans Golgi Network Vesicle Budding,AP1B1/ARF1/ARRB1/CLTB/CLTC/CTSZ/DNM2/FTL/HGS/HSPA8/PICALM/RAB5C/SNX2/SNX5/SNX9/TXNDC5/VAMP2,17,2.3766555829953667e-5,REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING
GOBP_WOUND_HEALING,1.638768850216315e-7,3.172656494018786e-5,2.21484375,35,64,GO:BP,3.891902363425029,turquoise,Wound Healing,AHNAK/ANXA1/ANXA2/CAV1/CD36/CD59/CLIC1/CNN2/CRK/CSRP1/CTSG/FBLN1/FERMT2/FLNA/HMGB1/HSPB1/ILK/ITGB1/LCP1/LNPK/LRG1/MYH9/MYL9/PDIA3/PECAM1/PPIA/PPP3CA/RAP2B/RHOA/RHOC/S100A10/SRSF6/TLN1/TMX1/VCL,35,3.172656494018786e-5,GOBP_WOUND_HEALING
REACTOME_MRNA_POLYADENYLATION,2.0032900687341585e-6,4.9157656302015125e-5,2.577272727272727,21,33,Reactome,5.5359477124183005,turquoise,Mrna Polyadenylation,DHX9/FUS/HNRNPA1/HNRNPA2B1/HNRNPA3/HNRNPC/HNRNPD/HNRNPH1/HNRNPH2/HNRNPK/HNRNPL/HNRNPM/HNRNPR/HNRNPU/PTBP1/RBMX/RPS27A/SRSF2/SRSF3/SRSF6/U2AF2,21,4.9157656302015125e-5,REACTOME_MRNA_POLYADENYLATION
REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT,2.7647974401840745e-6,5.677160776579332e-5,2.1279661016949154,31,59,Reactome,3.5408845052497613,turquoise,Er To Golgi Anterograde Transport,ACTR1A/ARCN1/ARF1/ARF4/CAPZA1/CD59/COPA/COPB1/COPE/COPG1/CTSZ/DYNC1H1/DYNC1I2/DYNC1LI2/LMAN2/NSF/RAB1A/RAB1B/SEC22B/SEC31A/SPTAN1/SPTBN1/TFG/TMED10/TMED2/TMED9/TRAPPC3/TUBA1B/TUBB2A/TUBB4B/TUBB6,31,5.677160776579332e-5,REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT
REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING,2.9279247663098203e-6,5.677160776579332e-5,3.290625,13,16,Reactome,13.556745182012849,turquoise,Extra Nuclear Estrogen Signaling,CALM1/CAV1/CAV2/GNAI2/GNAI3/GNB1/GNB2/GNG12/HSP90AA1/HSPB1/KRAS/MAPK1/MAPK3,13,5.677160776579332e-5,REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING
