"pathway","database","size","NES_Cancer_vs_Healthy","NES_Training_CR","padj_Cancer_vs_Healthy","padj_Training_CR","sig_cat"
"REACTOME_S_PHASE","Reactome",42,-1.48123491613146,0.937726120138414,0.0898980537534754,0.997443746369105,"NS"
"REACTOME_TRANSCRIPTIONAL_AND_POST_TRANSLATIONAL_REGULATION_OF_MITF_M_EXPRESSION_AND_ACTIVITY","Reactome",21,-1.60509762113293,1.35432771086397,0.0898980537534754,0.610487503710811,"NS"
"REACTOME_RHOV_GTPASE_CYCLE","Reactome",12,1.58647541575517,1.49985739254175,0.0907706782130139,0.501760521281683,"NS"
"REACTOME_SYNTHESIS_OF_DNA","Reactome",38,-1.5158486777513,0.756515141054722,0.0907706782130139,0.997443746369105,"NS"
"REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION","Reactome",54,1.46599576007166,1.10913051758473,0.0929759987731002,0.889524750903818,"NS"
"REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION","Reactome",24,-1.57825927732532,-0.98139768039867,0.0929759987731002,0.983937894226104,"NS"
"REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT","Reactome",49,-1.483843274774,0.943285537220397,0.093234920672592,0.997443746369105,"NS"
"REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION","Reactome",44,-1.45777340445372,1.29885050482454,0.0969030969030969,0.625295914259651,"NS"
"REACTOME_REGULATION_OF_APOPTOSIS","Reactome",33,-1.50063074207916,0.857866170195307,0.097166262270997,0.997443746369105,"NS"
"REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY","Reactome",36,-1.5050488640486,1.05155977367389,0.0979967671169611,0.94727875768389,"NS"
"REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS","Reactome",14,1.5698859570383,0.972908116023556,0.0981135892378496,0.983937894226104,"NS"
"REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING","Reactome",36,-1.49710213449889,0.927679442482147,0.0988202693616414,0.997443746369105,"NS"
"REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS","Reactome",35,-1.47546413608021,0.701817869490971,0.103616959677339,0.997443746369105,"NS"
"REACTOME_TURBULENT_OSCILLATORY_DISTURBED_FLOW_SHEAR_STRESS_ACTIVATES_SIGNALING_BY_PIEZO1_AND_INTEGRINS_IN_ENDOTHELIAL_CELLS","Reactome",14,1.56160108170036,0.588967656707525,0.103616959677339,0.997443746369105,"NS"
"REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT","Reactome",50,1.44848228320103,0.925046722415846,0.103748683304142,0.997443746369105,"NS"
"REACTOME_DNA_REPLICATION_PRE_INITIATION","Reactome",40,-1.45250509479451,0.605601895470512,0.103768926925609,0.999083832210859,"NS"
"REACTOME_FORMATION_OF_PARAXIAL_MESODERM","Reactome",30,-1.49287095455591,0.874368069994347,0.103768926925609,0.997443746369105,"NS"
"REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY","Reactome",13,1.55088842455268,-1.30591075904026,0.103768926925609,0.69495828971241,"NS"
"REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC","Reactome",30,-1.49287095455591,0.874368069994347,0.103768926925609,0.997443746369105,"NS"
"REACTOME_SOMITOGENESIS","Reactome",30,-1.49287095455591,0.874368069994347,0.103768926925609,0.997443746369105,"NS"
"REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA","Reactome",37,-1.47074109966467,0.882196476665396,0.105552498456214,0.997443746369105,"NS"
"REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT","Reactome",68,1.41108726921408,1.25510862365018,0.105552498456214,0.635873647006848,"NS"
"REACTOME_FBXL7_DOWN_REGULATES_AURKA_DURING_MITOTIC_ENTRY_AND_IN_EARLY_MITOSIS","Reactome",33,-1.46398418904675,0.840312220411169,0.105552498456214,0.997443746369105,"NS"
"REACTOME_ORC1_REMOVAL_FROM_CHROMATIN","Reactome",33,-1.46398418904675,0.840312220411169,0.105552498456214,0.997443746369105,"NS"
"REACTOME_REGULATION_OF_RUNX2_EXPRESSION_AND_ACTIVITY","Reactome",37,-1.46504587570479,0.693607126710612,0.105552498456214,0.997443746369105,"NS"
"REACTOME_RHO_GTPASES_ACTIVATE_ROCKS","Reactome",13,1.54186021821005,1.03846072797167,0.105552498456214,0.965837028857003,"NS"
"REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1","Reactome",33,-1.46398418904675,0.840312220411169,0.105552498456214,0.997443746369105,"NS"
"REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21","Reactome",33,-1.46398418904675,0.840312220411169,0.105552498456214,0.997443746369105,"NS"
"REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION","Reactome",68,1.41108726921408,1.25510862365018,0.105552498456214,0.635873647006848,"NS"
"REACTOME_DNA_REPLICATION","Reactome",44,-1.42773606430574,0.650316064602995,0.106408348595849,0.997443746369105,"NS"
"REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS","Reactome",34,-1.45040457103068,0.803070666367879,0.110627815043628,0.997443746369105,"NS"
"REACTOME_ACTIVATION_OF_APC_C_AND_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS","Reactome",33,-1.45160332437421,0.650191061343215,0.114314434017036,0.997443746369105,"NS"
"REACTOME_NUCLEOTIDE_SALVAGE","Reactome",10,1.548398624076,-0.72228012909812,0.114582286116417,0.997443746369105,"NS"
"REACTOME_MRNA_SPLICING","Reactome",50,1.42109972738961,1.001939214026,0.116586695908999,0.983937894226104,"NS"
"REACTOME_SELENOAMINO_ACID_METABOLISM","Reactome",85,-1.33126734778184,1.4906929870275,0.117298879837067,0.270839557812967,"NS"
"REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY","Reactome",32,-1.44156103098138,0.73706217492377,0.121205743955332,0.997443746369105,"NS"
"REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES","Reactome",18,-1.49819847699284,-0.955865520505904,0.122711570210552,0.983937894226104,"NS"
"REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS","Reactome",31,-1.43549064427749,0.790791732252653,0.12376541751335,0.997443746369105,"NS"
"REACTOME_DEGRADATION_OF_AXIN","Reactome",31,-1.43549064427749,0.790791732252653,0.12376541751335,0.997443746369105,"NS"
"REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS","Reactome",31,-1.43549064427749,0.790791732252653,0.12376541751335,0.997443746369105,"NS"
"REACTOME_STABILIZATION_OF_P53","Reactome",31,-1.43549064427749,0.790791732252653,0.12376541751335,0.997443746369105,"NS"
"REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING","Reactome",11,1.5100953033757,0.738536767350002,0.124166606261846,0.997443746369105,"NS"
"REACTOME_KINESINS","Reactome",11,1.50742425432539,-1.47891338547758,0.12432537806458,0.54743318804209,"NS"
"REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME","Reactome",34,-1.41897642559214,0.839816636962683,0.126633456867877,0.997443746369105,"NS"
"REACTOME_DEFECTIVE_INTRINSIC_PATHWAY_FOR_APOPTOSIS","Reactome",10,1.51784990425936,-0.851194398850543,0.128533241684805,0.997443746369105,"NS"
"REACTOME_UBIQUITIN_DEPENDENT_DEGRADATION_OF_CYCLIN_D","Reactome",32,-1.40950115748265,0.754721414040515,0.135096045681962,0.997443746369105,"NS"
"REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION","Reactome",43,1.38971714346829,-0.939829112170452,0.137153880240322,0.997443746369105,"NS"
"REACTOME_INTRAFLAGELLAR_TRANSPORT","Reactome",12,1.47916840050306,-1.4528812935496,0.138009966134065,0.559091601401236,"NS"
"REACTOME_CA2_PATHWAY","Reactome",12,1.46403363990087,-1.64299450751248,0.147672694056751,0.380031603459747,"NS"
"REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC","Reactome",17,1.45199328430393,-1.11327115785227,0.147672694056751,0.903460318740277,"NS"
"REACTOME_INTERLEUKIN_1_SIGNALING","Reactome",45,-1.35237864527107,0.649692177047097,0.147672694056751,0.997443746369105,"NS"
"REACTOME_SIGNALING_BY_CSF3_G_CSF","Reactome",13,-1.4635321554804,-0.84154974260544,0.152183917663794,0.997443746369105,"NS"
"REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT","Reactome",39,-1.35909116552657,0.97952953075623,0.154767012985806,0.983937894226104,"NS"
"REACTOME_RHO_GTPASES_ACTIVATE_CIT","Reactome",12,1.4337540347403,1.19772521072536,0.166184576187813,0.78664102843663,"NS"
"REACTOME_HEDGEHOG_ON_STATE","Reactome",33,-1.34125217532789,0.715554928273862,0.171678164804046,0.997443746369105,"NS"
"REACTOME_RSV_HOST_INTERACTIONS","Reactome",11,-1.43460190550889,-1.11721393814047,0.185127937185237,0.903460318740277,"NS"
"REACTOME_CLEC7A_DECTIN_1_SIGNALING","Reactome",46,-1.30234825556718,-0.779355357844172,0.185148975791434,0.997443746369105,"NS"
"REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE","Reactome",15,-1.40027466384907,0.780099004418757,0.188838559104296,0.997443746369105,"NS"
"REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC","Reactome",57,1.32122070344065,0.857848247755155,0.189687179297227,0.997443746369105,"NS"
"REACTOME_PROTEIN_FOLDING","Reactome",38,1.34534173587742,-1.56028145259156,0.193611787768525,0.312087324911263,"NS"
"REACTOME_SIGNALING_BY_PDGF","Reactome",17,1.3901680554331,-0.923198328956858,0.193611787768525,0.997443746369105,"NS"
"REACTOME_NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING","Reactome",35,-1.305332059523,0.938302229671104,0.199567877023856,0.997443746369105,"NS"
"REACTOME_DOWNSTREAM_TCR_SIGNALING","Reactome",41,-1.29168170101003,-0.730484650123817,0.201098572283491,0.997443746369105,"NS"
"REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION","Reactome",16,1.38141825956076,-1.00697464830551,0.204426901401891,0.977553526119657,"NS"
"REACTOME_PLATELET_HOMEOSTASIS","Reactome",23,1.35481451902031,-1.33166686327901,0.204426901401891,0.625295914259651,"NS"
"REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH","Reactome",16,1.36940482278749,-0.899109146170512,0.215060074974347,0.997443746369105,"NS"
"REACTOME_HH_MUTANTS_ABROGATE_LIGAND_SECRETION","Reactome",32,-1.29634198489978,0.730216926430385,0.217265375792636,0.997443746369105,"NS"
"REACTOME_AGGREPHAGY","Reactome",22,1.3359880958794,-1.16145142703509,0.225718203272291,0.789170792079208,"NS"
"REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES","Reactome",25,1.32680778261868,-1.25702627341036,0.225718203272291,0.69495828971241,"NS"
"REACTOME_SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY","Reactome",35,-1.27014395779237,1.06041135511714,0.225718203272291,0.947241222623813,"NS"
"REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION","Reactome",46,1.29282408428977,-0.721187874440505,0.227116485001328,0.997443746369105,"NS"
"REACTOME_ABC_TRANSPORTER_DISORDERS","Reactome",33,-1.26134729038895,0.731213308388386,0.241641900085482,0.997443746369105,"NS"
"REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC","Reactome",28,1.30663137053576,-0.984717706145689,0.241641900085482,0.983937894226104,"NS"
"REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS","Reactome",33,-1.26134729038895,0.731213308388386,0.241641900085482,0.997443746369105,"NS"
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53","Reactome",72,-1.21258142896775,1.05132090994465,0.241641900085482,0.947241222623813,"NS"
"REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING","Reactome",49,-1.23690402326543,0.796214547147412,0.242696899527862,0.997443746369105,"NS"
"REACTOME_ION_CHANNEL_TRANSPORT","Reactome",31,-1.262547778885,-0.901229373097474,0.242696899527862,0.997443746369105,"NS"
"REACTOME_CHROMATIN_ORGANIZATION","Reactome",16,-1.31277473917443,0.991878691391756,0.249229188078109,0.983937894226104,"NS"
"REACTOME_COOPERATION_OF_PDCL_PHLP1_AND_TRIC_CCT_IN_G_PROTEIN_BETA_FOLDING","Reactome",16,1.32600003215604,-0.773737924698305,0.249229188078109,0.997443746369105,"NS"
"REACTOME_ADIPOGENESIS","Reactome",11,1.32406155002662,-1.14342572791019,0.253367463158384,0.876963857286588,"NS"
"REACTOME_GASTRULATION","Reactome",31,-1.22385668718951,0.8011558616905,0.285346820225992,0.997443746369105,"NS"
"REACTOME_TCR_SIGNALING","Reactome",45,-1.20097743131375,-0.675243445933594,0.285346820225992,0.997443746369105,"NS"
"REACTOME_UCH_PROTEINASES","Reactome",39,-1.20905551024737,0.830885407687704,0.285346820225992,0.997443746369105,"NS"
"REACTOME_CHAPERONE_MEDIATED_AUTOPHAGY","Reactome",11,1.289091690672,-0.82175349529237,0.286536238876982,0.997443746369105,"NS"
"REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE","Reactome",14,1.28976180607702,-1.02735141851617,0.289121029861771,0.965837028857003,"NS"
"REACTOME_HEDGEHOG_LIGAND_BIOGENESIS","Reactome",33,-1.19989757494701,0.667433100882456,0.303115176822973,0.997443746369105,"NS"
"REACTOME_APOPTOTIC_EXECUTION_PHASE","Reactome",21,1.24899398178015,0.95630398921151,0.304712562391743,0.989973923528433,"NS"
"REACTOME_GLYCOGEN_BREAKDOWN_GLYCOGENOLYSIS","Reactome",12,-1.2522821386468,1.18018774141759,0.313421920431175,0.83011245120317,"NS"
"REACTOME_INTERFERON_ALPHA_BETA_SIGNALING","Reactome",12,1.25273651057115,0.712180572974627,0.318427298582605,0.997443746369105,"NS"
"REACTOME_VEGFR2_MEDIATED_VASCULAR_PERMEABILITY","Reactome",10,1.25998238698846,0.888426298359359,0.320692961285417,0.997443746369105,"NS"
"REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT","Reactome",13,1.25121637580892,-1.05272251785972,0.322139263540998,0.947672654690619,"NS"
"REACTOME_GLYCOGEN_METABOLISM","Reactome",17,-1.22303507439063,1.1882557255894,0.322139263540998,0.78664102843663,"NS"
"REACTOME_MITOPHAGY","Reactome",19,-1.21779476696811,1.00772007019727,0.322994026477236,0.983937894226104,"NS"
"REACTOME_RAB_GEFS_EXCHANGE_GTP_FOR_GDP_ON_RABS","Reactome",20,1.22274902740965,-1.41276186608182,0.337990795535761,0.54743318804209,"NS"
"REACTOME_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS","Reactome",32,1.20009642007384,-0.434371216103799,0.3423402451144,1,"NS"
"REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT","Reactome",17,1.21726195333852,1.00921822871626,0.343914689675569,0.981929452476534,"NS"
"REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS","Reactome",15,1.21293717560613,-1.20224748387343,0.352583920221592,0.772020104870283,"NS"
"REACTOME_GLUCOSE_METABOLISM","Reactome",33,-1.15577635728166,1.0315947019484,0.352583920221592,0.965837028857003,"NS"
"REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS","Reactome",35,-1.15411318064965,0.595888298811604,0.36029737389841,0.999083832210859,"NS"
"REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS","Reactome",10,-1.1758723032244,1.54949709384962,0.389744509307778,0.448168401246546,"NS"
"REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK","Reactome",12,-1.17198208347311,0.66149092246431,0.39321444498367,0.997443746369105,"NS"
"REACTOME_RHOU_GTPASE_CYCLE","Reactome",14,1.17249444384657,1.49679633137419,0.396058384773663,0.501760521281683,"NS"
"REACTOME_CYTOPROTECTION_BY_HMOX1","Reactome",20,1.16679982791699,1.33810652103075,0.397042354724756,0.635873647006848,"NS"
"REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE","Reactome",21,1.16286268430194,-1.17237858448064,0.398942420681551,0.784939871205281,"NS"
"REACTOME_HCMV_EARLY_EVENTS","Reactome",22,1.16124836647202,-1.2191335891529,0.401548126221168,0.746948843728101,"NS"
"REACTOME_REGULATED_NECROSIS","Reactome",18,1.14239874791207,-0.800395958922839,0.43322062752478,0.997443746369105,"NS"
"REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC","Reactome",16,1.14247801828286,0.759052146467434,0.437975274151349,0.997443746369105,"NS"
"REACTOME_HCMV_LATE_EVENTS","Reactome",15,-1.11656157275289,-0.650254842763806,0.446752960333766,0.997443746369105,"NS"
"REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS","Reactome",14,1.11005299621116,-1.02278094411978,0.468426641266147,0.966396155058305,"NS"
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3","Reactome",34,-1.08291295738696,0.651221328924887,0.468426641266147,0.997443746369105,"NS"
"REACTOME_CO_STIMULATION_BY_CD28","Reactome",12,-1.09974123548663,1.37758733767862,0.475519890089302,0.610487503710811,"NS"
"REACTOME_COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING","Reactome",24,1.08705719029665,-1.56901363291986,0.498248602743958,0.380031603459747,"NS"
"REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION","Reactome",51,1.08208404681353,-0.744541745676451,0.501251528460444,0.997443746369105,"NS"
"REACTOME_METABOLISM_OF_STEROIDS","Reactome",33,1.05500285217329,-0.841084101936343,0.548485369322782,0.997443746369105,"NS"
"REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY","Reactome",32,-1.03364967733654,0.910778524714221,0.548503882266481,0.997443746369105,"NS"
"REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS","Reactome",40,-1.03135598008176,0.972387269192796,0.550688723499478,0.983937894226104,"NS"
"REACTOME_MITOCHONDRIAL_UNFOLDED_PROTEIN_RESPONSE_UPRMT","Reactome",10,1.05527943814163,1.11847705037269,0.557931603975056,0.912742026151778,"NS"
"REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES","Reactome",17,1.0437691710231,0.849567474940507,0.563279122747638,0.997443746369105,"NS"
"REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS","Reactome",11,-1.03439570271601,-1.01317492067814,0.564698596201486,0.971983795212809,"NS"
"REACTOME_MTORC1_MEDIATED_SIGNALLING","Reactome",13,1.04664618935028,-1.16296744343172,0.564698596201486,0.842327001625887,"NS"
"REACTOME_PINK1_PRKN_MEDIATED_MITOPHAGY","Reactome",16,-1.01920106099531,0.968516907386986,0.572921920312697,0.983937894226104,"NS"
"REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_IN_THE_PRESENCE_OF_LIGAND","Reactome",36,1.02879228111456,1.09278249608783,0.578737640176972,0.906246514011076,"NS"
"REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK","Reactome",15,-1.00770570257315,1.4547863705772,0.585301770904209,0.54743318804209,"NS"
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_MECP2","Reactome",11,-0.998964095529347,0.983693960243192,0.606693922382231,0.983937894226104,"NS"
"REACTOME_METABOLISM_OF_COFACTORS","Reactome",12,-0.995184780395048,-0.868454526435768,0.608009376347595,0.997443746369105,"NS"
"REACTOME_ARACHIDONATE_METABOLISM","Reactome",15,1.0032390146906,-1.33974496329803,0.612586367143659,0.654673082750765,"NS"
"REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF","Reactome",15,-0.984285263991969,0.8186428419526,0.615308298310597,0.997443746369105,"NS"
"REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING","Reactome",11,1.00003297117727,-1.33426890939887,0.619315352212192,0.67337429869089,"NS"
"REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR","Reactome",23,0.992111689751406,1.05508649704957,0.63001039192399,0.94727875768389,"NS"
"REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS","Reactome",10,0.987831103188544,-1.19905796092819,0.633182625908181,0.78664102843663,"NS"
"REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM","Reactome",14,0.964689557630725,-0.855133482682778,0.659432383751042,0.997443746369105,"NS"
"REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS","Reactome",29,-0.961653409090276,-0.994659825638339,0.661832496935536,0.983937894226104,"NS"
"REACTOME_GLUTATHIONE_CONJUGATION","Reactome",20,0.956570379964531,-1.82699785876072,0.679988996654628,0.157907778268762,"NS"
"REACTOME_M_DECAY_DEGRADATION_OF_MATERNAL_MRNAS_BY_MATERNALLY_STORED_FACTORS","Reactome",11,-0.923319867999773,-0.926475611097257,0.693138835219247,0.997443746369105,"NS"
"REACTOME_AURKA_ACTIVATION_BY_TPX2","Reactome",19,0.941938271836192,-1.19890339578226,0.694607717148477,0.767132608293325,"NS"
"REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES","Reactome",19,0.941938271836192,-1.19890339578226,0.694607717148477,0.767132608293325,"NS"
"REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA","Reactome",16,-0.928222846791364,-0.952921068254968,0.6953354259435,0.983937894226104,"NS"
"REACTOME_PKR_MEDIATED_SIGNALING","Reactome",35,-0.945348069200212,0.874143909880555,0.697383034374589,0.997443746369105,"NS"
"REACTOME_CARGO_CONCENTRATION_IN_THE_ER","Reactome",15,0.928170852994046,1.06983685102496,0.706921396582209,0.94727875768389,"NS"
"REACTOME_AMINO_ACIDS_REGULATE_MTORC1","Reactome",13,0.918401235160964,-0.793191110944775,0.718713203810747,0.997443746369105,"NS"
"REACTOME_SARS_COV_1_ACTIVATES_MODULATES_INNATE_IMMUNE_RESPONSES","Reactome",12,0.915134457209266,-0.655551169102006,0.718742084984828,0.997443746369105,"NS"
"REACTOME_LATE_ENDOSOMAL_MICROAUTOPHAGY","Reactome",14,0.912561374999176,-1.10663451489222,0.720240271632749,0.906246514011076,"NS"
"REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING","Reactome",53,0.928424090241796,-0.900746844361118,0.731301570401916,0.997443746369105,"NS"
"REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT","Reactome",17,-0.892031939210361,-0.499950083102982,0.748527644144571,0.999083832210859,"NS"
"REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT","Reactome",27,0.894826807562504,0.915885827544805,0.757072187233689,0.997443746369105,"NS"
"REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS","Reactome",26,0.891399901908442,-1.40259084038986,0.761941680806889,0.54743318804209,"NS"
"REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PPARALPHA","Reactome",12,-0.870052353146994,-1.23529129109946,0.761941680806889,0.767132608293325,"NS"
"REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS","Reactome",10,0.862445009048126,1.15926551655866,0.771038845060105,0.885223356886767,"NS"
"REACTOME_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION","Reactome",26,0.877157418879873,-1.02170684659545,0.77756814288015,0.965837028857003,"NS"
"REACTOME_RESPIRATORY_SYNCYTIAL_VIRUS_RSV_GENOME_REPLICATION_TRANSCRIPTION_AND_TRANSLATION","Reactome",11,0.86032619054345,1.47136491245493,0.77756814288015,0.54743318804209,"NS"
"REACTOME_HOMOLOGY_DIRECTED_REPAIR","Reactome",12,0.852497725180998,-1.25169587518925,0.788152787438019,0.746948843728101,"NS"
"REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS","Reactome",49,-0.895103587896886,0.800556296550038,0.788934259856246,0.997443746369105,"NS"
"REACTOME_MATURATION_OF_SARS_COV_2_SPIKE_PROTEIN","Reactome",12,0.847911856027196,1.32320429598573,0.792004682115308,0.672609683621744,"NS"
"REACTOME_SARS_COV_1_HOST_INTERACTIONS","Reactome",53,0.87051413988692,0.816402108145222,0.802329539057655,0.997443746369105,"NS"
"REACTOME_TRANSCRIPTIONAL_ACTIVATION_OF_MITOCHONDRIAL_BIOGENESIS","Reactome",12,-0.826658864666495,0.696071669047264,0.815118251862435,0.997443746369105,"NS"
"REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS","Reactome",27,0.83704197319974,1.19475948304552,0.828248907976946,0.772020104870283,"NS"
"REACTOME_CHROMOSOME_MAINTENANCE","Reactome",11,-0.80362100491698,-0.569350329711521,0.83254750442755,0.997443746369105,"NS"
"REACTOME_ENOS_ACTIVATION","Reactome",10,0.80334623022937,0.781259837645801,0.83254750442755,0.997443746369105,"NS"
"REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS","Reactome",14,0.811756443678911,0.905575379908692,0.83254750442755,0.997443746369105,"NS"
"REACTOME_METABOLISM_OF_NITRIC_OXIDE_NOS3_ACTIVATION_AND_REGULATION","Reactome",11,0.788173538308146,0.967434425643298,0.849443308074938,0.983937894226104,"NS"
"REACTOME_MITOTIC_PROMETAPHASE","Reactome",46,-0.846606143870181,-1.06200074752354,0.855225184675263,0.923247704429456,"NS"
"REACTOME_TOLL_LIKE_RECEPTOR_CASCADES","Reactome",40,-0.835350354623006,0.930552323789052,0.869940131666523,0.997443746369105,"NS"
"REACTOME_MAPK6_MAPK4_SIGNALING","Reactome",41,-0.832082489405006,0.818450472751851,0.875254056434403,0.997443746369105,"NS"
"REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER","Reactome",11,-0.764736117582288,1.41251539330037,0.88222174762021,0.583230904302019,"NS"
"REACTOME_ANTIGEN_PROCESSING_UB_ATP_INDEPENDENT_PROTEASOMAL_DEGRADATION","Reactome",16,0.75208017987489,-1.17678343063532,0.904119649176887,0.78664102843663,"NS"
"REACTOME_PROTEASOME_ASSEMBLY","Reactome",37,-0.784113202302592,0.685753780788787,0.930838519116102,0.997443746369105,"NS"
"REACTOME_MRNA_SPLICING_MINOR_PATHWAY","Reactome",11,-0.706997951539865,1.05881900537249,0.950456026401467,0.957356840758881,"NS"
"REACTOME_APOPTOSIS","Reactome",76,-0.815425591442932,0.899129349125537,0.95438994430254,0.997443746369105,"NS"
"REACTOME_G2_M_CHECKPOINTS","Reactome",44,-0.76889298380406,0.641041635517755,0.968549416943912,0.997443746369105,"NS"
"REACTOME_SIGNALING_BY_WNT","Reactome",77,0.756246527411411,0.74905561587624,0.968549416943912,0.997443746369105,"NS"
"REACTOME_SELECTIVE_AUTOPHAGY","Reactome",44,0.725449760001146,0.837251053094322,0.971785820134525,0.997443746369105,"NS"
