k,concordance,method,contrast
230,0.8565217391304348,vsn_bpca,Training_CR
231,0.8571428571428571,vsn_bpca,Training_CR
232,0.8577586206896551,vsn_bpca,Training_CR
233,0.8540772532188842,vsn_bpca,Training_CR
234,0.8547008547008547,vsn_bpca,Training_CR
235,0.8553191489361702,vsn_bpca,Training_CR
236,0.8559322033898306,vsn_bpca,Training_CR
237,0.8565400843881856,vsn_bpca,Training_CR
238,0.8571428571428571,vsn_bpca,Training_CR
239,0.8535564853556485,vsn_bpca,Training_CR
240,0.8541666666666666,vsn_bpca,Training_CR
241,0.8506224066390041,vsn_bpca,Training_CR
242,0.8471074380165289,vsn_bpca,Training_CR
243,0.8477366255144033,vsn_bpca,Training_CR
244,0.8524590163934426,vsn_bpca,Training_CR
245,0.8530612244897959,vsn_bpca,Training_CR
246,0.8536585365853658,vsn_bpca,Training_CR
247,0.854251012145749,vsn_bpca,Training_CR
248,0.8508064516129032,vsn_bpca,Training_CR
249,0.8554216867469879,vsn_bpca,Training_CR
250,0.86,vsn_bpca,Training_CR
251,0.8645418326693227,vsn_bpca,Training_CR
252,0.8690476190476191,vsn_bpca,Training_CR
253,0.8656126482213439,vsn_bpca,Training_CR
254,0.8661417322834646,vsn_bpca,Training_CR
255,0.8627450980392157,vsn_bpca,Training_CR
256,0.859375,vsn_bpca,Training_CR
257,0.8560311284046692,vsn_bpca,Training_CR
258,0.8565891472868217,vsn_bpca,Training_CR
259,0.8571428571428571,vsn_bpca,Training_CR
260,0.8538461538461538,vsn_bpca,Training_CR
261,0.8505747126436781,vsn_bpca,Training_CR
262,0.8549618320610687,vsn_bpca,Training_CR
263,0.8517110266159695,vsn_bpca,Training_CR
264,0.8522727272727273,vsn_bpca,Training_CR
265,0.8528301886792453,vsn_bpca,Training_CR
266,0.8533834586466166,vsn_bpca,Training_CR
267,0.8576779026217228,vsn_bpca,Training_CR
268,0.8582089552238806,vsn_bpca,Training_CR
269,0.8587360594795539,vsn_bpca,Training_CR
270,0.8555555555555555,vsn_bpca,Training_CR
271,0.8560885608856088,vsn_bpca,Training_CR
272,0.8602941176470589,vsn_bpca,Training_CR
273,0.8608058608058609,vsn_bpca,Training_CR
274,0.8613138686131386,vsn_bpca,Training_CR
275,0.8618181818181818,vsn_bpca,Training_CR
276,0.8623188405797102,vsn_bpca,Training_CR
277,0.8628158844765343,vsn_bpca,Training_CR
278,0.8633093525179856,vsn_bpca,Training_CR
279,0.8637992831541219,vsn_bpca,Training_CR
280,0.8607142857142858,vsn_bpca,Training_CR
281,0.8612099644128114,vsn_bpca,Training_CR
282,0.8617021276595744,vsn_bpca,Training_CR
283,0.8621908127208481,vsn_bpca,Training_CR
284,0.8661971830985915,vsn_bpca,Training_CR
285,0.8666666666666667,vsn_bpca,Training_CR
286,0.8671328671328671,vsn_bpca,Training_CR
287,0.8710801393728222,vsn_bpca,Training_CR
288,0.8680555555555556,vsn_bpca,Training_CR
289,0.8685121107266436,vsn_bpca,Training_CR
290,0.8689655172413793,vsn_bpca,Training_CR
291,0.8694158075601375,vsn_bpca,Training_CR
292,0.8698630136986302,vsn_bpca,Training_CR
293,0.8737201365187713,vsn_bpca,Training_CR
294,0.8707482993197279,vsn_bpca,Training_CR
295,0.8677966101694915,vsn_bpca,Training_CR
296,0.8716216216216216,vsn_bpca,Training_CR
297,0.8686868686868687,vsn_bpca,Training_CR
298,0.87248322147651,vsn_bpca,Training_CR
299,0.8695652173913043,vsn_bpca,Training_CR
300,0.8666666666666667,vsn_bpca,Training_CR
1,1,rlr_bpca,Training_CR
2,0.5,rlr_bpca,Training_CR
3,0.3333333333333333,rlr_bpca,Training_CR
4,0.25,rlr_bpca,Training_CR
5,0.4,rlr_bpca,Training_CR
6,0.6666666666666666,rlr_bpca,Training_CR
7,0.5714285714285714,rlr_bpca,Training_CR
8,0.625,rlr_bpca,Training_CR
9,0.6666666666666666,rlr_bpca,Training_CR
10,0.6,rlr_bpca,Training_CR
11,0.5454545454545454,rlr_bpca,Training_CR
12,0.5833333333333334,rlr_bpca,Training_CR
13,0.6153846153846154,rlr_bpca,Training_CR
14,0.5714285714285714,rlr_bpca,Training_CR
15,0.6,rlr_bpca,Training_CR
16,0.625,rlr_bpca,Training_CR
17,0.6470588235294118,rlr_bpca,Training_CR
18,0.6666666666666666,rlr_bpca,Training_CR
19,0.6842105263157895,rlr_bpca,Training_CR
20,0.7,rlr_bpca,Training_CR
21,0.7142857142857143,rlr_bpca,Training_CR
22,0.6818181818181818,rlr_bpca,Training_CR
23,0.7391304347826086,rlr_bpca,Training_CR
24,0.75,rlr_bpca,Training_CR
25,0.72,rlr_bpca,Training_CR
26,0.7692307692307693,rlr_bpca,Training_CR
27,0.7407407407407407,rlr_bpca,Training_CR
28,0.75,rlr_bpca,Training_CR
29,0.7241379310344828,rlr_bpca,Training_CR
30,0.7,rlr_bpca,Training_CR
31,0.6774193548387096,rlr_bpca,Training_CR
32,0.71875,rlr_bpca,Training_CR
33,0.7272727272727273,rlr_bpca,Training_CR
34,0.7352941176470589,rlr_bpca,Training_CR
35,0.7428571428571429,rlr_bpca,Training_CR
36,0.7222222222222222,rlr_bpca,Training_CR
37,0.7027027027027027,rlr_bpca,Training_CR
38,0.6842105263157895,rlr_bpca,Training_CR
39,0.6923076923076923,rlr_bpca,Training_CR
40,0.7,rlr_bpca,Training_CR
41,0.7073170731707317,rlr_bpca,Training_CR
42,0.7142857142857143,rlr_bpca,Training_CR
43,0.7209302325581395,rlr_bpca,Training_CR
44,0.7272727272727273,rlr_bpca,Training_CR
45,0.7333333333333333,rlr_bpca,Training_CR
46,0.717391304347826,rlr_bpca,Training_CR
47,0.723404255319149,rlr_bpca,Training_CR
48,0.7291666666666666,rlr_bpca,Training_CR
49,0.7346938775510204,rlr_bpca,Training_CR
50,0.74,rlr_bpca,Training_CR
51,0.7450980392156863,rlr_bpca,Training_CR
52,0.75,rlr_bpca,Training_CR
53,0.7547169811320755,rlr_bpca,Training_CR
54,0.7407407407407407,rlr_bpca,Training_CR
55,0.7272727272727273,rlr_bpca,Training_CR
56,0.7142857142857143,rlr_bpca,Training_CR
57,0.7017543859649122,rlr_bpca,Training_CR
58,0.7068965517241379,rlr_bpca,Training_CR
59,0.711864406779661,rlr_bpca,Training_CR
60,0.7166666666666667,rlr_bpca,Training_CR
61,0.7049180327868853,rlr_bpca,Training_CR
62,0.6935483870967742,rlr_bpca,Training_CR
63,0.6984126984126984,rlr_bpca,Training_CR
64,0.703125,rlr_bpca,Training_CR
65,0.7076923076923077,rlr_bpca,Training_CR
66,0.696969696969697,rlr_bpca,Training_CR
67,0.7164179104477612,rlr_bpca,Training_CR
68,0.7205882352941176,rlr_bpca,Training_CR
69,0.7101449275362319,rlr_bpca,Training_CR
70,0.7142857142857143,rlr_bpca,Training_CR
71,0.7183098591549296,rlr_bpca,Training_CR
72,0.7222222222222222,rlr_bpca,Training_CR
73,0.726027397260274,rlr_bpca,Training_CR
74,0.7297297297297297,rlr_bpca,Training_CR
75,0.72,rlr_bpca,Training_CR
76,0.7236842105263158,rlr_bpca,Training_CR
77,0.7272727272727273,rlr_bpca,Training_CR
78,0.7307692307692307,rlr_bpca,Training_CR
79,0.7341772151898734,rlr_bpca,Training_CR
80,0.7375,rlr_bpca,Training_CR
81,0.7283950617283951,rlr_bpca,Training_CR
82,0.7195121951219512,rlr_bpca,Training_CR
83,0.7228915662650602,rlr_bpca,Training_CR
84,0.7142857142857143,rlr_bpca,Training_CR
85,0.7176470588235294,rlr_bpca,Training_CR
86,0.7209302325581395,rlr_bpca,Training_CR
87,0.7241379310344828,rlr_bpca,Training_CR
88,0.7272727272727273,rlr_bpca,Training_CR
89,0.7415730337078652,rlr_bpca,Training_CR
90,0.7444444444444445,rlr_bpca,Training_CR
91,0.7582417582417582,rlr_bpca,Training_CR
92,0.7608695652173914,rlr_bpca,Training_CR
93,0.7634408602150538,rlr_bpca,Training_CR
94,0.7659574468085106,rlr_bpca,Training_CR
95,0.7684210526315789,rlr_bpca,Training_CR
96,0.7708333333333334,rlr_bpca,Training_CR
97,0.7731958762886598,rlr_bpca,Training_CR
98,0.7755102040816326,rlr_bpca,Training_CR
99,0.7777777777777778,rlr_bpca,Training_CR
100,0.78,rlr_bpca,Training_CR
101,0.7821782178217822,rlr_bpca,Training_CR
102,0.7843137254901961,rlr_bpca,Training_CR
103,0.7766990291262136,rlr_bpca,Training_CR
104,0.7692307692307693,rlr_bpca,Training_CR
105,0.780952380952381,rlr_bpca,Training_CR
106,0.78301886792452835,rlr_bpca,Training_CR
107,0.7850467289719626,rlr_bpca,Training_CR
108,0.7870370370370371,rlr_bpca,Training_CR
109,0.7889908256880734,rlr_bpca,Training_CR
110,0.7909090909090909,rlr_bpca,Training_CR
111,0.7927927927927928,rlr_bpca,Training_CR
112,0.7946428571428571,rlr_bpca,Training_CR
113,0.7876106194690266,rlr_bpca,Training_CR
114,0.7894736842105263,rlr_bpca,Training_CR
115,0.7913043478260869,rlr_bpca,Training_CR
116,0.8017241379310345,rlr_bpca,Training_CR
117,0.8034188034188035,rlr_bpca,Training_CR
118,0.8050847457627118,rlr_bpca,Training_CR
119,0.8067226890756303,rlr_bpca,Training_CR
120,0.8083333333333333,rlr_bpca,Training_CR
121,0.8016528925619835,rlr_bpca,Training_CR
122,0.8114754098360656,rlr_bpca,Training_CR
123,0.8211382113821138,rlr_bpca,Training_CR
124,0.8225806451612904,rlr_bpca,Training_CR
125,0.832,rlr_bpca,Training_CR
126,0.8253968253968254,rlr_bpca,Training_CR
127,0.8267716535433071,rlr_bpca,Training_CR
128,0.828125,rlr_bpca,Training_CR
129,0.8372093023255814,rlr_bpca,Training_CR
130,0.8384615384615385,rlr_bpca,Training_CR
131,0.8396946564885496,rlr_bpca,Training_CR
132,0.8409090909090909,rlr_bpca,Training_CR
133,0.849624060150376,rlr_bpca,Training_CR
134,0.8432835820895522,rlr_bpca,Training_CR
135,0.8444444444444444,rlr_bpca,Training_CR
136,0.8382352941176471,rlr_bpca,Training_CR
137,0.8394160583941606,rlr_bpca,Training_CR
138,0.8405797101449275,rlr_bpca,Training_CR
139,0.841726618705036,rlr_bpca,Training_CR
140,0.8428571428571429,rlr_bpca,Training_CR
141,0.8368794326241135,rlr_bpca,Training_CR
142,0.8380281690140845,rlr_bpca,Training_CR
143,0.8391608391608392,rlr_bpca,Training_CR
144,0.8402777777777778,rlr_bpca,Training_CR
145,0.8482758620689655,rlr_bpca,Training_CR
146,0.8493150684931506,rlr_bpca,Training_CR
147,0.8435374149659864,rlr_bpca,Training_CR
148,0.8445945945945946,rlr_bpca,Training_CR
149,0.8523489932885906,rlr_bpca,Training_CR
150,0.8533333333333334,rlr_bpca,Training_CR
151,0.8609271523178808,rlr_bpca,Training_CR
152,0.8618421052631579,rlr_bpca,Training_CR
153,0.869281045751634,rlr_bpca,Training_CR
154,0.8766233766233766,rlr_bpca,Training_CR
155,0.8774193548387097,rlr_bpca,Training_CR
156,0.8846153846153846,rlr_bpca,Training_CR
157,0.8853503184713376,rlr_bpca,Training_CR
158,0.879746835443038,rlr_bpca,Training_CR
159,0.8805031446540881,rlr_bpca,Training_CR
160,0.88125,rlr_bpca,Training_CR
161,0.8881987577639752,rlr_bpca,Training_CR
162,0.8888888888888888,rlr_bpca,Training_CR
163,0.8895705521472392,rlr_bpca,Training_CR
164,0.8902439024390244,rlr_bpca,Training_CR
165,0.8848484848484849,rlr_bpca,Training_CR
166,0.8795180722891566,rlr_bpca,Training_CR
167,0.8802395209580839,rlr_bpca,Training_CR
168,0.875,rlr_bpca,Training_CR
169,0.8757396449704142,rlr_bpca,Training_CR
170,0.8764705882352941,rlr_bpca,Training_CR
171,0.8771929824561403,rlr_bpca,Training_CR
172,0.877906976744186,rlr_bpca,Training_CR
173,0.8786127167630058,rlr_bpca,Training_CR
174,0.8793103448275862,rlr_bpca,Training_CR
175,0.8742857142857143,rlr_bpca,Training_CR
176,0.8693181818181818,rlr_bpca,Training_CR
177,0.8757062146892656,rlr_bpca,Training_CR
178,0.8707865168539326,rlr_bpca,Training_CR
179,0.8770949720670391,rlr_bpca,Training_CR
180,0.8777777777777778,rlr_bpca,Training_CR
181,0.8784530386740331,rlr_bpca,Training_CR
182,0.8736263736263736,rlr_bpca,Training_CR
183,0.8743169398907104,rlr_bpca,Training_CR
184,0.875,rlr_bpca,Training_CR
185,0.8756756756756757,rlr_bpca,Training_CR
186,0.8817204301075269,rlr_bpca,Training_CR
187,0.8877005347593583,rlr_bpca,Training_CR
188,0.8882978723404256,rlr_bpca,Training_CR
189,0.8835978835978836,rlr_bpca,Training_CR
190,0.8842105263157894,rlr_bpca,Training_CR
191,0.8795811518324608,rlr_bpca,Training_CR
192,0.875,rlr_bpca,Training_CR
193,0.8756476683937824,rlr_bpca,Training_CR
194,0.8762886597938144,rlr_bpca,Training_CR
195,0.8769230769230769,rlr_bpca,Training_CR
196,0.8775510204081632,rlr_bpca,Training_CR
197,0.8730964467005076,rlr_bpca,Training_CR
198,0.8737373737373737,rlr_bpca,Training_CR
199,0.8693467336683417,rlr_bpca,Training_CR
200,0.87,rlr_bpca,Training_CR
201,0.8706467661691543,rlr_bpca,Training_CR
202,0.8712871287128713,rlr_bpca,Training_CR
203,0.8669950738916257,rlr_bpca,Training_CR
204,0.8627450980392157,rlr_bpca,Training_CR
205,0.8585365853658536,rlr_bpca,Training_CR
206,0.8592233009708737,rlr_bpca,Training_CR
207,0.8647342995169082,rlr_bpca,Training_CR
208,0.8605769230769231,rlr_bpca,Training_CR
209,0.861244019138756,rlr_bpca,Training_CR
210,0.861904761904762,rlr_bpca,Training_CR
211,0.8672985781990521,rlr_bpca,Training_CR
212,0.8679245283018868,rlr_bpca,Training_CR
213,0.863849765258216,rlr_bpca,Training_CR
214,0.8598130841121495,rlr_bpca,Training_CR
215,0.8604651162790697,rlr_bpca,Training_CR
216,0.8611111111111112,rlr_bpca,Training_CR
217,0.8617511520737328,rlr_bpca,Training_CR
218,0.8577981651376146,rlr_bpca,Training_CR
219,0.8584474885844748,rlr_bpca,Training_CR
220,0.8636363636363636,rlr_bpca,Training_CR
221,0.8642533936651584,rlr_bpca,Training_CR
222,0.8603603603603603,rlr_bpca,Training_CR
223,0.8609865470852018,rlr_bpca,Training_CR
224,0.8616071428571429,rlr_bpca,Training_CR
225,0.8622222222222222,rlr_bpca,Training_CR
226,0.8584070796460177,rlr_bpca,Training_CR
227,0.8546255506607929,rlr_bpca,Training_CR
228,0.8552631578947368,rlr_bpca,Training_CR
229,0.8558951965065502,rlr_bpca,Training_CR
230,0.8565217391304348,rlr_bpca,Training_CR
231,0.8614718614718615,rlr_bpca,Training_CR
232,0.8620689655172413,rlr_bpca,Training_CR
233,0.8583690987124464,rlr_bpca,Training_CR
234,0.8589743589743589,rlr_bpca,Training_CR
235,0.8595744680851064,rlr_bpca,Training_CR
236,0.864406779661017,rlr_bpca,Training_CR
237,0.8649789029535865,rlr_bpca,Training_CR
238,0.865546218487395,rlr_bpca,Training_CR
239,0.8661087866108786,rlr_bpca,Training_CR
240,0.8666666666666667,rlr_bpca,Training_CR
241,0.8630705394190872,rlr_bpca,Training_CR
242,0.8636363636363636,rlr_bpca,Training_CR
243,0.8600823045267489,rlr_bpca,Training_CR
244,0.860655737704918,rlr_bpca,Training_CR
245,0.8612244897959184,rlr_bpca,Training_CR
246,0.8577235772357723,rlr_bpca,Training_CR
247,0.8582995951417004,rlr_bpca,Training_CR
248,0.8588709677419355,rlr_bpca,Training_CR
249,0.8594377510040161,rlr_bpca,Training_CR
250,0.856,rlr_bpca,Training_CR
251,0.8565737051792829,rlr_bpca,Training_CR
252,0.8611111111111112,rlr_bpca,Training_CR
253,0.8616600790513834,rlr_bpca,Training_CR
254,0.8582677165354331,rlr_bpca,Training_CR
255,0.8588235294117647,rlr_bpca,Training_CR
256,0.859375,rlr_bpca,Training_CR
257,0.8560311284046692,rlr_bpca,Training_CR
258,0.8565891472868217,rlr_bpca,Training_CR
259,0.8571428571428571,rlr_bpca,Training_CR
260,0.8576923076923076,rlr_bpca,Training_CR
261,0.8582375478927203,rlr_bpca,Training_CR
262,0.8625954198473282,rlr_bpca,Training_CR
263,0.8593155893536122,rlr_bpca,Training_CR
264,0.8598484848484849,rlr_bpca,Training_CR
265,0.8603773584905661,rlr_bpca,Training_CR
266,0.8571428571428571,rlr_bpca,Training_CR
267,0.8576779026217228,rlr_bpca,Training_CR
268,0.8582089552238806,rlr_bpca,Training_CR
269,0.8587360594795539,rlr_bpca,Training_CR
270,0.8592592592592593,rlr_bpca,Training_CR
271,0.8597785977859779,rlr_bpca,Training_CR
272,0.8602941176470589,rlr_bpca,Training_CR
273,0.8644688644688645,rlr_bpca,Training_CR
274,0.8613138686131386,rlr_bpca,Training_CR
275,0.8654545454545455,rlr_bpca,Training_CR
276,0.8659420289855072,rlr_bpca,Training_CR
277,0.8664259927797834,rlr_bpca,Training_CR
278,0.8669064748201439,rlr_bpca,Training_CR
279,0.8709677419354839,rlr_bpca,Training_CR
280,0.8714285714285714,rlr_bpca,Training_CR
281,0.8718861209964412,rlr_bpca,Training_CR
282,0.8723404255319149,rlr_bpca,Training_CR
283,0.872791519434629,rlr_bpca,Training_CR
284,0.8767605633802817,rlr_bpca,Training_CR
285,0.8771929824561403,rlr_bpca,Training_CR
286,0.8811188811188811,rlr_bpca,Training_CR
287,0.8850174216027874,rlr_bpca,Training_CR
288,0.8854166666666666,rlr_bpca,Training_CR
289,0.8858131487889274,rlr_bpca,Training_CR
290,0.8862068965517241,rlr_bpca,Training_CR
291,0.8831615120274914,rlr_bpca,Training_CR
292,0.8835616438356164,rlr_bpca,Training_CR
293,0.8839590443686007,rlr_bpca,Training_CR
294,0.8809523809523809,rlr_bpca,Training_CR
295,0.8813559322033898,rlr_bpca,Training_CR
296,0.8783783783783784,rlr_bpca,Training_CR
297,0.8754208754208754,rlr_bpca,Training_CR
298,0.8791946308724832,rlr_bpca,Training_CR
299,0.8795986622073578,rlr_bpca,Training_CR
300,0.8766666666666667,rlr_bpca,Training_CR
1,1,cycloess_mix_bpca_MinDet,Training_CR
2,0.5,cycloess_mix_bpca_MinDet,Training_CR
3,0.3333333333333333,cycloess_mix_bpca_MinDet,Training_CR
4,0.25,cycloess_mix_bpca_MinDet,Training_CR
5,0.2,cycloess_mix_bpca_MinDet,Training_CR
6,0.3333333333333333,cycloess_mix_bpca_MinDet,Training_CR
7,0.42857142857142855,cycloess_mix_bpca_MinDet,Training_CR
8,0.375,cycloess_mix_bpca_MinDet,Training_CR
9,0.4444444444444444,cycloess_mix_bpca_MinDet,Training_CR
10,0.5,cycloess_mix_bpca_MinDet,Training_CR
11,0.5454545454545454,cycloess_mix_bpca_MinDet,Training_CR
12,0.6666666666666666,cycloess_mix_bpca_MinDet,Training_CR
13,0.6153846153846154,cycloess_mix_bpca_MinDet,Training_CR
14,0.6428571428571429,cycloess_mix_bpca_MinDet,Training_CR
15,0.6666666666666666,cycloess_mix_bpca_MinDet,Training_CR
16,0.625,cycloess_mix_bpca_MinDet,Training_CR
17,0.6470588235294118,cycloess_mix_bpca_MinDet,Training_CR
18,0.6111111111111112,cycloess_mix_bpca_MinDet,Training_CR
19,0.6842105263157895,cycloess_mix_bpca_MinDet,Training_CR
20,0.7,cycloess_mix_bpca_MinDet,Training_CR
21,0.7142857142857143,cycloess_mix_bpca_MinDet,Training_CR
22,0.7272727272727273,cycloess_mix_bpca_MinDet,Training_CR
23,0.7391304347826086,cycloess_mix_bpca_MinDet,Training_CR
24,0.7083333333333334,cycloess_mix_bpca_MinDet,Training_CR
25,0.72,cycloess_mix_bpca_MinDet,Training_CR
26,0.7307692307692307,cycloess_mix_bpca_MinDet,Training_CR
27,0.7407407407407407,cycloess_mix_bpca_MinDet,Training_CR
28,0.75,cycloess_mix_bpca_MinDet,Training_CR
29,0.7241379310344828,cycloess_mix_bpca_MinDet,Training_CR
30,0.7333333333333333,cycloess_mix_bpca_MinDet,Training_CR
31,0.7096774193548387,cycloess_mix_bpca_MinDet,Training_CR
32,0.71875,cycloess_mix_bpca_MinDet,Training_CR
33,0.696969696969697,cycloess_mix_bpca_MinDet,Training_CR
34,0.6764705882352942,cycloess_mix_bpca_MinDet,Training_CR
35,0.6571428571428571,cycloess_mix_bpca_MinDet,Training_CR
36,0.6666666666666666,cycloess_mix_bpca_MinDet,Training_CR
37,0.6756756756756757,cycloess_mix_bpca_MinDet,Training_CR
38,0.6842105263157895,cycloess_mix_bpca_MinDet,Training_CR
39,0.6923076923076923,cycloess_mix_bpca_MinDet,Training_CR
40,0.7,cycloess_mix_bpca_MinDet,Training_CR
41,0.7073170731707317,cycloess_mix_bpca_MinDet,Training_CR
42,0.7142857142857143,cycloess_mix_bpca_MinDet,Training_CR
43,0.7209302325581395,cycloess_mix_bpca_MinDet,Training_CR
44,0.7272727272727273,cycloess_mix_bpca_MinDet,Training_CR
45,0.7111111111111111,cycloess_mix_bpca_MinDet,Training_CR
46,0.6956521739130435,cycloess_mix_bpca_MinDet,Training_CR
47,0.7021276595744681,cycloess_mix_bpca_MinDet,Training_CR
48,0.7083333333333334,cycloess_mix_bpca_MinDet,Training_CR
49,0.7142857142857143,cycloess_mix_bpca_MinDet,Training_CR
50,0.7,cycloess_mix_bpca_MinDet,Training_CR
51,0.7058823529411765,cycloess_mix_bpca_MinDet,Training_CR
52,0.6923076923076923,cycloess_mix_bpca_MinDet,Training_CR
53,0.6981132075471698,cycloess_mix_bpca_MinDet,Training_CR
54,0.7037037037037037,cycloess_mix_bpca_MinDet,Training_CR
55,0.7090909090909091,cycloess_mix_bpca_MinDet,Training_CR
56,0.6964285714285714,cycloess_mix_bpca_MinDet,Training_CR
57,0.7017543859649122,cycloess_mix_bpca_MinDet,Training_CR
58,0.7068965517241379,cycloess_mix_bpca_MinDet,Training_CR
59,0.6949152542372882,cycloess_mix_bpca_MinDet,Training_CR
60,0.7166666666666667,cycloess_mix_bpca_MinDet,Training_CR
61,0.7049180327868853,cycloess_mix_bpca_MinDet,Training_CR
62,0.7096774193548387,cycloess_mix_bpca_MinDet,Training_CR
63,0.6984126984126984,cycloess_mix_bpca_MinDet,Training_CR
64,0.703125,cycloess_mix_bpca_MinDet,Training_CR
65,0.7076923076923077,cycloess_mix_bpca_MinDet,Training_CR
66,0.696969696969697,cycloess_mix_bpca_MinDet,Training_CR
67,0.7164179104477612,cycloess_mix_bpca_MinDet,Training_CR
68,0.7205882352941176,cycloess_mix_bpca_MinDet,Training_CR
69,0.7246376811594203,cycloess_mix_bpca_MinDet,Training_CR
70,0.7285714285714285,cycloess_mix_bpca_MinDet,Training_CR
71,0.7323943661971831,cycloess_mix_bpca_MinDet,Training_CR
72,0.7361111111111112,cycloess_mix_bpca_MinDet,Training_CR
73,0.7397260273972602,cycloess_mix_bpca_MinDet,Training_CR
74,0.7432432432432432,cycloess_mix_bpca_MinDet,Training_CR
75,0.7466666666666667,cycloess_mix_bpca_MinDet,Training_CR
76,0.75,cycloess_mix_bpca_MinDet,Training_CR
77,0.7532467532467533,cycloess_mix_bpca_MinDet,Training_CR
78,0.7564102564102564,cycloess_mix_bpca_MinDet,Training_CR
79,0.759493670886076,cycloess_mix_bpca_MinDet,Training_CR
80,0.7625,cycloess_mix_bpca_MinDet,Training_CR
81,0.7530864197530864,cycloess_mix_bpca_MinDet,Training_CR
82,0.7560975609756098,cycloess_mix_bpca_MinDet,Training_CR
83,0.7590361445783133,cycloess_mix_bpca_MinDet,Training_CR
84,0.7738095238095238,cycloess_mix_bpca_MinDet,Training_CR
85,0.7764705882352941,cycloess_mix_bpca_MinDet,Training_CR
86,0.7674418604651163,cycloess_mix_bpca_MinDet,Training_CR
87,0.7701149425287356,cycloess_mix_bpca_MinDet,Training_CR
88,0.7613636363636364,cycloess_mix_bpca_MinDet,Training_CR
89,0.7640449438202247,cycloess_mix_bpca_MinDet,Training_CR
90,0.7555555555555555,cycloess_mix_bpca_MinDet,Training_CR
91,0.7582417582417582,cycloess_mix_bpca_MinDet,Training_CR
92,0.7608695652173914,cycloess_mix_bpca_MinDet,Training_CR
93,0.7634408602150538,cycloess_mix_bpca_MinDet,Training_CR
94,0.7553191489361702,cycloess_mix_bpca_MinDet,Training_CR
95,0.7578947368421053,cycloess_mix_bpca_MinDet,Training_CR
96,0.75,cycloess_mix_bpca_MinDet,Training_CR
97,0.7628865979381443,cycloess_mix_bpca_MinDet,Training_CR
98,0.7551020408163265,cycloess_mix_bpca_MinDet,Training_CR
99,0.7575757575757576,cycloess_mix_bpca_MinDet,Training_CR
100,0.77,cycloess_mix_bpca_MinDet,Training_CR
101,0.7722772277227723,cycloess_mix_bpca_MinDet,Training_CR
102,0.7745098039215687,cycloess_mix_bpca_MinDet,Training_CR
103,0.7766990291262136,cycloess_mix_bpca_MinDet,Training_CR
104,0.7692307692307693,cycloess_mix_bpca_MinDet,Training_CR
105,0.7714285714285715,cycloess_mix_bpca_MinDet,Training_CR
106,0.7641509433962265,cycloess_mix_bpca_MinDet,Training_CR
107,0.7663551401869159,cycloess_mix_bpca_MinDet,Training_CR
108,0.7592592592592593,cycloess_mix_bpca_MinDet,Training_CR
109,0.7614678899082569,cycloess_mix_bpca_MinDet,Training_CR
110,0.7636363636363637,cycloess_mix_bpca_MinDet,Training_CR
111,0.7657657657657657,cycloess_mix_bpca_MinDet,Training_CR
112,0.7678571428571429,cycloess_mix_bpca_MinDet,Training_CR
113,0.7699115044247787,cycloess_mix_bpca_MinDet,Training_CR
114,0.7719298245614035,cycloess_mix_bpca_MinDet,Training_CR
115,0.7652173913043478,cycloess_mix_bpca_MinDet,Training_CR
116,0.7586206896551724,cycloess_mix_bpca_MinDet,Training_CR
117,0.7521367521367521,cycloess_mix_bpca_MinDet,Training_CR
118,0.7542372881355932,cycloess_mix_bpca_MinDet,Training_CR
119,0.7647058823529411,cycloess_mix_bpca_MinDet,Training_CR
120,0.775,cycloess_mix_bpca_MinDet,Training_CR
121,0.7768595041322314,cycloess_mix_bpca_MinDet,Training_CR
122,0.7786885245901639,cycloess_mix_bpca_MinDet,Training_CR
123,0.7804878048780488,cycloess_mix_bpca_MinDet,Training_CR
124,0.782258064516129,cycloess_mix_bpca_MinDet,Training_CR
125,0.784,cycloess_mix_bpca_MinDet,Training_CR
126,0.7857142857142857,cycloess_mix_bpca_MinDet,Training_CR
127,0.7952755905511811,cycloess_mix_bpca_MinDet,Training_CR
128,0.796875,cycloess_mix_bpca_MinDet,Training_CR
129,0.7984496124031008,cycloess_mix_bpca_MinDet,Training_CR
130,0.8,cycloess_mix_bpca_MinDet,Training_CR
131,0.8091603053435115,cycloess_mix_bpca_MinDet,Training_CR
132,0.803030303030303,cycloess_mix_bpca_MinDet,Training_CR
133,0.8120300751879699,cycloess_mix_bpca_MinDet,Training_CR
134,0.8134328358208955,cycloess_mix_bpca_MinDet,Training_CR
135,0.8148148148148148,cycloess_mix_bpca_MinDet,Training_CR
136,0.8088235294117647,cycloess_mix_bpca_MinDet,Training_CR
137,0.8029197080291971,cycloess_mix_bpca_MinDet,Training_CR
138,0.7971014492753623,cycloess_mix_bpca_MinDet,Training_CR
139,0.7985611510791367,cycloess_mix_bpca_MinDet,Training_CR
140,0.8,cycloess_mix_bpca_MinDet,Training_CR
141,0.8014184397163121,cycloess_mix_bpca_MinDet,Training_CR
142,0.795774647887324,cycloess_mix_bpca_MinDet,Training_CR
143,0.7902097902097902,cycloess_mix_bpca_MinDet,Training_CR
144,0.7916666666666666,cycloess_mix_bpca_MinDet,Training_CR
145,0.7931034482758621,cycloess_mix_bpca_MinDet,Training_CR
146,0.7945205479452054,cycloess_mix_bpca_MinDet,Training_CR
147,0.7959183673469388,cycloess_mix_bpca_MinDet,Training_CR
