gene,log2_fold_change,neg_log10_pvalue,pi_score,adjusted_pvalue,direction
HBB,3.5681,4.6144,0,7.73e-4,Up
HBA1,3.806,5.1027,0,3.65e-4,Up
ALB,3.1371000000000002,4.569,0,8.06e-4,Up
IGHG1,3.1998,5.5197,0,2e-4,Up
PRDX2,1.9827,3.8885,0,0.002216,Up
IGKC,3.4542,6.1003,0,9e-5,Up
FABP4,2.674,3.1427,0,0.007842,Up
CA2,1.8365,4.166,0,0.001507,Up
SERPINA1,2.6581,4.4854,0,9.32e-4,Up
IGHG2,3.3738,5.7567,0,1.45e-4,Up
TF,2.6639,5.3412,0,2.72e-4,Up
HP,3.2795,5.0547,0,3.93e-4,Up
IGLC2,3.3511,5.9262,0,1.12e-4,Up
ORM1,2.7842,5.1922,0,3.21e-4,Up
IGHA1,3.3611,5.1193,0,3.58e-4,Up
VIM,2.97,3.9434,0,0.002094,Up
ANXA2,1.9845,3.6319,0,0.003405,Up
C3,3.1919,6.3303,0,7e-5,Up
TTR,2.4176,5.3123,0,2.78e-4,Up
A2M,3.1786,6.265,0,7e-5,Up
S100A6,3.1368,4.1179,0,0.001644,Up
CAT,2.8392,6.4932,0,6.6e-5,Up
S100A4,2.3336,5.4835,0,2.12e-4,Up
DCN,2.0651,3.1573,0,0.007695,Up
PLIN1,4.1417,3.993,0,0.001946,Up
ANXA1,2.6086,4.3769,0,0.001119,Up
LUM,1.9945,3.8,0,0.002522,Up
HBG2,3.7262,3.4811,0,0.004497,Up
IGHM,3.6335,5.9006,0,1.14e-4,Up
LCP1,1.865,3.7445,0,0.002773,Up
IGKV3-15,3.4644,7.054,0,3.9e-5,Up
IGKV3-20,3.5578,7.5523,0,2e-5,Up
CP,2.7087,6.4384,0,6.6e-5,Up
SERPINA3,2.7577,7.0031,0,3.9e-5,Up
EHD2,1.8419,3.6648,0,0.003195,Up
ADIRF,3.5983,2.257,0,0.029357,Up
CAV1,1.9824,3.3073,0,0.005951,Up
AKR1C1,2.179,4.089,0,0.001707,Up
CLU,3.192,6.8883,0,4e-5,Up
S100A9,2.8558,5.5867000000000004,0,1.76e-4,Up
IGHG3,2.6349,4.0179,0,0.001879,Up
S100A8,2.3813,4.2762,0,0.001269,Up
TAGLN,2.5159,5.6628,0,1.57e-4,Up
BPGM,2.0346,5.4481,0,2.24e-4,Up
IGHV3-7,3.0643,6.426,0,6.6e-5,Up
COMP,3.7712,2.358,0,0.025472,Up
PRELP,2.6865,3.7077,0,0.002948,Up
AOC3,3.0182,4.5325,0,8.51e-4,Up
IGKV3-11,3.0261,7.482,0,2e-5,Up
SERPING1,3.011,6.7218,0,5.2e-5,Up
SNCA,3.6614,7.6196,0,2e-5,Up
CFH,3.1883,7.8793,0,2e-5,Up
APOD,1.7503,3.6236,0,0.00345,Up
MYO6,-1.5562,4.4717,0,9.51e-4,Down
STOM,2.2901,5.421,0,2.32e-4,Up
CFB,2.5438,6.058,0,9e-5,Up
DEFA3,2.2303,4.828,0,5.6e-4,Up
AGT,2.4073,6.2879,0,7e-5,Up
ITIH4,3.0794,6.5207,0,6.6e-5,Up
PNP,2.6614,6.9545,0,3.9e-5,Up
ALAD,1.8664,4.3485,0,0.001144,Up
CSRP1,1.8107,5.7225,0,1.45e-4,Up
ANK1,2.4933,5.2203,0,3.21e-4,Up
S100A11,2.261,3.9855,0,0.001964,Up
SLC2A1,2.7484,5.7015,0,1.48e-4,Up
IGKV4-1,2.4616,2.7251,0,0.014469,Up
TAGLN2,1.4352,4.558,0,8.17e-4,Up
SDHC,-1.6808,4.0541,0,0.001803,Down
SRI,1.4093,4.5801,0,8.06e-4,Up
OGN,2.032,4.0666,0,0.001782,Up
AZGP1,1.8104,4.9227,0,4.8e-4,Up
GPX3,1.6429,4.8669,0,5.29e-4,Up
TKT,2.5201,5.0464,0,3.93e-4,Up
CAVIN2,1.6663,4.0151,0,0.001879,Up
APOC2,2.7955,6.3169,0,7e-5,Up
SPTB,1.9989,4.4503,0,9.77e-4,Up
SPTAN1,1.58,4.1129,0,0.001644,Up
SERPINF1,2.0636,5.5873,0,1.76e-4,Up
JCHAIN,2.7257,2.8496,0,0.012014,Up
VAT1,1.5897,4.0548,0,0.001803,Up
RBP4,2.2028,5.7236,0,1.45e-4,Up
CD81,1.8957,3.899,0,0.002216,Up
SOD3,1.8938,4.6953,0,6.9e-4,Up
IGHA2,2.8817,4.3028,0,0.001246,Up
APOE,2.779,6.0664,0,9e-5,Up
CLEC3B,1.804,4.7177,0,6.9e-4,Up
B2M,1.6187,3.898,0,0.002216,Up
APOM,2.7683,3.3655,0,0.00539,Up
FBN1,2.0182,3.775,0,0.002624,Up
MCAM,2.5595,2.7473,0,0.014127,Up
COL6A2,2.1612,3.3882,0,0.005249,Up
ATL3,3.4103,4.6932,0,6.9e-4,Up
TUBB6,1.6903,4.1871,0,0.001448,Up
EPB41,2.0668,4.6981,0,6.9e-4,Up
CD9,1.9758,3.5562,0,0.003891,Up
HPRT1,1.5725,4.7555,0,6.52e-4,Up
PHGDH,3.4033,2.887,0,0.01169,Up
FN1,2.5227,5.0198,0,4.11e-4,Up
FBLN1,1.9805,6.3487,0,7e-5,Up
CLIC1,1.6017,5.743,0,1.45e-4,Up
SNCG,2.3412,2.7991,0,0.012976,Up
SPTBN1,1.6712,4.5785,0,8.06e-4,Up
SERPINF2,2.1775,6.0542,0,9e-5,Up
C1QC,2.234,2.9156,0,0.011281,Up
LRG1,1.9173,4.6461,0,7.33e-4,Up
LASP1,1.8155,3.8244,0,0.002432,Up
THY1,2.511,4.702,0,6.9e-4,Up
RETSAT,3.0406,2.5517,0,0.01885,Up
PEA15,1.7742,4.2861,0,0.001263,Up
C4A,2.3688,4.0043,0,0.001911,Up
AKAP12,1.5801,4.2836,0,0.001263,Up
CFI,2.346,5.9884,0,1.01e-4,Up
ARPC5,2.273,4.6796,0,7.02e-4,Up
SH3BGRL,1.8844,5.1698,0,3.25e-4,Up
SH3BGRL3,1.6147,4.1157,0,0.001644,Up
FBXO7,1.721,4.3576,0,0.001135,Up
FSCN1,1.5064,4.947,0,4.62e-4,Up
ARHGAP1,1.2939,5.1734,0,3.25e-4,Up
DIAPH2,-1.7291,4.242,0,0.001324,Down
EFEMP1,1.7278,4.291,0,0.001263,Up
LXN,2.3506,5.7648,0,1.45e-4,Up
CYB5B,-1.4561,6.0758,0,9e-5,Down
APOL1,2.9092,4.0433,0,0.001834,Up
DDAH2,1.6379,4.36,0,0.001135,Up
ACAT2,1.6327,3.8604,0,0.002296,Up
SPARC,2.4212,4.4047,0,0.001061,Up
CRIP2,1.7102,5.214,0,3.21e-4,Up
IGLV1-40,2.3728,2.677,0,0.01577,Up
LGALS3BP,1.6092,4.1063,0,0.001654,Up
HSPA12A,2.5061,3.0833,0,0.008619,Up
ADD1,1.7863,5.1961,0,3.21e-4,Up
SFXN3,1.8156,4.273,0,0.001269,Up
ARPC1B,1.6412,4.5775,0,8.06e-4,Up
UROD,1.4918,5.3114,0,2.78e-4,Up
MARCKS,1.4792,4.7066,0,6.9e-4,Up
YAP1,1.996,3.4426,0,0.004833,Up
GNAI3,1.635,5.2088,0,3.21e-4,Up
BLVRB,1.5328,3.8623,1e-6,0.002296,Up
GSN,1.5312,3.8202,1e-6,0.00244,Up
APOC1,2.9839,1.9975,1e-6,0.045151,Up
CAP1,1.3253,4.4365,1e-6,9.97e-4,Up
PPBP,2.7628,2.2521,1e-6,0.029627,Up
MGST1,3.1616,1.8758,1e-6,0.054012,Up
FAH,1.3145,4.5706,1e-6,8.06e-4,Up
C1QB,2.1543,2.9189,1e-6,0.011275,Up
TPM4,1.4611,4.0157,1e-6,0.001879,Up
PTBP1,1.6525,3.8073,1e-6,0.002496,Up
PGM2,1.3576,4.3567,1e-6,0.001135,Up
RAB1A,1.1343,5.2201,1e-6,3.21e-4,Up
DDX19B,1.9086,3.1636,1e-6,0.007658,Up
NDUFA4,-1.1694,4.966,2e-6,4.57e-4,Down
FLNA,1.3649,4.1922,2e-6,0.001448,Up
ADPRH,-1.5648,3.6787,2e-6,0.003115,Down
TYMP,1.5536,3.6784,2e-6,0.003115,Up
GLIPR2,1.8977,3.017,2e-6,0.009511,Up
HEBP1,1.4893,3.8281,2e-6,0.002428,Up
SOD1,1.0931,5.0467,3e-6,3.93e-4,Up
S100A10,1.6817,3.2694,3e-6,0.006398,Up
FARSB,-0.8339,6.6069,3e-6,6.1e-5,Down
APMAP,1.4299,3.8896,3e-6,0.002216,Up
C8G,1.4661,3.74,3e-6,0.002773,Up
NDRG1,1.9326,2.8646,3e-6,0.011972,Up
TUBB4A,1.8677,2.9812,3e-6,0.010037,Up
ACTN4,1.5778,3.3981,4e-6,0.005185,Up
COL6A1,1.9144,2.8291,4e-6,0.012357,Up
F13A1,1.5278,3.5157,4e-6,0.004176,Up
TNKS1BP1,2.1638,2.4995,4e-6,0.020259,Up
CTTN,1.148,4.6433,5e-6,7.33e-4,Up
TLN1,1.2152,4.3226,6e-6,0.001202,Up
EPB41L2,1.262,4.1458,6e-6,0.001564,Up
TMEM256,1.3069,3.9779,6e-6,0.001984,Up
AKR1C3,1.5815,3.2608,7e-6,0.00646,Up
ANK3,-1.0456,4.9525,7e-6,4.62e-4,Down
LGALS1,1.2106,4.22,8e-6,0.00138,Up
AKR1C2,1.7661,2.8711,8e-6,0.011949,Up
CALD1,1.5413,3.2589,9e-6,0.00646,Up
CAV2,1.7101,2.9355,1e-5,0.010936,Up
CAVIN3,3.0109,1.6502,1.1e-5,0.07555,Up
CAVIN1,1.5756,3.1167,1.2e-5,0.008146,Up
PGD,1.2436,3.9095,1.4e-5,0.002204,Up
C1S,2.1102,2.2819,1.5e-5,0.028457,Up
CYBRD1,1.938,2.471,1.6e-5,0.021354,Up
HPR,2.0227,2.3561,1.7e-5,0.025521,Up
TUBB2B,2.1532,2.2163,1.7e-5,0.031602,Up
CORO1C,1.9121,2.4496000000000002,2.1e-5,0.021836,Up
AHNAK,1.5525,3.0011,2.2e-5,0.00974,Up
EHD1,1.3118,3.5405,2.3e-5,0.004011,Up
THBS4,2.7714,1.6653,2.4e-5,0.073565,Up
GNG2,2.3182,1.9946,2.4e-5,0.045203,Up
ANP32A,0.9373,4.8668,2.7e-5,5.29e-4,Up
CAND1,1.0083,4.5299,2.7e-5,8.51e-4,Up
DYNC1LI2,1.442,3.1495,2.9e-5,0.007754,Up
MSN,1.1853,3.7854,3.3e-5,0.002592,Up
GCLC,1.1953,3.7125,3.7e-5,0.002933,Up
RAB8A,1.7692,2.5031,3.7e-5,0.020145,Up
BGN,1.6417,2.6656,4.2e-5,0.016041,Up
MGLL,1.3854,3.1568,4.2e-5,0.007695,Up
MYO1C,1.3455,3.2372,4.4e-5,0.006696,Up
THBS1,2.7118,1.6079,4.4e-5,0.080932,Up
FBLN2,1.0985,3.9684,4.4e-5,0.002012,Up
ADH1B,1.6549,2.5996,5e-5,0.01771,Up
HNRNPA2B1,1.0095,4.2519,5.1e-5,0.001307,Up
CSE1L,-0.8843,4.8535,5.1e-5,5.37e-4,Down
SAA4,2.58,1.6504,5.5e-5,0.07555,Up
LPCAT3,-1.5512,2.7427,5.6e-5,0.014162,Down
GNAI2,1.2127,3.4697,6.2e-5,0.004592,Up
ANXA5,1.4694,2.8298,6.9e-5,0.012357,Up
RAP1B,1.2324,3.3728,7e-5,0.005355,Up
ARRB1,1.5342,2.6563,8.4e-5,0.01629,Up
PLIN4,1.5008,2.6948,9e-5,0.015237,Up
PTMS,1.0469,3.8665,9e-5,0.002296,Up
CD34,1.6965,2.3841,9e-5,0.024685,Up
KCTD12,1.0288,3.8953,9.8e-5,0.002216,Up
RCN3,2.3499,1.6926,1.05e-4,0.070757,Up
CCS,1.1724,3.3754,1.1e-4,0.00535,Up
DBNL,1.0168,3.8806,1.13e-4,0.002241,Up
MYH14,-1.0074,3.9093,1.15e-4,0.002204,Down
ASPN,1.5927,2.4661,1.18e-4,0.021541,Up
ACADL,1.4818,2.6513,1.18e-4,0.016381,Up
ATP6V1H,0.9892,3.9539,1.23e-4,0.002065,Up
GGT5,1.3687,2.8491,1.26e-4,0.012014,Up
PAFAH1B2,1.0035,3.8581,1.34e-4,0.002296,Up
PPIA,1.2303,3.1047,1.51e-4,0.008338,Up
HDLBP,1.1422,3.3445,1.51e-4,0.005572,Up
NME1,0.8425,4.4651,1.73e-4,9.54e-4,Up
LGALS3,1.3119,2.8649,1.74e-4,0.011972,Up
GNG12,1.0425,3.6015,1.76e-4,0.003567,Up
SELENBP1,1.1109,3.3604,1.85e-4,0.005426,Up
FLOT2,0.951,3.9244,1.85e-4,0.002161,Up
CORO7,1.8875,1.9637,1.97e-4,0.047546,Up
ACACA,-1.3973,2.6453,2.01e-4,0.016403,Down
ACTB,1.5433,2.3482,2.38e-4,0.025806,Up
SYPL2,-0.8924,4.0358,2.5e-4,0.00184,Down
SMTNL1,-1.1475,3.1388,2.5e-4,0.007878,Down
MAVS,-0.77,4.6737,2.52e-4,7.02e-4,Down
GUK1,1.135,3.1519,2.65e-4,0.007747,Up
GNB1,1.0575,3.3779,2.68e-4,0.005348,Up
MPP1,1.1717,3.0255,2.85e-4,0.009472,Up
MFAP4,1.9044,1.8605,2.86e-4,0.055253,Up
CAMK2B,-0.9453,3.7425,2.9e-4,0.002773,Down
ADH1C,1.267,2.7677,3.11e-4,0.013676,Up
CD36,1.4077,2.4824,3.2e-4,0.020909,Up
CRIP1,1.8565,1.8732,3.33e-4,0.054153,Up
SULT1A1,1.2993,2.6696,3.4e-4,0.015979,Up
CST3,1.2116,2.8488,3.53e-4,0.012014,Up
HINT3,-0.9916,3.4492,3.8e-4,0.004788,Down
FASN,2.721,1.2527,3.9e-4,0.138786,Up
PLS3,1.0967,3.0756,4.24e-4,0.008659,Up
FAM162A,-1.0706,3.0735,5.12e-4,0.008659,Down
SORBS1,1.4214,2.28,5.74e-4,0.028457,Up
CNN2,1.4793,2.1906,5.75e-4,0.03265,Up
ATG3,0.916,3.5264,5.89e-4,0.004098,Up
PPIB,1.0554,3.0519,6.01e-4,0.009024,Up
PITHD1,1.0006,3.2121,6.11e-4,0.006995,Up
TNS1,0.9965,3.2124,6.29e-4,0.006995,Up
PDIA3,1.0351,3.09,6.33e-4,0.00855,Up
MYH10,1.7569,1.7959,6.99e-4,0.060605,Up
LYZ,1.1953,2.638,7.03e-4,0.01654,Up
TMOD3,1.8701,1.6709,7.5e-4,0.073289000000000007,Up
CNN3,1.3693,2.2801,7.55e-4,0.028457,Up
NPC2,0.9691,3.214,7.68e-4,0.006995,Up
HLA-B,0.8208,3.7745,7.98e-4,0.002624,Up
SUMO2,0.9025,3.4082,8.39e-4,0.005102,Up
PLN,-1.0984,2.7934,8.54e-4,0.013104,Down
SLC25A46,-1.0768,2.8496,8.54e-4,0.012014,Down
MARCHF5,-1.0541,2.9105,8.55e-4,0.011281,Down
ABHD14B,0.7867,3.893,8.65e-4,0.002216,Up
IGLV1-51,2.3581,1.299,8.65e-4,0.129749,Up
TUBA1C,2.1743,1.4024,8.93e-4,0.109902,Up
AP2A2,1.0648,2.8579,9.06e-4,0.011972,Up
RANBP1,0.9742,3.1226,9.08e-4,0.00807,Up
ADPRHL1,-1.0425,2.9019,9.44e-4,0.01138,Down
MFN2,-0.8314,3.6199,9.79e-4,0.003459,Down
CD58,1.4937,2.0108,9.92e-4,0.044524,Up
PITPNA,0.9405,3.1707,0.001042,0.007599,Up
DPYSL2,0.9766,3.0466,0.001059,0.00907,Up
BTD,1.0401,2.8606,0.001059,0.011972,Up
ANXA4,0.9351,3.1628,0.001103,0.007658,Up
ECPAS,-0.8087,3.6507,0.001116,0.00328,Down
GPNMB,1.7276,1.6993,0.00116,0.070184,Up
TMOD1,1.136,2.583,0.001163,0.018085,Up
ENDOD1,-0.8737,3.3506,0.001182,0.005522,Down
PICALM,1.1145,2.6255,0.001185,0.01687,Up
CAPG,1.6286,1.7855,0.001236,0.061601,Up
CD44,1.9167,1.5147,0.001249,0.091309,Up
RPS9,-0.7358,3.9412,0.00126,0.002094,Down
EHBP1L1,-0.7956,3.6049,0.001355,0.00356,Down
ACSL3,-0.8823,3.2435,0.001375,0.006663,Down
MRPL49,-1.0582,2.7027,0.00138,0.015046,Down
PYGL,0.7574,3.7396,0.001471,0.002773,Up
ATP2B4,0.892,3.1294,0.001616,0.00798,Up
STBD1,-0.9907,2.7837,0.001747,0.013311,Down
PARVA,0.9272,2.9438,0.001864,0.010875,Up
STEAP4,0.9407,2.8952,0.00189,0.011513,Up
HNRNPA1,0.8075,3.3693,0.001902,0.005371,Up
TGFBI,1.2071,2.2453,0.001948,0.029972,Up
MYH9,0.9563,2.8177,0.002021,0.0126,Up
PROS1,2.0625,1.3063,0.002022,0.128529,Up
RHOG,1.1348,2.3625,0.002085,0.02539,Up
DIABLO,-0.778,3.4304,0.002144,0.004945,Down
MPC2,-0.94,2.8261,0.002205,0.012401,Down
DSTN,0.7985,3.3263,0.002208,0.005753,Up
GYPC,1.0567,2.5102,0.002226,0.019872,Up
LAMB2,1.3049,2.0289,0.002252,0.043189,Up
DMAC2L,-0.8608,3.074,0.002259,0.008659,Down
CNN1,1.6491,1.6035,0.002268,0.081204,Up
ILK,0.7707,3.4085,0.002362,0.005102,Up
DUT,1.4551,1.8052,0.002363,0.060073,Up
LRRC59,0.9744,2.6946,0.002368,0.015237,Up
DHRS7B,-0.8373,3.1301,0.002395,0.00798,Down
CISD1,-0.7825,3.3119,0.002561,0.005917,Down
IFITM1,0.9553,2.7042,0.00261,0.015046,Up
COL1A2,2.8997,0.8903,0.002621,0.245942,Up
SLC25A11,-1.0748,2.3789,0.002774,0.024818,Down
C1R,1.5305,1.6657,0.002823,0.073565,Up
SLC25A6,-1.1067,2.2901,0.002922,0.028242,Down
EIF4B,0.92490000000000006,2.7319,0.002973,0.014334,Up
ACAD8,-0.9891,2.5535,0.002981,0.01885,Down
PGLS,0.7158,3.5281,0.002982,0.004098,Up
DMTN,1.7794,1.4193,0.002982,0.106671,Up
DDI2,1.5763,1.5989,0.003017,0.081643,Up
PDXK,0.809,3.1,0.003106,0.008393,Up
ARFIP1,0.9706,2.5836,0.003106,0.018085,Up
CYB5A,1.2709,1.9723,0.003114,0.046953,Up
MTM1,-0.9544,2.6244,0.003128,0.01687,Down
DDT,0.8694,2.8762,0.0031580000000000002,0.011853,Up
ECI2,-0.9192,2.7199,0.003162,0.014599000000000001,Down
LAMC1,1.2267,2.0375,0.003167,0.042584,Up
MT-ND4,-1.2144,2.052,0.003221,0.041637,Down
CLIP2,-0.7771,3.1702,0.003438,0.007599,Down
ITGA1,1.0365,2.3735,0.003466,0.024874,Up
CORO1B,1.3115,1.8759,0.003466,0.054012,Up
AOX1,1.5416,1.5888,0.003554,0.082588,Up
ARPP19,-0.7685,3.1823,0.003584,0.007457,Down
EML1,-0.7892,3.0828,0.003691,0.008619,Down
HMBS,1.0611,2.2902,0.003714,0.028242,Up
RPS2,-0.5777,4.1879,0.003808,0.001448,Down
VPS28,-0.8281,2.9112,0.003884,0.011281,Down
EHD4,0.9078,2.6442,0.003978,0.016403,Up
MYL12B,0.7929,3.0096,0.004108,0.009589,Up
NID1,1.1605,2.0529,0.004146,0.041637,Up
COQ3,-1.1001,2.1568,0.004239,0.034828,Down
USO1,-0.7301,3.2382,0.004322,0.006696,Down
CD163,1.4738,1.603,0.00434,0.081204,Up
AEBP1,1.7765,1.3294,0.004348,0.124111,Up
PSMD5,0.789,2.9862,0.004403,0.009961,Up
PABPN1,1.1729,2.0087,0.004404,0.04461,Up
NME2,0.7649,3.0737,0.004457,0.008659,Up
GCLM,0.9324,2.5178,0.004492,0.019735,Up
LHPP,1.0679,2.1983,0.004493,0.032309,Up
CTSD,0.8104,2.8764,0.004667,0.011853,Up
CYFIP1,0.8788,2.6525,0.004667,0.016381,Up
NUTF2,0.5775,4.0346,0.004677,0.00184,Up
TALDO1,0.793,2.9309,0.004741,0.01101,Up
STAM,0.7552,3.0699,0.004803,0.008695,Up
PPCS,0.6758,3.4153,0.00492,0.005092,Up
PIP4K2B,-0.77,2.9896,0.004987,0.009926,Down
LACTB,-0.8238,2.7859,0.005069,0.013289,Down
G6PD,1.2431,1.839,0.005176,0.057363,Up
DHRS7C,-0.9019,2.5338,0.005186,0.019275,Down
MAPT,-0.798,2.863,0.005193,0.011972,Down
GPD1,0.8018,2.8296,0.005384,0.012357,Up
KLKB1,1.7147,1.3213,0.005424,0.125622,Up
SDHD,-1.0217,2.2172,0.005428,0.031602,Down
EPRS1,-0.6287,3.5943,0.0055,0.003606,Down
LRRC47,-0.7453,3.0222,0.005593,0.009506,Down
XPNPEP1,-0.6596,3.4074,0.005657,0.005102,Down
SORD,0.7785,2.8833,0.005692,0.011746,Up
DBT,-0.7848,2.8529,0.005768,0.012014,Down
HNRNPH1,0.5257,4.2531,0.005808,0.001307,Up
RARS1,-0.6581,3.3909,0.005868,0.005245,Down
ACTR2,0.6227,3.5825,0.005875,0.003683,Up
HNRNPA3,1.0353,2.1479,0.005974,0.035369,Up
CTSZ,0.8732,2.5434,0.006013,0.01911,Up
SNAP23,1.4226,1.5459,0.006323,0.087943,Up
ACLY,1.8193,1.2085,0.006331,0.149419,Up
PDHX,-0.9306,2.3547,0.006437,0.025543,Down
COQ8A,-0.7883,2.7789,0.006449,0.013414,Down
COQ7,-0.84,2.5907,0.006664,0.01797,Down
COL6A3,1.2814,1.6919,0.00679,0.070769,Up
CYB5R1,-0.744,2.9116,0.006818,0.011281,Down
DYSF,-0.7325,2.942,0.006997,0.010875,Down
PTRHD1,-0.9544,2.2434,0.007227,0.030033,Down
PACSIN2,0.7028,3.0461,0.007232,0.00907,Up
GNAI1,1.3276,1.6123,0.007236,0.080233,Up
AP3B1,1.2749,1.6786,0.007242,0.072253,Up
ALDH5A1,-0.8781,2.4354,0.007267,0.022426,Down
LPP,0.8005,2.6686,0.007307,0.015979,Up
IQGAP1,0.8654,2.4557,0.007496,0.021783,Up
ESYT1,0.8911,2.3735,0.007674,0.024874,Up
ACOT9,-0.638,3.3015,0.007826,0.006,Down
EIF3B,-0.5475,3.8376,0.007923,0.002391,Down
ALDH16A1,0.793,2.6421,0.008034,0.016434,Up
TSFM,-0.8886,2.3455,0.008236,0.025907,Down
ISCA2,-1.0264,2.0279,0.008289,0.043203,Down
SLC37A4,-0.7576,2.7344,0.008481,0.014299,Down
RRAS,0.818,2.5235,0.008627,0.019579,Up
KARS1,-0.6204,3.2885,0.009113,0.006153,Down
MYL3,-1.3419,1.5178,0.009189,0.091173,Down
ATP1A2,-0.7978,2.5505,0.009231,0.01885,Down
ARF1,0.7347,2.7451,0.00962,0.014129,Up
CMPK1,0.7272,2.7579,0.009873,0.013878,Up
ELAVL1,0.8148,2.4606,0.009888,0.021696,Up
ARHGDIB,1.0179,1.9675,0.009937,0.047333,Up
MUSTN1,1.1073,1.8069,0.00998,0.060073,Up
ECHDC1,0.8587,2.3297,0.009987,0.026421,Up
CPT2,-0.7933,2.5146,0.010119,0.019762,Down
SEPTIN7,0.7684,2.5961,0.010121,0.017801,Up
BOLA2,0.7612,2.6092,0.010324,0.017422,Up
ARPC3,0.8709,2.2756,0.010426,0.028683,Up
CLIC4,0.7248,2.7253,0.010587,0.014469,Up
NLRX1,-0.8256,2.3864,0.010707,0.024674,Down
TNXB,1.108,1.7777,0.010724,0.062529,Up
BZW2,-1.0007,1.9639,0.010834,0.047546,Down
CAST,0.6539,2.9894,0.011095,0.009926,Up
FIS1,-0.6835,2.8594,0.011109,0.011972,Down
PFKL,-0.7882,2.4734,0.011229,0.021292,Down
DARS1,-0.5839,3.3333,0.011313,0.005688,Down
AP2A1,0.5944,3.2628,0.011493,0.00646,Up
ALDH1B1,-0.8544,2.2675,0.011552,0.029032,Down
ISOC1,-0.6783,2.8423,0.011806,0.012151,Down
CALM1,0.8935,2.1509,0.011972,0.035199,Up
STX4,-0.7637,2.5137,0.012028,0.019762,Down
CTNNA1,0.7555,2.5382,0.012092,0.019237,Up
ARHGDIA,0.7393,2.5875,0.012221,0.018001,Up
NEK9,-0.6325,3.0194,0.012313,0.009511,Down
ATP5F1D,-0.7826,2.4301,0.01254,0.022646,Down
NOL3,-0.7722,2.4622,0.012551,0.021679,Down
TXN,0.692,2.7465,0.012572,0.014127,Up
YWHAZ,0.9019,2.1058,0.012612,0.038341,Up
SEPTIN10,0.841,2.258,0.01262,0.029355,Up
AQP1,1.051,1.7952,0.012977,0.060607,Up
C2,1.4765,1.2747,0.013117,0.134226,Up
C19orf12,-0.8495,2.2156,0.013117,0.031602,Down
JSRP1,-0.8354,2.2452,0.013316,0.029972,Down
PRKAR2A,-0.6216,3.0166,0.013328,0.009511,Down
NNT,-0.7225,2.5884,0.013488,0.018001,Down
UBE2O,0.8113,2.3048,0.013493,0.027484,Up
PTER,-0.6917,2.7032,0.013495,0.015046,Down
CLIC5,-0.7597,2.4597,0.013535,0.021696,Down
IDH1,0.7305,2.551,0.013693,0.01885,Up
CSRP3,-0.7833,2.3786,0.013701,0.024818,Down
GARS1,-0.6485,2.8592,0.013994,0.011972,Down
PSME2,0.6962,2.6624,0.014011,0.016111,Up
CSPG4,0.9835,1.8828,0.014072,0.053507,Up
BLVRA,0.6752,2.738,0.014169,0.014225,Up
PTGDS,1.3769,1.3418,0.014209,0.121675,Up
ATP1B1,-0.7924,2.327,0.014328,0.026421,Down
AGFG1,1.1653,1.5818,0.014345,0.083275,Up
SLC25A3,-0.6266,2.9413,0.014353,0.010875,Down
BCL2L13,-0.7169,2.5583,0.014659,0.018723,Down
ZYX,0.6474,2.8317,0.014678,0.012357,Up
LAMP1,0.9358,1.959,0.014681,0.047678,Up
RPL30,-0.689,2.6482,0.014975,0.016398,Down
SDCBP,0.7444,2.4498,0.015009,0.021836,Up
ITGB1,0.7763,2.3388,0.015292,0.026186,Up
DCUN1D1,0.6996,2.5698,0.015927,0.018361,Up
CLPP,-0.6396,2.8043,0.016085,0.012865,Down
LEMD2,1.0002,1.7885,0.016265,0.061276,Up
NUBP2,0.8569,2.0739,0.016709,0.040306,Up
TUBB,0.8159,2.1685,0.017013,0.034002,Up
HSP90B1,0.7816,2.2635,0.017013,0.029234,Up
MYOZ2,1.664,1.0617,0.017112,0.188042,Up
KDSR,0.9842,1.793,0.017193,0.060822,Up
NDUFB5,-0.9255,1.9067,0.017195,0.051514,Down
AMPD3,-0.917,1.9133,0.017599,0.051084,Down
RPL27A,0.7416,2.3613,0.017733,0.025396,Up
SEPTIN11,0.7229,2.4217,0.01776,0.02303,Up
HADHB,-0.6296,2.7728,0.017953,0.013558,Down
ZBTB9,-0.8871,1.9633,0.018126,0.047546,Down
SNX1,0.9139,1.8933,0.01861,0.052488,Up
HNRNPF,0.8503,2.0345,0.018625,0.04279,Up
ATP2A2,-0.8342,2.0677,0.018845,0.040725,Down
FHOD1,-0.7072,2.4383,0.018867,0.022334,Down
EIPR1,0.7097,2.4207,0.019147,0.02303,Up
PGAM1,0.6219,2.7381,0.019823,0.014225,Up
ACTR3,0.5847,2.9052,0.020015,0.011376,Up
S100B,2.5842,0.6572,0.020023,0.360246,Up
COA3,-0.8412,2.0169,0.020111,0.043986,Down
HSPA2,-0.8431,2.0033,0.020462,0.044882,Down
DNPEP,-0.5804,2.9026,0.020668,0.01138,Down
HADHA,-0.578,2.911,0.020765,0.011281,Down
CUL5,-0.7084,2.3739,0.020811,0.024874,Down
DYNC1LI1,-0.5575,3.0137,0.020881,0.009537,Down
CFL1,0.7194,2.3331,0.020972,0.02641,Up
GMPR2,0.985,1.6815,0.022068,0.072072,Up
NCLN,0.7962,2.0787,0.022128,0.040098,Up
TBCA,0.6148,2.6917,0.022135,0.015289,Up
FBP1,-0.9042,1.83,0.022148,0.058287,Down
