module_color,pathway,database,pval,padj,overlap,size,odds_ratio
brown,REACTOME_G_ALPHA_I_SIGNALLING_EVENTS,Reactome,0.010523005375116544,0.1564238517406107,12,27,2.728542094455852
brown,GOBP_SPERMATID_DIFFERENTIATION,GO:BP,0.0066634179638484815,0.16613369194612063,9,17,3.8295918367346937
brown,KEGG_MEDICUS_REFERENCE_PROMOTION_OF_MICROTUBULE_GROWTH,KEGG,0.022540454374025434,0.16905340780519076,6,11,4.067342799188641
brown,GOBP_TORC1_SIGNALING,GO:BP,0.007181443384171804,0.17038553577607618,13,29,2.7752057613168724
brown,GOBP_MUSCLE_TISSUE_DEVELOPMENT,GO:BP,0.0075002171084585425,0.1751241169292463,31,90,1.815406345067362
brown,GOBP_MITOTIC_CELL_CYCLE_PHASE_TRANSITION,GO:BP,0.0077370713941298545,0.17783175032445336,25,69,1.9562715765247412
brown,GOBP_REGULATION_OF_MEMBRANE_POTENTIAL,GO:BP,0.008340931129406794,0.18876168755934453,22,59,2.0430619298543826
brown,GOBP_REGULATION_OF_ACTION_POTENTIAL,GO:BP,0.008557924235155633,0.19073797802899903,7,12,4.754878048780488
brown,REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK,Reactome,0.014931837650285362,0.2078870406051696,7,13,3.960027100271003
brown,REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY,Reactome,0.015983716904540785,0.2078870406051696,8,16,3.3971486761710796
brown,REACTOME_CELLULAR_SENESCENCE,Reactome,0.016241175047278875,0.2078870406051696,9,19,3.06
brown,REACTOME_FORMATION_OF_THE_DYSTROPHIN_GLYCOPROTEIN_COMPLEX_DGC,Reactome,0.016241175047278875,0.2078870406051696,9,19,3.06
brown,GOBP_ACTIN_MEDIATED_CELL_CONTRACTION,GO:BP,0.00956109960103865,0.20912964970731837,14,33,2.5174172544763973
brown,GOBP_LONG_TERM_SYNAPTIC_POTENTIATION,GO:BP,0.009951784826316985,0.20912964970731837,8,15,3.8847832411987198
brown,GOBP_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS_VIA_THE_MULTIVESICULAR_BODY_SORTING_PATHWAY,GO:BP,0.010669006227567909,0.22104377691200552,9,18,3.4020408163265308
brown,GOBP_POSITIVE_REGULATION_OF_TRANSPORTER_ACTIVITY,GO:BP,0.012663452506712148,0.2357966916123237,6,10,5.0872210953346855
brown,GOBP_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION,GO:BP,0.012663452506712148,0.2357966916123237,6,10,5.0872210953346855
brown,GOBP_REGULATION_OF_ERAD_PATHWAY,GO:BP,0.012663452506712148,0.2357966916123237,6,10,5.0872210953346855
brown,GOBP_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY,GO:BP,0.012924677165800471,0.23765250138615615,14,34,2.390103092783505
brown,GOBP_POSITIVE_REGULATION_OF_MONOATOMIC_ION_TRANSPORT,GO:BP,0.013825177676710286,0.2501281656019095,13,31,2.4638774577046183
brown,GOBP_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS,GO:BP,0.013962515253470791,0.2501281656019095,19,51,2.03359375
brown,GOBP_VASCULAR_PROCESS_IN_CIRCULATORY_SYSTEM,GO:BP,0.014678827113613364,0.2501281656019095,12,28,2.5564681724845997
brown,GOBP_CYTOPLASMIC_MICROTUBULE_ORGANIZATION,GO:BP,0.014931837650285362,0.2501281656019095,7,13,3.960027100271003
brown,GOBP_POSITIVE_REGULATION_OF_MUSCLE_CONTRACTION,GO:BP,0.014931837650285362,0.2501281656019095,7,13,3.960027100271003
brown,GOBP_POSITIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS,GO:BP,0.015372384247319239,0.2501281656019095,18,48,2.0532224532224532
brown,GOBP_REGULATION_OF_MUSCLE_ADAPTATION,GO:BP,0.015429425313545006,0.2501281656019095,11,25,2.675936768149883
brown,GOBP_REGULATION_OF_TRANSLATIONAL_INITIATION,GO:BP,0.015775084178771513,0.2501281656019095,15,38,2.2273625583902263
brown,GOBP_CARBOHYDRATE_CATABOLIC_PROCESS,GO:BP,0.01581416930273192,0.2501281656019095,22,62,1.8863731656184486
brown,GOBP_ANATOMICAL_STRUCTURE_MATURATION,GO:BP,0.015983716904540785,0.2501281656019095,8,16,3.3971486761710796
brown,GOBP_PROTEIN_NEDDYLATION,GO:BP,0.015983716904540785,0.2501281656019095,8,16,3.3971486761710796
brown,GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS,GO:BP,0.015983716904540785,0.2501281656019095,8,16,3.3971486761710796
brown,REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS,Reactome,0.020870009948823907,0.2586650653694166,23,67,1.7922077922077921
brown,REACTOME_INTEGRATION_OF_ENERGY_METABOLISM,Reactome,0.021362962988099136,0.2586650653694166,11,26,2.4960382513661203
brown,REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION,Reactome,0.023678408637223636,0.2588632221231475,9,20,2.7801484230055657
brown,REACTOME_DARPP_32_EVENTS,Reactome,0.024075333107036176,0.2588632221231475,7,14,3.3922764227642275
brown,REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT,Reactome,0.024268427074045078,0.2588632221231475,8,17,3.017877347816248
brown,REACTOME_HCMV_LATE_EVENTS,Reactome,0.024268427074045078,0.2588632221231475,8,17,3.017877347816248
brown,REACTOME_PKR_MEDIATED_SIGNALING,Reactome,0.02656259750829261,0.2767452019468626,12,30,2.269678302532512
brown,GOBP_CELLULAR_COMPONENT_DISASSEMBLY,GO:BP,0.018301982249754645,0.2775486174163823,32,99,1.645562338201924
brown,GOBP_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION,GO:BP,0.019971097981454435,0.29674227404767145,12,29,2.4046382413334944
brown,GOBP_ERAD_PATHWAY,GO:BP,0.021362962988099136,0.30555422186942416,11,26,2.4960382513661203
brown,GOBP_SENSORY_SYSTEM_DEVELOPMENT,GO:BP,0.022319276430704364,0.30555422186942416,14,36,2.1701968134957825
brown,GOBP_MONOATOMIC_ANION_TRANSPORT,GO:BP,0.022540454374025434,0.30555422186942416,6,11,4.067342799188641
brown,GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION,GO:BP,0.022540454374025434,0.30555422186942416,6,11,4.067342799188641
brown,GOBP_REGULATION_OF_BMP_SIGNALING_PATHWAY,GO:BP,0.022540454374025434,0.30555422186942416,6,11,4.067342799188641
brown,GOBP_REGULATION_OF_HIPPO_SIGNALING,GO:BP,0.022540454374025434,0.30555422186942416,6,11,4.067342799188641
brown,GOBP_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORT,GO:BP,0.022540454374025434,0.30555422186942416,6,11,4.067342799188641
brown,GOBP_POTASSIUM_ION_TRANSPORT,GO:BP,0.022641339349943734,0.30555422186942416,10,23,2.6160138430077082
brown,GOBP_CELLULAR_RESPONSE_TO_UV,GO:BP,0.024075333107036176,0.31314786163087993,7,14,3.3922764227642275
brown,GOBP_RESPONSE_TO_ALKALOID,GO:BP,0.024268427074045078,0.31314786163087993,8,17,3.017877347816248
brown,REACTOME_RHO_GTPASE_EFFECTORS,Reactome,0.033017872375610706,0.3361819732789454,22,66,1.7106918238993711
brown,GOBP_AMINO_ACID_ACTIVATION,GO:BP,0.02656259750829261,0.3397702689973776,12,30,2.269678302532512
brown,REACTOME_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR_TC_NER,Reactome,0.03514796375122676,0.340881188787022,8,18,2.714460285132383
brown,REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS,Reactome,0.036522984512895214,0.340881188787022,6,12,3.387423935091278
brown,REACTOME_CO_STIMULATION_BY_CD28,Reactome,0.036522984512895214,0.340881188787022,6,12,3.387423935091278
brown,REACTOME_DNA_DAMAGE_BYPASS,Reactome,0.036522984512895214,0.340881188787022,6,12,3.387423935091278
brown,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53,Reactome,0.038956827339817694,0.35617670710690463,22,67,1.671651525739576
brown,GOBP_RIBONUCLEOTIDE_CATABOLIC_PROCESS,GO:BP,0.029314763797011614,0.3717415305638283,18,51,1.8631638631638632
brown,GOBP_REGULATION_OF_CIRCADIAN_RHYTHM,GO:BP,0.03108231611144858,0.3859010368707231,10,24,2.427695004382121
brown,GOBP_INSULIN_SECRETION,GO:BP,0.03148071000984825,0.3859010368707231,13,34,2.108073682147756
brown,GOBP_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION,GO:BP,0.03304681656326325,0.38651302315445224,25,77,1.6471924699772802
brown,GOBP_AUTOPHAGOSOME_MATURATION,GO:BP,0.033255356763486586,0.38651302315445224,9,21,2.546938775510204
brown,GOBP_CARBOHYDRATE_TRANSPORT,GO:BP,0.03514796375122676,0.38651302315445224,8,18,2.714460285132383
brown,GOBP_REGULATION_OF_TRANSFERASE_ACTIVITY,GO:BP,0.036068021043247876,0.38651302315445224,14,38,1.9869415807560138
brown,GOBP_WNT_SIGNALING_PATHWAY,GO:BP,0.03623888694086339,0.38651302315445224,16,45,1.8813450417648319
brown,GOBP_JNK_CASCADE,GO:BP,0.036433437852665444,0.38651302315445224,7,15,2.966463414634146
brown,GOBP_REGULATION_OF_CHROMOSOME_SEGREGATION,GO:BP,0.036433437852665444,0.38651302315445224,7,15,2.966463414634146
brown,GOBP_CALCIUM_ION_IMPORT,GO:BP,0.036522984512895214,0.38651302315445224,6,12,3.387423935091278
brown,GOBP_REGULATION_OF_DNA_RECOMBINATION,GO:BP,0.036522984512895214,0.38651302315445224,6,12,3.387423935091278
brown,GOBP_REGULATION_OF_NEURON_DIFFERENTIATION,GO:BP,0.036522984512895214,0.38651302315445224,6,12,3.387423935091278
brown,GOBP_TRANSCRIPTION_INITIATION_AT_RNA_POLYMERASE_II_PROMOTER,GO:BP,0.036522984512895214,0.38651302315445224,6,12,3.387423935091278
brown,GOBP_MUSCLE_CELL_DEVELOPMENT,GO:BP,0.036790585346624216,0.3865639360348873,24,74,1.6431157894736843
brown,GOBP_POSITIVE_REGULATION_OF_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,GO:BP,0.03796264996864369,0.3905108958312927,11,28,2.19973481195757
brown,REACTOME_TOLL_LIKE_RECEPTOR_CASCADES,Reactome,0.04424420994251006,0.3964281210848902,12,32,2.040246406570842
brown,GOBP_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,GO:BP,0.038956827339817694,0.39795481261716553,22,67,1.671651525739576
brown,GOBP_PEPTIDYL_AMINO_ACID_MODIFICATION,GO:BP,0.0396626364728691,0.4023706086316582,17,49,1.8119813278008299
brown,GOBP_RHYTHMIC_PROCESS,GO:BP,0.04030985538676418,0.40337277057095317,15,42,1.892791551882461
brown,REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION,Reactome,0.04770635334346002,0.419067574468041,23,72,1.60439890241811
brown,REACTOME_DNA_REPAIR,Reactome,0.04992557772229816,0.4301280542228764,13,36,1.9224369296833066
brown,GOBP_MONOSACCHARIDE_BIOSYNTHETIC_PROCESS,GO:BP,0.04424420994251006,0.43101478692339273,12,32,2.040246406570842
brown,GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE,GO:BP,0.04424420994251006,0.43101478692339273,12,32,2.040246406570842
brown,GOBP_CHROMOSOME_SEGREGATION,GO:BP,0.04574161393554108,0.43692152012455154,19,57,1.70625
brown,GOBP_RESPONSE_TO_PEPTIDE_HORMONE,GO:BP,0.04646511273355614,0.4409689085874909,31,102,1.4973817262549658
brown,GOBP_POSITIVE_REGULATION_OF_INSULIN_SECRETION,GO:BP,0.048898355535916274,0.44181879637847965,8,19,2.4662099611183113
brown,GOBP_HORMONE_MEDIATED_SIGNALING_PATHWAY,GO:BP,0.048957487294148325,0.44181879637847965,11,29,2.0762750455373404
brown,GOBP_REGULATION_OF_EXOCYTOSIS,GO:BP,0.048957487294148325,0.44181879637847965,11,29,2.0762750455373404
brown,REACTOME_TRNA_PROCESSING,Reactome,0.05502968182370372,0.4476025033368269,6,13,2.901767603593161
brown,REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION,Reactome,0.055591897752310535,0.4476025033368269,12,33,1.9419184511586975
brown,REACTOME_CREB1_PHOSPHORYLATION_THROUGH_NMDA_RECEPTOR_MEDIATED_ACTIVATION_OF_RAS_SIGNALING,Reactome,0.05595031291710336,0.4476025033368269,5,10,3.382591093117409
brown,GOBP_DNA_TEMPLATED_DNA_REPLICATION,GO:BP,0.05233877636787359,0.4610200002224075,7,16,2.6352755194218607
brown,GOBP_PROTEIN_METHYLATION,GO:BP,0.05233877636787359,0.4610200002224075,7,16,2.6352755194218607
brown,GOBP_REGULATION_OF_MEMBRANE_DEPOLARIZATION,GO:BP,0.05233877636787359,0.4610200002224075,7,16,2.6352755194218607
brown,GOBP_TRNA_METABOLIC_PROCESS,GO:BP,0.053355961661682313,0.4623759005677474,16,47,1.7578307620383358
brown,GOBP_REGULATION_OF_SYNAPTIC_PLASTICITY,GO:BP,0.054114210177937556,0.4623759005677474,10,26,2.1216768916155417
brown,GOBP_INORGANIC_ION_IMPORT_ACROSS_PLASMA_MEMBRANE,GO:BP,0.05502968182370372,0.4623759005677474,6,13,2.901767603593161
brown,GOBP_NEGATIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT,GO:BP,0.05502968182370372,0.4623759005677474,6,13,2.901767603593161
brown,GOBP_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT,GO:BP,0.05502968182370372,0.4623759005677474,6,13,2.901767603593161
brown,GOBP_REGULATION_OF_THE_FORCE_OF_HEART_CONTRACTION,GO:BP,0.05502968182370372,0.4623759005677474,6,13,2.901767603593161
brown,GOBP_IMP_METABOLIC_PROCESS,GO:BP,0.05595031291710336,0.4623759005677474,5,10,3.382591093117409
brown,GOBP_NUCLEOTIDE_EXCISION_REPAIR,GO:BP,0.05595031291710336,0.4623759005677474,5,10,3.382591093117409
brown,GOBP_NUCLEUS_LOCALIZATION,GO:BP,0.05595031291710336,0.4623759005677474,5,10,3.382591093117409
brown,GOBP_PROTEIN_MONOUBIQUITINATION,GO:BP,0.05595031291710336,0.4623759005677474,5,10,3.382591093117409
brown,GOBP_POSITIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY,GO:BP,0.05962693962064003,0.4845924208948148,15,44,1.7601168424052436
brown,GOBP_POSITIVE_REGULATION_OF_SECRETION,GO:BP,0.05962693962064003,0.4845924208948148,15,44,1.7601168424052436
brown,GOBP_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,GO:BP,0.05962693962064003,0.4845924208948148,15,44,1.7601168424052436
brown,GOBP_CARBOHYDRATE_BIOSYNTHETIC_PROCESS,GO:BP,0.06373945637704974,0.5123537722985801,16,48,1.7018633540372672
brown,GOBP_NEGATIVE_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS,GO:BP,0.06571165346837779,0.5218911271876882,8,20,2.2593346911065852
brown,GOBP_NEUROTRANSMITTER_TRANSPORT,GO:BP,0.06571165346837779,0.5218911271876882,8,20,2.2593346911065852
brown,GOBP_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE,GO:BP,0.06603224031356261,0.5218911271876882,20,63,1.5856678157013158
brown,REACTOME_METABOLISM_OF_CARBOHYDRATES_AND_CARBOHYDRATE_DERIVATIVES,Reactome,0.0706729581597017,0.5366353433143451,22,71,1.5314251486758226
brown,GOBP_MACROMOLECULE_METHYLATION,GO:BP,0.06899584331376861,0.5369993942568975,10,27,1.9956694334175389
brown,GOBP_CARBOHYDRATE_HOMEOSTASIS,GO:BP,0.07132096596052834,0.55153322242186,15,45,1.7004132231404958
brown,GOBP_CELL_CYCLE_G2_M_PHASE_TRANSITION,GO:BP,0.07198802087355345,0.55153322242186,7,17,2.3703252032520323
brown,GOBP_STEROL_BIOSYNTHETIC_PROCESS,GO:BP,0.07198802087355345,0.55153322242186,7,17,2.3703252032520323
brown,GOBP_PLASMA_MEMBRANE_ORGANIZATION,GO:BP,0.0746964197100469,0.5560340443687514,13,38,1.7665020576131687
brown,GOBP_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION,GO:BP,0.0746964197100469,0.5560340443687514,13,38,1.7665020576131687
brown,GOBP_REGULATION_OF_CELL_GROWTH,GO:BP,0.07630999562311103,0.5560340443687514,20,64,1.5486809641298158
brown,GOBP_MAINTENANCE_OF_CELL_NUMBER,GO:BP,0.07824544336120431,0.5560340443687514,6,14,2.537525354969574
brown,GOBP_PLASMA_MEMBRANE_REPAIR,GO:BP,0.07824544336120431,0.5560340443687514,6,14,2.537525354969574
brown,GOBP_POLYSACCHARIDE_CATABOLIC_PROCESS,GO:BP,0.07824544336120431,0.5560340443687514,6,14,2.537525354969574
brown,GOBP_PROTEIN_AUTOPHOSPHORYLATION,GO:BP,0.07824544336120431,0.5560340443687514,6,14,2.537525354969574
brown,GOBP_REGULATION_OF_DNA_REPLICATION,GO:BP,0.07824544336120431,0.5560340443687514,6,14,2.537525354969574
brown,REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY,Reactome,0.07824544336120431,0.5564120416796751,6,14,2.537525354969574
brown,REACTOME_SIGNALING_BY_CSF3_G_CSF,Reactome,0.07824544336120431,0.5564120416796751,6,14,2.537525354969574
brown,GOBP_POSITIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS,GO:BP,0.07903745057063545,0.5589619701413691,17,53,1.6067312125403412
brown,GOBP_DISRUPTION_OF_ANATOMICAL_STRUCTURE_IN_ANOTHER_ORGANISM,GO:BP,0.08379186170300167,0.5680084265673523,5,11,2.8171390013495277
brown,GOBP_POSITIVE_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION,GO:BP,0.08379186170300167,0.5680084265673523,5,11,2.8171390013495277
brown,GOBP_PROTEIN_K63_LINKED_UBIQUITINATION,GO:BP,0.08379186170300167,0.5680084265673523,5,11,2.8171390013495277
brown,GOBP_PURINE_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS,GO:BP,0.08379186170300167,0.5680084265673523,5,11,2.8171390013495277
brown,GOBP_REGULATION_OF_SKELETAL_MUSCLE_CONTRACTION,GO:BP,0.08379186170300167,0.5680084265673523,5,11,2.8171390013495277
brown,GOBP_CARDIAC_CELL_DEVELOPMENT,GO:BP,0.08568475913292642,0.5729194576569762,8,21,2.0842863857120477
brown,GOBP_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS,GO:BP,0.08568475913292642,0.5729194576569762,8,21,2.0842863857120477
brown,REACTOME_POTENTIAL_THERAPEUTICS_FOR_SARS,Reactome,0.08568475913292642,0.5766261912673217,8,21,2.0842863857120477
brown,REACTOME_SIGNALING_BY_NTRKS,Reactome,0.0862365062832825,0.5766261912673217,10,28,1.8836628039082026
brown,REACTOME_DENGUE_VIRUS_GENOME_TRANSLATION_AND_REPLICATION,Reactome,0.08961815255957567,0.5818685847346363,13,39,1.6975308641975309
brown,GOBP_MEMBRANELESS_ORGANELLE_ASSEMBLY,GO:BP,0.09279284437728783,0.6093672949954928,33,116,1.3591447334401985
brown,GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_PROCESS,GO:BP,0.09407637177939984,0.6103479185547699,11,32,1.7764441842310694
brown,GOBP_REGULATION_OF_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,GO:BP,0.09407637177939984,0.6103479185547699,11,32,1.7764441842310694
brown,GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS,GO:BP,0.09465969987879666,0.6103479185547699,14,43,1.6393885531461074
brown,GOBP_INTRACELLULAR_RECEPTOR_SIGNALING_PATHWAY,GO:BP,0.09494519189026931,0.6103479185547699,18,58,1.5305613305613306
brown,GOBP_MUSCLE_CELL_APOPTOTIC_PROCESS,GO:BP,0.09543169358776143,0.6103479185547699,7,18,2.1535476718403546
brown,GOBP_NEURON_MIGRATION,GO:BP,0.09543169358776143,0.6103479185547699,7,18,2.1535476718403546
brown,GOBP_CELL_CYCLE_CHECKPOINT_SIGNALING,GO:BP,0.09678851970315894,0.6136892779454604,9,25,1.905612244897959
brown,REACTOME_ONCOGENIC_MAPK_SIGNALING,Reactome,0.09678851970315894,0.6194465261002172,9,25,1.905612244897959
brown,REACTOME_NEURONAL_SYSTEM,Reactome,0.09900901280693446,0.6247329258803751,15,47,1.5922004132231404
brown,GOBP_ENDOSOME_ORGANIZATION,GO:BP,0.10068120815137568,0.632914774319118,12,36,1.6960985626283367
brown,GOBP_MONOSACCHARIDE_METABOLIC_PROCESS,GO:BP,0.10533052655485896,0.6432913881959751,23,78,1.4241023682200153
brown,GOBP_DEVELOPMENTAL_CELL_GROWTH,GO:BP,0.10585704259335314,0.6432913881959751,10,29,1.7834463459261651
brown,GOBP_ERBB_SIGNALING_PATHWAY,GO:BP,0.10585704259335314,0.6432913881959751,10,29,1.7834463459261651
brown,GOBP_MYOTUBE_CELL_DEVELOPMENT,GO:BP,0.10612011370023032,0.6432913881959751,6,15,2.2542258282623395
brown,GOBP_VIRAL_GENE_EXPRESSION,GO:BP,0.10612011370023032,0.6432913881959751,6,15,2.2542258282623395
brown,GOBP_VIRION_ASSEMBLY,GO:BP,0.10612011370023032,0.6432913881959751,6,15,2.2542258282623395
brown,HALLMARK_PI3K_AKT_MTOR_SIGNALING,Hallmark,0.02656259750829261,0.652766497255311,12,30,2.269678302532512
brown,HALLMARK_SPERMATOGENESIS,Hallmark,0.036522984512895214,0.652766497255311,6,12,3.387423935091278
brown,HALLMARK_MITOTIC_SPINDLE,Hallmark,0.048957487294148325,0.652766497255311,11,29,2.0762750455373404
brown,GOBP_POSITIVE_REGULATION_OF_PROTEIN_POLYMERIZATION,GO:BP,0.10881517328344462,0.6533920145989236,8,22,1.9342449810881583
brown,REACTOME_DNA_DAMAGE_RECOGNITION_IN_GG_NER,Reactome,0.10612011370023032,0.660302929690322,6,15,2.2542258282623395
brown,HALLMARK_MYOGENESIS,Hallmark,0.06638824273505523,0.6638824273505523,31,105,1.433991683991684
brown,REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER,Reactome,0.10881517328344462,0.6677972278216875,8,22,1.9342449810881583
brown,GOBP_EXTRACELLULAR_VESICLE_BIOGENESIS,GO:BP,0.11755534541022046,0.6760778024094064,5,12,2.4132446500867553
brown,GOBP_HEART_GROWTH,GO:BP,0.11755534541022046,0.6760778024094064,5,12,2.4132446500867553
brown,GOBP_MULTICELLULAR_ORGANISMAL_LEVEL_CHEMICAL_HOMEOSTASIS,GO:BP,0.11755534541022046,0.6760778024094064,5,12,2.4132446500867553
brown,GOBP_POSITIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY,GO:BP,0.11755534541022046,0.6760778024094064,5,12,2.4132446500867553
brown,GOBP_REGULATION_OF_MUSCLE_ORGAN_DEVELOPMENT,GO:BP,0.11755534541022046,0.6760778024094064,5,12,2.4132446500867553
brown,GOBP_REGULATION_OF_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY,GO:BP,0.11755534541022046,0.6760778024094064,5,12,2.4132446500867553
brown,GOBP_GOLGI_ORGANIZATION,GO:BP,0.11938080121651119,0.6760778024094064,9,26,1.792436974789916
brown,GOBP_MONOSACCHARIDE_CATABOLIC_PROCESS,GO:BP,0.11938080121651119,0.6760778024094064,9,26,1.792436974789916
brown,GOBP_RESPONSE_TO_MONOSACCHARIDE,GO:BP,0.11949709627902493,0.6760778024094064,12,37,1.6272689938398357
brown,REACTOME_L1CAM_INTERACTIONS,Reactome,0.11331860879294453,0.6860369829626912,11,33,1.694672131147541
brown,GOBP_POSITIVE_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS,GO:BP,0.12257614078467113,0.6908410080239511,7,19,1.97289972899729
brown,GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE,GO:BP,0.12463849144774639,0.6918612110174903,13,41,1.5743680188124634
brown,GOBP_REGULATION_OF_PROTEIN_UBIQUITINATION,GO:BP,0.12463849144774639,0.6918612110174903,13,41,1.5743680188124634
brown,GOBP_VESICLE_LOCALIZATION,GO:BP,0.12463849144774639,0.6918612110174903,13,41,1.5743680188124634
brown,REACTOME_GLYCOGEN_BREAKDOWN_GLYCOGENOLYSIS,Reactome,0.11755534541022046,0.7021972632503836,5,12,2.4132446500867553
brown,REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS,Reactome,0.11949709627902493,0.7044039359605679,12,37,1.6272689938398357
brown,GOBP_GLUCAN_METABOLIC_PROCESS,GO:BP,0.12782408898915515,0.7068768229437866,10,30,1.6932515337423313
brown,GOBP_AUTOPHAGOSOME_ORGANIZATION,GO:BP,0.13500314241177863,0.7301089062048763,8,23,1.8042090970807876
brown,GOBP_ORGANELLE_DISASSEMBLY,GO:BP,0.13500314241177863,0.7301089062048763,8,23,1.8042090970807876
brown,GOBP_POSITIVE_REGULATION_OF_EXOCYTOSIS,GO:BP,0.1383889160996442,0.7375728100817994,6,16,2.027586206896552
brown,GOBP_RECOMBINATIONAL_REPAIR,GO:BP,0.1383889160996442,0.7375728100817994,6,16,2.027586206896552
brown,GOBP_NEGATIVE_REGULATION_OF_LOCOMOTION,GO:BP,0.1401743316185532,0.7390553469924436,12,38,1.5637340072658348
brown,GOBP_SPINDLE_ORGANIZATION,GO:BP,0.1401743316185532,0.7390553469924436,12,38,1.5637340072658348
brown,GOBP_PROTEIN_POLYMERIZATION,GO:BP,0.14186876069393964,0.7453176677885187,19,65,1.4026268115942029
brown,GOBP_CELLULAR_RESPONSE_TO_METAL_ION,GO:BP,0.15205148081829142,0.757922516639106,10,31,1.6116467036712436
brown,GOBP_CYTOPLASMIC_TRANSLATIONAL_INITIATION,GO:BP,0.15205148081829142,0.757922516639106,10,31,1.6116467036712436
brown,GOBP_SKELETAL_MUSCLE_CONTRACTION,GO:BP,0.15205148081829142,0.757922516639106,10,31,1.6116467036712436
brown,GOBP_ENDOSOME_TO_LYSOSOME_TRANSPORT,GO:BP,0.1531954801088291,0.757922516639106,7,20,1.8200437773608504
brown,GOBP_GLYCOLYTIC_PROCESS_THROUGH_FRUCTOSE_6_PHOSPHATE,GO:BP,0.1531954801088291,0.757922516639106,7,20,1.8200437773608504
brown,GOBP_PEPTIDE_METABOLIC_PROCESS,GO:BP,0.1531954801088291,0.757922516639106,7,20,1.8200437773608504
brown,GOBP_POSITIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT,GO:BP,0.1531954801088291,0.757922516639106,7,20,1.8200437773608504
brown,GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY,GO:BP,0.1531954801088291,0.757922516639106,7,20,1.8200437773608504
brown,GOBP_MITOCHONDRION_LOCALIZATION,GO:BP,0.1566338851517935,0.757922516639106,5,13,2.110323886639676
brown,GOBP_NEGATIVE_REGULATION_OF_DNA_METABOLIC_PROCESS,GO:BP,0.1566338851517935,0.757922516639106,5,13,2.110323886639676
brown,GOBP_POSITIVE_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION,GO:BP,0.1566338851517935,0.757922516639106,5,13,2.110323886639676
