pathway,pval,padj,foldEnrichment,overlap,size,database,odds_ratio,module,Description,geneID,Count,p.adjust,ID
GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY,3.628861444467247e-6,1.9810284521841655e-4,2.1210961112230504,29,49,GO:BP,3.8638235294117647,turquoise,Establishment Or Maintenance Of Cell Polarity,ACTB/ACTR2/ACTR3/ARF4/ARF6/CAP1/CDC42/CFL1/CLIC4/CORO7/CRK/CTNNA1/FSCN1/GSN/ILK/ITGB1/LMNA/MAP1B/MAP4/MAPRE1/MSN/MYH9/PARVA/RAB10/RAC1/RACK1/RAP1B/RHOA/RHOG,29,1.9810284521841655e-4,GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY
REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC,1.85798564747469e-5,2.0960400585573848e-4,1.9491500259817387,31,57,Reactome,3.1759700476514636,turquoise,Intra Golgi And Retrograde Golgi To Er Traffic,ACTR1A/ARCN1/ARF1/ARF4/CAPZA1/CAPZB/COPA/COPE/COPG1/DYNC1H1/DYNC1I2/DYNC1LI2/NAPA/PAFAH1B2/RAB1A/RAB1B/RAB6A/SEC22B/SURF4/TMED10/TMED2/TMED7/TMED9/TUBA1B/TUBA1C/TUBB2A/TUBB2B/TUBB4A/TUBB4B/TUBB6/VAMP3,31,2.0960400585573848e-4,REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC
GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY,5.139846914206167e-6,2.3742139015236948e-4,1.6847491953274747,55,117,GO:BP,2.4008582420834568,turquoise,Regulation Of Protein Containing Complex Assembly,ADD3/ARF6/ARPC2/ARPC3/ARPC5/CAPG/CAPZA1/CAPZB/CD36/CDC42/CFL1/COTL1/CRYAB/CTTN/CYFIP1/DUT/ESAM/FERMT2/FSCN1/GSN/HCLS1/HMGB1/HSP90AA1/HSPA1A/HSPA5/HSPA8/LAMP2/LCP1/LGALS3/MAP1B/MAPRE1/MSN/MTPN/NAPA/PFN1/PSMC6/PTPN11/PYCARD/RAC1/RACK1/RALB/RAP1B/RHOA/RHOC/RPL13A/SAR1A/SNX9/SPTAN1/SPTBN1/STMN1/SVIL/TMOD3/TUBB4A/VCP/VPS35,55,2.3742139015236948e-4,GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY
REACTOME_SEMAPHORIN_INTERACTIONS,3.636499193356297e-5,3.7706532768172685e-4,2.49316244557552,16,23,Reactome,6.019377447948877,turquoise,Semaphorin Interactions,CFL1/DPYSL2/HSP90AA1/HSP90AB1/ITGA1/ITGB1/MYH10/MYH9/MYL12B/MYL6/MYL9/RAC1/RHOA/RHOC/RRAS/TLN1,16,3.7706532768172685e-4,REACTOME_SEMAPHORIN_INTERACTIONS
REACTOME_L1CAM_INTERACTIONS,3.649762004959176e-5,3.7706532768172685e-4,2.0256944870301097,26,46,Reactome,3.448901903367496,turquoise,L1cam Interactions,ACTB/AP2A1/AP2A2/AP2B1/AP2M1/CLTA/CLTC/DPYSL2/HSPA8/ITGA1/ITGB1/LAMB1/LAMC1/MAPK3/MSN/RAC1/SDCBP/SPTAN1/SPTBN1/TUBA1B/TUBA1C/TUBB2A/TUBB2B/TUBB4A/TUBB4B/TUBB6,26,3.7706532768172685e-4,REACTOME_L1CAM_INTERACTIONS
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION,3.7489319658768205e-5,3.7706532768172685e-4,1.9199576868829336,30,56,Reactome,3.068992862807296,turquoise,Mhc Class Ii Antigen Presentation,ACTR1A/AP1B1/AP2A1/AP2A2/AP2B1/AP2M1/ARF1/CANX/CAPZA1/CAPZB/CLTA/CLTC/CTSB/CTSC/CTSD/CTSH/DYNC1H1/DYNC1I2/DYNC1LI2/HLA-DRA/LGMN/RAB7A/SEC31A/TUBA1B/TUBA1C/TUBB2A/TUBB2B/TUBB4A/TUBB4B/TUBB6,30,3.7706532768172685e-4,REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION
REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING,3.9321391734838475e-5,3.7706532768172685e-4,2.867136812411848,12,15,Reactome,10.496413199426112,turquoise,Ephb Mediated Forward Signaling,ACTB/ACTR2/ACTR3/ARPC1B/ARPC2/ARPC3/ARPC4/ARPC5/CDC42/CFL1/RAC1/RHOA,12,3.7706532768172685e-4,REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING
REACTOME_GLYCOSAMINOGLYCAN_METABOLISM,3.9321391734838475e-5,3.7706532768172685e-4,2.867136812411848,12,15,Reactome,10.496413199426112,turquoise,Glycosaminoglycan Metabolism,BGN/CD44/CSPG4/DCN/FMOD/GNS/HEXB/LUM/LYVE1/OGN/PRELP/VCAN,12,3.7706532768172685e-4,REACTOME_GLYCOSAMINOGLYCAN_METABOLISM
REACTOME_RHO_GTPASES_ACTIVATE_PKNS,3.96910871243923e-5,3.7706532768172685e-4,2.559943582510578,15,21,Reactome,6.577809798270893,turquoise,Rho Gtpases Activate Pkns,H2BC4/MYH10/MYH9/MYL12B/MYL6/MYL9/RAC1/RHOA/RHOC/YWHAB/YWHAE/YWHAG/YWHAH/YWHAQ/YWHAZ,15,3.7706532768172685e-4,REACTOME_RHO_GTPASES_ACTIVATE_PKNS
GOBP_SKIN_DEVELOPMENT,1.2218598869471727e-5,5.240906157941266e-4,2.227842793428125,23,37,GO:BP,4.35381091211995,turquoise,Skin Development,AKR1C3/ANXA1/AP3B1/ASAH1/CASP3/CLIC4/COL1A1/COL1A2/COL6A1/COMP/CSTA/GNAS/IGFBP5/ITGA6/JUP/KRT1/KRT10/KRT14/KRT5/NME2/SRSF6/STMN1/YAP1,23,5.240906157941266e-4,GOBP_SKIN_DEVELOPMENT
REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS,6.0518875603804955e-5,5.601875408454767e-4,1.9298036237387435,28,52,Reactome,3.0974057758198725,turquoise,Clathrin Mediated Endocytosis,ACTB/ACTR2/ACTR3/AGFG1/AP2A1/AP2A2/AP2B1/AP2M1/ARF6/ARPC2/ARPC3/ARPC4/ARPC5/ARRB1/CLTA/CLTB/CLTC/CTTN/EPS15/HGS/HSPA8/PACSIN2/PICALM/RAB5C/RPS27A/SNX9/VAMP2/VAMP3,28,5.601875408454767e-4,REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS
REACTOME_NEURONAL_SYSTEM,6.474550757594291e-5,5.843282058728848e-4,1.8195291309536725,33,65,Reactome,2.7459319526627217,turquoise,Neuronal System,ALDH2/AP2A1/AP2A2/AP2B1/AP2M1/ARL6IP5/CALM1/DBNL/EPB41L2/EPB41L3/GLUL/GNAI1/GNAI2/GNAI3/GNB1/GNB2/GNG12/GNG2/HSPA8/KRAS/MAOA/MAPK3/PRKAR2B/RAC1/RTN3/TUBA1B/TUBA1C/TUBB2A/TUBB2B/TUBB4A/TUBB4B/TUBB6/VAMP2,33,5.843282058728848e-4,REACTOME_NEURONAL_SYSTEM
GOBP_COLLAGEN_METABOLIC_PROCESS,1.5245443925078432e-5,6.103259384673065e-4,2.687940761636107,15,20,GO:BP,7.8976945244956775,turquoise,Collagen Metabolic Process,COL1A1/COL1A2/COL6A1/CST3/CTSB/ITGB1/MFAP4/MRC2/PCOLCE/PEPD/PRDX5/RCN3/SERPINH1/TNXB/VIM,15,6.103259384673065e-4,GOBP_COLLAGEN_METABOLIC_PROCESS
HALLMARK_APOPTOSIS,9.639037245413617e-5,6.26537420951885e-4,2.000328008659429,24,43,Hallmark,3.343219362274299,turquoise,Apoptosis,ANXA1/BCAP31/BGN/CASP3/CAV1/CD14/CD44/DCN/GPX1/GPX3/GPX4/GSN/GSR/HMGB2/HSPB1/LGALS3/LMNA/LUM/PEA15/PPT1/RETSAT/SOD1/SPTAN1/TSPO,24,6.26537420951885e-4,HALLMARK_APOPTOSIS
GOBP_ACTIN_FILAMENT_POLYMERIZATION,1.7166233345581852e-5,6.650531047756066e-4,2.058848242955316,27,47,GO:BP,3.5868035190615837,turquoise,Actin Filament Polymerization,ADD3/ANG/ARF6/ARPC2/ARPC3/ARPC4/ARPC5/CAPG/CAPZA1/CAPZB/CFL1/CORO7/COTL1/CTTN/CYFIP1/ESAM/GSN/HCLS1/MTPN/PFN1/PYCARD/RAC1/SNX9/SPTAN1/SPTBN1/SVIL/TMOD3,27,6.650531047756066e-4,GOBP_ACTIN_FILAMENT_POLYMERIZATION
GOBP_CYTOSOLIC_TRANSPORT,1.865916783954765e-5,6.938713321199191e-4,2.150352609308886,24,40,GO:BP,3.9766423357664236,turquoise,Cytosolic Transport,ACTR2/AP2A1/ARFIP1/CES1/CLTC/CORO7/EIPR1/EPS15/LAMP1/PIP4K2A/RAB14/RAB6A/RAB7A/SNX1/SNX2/SNX3/SNX5/SNX6/SURF4/TMED9/VAMP3/VPS26A/VPS29/VPS35,24,6.938713321199191e-4,GOBP_CYTOSOLIC_TRANSPORT
GOBP_REGULATION_OF_INTRACELLULAR_TRANSPORT,1.9065573655251734e-5,6.938713321199191e-4,1.8158533145275035,38,75,GO:BP,2.747412091674387,turquoise,Regulation Of Intracellular Transport,ANP32B/ANXA2/APOD/ARFIP1/ARHGAP1/ASPH/BCAP31/CD36/CD81/CRYAB/DHX9/DYNC1H1/EHD1/EHD2/EIPR1/FLNA/HCLS1/HSP90AA1/JUP/KHDRBS1/LAMP1/LCP1/MAP1B/MAPK3/MSN/PPP1CC/PTPN11/RAB11B/RAB23/RAN/REEP5/SNX3/TXN/UFM1/VAMP2/VPS35/YWHAB/YWHAE,38,6.938713321199191e-4,GOBP_REGULATION_OF_INTRACELLULAR_TRANSPORT
REACTOME_RECYCLING_PATHWAY_OF_L1,8.110856604679847e-5,7.141510327535182e-4,2.3892806770098733,16,24,Reactome,5.264069264069264,turquoise,Recycling Pathway Of L1,ACTB/AP2A1/AP2A2/AP2B1/AP2M1/CLTA/CLTC/DPYSL2/MSN/TUBA1B/TUBA1C/TUBB2A/TUBB2B/TUBB4A/TUBB4B/TUBB6,16,7.141510327535182e-4,REACTOME_RECYCLING_PATHWAY_OF_L1
REACTOME_AGGREPHAGY,9.283125912671023e-5,7.979067748748189e-4,2.443582510578279,15,22,Reactome,5.635034993824619,turquoise,Aggrephagy,DYNC1H1/DYNC1I2/DYNC1LI2/HSP90AA1/RPS27A/TUBA1B/TUBA1C/TUBB2A/TUBB2B/TUBB4A/TUBB4B/TUBB6/UBE2N/VCP/VIM,15,7.979067748748189e-4,REACTOME_AGGREPHAGY
GOBP_VESICLE_MEDIATED_TRANSPORT_IN_SYNAPSE,2.3550658050945213e-5,8.318923623289765e-4,1.9548660084626233,30,55,GO:BP,3.193519882179676,turquoise,Vesicle Mediated Transport In Synapse,ACTB/AP2A1/AP2A2/AP2B1/AP2M1/ARF6/ARHGDIA/ARPC3/ATP6V1A/ATP6V1E1/ATP6V1G1/CALM1/CANX/CASP3/CLTA/CLTB/EPS15/NAPA/PLS3/RAB4A/RAB7A/RAB8A/RAC1/RALA/RAP1B/SCRN1/SNCG/SNX9/VAMP2/VPS35,30,8.318923623289765e-4,GOBP_VESICLE_MEDIATED_TRANSPORT_IN_SYNAPSE
REACTOME_HIGH_LAMINAR_FLOW_SHEAR_STRESS_ACTIVATES_SIGNALING_BY_PIEZO1_AND_PECAM1_CDH5_KDR_IN_ENDOTHELIAL_CELLS,1.1287383065305146e-4,9.21987868449941e-4,2.588387400094029,13,18,Reactome,6.825,turquoise,High Laminar Flow Shear Stress Activates Signaling By Piezo1 And Pecam1 Cdh5 Kdr In Endothelial Cells,CALM1/CAPNS1/GNA11/GNAQ/GNAS/GNB1/GNB2/GNG12/GNG2/PECAM1/PRKAR2B/TLN1/VCL,13,9.21987868449941e-4,REACTOME_HIGH_LAMINAR_FLOW_SHEAR_STRESS_ACTIVATES_SIGNALING_BY_PIEZO1_AND_PECAM1_CDH5_KDR_IN_ENDOTHELIAL_CELLS
REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION,1.1748321869445232e-4,9.21987868449941e-4,2.6879407616361077,12,16,Reactome,7.868005738880918,turquoise,Gap Junction Trafficking And Regulation,ACTB/AP2M1/CLTA/CLTB/CLTC/TUBA1B/TUBA1C/TUBB2A/TUBB2B/TUBB4A/TUBB4B/TUBB6,12,9.21987868449941e-4,REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION
REACTOME_LYSOSOME_VESICLE_BIOGENESIS,1.1748321869445232e-4,9.21987868449941e-4,2.6879407616361077,12,16,Reactome,7.868005738880918,turquoise,Lysosome Vesicle Biogenesis,AP1B1/ARF1/ARRB1/CLTA/CLTB/CLTC/CTSZ/GNS/HGS/HSPA8/TXNDC5/VAMP2,12,9.21987868449941e-4,REACTOME_LYSOSOME_VESICLE_BIOGENESIS
REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES,1.1748321869445232e-4,9.21987868449941e-4,2.6879407616361077,12,16,Reactome,7.868005738880918,turquoise,Rho Gtpases Activate Wasps And Waves,ACTB/ACTR2/ACTR3/ARPC1B/ARPC2/ARPC3/ARPC4/ARPC5/CDC42/CYFIP1/MAPK3/RAC1,12,9.21987868449941e-4,REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES
GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT,2.9834787661557342e-5,9.953216661536214e-4,1.9610133858477259,29,53,GO:BP,3.212745098039216,turquoise,Regulation Of Vasculature Development,ADAM10/ATP2B4/CD34/CD36/COL4A2/DCN/ECM1/FBLN5/GLUL/GPNMB/HGS/HMGB1/HSPB1/ITGB1/JUP/KRT1/LRG1/MTDH/PDCD6/PDCL3/PGK1/PTGIS/RNH1/RRAS/SERPINF1/SPARC/STAT1/THBS1/THBS4,29,9.953216661536214e-4,GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT
REACTOME_SIGNALING_BY_MET,1.3981427846543733e-4,0.0010523456478114632,2.2565428616204355,17,27,Reactome,4.4760115606936415,turquoise,Signaling By Met,ARF6/COL1A1/COL1A2/CRK/EPS15/HGS/ITGB1/KRAS/LAMA4/LAMB1/LAMB2/LAMC1/PTPN11/RAB4A/RAC1/RAP1B/RPS27A,17,0.0010523456478114632,REACTOME_SIGNALING_BY_MET
REACTOME_CELL_CELL_COMMUNICATION,1.399240750552638e-4,0.0010523456478114632,2.1081888326557703,20,34,Reactome,3.7694381090607507,turquoise,Cell Cell Communication,ACTB/ACTN4/ANG/CD151/CTNNA1/FERMT2/FLNA/ILK/IQGAP1/ITGA6/ITGB1/JUP/KRT14/KRT5/LIMS1/PARVA/PTPN11/RSU1/SPTAN1/SPTBN1,20,0.0010523456478114632,REACTOME_CELL_CELL_COMMUNICATION
GOBP_ENDOCYTIC_RECYCLING,3.2471927678180294e-5,0.0010526354811823484,2.437066290550071,17,25,GO:BP,5.601156069364162,turquoise,Endocytic Recycling,ARF6/ARHGAP1/EHD1/EHD2/EHD4/EIPR1/EPS15/HGS/RAB11B/RAB14/RAB7A/RAB8A/SNX3/STX12/VPS26A/VPS29/VPS35,17,0.0010526354811823484,GOBP_ENDOCYTIC_RECYCLING
GOBP_REGULATION_OF_ENDOCYTOSIS,3.5964318330562766e-5,0.0010691132116965782,1.7919605077574048,37,74,GO:BP,2.6711309523809526,turquoise,Regulation Of Endocytosis,ACTB/ANXA2/AP2A1/AP2B1/AP2M1/ARF1/ARF6/ARPC3/ARRB1/B2M/CALR/CAV1/CD14/CD151/CD36/CD63/CDC42/CNN2/EEF2K/EHD4/HMGB1/LGALS3/LMAN2/LRP1/PACSIN2/PICALM/PPT1/PYCARD/RAB4A/RAB5C/RAC1/RACK1/RALA/SDCBP/SNX3/SNX9/SOD1,37,0.0010691132116965782,GOBP_REGULATION_OF_ENDOCYTOSIS
GOBP_ADENYLATE_CYCLASE_MODULATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,3.636499193356297e-5,0.0010691132116965782,2.49316244557552,16,23,GO:BP,6.019377447948877,turquoise,Adenylate Cyclase Modulating G Protein Coupled Receptor Signaling Pathway,AKAP12/ATP2B4/FLNA/GNA11/GNA13/GNAI1/GNAI2/GNAI3/GNAQ/GNAS/GNB1/GNG2/PALM/PRKAR2B/PSAP/RACK1,16,0.0010691132116965782,GOBP_ADENYLATE_CYCLASE_MODULATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY
GOBP_PHOSPHATIDYLINOSITOL_3_KINASE_PROTEIN_KINASE_B_SIGNAL_TRANSDUCTION,3.649762004959176e-5,0.0010691132116965782,2.0256944870301097,26,46,GO:BP,3.448901903367496,turquoise,Phosphatidylinositol 3 Kinase Protein Kinase B Signal Transduction,AKR1C2/AKR1C3/CAVIN3/CDC42/COL6A1/COL6A2/COL6A3/DCN/FERMT2/GPX1/HCLS1/IGFBP5/ILK/ITGB1/LEMD2/MTDH/MYOC/PDCD6/PECAM1/PTPN11/RAC1/RACK1/RCN3/RRAS/THBS1/TXN,26,0.0010691132116965782,GOBP_PHOSPHATIDYLINOSITOL_3_KINASE_PROTEIN_KINASE_B_SIGNAL_TRANSDUCTION
GOBP_COLLAGEN_FIBRIL_ORGANIZATION,3.9321391734838475e-5,0.0010982556156637444,2.867136812411848,12,15,GO:BP,10.496413199426112,turquoise,Collagen Fibril Organization,AEBP1/ANXA2/COL12A1/COL14A1/COL1A1/COL1A2/COL6A1/COMP/FMOD/LUM/SERPINH1/TNXB,12,0.0010982556156637444,GOBP_COLLAGEN_FIBRIL_ORGANIZATION
GOBP_POSITIVE_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING,3.9321391734838475e-5,0.0010982556156637444,2.867136812411848,12,15,GO:BP,10.496413199426112,turquoise,Positive Regulation Of Substrate Adhesion Dependent Cell Spreading,ARPC2/CALR/CDC42/CRK/FERMT2/FLNA/ILK/LIMS1/MYOC/P4HB/RAC1/S100A10,12,0.0010982556156637444,GOBP_POSITIVE_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING
REACTOME_CILIUM_ASSEMBLY,1.5317415837817094e-4,0.0011284871668269328,2.0216990343929697,22,39,Reactome,3.418957102491652,turquoise,Cilium Assembly,ACTR1A/ARF4/ARL3/CCT3/DYNC1H1/DYNC1I2/HSP90AA1/MAPRE1/PRKAR2B/RAB8A/SEPTIN2/TNPO1/TUBA1B/TUBA1C/TUBB/TUBB2A/TUBB2B/TUBB4A/TUBB4B/TUBB6/YWHAE/YWHAG,22,0.0011284871668269328,REACTOME_CILIUM_ASSEMBLY
REACTOME_RAC1_GTPASE_CYCLE,1.675737009243424e-4,0.001209882120673752,2.2937094499294783,16,25,Reactome,4.67660734327401,turquoise,Rac1 Gtpase Cycle,ARHGAP1/ARHGDIA/ARHGDIB/CAV1/CDC42/CYFIP1/ESYT1/FERMT2/GNA13/IQGAP1/ITGB1/KTN1/MCAM/RAB7A/RAC1/VAMP3,16,0.001209882120673752,REACTOME_RAC1_GTPASE_CYCLE
HALLMARK_IL2_STAT5_SIGNALING,2.52317228207447e-4,0.001405767414298633,1.9711565585331452,22,40,Hallmark,3.227235969594048,turquoise,IL2 Stat5 Signaling,AHNAK/ANXA4/CA2/CAPG/CASP3/CD44/CD81/CKAP4/COL6A1/CTSZ/CYFIP1/ECM1/FAH/GLIPR2/GPX4/GSTO1/ITGA6/MYO1C/NDRG1/NT5E/RNH1/SNX9,22,0.001405767414298633,HALLMARK_IL2_STAT5_SIGNALING
GOBP_PHAGOCYTOSIS,5.7526187727525844e-5,0.0015019337274077944,2.0479548660084625,24,42,GO:BP,3.5309002433090027,turquoise,Phagocytosis,ANXA1/CALR/CD14/CD36/CDC42/CNN2/CORO1C/GSN/HMGB1/ITGB1/LMAN2/LRP1/MESD/MFGE8/MYH9/PECAM1/PYCARD/RAB14/RAB7A/RAC1/RACK1/SNX3/SOD1/THBS1,24,0.0015019337274077944,GOBP_PHAGOCYTOSIS
GOBP_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION,5.7526187727525844e-5,0.0015019337274077944,2.0479548660084625,24,42,GO:BP,3.5309002433090027,turquoise,Regulation Of Epithelial Cell Proliferation,ANG/B2M/CAV1/CAV2/CDC42/ECM1/GPX1/HMGB1/HMGB2/LAMB1/LAMC1/LIMS1/LRG1/NME1/NME2/PDCD6/PDCL3/SERPINF1/SPARC/SRSF6/STAT1/THBS1/THBS4/YAP1,24,0.0015019337274077944,GOBP_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION
GOBP_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION,5.9090103242308554e-5,0.0015099407232768633,2.30394922425952,18,28,GO:BP,4.74616497829233,turquoise,Regulation Of Mononuclear Cell Migration,ADAM10/APOD/CALR/CD81/CD9/CNN2/CRK/ECM1/HMGB1/LGALS3/LGMN/MAPK3/MIF/MSN/P4HB/PYCARD/RHOA/THBS1,18,0.0015099407232768633,GOBP_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION
REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS,2.3237199855725724e-4,0.0015827602165881106,2.389280677009873,14,21,Reactome,5.251798561151079,turquoise,Binding And Uptake Of Ligands By Scavenger Receptors,CALR/CD163/CD36/COL1A1/COL1A2/COL4A1/COL4A2/FTL/HSP90AA1/HSP90B1/HYOU1/JCHAIN/LRP1/SPARC,14,0.0015827602165881106,REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS
REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING,2.3237199855725724e-4,0.0015827602165881106,2.389280677009873,14,21,Reactome,5.251798561151079,turquoise,Extra Nuclear Estrogen Signaling,CALM1/CAV1/CAV2/GNAI1/GNAI2/GNAI3/GNB1/GNB2/GNG12/GNG2/HSP90AA1/HSPB1/KRAS/MAPK3,14,0.0015827602165881106,REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING
GOBP_REGULATION_OF_CELL_PROJECTION_ASSEMBLY,7.205710124512886e-5,0.0017308115719079952,2.0607545839210153,23,40,GO:BP,3.579574687017664,turquoise,Regulation Of Cell Projection Assembly,ACTR2/ACTR3/ARF4/ARF6/ARPC2/CAV1/CDC42/CFL1/CORO1C/CTTN/CYFIP1/FSCN1/GDI2/HSP90AA1/MAP4/PALM/PFN1/RAC1/RALA/RHOG/SEPTIN7/SEPTIN9/YAP1,23,0.0017308115719079952,GOBP_REGULATION_OF_CELL_PROJECTION_ASSEMBLY
REACTOME_RHO_GTPASE_CYCLE,2.6304252324527757e-4,0.0017584879794730593,1.570098730606488,46,105,Reactome,2.0849758417056523,turquoise,Rho Gtpase Cycle,ACTB/ACTC1/ADD3/AKAP12/ARHGAP1/ARHGDIA/ARHGDIB/BASP1/BCAP31/CAPZB/CAV1/CAVIN1/CDC42/CKAP4/CLTC/CYFIP1/DBN1/DDRGK1/ESYT1/FERMT2/GNA13/HGS/HNRNPC/HSP90AA1/HSP90AB1/IQGAP1/ITGB1/JUP/KTN1/MCAM/PICALM/RAB7A/RAC1/RBMX/RHOA/RHOC/RHOG/SPTAN1/SPTBN1/TMOD3/TPM4/TRA2B/TUBA1B/VAMP3/VCP/VIM,46,0.0017584879794730593,REACTOME_RHO_GTPASE_CYCLE
GOBP_CELL_CELL_JUNCTION_ORGANIZATION,7.767661986184484e-5,0.001829208244197562,2.172073342736248,20,33,GO:BP,4.06162777715753,turquoise,Cell Cell Junction Organization,ACTB/ADAM10/CAV1/CD9/CDC42/CTNNA1/EPB41L3/ESAM/FERMT2/FSCN1/JUP/LIMS1/MYO1C/PECAM1/RAC1/RHOA/RHOC/TLN1/TLN2/VCL,20,0.001829208244197562,GOBP_CELL_CELL_JUNCTION_ORGANIZATION
REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING,2.985586337372077e-4,0.001959630305075127,2.5298265991869244,12,17,Reactome,6.290961262553802,turquoise,Interleukin 4 And Interleukin 13 Signaling,ANXA1/CD36/COL1A2/F13A1/FSCN1/HSP90AA1/HSP90B1/HSPA8/ITGB1/MAOA/STAT1/VIM,12,0.001959630305075127,REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING
REACTOME_G_ALPHA_S_SIGNALLING_EVENTS,3.2218210076060517e-4,0.001983647587147666,2.6282087447108604,11,15,Reactome,7.2020057306590255,turquoise,G Alpha S Signalling Events,ARRB1/GNAI1/GNAI2/GNAI3/GNAS/GNB1/GNB2/GNG12/GNG2/ITGB1/PRKAR2B,11,0.001983647587147666,REACTOME_G_ALPHA_S_SIGNALLING_EVENTS
REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE,3.2218210076060517e-4,0.001983647587147666,2.6282087447108604,11,15,Reactome,7.2020057306590255,turquoise,Plasma Lipoprotein Assembly Remodeling And Clearance,AP2A1/AP2A2/AP2B1/AP2M1/CLTA/CLTC/HDLBP/NPC2/P4HB/PLTP/RPS27A,11,0.001983647587147666,REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE
REACTOME_RHOF_GTPASE_CYCLE,3.2218210076060517e-4,0.001983647587147666,2.6282087447108604,11,15,Reactome,7.2020057306590255,turquoise,Rhof Gtpase Cycle,ACTB/ADD3/AKAP12/ARHGAP1/BASP1/CAPZB/CAV1/ESYT1/MCAM/RAB7A/VAMP3,11,0.001983647587147666,REACTOME_RHOF_GTPASE_CYCLE
REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES,3.241972510850756e-4,0.001983647587147666,2.205489855701421,16,26,Reactome,4.206637806637807,turquoise,Recruitment Of Numa To Mitotic Centrosomes,ACTR1A/DYNC1H1/DYNC1I2/HSP90AA1/MAPRE1/PRKAR2B/TUBA1B/TUBA1C/TUBB/TUBB2A/TUBB2B/TUBB4A/TUBB4B/TUBB6/YWHAE/YWHAG,16,0.001983647587147666,REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES
GOBP_CARTILAGE_DEVELOPMENT,9.283125912671023e-5,0.00204334631419689,2.443582510578279,15,22,GO:BP,5.635034993824619,turquoise,Cartilage Development,BGN/CD44/COL1A1/COL6A1/COMP/DDRGK1/ECM1/EFEMP1/GLG1/LUM/MAPK3/OGN/PTPN11/SERPINH1/TGFBI,15,0.00204334631419689,GOBP_CARTILAGE_DEVELOPMENT
GOBP_GOLGI_VESICLE_TRANSPORT,9.357539323965774e-5,0.00204334631419689,1.6570817598616863,43,93,GO:BP,2.301081081081081,turquoise,Golgi Vesicle Transport,AP2A1/ARCN1/ARF4/ARL3/ATL3/BCAP31/COPA/COPE/COPG1/CORO7/EPS15/ERGIC1/HYOU1/LAMP1/LMAN2/NAPA/NRBP1/P4HB/PDCD6/PITPNB/RAB10/RAB14/RAB1A/RAB1B/RAB6A/RAB8A/RACK1/SAR1A/SEC22B/SEC31A/SNX1/SNX2/SNX3/SPTBN1/SURF4/TFG/TMED10/TMED2/TMED7/TMED9/VAMP2/VAMP3/VCP,43,0.00204334631419689,GOBP_GOLGI_VESICLE_TRANSPORT
