"uniprot_id","protein","gene","description","CR6_T1","CR6_T2","CR7_T2","CR8_T1","CR8_T2","CR10_T2","CR12_T1","CR12_T2","CR15_T1","CR17_T1","CR17_T2","CR18_T1","CR18_T2","CR22_T1","CR22_T2","CR25_T1","CR25_T2","CR72_T1","CR72_T2","CR149_T1","CR149_T2","CR163_T1","CR163_T2","CR383_T1","CR386_T2","logFC_Baseline_Supplement","CI.L_Baseline_Supplement","CI.R_Baseline_Supplement","average_intensity_Baseline_Supplement","t_Baseline_Supplement","B_Baseline_Supplement","P.Value_Baseline_Supplement","adj.P.Val_Baseline_Supplement","sig.PVal_Baseline_Supplement","sig.FDR_Baseline_Supplement","logFC_Training_CRE","CI.L_Training_CRE","CI.R_Training_CRE","average_intensity_Training_CRE","t_Training_CRE","B_Training_CRE","P.Value_Training_CRE","adj.P.Val_Training_CRE","sig.PVal_Training_CRE","sig.FDR_Training_CRE","logFC_Training_PLA","CI.L_Training_PLA","CI.R_Training_PLA","average_intensity_Training_PLA","t_Training_PLA","B_Training_PLA","P.Value_Training_PLA","adj.P.Val_Training_PLA","sig.PVal_Training_PLA","sig.FDR_Training_PLA","logFC_Supplement_Interaction","CI.L_Supplement_Interaction","CI.R_Supplement_Interaction","average_intensity_Supplement_Interaction","t_Supplement_Interaction","B_Supplement_Interaction","P.Value_Supplement_Interaction","adj.P.Val_Supplement_Interaction","sig.PVal_Supplement_Interaction","sig.FDR_Supplement_Interaction"
"Q6NUK1","SCMC1_HUMAN","SLC25A24","Calcium-binding mitochondrial carrier protein SCaMC-1",15.4797000469157,NA,NA,16.4635693436814,16.1345795078336,15.4796647627662,15.3930949568537,15.5163730937219,16.3365123983732,NA,15.917020569528,NA,NA,NA,15.1050502821454,NA,16.1552853420894,15.5234044542851,15.787568652758,NA,15.8278672024041,15.3943593811399,NA,15.4372468192306,15.5887168284538,-0.286191356215934,-1.01418922406121,0.441806511629345,15.7212508526362,-0.833397479122464,-4.60616749486048,0.416892007885135,0.996799643733751,0,0,0.0487017348989323,-0.378014382455663,0.475417852253528,15.7212508526362,0.241953084315789,-5.19807156397929,0.811891150740273,0.986728853361037,0,0,-0.13023802251579,-0.808814377646571,0.54833833261499,15.7212508526362,-0.406878599421834,-5.1513348134458,0.689489623491903,0.969119024742657,0,0,0.178939757414723,-0.622653976688006,0.980533491517451,15.7212508526362,0.473236580525682,-4.71304350627134,0.64243805990134,0.998923118989502,0,0
"Q9GZS3","WDR61_HUMAN","WDR61","WD repeat-containing protein 61",16.4424972986785,NA,15.7064221394342,15.5427889397224,15.0419929818131,15.6917134902919,15.9507324841736,15.9019163454259,15.0307380044789,15.1493875385637,NA,16.4520978499128,NA,NA,16.2800266043509,15.9928149869255,14.7504945066237,15.8924388875307,NA,16.2118733507531,NA,16.1310350726463,NA,NA,16.1382437795678,0.111679494627214,-0.585139698532596,0.808498687787024,15.7827773094643,0.338147397168057,-4.64827784627387,0.739393191787248,0.996799643733751,0,0,-0.42934883701837,-0.9952854684755,0.136587794438759,15.7827773094643,-1.6006456495718,-4.3300095867641,0.127877917144577,0.973043054736961,0,0,0.0650141510236111,-0.736251050185249,0.866279352232471,15.7827773094643,0.171192339554647,-5.25425226335131,0.866094173610016,0.994135012624574,0,0,-0.494362988041981,-1.47533709243685,0.486611116352889,15.7827773094643,-1.06326402175239,-4.59971604333546,0.30253693354736,0.998923118989502,0,0
"P35244","RFA3_HUMAN","RPA3","Replication protein A 14 kDa subunit",16.0814436771357,NA,NA,15.5887815095128,16.733911306434,16.2098237500364,16.2709462064784,15.7501236682885,NA,15.5021639424089,15.4860798525309,15.9910828747806,NA,15.3772636025339,15.3104720336346,NA,15.8909468459398,14.9835677723265,14.4076644962911,NA,16.0895025649084,15.9919515222472,15.8107884741634,16.5331072197477,16.104390278939,-0.0744850265735142,-0.875639756081719,0.726669702934691,15.7954742946494,-0.194595740231929,-4.64255455252248,0.847775524717788,0.996799643733751,0,0,-0.0577716717741197,-0.576603093846613,0.461059750298374,15.7954742946494,-0.23306089917589,-5.25682745865676,0.81820702528096,0.986728853361037,0,0,0.0265468401656346,-0.755731213062968,0.808824893394238,15.7954742946494,0.0710284670378371,-5.30887510010899,0.944117576324085,0.994135012624574,0,0,-0.0843185119397543,-1.0230117510189,0.854374727139392,15.7954742946494,-0.188009587498704,-4.77019969288361,0.852862982911183,0.998923118989502,0,0
"Q8IUZ5","AT2L2_HUMAN","PHYKPL","5-phosphohydroxy-L-lysine phospho-lyase",15.7626544487936,NA,15.3342870020806,NA,16.5414299853744,16.7807791809714,15.7819120839744,15.7473328807528,16.1724736847094,15.3471087090717,NA,15.8829308227592,NA,15.4969099824345,15.974438902155,NA,15.3967987848447,15.4241620337989,15.9166976479738,NA,15.4059432240196,16.0087795456721,15.9557378269682,15.7118995774334,15.3644076493784,-0.0624286192821479,-0.590847251299979,0.465990012735683,15.7898254722719,-0.247278501589051,-4.64571146738242,0.807345644759339,0.996799643733751,0,0,0.314971561731539,-0.0613851654383929,0.691328288901472,15.7898254722719,1.75167049000699,-4.17836177597653,0.0959602120307895,0.973043054736961,1,0,-0.42307929117398,-0.938474989236325,0.0923164068883638,15.7898254722719,-1.71815259269251,-4.24254768466779,0.102026115397141,0.840914096691923,0,0,0.73805085290552,0.0998681896599299,1.37623351615111,15.7898254722719,2.42059447326774,-4.02148192253758,0.0256819706968829,0.998923118989502,1,0
"P26639","SYTC_HUMAN","TARS1","Threonine--tRNA ligase 1, cytoplasmic",NA,NA,15.2588449114997,15.8624625167822,16.0481383096921,15.6188672151647,NA,14.9263389912389,16.0597599735676,15.4837044181632,16.264606457543,15.8663807162656,16.7912621068684,NA,NA,15.6114858003657,15.3394620915561,15.5566191149566,16.2548840499353,NA,NA,16.0223993952059,15.8511222226072,16.8072866031329,16.1287038224549,0.213216104938148,-0.549653679187122,0.976085889063418,15.8751293731667,0.587201062278803,-4.62599070368607,0.564364055201452,0.996799643733751,0,0,-0.173661142521976,-0.696449728581054,0.349127443537103,15.8751293731667,-0.697900963101474,-5.03755064396279,0.494158838698804,0.975368243981295,0,0,0.45539567851989,-0.222666451770897,1.13345780881068,15.8751293731667,1.41103132807157,-4.58989915914537,0.175289739921781,0.86433148034234,0,0,-0.629056821041866,-1.48525548855317,0.227141846469437,15.8751293731667,-1.54359217793444,-4.42988353531237,0.140089775543745,0.998923118989502,0,0
"Q96C00","ZBTB9_HUMAN","ZBTB9","Zinc finger and BTB domain-containing protein 9",NA,15.8311439191384,NA,NA,NA,16.5116208538089,15.9497421003341,15.081474123567,13.6142712761008,15.8930858862805,15.462163019866,NA,16.0411948661214,15.5672999521946,16.5324682522237,15.8306705948477,15.5490613310066,15.8416975371177,15.5269778559018,NA,NA,15.6084399578016,15.955688007649,NA,14.748765965842,0.979605017212801,-0.116885267272874,2.07609530169848,15.6203391470472,1.88494605644205,-4.52204534780201,0.0766541577415721,0.996799643733751,1,0,0.0509975801438198,-0.611211437264822,0.713206597552461,15.6203391470472,0.162482724256302,-5.20158378791968,0.87284191442137,0.986728853361037,0,0,0.577819920008476,-0.393241991523062,1.54888183154002,15.6203391470472,1.25544676841238,-4.68185614022028,0.226303771203503,0.900280238255423,0,0,-0.526822339864657,-1.70218697212335,0.648542292394033,15.6203391470472,-0.945680160078476,-4.63103097422947,0.357563618324301,0.998923118989502,0,0
"O95359","TACC2_HUMAN","TACC2","Transforming acidic coiled-coil-containing protein 2",16.3845030897801,15.7207984928809,15.8779020128916,15.8184831390775,15.9829173708674,15.6642728450417,15.6203468557565,15.5893478152524,NA,16.2170391058806,15.5946355390917,16.0214168946752,15.0762351514314,NA,NA,NA,14.7789152756558,15.8052034239032,NA,15.7883989153984,14.9148450483712,16.0725298354715,15.978522039202,15.9300213777134,NA,-0.353330067357644,-0.865573365387216,0.158913230671927,15.7282281172812,-1.44372695222871,-4.54711791616233,0.165106599629022,0.996799643733751,0,0,-0.180601796868851,-0.575611120959961,0.214407527222258,15.7282281172812,-0.956963718798719,-4.86438161293572,0.350607344336947,0.973043054736961,0,0,-0.707365473711835,-1.14433806911939,-0.270392878304283,15.7282281172812,-3.38821070287513,-1.75287365723206,0.00308639152442265,0.428347052282373,-1,0,0.526763676842984,-0.0622842119199991,1.11581156560597,15.7282281172812,1.87174193119675,-4.26460197411615,0.0767233288092494,0.998923118989502,1,0
"Q15772","SPEG_HUMAN","SPEG","Striated muscle preferentially expressed protein kinase",NA,NA,15.8641668880304,16.1534092203465,15.7342025177474,15.2069836859431,14.6676710443927,15.7930625508275,NA,15.9759379563433,15.4483235613694,15.5963519063661,NA,NA,15.8781995257256,NA,15.2433862911838,15.6631258825972,NA,15.7399507465838,15.4614192092492,15.8512638446381,NA,15.6167063259596,15.5507129967815,-0.253768478216832,-0.881542438543568,0.374005482109903,15.614404362005,-0.852878351821101,-4.60886735933085,0.405586207070167,0.996799643733751,0,0,0.0529448373470895,-0.394363505713416,0.500253180407595,15.614404362005,0.249729204110249,-5.16678012446112,0.805790141444499,0.986728853361037,0,0,-0.245980247275952,-0.803712605817061,0.311752111265157,15.614404362005,-0.930522984245229,-5.0139989601163,0.36513015752646,0.937645063698342,0,0,0.298925084623042,-0.416022562086396,1.01387273133248,15.614404362005,0.882146739117103,-4.655714860957,0.39000368148749,0.998923118989502,0,0
"Q13203","MYBPH_HUMAN","MYBPH","Myosin-binding protein H",14.9387455790094,18.1836618254318,13.6820674925153,NA,NA,16.1419469850833,NA,NA,NA,NA,15.6728692204021,15.3195888200652,15.3986094800737,16.6760565039275,16.0494789101973,13.6128568502088,15.0680167079213,NA,16.8123729932171,13.5788144183213,15.4720164231733,16.4643197156168,16.3088223383056,13.9557099104628,13.9059525547773,1.02136234547575,-0.806698866239423,2.84942355719091,15.402328151595,1.17383309488372,-4.58213354525302,0.255763488729952,0.996799643733751,0,0,0.706221397703771,-0.628661307887468,2.04110410329501,15.402328151595,1.11151417720228,-4.7306595959912,0.280976979404094,0.973043054736961,0,0,1.13612526237115,-0.317007606646796,2.5892581313891,15.402328151595,1.64262387633264,-4.36384972669857,0.117819023729525,0.849515517572629,0,0,-0.429903864667381,-2.40310100958396,1.54329328024919,15.402328151595,-0.457739205782211,-4.74734323548431,0.652618272420119,0.998923118989502,0,0
"Q9UBT2","SAE2_HUMAN","UBA2","SUMO-activating enzyme subunit 2",15.5235194148984,NA,15.7400726306914,16.0243322047579,15.8656155113615,15.8757311542316,16.2022329826137,16.264053534983,15.9254502002058,15.8267744113837,15.3928607064517,16.5356422553195,15.3279045935619,14.9143040528664,15.5923022319693,15.046678524892,15.9923551461435,16.242092483649,15.3362264918832,15.4763948159209,15.225971786526,16.1529909215055,15.6978652129996,15.6022358412674,16.0462019689487,-0.168906953520573,-0.709102250769386,0.371288343728241,15.7429087116263,-0.645340798380484,-4.63720715124236,0.524829542442567,0.996799643733751,0,0,0.0508064673277069,-0.355367506878234,0.456980441533648,15.7429087116263,0.258166150164832,-5.27897746560158,0.798480077260239,0.986728853361037,0,0,-0.395743780713724,-0.887279679602427,0.0957921181749784,15.7429087116263,-1.66169475491884,-4.38102696989645,0.109584889818236,0.840914096691923,0,0,0.446550248041431,-0.191089804981098,1.08419030106396,15.7429087116263,1.44539696320333,-4.44711341903322,0.161280765001899,0.998923118989502,0,0
"Q00796","DHSO_HUMAN","SORD","Sorbitol dehydrogenase",15.1580667169116,NA,15.719220251206,16.0856427082014,16.3593039645945,16.4145989955325,15.4007795454431,15.1043088563756,15.7330727740108,16.0808423237581,15.1350601519167,15.9603199680629,16.0222687345897,16.6358255912158,14.9551381814274,16.0415491369194,15.4859538132904,16.4096556862352,14.7154130928171,15.8265778769287,14.6859749762101,16.3271973330562,14.7984930872413,NA,14.9927808843058,0.447567901051313,-0.251935499853367,1.14707130195599,15.6542628108804,1.32361636832537,-4.55575708295827,0.198639389786814,0.996799643733751,0,0,-0.80857722807272,-1.34014218794762,-0.277012268197818,15.6542628108804,-3.14672063893814,-2.2403244870927,0.00451826259608076,0.725007869675905,-1,0,-0.502794200693673,-1.11847537420294,0.112886972815598,15.6542628108804,-1.68938025332018,-4.34645006985748,0.104661418298468,0.840914096691923,0,0,-0.305783027379047,-1.11918613407373,0.507620079315634,15.6542628108804,-0.777679367217562,-4.71414249900864,0.444685854549566,0.998923118989502,0,0
"P67870","CSK2B_HUMAN","CSNK2B","Casein kinase II subunit beta",15.7646603080699,NA,15.6546035063645,15.7361218513649,14.2092288262965,15.7357192662588,15.8275478941175,15.5793047426481,15.3972352730607,15.863804050509,15.2660786740003,15.6436539102066,15.8103132949167,NA,15.5024255092371,15.5620148733397,15.6060309080341,16.1131819780666,14.9282323174435,16.1471295545317,16.0921937496406,15.6318607062945,15.7677325400284,15.9756924613323,16.017229910461,0.0647659797873725,-0.460538290411868,0.590070249986613,15.6448693959227,0.25505217786749,-4.65706079973654,0.800950051757691,0.996799643733751,0,0,-0.50289569355906,-0.90029434838129,-0.10549703873683,15.6448693959227,-2.61784875304718,-3.02784783740852,0.0153833597190768,0.973043054736961,-1,0,-0.0394425666593765,-0.503283163288769,0.424398029970016,15.6448693959227,-0.175909558680422,-5.50302217807934,0.861904898201873,0.992697816956869,0,0,-0.463453126899683,-1.07425079383697,0.147344540037601,15.6448693959227,-1.56964512183754,-4.38610861882564,0.130156669287586,0.998923118989502,0,0
"Q9BU61","NDUF3_HUMAN","NDUFAF3","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 3",15.2547530757185,NA,16.057500268374,16.6493621330367,16.2446942191243,15.4323985735052,15.8527916236778,15.4954215019647,14.6723729646789,15.3222995935888,15.4191864096727,14.5127768419347,15.9044330118513,NA,15.1112403879052,15.0573817686808,15.5423983482134,15.3937711055074,NA,15.8496677787462,15.6099168728304,16.1738042322146,16.3322749504767,NA,15.2468539689292,0.638886040696883,-0.00271174137959296,1.28048382277336,15.5778714109824,2.07084962157133,-4.43960930686817,0.0508904069019359,0.996799643733751,1,0,-0.0958399065071553,-0.601421070634963,0.409741257620652,15.5778714109824,-0.394224411600508,-5.15975612278066,0.697390956855539,0.981669133564692,0,0,0.496314695949911,-0.0466682457051256,1.03929763760495,15.5778714109824,1.90089866947406,-4.06585249506596,0.0711312873297051,0.829631176753896,1,0,-0.592154602457066,-1.33407291901839,0.149763714104256,15.5778714109824,-1.65984308621928,-4.34962211409225,0.111809542696698,0.998923118989502,0,0
"Q9P2J5","SYLC_HUMAN","LARS1","Leucine--tRNA ligase, cytoplasmic",NA,NA,15.6259610558782,15.7178253115953,15.8983919504571,15.9504148041802,15.5731601733686,15.8731111880509,NA,15.555843569914,15.7405434634731,15.6387630135579,NA,NA,15.6851449837737,15.9869806853922,15.792431083779,15.2873950258698,15.3085020410189,NA,15.48747364213,15.983965552418,15.7463285280669,15.5258160926504,15.3543687677718,0.13107169394346,-0.335365710236908,0.597509098123827,15.6701274175445,0.58816109703957,-4.62006612237365,0.563352322728013,0.996799643733751,0,0,0.0531860889495537,-0.210711996683431,0.317084174582539,15.6701274175445,0.421834959279491,-5.208730649384,0.677880984319992,0.981669133564692,0,0,0.00208448076254975,-0.422028480847995,0.426197442373094,15.6701274175445,0.0102871980018027,-5.26305119302498,0.991899421082186,0.999685644567527,0,0,0.0511016081870039,-0.448412159197661,0.550615375571669,15.6701274175445,0.214125237740126,-4.75570786450272,0.83273110314415,0.998923118989502,0,0
"P49841","GSK3B_HUMAN","GSK3B","Glycogen synthase kinase-3 beta",15.8548123821483,NA,15.6957353396619,15.7101320395821,15.1847136551313,15.9913021843207,16.1928097399377,16.043150402093,14.9902673824458,15.954722105085,15.548571380762,16.0934135953427,15.8880295193223,15.0798234004234,16.0129378697355,16.2093934811494,16.4811315578262,16.0134404491023,15.6048084967338,16.0001855605311,15.7645975846935,15.5548612905598,15.9806249295437,16.5212937845252,14.6374485108888,0.165913395313947,-0.379731990933614,0.711558781561507,15.7920086100644,0.627571706886445,-4.63869786409489,0.536211487895523,0.996799643733751,0,0,0.0326017904911708,-0.377670117035685,0.442873698018027,15.7920086100644,0.164006878841187,-5.29464051699996,0.871099352158294,0.986728853361037,0,0,-0.274606891074837,-0.77110194900966,0.221888166859985,15.7920086100644,-1.14153411143292,-4.96269646538129,0.264911959736529,0.914828433805348,0,0,0.307208681566008,-0.336864591175089,0.951281954307105,15.7920086100644,0.9844430543154,-4.64945788924735,0.334720468654993,0.998923118989502,0,0
"Q8TDQ7","GNPI2_HUMAN","GNPDA2","Glucosamine-6-phosphate isomerase 2",15.8920050343102,15.9095176953861,15.4713326562886,15.2002644637317,15.2313211926444,16.1674108217761,15.2862444637945,15.5296901865276,NA,15.173975834831,15.7117674857199,15.5820529913364,NA,NA,15.6207658279251,16.1158077736999,NA,14.9535180878948,15.6978906512467,15.8051792059181,NA,NA,NA,15.3808319113512,NA,-0.17301460081034,-0.699566374737099,0.353537173116418,15.5723280167284,-0.693257198874585,-4.62388418062442,0.497513607888586,0.996799643733751,0,0,0.282645602426085,-0.122916910432471,0.68820811528464,15.5723280167284,1.47040557535633,-4.45402929807993,0.159722732692562,0.973043054736961,0,0,0.13395991642374,-0.371451411237287,0.639371244084766,15.5723280167284,0.559219889943245,-5.23446789824342,0.583306385903209,0.964385801249297,0,0,0.148685686002345,-0.499327864754294,0.796699236758984,15.5723280167284,0.484103013996827,-4.73890638555949,0.634491824417741,0.998923118989502,0,0
"O60343","TBCD4_HUMAN","TBC1D4","TBC1 domain family member 4",NA,NA,15.7680277542378,15.8245045816083,15.4462123711432,15.4862784325652,15.6206866838156,NA,NA,15.9690076934724,NA,15.7048704288228,16.2664107580761,NA,15.717592232392,NA,15.2926146559028,15.445249372684,NA,16.12560933813,NA,NA,NA,15.5363248445331,15.4059302750183,-0.248054973687479,-0.785320171106743,0.289210223731786,15.686379958743,-0.990274571292654,-4.59750214043148,0.338852369470536,0.996799643733751,0,0,-0.15464658011731,-0.562803488541243,0.253510328306623,15.686379958743,-0.812661275572436,-4.89144806302247,0.430019580278295,0.973043054736961,0,0,-0.00593172801066366,-0.491084903385359,0.479221447364031,15.686379958743,-0.0262239886108869,-5.31061524801089,0.979448929868104,0.999685644567527,0,0,-0.148714852106647,-0.782722474671496,0.485292770458203,15.686379958743,-0.503102251669392,-4.7156093525923,0.62271678380465,0.998923118989502,0,0
"Q8N4Q1","MIA40_HUMAN","CHCHD4","Mitochondrial intermembrane space import and assembly protein 40",16.0998443492085,NA,14.9739850694674,NA,16.6582442924395,15.4638678989697,15.4566702268999,15.5135024832656,14.8360991214546,16.2322596495157,15.5205219030251,15.8927030216491,15.2600999966768,NA,NA,NA,15.3192748754451,16.0794948950796,NA,16.3180545606382,16.0479050206509,15.5882632514471,16.3414777317539,16.6624911996892,15.0731368702805,0.0834335778663515,-0.638048107499272,0.804915263231975,15.7546261272398,0.242045108064512,-4.64676135689524,0.811339100418193,0.996799643733751,0,0,0.0132305872560483,-0.57945482881034,0.605916003322437,15.7546261272398,0.0467235285751599,-5.14851214515715,0.963221302025526,0.997798077317106,0,0,-0.510607123083439,-1.08736519835477,0.0661509521878901,15.7546261272398,-1.85299368023544,-4.13755142518895,0.0794840208195843,0.829631176753896,-1,0,0.523837710339487,-0.303160403206412,1.35083582388539,15.7546261272398,1.32578467171478,-4.5110718974001,0.200634437935731,0.998923118989502,0,0
"P60983","GMFB_HUMAN","GMFB","Glia maturation factor beta",14.9777561946333,NA,14.6791391027182,14.8757244556668,16.5044527698591,15.2901339765179,14.6319739097098,NA,15.2447977370918,15.2107743363792,16.8457784195093,15.1584888919807,16.6271990957563,16.0811917475449,NA,14.9036700224755,NA,16.7120778968244,14.9928726699003,14.0175583500901,15.3087018345116,14.5944267565675,15.3612984333051,16.0098557030403,16.4759962853317,0.533119058588882,-0.380439532519322,1.44667764969709,15.4525651709245,1.21360070543641,-4.57055807980367,0.238376541333313,0.996799643733751,0,0,0.156704361767986,-0.643229977364079,0.956638700900051,15.4525651709245,0.407394125598325,-5.13354461104841,0.687842398564022,0.981669133564692,0,0,1.17142026302654,0.340490450756191,2.00235007529688,15.4525651709245,2.93181396357681,-2.43337019618025,0.00796956346667293,0.595504775734898,1,0,-1.01471590125855,-2.16811925648268,0.138687453965582,15.4525651709245,-1.8295794495323,-4.26650811134371,0.081550618732751,0.998923118989502,-1,0
"Q9P0U1","TOM7_HUMAN","TOMM7","Mitochondrial import receptor subunit TOM7 homolog",16.2773737906153,NA,14.6716181690462,14.500021609263,NA,NA,NA,14.7739553606405,NA,15.1864606706949,16.6301501221199,NA,15.9082703730543,16.6080133810922,14.7612508026681,NA,NA,15.8250594916909,NA,15.2010267844688,16.1071583781528,14.7732624604893,15.9982690586669,16.0061406578484,16.6411697375488,0.0772982871524555,-1.11518077894181,1.26977735324672,15.6168250530038,0.137418398811915,-4.64104544337581,0.892414968823383,0.996799643733751,0,0,-0.362767710397689,-1.34635965467056,0.620824233875185,15.6168250530038,-0.781878800313696,-4.89313492458648,0.44570583698297,0.974966107640624,0,0,0.617959060062953,-0.395783628352872,1.63170174847878,15.6168250530038,1.29228334197931,-4.7303087042783,0.214616839140404,0.900280238255423,0,0,-0.980726770460642,-2.39321654074397,0.431762999822682,15.6168250530038,-1.47193453886916,-4.46804353256823,0.160439846962308,0.998923118989502,0,0
"P14678","RSMB_HUMAN","SNRPB","Small nuclear ribonucleoprotein-associated proteins B and B'",15.8920831578213,15.967574418812,NA,15.2624886529261,16.1374409362029,15.7019511353509,15.1146152089066,15.2575788389204,NA,15.2056441301852,16.2275288973541,16.1157715395737,NA,NA,15.0456081912339,14.9371412285561,15.3563188314641,14.8498354150297,15.5774579651753,NA,16.1338652963502,15.1904648191002,15.2582449705194,15.8958185373969,NA,-0.544079517776392,-1.11737313934562,0.0292141037928375,15.5330227458357,-1.98639685992842,-4.48175023319461,0.0616095574600985,0.996799643733751,-1,0,0.323383156598103,-0.0476799831431787,0.694446296339385,15.5330227458357,1.82410710053142,-4.1014793543984,0.0839082958322866,0.973043054736961,1,0,0.422445061235903,-0.137494681212033,0.982384803683839,15.5330227458357,1.57910023056474,-4.38627746967606,0.130820993237394,0.849515517572629,0,0,-0.0990619046378001,-0.770791291256637,0.572667481981037,15.5330227458357,-0.308669045280281,-4.76052616864993,0.760932919529979,0.998923118989502,0,0
"Q99653","CHP1_HUMAN","CHP1","Calcineurin B homologous protein 1",15.6977991985672,15.8629066039395,16.1059564662877,15.3725401118566,16.0507308779305,15.8773279756405,15.4241500855709,14.8670687629974,15.8135145487129,15.4991789326195,16.1206201744697,15.1344816436196,NA,15.3278615126916,15.1759623347351,14.7243691159675,15.1037624263553,15.5216731983891,14.4482746045633,NA,15.2640533707998,15.3267782593786,15.481725756054,16.1414134131845,15.799269792579,-0.072171366233329,-0.655952912746091,0.511610180279433,15.4844095289961,-0.25574525902085,-4.65314831409517,0.800421308364649,0.996799643733751,0,0,-0.11091508048662,-0.522461363943452,0.300631202970211,15.4844095289961,-0.557525764811464,-5.18329320164952,0.582555346953695,0.981669133564692,0,0,0.318161173020311,-0.209829040780658,0.84615138682128,15.4844095289961,1.24656329120521,-4.8240650918386,0.225106727674421,0.900280238255423,0,0,-0.429076253506931,-1.09851184361006,0.240359336596198,15.4844095289961,-1.32592423857047,-4.50691374132352,0.197885675812063,0.998923118989502,0,0
"Q93009","UBP7_HUMAN","USP7","Ubiquitin carboxyl-terminal hydrolase 7",16.0137079778424,NA,15.6918896004637,15.7317337446912,15.4881823958422,15.2530138132742,16.0383981900296,15.7793046258833,14.353243261287,15.736463832609,15.6646808716653,15.3387421544734,15.9769413273471,NA,15.3055546354361,15.379183663546,15.6676098467317,15.7222233224554,14.9549939065171,16.0806601126978,15.7374224074369,15.4749100556882,15.5341630786798,15.942709117357,16.3622316407171,0.161250831993803,-0.366528423284159,0.689030087271764,15.6186071122901,0.632037251240783,-4.63584631111955,0.533596476547864,0.996799643733751,0,0,-0.255393964938664,-0.654664974121569,0.143877044244241,15.6186071122901,-1.3232316512837,-4.62850013385896,0.198765249619202,0.973043054736961,0,0,0.300478135384273,-0.165547858586603,0.766504129355148,15.6186071122901,1.33381550527124,-4.7686284126037,0.195325359786743,0.884197962073048,0,0,-0.555872100322937,-1.16954755675775,0.057803356111878,15.6186071122901,-1.87382552349272,-4.21771251574458,0.0737176138166203,0.998923118989502,-1,0
"Q9H773","DCTP1_HUMAN","DCTPP1","dCTP pyrophosphatase 1",NA,15.727060956369,NA,16.2983899972181,14.806692810365,15.3285748718826,NA,NA,NA,15.4929857757717,14.7387205802265,16.2437997260423,16.1007267045155,15.051973135628,15.6470821210907,NA,NA,15.3327074129419,14.8515079081552,16.797737110519,16.1483086184433,16.4333114021095,16.3928098322174,14.28533992436,15.0635692598089,-0.656695115929299,-1.64558200589677,0.332191774038168,15.5967387859814,-1.39519338291816,-4.55869598268443,0.179938892868787,0.996799643733751,0,0,-0.165830509812976,-0.875278603924602,0.543617584298651,15.5967387859814,-0.49108995440119,-5.0976503379855,0.62929814644579,0.981669133564692,0,0,-0.582344673085657,-1.426416537245,0.261727191073684,15.5967387859814,-1.44949901334535,-4.56740323701057,0.164402179988501,0.849595139049958,0,0,0.416514163272682,-0.686107217847802,1.51913554439317,15.5967387859814,0.793634621174303,-4.68174664510581,0.437748318176223,0.998923118989502,0,0
"Q16774","KGUA_HUMAN","GUK1","Guanylate kinase",15.3915013383601,NA,15.3044545728475,14.9843518172706,14.4765504617903,14.2639101920301,15.1014584664988,15.4124163666844,15.9087717804411,14.894870338622,15.1753890245664,14.3297634207651,15.433150449819,16.2250553180519,15.4523742635872,16.0385840508153,14.9121820943154,15.261451078292,15.771748372647,16.4418141388305,13.9237106081257,15.0916600398673,15.1502762226928,14.0647277879262,15.9203078385195,-0.245354585186098,-1.11564047142507,0.62493130105288,15.2054366684736,-0.581868209734413,-4.64235181338652,0.566082504255613,0.996799643733751,0,0,-0.211737576136885,-0.866107354824924,0.442632202551153,15.2054366684736,-0.667831801153342,-5.13110412792919,0.510613733627179,0.978576430862361,0,0,-0.278039931980656,-1.06993271142778,0.513852847466466,15.2054366684736,-0.724658153031117,-5.28927732626454,0.475669048550163,0.942899809241619,0,0,0.0663023558437708,-0.960972671303643,1.09357738299119,15.2054366684736,0.133209323126712,-4.83329656193856,0.895138683872902,0.998923118989502,0,0
"Q9Y316","MEMO1_HUMAN","MEMO1","Protein MEMO1",16.9962411845498,16.2651701817593,15.6972965118402,16.0259534393903,15.8280342766908,15.803741228895,15.7173167336944,15.3223216722892,14.7986231666401,15.5397792744943,14.9403772143129,15.6002470522561,16.1813856609115,NA,15.4519565952652,15.3338652353781,15.4914682432315,14.3693433601924,15.3938783936073,NA,16.2474549934497,15.9988682208762,15.84334130261,15.7842804344581,15.3395126139871,-0.204307397880873,-0.916813914375327,0.508199118613581,15.6508894343817,-0.593182430750945,-4.63419161668109,0.558848599345287,0.996799643733751,0,0,0.0624219792495015,-0.4462796981563,0.571123656655303,15.6508894343817,0.253844286500162,-5.2530858222325,0.801871770081292,0.986728853361037,0,0,-0.026344464302781,-0.632826238540761,0.580137309935199,15.6508894343817,-0.0898596339804665,-5.49528653412551,0.929176847771721,0.994135012624574,0,0,0.0887664435522826,-0.702812699097601,0.880345586202166,15.6508894343817,0.231978376762991,-4.81615429892894,0.818606788594853,0.998923118989502,0,0
