pathway,pval,padj,foldEnrichment,overlap,size,overlapGenes,database,odds_ratio,quadrant,pathway_label,ID,p.adjust,GeneRatio,geneID
REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT,0.0010074661726717738,0.009545713272671067,1.9287464353134915,20,43,,Reactome,2.7984755386170956,Discordant (CRE Up / PLA Down),The Role Of Gtse1 In G2 M Progression After G2 Checkpoint,REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT,0.009545713272671067,20/579,HSP90AA1/PSMA1/PSMA3/PSMA4/PSMA5/PSMB1/PSMB2/PSMB6/PSMC1/PSMC6/PSMD14/PSMD8/RPS27A/TUBA1B/TUBA1C/TUBB2A/TUBB2B/TUBB4A/TUBB4B/TUBB6
REACTOME_COOPERATION_OF_PDCL_PHLP1_AND_TRIC_CCT_IN_G_PROTEIN_BETA_FOLDING,0.0011723205556784149,0.01022849684829417,2.591753022452504,10,16,,Reactome,5.319273579379027,Discordant (CRE Up / PLA Down),Cooperation Of Pdcl Phlp1 And Tric Cct In G Protein Beta Folding,REACTOME_COOPERATION_OF_PDCL_PHLP1_AND_TRIC_CCT_IN_G_PROTEIN_BETA_FOLDING,0.01022849684829417,10/579,CCT2/CCT3/CCT8/GNA11/GNAQ/GNB1/GNB2/GNG12/GNG2/TCP1
REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION,0.0011723205556784149,0.01022849684829417,2.591753022452504,10,16,,Reactome,5.319273579379027,Discordant (CRE Up / PLA Down),Gap Junction Trafficking And Regulation,REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION,0.01022849684829417,10/579,ACTB/CLTC/DNM2/TUBA1B/TUBA1C/TUBB2A/TUBB2B/TUBB4A/TUBB4B/TUBB6
REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING,0.0011723205556784149,0.01022849684829417,2.591753022452504,10,16,,Reactome,5.319273579379027,Discordant (CRE Up / PLA Down),Interleukin 4 And Interleukin 13 Signaling,REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING,0.01022849684829417,10/579,ANXA1/CD36/COL1A2/F13A1/HSP90AA1/HSP90B1/HSPA8/ITGB1/STAT1/VIM
HALLMARK_INTERFERON_GAMMA_RESPONSE,5.583031066150987e-4,0.010607759025686876,2.1362327942638824,17,33,,Hallmark,3.4143683274021353,Discordant (CRE Up / PLA Down),Interferon Gamma Response,HALLMARK_INTERFERON_GAMMA_RESPONSE,0.010607759025686876,17/579,B2M/BPGM/CASP3/HLA-A/HLA-B/LAP3/NUP93/PNP/PSMA3/PSMB2/PSME2/SAMHD1/SERPING1/SOD2/SRI/STAT1/TRIM25
REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING,0.0014084104760245944,0.011988664783721547,1.7995568155896633,23,53,,Reactome,2.4709832134292564,Discordant (CRE Up / PLA Down),Beta Catenin Independent Wnt Signaling,REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING,0.011988664783721547,23/579,AP2A1/AP2B1/CALM1/CLTC/GNB1/GNB2/GNG12/GNG2/PFN1/PSMA1/PSMA3/PSMA4/PSMA5/PSMB1/PSMB2/PSMB6/PSMC1/PSMC6/PSMD14/PSMD8/RAC1/RHOA/RPS27A
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION,0.0014621400846530645,0.0121496878462838,1.5656303972366148,37,98,,Reactome,1.9707519206339605,Discordant (CRE Up / PLA Down),Asparagine N Linked Glycosylation,REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION,0.0121496878462838,37/579,ARF1/ARF4/CALR/CANX/COPE/CTSC/CTSZ/DCTN2/DDOST/DYNC1LI2/GANAB/GFPT1/MLEC/NAGK/PDIA3/PRKCSH/PSMC1/RAB1A/RAB1B/RPN1/RPS27A/SEC22B/SEC23IP/SPTAN1/SPTBN1/TMED10/TUBA1B/TUBA1C/TUBB2A/TUBB2B/TUBB4A/TUBB4B/TUBB6/UAP1/UGGT1/VCP/YKT6
GOBP_ICOSANOID_METABOLIC_PROCESS,2.9350565962560056e-4,0.012891671665093685,2.2878923232684176,16,29,,GO:BP,3.9546386118322174,Discordant (CRE Up / PLA Down),Icosanoid Metabolic Process,GOBP_ICOSANOID_METABOLIC_PROCESS,0.012891671665093685,16/579,AKR1C1/AKR1C2/AKR1C3/CBR1/COMT/FABP5/GGT5/GPX1/GPX4/GSTM1/MGLL/MGST2/MIF/PTGDS/PTGES3/PTGIS
REACTOME_EPH_EPHRIN_SIGNALING,0.0017547970208631877,0.014242422332122152,2.0734024179620034,15,30,,Reactome,3.2039007092198584,Discordant (CRE Up / PLA Down),Eph Ephrin Signaling,REACTOME_EPH_EPHRIN_SIGNALING,0.014242422332122152,15/579,ACTB/ACTR2/ACTR3/AP2A1/AP2B1/ARPC1B/CDC42/CFL1/CLTC/MYH10/MYH9/MYL6/RAC1/RHOA/SDCBP
GOBP_RESPONSE_TO_RADIATION,3.550561447859054e-4,0.014481218476625141,1.77720207253886,30,70,,GO:BP,2.4344262295081966,Discordant (CRE Up / PLA Down),Response To Radiation,GOBP_RESPONSE_TO_RADIATION,0.014481218476625141,30/579,ALAD/AQP1/CASP3/CAT/CCAR2/COL3A1/COL6A1/COL6A2/COMT/CRIP1/CRYAB/EEF1D/GNA11/GNAQ/GPX1/ITGB1/KARS1/MECP2/MFAP4/PRKDC/RDH13/RELA/RUVBL2/SOD2/TMEM109/TNKS1BP1/TTR/TXN/XRCC6/YAP1
REACTOME_AGGREPHAGY,0.001969183050748662,0.01494010618937572,2.26189354686764,12,22,,Reactome,3.834920634920635,Discordant (CRE Up / PLA Down),Aggrephagy,REACTOME_AGGREPHAGY,0.01494010618937572,12/579,DYNC1LI2/HSP90AA1/RPS27A/TUBA1B/TUBA1C/TUBB2A/TUBB2B/TUBB4A/TUBB4B/TUBB6/VCP/VIM
REACTOME_HCMV_EARLY_EVENTS,0.001969183050748662,0.01494010618937572,2.26189354686764,12,22,,Reactome,3.834920634920635,Discordant (CRE Up / PLA Down),Hcmv Early Events,REACTOME_HCMV_EARLY_EVENTS,0.01494010618937572,12/579,DYNC1LI2/H2BC4/ITGB1/NUP93/TRIM28/TUBA1B/TUBA1C/TUBB2A/TUBB2B/TUBB4A/TUBB4B/TUBB6
REACTOME_SIGNALING_BY_HEDGEHOG,0.001958344101247924,0.01494010618937572,1.7888177723593757,22,51,,Reactome,2.4420231535937598,Discordant (CRE Up / PLA Down),Signaling By Hedgehog,REACTOME_SIGNALING_BY_HEDGEHOG,0.01494010618937572,22/579,ARRB1/P4HB/PSMA1/PSMA3/PSMA4/PSMA5/PSMB1/PSMB2/PSMB6/PSMC1/PSMC6/PSMD14/PSMD8/RPS27A/TUBA1B/TUBA1C/TUBB2A/TUBB2B/TUBB4A/TUBB4B/TUBB6/VCP
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,0.002267545515955892,0.016837731597204388,2.156338514680484,13,25,,Reactome,3.464369846878681,Discordant (CRE Up / PLA Down),Regulation Of Insulin Like Growth Factor Igf Transport And Uptake By Insulin Like Growth Factor Binding Proteins Igfbps,REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,0.016837731597204388,13/579,CKAP4/CST3/HSP90B1/KTN1/LAMB1/LAMB2/LAMC1/LGALS1/MFGE8/P4HB/PDIA6/PRKCSH/VCAN
GOBP_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS,5.041046026492201e-4,0.019189581874180316,1.7863159293211106,28,65,,GO:BP,2.4515622700740667,Discordant (CRE Up / PLA Down),Reactive Oxygen Species Metabolic Process,GOBP_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS,0.019189581874180316,28/579,AKR1C1/AKR1C3/ARF4/CAT/CBR1/CCS/CD36/COL6A1/CRYAB/CYGB/ELAVL1/FBLN5/G6PD/GNAI2/GPX1/HBG2/MPO/MT-ND2/PRDX1/PRDX2/PRDX4/PRDX5/PRDX6/RAC1/RHOA/SNCA/SOD2/TXN
GOBP_FOCAL_ADHESION_ASSEMBLY,5.795190810477765e-4,0.0200548724411079,2.3222107081174443,14,25,,GO:BP,4.079485116653259,Discordant (CRE Up / PLA Down),Focal Adhesion Assembly,GOBP_FOCAL_ADHESION_ASSEMBLY,0.0200548724411079,14/579,ACTN3/APOD/CFL1/CORO1C/CTTN/DMTN/LIMCH1/LIMS1/NRP1/RAC1/RHOA/S100A10/TLN1/VCL
GOBP_REACTIVE_NITROGEN_SPECIES_METABOLIC_PROCESS,5.795190810477765e-4,0.0200548724411079,2.3222107081174443,14,25,,GO:BP,4.079485116653259,Discordant (CRE Up / PLA Down),Reactive Nitrogen Species Metabolic Process,GOBP_REACTIVE_NITROGEN_SPECIES_METABOLIC_PROCESS,0.0200548724411079,14/579,ATP2B4/CAV1/CD36/CYB5R3/CYGB/DDAH2/HSP90AA1/KHSRP/MTARC2/PRDX5/PTGIS/RAC1/SOD2/STAT1
GOBP_RHO_PROTEIN_SIGNAL_TRANSDUCTION,5.795190810477765e-4,0.0200548724411079,2.3222107081174443,14,25,,GO:BP,4.079485116653259,Discordant (CRE Up / PLA Down),Rho Protein Signal Transduction,GOBP_RHO_PROTEIN_SIGNAL_TRANSDUCTION,0.0200548724411079,14/579,ARHGAP1/ARHGDIA/ARHGDIB/ARRB1/CFL1/COL1A2/COL3A1/ITGB1/NRP1/PECAM1/RAC1/RHOA/RHOG/STMN1
KEGG_MEDICUS_REFERENCE_RETROGRADE_AXONAL_TRANSPORT,0.0031252219292669716,0.0218765535048688,2.488082901554404,9,15,,KEGG,4.778947368421052,Discordant (CRE Up / PLA Down),Reference Retrograde Axonal Transport,KEGG_MEDICUS_REFERENCE_RETROGRADE_AXONAL_TRANSPORT,0.0218765535048688,9/579,DCTN2/TUBA1B/TUBA1C/TUBB/TUBB2A/TUBB2B/TUBB4A/TUBB4B/TUBB6
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.0017857161959525373,0.022619071815398805,1.7278353483016695,25,60,,Hallmark,2.3040226921093345,Discordant (CRE Up / PLA Down),Epithelial Mesenchymal Transition,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.022619071815398805,25/579,BASP1/COL1A2/COL3A1/COL4A1/COL4A2/COL6A2/COMP/FBLN2/FBLN5/FLNA/FMOD/ITGB1/LAMC1/LGALS1/LRP1/LUM/NID2/NNMT/NT5E/PCOLCE/SERPINH1/SPARC/TPM4/VCAN/VIM
REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS,0.0031252219292669716,0.022722967777378606,2.488082901554404,9,15,,Reactome,4.778947368421052,Discordant (CRE Up / PLA Down),Activation Of Ampk Downstream Of Nmdars,REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS,0.022722967777378606,9/579,CALM1/PRKAB2/TUBA1B/TUBA1C/TUBB2A/TUBB2B/TUBB4A/TUBB4B/TUBB6
REACTOME_SEMAPHORIN_INTERACTIONS,0.0032296908126641815,0.02300330803305713,2.1635503491777426,12,23,,Reactome,3.4843674843674846,Discordant (CRE Up / PLA Down),Semaphorin Interactions,REACTOME_SEMAPHORIN_INTERACTIONS,0.02300330803305713,12/579,CFL1/DPYSL2/HSP90AA1/ITGA1/ITGB1/MYH10/MYH9/MYL6/NRP1/RAC1/RHOA/TLN1
GOBP_RESPONSE_TO_TYPE_II_INTERFERON,6.938237880200737e-4,0.023303088477871204,2.221502590673575,15,28,,GO:BP,3.700900163666121,Discordant (CRE Up / PLA Down),Response To Type Ii Interferon,GOBP_RESPONSE_TO_TYPE_II_INTERFERON,0.023303088477871204,15/579,ACTR2/ACTR3/CALM1/CD58/CDC42/GAPDH/GSN/IFITM1/MRC1/MYO1C/SNCA/STAT1/VAMP3/VIM/ZYX
GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT,7.345982357297402e-4,0.023303088477871204,1.8701276711029835,23,51,,GO:BP,2.650436793422405,Discordant (CRE Up / PLA Down),Regulation Of Vasculature Development,GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT,0.023303088477871204,23/579,AQP1/ATP2B4/CD34/CD36/COL4A2/FBLN5/GLUL/GPNMB/HGS/HMGB1/HSPG2/ITGB1/KRT1/MECP2/MTDH/NRP1/PDCD6/PTGIS/RELA/RNH1/SARS1/SPARC/STAT1
GOBP_ACTIN_FILAMENT_ORGANIZATION,8.224509305460135e-4,0.02538483682928506,1.529559160791642,45,122,,GO:BP,1.9097475558149715,Discordant (CRE Up / PLA Down),Actin Filament Organization,GOBP_ACTIN_FILAMENT_ORGANIZATION,0.02538483682928506,45/579,ACTR2/ACTR3/ADD1/ADD3/ALDOA/ARF1/ARFIP1/ARPC1B/ARRB1/CAP1/CDC42/CFL1/CNN2/CORO1C/CTTN/CYFIP1/DBN1/DMTN/DNM2/DSTN/ESAM/EZR/FLNA/GSN/HSP90B1/ITGB1/LCP1/LIMCH1/MTPN/MYO1C/NRP1/PFN1/RAC1/RHOA/RHOG/RNH1/S100A10/SNX9/SPTAN1/SPTBN1/STMN1/TAGLN2/TPM4/VASP/ZYX
GOBP_SUPEROXIDE_METABOLIC_PROCESS,8.584069422160985e-4,0.02579738757923117,2.534158510842449,11,18,,GO:BP,5.021378269617706,Discordant (CRE Up / PLA Down),Superoxide Metabolic Process,GOBP_SUPEROXIDE_METABOLIC_PROCESS,0.02579738757923117,11/579,CCS/CD36/CYGB/ELAVL1/FBLN5/GNAI2/MPO/PRDX1/PRDX2/RAC1/SOD2
GOBP_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION,9.775659100433316e-4,0.028343327239404904,1.9697322970639035,19,40,,GO:BP,2.9097789115646258,Discordant (CRE Up / PLA Down),Regulation Of Epithelial Cell Proliferation,GOBP_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION,0.028343327239404904,19/579,B2M/CAV1/CAV2/CDC42/GPX1/HMGB1/HSPG2/LAMB1/LAMC1/LIMS1/NME1/NME2/NRP1/PDCD6/PHB2/PRKDC/SPARC/STAT1/YAP1
GOBP_LEUKOCYTE_CELL_CELL_ADHESION,9.92761024147282e-4,0.028343327239404904,1.7874158775534512,25,58,,GO:BP,2.4463953615578165,Discordant (CRE Up / PLA Down),Leukocyte Cell Cell Adhesion,GOBP_LEUKOCYTE_CELL_CELL_ADHESION,0.028343327239404904,25/579,ACTB/ANXA1/AP3B1/B2M/CASP3/CAV1/CD276/EZR/FERMT3/GPNMB/HLA-A/HMGB1/ITGB1/LGALS1/LGALS3/MSN/NT5E/PECAM1/PNP/PRDX2/RELA/RHOA/S100A8/S100A9/YWHAG
GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION,0.001141713965319006,0.02834429018248489,2.3696027633851466,12,21,,GO:BP,4.2633744855967075,Discordant (CRE Up / PLA Down),Positive Regulation Of Chromosome Organization,GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION,0.02834429018248489,12/579,CCT2/CCT3/CCT8/HNRNPA1/HNRNPA2B1/HNRNPD/HSP90AA1/PTGES3/RUVBL1/RUVBL2/SFPQ/TCP1
GOBP_POSITIVE_REGULATION_OF_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_ASSEMBLY,0.001141713965319006,0.02834429018248489,2.3696027633851466,12,21,,GO:BP,4.2633744855967075,Discordant (CRE Up / PLA Down),Positive Regulation Of Plasma Membrane Bounded Cell Projection Assembly,GOBP_POSITIVE_REGULATION_OF_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_ASSEMBLY,0.02834429018248489,12/579,ACTR2/ACTR3/CDC42/CFL1/CYFIP1/HSP90AA1/NRP1/PALM/PFN1/RAC1/RALA/SEPTIN7
GOBP_HOMOTYPIC_CELL_CELL_ADHESION,0.0011227360684427177,0.02834429018248489,2.144899053064141,15,29,,GO:BP,3.4346504559270516,Discordant (CRE Up / PLA Down),Homotypic Cell Cell Adhesion,GOBP_HOMOTYPIC_CELL_CELL_ADHESION,0.02834429018248489,15/579,ACTB/CD9/CLIC1/COMP/CSRP1/FERMT3/FLNA/ILK/MYH9/PDIA3/PPIA/RAP2B/TLN1/TMX1/VCL
GOBP_HUMORAL_IMMUNE_RESPONSE,0.0011227360684427177,0.02834429018248489,2.144899053064141,15,29,,GO:BP,3.4346504559270516,Discordant (CRE Up / PLA Down),Humoral Immune Response,GOBP_HUMORAL_IMMUNE_RESPONSE,0.02834429018248489,15/579,B2M/C1QA/DEFA3/GAPDH/GPI/H2BC4/HLA-A/JCHAIN/KRT1/LGALS3/LTF/LYZ/PHB2/S100A9/SERPING1
GOBP_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION,0.0011227360684427177,0.02834429018248489,2.144899053064141,15,29,,GO:BP,3.4346504559270516,Discordant (CRE Up / PLA Down),Regulation Of Leukocyte Differentiation,GOBP_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION,0.02834429018248489,15/579,ACTB/ADIPOQ/ANXA1/AP3B1/DDRGK1/HLA-B/HMGB1/LGALS1/LGALS3/LTF/PNP/PRDX2/PRKDC/RHOA/XRCC6
GOBP_VESICLE_MEDIATED_TRANSPORT_IN_SYNAPSE,0.0010292158486745922,0.02834429018248489,1.8618307426597585,22,49,,GO:BP,2.625839484008245,Discordant (CRE Up / PLA Down),Vesicle Mediated Transport In Synapse,GOBP_VESICLE_MEDIATED_TRANSPORT_IN_SYNAPSE,0.02834429018248489,22/579,ACTB/AP1G1/AP2A1/AP2B1/ARHGDIA/ATP6V1A/ATP6V1B2/ATP6V1G1/CALM1/CANX/CASP3/DNM2/EPS15/EPS15L1/RAB7A/RAB8A/RAC1/RALA/RAP1B/SNCA/SNCG/SNX9
HALLMARK_UV_RESPONSE_DN,0.003553457909551722,0.030299797732321256,2.073402417962004,13,26,,Hallmark,3.196113074204947,Discordant (CRE Up / PLA Down),UV Response Dn,HALLMARK_UV_RESPONSE_DN,0.030299797732321256,13/579,ADD3/ANXA2/ATP2B4/ATRN/CAV1/COL1A2/COL3A1/FBLN5/LAMC1/MAP1B/MGLL/NRP1/SRI
HALLMARK_IL2_STAT5_SIGNALING,0.003986815491094902,0.030299797732321256,1.8551495318607398,17,38,,Hallmark,2.594221318420607,Discordant (CRE Up / PLA Down),IL2 Stat5 Signaling,HALLMARK_IL2_STAT5_SIGNALING,0.030299797732321256,17/579,AHNAK/CA2/CASP3/CKAP4/COL6A1/CTSZ/CYFIP1/FAH/GPX4/GSTO1/MYO1C/NDRG1/NRP1/NT5E/PNP/RNH1/SNX9
HALLMARK_APICAL_JUNCTION,0.004841968916733627,0.03066580313931297,1.7075078736157676,21,51,,Hallmark,2.2480286738351256,Discordant (CRE Up / PLA Down),Apical Junction,HALLMARK_APICAL_JUNCTION,0.03066580313931297,21/579,ACTB/ACTN3/CAP1/CD276/CD34/CNN2/CTNNA1/EPB41L2/GNAI2/ITGB1/MSN/MYH10/MYH9/PECAM1/PFN1/RSU1/VASP/VCAN/VCL/VWF/ZYX
REACTOME_RHO_GTPASES_ACTIVATE_PKNS,0.004608925978210872,0.03153951306658028,2.1721358664363843,11,21,,Reactome,3.509154929577465,Discordant (CRE Up / PLA Down),Rho Gtpases Activate Pkns,REACTOME_RHO_GTPASES_ACTIVATE_PKNS,0.03153951306658028,11/579,H2BC4/MYH10/MYH9/MYL6/RAC1/RHOA/YWHAB/YWHAE/YWHAG/YWHAQ/YWHAZ
GOBP_DETOXIFICATION,0.0014084104760245944,0.03422137794936355,1.7995568155896633,23,53,,GO:BP,2.4709832134292564,Discordant (CRE Up / PLA Down),Detoxification,GOBP_DETOXIFICATION,0.03422137794936355,23/579,ADH5/AKR1A1/CAT/CCS/CD36/CYGB/FBLN5/GPX1/GPX4/GSTM1/GSTO1/HBG2/MGST2/MPO/MTARC2/PRDX1/PRDX2/PRDX4/PRDX5/PRDX6/S100A9/SOD2/TXN
GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_TRANSPORT,0.0016001931731277983,0.03583177654337148,2.400781747113899,11,19,,GO:BP,4.391285211267606,Discordant (CRE Up / PLA Down),Negative Regulation Of Intracellular Transport,GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_TRANSPORT,0.03583177654337148,11/579,ADIPOQ/APOD/ARFIP1/ARHGAP1/CD36/CRYAB/MAP1B/RAB23/RANGAP1/TXN/YWHAB
GOBP_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,0.0016001931731277983,0.03583177654337148,2.400781747113899,11,19,,GO:BP,4.391285211267606,Discordant (CRE Up / PLA Down),Regulation Of G Protein Coupled Receptor Signaling Pathway,GOBP_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,0.03583177654337148,11/579,ARRB1/ATP2B4/CAV2/GNAI2/KCTD12/MGLL/PALM/RACK1/SNCA/STMN1/YWHAB
REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC,0.005636095123880837,0.036425874041378,2.332577720207254,9,16,,Reactome,4.093984962406015,Discordant (CRE Up / PLA Down),Antigen Presentation Folding Assembly And Peptide Loading Of Class I Mhc,REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC,0.036425874041378,9/579,B2M/BCAP31/CALR/CANX/HLA-A/HLA-B/HLA-C/HSPA5/PDIA3
REACTOME_LYSOSOME_VESICLE_BIOGENESIS,0.005636095123880837,0.036425874041378,2.332577720207254,9,16,,Reactome,4.093984962406015,Discordant (CRE Up / PLA Down),Lysosome Vesicle Biogenesis,REACTOME_LYSOSOME_VESICLE_BIOGENESIS,0.036425874041378,9/579,AP1G1/ARF1/ARRB1/CLTC/CTSZ/DNM2/HGS/HSPA8/TXNDC5
REACTOME_SARS_COV_2_HOST_INTERACTIONS,0.005985466827499734,0.037980507687225586,1.5855430255003558,26,68,,Reactome,1.992594506156893,Discordant (CRE Up / PLA Down),Sars Cov 2 Host Interactions,REACTOME_SARS_COV_2_HOST_INTERACTIONS,0.037980507687225586,26/579,B2M/CAV1/HLA-A/HLA-B/HLA-C/HSP90AA1/NUP93/RPS10/RPS12/RPS14/RPS26/RPS27A/RPS3A/RPS8/RPS9/SNRPD1/SNRPD2/SNRPD3/STAT1/TKFC/TRIM25/YWHAB/YWHAE/YWHAG/YWHAQ/YWHAZ
HALLMARK_COAGULATION,0.007503829219975591,0.03850293270960002,1.7623920552677028,17,40,,Hallmark,2.3660064985300946,Discordant (CRE Up / PLA Down),Coagulation,HALLMARK_COAGULATION,0.03850293270960002,17/579,ANXA1/ARF4/C1QA/CD9/COMP/CSRP1/CTSB/GNB2/GNG12/GSN/LAMP2/LRP1/PECAM1/RAC1/SERPING1/SPARC/VWF
HALLMARK_PROTEIN_SECRETION,0.009119115641747373,0.03850293270960002,1.6763679123948114,19,47,,Hallmark,2.1738520408163264,Discordant (CRE Up / PLA Down),Protein Secretion,HALLMARK_PROTEIN_SECRETION,0.03850293270960002,19/579,AP1G1/AP2B1/AP3B1/ARF1/ARFIP1/CAV2/CD63/CLTC/COPE/CTSC/LAMP2/RAB14/SEC22B/STX12/STX7/TMED10/TMX1/VAMP3/YKT6
HALLMARK_MTORC1_SIGNALING,0.00816377189354956,0.03850293270960002,1.4513816925734027,35,100,,Hallmark,1.7391119909502262,Discordant (CRE Up / PLA Down),mTORC1 Signaling,HALLMARK_MTORC1_SIGNALING,0.03850293270960002,35/579,ABCF2/ACTR2/ACTR3/ADD3/ALDOA/CACYBP/CALR/CANX/CD9/CTSC/ENO1/FKBP2/G6PD/GAPDH/GPI/HMBS/HSP90B1/HSPA5/IDH1/LDHA/PHGDH/PNP/PPA1/PPIA/PRDX1/PSMA3/PSMA4/PSMC6/PSMD14/RAB1A/RPN1/SERPINH1/SLC2A1/SLC37A4/YKT6
GOBP_REGULATION_OF_CELL_SHAPE,0.0017547970208631877,0.03853804226588001,2.0734024179620034,15,30,,GO:BP,3.2039007092198584,Discordant (CRE Up / PLA Down),Regulation Of Cell Shape,GOBP_REGULATION_OF_CELL_SHAPE,0.03853804226588001,15/579,ALDOA/ANXA1/CFL1/CYFIP1/DMTN/EPB41L3/EZR/MSN/MYH10/MYH9/PALM/PALMD/RAC1/RHOG/SEPTIN7
GOBP_TISSUE_HOMEOSTASIS,0.001873030536784365,0.0396111272779212,2.0105720416601245,16,33,,GO:BP,3.017448542472051,Discordant (CRE Up / PLA Down),Tissue Homeostasis,GOBP_TISSUE_HOMEOSTASIS,0.0396111272779212,16/579,ACTB/CD34/COL14A1/COL3A1/COMP/ESAM/ITGB1/LAMC1/NT5E/PECAM1/PRDX5/RAB7A/RAC1/SLC2A1/VCL/YAP1
GOBP_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY,0.0019134812115261266,0.039730828064778845,1.5912158091336306,33,86,,GO:BP,2.0173128758034418,Discordant (CRE Up / PLA Down),Protein Localization To Cell Periphery,GOBP_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY,0.039730828064778845,33/579,ACTB/ADIPOQ/ARL6IP5/ATP2B4/CAV1/CLTC/EHD1/EHD2/EPB41L2/EPB41L3/EZR/FLNA/GORASP2/HSP90B1/ILK/ITGB1/LGALS3/LRP1/PALM/PGRMC1/RAB7A/RAB8A/RAC1/RACK1/RHOG/S100A10/SCARB2/SCP2/SNCA/SPTBN1/STAC3/STX7/VAMP3
REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING,0.006592656409722727,0.04072191442436768,2.1825288610126354,10,19,,Reactome,3.540324155438391,Discordant (CRE Up / PLA Down),Extra Nuclear Estrogen Signaling,REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING,0.04072191442436768,10/579,CALM1/CAV1/CAV2/GNAI2/GNAI3/GNB1/GNB2/GNG12/GNG2/HSP90AA1
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS,0.006650857083635982,0.04072191442436768,1.6925734024179622,20,49,,Reactome,2.2120782184936156,Discordant (CRE Up / PLA Down),Regulation Of Mrna Stability By Proteins That Bind Au Rich Elements,REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS,0.04072191442436768,20/579,ANP32A/ELAVL1/HNRNPD/HSPA8/KHSRP/PSMA1/PSMA3/PSMA4/PSMA5/PSMB1/PSMB2/PSMB6/PSMC1/PSMC6/PSMD14/PSMD8/RPS27A/TNPO1/YWHAB/YWHAZ
GOBP_PIGMENTATION,0.0022391346034249028,0.04245142588887916,2.4392969623082394,10,17,,GO:BP,4.556866683404469,Discordant (CRE Up / PLA Down),Pigmentation,GOBP_PIGMENTATION,0.04245142588887916,10/579,AP1G1/AP3B1/ATRN/CD63/DCTN2/GNA11/RAB11B/RAB1A/RACK1/SOD2
