gene,cv_cr,cv_h,delta_cv,is_plasma,protein_class,subcellular_main
COL18A1,59.01021081240933,39.70909428254521,19.301116529864125,TRUE,"Cancer-related genes, Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins",Golgi apparatus
RBM3,52.365804489533254,56.64630439855611,-4.280499909022858,FALSE,Predicted intracellular proteins,Nucleoplasm
JPT1,42.33069733548736,53.08489699943683,-10.754199663949471,TRUE,"Plasma proteins, Predicted intracellular proteins",Cytosol
ISYNA1,40.99112058842836,33.52279264364667,7.4683279447816915,FALSE,"Enzymes, Metabolic proteins, Predicted intracellular proteins",Nucleoplasm
EIF4EBP1,30.006058052531454,21.989123955058115,8.016934097473339,FALSE,"Cancer-related genes, Predicted intracellular proteins","Nucleoplasm, Cytosol"
ACACB,51.95546020753065,36.78992656689257,15.165533640638081,TRUE,"Enzymes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins",
IRGQ,32.069704789303664,21.873568217233753,10.19613657206991,FALSE,Predicted intracellular proteins,Vesicles
RPL18A,25.220782314207824,17.60952368371709,7.611258630490735,TRUE,"Essential proteins, Plasma proteins, Predicted intracellular proteins, Ribosomal proteins",Nucleoli
SND1,28.361546828166556,16.24154565838504,12.120001169781517,TRUE,"Cancer-related genes, Enzymes, Plasma proteins, Predicted intracellular proteins",Cytosol
DNAJB4,46.703461941481216,28.319834001795307,18.38362793968591,TRUE,"Plasma proteins, Predicted intracellular proteins",Nucleoplasm
HLA-DRB1,75.04737383300167,51.136925682924314,23.910448150077357,TRUE,"Disease related genes, Human disease related genes, Plasma proteins, Predicted membrane proteins",
TRIM28,49.37206744810694,33.64783873327969,15.724228714827248,TRUE,"Enzymes, Plasma proteins, Predicted intracellular proteins",Nucleoplasm
HLA-C,42.447319311138656,26.908866532156434,15.538452778982222,TRUE,"Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins",
TUBB2B,136.22380158115797,7.468204218241789,128.75559736291618,FALSE,"Disease related genes, Human disease related genes, Predicted intracellular proteins",Microtubules
APPL1,25.38223710489069,15.377489179307524,10.004747925583168,FALSE,"Disease related genes, Human disease related genes, Predicted intracellular proteins","Vesicles, Plasma membrane"
SYNE2,42.60064630071815,31.642936293158506,10.95771000755964,TRUE,"Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins","Nuclear membrane, Intermediate filaments"
BTD,74.67863428388513,34.998376603427026,39.680257680458105,TRUE,"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Predicted secreted proteins",
SZRD1,43.577021799916324,27.931515500737685,15.645506299178638,FALSE,Predicted intracellular proteins,"Nucleoplasm, Cytosol"
RPL10,34.94190637138226,23.069079954945376,11.872826416436883,TRUE,"Cancer-related genes, Disease related genes, Essential proteins, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Ribosomal proteins","Endoplasmic reticulum, Cytosol"
SMYD5,22.923027743919015,18.969331238386985,3.9536965055320294,FALSE,"Enzymes, Predicted intracellular proteins",Nucleoplasm
ABHD11,69.05360062335481,26.089230950136617,42.964369673218194,FALSE,"Disease related genes, Human disease related genes, Predicted intracellular proteins",Mitochondria
OSTC,24.238050284451575,20.54537425703984,3.6926760274117356,FALSE,"Essential proteins, Predicted membrane proteins, Transporters",
MAPRE3,34.0474608727017,26.644048905093886,7.403411967607813,FALSE,Predicted intracellular proteins,
TBCEL,44.06505263803396,33.85668631980672,10.208366318227242,FALSE,Predicted intracellular proteins,Cytosol
SLC27A1,26.317860849391423,32.10873461348659,-5.790873764095167,FALSE,"Enzymes, Metabolic proteins, Predicted intracellular proteins, Predicted membrane proteins, Transporters",Plasma membrane
SPG7,38.39935298579339,33.22570662778387,5.17364635800952,FALSE,"Disease related genes, Enzymes, Human disease related genes, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins",
LMOD3,19.638463714692946,47.97232473467565,-28.333861019982706,FALSE,"Disease related genes, Human disease related genes, Predicted intracellular proteins",
UGGT1,19.573088149323052,13.949483723675929,5.623604425647123,TRUE,"Metabolic proteins, Plasma proteins, Predicted intracellular proteins",Cytosol
EIF3I,33.426324970582904,21.205521571589024,12.22080339899388,FALSE,"Essential proteins, Predicted intracellular proteins",Cytosol
UBE2B,20.267059095699754,30.64824662559352,-10.381187529893765,FALSE,"Enzymes, Metabolic proteins, Predicted intracellular proteins","Nucleoplasm, Plasma membrane, Cytosol"
ABCF3,38.47703827901201,43.07673957860914,-4.599701299597136,FALSE,"Predicted intracellular proteins, Transporters",Cytosol
HUWE1,26.95590048864971,19.57871649798986,7.3771839906598515,FALSE,"Cancer-related genes, Disease related genes, Enzymes, Essential proteins, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins","Nucleoplasm, Cytosol"
MYO18A,26.272073164395803,42.4019970226964,-16.129923858300597,TRUE,"Essential proteins, Plasma proteins, Predicted intracellular proteins",
TSFM,50.97197776032619,23.53988313284918,27.43209462747701,FALSE,"Disease related genes, Essential proteins, Human disease related genes, Predicted intracellular proteins",Mitochondria
RPA1,35.24353176232236,21.49781867249545,13.745713089826914,TRUE,"Disease related genes, Essential proteins, Human disease related genes, Plasma proteins, Predicted intracellular proteins",Nucleoplasm
PALLD,48.68881883459453,57.82801906540629,-9.13920023081176,FALSE,"Disease related genes, Human disease related genes, Predicted intracellular proteins",Actin filaments
CISD2,8.373547067718134,28.850803200816312,-20.47725613309818,FALSE,"Disease related genes, Human disease related genes, Predicted membrane proteins",Endoplasmic reticulum
PGM3,25.21406914497043,33.45416092379916,-8.240091778828727,FALSE,"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins","Nucleoplasm, Cytosol"
CD58,37.7738188601139,47.92213404205793,-10.148315181944028,FALSE,"CD markers, Human disease related genes, Predicted membrane proteins",
EML2,35.60159307540238,51.03610521879366,-15.43451214339128,FALSE,Predicted intracellular proteins,
ABCE1,24.723828206008143,20.24825935181341,4.475568854194734,FALSE,"Essential proteins, Predicted intracellular proteins, Transporters",Cytosol
MAP2K2,42.89744851602551,27.03503836562975,15.862410150395764,FALSE,"Cancer-related genes, Disease related genes, Enzymes, FDA approved drug targets, Human disease related genes, Predicted intracellular proteins, RAS pathway related proteins",Cytosol
AKT2,21.969405540945107,35.222792050971876,-13.253386510026768,FALSE,"Cancer-related genes, Disease related genes, Enzymes, Human disease related genes, Potential drug targets, Predicted intracellular proteins, RAS pathway related proteins","Vesicles, Cytosol"
AHCYL2,28.473307445046046,31.196732799986155,-2.723425354940108,FALSE,"Enzymes, Metabolic proteins, Predicted intracellular proteins",Cytosol
HSDL1,9.759459432196538,26.404265653341007,-16.64480622114447,FALSE,"Predicted intracellular proteins, Predicted membrane proteins",Mitochondria
ATXN10,19.856311500485454,15.578837751536472,4.277473748948982,FALSE,"Disease related genes, Essential proteins, Human disease related genes, Predicted intracellular proteins",Plasma membrane
CLCC1,15.741548668783262,43.37162620885937,-27.63007754007611,FALSE,"Disease related genes, Essential proteins, Human disease related genes, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins, Transporters",Endoplasmic reticulum
STAT1,37.82252973579721,60.38485650075871,-22.562326764961497,TRUE,"Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Transcription factors","Nucleoplasm, Cytosol"
PDLIM2,38.40404239303783,46.3718582819248,-7.967815888886975,FALSE,Predicted intracellular proteins,"Actin filaments, Focal adhesion sites"
ANP32E,81.63465544378693,72.07552804630544,9.55912739748149,FALSE,Predicted intracellular proteins,Nucleoplasm
ATP6V1H,34.54058272868811,23.88372560829523,10.656857120392878,FALSE,"Essential proteins, Metabolic proteins, Predicted intracellular proteins, Transporters","Actin filaments, Cytosol"
KTN1,23.052939734009982,21.27005163957951,1.7828880944304721,TRUE,"Cancer-related genes, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins",Endoplasmic reticulum
BCAP29,29.66015310005433,34.21337446126963,-4.5532213612153,FALSE,"Predicted intracellular proteins, Predicted membrane proteins, Transporters",Cytosol
ARPC5L,29.939600100137078,33.90506992947256,-3.9654698293354826,FALSE,Predicted intracellular proteins,
ATAD1,33.714036368575066,28.68835843276818,5.025677935806886,FALSE,"Disease related genes, Human disease related genes, Predicted membrane proteins",Nucleoli rim
GAPVD1,57.82351006368109,16.846041453498035,40.97746861018305,FALSE,Predicted intracellular proteins,Plasma membrane
PNPT1,29.84941900296895,27.773319822731796,2.0760991802371542,FALSE,"Disease related genes, Enzymes, Essential proteins, Human disease related genes, Potential drug targets, Predicted intracellular proteins",Mitochondria
MTDH,21.79745580649705,18.675199941465088,3.1222558650319634,FALSE,"Predicted intracellular proteins, Predicted membrane proteins",Endoplasmic reticulum
ILF2,30.252230000968567,21.070372436463888,9.181857564504678,TRUE,"Essential proteins, Plasma proteins, Predicted intracellular proteins",Nucleoplasm
AKT1,27.847863794062878,45.93397144996092,-18.086107655898044,FALSE,"Cancer-related genes, Disease related genes, Enzymes, Human disease related genes, Potential drug targets, Predicted intracellular proteins, RAS pathway related proteins, Transporters","Nucleoplasm, Microtubules, Principal piece, End piece"
ATG3,38.663183715202415,25.449826469005778,13.213357246196637,FALSE,"Predicted intracellular proteins, Transporters","Plasma membrane, Cytosol"
NTPCR,45.1848893536801,31.3471665977909,13.8377227558892,FALSE,"Enzymes, Metabolic proteins, Predicted intracellular proteins",Cytosol
AP1G1,33.36472085647219,25.11615468294223,8.248566173529959,FALSE,"Disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins, Transporters","Golgi apparatus, Vesicles"
SEC31A,21.659608503920875,25.795825711539244,-4.136217207618369,TRUE,"Disease related genes, Human disease related genes, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Transporters","Vesicles, Cytosol"
MATR3,50.348170479656865,31.083203289398643,19.264967190258222,TRUE,"Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins",Nucleoplasm
CHDH,36.51430464109326,29.27672422810131,7.237580412991953,FALSE,"Enzymes, Metabolic proteins, Predicted intracellular proteins",Mitochondria
MMAB,42.55420780999668,37.16465121215677,5.389556597839913,FALSE,"Disease related genes, Human disease related genes, Metabolic proteins, Predicted intracellular proteins",Mitochondria
NAA10,18.373418997770376,35.06580153344211,-16.692382535671737,FALSE,"Disease related genes, Enzymes, Essential proteins, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins",Cytosol
USP24,12.548228813889,17.074052849317848,-4.5258240354288475,FALSE,"Enzymes, Metabolic proteins, Predicted intracellular proteins",Nucleoplasm
YAP1,43.78682528485341,18.137048147304842,25.649777137548565,FALSE,"Disease related genes, Human disease related genes, Predicted intracellular proteins",Nucleoplasm
GNAI3,65.23571163746513,20.453385389494226,44.7823262479709,TRUE,"Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins","Centrosome, Principal piece"
PPP2R5D,31.383210888803465,16.014959258015498,15.368251630787967,FALSE,"Disease related genes, Human disease related genes, Predicted intracellular proteins",Cytosol
MRPL40,45.568749907040846,60.11846904519319,-14.54971913815234,TRUE,"Plasma proteins, Predicted intracellular proteins, Ribosomal proteins",Mitochondria
ARMC1,22.748006917315415,15.040555553829616,7.707451363485799,FALSE,Predicted intracellular proteins,Mitochondria
IFITM1,37.698678936046946,43.96296844477459,-6.264289508727643,TRUE,"CD markers, Plasma proteins, Predicted membrane proteins, Transporters","Golgi apparatus, Plasma membrane"
SLC25A24,31.753135920403974,19.145951607042758,12.607184313361216,FALSE,"Disease related genes, Human disease related genes, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins, Transporters",Mitochondria
MRPS22,31.266013419541522,17.293702509516855,13.972310910024667,FALSE,"Disease related genes, Essential proteins, Human disease related genes, Predicted intracellular proteins, Predicted membrane proteins, Ribosomal proteins",Mitochondria
ARL1,35.725322541195894,38.17577173503196,-2.4504491938360644,FALSE,Predicted intracellular proteins,Golgi apparatus
SYNC,23.12597685587261,27.213031660970007,-4.087054805097395,FALSE,Predicted intracellular proteins,Plasma membrane
RPA3,33.12005813832376,41.65697372050307,-8.536915582179304,FALSE,"Essential proteins, Predicted intracellular proteins",
BAX,36.756623873390836,28.244001133274338,8.512622740116498,FALSE,"Cancer-related genes, Human disease related genes, Predicted intracellular proteins, Transporters",Vesicles
FKBP9,70.91101923682652,32.47021302917354,38.440806207652976,TRUE,"Enzymes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins",Golgi apparatus
PHYKPL,16.164118501152256,29.40274716251534,-13.238628661363084,FALSE,"Disease related genes, Enzymes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins",Mitochondria
TARS1,32.78609359900664,23.746875851124727,9.039217747881914,TRUE,"Disease related genes, Enzymes, Essential proteins, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins",Cytosol
TPRKB,26.200277451644265,20.887744453746784,5.312532997897481,FALSE,"Disease related genes, Essential proteins, Human disease related genes, Predicted intracellular proteins",Cytosol
ZBTB9,36.735486513208826,15.574733080580689,21.160753432628137,FALSE,Predicted intracellular proteins,Nucleoplasm
TACC2,16.410114498929914,24.462598231978557,-8.052483733048643,FALSE,Predicted intracellular proteins,"Nucleoplasm, Cytosol"
SPEG,24.791688809272603,32.130573040503236,-7.338884231230633,FALSE,"Disease related genes, Enzymes, Human disease related genes, Potential drug targets, Predicted intracellular proteins",Vesicles
MYBPH,85.75399655642116,112.09283863209738,-26.338842075676226,FALSE,Predicted intracellular proteins,"Nucleoplasm, Nucleoli, Mitochondria"
UBA2,36.092729582498166,16.456350479235468,19.636379103262698,FALSE,"Disease related genes, Essential proteins, Metabolic proteins, Predicted intracellular proteins, Predicted membrane proteins",Nucleoplasm
NUDCD3,33.23604878921025,46.873970860109246,-13.637922070898995,FALSE,"Essential proteins, Predicted intracellular proteins","Plasma membrane, Cytosol"
HSPH1,15.94899181246916,39.82559482803412,-23.87660301556496,FALSE,"Cancer-related genes, Predicted intracellular proteins",Cytosol
SORD,31.82940455253079,30.08895027527354,1.7404542772572498,TRUE,"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins",Cytosol
OVCA2,46.80102295226671,41.154916239319974,5.6461067129467395,FALSE,Predicted intracellular proteins,Nucleoplasm
CSNK2B,20.701380127381878,24.419822451710598,-3.71844232432872,TRUE,"Cancer-related genes, Disease related genes, Essential proteins, Plasma proteins, Predicted intracellular proteins",Nucleoplasm
NDUFAF3,48.998638499725075,29.088087862261673,19.910550637463402,FALSE,"Disease related genes, Essential proteins, Human disease related genes, Predicted intracellular proteins",
MIPEP,38.92040611038671,37.567442763937855,1.3529633464488526,TRUE,"Disease related genes, Enzymes, Human disease related genes, Plasma proteins, Potential drug targets, Predicted intracellular proteins",Mitochondria
ELAVL1,42.60943595307787,33.75503499247684,8.854400960601033,TRUE,"Plasma proteins, Predicted intracellular proteins",Nucleoplasm
LARS1,24.083354138765987,17.914677677419952,6.168676461346035,TRUE,"Disease related genes, Enzymes, Essential proteins, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins","Nuclear bodies, Cytosol"
GSK3B,35.2074310927179,25.787869712276763,9.419561380441134,FALSE,"Enzymes, Predicted intracellular proteins, Predicted membrane proteins",Nucleoplasm
GNPDA2,45.947510688178085,36.339663167184916,9.607847520993168,FALSE,"Enzymes, Metabolic proteins, Predicted intracellular proteins",Vesicles
TBC1D4,15.624721528664292,14.853009250776697,0.7717122778875947,FALSE,"Disease related genes, Potential drug targets, Predicted intracellular proteins, Transporters",Cytosol
SLC35A4,35.45610380703138,27.349857392069815,8.106246414961568,FALSE,"Predicted membrane proteins, Transporters","Endoplasmic reticulum, Centrosome"
CHCHD4,47.244387589162095,24.925585813435166,22.31880177572693,FALSE,"Essential proteins, Predicted intracellular proteins",Mitochondria
MOCS2,40.62605848149891,30.066059870584134,10.559998610914775,FALSE,"Disease related genes, Enzymes, FDA approved drug targets, Human disease related genes, Metabolic proteins, Predicted intracellular proteins",Cytosol
GMFB,58.20266236755194,68.21095007689044,-10.008287709338504,TRUE,"Plasma proteins, Predicted intracellular proteins","Nucleoplasm, Cytosol"
TOMM7,46.16021710645224,72.04515881508071,-25.884941708628475,FALSE,"Predicted intracellular proteins, Predicted membrane proteins",
SNRPB,33.16045559325366,26.466599813438695,6.693855779814964,TRUE,"Disease related genes, Essential proteins, Human disease related genes, Plasma proteins, Predicted intracellular proteins",Nucleoplasm
CHP1,28.269103233486003,20.167661113422323,8.10144212006368,TRUE,"Disease related genes, Human disease related genes, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Transporters",Vesicles
MRPL41,27.883211996914003,38.457360103087424,-10.574148106173421,FALSE,"Essential proteins, Predicted intracellular proteins, Ribosomal proteins",Mitochondria
ARHGAP17,16.078349422413915,23.36966492502425,-7.291315502610335,FALSE,Predicted intracellular proteins,"Plasma membrane, Cytosol"
LIMS3,21.582965433990605,26.06001241470991,-4.4770469807193045,FALSE,Predicted intracellular proteins,Cytosol
USP7,27.227188530235612,36.527473524860284,-9.300284994624672,FALSE,"Disease related genes, Enzymes, Essential proteins, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins",Nucleoplasm
EIF2B3,8.074409422200604,18.711750921238906,-10.637341499038302,FALSE,"Disease related genes, Essential proteins, Human disease related genes, Predicted intracellular proteins","Vesicles, Cytosol"
ABHD16A,33.50128623981084,39.402600730682934,-5.901314490872096,FALSE,"Disease related genes, Enzymes, Human disease related genes, Potential drug targets, Predicted membrane proteins",
DCTPP1,55.23603205918782,38.14634678856369,17.08968527062413,FALSE,"Enzymes, Metabolic proteins, Predicted intracellular proteins","Nucleoplasm, Cytosol"
RBBP7,27.22810220637662,17.543453672528,9.68464853384862,FALSE,Predicted intracellular proteins,Nucleoplasm
PCID2,10.853208484550935,36.98248530050683,-26.129276815955897,FALSE,"Essential proteins, Predicted intracellular proteins","Nucleoplasm, Nucleoli"
CACNG1,29.606201677236015,36.204090931952706,-6.597889254716691,FALSE,"FDA approved drug targets, Predicted membrane proteins, Transporters",
GUK1,53.77028731069207,13.942206980266347,39.82808033042572,FALSE,"Enzymes, Essential proteins, Metabolic proteins, Predicted intracellular proteins",Plasma membrane
MRPS27,46.81840517684801,25.962430548534833,20.855974628313177,FALSE,"Essential proteins, Predicted intracellular proteins, Ribosomal proteins",Mitochondria
MEMO1,52.98958652180589,33.35058786154366,19.63899866026223,FALSE,"Predicted intracellular proteins, Predicted membrane proteins",Vesicles
EML4,45.80746405136728,49.56620594461971,-3.7587418932524272,FALSE,"Cancer-related genes, Disease related genes, Predicted intracellular proteins","Microtubules, Primary cilium, Annulus"
DNAJA3,57.3168123557786,53.00224272446973,4.314569631308871,FALSE,"Essential proteins, Predicted intracellular proteins",Mitochondria
FBL,39.33218410232418,0.3677947980189005,38.96438930430528,TRUE,"Essential proteins, Plasma proteins, Predicted intracellular proteins",Nucleoli fibrillar center
LAMTOR2,29.96564486995934,28.78314409727284,1.1825007726865024,FALSE,"Disease related genes, Essential proteins, Human disease related genes, Predicted intracellular proteins","Nucleoplasm, Vesicles"
DYNLT1,20.30858411939074,27.752171677200195,-7.443587557809455,FALSE,Predicted intracellular proteins,"Cytosol, Acrosome"
DERA,35.556699490166146,26.21905666854521,9.337642821620936,FALSE,"Enzymes, Metabolic proteins, Predicted intracellular proteins",Nucleoplasm
GBP2,13.626977285657926,67.96427291099846,-54.33729562534053,FALSE,Predicted intracellular proteins,"Nucleoplasm, Cytosol"
NDUFAF2,76.82334521485983,81.04971462896083,-4.226369414101001,FALSE,"Disease related genes, Human disease related genes, Predicted intracellular proteins",Mitochondria
SPAG7,25.8158124133501,24.988084316825105,0.8277280965249929,FALSE,Predicted intracellular proteins,Nucleoplasm
BCAM,33.47804183522653,23.044216337194577,10.43382549803195,TRUE,"Blood group antigen proteins, CD markers, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins",Nucleoli fibrillar center
UCHL5,37.170276274754585,27.150068338458098,10.020207936296487,TRUE,"Enzymes, Plasma proteins, Predicted intracellular proteins","Nucleoplasm, Cytosol"
SNU13,46.01974977049231,26.911180474403594,19.108569296088717,FALSE,"Essential proteins, Predicted intracellular proteins, Ribosomal proteins",
PPIC,38.66202619758258,36.08078512424589,2.5812410733366846,FALSE,"Enzymes, Metabolic proteins, Predicted intracellular proteins",
DRG1,66.86838794110881,55.89377092612883,10.974617014979977,TRUE,"Plasma proteins, Predicted intracellular proteins","Nucleoplasm, Nuclear bodies"
CLUH,17.259901040573762,21.653577797477517,-4.393676756903755,FALSE,Predicted intracellular proteins,Vesicles
STK24,26.99741069198852,14.988376221986034,12.009034470002486,FALSE,"Enzymes, Predicted intracellular proteins","Nucleoli, Cytosol"
NUDT16,26.078970241783995,35.617004069127425,-9.53803382734343,FALSE,"Enzymes, Predicted intracellular proteins","Nucleoplasm, Nucleoli"
PMPCB,28.55828614993503,22.160870364010062,6.3974157859249665,FALSE,"Disease related genes, Enzymes, Essential proteins, Human disease related genes, Potential drug targets, Predicted intracellular proteins",Mitochondria
SNX9,61.581661161184044,19.13511113396692,42.44655002721713,TRUE,"Plasma proteins, Predicted intracellular proteins",Plasma membrane
PBDC1,31.21390485227686,35.02521310000674,-3.8113082477298796,FALSE,Predicted intracellular proteins,Nucleoplasm
THTPA,38.21100073218129,22.98915463658213,15.221846095599162,FALSE,"Enzymes, Metabolic proteins, Predicted intracellular proteins",Nucleoplasm
HGS,23.86703368179229,11.405293826412311,12.461739855379978,TRUE,"Essential proteins, Plasma proteins, Predicted intracellular proteins","Endosomes, Lysosomes"
BPHL,79.37920645461699,70.019750520798965,9.359455933818026,FALSE,Predicted intracellular proteins,Mitochondria
NENF,120.56136671372381,39.38992882748967,81.17143788623414,TRUE,"Plasma proteins, Predicted secreted proteins",
CYFIP1,48.919469644959285,13.349043848057768,35.57042579690152,FALSE,Predicted intracellular proteins,
ERO1A,38.28274780969336,50.0878802069527,-11.805132397259335,TRUE,"Plasma proteins, Predicted intracellular proteins, Transporters",
UBE2F,39.44262112324626,18.402562342379085,21.040058780867177,FALSE,"Enzymes, Metabolic proteins, Predicted intracellular proteins",Cytosol
RABEP1,30.209574411120627,50.587674455742096,-20.37810004462147,FALSE,"Cancer-related genes, Predicted intracellular proteins","Vesicles, Cytosol"
DARS2,45.00095114933369,28.207948578229065,16.793002571104623,FALSE,"Disease related genes, Enzymes, Human disease related genes, Potential drug targets, Predicted intracellular proteins",Mitochondria
FXR1,21.632813973912327,19.5962512889317,2.036562684980627,TRUE,"Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins",Cytosol
GSK3A,28.888200370378986,20.92822985205344,7.9599705183255445,FALSE,"Cancer-related genes, Enzymes, Predicted intracellular proteins",Nucleoplasm
PTER,33.171100557051695,32.85540394647237,0.3156966105793231,FALSE,Predicted intracellular proteins,Nucleoplasm
TIMM21,46.27822096082067,29.878782833775176,16.399438127045492,FALSE,"Predicted intracellular proteins, Predicted membrane proteins",
CHMP5,33.29121017909248,22.10958058832933,11.181629590763151,TRUE,"Plasma proteins, Predicted intracellular proteins","Microtubules, Cytosol"
RWDD1,34.71665995435808,40.6071348000491,-5.890474845691024,FALSE,Predicted intracellular proteins,
DNAJC19,16.281971120370407,39.00970870136092,-22.727737580990514,FALSE,"Disease related genes, Human disease related genes, Predicted intracellular proteins",
BUB3,22.50684968994121,8.644775008382508,13.8620746815587,FALSE,"Essential proteins, Predicted intracellular proteins",Nucleoplasm
TTLL12,19.208754972995735,17.664000424675237,1.5447545483204976,TRUE,"Plasma proteins, Predicted intracellular proteins",Cytosol
NT5C2,35.33691509540034,55.77964482787882,-20.442729732478476,TRUE,"Cancer-related genes, Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins",
PACSIN2,24.775727439888694,28.152952928431908,-3.377225488543214,FALSE,Predicted intracellular proteins,"Nuclear speckles, Plasma membrane"
GPHN,23.77981587723163,22.249765586223894,1.5300502910077363,FALSE,"Cancer-related genes, Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins",Vesicles
ASPSCR1,69.81986998463547,66.05146258028941,3.768407404346064,FALSE,"Cancer-related genes, Disease related genes, Human disease related genes, Predicted intracellular proteins",Nucleoplasm
SPATA20,36.53685429962879,28.666171196897423,7.87068310273137,FALSE,"Predicted intracellular proteins, Predicted secreted proteins",Principal piece
CCDC124,30.91497901800457,26.263941440871903,4.651037577132666,FALSE,Predicted intracellular proteins,"Plasma membrane, Cytosol"
GHITM,57.64707813544748,38.40834946152998,19.2387286739175,FALSE,Predicted membrane proteins,Mitochondria
AKAP1,23.312609548275436,34.41076786967266,-11.098158321397225,FALSE,"Predicted intracellular proteins, Predicted membrane proteins",Mitochondria
NUBP1,33.65208373160326,36.371708878164696,-2.719625146561434,FALSE,"Essential proteins, Predicted intracellular proteins","Cytosol, Mid piece, Principal piece, End piece"
TMEM65,12.21843880375119,30.891718146402535,-18.673279342651345,FALSE,"Disease related genes, Potential drug targets, Predicted membrane proteins, Transporters","Vesicles, Plasma membrane"
FAM114A1,9.527723714014288,7.5523021519791085,1.9754215620351792,FALSE,Predicted intracellular proteins,"Golgi apparatus, Cytosol"
GPT2,44.62637340085204,54.04247422331876,-9.416100822466724,FALSE,"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins",Mitochondria
NLRX1,47.390277558243966,26.86850539546583,20.521772162778134,FALSE,Predicted intracellular proteins,Mitochondria
RGN,30.126447449889465,25.61935039819052,4.5070970516989455,TRUE,"Enzymes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins",Cytosol
FUNDC1,71.36582834312483,95.601480777373,-24.235652434248166,FALSE,Predicted intracellular proteins,
CLIP2,30.91370759820621,19.467354356555333,11.446353241650876,TRUE,"Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins","Golgi apparatus, Plasma membrane"
MRPS28,22.662636318492613,25.700213169013185,-3.0375768505205727,FALSE,"Disease related genes, Essential proteins, Human disease related genes, Predicted intracellular proteins, Ribosomal proteins",Mitochondria
PPP1CC,27.524892688611498,26.086779905881635,1.4381127827298634,TRUE,"Enzymes, Plasma proteins, Predicted intracellular proteins",Cytosol
NSUN2,31.51136307537417,25.47168100414961,6.039682071224561,FALSE,"Disease related genes, Enzymes, Human disease related genes, Potential drug targets, Predicted intracellular proteins",Nucleoplasm
TMPO,31.618578392280916,24.021051965613854,7.597526426667063,TRUE,"Human disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins",Nuclear membrane
FNTA,18.6061423017049,24.83426847127894,-6.22812616957404,FALSE,"Enzymes, Essential proteins, FDA approved drug targets, Metabolic proteins, Predicted intracellular proteins",Cytosol
TANGO2,49.79736917359062,6.65600095029634,43.14136822329428,FALSE,"Disease related genes, Predicted intracellular proteins",
SNX6,53.74807950882278,16.038332933937127,37.70974657488565,TRUE,"Plasma proteins, Predicted intracellular proteins","Endosomes, Lysosomes"
STK38L,35.34251561622766,28.826892530834424,6.5156230853932335,FALSE,"Enzymes, Predicted intracellular proteins",Cytosol
AP1M1,38.685123029680305,19.132086343961156,19.55303668571915,TRUE,"Plasma proteins, Predicted intracellular proteins, Transporters","Vesicles, Cytosol"
ECHDC2,50.77523236131879,34.51409329580849,16.2611390655103,FALSE,"Metabolic proteins, Predicted intracellular proteins",Mitochondria
