gene,logFC_CvH,logFC_TCR,t_CvH,t_TCR,pi_CvH,pi_TCR,sig_class,is_sig,quadrant
DBT,-0.73892752830703,-0.0537279074259285,-3.46204527888374,-0.304298155862077,0.00850405950959089,0.9855664575683808,Sig Cancer only,TRUE,Exacerbated Down
BDH1,-0.52272185526202,-0.347993184079034,-1.47635413406273,-1.26894800115979,0.370399116874674,0.5843571006512503,NS,FALSE,Exacerbated Down
PAFAH1B1,-0.0935420198084991,-0.147198847236906,-0.768867448386627,-1.52088161106404,0.9274958587974718,0.746712108875445,NS,FALSE,Exacerbated Down
NEK7,-0.0991504753923813,-0.344930645189077,-0.558090321342639,-2.44055016771724,0.9474906872212135,0.259393811873323,NS,FALSE,Exacerbated Down
MRPS36,-0.05329730169165,-0.423916705017172,-0.287392178943882,-2.62733598971044,0.9865796420763328,0.16471137335905775,NS,FALSE,Exacerbated Down
ERI3,-0.23054384626165,-0.277457317715974,-1.27438781068144,-1.92792673819436,0.6986753001855359,0.4627424250800825,NS,FALSE,Exacerbated Down
UBE2M,-0.233157067821502,0.0074168990570378,-1.69040767983014,0.067594523226501,0.5846482859110288,0.9995922878375758,NS,FALSE,Reversed (Cancer Down / Training Up)
RPL8,0.54614912672556,-0.344279156801063,1.79658897040998,-1.45064090490117,0.2553023876288621,0.5284906137427445,NS,FALSE,Reversed (Cancer Up / Training Down)
NDUFS4,-0.418517561249629,0.316201873175835,-1.56998595356618,1.49105199406582,0.4197157846852395,0.5431704218148424,NS,FALSE,Reversed (Cancer Down / Training Up)
RPS17,0.02729137134558,-0.00176327578511781,0.158198271652694,-0.0126058253934008,0.9963723406800006,0.9999823188652416,NS,FALSE,Reversed (Cancer Up / Training Down)
RAP2B,0.359713275553801,-0.0283161321558865,1.23756168382173,-0.127505488445108,0.584861022812217,0.9970009318490642,NS,FALSE,Reversed (Cancer Up / Training Down)
TMED10,0.0468227085492181,0.10435402260342,0.229142756128484,0.641955705662669,0.9907580137967112,0.9350038238826632,NS,FALSE,Exacerbated Up
VPS4A,-0.450187169797083,-0.154301720887563,-2.4275551484599,-0.93578423958039,0.17706791602179645,0.8529834896324041,NS,FALSE,Exacerbated Down
SGCA,-0.066061969012793,-0.274878645892697,-0.294214992012904,-1.53603334579311,0.9829178796118432,0.5755331241151523,NS,FALSE,Exacerbated Down
PRKAA2,-0.24220973100288,-0.169658971736572,-1.49947674022707,-1.30907653415079,0.6245468553186921,0.7607286378320102,NS,FALSE,Exacerbated Down
DNPEP,-0.334464357452802,-0.0914173586477691,-2.77105477603486,-0.952072902650066,0.20669940104082907,0.9079526425466998,NS,FALSE,Exacerbated Down
PLPBP,0.212392749068457,-0.16803978910448,1.03983381953487,-1.03414788619608,0.7774734240233968,0.8206046477059906,NS,FALSE,Reversed (Cancer Up / Training Down)
RAB14,0.330740596929079,0.0106233674445164,1.97108027354168,0.0765629797912123,0.38853997823947506,0.9993366234007592,NS,FALSE,Exacerbated Up
RPL13,-0.0306294746022715,0.347261871359034,-0.12100099567118,1.72445857671797,0.9969269314181584,0.43939801653694305,NS,FALSE,Reversed (Cancer Down / Training Up)
RALA,0.0731503695361653,0.0624901685900827,0.472873516794281,0.507792676007129,0.967804598656244,0.9700644528515424,NS,FALSE,Exacerbated Up
KIF5B,-0.234816237242754,0.0362300995954001,-2.11847756019272,0.410876724746961,0.47364262243044813,0.9863199000382592,NS,FALSE,Reversed (Cancer Down / Training Up)
PSMD1,-0.200088329404736,-0.0661166976179395,-1.53910242680518,-0.639297765991411,0.6678578521812356,0.958519781877972,NS,FALSE,Exacerbated Down
PFDN1,-0.358590501014948,-0.625605730769731,-1.81795227895266,-3.57449861054423,0.4030798716248368,0.01522903135179829,Sig Training only,TRUE,Exacerbated Down
SCCPDH,-0.428159613032982,0.201921196668801,-2.54638848947486,1.50954875126393,0.1682099017681415,0.6726711583617343,NS,FALSE,Reversed (Cancer Down / Training Up)
SLMAP,-0.506731966441738,-0.288706884607235,-2.55449360958326,-1.81394335232274,0.12068195341162526,0.4800889624551879,NS,FALSE,Exacerbated Down
GCDH,-0.427693906998289,0.0906280618014357,-1.88819113673186,0.471324648780474,0.3201138622977699,0.9605198781336618,NS,FALSE,Reversed (Cancer Down / Training Up)
MGLL,0.905329263680034,0.248156582664725,2.69143016581032,0.869219615659045,0.01753739294994312,0.79242414364506,Sig Cancer only,TRUE,Exacerbated Up
SCRN3,-0.12556609464146,-0.0666415355889018,-0.471813701167106,-0.309423740406819,0.9455478149325124,0.981790653657678,NS,FALSE,Exacerbated Down
MECR,-0.36001304639785,0.0997804434488092,-1.69291086796233,0.588718440780403,0.4362553563361566,0.943793403188796,NS,FALSE,Reversed (Cancer Down / Training Up)
TRAP1,-0.46423646362522,0.0977146329497103,-2.62883242995971,0.695551878794731,0.13196026481412276,0.9329313896405184,NS,FALSE,Reversed (Cancer Down / Training Up)
DENR,-0.259793360354585,-0.399930083920548,-1.27550504327227,-2.34708359890373,0.6687689819783664,0.2329467174887579,NS,FALSE,Exacerbated Down
ENDOD1,-0.577160731834621,0.0503639614160996,-4.58946542351369,0.503421173915597,0.003571801431144,0.9760447093044782,Sig Cancer only,TRUE,Reversed (Cancer Down / Training Up)
COQ10B,4.8944613724089e-4,0.0211258489190271,0.0012682733337369,0.0697350717228987,0.999999508297408,0.9988019562453616,NS,FALSE,Exacerbated Up
SEPTIN2,0.360883618423244,0.23045843369014,1.86114102908598,1.49400134762622,0.3856501049197278,0.6401482419629726,NS,FALSE,Exacerbated Up
UBE2K,-0.206810137731356,0.00766839698558819,-1.9002371989245,0.0885700414957255,0.5697497347420766,0.9994431637353656,NS,FALSE,Reversed (Cancer Down / Training Up)
EPRS1,-0.447391601200522,0.106222072451494,-4.04094132314841,1.20602346154869,0.02597489867119379,0.8578414879387197,Sig Cancer only,TRUE,Reversed (Cancer Down / Training Up)
GPS1,-0.234187115617257,-0.176697751747685,-1.68607220300241,-1.59915464281454,0.5844058712581854,0.6865068954304009,NS,FALSE,Exacerbated Down
PANK4,-0.35968845069695,-0.076229692259508,-2.00404129033583,-0.533888550429141,0.34774332655784806,0.9614254152333852,NS,FALSE,Exacerbated Down
HNRNPR,0.242340140556848,0.168164791851867,1.54985656429409,1.35190910914523,0.6103587945698776,0.7531398677392087,NS,FALSE,Exacerbated Up
AP2A1,0.578009670509754,0.0804729907325044,3.52650653362625,0.617171693289618,0.02071799525188645,0.951794577051936,Sig Cancer only,TRUE,Exacerbated Up
NAPRT,0.50169549624227,-0.324149282624729,1.98393137629946,-1.65933024517857,0.234615444352444,0.4838164971303678,NS,FALSE,Reversed (Cancer Up / Training Down)
PEPD,0.20352899799121,-0.0111116891165981,1.3591615337004,-0.0932762614738635,0.7077591061263664,0.9991488279954032,NS,FALSE,Reversed (Cancer Up / Training Down)
SULT1A1,0.960617462958908,0.272552313347013,2.5450969699815,0.957762549481414,0.01892847667440828,0.7485488005741078,Sig Cancer only,TRUE,Exacerbated Up
RPS21,-0.0842903357266174,0.134413708759388,-0.6810053892234,1.3650941267964,0.9433208615595184,0.7948176123347801,NS,FALSE,Reversed (Cancer Down / Training Up)
ERAP1,-0.116314513880763,-0.317922625726757,-0.5100972936791,-1.71211297090361,0.9447311059172636,0.4750511437157885,NS,FALSE,Exacerbated Down
ERGIC1,0.0529591485308707,0.0742086713456942,0.29839291946059,0.525591634440466,0.9860641039455122,0.9631066816642304,NS,FALSE,Exacerbated Up
RPS15,-0.390962672596427,0.587041058173067,-0.48227993723506,0.882453723168588,0.8366186353234191,0.57154752224396,NS,FALSE,Reversed (Cancer Down / Training Up)
PLIN2,-0.174697365088804,-0.257188397062816,-0.567313706031272,-1.04094636857915,0.907663275850177,0.7370956052652267,NS,FALSE,Exacerbated Down
EFEMP1,1.34352967439699,0.438420550368427,3.81568846303427,1.61182493358475,4.301602482085555e-5,0.3895950271312698,Sig Cancer only,TRUE,Exacerbated Up
IVD,-0.23712563542783,-0.0276974678377737,-1.21149581153262,-0.177881074718963,0.7086491841195544,0.9958270152846826,NS,FALSE,Exacerbated Down
RPL17,0.345250550978243,-0.072215065605981,1.45534240052033,-0.360270455353704,0.5260306968478254,0.976661345804226,NS,FALSE,Reversed (Cancer Up / Training Down)
SYNCRIP,0.119033295230043,0.430033124170844,0.807211469498306,3.66578547043304,0.9031944518185776,0.04732352806643711,Sig Training only,TRUE,Exacerbated Up
PTBP1,1.19112973162374,0.468905322175077,3.59114498848589,1.78770784513983,2.931625139954761e-4,0.31170806136754886,Sig Cancer only,TRUE,Exacerbated Up
RPS8,-0.354166240983698,0.0560210219923842,-2.73240226549277,0.543293827298442,0.1949001827831367,0.9709158278813624,NS,FALSE,Reversed (Cancer Down / Training Up)
SPRYD4,-0.202758076172412,0.193303341127802,-0.8274289429552,0.991603784397373,0.8361554410613337,0.806322142976,NS,FALSE,Reversed (Cancer Down / Training Up)
DPP3,0.207067721253352,-0.250264816165997,1.32617145880829,-2.01480648228751,0.7117545961114691,0.47680071186985007,NS,FALSE,Reversed (Cancer Up / Training Down)
CCS,1.13693322894416,-0.262810405588118,3.39165049086823,-0.968417176972339,7.627019529531134e-4,0.7530344099248637,Sig Cancer only,TRUE,Reversed (Cancer Up / Training Down)
MT-ATP8,-0.524948502373114,-0.0368993922707368,-1.53210617539982,-0.134025527245465,0.34988356713982605,0.9958828979442832,NS,FALSE,Exacerbated Down
OCIAD1,-0.547490360753713,-0.0312682107783075,-3.0416390128073,-0.213145084939915,0.0534032231138442,0.9942880255717338,NS,FALSE,Exacerbated Down
TNS1,0.667038548673034,-0.159623147038385,2.97467937644066,-0.894811108872035,0.03052992837372664,0.8558568237753241,Sig Cancer only,TRUE,Reversed (Cancer Up / Training Down)
EIF3A,-0.232150468306859,-0.142650351407655,-2.0820972672599,-1.60823890719624,0.48651281517186906,0.736320266735978,NS,FALSE,Exacerbated Down
PURA,0.0614143183004181,0.0922312306666075,0.306673519623815,0.578936477297832,0.9833625125709076,0.9489257285008714,NS,FALSE,Exacerbated Up
ESYT1,0.571141872161466,-0.0874271491335854,2.32377029727101,-0.447138206992298,0.12496346629696498,0.9640169742687388,NS,FALSE,Reversed (Cancer Up / Training Down)
SUCLG2,-0.0337472073506824,-0.00427485919407289,-0.147584511956804,-0.0235001712270119,0.9958300987688452,0.9999196896254724,NS,FALSE,Exacerbated Down
DDOST,-0.0554795054447688,-0.0536818877257836,-0.277384328071411,-0.337383148853807,0.9865310254123516,0.9838153136135396,NS,FALSE,Exacerbated Down
VARS1,-0.444640923143524,0.137385375513572,-3.12719305366505,1.20653948929383,0.08253146219550903,0.8201306632284365,NS,FALSE,Reversed (Cancer Down / Training Up)
RPL27,-0.346254146481247,0.417412926360679,-1.5925881134578601,2.34846191344298,0.4837840515761631,0.21926475170698828,NS,FALSE,Reversed (Cancer Down / Training Up)
ITGA7,0.199328861793674,-0.145818995336432,1.19597824735759,-1.09979936397724,0.752376217568584,0.830199441600276,NS,FALSE,Reversed (Cancer Up / Training Down)
NPLOC4,-0.139076707972006,-0.0616330231739699,-0.97580709934741,-0.543587311571193,0.8592660893947672,0.9680291034616992,NS,FALSE,Exacerbated Down
FECH,-0.341045850648815,-0.0377188309896113,-1.61735114278583,-0.224437865766426,0.4786341681890687,0.9927153926357544,NS,FALSE,Exacerbated Down
GLIPR2,1.40359772363441,0.437088948261323,3.10166536204965,1.37542807982516,4.8343283603186646e-4,0.47240324583137144,Sig Cancer only,TRUE,Exacerbated Up
NIBAN1,0.413439489770528,-0.10357762620249,2.15952851389449,-0.664362042733569,0.2590903196517048,0.9328316576168482,NS,FALSE,Reversed (Cancer Up / Training Down)
ISOC1,-0.549394374112662,-0.179746489597727,-3.19249287456225,-1.2811877593245,0.04219681611135162,0.7549260541434357,Sig Cancer only,TRUE,Exacerbated Down
ABHD10,-0.233063249369074,-0.170774968361819,-1.09815595196546,-1.00962661939343,0.74330628629098,0.8231660221799582,NS,FALSE,Exacerbated Down
NDUFA11,-0.393734520038382,-0.0626999814530951,-1.34480652978125,-0.266909351700172,0.5176504581848853,0.9854219590818916,NS,FALSE,Exacerbated Down
TRIM54,-0.332085061735999,0.303415331537336,-1.75593516790059,1.98459354976473,0.44669819260520394,0.415931034710492,NS,FALSE,Reversed (Cancer Down / Training Up)
SNRPD3,0.121263387635654,-0.100863985816545,0.958990906017678,-1.00269116193964,0.8787130879519238,0.8922853337679728,NS,FALSE,Reversed (Cancer Up / Training Down)
ME2,-0.161442043176976,0.27662714087641,-0.778492262757174,1.67679014175815,0.8763918101848371,0.5328219235566816,NS,FALSE,Reversed (Cancer Down / Training Up)
PSMC4,-0.172201327753559,-0.00561101046879742,-1.11200668361329,-0.0455468397945268,0.8001130634953146,0.9997939296227066,NS,FALSE,Exacerbated Down
RTCA,-0.0333980543108261,-0.0767645187411183,-0.195459181628184,-0.564731105802346,0.994437703180935,0.9585300382781476,NS,FALSE,Exacerbated Down
NDUFB5,-0.555272193109058,0.265212490933658,-2.05465777315177,1.2050898151879,0.1849286079224469,0.6823798779667252,NS,FALSE,Reversed (Cancer Down / Training Up)
ERLIN2,-0.0273537827498629,-0.0757091696876877,-0.18755188729681,-0.652527467025067,0.9956391278481754,0.9514788673536848,NS,FALSE,Exacerbated Down
PDCD6,0.186375877163037,-0.233072390143086,1.11291001375802,-1.70904324061137,0.7854795119602231,0.5802518610780297,NS,FALSE,Reversed (Cancer Up / Training Down)
LXN,2.46138187311751,-0.345344686877965,5.60744079833726,-1.09831832802086,4.2461754328254144e-14,0.6446630563187904,Sig Cancer only,TRUE,Reversed (Cancer Up / Training Down)
VAMP3,-0.0378016245786981,0.103085464466247,-0.210100585872417,0.700175398380116,0.9932027763592596,0.928877479570694,NS,FALSE,Reversed (Cancer Down / Training Up)
LYPLA2,-0.151090660775711,-0.220023782509003,-1.04724987804517,-1.91702860419654,0.8346536879861853,0.5454665248427989,NS,FALSE,Exacerbated Down
VAMP2,0.271509497479581,-0.111648754094496,1.40720315647782,-0.710587440545966,0.6167802998649625,0.921813919238296,NS,FALSE,Reversed (Cancer Up / Training Down)
RPL7A,-0.322715383913181,0.185369300216282,-1.66450582809099,1.20184851280751,0.4834230498805221,0.7661771421875285,NS,FALSE,Reversed (Cancer Down / Training Up)
UBE2I,0.422163143837643,-0.198452309374355,1.87669135524569,-1.10895765686224,0.32368293658473546,0.7740942698331501,NS,FALSE,Reversed (Cancer Up / Training Down)
NRAP,-0.454485781284603,-0.0993666058278961,-1.4351414485769,-0.391070380237435,0.435542452086712,0.964938411200688,NS,FALSE,Exacerbated Down
PSMC5,-0.095262045513298,-0.00875282948703493,-0.850063476339976,-0.0981807150737845,0.9166760114091724,0.9992928710019688,NS,FALSE,Exacerbated Down
PRKAG1,-0.457376701310597,0.1706139465023,-1.59172636400597,0.746371708820172,0.380117214832081,0.8760918579520258,NS,FALSE,Reversed (Cancer Down / Training Up)
XRCC6,0.24849558525661,-0.0117671284338101,1.86233447498361,-0.110855122863704,0.5185625841358854,0.9989215462334894,NS,FALSE,Reversed (Cancer Up / Training Down)
PAICS,0.12257057504933,0.0427090145842683,0.886381969636665,0.388240206612121,0.8886245093867093,0.9848969748384152,NS,FALSE,Exacerbated Up
MTAP,0.405921653804782,-0.00859430009624695,2.22252205894163,-0.0591508028698447,0.25029660198649334,0.9995879433321792,NS,FALSE,Reversed (Cancer Up / Training Down)
SLC16A1,-0.412453751831428,0.0974088720381694,-2.0037439355085,0.594855861740304,0.29790337896290797,0.944402612119538,NS,FALSE,Reversed (Cancer Down / Training Up)
HLA-DRA,0.436811405794362,-0.223034337042698,2.04389778250283,-1.23506633193556,0.2696746122843987,0.7179384688600371,NS,FALSE,Reversed (Cancer Up / Training Down)
FAM114A2,0.587052996950945,-0.0764114261023927,2.48494704239343,-0.406578493275718,0.09460145807911167,0.9717051163975838,NS,FALSE,Reversed (Cancer Up / Training Down)
CPPED1,0.140738420784984,-0.18641128336281,0.577046704058632,-0.943274951304467,0.9234621267102262,0.8233814043926735,NS,FALSE,Reversed (Cancer Up / Training Down)
RPN2,-0.0883679972182563,0.00702218840036473,-0.566381664214938,0.0565760885564136,0.9522506692584388,0.9996782835156456,NS,FALSE,Reversed (Cancer Down / Training Up)
CYB5B,-1.332871740205,-0.012261586404998,-5.48058922288826,-0.0633770213262928,6.414121201002038e-8,0.999369138050197,Sig Cancer only,TRUE,Exacerbated Down
NAMPT,0.0701949129160937,0.172486096298449,0.314880274437105,0.972613240959062,0.9804446423991342,0.8291845379239576,NS,FALSE,Exacerbated Up
CAMK2A,-0.214401824245414,0.05689840970504,-0.931158009709045,0.310056893541299,0.8025665341720684,0.9843924053856824,NS,FALSE,Reversed (Cancer Down / Training Up)
SGTA,0.0597956534698589,-0.148178685316202,0.46778974357964,-1.45717960817001,0.9739305024777638,0.7580337019768681,NS,FALSE,Reversed (Cancer Up / Training Down)
CNN2,0.996615055854178,0.431366184447644,2.11817868472287,1.38723983204818,0.04390933240332956,0.473389575500057,Sig Cancer only,TRUE,Exacerbated Up
IAH1,-0.33451651646908,-0.0344223551387035,-1.55518449942399,-0.201164435562423,0.5042029137289231,0.994088032241746,NS,FALSE,Exacerbated Down
UBAC1,-0.11947206747665,-0.0292858675866992,-0.714489905054565,-0.220157802087007,0.91599472801394,0.994454614947201,NS,FALSE,Exacerbated Down
CLTB,-0.112094193295793,0.272000711283001,-0.626258321021174,1.86608879276007,0.9323718990373212,0.4868067993500253,NS,FALSE,Reversed (Cancer Down / Training Up)
HNRNPA1,0.676797191586733,-0.0514930701246943,3.12290856287508,-0.298672870135201,0.02233276903537819,0.9864332422535744,Sig Cancer only,TRUE,Reversed (Cancer Up / Training Down)
SUOX,-0.202106604535373,-0.378634606994794,-1.16777533174254,-2.70628801061646,0.7563922757892351,0.1791806788714426,NS,FALSE,Exacerbated Down
HSPB8,-0.102217566593033,0.142934195523209,-0.340778919852747,0.599003823398724,0.969066765054405,0.9188403956583416,NS,FALSE,Reversed (Cancer Down / Training Up)
PSMD9,0.483312953671394,0.0544860346340261,2.42282367587576,0.343340349203985,0.15401574067737692,0.9832510552917192,NS,FALSE,Exacerbated Up
MCEE,-0.357424001137613,-0.0708186149706744,-1.16870006404263,-0.2588078036045,0.6119209239427602,0.9841301991335522,NS,FALSE,Exacerbated Down
SIRT3,-0.149535493063421,0.0834080547548446,-0.554037963663901,0.386566066443978,0.9225751093869394,0.9708759757532224,NS,FALSE,Reversed (Cancer Down / Training Up)
XPNPEP1,-0.482592957076779,-0.14501535434302,-3.14218005403808,-1.18688965540799,0.06487121699955369,0.8147441021854791,NS,FALSE,Exacerbated Down
MAPRE1,0.277444406096713,-0.0022426979050163,1.9069760506012,-0.0193769898584275,0.4683488147489763,0.999965315152741,NS,FALSE,Reversed (Cancer Up / Training Down)
SRSF1,-0.046149046992479,-0.0208185132103598,-0.272474001423378,-0.154226285658438,0.98900379790904,0.9973036383502736,NS,FALSE,Exacerbated Down
SHMT1,-0.0708099407576697,-0.1890788902042,-0.456083377109444,-1.53087357266183,0.97008506597734,0.6848050359520291,NS,FALSE,Exacerbated Down
SRSF6,0.283358607920984,0.0126756174124747,1.44948487386288,0.0842646036439027,0.5926896449291104,0.999127051162028,NS,FALSE,Exacerbated Up
HNRNPH2,0.281289832599253,0.0424272998561737,1.26642644053281,0.238521263866564,0.648267561840077,0.9912520774073432,NS,FALSE,Exacerbated Up
TMEM205,-0.284271156076731,-0.177286949997917,-1.60779250902527,-1.25811497019141,0.5438599261191606,0.762798217286222,NS,FALSE,Exacerbated Down
ERP29,0.00802181377394717,0.354980067809496,0.0556469241925214,3.00929783741596,0.9996388289714584,0.15307941422265395,NS,FALSE,Exacerbated Up
DNM2,-0.0192500423665933,0.0582190589524423,-0.170744808393435,0.649123403965864,0.9972217066532264,0.9627088793329628,NS,FALSE,Reversed (Cancer Down / Training Up)
CACNB1,-0.676189468491483,-0.0819385891627871,-3.00812385039187,-0.45820736035854,0.02744953952991579,0.9652818494581628,Sig Cancer only,TRUE,Exacerbated Down
VTA1,-0.0708289547940169,0.0116361932566793,-0.497082419457588,0.100281395148316,0.9669735492583134,0.9990393757398276,NS,FALSE,Reversed (Cancer Down / Training Up)
ACY1,-0.325277374780782,0.167201528909656,-1.41937586658322,0.917128255038151,0.5563301710810336,0.845112220025841,NS,FALSE,Reversed (Cancer Down / Training Up)
CALD1,1.06560333381444,0.696410518572124,3.35410836217527,3.0601068692904,0.00140367026709389,0.02329094689304463,Sig Both,TRUE,Exacerbated Up
RPL35A,0.0290875209439605,0.173018061925884,0.122740025829157,0.778739750742315,0.9970470332940974,0.868836261179037,NS,FALSE,Exacerbated Up
RANBP1,0.86380785348063,-0.059417224600729,2.99572944894771,-0.266746741727558,0.01055120703943491,0.9861891093263232,Sig Cancer only,TRUE,Reversed (Cancer Up / Training Down)
STUB1,-0.507938541276186,0.0429341536313448,-2.73045010979394,0.282649403995235,0.09726257731854472,0.9893486631252328,NS,FALSE,Reversed (Cancer Down / Training Up)
METAP2,-0.300372333187195,-0.0272325861364937,-1.89491750752685,-0.215956129385388,0.4431793040254736,0.9949485874647538,NS,FALSE,Exacerbated Down
CARNS1,0.11711479612422,0.335276949583157,0.345358990084894,1.17802287146726,0.9641825624495718,0.6271172289311279,NS,FALSE,Exacerbated Up
BZW1,0.070394058836353,0.0034230120143679,0.292569256093564,0.0177313239944254,0.9819197138420882,0.9999515993758434,NS,FALSE,Exacerbated Up
CTSG,0.822207747386447,0.763366794400747,1.76699966614367,2.10065191829758,0.13858817973463544,0.09649887778119068,NS,FALSE,Exacerbated Up
MAPK12,-0.250734950153458,-0.682750503620623,-1.08292544120339,-3.6752405743667,0.7310356768547474,0.00789567705036533,Sig Training only,TRUE,Exacerbated Down
MTX2,0.51977874951664,-0.0385306317808247,1.37091550528124,-0.124814135500103,0.4107197800926069,0.9960124569948986,NS,FALSE,Reversed (Cancer Up / Training Down)
GCLM,0.860402732839834,-0.0366472831667206,2.68549703639834,-0.143784128305247,0.02079724911763504,0.9955953109269016,Sig Cancer only,TRUE,Reversed (Cancer Up / Training Down)
SYPL1,-0.0102668646609949,-0.178537602074273,-0.053363348147363,-1.16649048186147,0.9995569260447515,0.7815748130007102,NS,FALSE,Exacerbated Down
FERMT2,0.30135247108209,-0.00323759940487456,1.62665655279813,-0.0219679984978853,0.5183670212908285,0.9999431755519546,NS,FALSE,Reversed (Cancer Up / Training Down)
HNRNPU,-0.0950203030214105,0.193458684103806,-0.562071007709877,1.43849802984501,0.9492036478011892,0.7009829946969056,NS,FALSE,Reversed (Cancer Down / Training Up)
NIT1,-0.462542982546594,0.112787761250031,-2.16276550001102,0.662926807918692,0.2193805753198503,0.9272403270587548,NS,FALSE,Reversed (Cancer Down / Training Up)
COQ5,-0.539412806051761,-0.066910303962807,-2.11775409099348,-0.330212529585172,0.17981449873045122,0.9803423981345404,NS,FALSE,Exacerbated Down
RNF123,-0.138650668214471,-0.118931184949602,-0.831875977503564,-0.896971472247949,0.8840889798646157,0.8901798247080575,NS,FALSE,Exacerbated Down
COPB2,0.42693533665906,-0.278083372195805,1.15211089721031,-0.937050458605013,0.5603332496880216,0.7500618406940851,NS,FALSE,Reversed (Cancer Up / Training Down)
SYNM,0.380609141417416,0.687753712185581,1.04928275394242,2.3282956918188,0.6336998998075434,0.08155447507519319,NS,FALSE,Exacerbated Up
SEC23A,-0.300511573589624,0.107118725933626,-1.68584162193426,0.753993017733255,0.5024085711159674,0.9193612487967082,NS,FALSE,Reversed (Cancer Down / Training Up)
USO1,-0.495707305993282,-0.173125692036482,-3.3384885486024,-1.46565705262667,0.04642474175826263,0.721601102072589,Sig Cancer only,TRUE,Exacerbated Down
SARS1,-0.0264743932893694,0.0500033286211092,-0.176114449567716,0.417363288082021,0.9960540664413056,0.9808354555163604,NS,FALSE,Reversed (Cancer Down / Training Up)
GARS1,-0.441172287758235,0.117450453748065,-2.92574828012263,0.979105976583492,0.10517542728260856,0.8792774162688278,NS,FALSE,Reversed (Cancer Down / Training Up)
GMFG,0.829560804578175,-0.515619529605511,1.76730989650959,-1.58842634344573,0.136093936867194,0.34329365759149755,NS,FALSE,Reversed (Cancer Up / Training Down)
ASPA,-0.330052664166463,-0.0582150934375214,-1.30121822123297,-0.287971062367277,0.5899749905682304,0.985282812504517,NS,FALSE,Exacerbated Down
PGM2,1.28452186383929,0.102012050393991,4.23035915197501,0.455644130295829,1.9009548992169698e-5,0.957309278212766,Sig Cancer only,TRUE,Exacerbated Up
KRAS,0.498318755376609,0.0190662794374088,2.05444643875491,0.0965262457754024,0.21992982606193617,0.9984875487570458,NS,FALSE,Exacerbated Up
THAP4,0.119154279733554,-0.169829584804496,0.328834498234261,-0.549942846040415,0.9654879637572162,0.9134169870249184,NS,FALSE,Reversed (Cancer Up / Training Down)
NIF3L1,0.0552198683829488,-0.0399239608147663,0.412916387645692,-0.375272414451775,0.9791072513186336,0.9864070929927128,NS,FALSE,Reversed (Cancer Up / Training Down)
RNF7,-0.612955121021045,-0.0588887268679699,-1.87842418536677,-0.217016672516772,0.19595151115147097,0.9890631019955514,NS,FALSE,Exacerbated Down
RPS11,-0.397536787148788,-0.465099442321243,-1.55509523100789,-2.11834853926562,0.4464047532463694,0.23250756298684935,NS,FALSE,Exacerbated Down
RPL30,-0.562356333345853,0.419273625733847,-2.73276882709174,2.56115060404733,0.07449365676098947,0.1719739736141871,NS,FALSE,Reversed (Cancer Down / Training Up)
LIMS1,0.336935905097395,0.0103234942633783,2.12306843142086,0.0817691886865839,0.34106854174720314,0.9993098004181418,NS,FALSE,Exacerbated Up
DDAH2,1.24776514754495,0.211302673658508,3.87418544755376,0.805646302801205,7.172411938942847e-5,0.835088767529214,Sig Cancer only,TRUE,Exacerbated Up
TLN2,0.209606312250191,0.0322047283725801,1.02193823102083,0.192810997423671,0.784534845328065,0.9947149910332382,NS,FALSE,Exacerbated Up
PTRHD1,-0.558322524689327,-0.156410499883243,-2.04410644914352,-0.676106146059099,0.18788658301907576,0.8984564145676908,NS,FALSE,Exacerbated Down
FAHD1,-0.106029589182604,0.227207891536318,-0.42720511028352,1.15074485165062,0.9587156216305948,0.7349334290970377,NS,FALSE,Reversed (Cancer Down / Training Up)
MCM3AP,-0.603438771932932,-0.202832870371283,-1.51307906504711,-0.614098392721937,0.3053350949034107,0.8836585803207581,NS,FALSE,Exacerbated Down
HSD17B12,0.139332566099938,-0.0951686796781175,0.759481882310191,-0.652086328934173,0.8954732831082071,0.9394409507969368,NS,FALSE,Reversed (Cancer Up / Training Down)
EPB41L2,0.997505276330859,0.120883676148283,3.54316161733535,0.539746318020959,0.00118709187634701,0.9387600677850836,Sig Cancer only,TRUE,Exacerbated Up
HNRNPDL,0.251527423307362,-0.227619475456638,1.57928522512125,-1.79651528817028,0.5908985067766949,0.5647558514790324,NS,FALSE,Reversed (Cancer Up / Training Down)
SEPTIN11,0.483706926741622,0.319118580908661,2.21074209049451,1.80419212172466,0.1949890691937378,0.4471464359523104,NS,FALSE,Exacerbated Up
UFM1,0.381153922576988,-0.0141772441638164,2.29096475482537,-0.107116432928934,0.25681420403776356,0.9987464061555168,NS,FALSE,Reversed (Cancer Up / Training Down)
PPP5C,-0.182582504643261,-0.0268202018976123,-1.43750238159563,-0.265434716414158,0.7153543919812764,0.993774259383028,NS,FALSE,Exacerbated Down
