gene,log2_fold_change,neg_log10_pvalue,pi_score,adjusted_pvalue,direction
RCN3,0.5567,0.4378,0.570535,0.902561,NS
SARS2,-0.3217,0.7562,0.571122,0.833093,NS
DYSF,0.2682,0.9028,0.572691,0.812288,NS
ALDH6A1,-0.3121,0.7755,0.572769,0.833093,NS
PROS1,-0.4126,0.5855,0.573386,0.855189,NS
EPRS1,0.226,1.0687,0.573469,0.802201,NS
MYLK2,-0.3689,0.6518,0.574791,0.850526,NS
APPL1,0.2429,0.9893,0.575065,0.802201,NS
COPA,0.2487,0.9612,0.576703,0.802201,NS
DHX9,0.2956,0.8086,0.576777,0.828115,NS
ME1,-0.2347,1.0169,0.577233,0.802201,NS
SLC25A20,0.2985,0.7988,0.577535,0.828115,NS
KPNA3,0.3238,0.7312,0.579779,0.834824,NS
NDUFV2,0.2659,0.8875,0.580834,0.812288,NS
MESD,-0.372,0.6341,0.580941,0.854882,NS
MAPT,0.2816,0.8361,0.581558,0.819246,NS
GARS1,0.2495,0.9429,0.581781,0.809786,NS
TPM3,0.4582,0.5132,0.581878,0.886335,NS
ACAT2,-0.361,0.65,0.582555,0.850526,NS
ECH1,0.2541,0.922,0.583026,0.809786,NS
TPM4,0.3474,0.6682,0.585931,0.850526,NS
STEAP4,0.3874,0.599,0.586042,0.854971,NS
GALM,0.2844,0.8142,0.586695,0.827186,NS
PCYOX1,-0.226,1.0243,0.58683,0.802201,NS
GLO1,-0.2255,1.0254,0.587151,0.802201,NS
ITGA7,-0.2272,1.0159,0.587664,0.802201,NS
GLRX5,0.3305,0.6983,0.58776,0.850526,NS
EPB41L3,-0.3358,0.6837,0.589428,0.850526,NS
L3HYPDH,-0.3144,0.7292,0.589829,0.834824,NS
MRC2,0.3472,0.6593,0.590312,0.850526,NS
YBX1,0.2397,0.951,0.59163,0.808995,NS
NUCB1,-0.2955,0.7689,0.592657,0.833093,NS
OGN,0.4053,0.5596,0.593155,0.874609,NS
DNAJB4,0.3259,0.6953,0.593484,0.850526,NS
ENO3,0.321,0.7054,0.593699,0.849981,NS
RTCB,0.1883,1.1996,0.594506,0.802201,NS
MGST1,-0.514,0.4387,0.594989,0.902561,NS
RPL21,-0.3055,0.7366,0.595555,0.834281,NS
AKT2,0.2516,0.8929,0.596071,0.812288,NS
ACSS2,-0.2243,1.0018,0.596117,0.802201,NS
PKIA,-0.2317,0.9695,0.5962,0.802201,NS
MYH11,0.36,0.623,0.596707,0.854971,NS
TIMM44,0.3127,0.7156,0.597321,0.842899,NS
S100A9,-0.4376,0.5093,0.598577,0.886335,NS
MCU,0.2971,0.7496,0.598825,0.833093,NS
JUP,0.2969,0.7499,0.598921,0.833093,NS
GYS1,0.2999,0.7424,0.598925,0.833093,NS
CUL2,-0.2769,0.8018,0.599805,0.828115,NS
SNU13,0.3448,0.6437,0.599809,0.850526,NS
RUVBL2,0.2792,0.7939,0.600307,0.828496,NS
IDH2,0.2627,0.8413,0.601102,0.819246,NS
PREB,0.2676,0.8229,0.602213,0.819246,NS
PDLIM3,0.3268,0.6733,0.602489,0.850526,NS
ATP5F1C,0.2672,0.8225,0.602908,0.819246,NS
MAPK14,0.2961,0.74,0.603799,0.833093,NS
COL4A1,-0.4871,0.4485,0.604692,0.897967,NS
PTPA,-0.2791,0.7814,0.605278,0.833093,NS
DHRS7C,0.3085,0.6996,0.608387,0.850526,NS
STT3A,0.3106,0.6934,0.608987,0.850526,NS
RPL7,0.231,0.931,0.60952,0.809786,NS
HNRNPK,-0.2296,0.9347,0.610027,0.809786,NS
ACYP2,0.3523,0.6074,0.610948,0.854971,NS
PA2G4,-0.2041,1.0401,0.613294,0.802201,NS
PXN,0.4629,0.4586,0.613374,0.895844,NS
SPR,0.2926,0.7252,0.613485,0.834824,NS
TMOD1,0.3468,0.6115,0.613658,0.854971,NS
EIF2S3,0.1983,1.0661,0.614539,0.802201,NS
UBE2M,0.2546,0.8292,0.615051,0.819246,NS
HEBP2,-0.1957,1.0783,0.615198,0.802201,NS
NLN,0.2777,0.7551,0.617034,0.833093,NS
RHOA,-0.2339,0.8942,0.617824,0.812288,NS
ACTC1,0.581,0.3595,0.618211,0.921602,NS
NARS1,0.1794,1.1586,0.61966,0.802201,NS
MARS1,-0.4702,0.4397,0.621248,0.902561,NS
CSTB,-0.2707,0.7611,0.622202,0.833093,NS
UNC45B,0.2769,0.7437,0.622428,0.833093,NS
EIF5B,-0.21,0.9792,0.622787,0.802201,NS
CYB5A,-0.4036,0.5088,0.623228,0.886335,NS
BZW1,0.3073,0.6669,0.623861,0.850526,NS
MCTS1,0.261,0.7813,0.625304,0.833093,NS
PADI2,0.243,0.8388,0.62544,0.819246,NS
HSPB3,-0.2736,0.7447,0.625539,0.833093,NS
ESYT1,-0.3036,0.6689,0.626526,0.850526,NS
TMEM256,-0.2795,0.7155,0.630926,0.842899,NS
C9orf64,-0.2162,0.9237,0.6314,0.809786,NS
RPL8,-0.309,0.6456,0.631731,0.850526,NS
PDCD6,-0.2174,0.9156,0.632282,0.809786,NS
LDB3,0.2506,0.7906,0.633666,0.832948,NS
MTM1,0.3303,0.5982,0.634484,0.854971,NS
SRSF7,0.3227,0.6091,0.636,0.854971,NS
CAPG,0.4283,0.4583,0.636403,0.895844,NS
HSP90AB1,0.174,1.1238,0.637403,0.802201,NS
YBX3,0.3024,0.6465,0.637552,0.850526,NS
DTD1,-0.2798,0.6982,0.637759,0.850526,NS
FLOT2,-0.254,0.7667,0.638651,0.833093,NS
RPL31,0.2901,0.6695,0.639371,0.850526,NS
HIBCH,0.254,0.7645,0.639463,0.833093,NS
MTIF2,0.4006,0.4838,0.639997,0.889164,NS
ANXA4,0.2734,0.708,0.640359,0.849981,NS
RRBP1,-0.4423,0.4364,0.641183,0.902597,NS
PIN1,-0.2097,0.9143,0.643143,0.809786,NS
THOP1,-0.216,0.8852,0.643865,0.812288,NS
ACTR3,0.2137,0.8906,0.645172,0.812288,NS
SUCLA2,0.2581,0.7367,0.645431,0.834281,NS
DCTN1,0.168,1.1293,0.646027,0.802201,NS
IARS2,0.2214,0.8556,0.646538,0.819246,NS
GRPEL1,0.3671,0.5126,0.64836,0.886335,NS
PPP1CA,0.2252,0.8301,0.650277,0.819246,NS
NDUFA3,0.3977,0.4681,0.65134,0.892967,NS
AHCYL1,0.2177,0.8534,0.652,0.819246,NS
EHD2,-0.3734,0.4962,0.652665,0.88636,NS
PSMD3,0.1847,1.0016,0.653171,0.802201,NS
AGT,0.3483,0.5306,0.653387,0.885681,NS
UQCRH,0.2727,0.6758,0.654171,0.850526,NS
CAV1,-0.4038,0.4555,0.654732,0.897967,NS
CBR4,-0.2892,0.6343,0.655447,0.854882,NS
JPT1,-0.4157,0.4406,0.655885,0.902561,NS
SNTB2,0.22,0.8317,0.656149,0.819246,NS
VAMP5,0.3161,0.5762,0.657416,0.855399,NS
SNX9,-0.3592,0.5062,0.657949,0.886335,NS
SDR39U1,0.3532,0.5146,0.658014,0.886335,NS
GSPT1,0.183,0.993,0.658107,0.802201,NS
GCN1,0.3413,0.5323,0.658179,0.885406,NS
BASP1,0.4246,0.4277,0.658271,0.906222,NS
FABP4,-0.4843,0.3748,0.658364,0.917341,NS
HGH1,-0.3289,0.55,0.659292,0.876781,NS
CHCHD3,0.2557,0.7071,0.659445,0.849981,NS
EMD,-0.3125,0.5782,0.659704,0.855399,NS
GPT2,-0.3504,0.5145,0.660282,0.886335,NS
IDI1,-0.2987,0.6035,0.660332,0.854971,NS
QDPR,-0.1751,1.0291,0.660403,0.802201,NS
ACOT2,-0.1947,0.9241,0.660759,0.809786,NS
ACOT1,-0.3515,0.5113,0.66113,0.886335,NS
VAPB,0.2427,0.7401,0.661219,0.833093,NS
NFIC,-0.2116,0.8473,0.661774,0.819246,NS
TATDN1,-0.239,0.75,0.66189,0.833093,NS
PRKAG1,0.2859,0.6246,0.662899,0.854971,NS
ACTR1A,0.1812,0.9824,0.663677,0.802201,NS
PMM2,0.2206,0.8052,0.664318,0.828115,NS
PPP3CB,-0.2716,0.6536,0.664459,0.850526,NS
ANXA3,-0.2382,0.7447,0.664713,0.833093,NS
DEK,-0.2216,0.799,0.665141,0.828115,NS
CRIP1,-0.3729,0.473,0.666235,0.892967,NS
CAPN2,0.1814,0.9671,0.667689,0.802201,NS
HDHD2,-0.2306,0.7607,0.667742,0.833093,NS
CD276,0.3613,0.4839,0.668617,0.889164,NS
MT-ND1,-0.3542,0.4933,0.668773,0.88636,NS
ASS1,-0.2903,0.6016,0.668864,0.854971,NS
TPP1,-0.2857,0.6079,0.670438,0.854971,NS
DCTN3,-0.2546,0.6812,0.670778,0.850526,NS
RPS25,-0.2256,0.7672,0.671325,0.833093,NS
GSTP1,-0.1872,0.9244,0.671349,0.809786,NS
FAHD2A,0.2624,0.6588,0.671674,0.850526,NS
ETF1,0.2032,0.8507,0.67169,0.819246,NS
MPST,-0.1966,0.8697,0.674579,0.812288,NS
TSPO,0.2553,0.6693,0.674785,0.850526,NS
DLST,0.234,0.7255,0.676482,0.834824,NS
SAE1,0.2543,0.6674,0.676526,0.850526,NS
RAB23,0.4527,0.3744,0.676862,0.917341,NS
RBMX,0.2942,0.5749,0.677403,0.85629,NS
RPS3,0.1849,0.9149,0.677441,0.809786,NS
GOT1,0.2786,0.6062,0.677794,0.854971,NS
ISOC2,0.2471,0.6835,0.677869,0.850526,NS
TNNI2,0.3928,0.4282,0.678876,0.906222,NS
RASA4,-0.2668,0.6289,0.679515,0.854971,NS
LGMN,0.3357,0.4959,0.68159,0.88636,NS
OSBPL1A,0.2699,0.6158,0.68204,0.854971,NS
GSTM4,-0.422,0.3927,0.682742,0.917341,NS
TUBA8,0.3232,0.5126,0.682893,0.886335,NS
DYNC1H1,0.1608,1.0298,0.682996,0.802201,NS
PPP1R3A,-0.2841,0.5827,0.683043,0.855189,NS
HNRNPF,-0.2559,0.6467,0.683095,0.850526,NS
FABP3,0.3157,0.5226,0.683975,0.886335,NS
ERI3,-0.2275,0.7244,0.6842,0.834824,NS
NAPRT,-0.2415,0.6809,0.684788,0.850526,NS
CAT,-0.3581,0.4578,0.685573,0.895844,NS
DAD1,0.2257,0.7246,0.686164,0.834824,NS
SYNE2,0.3081,0.5308,0.686187,0.885681,NS
HK2,0.3525,0.4638,0.686305,0.895405,NS
IGHA2,-0.3601,0.4524,0.687181,0.897967,NS
NDUFS2,0.2542,0.64,0.687619,0.850526,NS
CD163,-0.3262,0.4938,0.69017,0.88636,NS
FBXO7,0.3001,0.5357,0.690643,0.881826,NS
PHKB,0.272,0.5909,0.690685,0.854971,NS
PLIN3,0.191,0.8406,0.691,0.819246,NS
SSR4,0.2552,0.6285,0.691234,0.854971,NS
LNPEP,0.2472,0.6488,0.691271,0.850526,NS
TBC1D17,-0.2518,0.6355,0.691829,0.854882,NS
ATL2,-0.274,0.5827,0.692356,0.855189,NS
MANF,0.3212,0.4946,0.693648,0.88636,NS
RNF126,-0.2463,0.6441,0.693996,0.850526,NS
ITGB1,-0.2539,0.6247,0.69403,0.854971,NS
CPNE1,0.2099,0.7544,0.694518,0.833093,NS
MDH2,0.2088,0.758,0.694617,0.833093,NS
NT5C3A,-0.2506,0.6315,0.694621,0.854971,NS
MYOM1,0.3044,0.5198,0.694681,0.886335,NS
MYCBP,-0.2593,0.6095,0.694984,0.854971,NS
PABPC1,0.1561,1.0073,0.69626999999999994,0.802201,NS
EHD1,-0.2902,0.5396,0.697231,0.876781,NS
LPIN1,0.2677,0.5846,0.697436,0.855189,NS
TXN,-0.2217,0.7036,0.698271,0.850526,NS
CALM1,-0.2817,0.5513,0.699345,0.875515,NS
TIMM21,-0.2806,0.5535,0.699361,0.875515,NS
ATP5PO,0.2102,0.7389,0.699369,0.833093,NS
ENDOD1,0.2341,0.6631,0.699494,0.850526,NS
LRPPRC,0.207,0.7486,0.699931,0.833093,NS
AKR7A2,0.18,0.8584,0.700598,0.819246,NS
RPS23,-0.3652,0.4231,0.700612,0.909368,NS
VDAC3,0.2462,0.6273,0.700775,0.854971,NS
MVP,0.2819,0.5453,0.701902,0.876781,NS
PDHA1,0.2358,0.6506,0.702435,0.850526,NS
ARHGAP1,0.2449,0.626,0.702591,0.854971,NS
STAMBP,-0.2823,0.5418,0.703123,0.876781,NS
UQCRC1,0.2165,0.7054,0.703503,0.849981,NS
AIMP2,0.2181,0.6992,0.703934,0.850526,NS
ECHDC2,0.313,0.4828,0.706133,0.889164,NS
CYTH1,-0.2254,0.6699,0.706347,0.850526,NS
CA3,0.2536,0.5927,0.707443,0.854971,NS
RPL6,0.2012,0.7463,0.707748,0.833093,NS
DNAJA2,0.2179,0.6867,0.708493,0.850526,NS
LRRC40,-0.2482,0.6028,0.708541,0.854971,NS
ACOT13,0.2382,0.627,0.709016,0.854971,NS
EPM2A,-0.2436,0.6126,0.709258,0.854971,NS
NANS,0.2526,0.589,0.709912,0.855189,NS
TNNI1,0.367,0.4049,0.710254,0.917156,NS
EIF5,0.2086,0.7109,0.710705,0.848927,NS
TMEM11,0.2237,0.6622,0.71098,0.850526,NS
NT5C1A,-0.2551,0.5802,0.711158,0.855189,NS
VPS35,0.2214,0.6675,0.711516,0.850526,NS
SVIL,0.3248,0.455,0.711569,0.897967,NS
COQ7,0.2497,0.591,0.711934,0.854971,NS
SEPHS1,0.2487,0.5933,0.711939,0.854971,NS
CYB5R1,0.2205,0.668,0.712327,0.850526,NS
PRDX6,-0.1941,0.7583,0.712526,0.833093,NS
HEXB,0.4758,0.3084,0.713268,0.930863,NS
DPYSL3,0.2334,0.627,0.713929,0.854971,NS
MAP1S,0.2098,0.6968,0.71423,0.850526,NS
NUTF2,-0.1666,0.8769,0.714298,0.812288,NS
SCRN2,-0.2215,0.6592,0.714484,0.850526,NS
NUP93,-0.293,0.4955,0.71582,0.88636,NS
CACNB3,-0.2338,0.6208,0.715895,0.854971,NS
CPT2,0.2407,0.6028,0.716033,0.854971,NS
F13A1,0.3069,0.4722,0.716273,0.892967,NS
ARPP19,-0.2172,0.6657,0.71683,0.850526,NS
HCCS,-0.2382,0.6049,0.717707,0.854971,NS
ERAP1,-0.2298,0.6218,0.719614,0.854971,NS
CSPG4,-0.2762,0.5167,0.719937,0.886335,NS
UBE2H,0.2467,0.5761,0.72089,0.855399,NS
PPM1B,-0.2406,0.5883,0.721858,0.855189,NS
YAP1,-0.3546,0.399,0.721971,0.917156,NS
MAP2K4,0.2095,0.6732,0.722693,0.850526,NS
OVCA2,0.3735,0.3775,0.722812,0.917341,NS
ABHD11,0.2657,0.528,0.723931,0.885681,NS
CRYAB,-0.2152,0.6504,0.724474,0.850526,NS
EIF1AX,-0.1917,0.7284,0.725023,0.834824,NS
COPB1,0.2734,0.5098,0.725499,0.886335,NS
TOMM22,0.2558,0.5448,0.725511,0.876781,NS
AP2M1,0.1752,0.7948,0.725709,0.828496,NS
HADHB,0.1992,0.6981,0.725959,0.850526,NS
ALB,-0.4069,0.3414,0.72621,0.921602,NS
GBE1,0.2017,0.6882,0.726385,0.850526,NS
HINT3,0.2391,0.5805,0.726385,0.855189,NS
GARNL3,-0.3386,0.4095,0.726716,0.916145,NS
NUDT2,0.2854,0.4857,0.726756,0.889164,NS
GNB1,-0.2479,0.5581,0.727192,0.875302,NS
SIRT5,0.2782,0.4965,0.72756,0.88636,NS
MPO,-0.3903,0.3537,0.727733,0.921602,NS
G6PD,-0.2761,0.499,0.728162,0.88636,NS
SLC25A46,0.3196,0.4307,0.728336,0.906222,NS
THNSL1,0.3199,0.4287,0.729201,0.906222,NS
HADHA,0.1848,0.7409,0.729527,0.833093,NS
YWHAH,0.1645,0.8308,0.729968,0.819246,NS
SARS1,0.2155,0.6338,0.730092,0.854882,NS
PDLIM5,0.2797,0.487,0.730817,0.889164,NS
ATP2B1,-0.1984,0.6829,0.732017,0.850526,NS
STT3B,0.3375,0.4007,0.732414,0.917156,NS
CARNS1,0.2911,0.4643,0.732598,0.895405,NS
SEPTIN9,0.2623,0.5149,0.732749,0.886335,NS
ACO2,0.2003,0.6738,0.732869,0.850526,NS
PDAP1,0.2067,0.6502,0.733806,0.850526,NS
PPP2R1A,0.1675,0.798,0.73509,0.828115,NS
COL6A2,-0.3452,0.3864,0.735539,0.917341,NS
PPP2R2A,0.202,0.6591,0.73596,0.850526,NS
FKBP1A,-0.1692,0.7811,0.737623,0.833093,NS
NDUFC2,-0.22,0.5999,0.737903,0.854971,NS
SERBP1,0.2406,0.5481,0.738152,0.876781,NS
CTSD,-0.2219,0.5935,0.738402,0.854971,NS
TXNDC17,0.1632,0.8064,0.738576,0.828115,NS
TRIM54,0.2229,0.5885,0.739255,0.855189,NS
LYPLA1,0.2253,0.5817,0.739473,0.855189,NS
STOML2,0.2043,0.6411,0.739672,0.850526,NS
RPS7,-0.224,0.5844,0.739752,0.855189,NS
ADI1,0.2908,0.449,0.740309,0.897967,NS
SDCBP,-0.224,0.5793,0.741685,0.855399,NS
NDUFA6,0.2449,0.5297,0.741771,0.885681,NS
GLOD4,-0.17,0.7629,0.741785,0.833093,NS
YWHAE,-0.1824,0.7091,0.742452,0.849981,NS
PPP2CB,0.2018,0.6408,0.742459,0.850526,NS
CPNE3,-0.1663,0.777,0.742705,0.833093,NS
PTRHD1,0.2741,0.4703,0.743133,0.892967,NS
IGFBP5,0.2336,0.5519,0.743207,0.875515,NS
FBLN5,0.2843,0.4531,0.743294,0.897967,NS
GNAS,-0.1866,0.6904,0.74331,0.850526,NS
ARL2,0.236,0.542,0.744904,0.876781,NS
MB,0.2517,0.5072,0.745291,0.886335,NS
CSDE1,0.223,0.5717,0.745634,0.86063,NS
PRKAA2,-0.19,0.6703,0.745778,0.850526,NS
HPR,0.3304,0.3853,0.74597,0.917341,NS
EPHX1,-0.2182,0.5808,0.746933,0.855189,NS
ATP1A1,0.2048,0.6182,0.747144,0.854971,NS
UBE2K,0.1685,0.7486,0.747897,0.833093,NS
TOMM70,0.2288,0.5514,0.747926,0.875515,NS
TRAP1,0.2074,0.604,0.749401,0.854971,NS
CLTC,0.207,0.6044,0.749679,0.854971,NS
IGLV1-51,-0.3347,0.3717,0.75093,0.918387,NS
PDZK1IP1,0.3214,0.3866,0.751206,0.917341,NS
UBE2N,-0.1509,0.8221,0.751499,0.819246,NS
LAP3,-0.193,0.643,0.751513,0.850526,NS
RPS15A,0.1887,0.6573,0.751524,0.850526,NS
TKFC,-0.1896,0.6535,0.751811,0.850526,NS
MLIP,0.3085,0.3989,0.753302,0.917156,NS
PLEKHF1,-0.2032,0.6054,0.753324,0.854971,NS
LRPAP1,-0.2523,0.4854,0.754302,0.889164,NS
TLN2,-0.2213,0.5528,0.754495,0.875515,NS
EEF1G,0.1558,0.7812,0.755667,0.833093,NS
BIN1,0.226,0.5358,0.756636,0.881826,NS
TMEM65,0.2791,0.4335,0.756899,0.905893,NS
RPS9,0.1788,0.6759,0.757134,0.850526,NS
CMPK1,-0.2042,0.5909,0.7574,0.854971,NS
APIP,-0.2505,0.4813,0.757579,0.889214,NS
SRI,-0.2437,0.4942,0.757799,0.88636,NS
IGF2,0.2779,0.433,0.757971,0.90595,NS
RPS10,-0.2082,0.577,0.758379,0.855399,NS
CP,0.305,0.3923,0.759215,0.917341,NS
NTPCR,0.2409,0.4946,0.76003,0.88636,NS
KRT1,-0.3685,0.3227,0.76046,0.930057,NS
ENOPH1,-0.174,0.6831,0.760622,0.850526,NS
NDUFA7,0.2988,0.3976,0.760676,0.917156,NS
LARS1,0.1762,0.673,0.76107,0.850526,NS
CLCC1,-0.1961,0.6045,0.761127,0.854971,NS
ENSA,-0.2423,0.489,0.761192,0.889164,NS
ACTN4,0.2898,0.4083,0.761466,0.916145,NS
SYNC,-0.251,0.4715,0.761495,0.892967,NS
AKR1C1,-0.3231,0.3661,0.761548,0.921501,NS
STAC3,-0.2209,0.5351,0.761755,0.881937,NS
RAB10,-0.162,0.7267,0.762492,0.834824,NS
ECI1,0.2307,0.51,0.762666,0.886335,NS
TST,-0.2174,0.54,0.763119,0.876781,NS
PLIN2,-0.2563,0.458,0.763162,0.895844,NS
CARS1,-0.2011,0.5827,0.763482,0.855189,NS
PIP4K2B,0.2161,0.5392,0.764648,0.876781,NS
HNRNPR,0.1602,0.7274,0.764655,0.834824,NS
HSPB7,0.2076,0.5612,0.764701,0.872623,NS
PPP1CC,0.1991,0.5837,0.765261,0.855189,NS
VPS26A,0.1563,0.7427,0.765511,0.833093,NS
BPHL,0.3136,0.3697,0.765682,0.919653,NS
PIN4,-0.199,0.581,0.766251,0.855189,NS
DNAJB1,0.2281,0.5067,0.766364,0.886335,NS
DNAJB6,-0.253,0.4562,0.766639,0.897548,NS
PPIB,0.2379,0.484,0.767078,0.889164,NS
EIF2S1,0.1528,0.7531,0.767185,0.833093,NS
MT-ATP8,0.2819,0.4082,0.767254,0.916145,NS
MRPS17,-0.287,0.4009,0.767255,0.917156,NS
MYH7,0.3342,0.3423,0.768435,0.921602,NS
MECR,0.2275,0.5026,0.768557,0.886335,NS
USP5,-0.1495,0.7643,0.768682,0.833093,NS
UQCRB,0.2071,0.5514,0.768809,0.875515,NS
AP1G1,-0.2736,0.4169,0.769042,0.914339,NS
PPP1R7,0.1542,0.7395,0.769087,0.833093,NS
TNXB,0.2778,0.4095,0.769596,0.916145,NS
IARS1,0.2447,0.4637,0.770035,0.895405,NS
PGD,-0.2356,0.4815,0.770137,0.889214,NS
ECHDC3,-0.2455,0.4609,0.770634,0.895844,NS
RPS4X,0.1511,0.7478,0.770962,0.833093,NS
ENDOG,-0.2404,0.4692,0.771225,0.892967,NS
RNF114,-0.2135,0.5271,0.771757,0.885681,NS
COQ6,-0.2468,0.4532,0.772985,0.897967,NS
ATP5PF,0.1987,0.5615,0.7734,0.872623,NS
SH3BGRL3,0.2544,0.4381,0.773685,0.902561,NS
REEP5,0.18,0.6163,0.774559,0.854971,NS
PFAS,-0.2718,0.4081,0.774578,0.916145,NS
CALD1,0.2639,0.4201,0.774702,0.914259,NS
PSMD6,0.1583,0.6979,0.775366,0.850526,NS
ABCF1,0.2201,0.5015,0.775549,0.886335,NS
PRKG1,-0.2336,0.4715,0.775962,0.892967,NS
ACTR2,0.1618,0.6771,0.777024,0.850526,NS
SNCG,-0.3352,0.3266,0.777132,0.929554,NS
ATP5ME,0.2169,0.5042,0.777378,0.886335,NS
DTNA,-0.2377,0.4598,0.77753,0.895844,NS
OXSR1,-0.1513,0.7176,0.778831,0.841856,NS
NDUFAF3,0.2074,0.522,0.779334,0.886335,NS
KARS1,0.1661,0.6512,0.779496,0.850526,NS
AIMP1,0.1798,0.6017,0.77954,0.854971,NS
SQOR,-0.1976,0.547,0.779653,0.876781,NS
PVALB,-0.3737,0.2892,0.779711,0.936026,NS
ATP5PD,0.2035,0.5302,0.779989,0.885681,NS
PAK2,0.1452,0.7425,0.780132,0.833093,NS
SEC23A,0.1669,0.6403,0.781908,0.850526,NS
SERPINA5,-0.2628,0.4062,0.782081,0.917156,NS
FUBP1,-0.1618,0.6594,0.782146,0.850526,NS
TGM2,0.2232,0.4776,0.782357,0.891846,NS
PPP1R1A,-0.1912,0.5575,0.782375,0.875394,NS
CCS,-0.2365,0.4499,0.782699,0.897967,NS
IGHV3-7,0.3099,0.3421,0.783409,0.921602,NS
UROD,-0.2193,0.4824,0.783832,0.889164,NS
TNNT1,0.3254,0.3245,0.784181,0.929554,NS
H3-3A,-0.3345,0.3148,0.784694,0.930863,NS
PRKAA1,0.2459,0.4281,0.784744,0.906222,NS
TMED2,-0.1771,0.5933,0.785102,0.854971,NS
RARS1,0.1674,0.6244,0.786119,0.854971,NS
CFL1,-0.203,0.5121,0.787107,0.886335,NS
POFUT1,0.2864,0.3625,0.787375,0.921602,NS
UCHL5,0.207,0.5013,0.787425,0.886335,NS
DYNLL2,0.1918,0.5402,0.787745,0.876781,NS
HSPB2,0.1705,0.606,0.788295,0.854971,NS
HNRNPUL1,0.218,0.4731,0.788618,0.892967,NS
EIF3I,-0.177,0.5826,0.788628,0.855189,NS
SEC31A,0.198,0.5193,0.789182,0.886335,NS
CSRP2,-0.3353,0.3064,0.789339,0.930863,NS
AK1,0.1604,0.6401,0.78951,0.850526,NS
S100A8,-0.3131,0.3275,0.789666,0.929554,NS
LMNB2,0.2699,0.3797,0.789812,0.917341,NS
NUDT3,-0.1671,0.6102,0.790704,0.854971,NS
OPA3,0.2821,0.361,0.790934,0.921602,NS
SCFD1,0.1561,0.6524,0.791023,0.850526,NS
EEF1D,-0.1387,0.7337,0.791156,0.834824,NS
PPIF,0.2473,0.4109,0.791395,0.916145,NS
PRDX3,0.1394,0.7283,0.791597,0.834824,NS
CTSH,0.2784,0.3645,0.791628,0.921602,NS
CBR1,0.1678,0.6034,0.792052,0.854971,NS
ARPC3,0.2258,0.4484,0.792102,0.897967,NS
ILF2,0.1998,0.5065,0.792149,0.886335,NS
CLEC3B,0.2565,0.3945,0.792156,0.917341,NS
DNAJA4,0.1994,0.5074,0.792179,0.886335,NS
TIMM10,-0.2785,0.3629,0.792398,0.921602,NS
DYNC1LI1,0.1575,0.6415,0.792424,0.850526,NS
CNPY2,0.2086,0.4831,0.792932,0.889164,NS
UTRN,-0.2068,0.4867,0.793127,0.889164,NS
AKR1B1,0.234,0.4286,0.793767,0.906222,NS
CHMP3,-0.2331,0.4302,0.793806,0.906222,NS
CUL5,0.1967,0.5089,0.794169,0.886335,NS
VCAN,-0.288,0.347,0.794476,0.921602,NS
CKAP4,0.2922,0.3399,0.795556,0.921602,NS
BCAT2,-0.203,0.4882,0.795914,0.889164,NS
ATP5PB,0.1918,0.5148,0.796576,0.886335,NS
APOO,0.2233,0.4405,0.797308,0.902561,NS
RPS27A,-0.203,0.4823,0.79821,0.889164,NS
THTPA,0.1927,0.5068,0.798633,0.886335,NS
MRC1,0.2325,0.4194,0.7989,0.914259,NS
NIT1,0.1978,0.4929,0.798902,0.88636,NS
DLAT,0.1798,0.5413,0.79922,0.876781,NS
FITM1,-0.2731,0.3562,0.799302,0.921602,NS
PPP2R3A,-0.2534,0.3834,0.799548,0.917341,NS
TXNRD2,-0.2515,0.3854,0.799974,0.917341,NS
OXSM,0.2196,0.4414,0.799978,0.902561,NS
ADH5,-0.1776,0.5454,0.800028,0.876781,NS
TPT1,-0.1334,0.7257,0.800197,0.834824,NS
KTN1,-0.1993,0.4851,0.800419,0.889164,NS
PURA,0.1858,0.5185,0.80103,0.886335,NS
MT-ND2,-0.2083,0.4617,0.801319,0.895844,NS
ILF3,0.1833,0.5237,0.801672,0.886335,NS
AP2B1,0.1596,0.5995,0.802256,0.854971,NS
DCPS,0.1931,0.4954,0.802355,0.88636,NS
SRPRB,0.1754,0.545,0.80243,0.876781,NS
BLVRB,-0.2469,0.3866,0.802701,0.917341,NS
MSI2,-0.1652,0.5768,0.803024,0.855399,NS
RTN2,-0.1741,0.5469,0.8031,0.876781,NS
C8G,0.2387,0.3982,0.803423,0.917156,NS
MT-ND3,0.2852,0.3332,0.803439,0.925102,NS
RAD23A,-0.1525,0.6219,0.803793,0.854971,NS
KLC1,-0.1726,0.5493,0.803847,0.876781,NS
MYL6B,0.3122,0.303,0.804296,0.930863,NS
CKB,-0.1638,0.5745,0.805152,0.85629,NS
HNRNPDL,-0.1583,0.5941,0.805329,0.854971,NS
HNRNPM,0.2076,0.4528,0.805387,0.897967,NS
FBN1,-0.288,0.3254,0.805904,0.929554,NS
PRUNE1,-0.1762,0.5272,0.807476,0.885681,NS
RTN4,-0.1476,0.6286,0.807628,0.854971,NS
SLC25A5,0.1905,0.487,0.807666,0.889164,NS
IGHM,0.3323,0.279,0.807767,0.939445,NS
ARFIP1,-0.2484,0.3731,0.807815,0.917973,NS
ATAD1,0.2026,0.4575,0.807831,0.895844,NS
