uniprot_id,protein,gene,description,CR6_T1,CR6_T2,CR7_T1,CR7_T2,CR8_T1,CR8_T2,CR9_T2,CR10_T2,CR12_T1,CR12_T2,CR15_T1,CR17_T1,CR17_T2,CR18_T1,CR18_T2,CR22_T1,CR22_T2,CR23_T1,CR25_T1,CR25_T2,CR72_T1,CR72_T2,CR149_T1,CR149_T2,CR163_T1,CR163_T2,CR383_T1,CR386_T2,PPS2,PPS20,PPS28,PPS31,PPS32,PPS37,PPS40,PPS41,PPS42,PPS44
O43301,HS12A_HUMAN,HSPA12A,Heat shock 70 kDa protein 12A,NA,NA,18.467489820379747,17.085155476945705,NA,NA,18.43233137683342,17.07797904773178,16.514935178344906,17.472776968533044,18.964376506884314,14.605710885119738,NA,NA,NA,17.853516515512478,16.649212129086376,18.43536453937412,17.68431237197724,17.616064232360223,17.279879431125394,17.56683108823421,NA,17.199449738507507,NA,NA,NA,18.176648018925178,NA,NA,NA,14.782935935889224,NA,14.972786738450319,15.541928770577464,NA,NA,NA
P61254,RL26_HUMAN,RPL26,60S ribosomal protein L26,NA,NA,15.803549061654927,NA,NA,17.855309408610346,16.606935799534565,16.434778997890653,17.06826640091085,NA,NA,18.130728614460434,NA,16.727945312588073,NA,NA,NA,NA,NA,16.64245286240058,16.59633590836605,NA,16.31361708443476,NA,NA,NA,17.81859934483687,NA,17.5597249289707,16.32159169920412,17.423270138799086,17.103317534090042,18.245612339865716,NA,NA,NA,15.72296117630991,17.70976465799193
Q9H0Z9,RBM38_HUMAN,RBM38,RNA-binding protein 38,NA,NA,NA,17.817824049002105,17.733544378599998,NA,NA,17.84068324228912,18.60408552987118,17.41641701856147,NA,17.861783616424944,NA,18.118349424499446,NA,NA,17.681216700964647,NA,17.550719839154915,17.98634272273611,17.93240022608553,NA,NA,NA,NA,18.23051871249685,NA,NA,17.243513743496052,17.544236068045073,18.446688233370928,18.2350305917177,18.77386692414612,18.442052335448796,18.102583130710933,18.089184414297783,18.484347741102674,17.814620889550536
P36578,RL4_HUMAN,RPL4,60S ribosomal protein L4,17.25420217528009,18.67074009946586,17.736796304359462,17.99568800272166,17.751524373182107,17.898192978054567,17.876597677449105,18.055109321945835,18.219442485150083,18.217143081339614,17.85979628432273,17.55243350049053,18.04025207937496,17.730079671111998,17.607345681566194,17.22188011677227,17.83779750936117,17.661135483506524,17.579242051149308,18.845496054982252,17.554884332880388,17.734298723820213,17.21593235733354,18.00402517098309,17.658456694980234,17.964924614313485,17.856119297500193,17.693351054238576,18.02078180064209,18.000682300921046,17.67119959197492,18.11932604367637,18.145494549369914,17.899190857185364,18.05354617048893,17.82032404009368,17.800471696925708,18.125316135844027
P54136,SYRC_HUMAN,RARS1,"Arginine--tRNA ligase, cytoplasmic",17.942457059442336,17.987378763085886,NA,17.949909418984483,18.3527719516876,18.153459913120653,17.344220756655204,18.067839354713655,18.177497379686308,18.056324254158135,16.829250680265528,17.93159320160454,17.8388983179083,18.136640659030817,17.551313633461046,17.3149936129438,17.8232385194024,16.823082418327605,17.457516195400004,18.09227972382927,17.691628254213438,17.520167036217703,17.252749228350947,18.277912829670573,18.162328693899873,18.11700965132316,18.00330749320282,17.357459837670845,18.495212064255945,18.43576703751516,18.225794626436933,18.419471456120878,18.820784152587603,18.390974029387344,17.676872065312732,18.29708624927168,18.277555990810814,18.260046612466024
Q8NBS9,TXND5_HUMAN,TXNDC5,Thioredoxin domain-containing protein 5,17.16614296141938,NA,17.508343541171246,16.90759734917222,16.908023992219594,16.457198643552744,17.71327195371509,17.367392587378255,17.54284723278368,17.541732734233992,18.39262372581835,16.55355009676812,17.389896573988203,NA,NA,NA,17.477029794071665,18.21849147731173,17.541734656275395,18.377571509321648,17.57736130637631,19.44960995136774,17.314863907228013,18.04203471263485,NA,15.88581879216798,17.138651546937982,17.156486358966802,16.400250683918703,16.53038985430422,17.261849558586075,NA,NA,16.87536567324689,16.813192165771092,16.857211070486844,17.26592665669192,16.520365549101022
Q8NE71,ABCF1_HUMAN,ABCF1,ATP-binding cassette sub-family F member 1,17.774502017265412,NA,NA,18.203000186438707,17.974281645523767,18.62105885428898,16.858854848952948,18.252660686336792,18.153784172281725,17.78024889971179,16.85061981694823,18.289266130221982,18.10112471378343,18.38900806203662,18.484805877078127,18.043951573608936,17.520047063349075,16.218003029003675,17.57787305758579,17.641627251111338,17.915612341589615,NA,17.718379277859167,17.14957759767241,18.34541632889138,17.548403974935194,18.114241369706914,17.936482953302882,18.357774254118393,17.91627781654617,18.13911567663539,18.297678600651572,18.23413923358476,18.540701549386053,17.62548779477329,18.674362325477603,18.459333595002178,18.0495006792973
Q9H2H8,PPIL3_HUMAN,PPIL3,Peptidyl-prolyl cis-trans isomerase-like 3,18.932526528683407,17.32942741960332,17.65294583710716,18.00252396233938,18.450009880459415,18.136505616584845,17.62578596513799,17.824254744031233,18.515358189108586,17.854067161438778,17.16795986170997,18.332262484147602,17.90135300760717,17.744638094924056,17.53037480301442,17.299633678091798,17.25418190699888,18.067906112737735,17.945657312661908,17.873815510811017,17.143770632031902,18.05636388471195,19.03536760365831,18.032027238201447,17.192511237256998,17.342221730758226,17.573123402993893,17.76437533702244,17.04731856008592,18.16697522923332,18.116744309760602,18.425219139567556,17.523560355303438,17.88107450382038,17.99047114332629,17.620586081339255,18.249089192582545,18.476549649823788
Q8TCD5,NT5C_HUMAN,NT5C,"5'(3')-deoxyribonucleotidase, cytosolic type",18.752316669066037,18.294688289828812,17.97962063711068,18.087333161708624,17.995830238785683,19.429546688899904,16.701984723761505,16.902200807435538,17.809923010851605,17.290183274156902,17.208288342359793,17.843795598058826,18.342293955372412,18.649779324820283,19.046778334425518,NA,17.458588255883182,17.797038406698466,17.634467868399206,17.156741729061398,18.419539041864162,16.891077408999394,17.64053976478679,17.254500253815788,17.23443368677289,17.20554842635015,18.4451766191097,18.75319906947906,18.312979148337874,18.05715108864882,17.7418292816895,17.74459465556638,16.889516586953015,17.38396620708599,17.82136771095313,17.67562077981162,17.667736820675387,17.51571994782988
Q9H0R4,HDHD2_HUMAN,HDHD2,Haloacid dehalogenase-like hydrolase domain-containing protein 2,17.931563992976105,NA,NA,18.55826087864774,18.61787096702642,18.137694346308958,17.431008074831887,18.141580962567147,18.126310121577873,17.59919503690657,17.85833589923428,18.728498564475164,18.03730613579865,18.36205877657171,18.495608912713372,17.353143193794896,17.58362266594822,17.572858690894265,18.306439691556598,17.35212942336131,17.437683126995896,16.687170092905447,18.251454920754572,17.697053681590845,18.021563256091085,17.98436088062037,17.779320356093937,17.462277298333294,18.20836851038478,17.334404514666055,16.885127942988447,17.93700625734436,17.456990424163294,17.639998818320496,18.124083810355604,18.261162012882867,18.398834169501807,17.6990030432804
Q13177,PAK2_HUMAN,PAK2,Serine/threonine-protein kinase PAK 2,17.91050126209238,17.536885804084058,16.76790860134918,18.01496678541783,17.72013992205531,18.02489020921945,17.80737195862624,18.109582546464864,17.68007565379518,17.783048472828558,17.592121836895085,18.06101890248553,17.78746188779361,17.68527720827489,17.72881043183325,17.85858076078289,18.1502662639572,17.650972130677495,17.980668966089276,17.804519617990056,17.828085781518432,18.021534377088127,18.201991951137558,18.451906485919938,17.667953038199016,17.894466880225497,17.762475853126684,17.754794260440786,18.290124051841058,18.2305228528431,18.05541808942519,17.665309756299216,17.752675502321125,17.902093668716734,17.957833120344162,17.729777233737316,17.50522050685696,17.821901290853138
Q8TB45,DPTOR_HUMAN,DEPTOR,DEP domain-containing mTOR-interacting protein,17.85658362092774,18.083995167701662,NA,17.944685483741253,18.273073171862816,18.242624965836754,NA,17.69273959574895,18.17411460332489,17.810763275983337,16.26078197109912,18.48649554137355,17.922820065525194,18.65461026169531,17.674131610128065,NA,18.182376463089017,NA,18.347323425027312,18.208179412176825,17.804433714081096,17.220420127706433,17.956318960122854,18.188836293051065,17.474254101774676,17.37269243939962,17.96504029736994,17.274570237868883,17.968686559976717,17.659714462858016,18.23515228931501,18.240353972905634,17.817273930027564,18.03962524679752,18.101810720500332,18.585174814007743,18.280124186253666,18.088497474080924
O60256,KPRB_HUMAN,PRPSAP2,Phosphoribosyl pyrophosphate synthase-associated protein 2,18.848575700705855,NA,18.1043466950721,17.02487166206458,17.104422043030873,17.13575398025461,17.171533336258953,17.011465734521924,NA,16.984638071334995,16.85679298145583,17.980432073620886,18.11828657128185,18.4617778873745,18.563453987908453,18.819445049415936,17.721757263358178,NA,17.318892068342823,NA,18.08823369104724,16.44836337358948,18.198988539408454,17.622186556213002,17.34994359747008,17.93583809728973,17.745794123303543,17.67497542666109,18.325215927442713,17.673754923460763,17.555803877039818,17.060856421050723,17.235839421960662,16.72295258266155,17.00610221122666,18.736513910523186,18.1400857823495,17.90090675710884
Q9BYT8,NEUL_HUMAN,NLN,"Neurolysin, mitochondrial",19.028101344417898,NA,17.086136263748553,17.555843723047065,17.487848055403056,18.05194509521117,16.583412128569115,17.77688123859242,18.023446923745798,17.519237405761505,NA,17.70024971305815,18.368797216004033,17.635138107389224,18.472082940024002,NA,17.08284806657719,16.562833401272272,17.890387243781557,17.524857539485343,17.93280259692939,16.941439042105664,17.535282522149288,18.89798015562196,17.288969651247168,18.570411645818318,18.0832750730821,18.50303132891333,18.059398751300904,18.071688362628063,18.059199969952612,17.086385875562776,17.90659203737706,17.256675065526096,17.677755729854173,17.244807662283737,17.97126984967725,17.82933178653462
Q96K17,BT3L4_HUMAN,BTF3L4,Transcription factor BTF3 homolog 4,17.742981430256435,17.585024179283494,16.886375736878946,17.684430521851183,17.501570505324473,17.812792847191663,17.508979318189734,18.30422790326363,18.053332701772298,17.962284957986647,17.275937108570158,17.77896570044811,17.682772617595287,17.991243008249572,17.612542013095574,17.96858349743998,17.81382268622647,17.52297214786088,17.804943644396893,17.8036817760321,17.60066270557223,17.555649787316682,17.959774263281076,17.580323306373735,17.898747048893508,17.868855306360736,17.848726915914774,17.694669530782843,17.4685867149808,18.014445134010106,17.96189925789959,18.031382993039315,18.416933301198444,17.997053147132736,18.11480013377899,18.087341714979146,18.15240823907973,18.012206924097725
Q9UKY7,CDV3_HUMAN,CDV3,Protein CDV3 homolog,17.413983075883756,NA,NA,18.237564849881373,17.510057550504182,17.936167515992462,18.124515620481755,18.36943642043333,18.378186410639547,18.075417435744193,17.31790655943326,18.061252562951402,16.999219847281868,17.29737099461531,NA,NA,17.95388209415991,18.014435438421238,18.02925751047078,17.723143897093625,17.098388821279507,18.02424054885654,17.44490965001583,NA,NA,17.67351175259613,17.72914310517063,17.579194709344012,17.22050326652491,17.51007841614923,17.33194127829007,17.50566689791668,17.41912582588904,17.767867582472427,17.64805645933995,18.3097265087204,17.678859341624445,17.262247865870517
P60228,EIF3E_HUMAN,EIF3E,Eukaryotic translation initiation factor 3 subunit E,17.943009082970114,17.188233233672957,17.28153366071022,17.638849559169536,17.767242114696,17.64725909540346,17.89245086738147,17.70715004703682,18.13014803706313,17.831938540356532,17.7653123480844,18.233564826296877,18.282462127672588,18.36013429844996,17.93875668698015,17.598094899347203,17.44333585587687,17.251219851210287,17.800642743578038,17.482029498212967,17.95059261116553,17.248159287942933,17.681778639179594,17.599226588239542,17.844987722093034,18.04068092380578,18.10914312076978,18.095991111169432,17.76802565393738,18.317789377327006,18.38673725812232,18.07127551814096,18.599761214884616,18.3513227258568,17.841999890287294,18.30859216939397,17.782438910748848,18.283864483656913
P61020,RAB5B_HUMAN,RAB5B,Ras-related protein Rab-5B,18.437168799808756,NA,17.456223347701645,17.736061318835432,17.735869429327497,17.93402772569121,16.673552512619192,18.200127726895083,18.261857015320203,17.597528773184482,17.350710189001926,18.108290650594597,17.463520376016657,18.092264400037372,17.180926962329654,18.000611415591603,17.833983335332434,16.832253256746636,17.635045375859374,17.348634282036954,18.00559948219279,16.781116617440542,18.177107151901804,17.3330609765847,17.666135775224813,NA,18.53637803380979,17.046605136095987,18.463436182404347,18.216998913616077,18.123276533971854,17.33552377098461,17.709044211765704,18.252150741792864,17.441169554554794,18.46625146233305,18.469696320354362,18.415745539550304
P36405,ARL3_HUMAN,ARL3,ADP-ribosylation factor-like protein 3,16.635266730422504,NA,NA,NA,17.909655936680206,17.697042801132127,18.06409477576917,18.540680402792095,18.110855113788876,18.27095881849194,18.18992769533633,NA,NA,17.611323024087813,NA,NA,18.440633200783264,NA,NA,18.48029051486216,18.054053465520123,18.147002591819003,18.27889838969314,NA,NA,17.9053004767743,17.43403890576497,NA,18.35624796688791,18.056674526737854,16.597998106477142,17.22742793190878,17.832703415948796,17.689803497123528,17.57488498805337,18.14459657653223,17.286434286941862,17.49472152863917
P40121,CAPG_HUMAN,CAPG,Macrophage-capping protein,16.212673953144584,NA,18.89395298447652,NA,15.83115625185144,15.67163121311865,18.471626829165697,16.963040993562515,16.12228454267775,17.130602019602843,17.918249637596944,15.870604519796748,16.77097562116865,15.692122812118207,NA,NA,16.763287077739516,18.8612537608567,17.54792691361772,18.033004890040477,16.798505616581558,18.9327841718565,15.787520594073408,16.943387367032752,NA,NA,NA,18.143707807574057,NA,NA,NA,15.058475688995806,NA,14.644802485461135,15.975829108061866,NA,15.655374626903411,NA
Q9Y371,SHLB1_HUMAN,SH3GLB1,Endophilin-B1,17.905993464119945,17.8316267895379,16.61837604952284,17.673458031871732,17.509144163523683,17.721025592637673,17.12682782077133,17.68776269297625,17.96306735498587,17.474031430520327,18.029722950811713,18.236934902446965,18.275218415357152,17.63056965381838,18.134586428574774,17.70453533114458,17.626276962666584,17.506402955176902,17.44819999855578,17.924796478644744,18.312625191864768,17.170040628739702,18.273506600304504,18.338787694104898,17.05658984065245,18.078587271119805,18.37172473313553,18.077324673498783,18.43296533677799,17.991345497168698,18.161698609198414,17.733231288326426,17.9410214959581,17.84871949328522,17.158923557242392,17.818916035373945,18.088360170489285,18.31934428129756
Q13884,SNTB1_HUMAN,SNTB1,Beta-1-syntrophin,17.616988161508953,17.442674113539603,16.979603186129292,18.141305945807527,18.48478008220624,17.96366112496172,16.522810751163,18.645693580099223,16.877178442824324,18.27386329541588,17.253416181394964,18.744665963615443,18.59627435310096,17.781491077453744,17.296879268962044,16.565296927730923,17.537783850331124,16.57034999869485,17.53809191465973,18.689273948854822,18.727184544551847,16.884609116626077,18.542122470829025,17.87617861652344,18.224754871096238,17.463382168089524,17.17328011263783,17.47693584769548,18.721658653674364,17.51672602383414,17.320261087976014,18.257174052957193,17.81738631991409,18.393194608044453,18.236612933283062,18.65349686399012,17.420494711116365,17.830512368483372
P15170,ERF3A_HUMAN,GSPT1,Eukaryotic peptide chain release factor GTP-binding subunit ERF3A,18.032988240757916,NA,17.12746495317327,17.963194692311113,18.006009080955103,18.162949329528267,17.704833945494258,17.825466517176014,17.96987337400046,17.9693444956814,17.327129899209563,17.92940804018009,17.91779404070591,18.07177680609703,18.2350724264517,17.485532860497358,17.850060768028076,16.842292630534043,18.021619428330286,17.925435961493932,18.04866379193756,17.76272901690816,17.62848126677151,17.694841856208452,17.989758394541784,17.99394968455623,18.078195598753233,17.60644202570389,18.28996239613012,18.34247634343975,17.954274656686525,18.191986983120007,17.733450985760552,18.14860681765319,18.116188953220274,18.101625938230416,18.059513581246797,18.015475725230054
P02461,CO3A1_HUMAN,COL3A1,Collagen alpha-1(III) chain,NA,19.074236675719895,18.989503801966023,NA,NA,NA,16.750909382281968,16.95436312789624,NA,17.05936405101114,17.299657101804062,NA,15.644557352085966,16.395134825900225,NA,NA,NA,17.11906709122401,16.769705625086985,18.186186513409897,16.547711158925473,18.449039597785486,NA,17.829073397231323,NA,NA,NA,15.662333690577658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q86U28,ISCA2_HUMAN,ISCA2,"Iron-sulfur cluster assembly 2 homolog, mitochondrial",NA,NA,NA,17.60486960235496,19.246310040268977,19.076398738195547,NA,17.23000738825244,17.61501603232124,17.434389873123745,NA,NA,NA,NA,NA,NA,17.368009398963228,NA,16.847545310510096,17.52220135774669,17.15186317917584,NA,NA,NA,18.15340451243966,18.053088272802476,17.426863105810305,NA,17.38109090861479,18.078043001800808,18.222882114808392,18.195505422581757,17.92742412399448,17.951597157711046,18.474686561789348,17.211926011302612,17.876892520983017,18.329079902945587
Q16647,PTGIS_HUMAN,PTGIS,Prostacyclin synthase,15.722554303551295,NA,17.828766606762112,16.327558927342874,16.58961784352998,16.618636446568143,19.33532980870318,16.859599132927396,16.883626294131897,16.78748668735499,18.65363307484546,NA,17.246461733056762,NA,NA,15.609025871607574,16.933813366601626,18.909700466183885,16.61853723768713,17.25519105378701,16.76286339566691,18.051821626416377,16.01672502075557,15.463588542987965,NA,NA,NA,18.67170714518601,NA,15.618021362374465,NA,NA,NA,NA,NA,NA,NA,NA
Q15208,STK38_HUMAN,STK38,Serine/threonine-protein kinase 38,NA,NA,NA,18.080998908562012,18.477105946442453,17.435847675248898,NA,18.63574793715801,18.513764227851603,17.625842340159615,NA,17.837626037600636,NA,17.37757551900351,NA,NA,17.893189558479307,17.758111764134892,17.52068659221953,17.08347414445777,18.231303379507683,17.60116442838678,NA,NA,17.950797592751663,17.364535347295107,16.888225296587706,NA,17.446389169365002,17.30731585682302,18.537945901366292,18.065646607290464,17.661533082219353,18.17431365650098,18.342209920734973,18.599613602665972,18.079371967736233,NA
P41091,IF2G_HUMAN,EIF2S3,Eukaryotic translation initiation factor 2 subunit 3,17.872919169597655,18.121635108354596,17.494797367107083,18.175030670545993,17.496723794228277,17.80767054744251,16.942673376775755,17.962650970798567,18.149331378039275,18.176137314078687,17.406168236092086,18.104419722220143,18.013969200195728,17.90191138643048,17.948433909063937,17.883619293299798,18.177141070130904,17.54624660974276,18.20730514813608,18.073109297496924,18.016076243149385,17.776005553374937,17.7633598113331,18.021039087154872,17.66103293863818,17.832506796160658,18.039649886305384,17.95310255050427,18.006261137215258,17.80982400416086,17.841721309510866,17.825720977209542,17.861463154510993,17.885093122297217,18.019079198291365,18.00596711378152,17.724957757435334,18.105385620785107
Q3ZCQ8,TIM50_HUMAN,TIMM50,Mitochondrial import inner membrane translocase subunit TIM50,18.838466013660724,NA,NA,17.094991732553265,17.506965976179462,18.160281923610267,NA,17.43612798817045,17.752224681296553,17.52312742979837,16.246513007749826,17.199816577614836,18.060601694853045,NA,17.54448959408438,NA,NA,NA,NA,NA,18.19801468519029,NA,NA,17.763577021088317,17.193433769304594,17.922093108574213,18.32951065114339,17.26348184508486,18.136145349473836,18.987035480662453,18.543694555538472,18.179257319350036,18.30693055016594,18.279626277577574,18.40476159167329,17.362577699447016,18.209324915101202,17.804483820057413
O95373,IPO7_HUMAN,IPO7,Importin-7,17.799556017969152,18.023589276693524,16.952562165137795,18.03391919538132,17.728020489968905,17.636919672850684,17.114410121309096,18.229234166570432,18.333548528754104,17.70629381282033,16.958308922688012,17.963142065926355,17.764387335190218,18.068084382931666,17.771701827782085,17.298509442776385,17.6940413280217,16.96666715743857,17.60310250785239,17.571948337659396,18.423589985230475,17.57710468433986,17.5966408406785,17.533333907658722,18.345979060355102,17.505310172495687,18.293587465428665,16.9359917927506,18.760781345033156,17.638772397496666,17.7637437882526,18.52478481448022,17.57793043328204,18.15980534185473,18.18979651014953,18.575978343842763,18.147317285818268,18.31103951322218
Q6UW78,UQCC3_HUMAN,UQCC3,Ubiquinol-cytochrome-c reductase complex assembly factor 3,NA,NA,NA,17.912167146441185,18.106615862067347,NA,NA,NA,17.39204435768429,NA,NA,18.105015256335033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.36865521317778,NA,NA,NA,18.191110849481063,18.557747535648275,17.680206003320286,17.641840040478268,18.059428038915986,17.681551006846217,18.44026963813201,NA
Q14203,DCTN1_HUMAN,DCTN1,Dynactin subunit 1,17.576408044032153,18.15545130340587,17.388599064446392,17.967339899238997,17.768808169485748,17.474693692049225,17.561674115267802,17.76709533281292,17.832515144235728,17.900702770270907,17.49491536781283,17.65398338232537,17.4608892264978,17.87827467315716,18.020808681113078,17.707985799939497,17.996781055056623,17.374738987134524,17.848207501718505,17.93217561694618,17.655400862413266,17.832218822417545,17.481945458917668,17.970283956345597,17.776179586389315,17.942418774540215,17.337833624228956,17.78436119054398,17.634429757521406,17.599282820048597,18.192425476152124,18.034983610889988,18.11933179705236,17.81707628179574,17.911378738049308,18.137909528049317,17.937144083476483,17.93770032146694
Q12907,LMAN2_HUMAN,LMAN2,Vesicular integral-membrane protein VIP36,16.927024618244587,NA,17.078840095300528,17.964757071774585,17.6119425848538,NA,18.462083638180466,18.444321276135582,17.910609863403845,17.513425254587343,18.422094259903588,17.800639259191033,17.737409445919244,NA,17.65344972206506,17.87294047463564,17.660524826267014,18.400253147819377,17.889830187851278,17.988774132197324,18.036853949083802,18.255290093139017,17.68739646707405,18.764835815010077,17.594950218086417,17.69488072155941,17.975266761680004,18.26916138377255,16.78585844123336,17.638660982652677,17.89103041840029,17.891468923245316,18.02043431579186,17.59115463861038,15.483328608903571,17.55046619103379,17.79267403174835,17.609167033455062
P56181,NDUV3_HUMAN,NDUFV3,"NADH dehydrogenase [ubiquinone] flavoprotein 3, mitochondrial",18.007116135079613,NA,NA,18.276025309660508,19.386706471298517,18.2348715823131,NA,17.306583948882402,16.740647307667192,NA,15.921205388520063,18.251250352766952,17.89283462324199,18.489067387989643,18.53731985543821,17.377533948553733,17.926627112007363,NA,16.69957568169943,NA,17.50444666702671,16.881032006017563,18.490797540462076,17.644860190504033,18.443955792961056,18.535138285674915,17.372588302450797,17.720690223917796,17.019411037682207,17.1799884056357,17.707550557846265,17.496068494620932,18.333524909737807,17.672657591657032,18.256735462434165,18.18929253654919,17.699588283057686,17.196590272632637
O00571,DDX3X_HUMAN,DDX3X,ATP-dependent RNA helicase DDX3X,17.86997369836353,18.23612728458263,17.60251938141441,18.149429648118964,17.783299343798546,17.41447992315343,17.643117160525406,18.216691204328683,18.213818777839244,18.2806096729684,18.10255580785464,17.511144762251227,18.453788037959676,17.647907780535135,17.31066319558947,17.52387150855013,17.861479707137217,17.30953790705335,17.600415921069406,18.009492023348916,18.373812578781877,17.886007481443144,17.749851224855558,17.693466561225158,17.76889200814641,17.745626005139012,17.63675051485991,17.89882885292717,17.9566295881837,NA,17.131862119946188,17.938158951761192,17.98900462352331,17.59249274264688,17.462410033018042,17.540474677505557,17.211477254749905,17.662635626303782
Q13619,CUL4A_HUMAN,CUL4A,Cullin-4A,18.19621953086155,18.273342438849248,NA,17.914358852596592,17.584932225448263,18.904958849392013,16.105836989004015,17.756413707043574,17.983340923375117,17.75719333916166,15.880713894109947,17.976177178301423,18.73675549242952,18.170165185840254,17.86583049882485,16.666971114520802,17.58353376775923,15.751026884705382,17.62696339815042,17.532070019182513,17.475126560947967,16.78287465366705,17.762326443862086,18.314817614870613,17.719736773019623,18.54848070034876,18.377919326397922,17.210223416939165,17.964145670390742,18.49255714305822,18.43549321971304,17.989390279346015,18.107495227709688,17.82422370442468,18.192764521372606,18.19361922357274,18.13333885142309,18.09476382789348
Q96DC8,ECHD3_HUMAN,ECHDC3,"Enoyl-CoA hydratase domain-containing protein 3, mitochondrial",NA,NA,16.66171163864377,16.905254930168486,17.769798786058598,17.06298815339211,17.37448635316614,17.589004938195323,17.66237387627609,17.842018023119948,18.11952007916824,17.699033339545593,NA,16.854478125342848,18.169892342802935,NA,17.729154158299025,NA,NA,NA,17.95199929261428,16.84028651947693,18.565162171106618,18.127453856155768,18.162758503006604,18.33884000627147,17.13528628136728,16.75061412172512,17.77778637509303,17.841256641962442,16.325716542083192,17.926393882058438,17.091160136181255,18.530549572619663,17.861345179372854,16.97233050402556,18.3699297030203,NA
P54868,HMCS2_HUMAN,HMGCS2,"Hydroxymethylglutaryl-CoA synthase, mitochondrial",NA,NA,NA,18.24341944739048,NA,17.511288266995127,NA,NA,17.746421706517644,17.06763401578123,NA,NA,NA,NA,16.962902419561573,NA,17.62752393459622,NA,NA,NA,17.950022624328447,NA,18.784680468252247,16.919916667068385,NA,18.33240449947094,NA,18.158753736613026,NA,18.56315468704917,NA,NA,NA,16.77016745636446,NA,16.722919612275184,19.11617709577115,17.668671320500696
Q07954,LRP1_HUMAN,LRP1,Prolow-density lipoprotein receptor-related protein 1,16.672179861027818,NA,17.65682368983166,NA,16.210012732962397,NA,18.221707152013682,17.231418007046152,16.762322281838753,17.364692550437024,18.137977328209598,NA,17.283808746501578,NA,NA,17.437841463536554,17.048927952160696,18.381172471463824,17.247533179849484,17.509327050057077,16.261378150902274,18.261676746525477,NA,16.936207998256968,NA,NA,NA,17.285651791492615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q9C0E8,LNP_HUMAN,LNPK,Endoplasmic reticulum junction formation protein lunapark,17.24399094080311,17.602416361908098,17.16939717825106,18.04269422415631,17.361368300780466,16.99834424103146,17.809941507667045,17.813508197495384,17.831011391614396,17.78031035545618,18.22252858401299,17.65406742588018,17.542551486722534,17.91343320340829,17.347601526709163,17.114535534946363,17.568417868828757,18.30871704655228,18.102988852773183,17.7711393470379,17.81567596611941,18.006311428773223,16.760633869027092,17.70948170805103,17.617639062745294,17.232962893516522,17.350721864482086,18.704476214937362,17.718932937961732,17.7542949166321,16.993203479318954,18.014646697915396,18.212916302402647,18.08318743218563,17.562199482469193,18.096138283534344,18.118707677686945,17.83851043810208
Q96CB9,NSUN4_HUMAN,NSUN4,5-methylcytosine rRNA methyltransferase NSUN4,NA,NA,NA,NA,17.40187407098266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.786614053171927,NA,NA,NA,NA,17.96277671810421,18.2902796184938,17.771999594222706,18.145564467261686,17.734110189086387,18.502722473026896,17.893040989983277,NA,NA
Q96GG9,DCNL1_HUMAN,DCUN1D1,DCN1-like protein 1,17.95196304467899,NA,18.55646343431867,17.21153188784636,18.190506495267908,17.610633922802943,NA,17.687957185165995,18.229695115059076,17.193294593529817,17.557307687015584,18.689252313637457,17.082381580857696,18.09598657704176,18.704409081991173,NA,17.58796405910546,18.113032647518725,17.57167651646147,17.47182155906118,17.716069886108443,18.44588131537959,19.254694343821992,17.42378906585591,17.759360644132787,17.8244155663178,17.23404660491071,17.698165790175576,17.78240810287104,NA,16.82278739093104,17.268549654216844,16.774237290444113,17.264505620108412,17.50935032072147,17.6201461331448,17.153546109378123,17.983484631489482
Q9UKL6,PPCT_HUMAN,PCTP,Phosphatidylcholine transfer protein,NA,NA,NA,16.830748434552184,NA,18.11743730087084,NA,NA,NA,NA,NA,17.93720425585427,18.279184836466477,17.893233831045862,18.272321232024453,NA,NA,NA,NA,NA,18.21166830107565,NA,NA,NA,17.91467415736886,NA,17.445136675698276,NA,NA,18.34018245323494,17.58144101658092,17.71769007224833,18.300591052071585,17.69644238241356,17.785461586148628,NA,17.711831179720537,18.17611683715052
Q9Y3D2,MSRB2_HUMAN,MSRB2,"Methionine-R-sulfoxide reductase B2, mitochondrial",NA,17.586868338969047,NA,17.955598175684017,19.121773524090376,19.009590303752223,NA,NA,17.441368057521785,17.402036344745138,15.878691455170253,17.450541858674182,NA,17.356918161009066,NA,NA,17.77820412668286,15.980522318099265,NA,17.389343401326556,18.030799189723535,16.782227114801948,NA,NA,18.36752084893077,18.607225063273322,17.488805864205386,NA,18.005935280944286,17.27511544936141,18.086667514355213,18.084422147976973,17.781031713437425,18.099687345138552,18.69377018055615,17.059991006913116,17.714829610977127,17.56847563134882
Q92954,PRG4_HUMAN,PRG4,Proteoglycan 4,NA,NA,16.86084948831096,NA,NA,NA,15.59690777036204,16.208972174657152,NA,15.791194531832007,NA,NA,NA,14.981634520260183,NA,NA,NA,18.254890110048667,16.90538446197574,15.599292272343646,14.954959004195903,17.468590468144853,NA,NA,NA,NA,NA,17.54821765175755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
