uniprot_id,gene,n_miss,pct_miss,mean_intensity,vote_kmeans,vote_logistic,vote_lefttail,n_mnar_votes,classification,imputation_reliable,group_miss_pval
P63010,AP2B1,0,0,18.10007624277614,NA,NA,NA,NA,Complete,TRUE,NA
P23229,ITGA6,16,42.10526315789473,17.482896231071738,1,0,0,1,MAR,TRUE,NA
Q9NQE9,HINT3,2,5.263157894736842,18.12292308168946,0,0,0,0,MAR,TRUE,NA
P55039,DRG2,16,42.10526315789473,18.22237759735421,1,0,0,1,MAR,TRUE,NA
Q9Y5U8,MPC1,11,28.947368421052634,17.62062897537033,0,0,0,0,MAR,TRUE,NA
O75636,FCN3,24,63.1578947368421,17.77961659661343,1,0,1,2,MNAR,FALSE,0.022988505747126436
Q15008,PSMD6,0,0,18.12184674401734,NA,NA,NA,NA,Complete,TRUE,NA
Q86WU2,LDHD,4,10.526315789473683,17.887968354315152,0,0,0,0,MAR,TRUE,NA
P55209,NAP1L1,1,2.631578947368421,18.07240260662319,0,0,0,0,MAR,TRUE,NA
P04439,HLA-A,0,0,17.824070010081822,NA,NA,NA,NA,Complete,TRUE,NA
P07910,HNRNPC,10,26.31578947368421,17.463077653921534,0,0,1,1,MAR,TRUE,NA
P27695,APEX1,0,0,18.014013005132696,NA,NA,NA,NA,Complete,TRUE,NA
O00168,FXYD1,8,21.052631578947366,17.83990003326334,0,0,0,0,MAR,TRUE,NA
Q9Y2R0,COA3,4,10.526315789473683,17.993016256817885,0,0,0,0,MAR,TRUE,NA
Q9P003,CNIH4,2,5.263157894736842,18.10979062044754,0,0,0,0,MAR,TRUE,NA
Q8TEA8,DTD1,3,7.894736842105263,18.056318183502686,0,0,0,0,MAR,TRUE,NA
P61160,ACTR2,0,0,17.895496234222264,NA,NA,NA,NA,Complete,TRUE,NA
Q9Y2V2,CARHSP1,14,36.84210526315789,17.117386924053623,1,0,1,2,MNAR,TRUE,0.0024987506246876563
Q6IQ22,RAB12,5,13.157894736842104,18.106776541107294,0,0,0,0,MAR,TRUE,NA
Q9UEY8,ADD3,22,57.89473684210527,17.57974476111292,1,0,1,2,MNAR,FALSE,0.009495252373813094
Q16610,ECM1,15,39.473684210526315,17.597139714799777,1,0,0,1,MAR,TRUE,NA
Q9GZT3,SLIRP,2,5.263157894736842,18.082014777269258,0,0,0,0,MAR,TRUE,NA
Q04323,UBXN1,0,0,18.085754546392906,NA,NA,NA,NA,Complete,TRUE,NA
Q8NDH3,NPEPL1,3,7.894736842105263,18.076570776200683,0,0,0,0,MAR,TRUE,NA
P12829,MYL4,14,36.84210526315789,17.80286035236015,1,0,0,1,MAR,TRUE,NA
Q96DH6,MSI2,7,18.421052631578945,18.13605227159928,0,0,0,0,MAR,TRUE,NA
Q9UBQ0,VPS29,3,7.894736842105263,17.880909664558462,0,0,0,0,MAR,TRUE,NA
P62263,RPS14,1,2.631578947368421,17.518387577717874,0,0,0,0,MAR,TRUE,NA
Q9NUU7,DDX19A,0,0,17.971206069651835,NA,NA,NA,NA,Complete,TRUE,NA
P06730,EIF4E,0,0,18.026622263662624,NA,NA,NA,NA,Complete,TRUE,NA
Q13409,DYNC1I2,0,0,17.792312731696725,NA,NA,NA,NA,Complete,TRUE,NA
O75955,FLOT1,0,0,17.814164043645278,NA,NA,NA,NA,Complete,TRUE,NA
P22105,TNXB,7,18.421052631578945,17.399226617827924,0,0,1,1,MAR,TRUE,NA
O43143,DHX15,11,28.947368421052634,17.61356763404927,0,0,1,1,MAR,TRUE,NA
Q04837,SSBP1,0,0,17.900911937365763,NA,NA,NA,NA,Complete,TRUE,NA
P41236,PPP1R2,3,7.894736842105263,18.043727400812948,0,0,0,0,MAR,TRUE,NA
O43615,TIMM44,1,2.631578947368421,17.88782264912388,0,0,0,0,MAR,TRUE,NA
Q96S19,METTL26,2,5.263157894736842,18.028835981712202,0,0,0,0,MAR,TRUE,NA
Q5T440,IBA57,10,26.31578947368421,17.95341214562671,0,0,0,0,MAR,TRUE,NA
O14980,XPO1,1,2.631578947368421,17.998329804662124,0,0,0,0,MAR,TRUE,NA
P83731,RPL24,9,23.684210526315788,17.763016530011516,0,0,0,0,MAR,TRUE,NA
Q9UBX5,FBLN5,11,28.947368421052634,17.64463092640784,0,0,0,0,MAR,TRUE,NA
P38606,ATP6V1A,0,0,17.959240988310775,NA,NA,NA,NA,Complete,TRUE,NA
Q9H993,ARMT1,1,2.631578947368421,18.012138756879928,0,0,0,0,MAR,TRUE,NA
Q14165,MLEC,0,0,17.972831040456686,NA,NA,NA,NA,Complete,TRUE,NA
Q6DKJ4,NXN,4,10.526315789473683,17.998599173035927,0,0,0,0,MAR,TRUE,NA
P55884,EIF3B,1,2.631578947368421,18.02036334952761,0,0,0,0,MAR,TRUE,NA
Q13838,DDX39B,0,0,17.937622319519008,NA,NA,NA,NA,Complete,TRUE,NA
Q9UMY4,SNX12,8,21.052631578947366,17.753855137369534,0,0,0,0,MAR,TRUE,NA
Q9Y4J8,DTNA,3,7.894736842105263,17.954217935125943,0,0,0,0,MAR,TRUE,NA
Q5TFE4,NT5DC1,12,31.57894736842105,17.92584716780066,0,0,0,0,MAR,TRUE,NA
P15104,GLUL,1,2.631578947368421,17.563014397407297,0,0,0,0,MAR,TRUE,NA
O76003,GLRX3,2,5.263157894736842,17.81402152766013,0,0,0,0,MAR,TRUE,NA
Q96D15,RCN3,21,55.26315789473685,16.945376088141412,1,1,1,3,MNAR,FALSE,0.015492253873063468
P29992,GNA11,2,5.263157894736842,17.83411228696194,0,0,0,0,MAR,TRUE,NA
Q14254,FLOT2,0,0,17.647713644657596,NA,NA,NA,NA,Complete,TRUE,NA
Q8TCT8,SPPL2A,9,23.684210526315788,17.849932376147166,0,0,0,0,MAR,TRUE,NA
P32969,RPL9,4,10.526315789473683,17.72051291079618,0,0,0,0,MAR,TRUE,NA
P35813,PPM1A,0,0,17.976438181770188,NA,NA,NA,NA,Complete,TRUE,NA
P61421,ATP6V0D1,18,47.368421052631575,17.932279338164214,1,0,0,1,MAR,TRUE,NA
Q9BRG1,VPS25,6,15.789473684210526,17.895477251528376,0,0,0,0,MAR,TRUE,NA
P03897,MT-ND3,1,2.631578947368421,17.7238617787192,0,0,0,0,MAR,TRUE,NA
P53634,CTSC,23,60.526315789473685,17.389282376045283,1,0,1,2,MNAR,FALSE,0.033483258370814596
P36959,GMPR,0,0,17.78847280010978,NA,NA,NA,NA,Complete,TRUE,NA
O43633,CHMP2A,1,2.631578947368421,17.719589292040613,0,0,0,0,MAR,TRUE,NA
Q9UI30,TRMT112,5,13.157894736842104,17.963637948747476,0,0,0,0,MAR,TRUE,NA
P61313,RPL15,0,0,17.91690980633971,NA,NA,NA,NA,Complete,TRUE,NA
P34913,EPHX2,18,47.368421052631575,17.91935951724941,1,0,0,1,MAR,TRUE,NA
Q86UX7,FERMT3,13,34.21052631578947,17.216480933146578,1,0,1,2,MNAR,TRUE,9.995002498750624e-4
Q99471,PFDN5,0,0,17.90455432045978,NA,NA,NA,NA,Complete,TRUE,NA
Q9HCU0,CD248,24,63.1578947368421,16.74483052839582,1,1,1,3,MNAR,FALSE,0.022488755622188907
Q86V81,ALYREF,25,65.78947368421053,17.227974957767348,1,0,1,2,MNAR,FALSE,0.4287856071964018
P49247,RPIA,0,0,17.76802926453367,NA,NA,NA,NA,Complete,TRUE,NA
P55042,RRAD,7,18.421052631578945,17.946110027858005,0,0,0,0,MAR,TRUE,NA
P58005,SESN3,27,71.05263157894737,17.94269232509149,1,0,0,1,MAR,FALSE,NA
P21589,NT5E,20,52.63157894736842,17.094268066332045,1,0,1,2,MNAR,FALSE,0.0029985007496251873
P62070,RRAS2,7,18.421052631578945,17.785931087365128,0,0,0,0,MAR,TRUE,NA
Q709C8,VPS13C,12,31.57894736842105,17.908533583879986,0,0,0,0,MAR,TRUE,NA
Q13907,IDI1,6,15.789473684210526,17.906640463204987,0,0,0,0,MAR,TRUE,NA
O43301,HSPA12A,18,47.368421052631575,17.118984238539618,1,0,1,2,MNAR,TRUE,0.47476261869065467
P61254,RPL26,20,52.63157894736842,17.004708959495535,1,1,1,3,MNAR,FALSE,0.08945527236381809
Q9H0Z9,RBM38,16,42.10526315789473,17.997727706026044,1,0,0,1,MAR,TRUE,NA
P36578,RPL4,0,0,17.867084746440998,NA,NA,NA,NA,Complete,TRUE,NA
P54136,RARS1,1,2.631578947368421,17.932778192497892,0,0,0,0,MAR,TRUE,NA
Q8NBS9,TXNDC5,7,18.421052631578945,17.295252471515735,0,0,1,1,MAR,TRUE,NA
Q8NE71,ABCF1,3,7.894736842105263,17.93592009299879,0,0,0,0,MAR,TRUE,NA
Q9H2H8,PPIL3,0,0,17.870487823912555,NA,NA,NA,NA,Complete,TRUE,NA
Q8TCD5,NT5C,1,2.631578947368421,17.811780967984163,0,0,0,0,MAR,TRUE,NA
Q9H0R4,HDHD2,2,5.263157894736842,17.87387081812402,0,0,0,0,MAR,TRUE,NA
Q13177,PAK2,0,0,17.846030366410695,NA,NA,NA,NA,Complete,TRUE,NA
Q8TB45,DEPTOR,4,10.526315789473683,17.943772895980572,0,0,0,0,MAR,TRUE,NA
O60256,PRPSAP2,4,10.526315789473683,17.66614118605322,0,0,0,0,MAR,TRUE,NA
Q9BYT8,NLN,3,7.894736842105263,17.75046695750437,0,0,0,0,MAR,TRUE,NA
Q96K17,BTF3L4,0,0,17.804261334910674,NA,NA,NA,NA,Complete,TRUE,NA
Q9UKY7,CDV3,6,15.789473684210526,17.707664369189008,0,0,0,0,MAR,TRUE,NA
P60228,EIF3E,0,0,17.880677225812928,NA,NA,NA,NA,Complete,TRUE,NA
P61020,RAB5B,2,5.263157894736842,17.7866098138197,0,0,0,0,MAR,TRUE,NA
P36405,ARL3,12,31.57894736842105,17.847365987268027,0,0,0,0,MAR,TRUE,NA
P40121,CAPG,13,34.21052631578947,16.82779125948302,1,1,1,3,MNAR,TRUE,0.04297851074462768
Q9Y371,SH3GLB1,0,0,17.82111236490009,NA,NA,NA,NA,Complete,TRUE,NA
Q13884,SNTB1,0,0,17.791001251046765,NA,NA,NA,NA,Complete,TRUE,NA
P15170,GSPT1,1,2.631578947368421,17.895266797478495,0,0,0,0,MAR,TRUE,NA
P02461,COL3A1,23,60.526315789473685,17.248722892860425,1,0,1,2,MNAR,FALSE,0.010994502748625687
Q86U28,ISCA2,15,39.473684210526315,17.842569327760735,1,0,0,1,MAR,TRUE,NA
Q16647,PTGIS,16,42.10526315789473,17.03473936127403,1,1,1,3,MNAR,TRUE,0.00849575212393803
Q15208,STK38,12,31.57894736842105,17.865012940790365,0,0,0,0,MAR,TRUE,NA
P41091,EIF2S3,0,0,17.88447736398937,NA,NA,NA,NA,Complete,TRUE,NA
Q3ZCQ8,TIMM50,11,28.947368421052634,17.861020565148298,0,0,0,0,MAR,TRUE,NA
O95373,IPO7,0,0,17.817879853633997,NA,NA,NA,NA,Complete,TRUE,NA
Q6UW78,UQCC3,26,68.42105263157895,17.928054245710644,1,0,0,1,MAR,FALSE,NA
Q14203,DCTN1,0,0,17.78590401361174,NA,NA,NA,NA,Complete,TRUE,NA
Q12907,LMAN2,3,7.894736842105263,17.767765681508862,0,0,0,0,MAR,TRUE,NA
P56181,NDUFV3,6,15.789473684210526,17.762258802062103,0,0,0,0,MAR,TRUE,NA
O00571,DDX3X,1,2.631578947368421,17.783224421390788,0,0,0,0,MAR,TRUE,NA
Q13619,CUL4A,1,2.631578947368421,17.78070544455443,0,0,0,0,MAR,TRUE,NA
Q96DC8,ECHDC3,8,21.052631578947366,17.600286134410663,0,0,0,0,MAR,TRUE,NA
P54868,HMGCS2,22,57.89473684210527,17.7591286224085,1,0,1,2,MNAR,FALSE,0.3473263368315842
Q07954,LRP1,20,52.63157894736842,17.328369953006316,1,0,1,2,MNAR,FALSE,0.0029985007496251873
Q9C0E8,LNPK,0,0,17.704989585049898,NA,NA,NA,NA,Complete,TRUE,NA
Q96CB9,NSUN4,29,76.31578947368422,17.943220241592616,1,0,0,1,MAR,FALSE,NA
Q96GG9,DCUN1D1,4,10.526315789473683,17.736509299157895,0,0,0,0,MAR,TRUE,NA
Q9UKL6,PCTP,21,55.26315789473685,17.894786212030937,1,0,0,1,MAR,FALSE,NA
Q9Y3D2,MSRB2,11,28.947368421052634,17.703628149172918,0,0,0,0,MAR,TRUE,NA
Q92954,PRG4,27,71.05263157894737,16.379172041262606,1,1,1,3,MNAR,FALSE,0.030984507746126936
Q9Y237,PIN4,1,2.631578947368421,17.76533257472814,0,0,0,0,MAR,TRUE,NA
P52788,SMS,4,10.526315789473683,17.693714555421742,0,0,0,0,MAR,TRUE,NA
Q9UKV8,AGO2,1,2.631578947368421,17.685500559823065,0,0,0,0,MAR,TRUE,NA
Q8NI37,PPTC7,10,26.31578947368421,17.810033912436815,0,0,0,0,MAR,TRUE,NA
Q15293,RCN1,0,0,17.493613890238265,NA,NA,NA,NA,Complete,TRUE,NA
Q9BZV1,UBXN6,11,28.947368421052634,17.846731624878505,0,0,0,0,MAR,TRUE,NA
Q13618,CUL3,4,10.526315789473683,17.81564410221852,0,0,0,0,MAR,TRUE,NA
P35611,ADD1,1,2.631578947368421,17.081506732683078,0,1,0,1,MAR,TRUE,NA
O75348,ATP6V1G1,5,13.157894736842104,17.650915981937615,0,0,0,0,MAR,TRUE,NA
P30622,CLIP1,0,0,17.761808087030218,NA,NA,NA,NA,Complete,TRUE,NA
P63096,GNAI1,19,50,17.21091672387476,1,0,1,2,MNAR,FALSE,0.033483258370814596
Q99613,EIF3C,4,10.526315789473683,17.779516164006083,0,0,0,0,MAR,TRUE,NA
O43242,PSMD3,0,0,17.68759343823216,NA,NA,NA,NA,Complete,TRUE,NA
P00156,MT-CYB,26,68.42105263157895,17.772431452915704,1,0,0,1,MAR,FALSE,NA
Q86VB7,CD163,17,44.73684210526316,17.09622066373178,1,0,1,2,MNAR,TRUE,0.057971014492753624
Q02818,NUCB1,16,42.10526315789473,17.546177735767003,1,0,0,1,MAR,TRUE,NA
Q08211,DHX9,2,5.263157894736842,17.57556930866587,0,0,0,0,MAR,TRUE,NA
Q8N5M1,ATPAF2,9,23.684210526315788,17.70263375184305,0,0,0,0,MAR,TRUE,NA
O75821,EIF3G,1,2.631578947368421,17.621930989817155,0,0,0,0,MAR,TRUE,NA
Q14061,COX17,3,7.894736842105263,17.136210431167566,0,0,0,0,MAR,TRUE,NA
Q9BUB7,TMEM70,26,68.42105263157895,17.53163267866182,1,0,1,2,MNAR,FALSE,0.7536231884057971
Q15526,SURF1,6,15.789473684210526,17.667478227298794,0,0,0,0,MAR,TRUE,NA
O43865,AHCYL1,0,0,17.731681327253753,NA,NA,NA,NA,Complete,TRUE,NA
O00186,STXBP3,2,5.263157894736842,17.56117529374748,0,0,0,0,MAR,TRUE,NA
Q8N2U0,TMEM256,13,34.21052631578947,17.251270334945236,1,0,1,2,MNAR,TRUE,0.856071964017991
P04921,GYPC,2,5.263157894736842,17.27038209123436,0,0,0,0,MAR,TRUE,NA
Q9HA65,TBC1D17,4,10.526315789473683,17.720219350222553,0,0,0,0,MAR,TRUE,NA
O00423,EML1,3,7.894736842105263,17.693369249619405,0,0,0,0,MAR,TRUE,NA
Q14108,SCARB2,0,0,17.544627058432155,NA,NA,NA,NA,Complete,TRUE,NA
P09543,CNP,5,13.157894736842104,17.378233843285663,0,0,0,0,MAR,TRUE,NA
Q14257,RCN2,1,2.631578947368421,17.477722447829162,0,0,0,0,MAR,TRUE,NA
Q5JRX3,PITRM1,0,0,17.64200161624082,NA,NA,NA,NA,Complete,TRUE,NA
Q96GZ6,SLC41A3,24,63.1578947368421,16.76366403455204,1,1,1,3,MNAR,FALSE,0.35732133933033483
P48509,CD151,26,68.42105263157895,17.02474129051372,1,1,1,3,MNAR,FALSE,0.1839080459770115
Q9NZL9,MAT2B,2,5.263157894736842,17.690861148405745,0,0,0,0,MAR,TRUE,NA
Q8WYQ3,CHCHD10,7,18.421052631578945,17.64612654640961,0,0,0,0,MAR,TRUE,NA
Q99829,CPNE1,2,5.263157894736842,17.620887316784053,0,0,0,0,MAR,TRUE,NA
P38159,RBMX,10,26.31578947368421,17.263791481302036,0,0,1,1,MAR,TRUE,NA
P08962,CD63,4,10.526315789473683,17.391992273023018,0,0,0,0,MAR,TRUE,NA
Q9P0P8,MTRES1,21,55.26315789473685,17.687928615596146,1,0,1,2,MNAR,FALSE,0.006496751624187906
Q10567,AP1B1,1,2.631578947368421,17.229259216248924,0,0,0,0,MAR,TRUE,NA
Q00G26,PLIN5,4,10.526315789473683,17.546100320704635,0,0,0,0,MAR,TRUE,NA
P53990,IST1,3,7.894736842105263,17.61980686446048,0,0,0,0,MAR,TRUE,NA
Q15363,TMED2,3,7.894736842105263,17.51753919766596,0,0,0,0,MAR,TRUE,NA
Q9P032,NDUFAF4,8,21.052631578947366,17.556317332722337,0,0,0,0,MAR,TRUE,NA
Q9Y3E7,CHMP3,19,50,17.508307256995437,1,0,0,1,MAR,FALSE,NA
Q9UJ68,MSRA,20,52.63157894736842,17.408732501808856,1,0,1,2,MNAR,FALSE,0.2158920539730135
Q9Y6P5,SESN1,8,21.052631578947366,17.689364551177366,0,0,0,0,MAR,TRUE,NA
P22102,GART,1,2.631578947368421,17.681439529138725,0,0,0,0,MAR,TRUE,NA
Q9NWU1,OXSM,8,21.052631578947366,17.609043912357304,0,0,0,0,MAR,TRUE,NA
Q96AN5,TMEM143,2,5.263157894736842,17.595689578469788,0,0,0,0,MAR,TRUE,NA
Q8N5G0,SMIM20,4,10.526315789473683,17.621872300022343,0,0,0,0,MAR,TRUE,NA
P03905,MT-ND4,7,18.421052631578945,17.425643468152618,0,0,0,0,MAR,TRUE,NA
Q96JJ7,TMX3,7,18.421052631578945,17.631264332933945,0,0,0,0,MAR,TRUE,NA
P21281,ATP6V1B2,0,0,17.629263302737385,NA,NA,NA,NA,Complete,TRUE,NA
O15400,STX7,0,0,17.20484116101864,NA,NA,NA,NA,Complete,TRUE,NA
Q9NP97,DYNLRB1,2,5.263157894736842,17.24803413613389,0,0,0,0,MAR,TRUE,NA
O60826,CCDC22,23,60.526315789473685,17.509551060463302,1,0,0,1,MAR,FALSE,NA
P52597,HNRNPF,20,52.63157894736842,17.159014090653883,1,0,1,2,MNAR,FALSE,0.36031984007996004
P84095,RHOG,3,7.894736842105263,16.81038721991559,0,1,0,1,MAR,TRUE,NA
Q9Y230,RUVBL2,0,0,17.461749953642265,NA,NA,NA,NA,Complete,TRUE,NA
Q13617,CUL2,2,5.263157894736842,17.623268760281665,0,0,0,0,MAR,TRUE,NA
P26583,HMGB2,1,2.631578947368421,17.515380491842862,0,0,0,0,MAR,TRUE,NA
P50416,CPT1A,6,15.789473684210526,17.487786717028612,0,0,0,0,MAR,TRUE,NA
Q8IWA5,SLC44A2,2,5.263157894736842,17.557275747065106,0,0,0,0,MAR,TRUE,NA
P34897,SHMT2,8,21.052631578947366,17.516550670464504,0,0,0,0,MAR,TRUE,NA
P28907,CD38,13,34.21052631578947,17.64752063954882,1,0,0,1,MAR,TRUE,NA
Q9UNS2,COPS3,0,0,17.54313953560452,NA,NA,NA,NA,Complete,TRUE,NA
Q16773,KYAT1,10,26.31578947368421,17.585000836240443,0,0,0,0,MAR,TRUE,NA
P28289,TMOD1,1,2.631578947368421,17.064451969402757,0,1,0,1,MAR,TRUE,NA
P19623,SRM,2,5.263157894736842,17.409021234914153,0,0,0,0,MAR,TRUE,NA
Q12846,STX4,14,36.84210526315789,17.562100562807167,1,0,0,1,MAR,TRUE,NA
Q15075,EEA1,1,2.631578947368421,17.296500169048567,0,0,0,0,MAR,TRUE,NA
P40261,NNMT,13,34.21052631578947,17.15116837435362,1,0,1,2,MNAR,TRUE,0.19140429785107446
Q14139,UBE4A,22,57.89473684210527,17.53962910113696,1,0,1,2,MNAR,FALSE,0.0769615192403798
Q8WUD1,RAB2B,16,42.10526315789473,17.622937025160784,1,0,0,1,MAR,TRUE,NA
Q9HBH5,RDH14,6,15.789473684210526,17.584675382994735,0,0,0,0,MAR,TRUE,NA
P60520,GABARAPL2,5,13.157894736842104,17.538360445365708,0,0,0,0,MAR,TRUE,NA
Q92879,CELF1,23,60.526315789473685,17.630745199598987,1,0,0,1,MAR,FALSE,NA
Q13616,CUL1,1,2.631578947368421,17.50474166767193,0,0,0,0,MAR,TRUE,NA
P49441,INPP1,4,10.526315789473683,17.556568382790605,0,0,0,0,MAR,TRUE,NA
P31942,HNRNPH3,2,5.263157894736842,17.446372384607518,0,0,0,0,MAR,TRUE,NA
Q8IZ83,ALDH16A1,2,5.263157894736842,17.2118112888104,0,0,0,0,MAR,TRUE,NA
Q9NRV9,HEBP1,0,0,16.90329494729359,NA,NA,NA,NA,Complete,TRUE,NA
Q9HBI1,PARVB,1,2.631578947368421,17.375232548298406,0,0,0,0,MAR,TRUE,NA
Q96DB5,RMDN1,1,2.631578947368421,17.522252145834273,0,0,0,0,MAR,TRUE,NA
P01344,IGF2,19,50,17.17556918409597,1,0,1,2,MNAR,FALSE,0.0029985007496251873
O95479,H6PD,0,0,17.56046159087212,NA,NA,NA,NA,Complete,TRUE,NA
Q13564,NAE1,1,2.631578947368421,17.578531295811015,0,0,0,0,MAR,TRUE,NA
Q9BRT3,MIEN1,2,5.263157894736842,17.404738485886,0,0,0,0,MAR,TRUE,NA
Q09028,RBBP4,5,13.157894736842104,17.512116099794522,0,0,0,0,MAR,TRUE,NA
O00303,EIF3F,0,0,17.502615281207678,NA,NA,NA,NA,Complete,TRUE,NA
P56199,ITGA1,11,28.947368421052634,17.27807973237699,0,0,1,1,MAR,TRUE,NA
Q9HA64,FN3KRP,8,21.052631578947366,17.50678917191766,0,0,0,0,MAR,TRUE,NA
P39210,MPV17,27,71.05263157894737,16.87225391251852,1,1,1,3,MNAR,FALSE,0.08545727136431784
O75351,VPS4B,1,2.631578947368421,17.51993380232117,0,0,0,0,MAR,TRUE,NA
P42677,RPS27,3,7.894736842105263,17.478748051679748,0,0,0,0,MAR,TRUE,NA
P14735,IDE,0,0,17.443841455652752,NA,NA,NA,NA,Complete,TRUE,NA
Q9Y696,CLIC4,0,0,17.19066439398589,NA,NA,NA,NA,Complete,TRUE,NA
P07686,HEXB,27,71.05263157894737,16.830374887223993,1,1,1,3,MNAR,FALSE,0.009495252373813094
Q9UMS0,NFU1,8,21.052631578947366,17.407379752676814,0,0,0,0,MAR,TRUE,NA
Q9Y450,HBS1L,7,18.421052631578945,17.594336382525736,0,0,0,0,MAR,TRUE,NA
Q9Y6Y8,SEC23IP,20,52.63157894736842,17.5140584858353,1,0,0,1,MAR,FALSE,NA
Q9NR45,NANS,6,15.789473684210526,17.280165667062448,0,0,0,0,MAR,TRUE,NA
P62913,RPL11,0,0,17.393031789726418,NA,NA,NA,NA,Complete,TRUE,NA
Q14696,MESD,19,50,17.162599339714564,1,0,1,2,MNAR,FALSE,0.21239380309845077
O43374,RASA4,9,23.684210526315788,17.5171549623938,0,0,0,0,MAR,TRUE,NA
O15498,YKT6,10,26.31578947368421,17.439530115401404,0,0,0,0,MAR,TRUE,NA
Q96I23,PYURF,16,42.10526315789473,17.10827214033583,1,0,1,2,MNAR,TRUE,0.5147426286856571
Q53H82,LACTB2,2,5.263157894736842,17.48721633496807,0,0,0,0,MAR,TRUE,NA
P62304,SNRPE,16,42.10526315789473,17.439947685234866,1,0,0,1,MAR,TRUE,NA
Q9H3N1,TMX1,1,2.631578947368421,17.350969982930895,0,0,0,0,MAR,TRUE,NA
Q9H3H3,C11orf68,4,10.526315789473683,17.43652065334502,0,0,0,0,MAR,TRUE,NA
O95376,ARIH2,11,28.947368421052634,17.483357972544347,0,0,0,0,MAR,TRUE,NA
Q9Y2R5,MRPS17,8,21.052631578947366,17.283002616938557,0,0,0,0,MAR,TRUE,NA
Q04759,PRKCQ,10,26.31578947368421,17.507171933781247,0,0,0,0,MAR,TRUE,NA
Q9Y5M8,SRPRB,4,10.526315789473683,17.451871788551124,0,0,0,0,MAR,TRUE,NA
P52566,ARHGDIB,6,15.789473684210526,16.877440523121386,0,1,1,2,MNAR,TRUE,0.6536731634182908
Q16527,CSRP2,8,21.052631578947366,16.74515722657347,0,1,1,2,MNAR,TRUE,0.2658670664667666
Q9Y4E8,USP15,0,0,17.183875376304037,NA,NA,NA,NA,Complete,TRUE,NA
P37235,HPCAL1,1,2.631578947368421,17.311385939675933,0,0,0,0,MAR,TRUE,NA
Q15031,LARS2,24,63.1578947368421,17.3239558461807,1,0,1,2,MNAR,FALSE,0.2723638180909545
Q86V88,MDP1,1,2.631578947368421,17.464048143973816,0,0,0,0,MAR,TRUE,NA
P39059,COL15A1,13,34.21052631578947,16.96605664377267,1,1,1,3,MNAR,TRUE,0.39280359820089955
P27487,DPP4,27,71.05263157894737,17.01323001779355,1,1,1,3,MNAR,FALSE,0.026986506746626688
P52815,MRPL12,9,23.684210526315788,17.332439243001627,0,0,0,0,MAR,TRUE,NA
O00748,CES2,2,5.263157894736842,17.311659411930176,0,0,0,0,MAR,TRUE,NA
Q13113,PDZK1IP1,16,42.10526315789473,16.99851637078847,1,1,1,3,MNAR,TRUE,0.4472763618190905
P09110,ACAA1,3,7.894736842105263,17.257111239768264,0,0,0,0,MAR,TRUE,NA
Q06124,PTPN11,0,0,17.33278560905991,NA,NA,NA,NA,Complete,TRUE,NA
Q14116,IL18,10,26.31578947368421,17.240398216855123,0,0,1,1,MAR,TRUE,NA
Q9BWM7,SFXN3,19,50,16.896048711795146,1,1,1,3,MNAR,FALSE,0.16691654172913542
P35659,DEK,6,15.789473684210526,17.34692658302786,0,0,0,0,MAR,TRUE,NA
Q96AG4,LRRC59,5,13.157894736842104,16.74501399602586,0,1,1,2,MNAR,TRUE,0.10794602698650675
Q9BUT1,BDH2,4,10.526315789473683,17.218279922387776,0,0,0,0,MAR,TRUE,NA
Q9H8S9,MOB1A,16,42.10526315789473,17.341166251837404,1,0,1,2,MNAR,TRUE,0.1024487756121939
Q13155,AIMP2,1,2.631578947368421,17.42963446583319,0,0,0,0,MAR,TRUE,NA
P84098,RPL19,0,0,17.298465025083438,NA,NA,NA,NA,Complete,TRUE,NA
O60220,TIMM8A,12,31.57894736842105,17.17653734427393,1,0,1,2,MNAR,TRUE,0.9330334832583708
Q9Y285,FARSA,1,2.631578947368421,17.38591941715546,0,0,0,0,MAR,TRUE,NA
P05164,MPO,23,60.526315789473685,16.812905388298393,1,1,1,3,MNAR,FALSE,0.0069965017491254375
Q9UBR2,CTSZ,2,5.263157894736842,16.857999266905164,0,1,0,1,MAR,TRUE,NA
P04275,VWF,10,26.31578947368421,16.955403342672813,0,1,1,2,MNAR,TRUE,0.719640179910045
Q9UJZ1,STOML2,3,7.894736842105263,17.274995440667404,0,0,0,0,MAR,TRUE,NA
P84103,SRSF3,1,2.631578947368421,17.27953045783195,0,0,0,0,MAR,TRUE,NA
Q8NBF2,NHLRC2,2,5.263157894736842,17.42416266569337,0,0,0,0,MAR,TRUE,NA
P45984,MAPK9,9,23.684210526315788,17.358268641340036,0,0,0,0,MAR,TRUE,NA
Q14714,SSPN,2,5.263157894736842,17.287997148691073,0,0,0,0,MAR,TRUE,NA
P16284,PECAM1,3,7.894736842105263,17.023133523843082,0,1,0,1,MAR,TRUE,NA
P51665,PSMD7,0,0,17.153673291118057,NA,NA,NA,NA,Complete,TRUE,NA
Q9HAT2,SIAE,26,68.42105263157895,17.4016875259104,1,0,1,2,MNAR,FALSE,0.06346826586706647
Q16539,MAPK14,7,18.421052631578945,17.35129921763963,0,0,0,0,MAR,TRUE,NA
Q8N3D4,EHBP1L1,3,7.894736842105263,17.382198289179648,0,0,0,0,MAR,TRUE,NA
P61006,RAB8A,13,34.21052631578947,16.685406696443398,1,1,1,3,MNAR,TRUE,0.079960019990005
