replicate,r
758,0.2917350503937082
759,0.21643925156108076
760,0.19241565338882133
761,0.23587263643101378
762,0.2924237170473588
763,0.2941275862753428
764,0.28338307588240336
765,0.1828139905056852
766,0.24042105600470123
767,0.26682763262255743
768,0.2294326811804752
769,0.1782802676870373
770,0.24204993643105294
771,0.17451346614907232
772,0.26593977319037676
773,0.23839761268336027
774,0.19511549742887813
775,0.20640333876769368
776,0.19548121561496276
777,0.2841977254607724
778,0.27027864085836384
779,0.22877093730448192
780,0.14764369800241608
781,0.2297856956466049
782,0.1919310840731293
783,0.19599815446106067
784,0.2588951661313944
785,0.17635594350252615
786,0.20643458216365926
787,0.22915367846992457
788,0.20954490836819595
789,0.23730314967557073
790,0.17925983591855482
791,0.18049967917541448
792,0.24411868559183314
793,0.16824795798031258
794,0.20062745546417293
795,0.28306136437603585
796,0.21874761719949806
797,0.22868079189717602
798,0.1805756705492255
799,0.23049712756074361
800,0.15742680280004628
801,0.20484276282022207
802,0.2233760604322831
803,0.18902387116390373
804,0.1737587551180315
805,0.255154220628868
806,0.32868794527585965
807,0.2390372867190903
808,0.23158412006266715
809,0.21833577663305406
810,0.2804932269771802
811,0.24405869972807875
812,0.31804839270069235
813,0.19407398367230386
814,0.22204805375234846
815,0.28316747040659745
816,0.2218850827894603
817,0.23140138327360849
818,0.24466091729197675
819,0.2742933872602346
820,0.23143134295269996
821,0.22438031597504723
822,0.2532194488352366
823,0.18758806468837266
824,0.1504329320838044
825,0.1665754676574094
826,0.17902104253041543
827,0.20014052408181865
828,0.16726406225035817
829,0.17215412476090441
830,0.23168301624751647
831,0.17648652621521463
832,0.20877595456116532
833,0.21416492896615563
834,0.24437575146412768
835,0.21520921728187245
836,0.17144890308820582
837,0.19949123861460535
838,0.22041035418241928
839,0.23335807881829362
840,0.2552552641597226
841,0.1597259582198282
842,0.27002077158567994
843,0.20839884793058977
844,0.23556560606762747
845,0.26589999520090785
846,0.24301964154567712
847,0.2151338131003382
848,0.24491935031145481
849,0.21816561431126386
850,0.21295454324340654
851,0.2009175341262172
852,0.16072660615669304
853,0.20189191984284377
854,0.21288609090317595
855,0.2484972131653308
856,0.2552784080720904
857,0.1767449544188019
858,0.24719572444493432
859,0.2275229524643833
860,0.1751331159280271
861,0.11640992142748172
862,0.22818082708832896
863,0.18352488119428775
864,0.14102795338579405
865,0.25278612697091113
866,0.14473803964560636
867,0.20430248001623771
868,0.22694677357481655
869,0.2669770981404275
870,0.2790346597660432
871,0.2401910831388749
872,0.1537112142267245
873,0.170159112035574
874,0.20777141340750074
875,0.22781107726644237
876,0.2315894640412132
877,0.2665962475424343
878,0.23210360731381263
879,0.22748822607573085
880,0.1701765272415376
881,0.20068593253329184
882,0.20519578102441569
883,0.18579116964168094
884,0.24868308349343346
885,0.20705435776946812
886,0.16195694374889294
887,0.19203366765258695
888,0.2286507053862159
889,0.14016335695112817
890,0.2119854541718755
891,0.24935403070050172
892,0.2275419066085058
893,0.25949052811992224
894,0.1712863804866769
895,0.20410460508812225
896,0.20015292461776857
897,0.18213655491324524
898,0.19559010225795997
899,0.20744543324442802
900,0.22045809878135936
901,0.19454113182227334
902,0.21016736015460427
903,0.2607836542743618
904,0.22403264660204955
905,0.2242556603725897
906,0.17704595571938517
907,0.13857284549761573
908,0.2770222770943215
909,0.1859419615811275
910,0.2186659638094104
911,0.2426488444525133
912,0.2265187367036301
913,0.22876700266296157
914,0.35284886920465675
915,0.2544860443234725
916,0.3078525487269864
917,0.15820185583872856
918,0.24350499920803426
919,0.19270369866162432
920,0.252103202809678
921,0.2321982495063336
922,0.1948059053972639
923,0.233011897584609
924,0.196466924366783
925,0.19482412419727174
926,0.19713438509372777
927,0.2181496131160793
928,0.1706647253224495
929,0.20900291564307275
930,0.18159134869241786
931,0.1509767481537696
932,0.23062866771214685
933,0.29265376925459013
934,0.2431777280670609
935,0.21339591240981107
936,0.2838283638022915
937,0.19190362641107184
938,0.2193824087035671
939,0.23297836458323198
940,0.22083619510112265
941,0.24143478657121004
942,0.2284513718577707
943,0.2659472375890511
944,0.15588406636887933
945,0.22627264163508493
946,0.2648949438732094
947,0.2070371796953713
948,0.1902176763762685
949,0.1722875403902
950,0.28386561478286865
951,0.15694785649052964
952,0.20646733825575944
953,0.21409221881049367
954,0.22278604154500556
955,0.2106584336152036
956,0.21616288595000785
957,0.22137272414593365
958,0.21576248538722892
959,0.18669220507243461
960,0.1980794682808175
961,0.25945581607253754
962,0.24757615024020627
963,0.20118671694016313
964,0.265899206199508
965,0.15309777842711206
966,0.21592227138708006
967,0.20487592863617102
968,0.25585234108097454
969,0.2041254866577748
970,0.16286474364501594
971,0.20431949186611842
972,0.20373862771232606
973,0.1931784241097281
974,0.19810385695857094
975,0.1539049998016843
976,0.20120289553341716
977,0.21426674369220788
978,0.17781635440451485
979,0.1943197739802503
980,0.20211562952853018
981,0.22491369230995778
982,0.21990741643837125
983,0.23727943944549584
984,0.19248918775913101
985,0.2175330898533891
986,0.19649389491086966
987,0.20451930058404216
988,0.289885095746662
989,0.29462519586569236
990,0.26185900135721807
991,0.2304150167156206
992,0.22973898360013753
993,0.19754635042039778
994,0.20380031731282516
995,0.1964653859774049
996,0.16764072531415158
997,0.22970219172203166
998,0.2069685405428604
999,0.18565368435452703
1000,0.20810889730315107
