pathway,padj,NES,size,leadingEdge,database,pval,ES,log2err,contrast,term_idx,start_deg,end_deg,mid_deg,start_rad,end_rad,mid_rad,arc_r1_var,clean_label
GOBP_LEUKOCYTE_MIGRATION,0.01670831369224409,1.9231299098870107,66,THY1;FOLR2;CTSG;ADAM10;CD34;LGMN;THBS4;CALR;APOD;PPIB;MYH9;MSN;AKT1;CNN2;PECAM1;MIF;PLEC;LGALS3;P4HB;CRK;SRP54;PPIA;MCU;RHOA;MAPK3;S100A9;ANXA1,GO:BP,8.926213606355592e-5,0.4761840846608949,0.5384340963099162,Training_CRE,11,46.33870967741936,54.62903225806453,50.48387096774195,0.8087630549967273,0.9534564800814186,0.881109767539073,5.288086434285644,Leukocyte Migration
GOBP_ACTIN_FILAMENT_BUNDLE_ORGANIZATION,0.01869259261432943,1.9075100117654045,47,RHOC;LIMCH1;FSCN1;CALD1;HSP90B1;PLS3;LCP1;SYNPO2L;DPYSL3;EZR;ZYX;MARCKS;MYL9;ARRB1;DNM2;S100A10;PAK2;RHOA;PFN1;FLNA;ACTN1,GO:BP,1.67219839800613e-4,0.5075667438753791,0.5188480777437918,Training_CRE,12,57.62903225806453,65.9193548387097,61.7741935483871,1.0058163576412484,1.1505097827259396,1.078163070183594,5.264961891685835,"Actin Filament Bundle
Org."
GOBP_LEUKOCYTE_CELL_CELL_ADHESION,0.01869259261432943,1.9322497089022088,58,THY1;GPNMB;CD276;CTSG;HLA-A;CASP3;CD44;MSN;AKT1;EZR;NT5E;ACTB;PECAM1;B2M;HSPH1;AP3B1;LGALS3;HSPD1;RPS3;RHOA;S100A9;ANXA1;FERMT3;HLA-DRB5;PRDX2;LRG1,GO:BP,1.8093189681327553e-4,0.4907556195806897,0.5188480777437918,Training_CRE,13,68.9193548387097,77.20967741935485,73.06451612903228,1.2028696602857696,1.3475630853704608,1.2752163728281154,5.264961891685835,"Leukocyte Cell Cell
Adhesion"
GOBP_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_DEPOLYMERIZATION,0.01869259261432943,2.030227022922841,20,ADD3;TMOD3;CAPZB;GSN;CAPZA1;TMOD4;CAPG;CAPZA2;TMOD1;SPTAN1;SVIL;SPTBN1,GO:BP,2.143486120636033e-4,0.6601765740522555,0.5188480777437918,Training_CRE,14,80.20967741935485,88.5,84.35483870967741,1.3999229629302905,1.5446163880149817,1.4722696754726359,5.264961891685835,"Negative Reg.
Actin Filament
Depolymerization"
GOBP_OSTEOBLAST_DIFFERENTIATION,0.01869259261432943,1.9356889066702736,45,MRC2;SYNCRIP;RBMX;COL1A1;IGFBP5;TPM4;SND1;VCAN;CLTC;COL6A1;ALYREF;HNRNPU;AKT1;HNRNPC;BCAP29;CLIC1;DHX9,GO:BP,1.5994566265649756e-4,0.519474053416444,0.5188480777437918,Training_CRE,15,91.5,99.79032258064515,95.64516129032259,1.5969762655748114,1.7416696906595026,1.6693229781171572,5.264961891685835,"Osteoblast
Differentiation"
GOBP_RECEPTOR_MEDIATED_ENDOCYTOSIS,0.01869259261432943,1.9243834331252112,64,MRC1;LRP1;CAV2;RALB;EPS15;CLTC;ARF1;CTTN;CANX;CAP1;EZR;AP2B1;ARF6;B2M;ARRB1;DNM2;AP2A1;CLTB;AP2M1;SNX1;ANXA2;CD63;SCARB2;CD14;AP2S1;PICALM;SNX9;TF;SDCBP;APOC1;PPT1;ADIPOQ;HGS;APOE,GO:BP,1.3007538687476365e-4,0.4800485880266613,0.5188480777437918,Training_CRE,16,102.79032258064515,111.0806451612903,106.93548387096772,1.7940295682193323,1.9387229933040235,1.8663762807616775,5.264961891685835,"Receptor Mediated
Endocytosis"
GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION,0.01869259261432943,2.0577817680398587,16,LRP1;FSCN1;LAMA2;COL6A1;AEBP1;CST3;LAMB2;TNXB;NID1;LAMC1;AGT;LAMB1,GO:BP,2.209028952734485e-4,0.7106091317763243,0.5188480777437918,Training_CRE,17,114.0806451612903,122.37096774193546,118.2258064516129,1.9910828708638535,2.1357762959485442,2.063429583406199,5.264961891685835,Reg. ECM Org.
GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY,0.02575172822079998,1.9856258699620295,30,THY1;ADAM10;LAMA2;MYH9;COL3A1;ZYX;LAMB2;TLN1;NID1;CD63;FLNA;LAMC1;NME2;FERMT3;FBLN1;LAMB1;CTNNA1;LIMS1;ITGA1,GO:BP,3.478004936967921e-4,0.5825477693101704,0.49849310876659025,Training_CRE,18,125.37096774193546,133.6612903225806,129.51612903225802,2.1881361735083744,2.3328295985930656,2.2604828860507196,5.190407839138551,"Integrin Mediated
Signaling"
GOBP_ACTOMYOSIN_STRUCTURE_ORGANIZATION,0.02852500175091774,1.7094781211255303,86,RHOC;TMOD3;LIMCH1;IQGAP1;OBSCN;MYH10;TMOD4;MYH9;SYNPO2L;KRT19;CNN3;MYBPH;CNN2;ZYX;MYOZ1;PLEC;MYL9;ARRB1;DNM2;TMOD1;S100A10;PAK2;MYO18A;ACTC1;EPB41L2;RHOA;PFN1;TCAP;ACTA1,GO:BP,4.17360745933518e-4,0.4027262304082272,0.49849310876659025,Training_CRE,19,136.6612903225806,144.95161290322577,140.8064516129032,2.3851894761528953,2.5298829012375865,2.457536188695241,5.162887694200517,"Actomyosin Structure
Org."
HALLMARK_MITOTIC_SPINDLE,0.03341561528615835,1.7759066296772654,42,FSCN1;SEPTIN9;CAPZB;GSN;MYH10;MYH9;DYNC1H1;CTTN;YWHAE;ACTN4;EZR;MARCKS;ARHGDIA;ARF6;SPTAN1;SPTBN1;VCL;EPB41L2;KIF5B;FLNA,Hallmark,0.00310842932894496,0.4769587663664365,0.35481951210374685,Training_CRE,20,147.95161290322577,156.24193548387092,152.09677419354833,2.582242778797416,2.726936203882107,2.6545894913397614,5.114731260308612,Mitotic Spindle
HALLMARK_IL2_STAT5_SIGNALING,0.03974856720281013,1.7172915532824389,39,CKAP4;CTSZ;CASP3;COL6A1;ANXA4;CD44;CAPG;NDRG1;NT5E;PLEC;AHNAK;CYFIP1,Hallmark,0.00462192641893141,0.46898827307848906,0.291090917251384,Training_CRE,21,159.24193548387092,167.53225806451607,163.3870967741935,2.779296081441937,2.9239895065266284,2.851642793984283,5.04893638976988,IL2 Stat5 Signaling
GOBP_REGULATION_OF_CELLULAR_COMPONENT_SIZE,0.04078130181286529,1.737038279797063,80,ADD3;ELAVL1;TMOD3;ARPC2;CRABP2;CAPZB;COL6A1;GSN;CAPZA1;TMOD4;HCLS1;CTTN;HSP90AA1;CAPG;MSN;EZR;ARF6;CAPZA2;DNM2;TMOD1;LAMTOR5;AP2M1;DSTN;SPTAN1;SVIL;CYFIP1;ARPC3;SPTBN1;RHOA;PFN1;PICALM;SNX9;MTPN;VASP,GO:BP,6.884856805773543e-4,0.41532740846102856,0.47727081536286214,Training_CRE,22,170.53225806451607,178.82258064516122,174.67741935483863,2.976349384086458,3.1210428091711493,3.0486960966288033,5.037261614458965,"Reg. Cellular
Component Size"
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE,0.0427637018215606,1.8975645907347267,18,LRP1;PGRMC1;AKT1;EZR;RHOG;ARF6;LGALS3;SPTBN1;KIF5B;ATP2B4,GO:BP,7.70083544338739e-4,0.6359274037800838,0.47727081536286214,Training_CRE,23,181.82258064516122,190.11290322580638,185.96774193548382,3.173402686730979,3.31809611181567,3.2457493992733246,5.013472555310861,"Positive Reg. Protein
Localization To Plasma
Membrane"
GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION,0.04454304131259521,1.7914506894015707,45,CD248;CTSH;IQGAP1;CORO1C;CALR;AKAP12;AKT1;CAP1;PLEC;ARF6;ARHGDIB;APPL1;CD63;KRT2;PFN1;LAMTOR2;LRG1;CYGB;THBS1;CFL1;AQP1;NRP1;GLIPR2;ILK,GO:BP,8.271921009091964e-4,0.4807653481467402,0.47727081536286214,Training_CRE,24,193.11290322580638,201.40322580645156,197.25806451612894,3.3704559893755,3.5151494144601916,3.442802701917845,4.989847487218924,"Ameboidal Type Cell
Migration"
HALLMARK_COAGULATION,0.04815958348468338,1.6620982622480465,53,S100A13;LRP1;CTSH;LGMN;CAPN2;GSN;ARF4;SPARC;PECAM1;ANG;CTSB;ANXA1;TF;A2M;APOC1;SERPINA1;CRIP2;GNG12;LAMP2;THBS1;C3;CFB;SERPING1;CFD;C1QA,Hallmark,0.00671994188158372,0.4278420091026087,0.23835292164691088,Training_CRE,25,204.40322580645156,212.69354838709674,208.54838709677418,3.5675092920200213,3.712202717104713,3.639856004562368,4.926387699321771,Coagulation
GOBP_CELL_SUBSTRATE_ADHESION,0.04857731681150112,1.7062248757708511,80,THY1;LIMCH1;FBLN5;ARPC2;CD34;COL1A1;ACTN3;JUP;CORO1C;CALR;APOD;COL3A1;CD44;CTTN;ACTN4;PECAM1;ZYX;S100A10;P4HB;TLN1;CRK;ANXA2;TNXB;NID1;VCL;CD63;RHOA;FLNA;LAMC1;ACTN1;FERMT3;FBLN1,GO:BP,9.567845179530328e-4,0.40795989596063376,0.47727081536286214,Training_CRE,26,215.69354838709674,223.98387096774192,219.8387096774193,3.7645625946645427,3.9092560197492343,3.836909307206888,4.915703406825788,"Cell Substrate
Adhesion"
GOBP_POSITIVE_REGULATION_OF_HYDROLASE_ACTIVITY,0.04978507509533051,1.84322102848209,27,RHOC;THY1;CORO1C;RANGAP1;RCN3;AKT1;RHOG;S100A10;PSAP;RPS3;RHOA;SNX9,GO:BP,0.00117433339741346,0.5546296767556715,0.45505986738722953,Training_CRE,27,226.98387096774192,235.2741935483871,231.12903225806454,3.961615897309064,4.106309322393756,4.03396260985141,4.85,"Positive Reg.
Hydrolase Activity"
GOBP_RESPONSE_TO_TYPE_II_INTERFERON,0.04978507509533051,1.8478491134894872,29,MRC1;SYNCRIP;ACTR2;ACTR3;GSN;CD58;STAT1;ZYX;GAPDH;CALM1;VIM;KIF5B,GO:BP,0.00117668719977708,0.5465914840138085,0.45505986738722953,Training_CRE,28,238.2741935483871,246.56451612903228,242.41935483870967,4.158669199953586,4.303362625038277,4.231015912495931,4.85,"Resp. to Type Ii
Interferon"
GOBP_PROTEIN_POLYUBIQUITINATION,0.00832857174876588,-2.1552610747873056,42,ARIH2;UBE2V2;UBE2G1;BCL2;RNF126;UBE2D1;THOP1;UBE2N;WDR77;UBE4A;RNF114;NPEPPS;TPP2;UBE2K;RNF7;UBR4,GO:BP,1.4060616345693674e-5,-0.560000809771794,0.5933254763964051,Training_CRE,29,254.56451612903228,262.85483870967744,258.7096774193549,4.442988965197824,4.587682390282515,4.515335677740169,5.410625809865908,"Protein
Polyubiquitination"
GOBP_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT,0.04857731681150112,-1.7135083409752403,68,ATP2B1;BCL2;MICU2;PLN;ERO1A;CACNB3;PPP3CB;CACNA1S;PRKACA;CACNA2D1;JPH1;ATP2A2;AFG3L2;DHRS7C;NIPSNAP2;ATP1A2;RYR1;CACNB1;DMD;GSTM2;SPG7;ANK2;PPP3R1;NOL3;ATP2A1;CASQ2;HRC;LETM1;VDAC1;CUL5;ATP2B2,GO:BP,9.525585512961898e-4,-0.4012303415377452,0.47727081536286214,Training_CRE,30,265.85483870967744,274.1451612903227,270,4.640042267842344,4.784735692927037,4.71238898038469,4.915703406825788,"Calcium Ion
Transmembrane
Transport"
GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_REMOVAL,0.04978507509533051,-1.8979942178968472,32,USP13;STAMBP;MINDY3;SHMT2;USP7;DNAJB2;USP47;GPS1;USP24;HINT1;UBXN1;USP5;COPS4;COPS6;COPS7A;PARK7;COPS5;USP15,GO:BP,0.00115546136300416,-0.5269582778260753,0.45505986738722953,Training_CRE,31,277.1451612903227,285.4354838709678,281.29032258064524,4.837095570486867,4.9817889955715575,4.909442283029212,4.85,"Protein Mod. By Small
Protein Removal"
