gene,logFC_CRE,t_CRE,pi_CRE,logFC_PLA,t_PLA,pi_PLA,sig_class,is_sig,quadrant,set
PDK2,-0.534564110695086,-1.38842948464186,0.40216348306944977,0.201595138990569,0.507532396221298,0.9075205954854674,NS,FALSE,Discordant (CRE down / PLA up),cre_dn
RPS26,0.135418150396806,0.855734105285656,0.8833889067845532,-0.417339849282438,-2.26845322576549,0.2383657295942356,NS,FALSE,Discordant (CRE up / PLA down),cre_up
AP2M1,0.16615766354958,0.944347506820834,0.8415305112203713,0.128118757487922,0.626328523183004,0.923382468209418,NS,FALSE,Concordant Up,cre_up
HSD17B4,-0.0942282310182421,-0.613884345558155,0.9444222913020408,-0.0975514047582564,-0.525165150657259,0.9520505463045464,NS,FALSE,Concordant Down,cre_dn
RNF114,-0.305575471210645,-1.48685103470221,0.5673652915880204,-0.099298860298525,-0.303832031392289,0.9737723376176995,NS,FALSE,Concordant Down,cre_dn
ACSS1,-0.20446261309564,-0.90741650986389,0.8182832572798803,0.0271137037764717,0.105461527127585,0.9976551956623886,NS,FALSE,Discordant (CRE down / PLA up),cre_dn
ARPC1B,0.600896002536029,1.64437346815255,0.27261807159764356,-0.10825879168442,-0.221350107139041,0.9796408414973772,NS,FALSE,Discordant (CRE up / PLA down),cre_up
ZYX,0.273740283525516,1.54286343156404,0.5785168432275498,-0.025973193800283,-0.125919253237454,0.997290298294618,NS,FALSE,Discordant (CRE up / PLA down),cre_up
MCCC1,-0.26652169732521,-1.17876861077279,0.6911301532325642,0.282071490582517,1.11258700119121,0.6961435832260482,NS,FALSE,Discordant (CRE down / PLA up),cre_dn
SRP14,0.407698331905809,1.37467991027629,0.49919159978222105,-0.00124853999996688,-0.00375442910355283,0.9999962931440136,NS,FALSE,Discordant (CRE up / PLA down),cre_up
KHDRBS1,0.27768501102036,0.974356929405916,0.7432747389833632,-0.633322056898017,-1.81799606569115,0.21258624884145036,NS,FALSE,Discordant (CRE up / PLA down),cre_up
UBA3,-0.197744510176832,-1.28645466268849,0.7345177745941253,-0.215242488846805,-1.20447021700666,0.7353160231470424,NS,FALSE,Concordant Down,cre_dn
EZR,0.255013001751685,1.44222859603387,0.6288225880629317,-0.417679901682288,-1.95196581554013,0.3145301367840865,NS,FALSE,Discordant (CRE up / PLA down),cre_up
PPIL1,0.12865177768213,0.67900836552491906,0.9154770923436888,-0.0970470971218163,-0.440575043826639,0.9609437097454904,NS,FALSE,Discordant (CRE up / PLA down),cre_up
BCKDHB,-0.411656157908762,-0.971178959440375,0.6442385952660958,-0.0784067781308764,-0.137351729771003,0.9910962501605858,NS,FALSE,Concordant Down,cre_dn
HNRNPM,0.563861411530691,2.16023173542842,0.16977616397750175,0.166513505703758,0.503958314812812,0.9234361405652912,NS,FALSE,Concordant Up,cre_up
SYNPO2L,0.953145814604682,1.48701539687371,0.17066295118762936,1.05343388356984,1.05501320187131,0.2883203630279175,NS,FALSE,Concordant Up,cre_up
BCKDHA,-0.173429927417786,-0.775092623712941,0.8692804602480683,0.0365736184769716,0.145772730115094,0.9955549542137812,NS,FALSE,Discordant (CRE down / PLA up),cre_dn
BPNT1,-0.0631403549108285,-0.493020114308912,0.970887372622394,-0.101200225378115,-0.679699748941404,0.9328106228111436,NS,FALSE,Concordant Down,cre_dn
LSM3,0.545440285710381,2.43657278232831,0.13913062021286424,-0.149132619340435,-0.669333245900097,0.9052060434687078,NS,FALSE,Discordant (CRE up / PLA down),cre_up
HNRNPUL1,0.438646669049952,1.55313351250651,0.41590797822213577,0.319218343017951,0.870166592227512,0.7428350436840402,NS,FALSE,Concordant Up,cre_up
STAT5B,-0.0818602787083904,-0.718349057775402,0.9415584300243508,-0.38834349367036203,-2.93127356436739,0.14655147660648396,NS,FALSE,Concordant Down,cre_dn
ETHE1,-0.12066415570915,-0.572425142902995,0.9351606489617116,0.772472396729658,3.77376920219982,0.00584332079577054,Sig PLA only,TRUE,Discordant (CRE down / PLA up),cre_dn
CTTN,0.306529073708241,1.30100602662216,0.6153355311655297,-0.308341592752484,-1.12568727674852,0.668584373805468,NS,FALSE,Discordant (CRE up / PLA down),cre_up
MYL9,0.445905081427821,1.30964509825862,0.4903084875637864,0.869374036610349,2.19632131754025,0.05766789659304958,NS,FALSE,Concordant Up,cre_up
RHOC,1.1175169714214,4.21599302415931,2.1368432242168436e-4,-0.145478328710613,-0.318805637702252,0.9596701969703944,Sig CRE only,TRUE,Discordant (CRE up / PLA down),cre_up
ACSS2,-0.168456847606617,-1.06427923920773,0.81521988756238,-0.20910352641766,-1.13633475190557,0.7584785903563049,NS,FALSE,Concordant Down,cre_dn
ARRB1,0.32432276713733,0.843719860310347,0.7496376887206144,-0.648825809005427,-1.09692902545602,0.446818218514678,NS,FALSE,Discordant (CRE up / PLA down),cre_up
QKI,-0.218418760177606,-0.73757400528466,0.8482978287143029,0.18548015108718,0.466392964821214,0.9223773446289888,NS,FALSE,Discordant (CRE down / PLA up),cre_dn
SSR4,0.814693006992986,2.63324938121225,0.03693045462004107,-0.10827599069788,-0.321367720749922,0.9695896991239392,Sig CRE only,TRUE,Discordant (CRE up / PLA down),cre_up
PIP4K2A,-0.231019012142244,-0.616331580075961,0.8696617497694307,0.0927942928588941,0.185833718147495,0.9855590779904672,NS,FALSE,Discordant (CRE down / PLA up),cre_dn
ACOT1,-1.012216723607,-2.76025979015967,0.01222166518990312,0.120306999688776,0.228450739313503,0.9766755759312764,Sig CRE only,TRUE,Discordant (CRE down / PLA up),cre_dn
APIP,-0.319612865733685,-1.40285766015492,0.5747513913628784,-0.225857652628022,-0.822228387565837,0.8225755882174692,NS,FALSE,Concordant Down,cre_dn
THOP1,-0.31781291293667,-1.72868513011248,0.4759645954522863,-0.180967604042806,-0.813396022888302,0.8561763763723207,NS,FALSE,Concordant Down,cre_dn
SNRPD2,0.333561404880165,1.55441079546474,0.517166872603687,-0.594113097397923,-2.02847824452326,0.1851244052658147,NS,FALSE,Discordant (CRE up / PLA down),cre_up
TRIM25,0.255377139986706,1.12250222109745,0.7179651561145312,-0.166252844529851,-0.684105640935621,0.8913749374269951,NS,FALSE,Discordant (CRE up / PLA down),cre_up
MARCKS,0.37381447591406,1.26962942641456,0.5642916783370403,0.341169729145156,0.957520775283239,0.6974902825722761,NS,FALSE,Concordant Up,cre_up
RPA2,-0.228068841481697,-1.22422699373355,0.7183204454330473,0.199634006355598,0.997780970375868,0.8013320094675177,NS,FALSE,Discordant (CRE down / PLA up),cre_dn
PDPR,-0.129620851422558,-0.624566915411351,0.9230104617112752,0.37104495349992,1.61429556653652,0.4572927855891119,NS,FALSE,Discordant (CRE down / PLA up),cre_dn
MCCC2,-0.152290186027805,-0.662956620281802,0.903599549376904,-0.304824197848028,-1.11303302309424,0.6763120845165561,NS,FALSE,Concordant Down,cre_dn
RPL18A,0.370083602798903,1.45099362620864,0.5072083484788859,-0.112086185820351,-0.355518645263745,0.9646426297177756,NS,FALSE,Discordant (CRE up / PLA down),cre_up
BTD,-0.145664660899033,-0.442280626349002,0.9417028690158674,0.461968908899459,1.20651985224372,0.5161378904766257,NS,FALSE,Discordant (CRE down / PLA up),cre_dn
RPA1,-0.244465596847466,-1.07022765173061,0.7459039975412532,-0.246737758969624,-0.740580476955789,0.8301987451863321,NS,FALSE,Concordant Down,cre_dn
AHCYL2,-0.148494187119466,-0.753789346980376,0.891020974628754,-0.268726646239482,-0.964932756675287,0.7519218279167772,NS,FALSE,Concordant Down,cre_dn
SORD,-0.80857722807272,-3.14672063893814,0.01270174325224575,-0.502794200693673,-1.68938025332018,0.32148032220624795,Sig CRE only,TRUE,Concordant Down,cre_dn
CSNK2B,-0.50289569355906,-2.61784875304718,0.12253942936437952,-0.0394425666593765,-0.175909558680422,0.9941555722108404,NS,FALSE,Concordant Down,cre_dn
SNRPB,0.323383156598103,1.82410710053142,0.4487212446910543,0.422445061235903,1.57910023056474,0.42349154877597706,NS,FALSE,Concordant Up,cre_up
USP7,-0.255393964938664,-1.3232316512837,0.6619122027535254,0.300478135384273,1.33381550527124,0.6121931650043466,NS,FALSE,Discordant (CRE down / PLA up),cre_dn
DYNLT1,0.57111443113771,2.06499868571932,0.1918495655550938,0.455737947314027,1.04025744846997,0.5895707708310197,NS,FALSE,Concordant Up,cre_up
SNX9,0.432298555399967,1.06878403475352,0.5960072108023743,-0.271093922530032,-0.449297153989513,0.8933378227823795,NS,FALSE,Discordant (CRE up / PLA down),cre_up
BPHL,-0.274797909616904,-0.492666952095895,0.8800729964349517,1.12778837677,1.78602495597567,0.06695525233980958,NS,FALSE,Discordant (CRE down / PLA up),cre_dn
PTER,-0.162648314157977,-0.778772486849872,0.8771925847409875,-0.034584999654216,-0.101536997239833,0.9971321120090584,NS,FALSE,Concordant Down,cre_dn
DDX6,-0.112083053781037,-0.799320200210038,0.9109526175322928,0.327125735319914,1.10549342409583,0.662737160324824,NS,FALSE,Discordant (CRE down / PLA up),cre_dn
PPP2CB,-0.120526687311365,-0.737826905132722,0.9127329395889974,0.12721557526991,0.531320464982186,0.9372350979513197,NS,FALSE,Discordant (CRE down / PLA up),cre_dn
FITM2,-0.16695215120945,-0.921613971999856,0.8469103423768813,0.840905187360697,2.84629276415815,0.02282329008426184,Sig PLA only,TRUE,Discordant (CRE down / PLA up),cre_dn
RPL37A,0.401047448613168,2.42547712258574,0.23148860186421744,0.0189083708525466,0.0664259034431166,0.9989862277242308,NS,FALSE,Concordant Up,cre_up
RNF126,-0.401044261203662,-2.50778842998485,0.21620153042368315,-0.450189275016475,-2.16414607667279,0.24544268852195375,NS,FALSE,Concordant Down,cre_dn
PPCDC,-0.291967192294836,-1.25958593684991,0.645311640995137,-0.267067386514901,-0.845207916999094,0.7873472901050389,NS,FALSE,Concordant Down,cre_dn
PIP4K2B,-0.385560833267386,-1.65280132633928,0.4317886435724306,0.75611572981999,2.40319269608348,0.06253719346707347,NS,FALSE,Discordant (CRE down / PLA up),cre_dn
LSM6,0.252960889571478,1.69860969682569,0.5625527157137936,0.0794816615040936,0.457261663923254,0.9665495051883104,NS,FALSE,Concordant Up,cre_up
