gene,log2_fold_change,neg_log10_pvalue,pi_score,adjusted_pvalue,direction
TNNT1,0.6523,0.4145,0.536575,0.709906,NS
UNC45B,0.4084,0.6611,0.537033,0.580269,NS
SUCLG2,0.3821,0.7065,0.537122,0.564432,NS
IMMT,0.3828,0.7035,0.537847,0.565435,NS
CRAT,0.3857,0.6974,0.538269,0.569696,NS
EPHX1,-0.385,0.6958,0.539666,0.570491,NS
CRYL1,-0.4526,0.591,0.540145,0.606296,NS
SEC24C,0.3116,0.8578,0.540386,0.510487,NS
LUM,-0.5892,0.4534,0.540605,0.681393,NS
PRKAG1,0.4517,0.5912,0.540723,0.606296,NS
ELOB,0.3259,0.8191,0.540793,0.525216,NS
DYNLT1,0.5003,0.5332,0.54102,0.641509,NS
MDH2,0.3403,0.7837,0.541156,0.532891,NS
COPB1,0.4544,0.5841,0.542715,0.608906,NS
SPTBN1,-0.4918,0.5395,0.54287,0.635389,NS
CZIB,-0.2836,0.9313,0.544399,0.50077,NS
SETD7,0.3351,0.7877,0.544517,0.530811,NS
PDPR,0.3531,0.7465,0.54499,0.545511,NS
S100A6,-0.598,0.4384,0.54682,0.690857,NS
ISCA1,-0.4733,0.5534,0.547109,0.627136,NS
SNRPD2,-0.3961,0.6609,0.54728,0.580269,NS
HECTD1,0.5056,0.5166,0.548054,0.646605,NS
TCAP,0.5992,0.4358,0.548114,0.691572,NS
MYO1C,-0.4919,0.5293,0.549046,0.643461,NS
DNAJA4,0.3906,0.666,0.549359,0.580269,NS
ANXA7,-0.2373,1.0939,0.550094,0.455589,NS
ATP1A2,0.4013,0.646,0.550509,0.586806,NS
HDDC2,0.5653,0.4582,0.550807,0.680866,NS
HEBP1,-0.4761,0.5425,0.551724,0.633821,NS
HNRNPF,-0.3672,0.7027,0.552063,0.565435,NS
ACTR1A,0.2795,0.9227,0.552216,0.501944,NS
ACOT13,0.3857,0.6684,0.552338,0.580269,NS
FAM120A,0.4911,0.5245,0.552572,0.644906,NS
NT5C,0.3923,0.6564,0.552719,0.581751,NS
BAG3,0.3744,0.6865,0.553326,0.576927,NS
MICU2,0.5695,0.4512,0.553404,0.683116,NS
LASP1,-0.4967,0.516,0.554249,0.647017,NS
FN3K,0.3744,0.6843,0.554377,0.577118,NS
ATP5ME,0.4079,0.627,0.554951,0.594478,NS
PRKCD,-0.4489,0.5688,0.555463,0.618523,NS
RNH1,-0.2847,0.8927,0.556967,0.503458,NS
GSTP1,-0.2797,0.9054,0.558183,0.501944,NS
CD34,-0.4448,0.5668,0.559598,0.61941,NS
AZGP1,-0.4899,0.5137,0.560186,0.648922,NS
OPTN,0.3848,0.6516,0.56139,0.583822,NS
MAP2K6,0.379,0.6614,0.5615,0.580269,NS
ALDH4A1,0.3355,0.7464,0.561796,0.545511,NS
SLC25A12,0.4049,0.6165,0.562816,0.59601,NS
NUCB1,-0.4018,0.6201,0.563445,0.59601,NS
BPGM,-0.4926,0.5041,0.56449800000000006,0.653671,NS
LTF,-0.4875,0.5077,0.565528,0.650843,NS
NUBP2,0.4971,0.4975,0.565829,0.657999,NS
DCTN3,-0.3473,0.7114,0.566104,0.563132,NS
RPL9,-0.376,0.6566,0.566373,0.581751,NS
RIC8A,0.3484,0.708,0.566663,0.563679,NS
COTL1,-0.5503,0.4481,0.566816,0.685484,NS
GFPT1,-0.4096,0.6015,0.567031,0.600389,NS
OTUB1,0.326,0.7531,0.56817,0.544586,NS
RPLP1,-0.353,0.6913,0.570152,0.573139,NS
ORM1,-0.606,0.4025,0.57031,0.717595,NS
PPP2R1A,0.2793,0.873,0.570451,0.506924,NS
TMEM11,0.3564,0.6787,0.5729,0.578983,NS
TXLNB,0.5129,0.4712,0.573218,0.673209,NS
DCTN4,0.3353,0.7202,0.573446,0.557983,NS
CCT7,0.2726,0.8859,0.573477,0.505277,NS
PYGB,0.3637,0.6636,0.573606,0.580269,NS
YWHAB,-0.3577,0.6741,0.573999,0.580269,NS
ST13,-0.2764,0.8715,0.574206,0.506924,NS
RPL31,0.4093,0.5883,0.574405,0.606911,NS
CD276,-0.5205,0.4612,0.575376,0.680504,NS
ATP1B1,0.4016,0.5977,0.575403,0.602408,NS
CORO1C,-0.5198,0.4615,0.575602,0.680504,NS
PSMB6,-0.2885,0.8308,0.575903,0.525216,NS
CNN2,-0.4953,0.4833,0.576247,0.667345,NS
OGDH,0.3389,0.7051,0.576855,0.565435,NS
LYZ,-0.4241,0.5631,0.577034,0.621817,NS
UQCRFS1,0.3647,0.6489,0.579931,0.584652,NS
ABHD14B,-0.3077,0.7669,0.58078,0.537651,NS
GPX1,-0.3006,0.7838,0.581264,0.532891,NS
NUDT3,-0.3056,0.7703,0.581545,0.536437,NS
PRKAR2A,0.3063,0.7654,0.582886,0.538113,NS
NEB,0.6771,0.3458,0.583255,0.754009,NS
SAR1A,-0.3129,0.7465,0.58403,0.545511,NS
YWHAG,-0.2826,0.8252,0.584541,0.525216,NS
CAMK2G,0.3805,0.6117,0.585112,0.598628,NS
TMEM256,-0.3647,0.6377,0.585409,0.588548,NS
NFIC,-0.2999,0.7723,0.586637,0.536437,NS
DCTN1,0.2395,0.9644,0.587495,0.484145,NS
PPA2,0.3154,0.7315,0.587811,0.55149,NS
HSD17B4,-0.2922,0.7885,0.588255,0.530811,NS
HIKESHI,0.3888,0.5921,0.588558,0.606296,NS
PTRHD1,0.4681,0.4916,0.588646,0.661463,NS
PSMC5,0.2478,0.9281,0.588814,0.501153,NS
NIT1,0.3753,0.612,0.58929,0.598628,NS
COPS4,0.309,0.7429,0.589399,0.547047,NS
RAB2B,0.4425,0.517,0.590496,0.646605,NS
PTGES2,0.4155,0.5482,0.591857,0.630138,NS
NAPA,-0.2671,0.8514,0.592338,0.512682,NS
TUFM,0.2857,0.7956,0.592478,0.530811,NS
SYPL1,0.3043,0.7467,0.592564,0.545511,NS
C1QB,0.5331,0.4261,0.59271,0.698867,NS
AK1,0.276,0.821,0.59352799999999994,0.525216,NS
CANX,-0.3069,0.7355,0.59469,0.550455,NS
CAND1,-0.3461,0.6516,0.594907,0.583822,NS
EEF1G,0.2692,0.8377,0.594914,0.521076,NS
ATL2,-0.42,0.5355,0.595803,0.638922,NS
FHOD1,0.3694,0.6073,0.596582,0.599911,NS
APOL1,0.5302,0.4223,0.597156,0.703094,NS
CTSB,-0.3542,0.631,0.597742,0.592027,NS
AAMDC,0.4503,0.4956,0.598147,0.65908,NS
GSTZ1,0.4112,0.5427,0.598153,0.633821,NS
ECI2,0.4018,0.5551,0.598379,0.627136,NS
PSMA3,-0.2932,0.7604,0.59842,0.541524,NS
NAXD,0.3531,0.6297,0.599341,0.592592,NS
RTCA,0.3657,0.6056,0.600548,0.599911,NS
CD63,-0.4259,0.5198,0.600679,0.645291,NS
LARS1,0.3205,0.6878,0.601982,0.576404,NS
PPP2R3A,-0.5229,0.4214,0.602052,0.703557,NS
TMA7,0.6942,0.3154,0.604035,0.765046,NS
API5,0.2899,0.7537,0.604673,0.544586,NS
SNRPB,0.3546,0.6109,0.607264,0.598628,NS
PURA,0.3368,0.6426,0.607499,0.586806,NS
MYOM2,0.4858,0.4442,0.608441,0.688278,NS
PRKACA,0.2657,0.8111,0.608856,0.527469,NS
ATP2B4,-0.3755,0.5723,0.609623,0.615559,NS
MT-ND3,0.545,0.3944,0.609649,0.721686,NS
MAP2K3,0.3968,0.5403,0.610344,0.634725,NS
DDX6,0.3965,0.5404,0.61059,0.634725,NS
OPA1,0.3475,0.6161,0.610812,0.59601,NS
PFDN6,0.2949,0.7221,0.612437,0.557983,NS
CAMK2A,0.3527,0.6032,0.612759,0.600192,NS
RAB10,-0.2734,0.7749,0.61398,0.534833,NS
ALDH1A1,-0.346,0.611,0.614615,0.598628,NS
MTDH,-0.3426,0.6168,0.614749,0.59601,NS
SRPRB,0.3361,0.6284,0.61494,0.593523,NS
LAMA2,0.5298,0.3976,0.615676,0.718706,NS
ETF1,0.2959,0.7111,0.615998,0.563132,NS
H2BC4,-0.5136,0.4095,0.616131,0.712809,NS
RARS1,0.297,0.7082,0.616136,0.563679,NS
COX19,0.3295,0.6328,0.618747,0.590888,NS
PSMD1,0.281,0.7411,0.619134,0.547047,NS
STT3A,0.3973,0.5237,0.619331,0.645006,NS
PGRMC1,-0.3535,0.5879,0.619686,0.606976,NS
EZR,-0.3257,0.6377,0.619869,0.588548,NS
NIPSNAP3A,0.3928,0.5276,0.620485,0.643461,NS
PPBP,0.5091,0.4066,0.620848,0.715919,NS
EIF4H,0.2662,0.7769,0.621102,0.534833,NS
DDX1,0.2954,0.699,0.62161,0.568595,NS
PSMC4,0.275,0.7504,0.621802,0.544586,NS
GPX3,-0.4245,0.4858,0.621994,0.66706,NS
H1-0,0.3925,0.5212,0.624346,0.645291,NS
SDHB,0.2926,0.6988,0.624483,0.568595,NS
RPLP0,0.2486,0.822,0.624637,0.525216,NS
TBCEL,0.5656,0.3613,0.624664,0.742851,NS
MYH9,-0.3867,0.5277,0.625064,0.643461,NS
PPIL3,-0.3081,0.6572,0.627378,0.581751,NS
IMPA1,0.3559,0.5686,0.627492,0.618523,NS
TXNDC5,-0.4446,0.4535,0.628607,0.681393,NS
PREP,0.3329,0.6053,0.62882,0.599911,NS
MT-CO2,0.3079,0.6543,0.628846,0.583301,NS
RPS14,-0.3002,0.6701,0.629227,0.580269,NS
ARF1,-0.3332,0.6031,0.629607,0.600192,NS
METAP2,0.3249,0.6184,0.629654,0.59601,NS
TIMM50,0.3885,0.5167,0.62986,0.646605,NS
STT3B,0.4843,0.4132,0.630757,0.710991,NS
HRC,0.3571,0.5575,0.632326,0.625289,NS
FLNB,0.3201,0.6213,0.632582,0.59601,NS
SARS1,0.3287,0.6008,0.634625,0.600534,NS
PRDX3,0.2412,0.8184,0.634707,0.525216,NS
QDPR,-0.2376,0.8271,0.636042,0.525216,NS
HNRNPL,-0.3285,0.5968,0.636725,0.602415,NS
SLC44A2,0.321,0.6098,0.63717,0.599478,NS
RCSD1,0.3954,0.4948,0.63733,0.659326,NS
PLPBP,0.3316,0.5892,0.637739,0.606866,NS
MRPL49,0.418,0.4663,0.638439,0.677471,NS
BPNT1,0.2842,0.6848,0.638767,0.577118,NS
EIF4EBP1,-0.3473,0.5595,0.639279,0.624026,NS
DNAJB4,0.4074,0.477,0.639283,0.669106,NS
APOD,-0.479,0.4055,0.639366,0.716638,NS
COMP,-0.6493,0.2984,0.640095,0.772803,NS
CHDH,-0.3354,0.5775,0.640172,0.612004,NS
TXNDC17,0.2514,0.7704,0.640193,0.536437,NS
COL1A2,-0.6291,0.3077,0.640329,0.767893,NS
XIRP1,0.4196,0.4612,0.640434,0.680504,NS
SND1,-0.3194,0.6037,0.641435,0.600192,NS
LAMB2,-0.534,0.3611,0.641505,0.742851,NS
ERO1A,0.3931,0.4905,0.641524,0.662647,NS
TRDN,-0.5691,0.3345,0.645095,0.757182,NS
PPP3CA,0.2426,0.7844,0.645181,0.532891,NS
ISYNA1,0.3484,0.5443,0.64618,0.632889,NS
RPL23,-0.2944,0.6437,0.646403,0.586806,NS
HADH,-0.2597,0.7252,0.648096,0.55687,NS
DCTN2,-0.2494,0.7534,0.64879,0.544586,NS
CAP1,-0.3786,0.4939,0.650168,0.660224,NS
IPO5,0.2642,0.7077,0.650183,0.563679,NS
HGS,-0.3016,0.619,0.650567,0.59601,NS
RAB21,0.3295,0.5664,0.650709,0.619427,NS
PRKAR1A,0.2756,0.6718,0.652934,0.580269,NS
CFL2,0.3073,0.6019,0.653199,0.600389,NS
STOM,-0.4669,0.3959,0.653365,0.721046,NS
PAICS,0.2458,0.7486,0.654681,0.545511,NS
CDV3,-0.3308,0.553,0.656214,0.627136,NS
ME1,-0.2603,0.7027,0.65628,0.565435,NS
DUSP28,0.4221,0.4333,0.656306,0.693469,NS
IGHG2,-0.5547,0.3294,0.656553,0.760387,NS
COBL,-0.3436,0.5315,0.656694,0.642393,NS
LANCL1,0.2745,0.6654,0.656695,0.580269,NS
DDX3X,0.2403,0.7567,0.65787,0.544586,NS
NLRX1,0.3994,0.4547,0.658232,0.681393,NS
FXR1,0.4112,0.4413,0.658478,0.690343,NS
HP,-0.5762,0.3115,0.661521,0.767694,NS
PSMC1,-0.2784,0.6437,0.661856,0.586806,NS
JCHAIN,-0.5738,0.3119,0.66232,0.767694,NS
ALDH3A2,0.2681,0.6642,0.663636,0.580269,NS
IGLC2,-0.5452,0.3265,0.663694,0.762098,NS
SMYD1,0.3599,0.4922,0.665092,0.661147,NS
GPD1L,0.363,0.4876,0.665315,0.664935,NS
FKBP4,0.3044,0.5806,0.665705,0.610049,NS
TMED1,-0.3672,0.4812,0.665748,0.667345,NS
PA2G4,-0.2477,0.7121,0.666237,0.563132,NS
EIF4G2,-0.3455,0.5094,0.666816,0.650584,NS
SEPTIN11,-0.3298,0.533,0.667126,0.641509,NS
CD151,-0.6971,0.2519,0.667411,0.813674,NS
RPS6KA3,0.3164,0.5518,0.668973,0.628251,NS
CHP1,0.2905,0.5993,0.669736,0.601035,NS
RPL7A,0.2831,0.6149,0.669749,0.59601,NS
ABHD5,-0.5708,0.3047,0.669974,0.76977,NS
ETFRF1,-0.3756,0.4625,0.670344,0.680504,NS
TRMT10C,-0.5354,0.3233,0.67125,0.763547,NS
RBM8A,-0.3476,0.4954,0.672712,0.65908,NS
LAMP2,-0.2607,0.6599,0.672902,0.580407,NS
AHCYL1,0.2754,0.6218,0.67414,0.59601,NS
LMNA,-0.4242,0.4034,0.674364,0.717595,NS
APPL1,0.2805,0.6083,0.675108,0.599911,NS
APMAP,-0.3924,0.4338,0.675719,0.693188,NS
AKR1A1,-0.264,0.6439,0.676148,0.586806,NS
DCN,-0.5296,0.3198,0.67708,0.765046,NS
BCS1L,0.5139,0.3295,0.677169,0.760387,NS
SYNC,-0.3941,0.429,0.677517,0.696595,NS
ALDH7A1,0.2909,0.5804,0.677859,0.610049,NS
MARS1,-0.5158,0.3274,0.677865,0.762098,NS
GNAI2,-0.3777,0.4469,0.67792,0.686191,NS
TBCA,-0.2834,0.5956,0.677965,0.603164,NS
C1QC,0.4709,0.3585,0.677972,0.744133,NS
VCP,-0.2392,0.7033,0.67882,0.565435,NS
LRRC59,-0.3978,0.4225,0.679099,0.703094,NS
RPS4X,0.2291,0.7316,0.679819,0.55149,NS
COL3A1,-0.4659,0.3586,0.680638,0.744133,NS
MPV17,-0.494,0.3379,0.680901,0.756712,NS
QARS1,0.2976,0.56,0.681275,0.623982,NS
APOM,0.5323,0.3126,0.681726,0.767528,NS
IGF2,0.3869,0.4291,0.682304,0.696595,NS
CLTA,-0.4935,0.3364,0.682327,0.757182,NS
GSTM3,0.4046,0.4096,0.68271,0.712809,NS
HPRT1,-0.3653,0.4527,0.683346,0.68189,NS
PLN,0.3848,0.4294,0.683555,0.696595,NS
SDHD,0.4009,0.411,0.684241,0.711405,NS
CPT1A,-0.4127,0.3987,0.684611,0.718706,NS
TIMM21,-0.385,0.4271,0.684845,0.698653,NS
NDUFB10,0.3175,0.5179,0.68485,0.646426,NS
LACTB,0.3238,0.5067,0.685358,0.650843,NS
HSPA12A,-0.4869,0.3369,0.685375,0.757166,NS
MAPKAPK3,0.4356,0.376,0.685801,0.732973,NS
SORD,-0.309,0.5293,0.686178,0.643461,NS
IAH1,0.3222,0.5067,0.686659,0.650843,NS
TNNI2,0.5122,0.3177,0.687509,0.765046,NS
SH3GLB1,0.2616,0.6211,0.687867,0.59601,NS
GFM1,0.2849,0.5699,0.688078,0.617831,NS
GNA11,-0.2773,0.5843,0.688556,0.608906,NS
MYBPC1,0.3768,0.4295,0.688933,0.696595,NS
SEC31A,0.3111,0.5198,0.689091,0.645291,NS
C4A,-0.4602,0.3512,0.689266,0.750882,NS
MRPS22,0.3724,0.4339,0.68933,0.693188,NS
PABPC1,0.2017,0.79990000000000006,0.689723,0.530811,NS
TRAPPC3,0.2459,0.656,0.68977,0.581751,NS
MRPS17,0.4234,0.3804,0.690144,0.731784,NS
CAP2,0.3151,0.5106,0.690435,0.650584,NS
MT-CO1,-0.479,0.3346,0.691426,0.757182,NS
GDI2,-0.2357,0.6782,0.692046,0.578983,NS
ARCN1,0.2181,0.7321,0.692364,0.55149,NS
GPD2,0.2907,0.5463,0.693705,0.63112,NS
GAMT,0.3324,0.4774,0.693904,0.669106,NS
PPM1A,0.268,0.5909,0.694507,0.606296,NS
SAE1,0.348,0.4541,0.694932,0.681393,NS
UCHL5,0.3445,0.4555,0.696787,0.681138,NS
GUK1,-0.3587,0.4355,0.697935,0.691572,NS
GNB2,-0.2838,0.5495,0.698318,0.629417,NS
LDHB,-0.339,0.4582,0.69931,0.680866,NS
PCBD2,0.3093,0.5003,0.700267,0.656628,NS
GNG12,-0.3245,0.4752,0.70113,0.669591,NS
GNAS,-0.2618,0.5885,0.701365,0.606911,NS
FITM1,-0.4157,0.3693,0.702218,0.740852,NS
MYH14,0.3207,0.4775,0.702845,0.669106,NS
PHKA2,0.4167,0.3674,0.702913,0.74097,NS
RABEP1,-0.4579,0.3337,0.703412,0.757182,NS
CCDC43,0.4866,0.314,0.703422,0.766158,NS
APRT,0.2977,0.5123,0.703823,0.649971,NS
CYB5B,0.319,0.4771,0.704334,0.669106,NS
NXN,-0.3373,0.4509,0.704532,0.683116,NS
PRDX5,-0.2325,0.6527,0.705119,0.583675,NS
DPP9,0.3859,0.3926,0.705481,0.723409,NS
GLOD4,-0.2093,0.7209,0.706501,0.557983,NS
PFKL,0.3161,0.4728,0.708838,0.672124,NS
SEC13,0.315,0.4742,0.708945,0.670655,NS
DNAAF5,0.3098,0.4804,0.709849,0.667345,NS
BCAP29,0.2851,0.5212,0.710217,0.645291,NS
FLOT2,-0.2907,0.5087,0.711386,0.650584,NS
FUBP1,-0.2354,0.6281,0.711444,0.593523,NS
THTPA,0.2928,0.5038,0.711962,0.653671,NS
VAMP3,-0.2845,0.518,0.712244,0.646426,NS
PGK1,-0.1964,0.7503,0.712305,0.544586,NS
STK38,0.4272,0.3448,0.712335,0.754009,NS
KLHL41,0.4442,0.3299,0.71359,0.760387,NS
ECHDC2,0.4245,0.3447,0.713961,0.754009,NS
USP47,0.3151,0.4616,0.715408,0.680504,NS
PSPC1,0.3394,0.4264,0.716588,0.698867,NS
GPLD1,0.4507,0.3211,0.716637,0.765046,NS
ART3,-0.3031,0.4753,0.717692,0.669591,NS
MGLL,-0.431,0.3341,0.717783,0.757182,NS
TOMM70,0.3098,0.4625,0.718928,0.680504,NS
CST3,-0.3886,0.367,0.720077,0.74097,NS
PDIA4,-0.3267,0.436,0.720362,0.691572,NS
CD14,-0.3711,0.382,0.721507,0.731156,NS
PSMA7,-0.2282,0.6202,0.721927,0.59601,NS
PECAM1,-0.294,0.4806,0.722284,0.667345,NS
RTN4,-0.2202,0.6415,0.722361,0.587598,NS
NDUFB8,0.3605,0.3909,0.722927,0.724102,NS
PHPT1,0.2851,0.4896,0.725098,0.663461,NS
MAT2A,0.2465,0.5658,0.725336,0.619628,NS
RNF123,0.2656,0.5245,0.725543,0.644906,NS
SRL,0.2648,0.5254,0.725898,0.644758,NS
U2AF2,0.388,0.3586,0.72591,0.744133,NS
UBE4A,0.4077,0.3394,0.727159,0.755343,NS
RPLP2,-0.3003,0.46,0.727548,0.680866,NS
GLS,-0.3536,0.3868,0.729873,0.728877,NS
TPM3,0.4664,0.2928,0.730148,0.776929,NS
UBE2V1,0.2739,0.4958,0.73143,0.65908,NS
CARS1,-0.2722,0.4985,0.731676,0.657141,NS
GSK3B,0.3273,0.4142,0.731855,0.709906,NS
DTNA,-0.3375,0.4009,0.732318,0.718706,NS
HMGB2,-0.3082,0.4382,0.732689,0.690857,NS
ROMO1,-0.3848,0.351,0.732729,0.750882,NS
CCT6A,0.2065,0.6535,0.732946,0.583675,NS
NDUFV2,0.2729,0.4924,0.733879,0.661147,NS
SMYD2,-0.4102,0.3269,0.734295,0.762098,NS
HSPA5,-0.2448,0.5437,0.736021,0.633249,NS
OSBPL1A,0.303,0.4393,0.736027,0.690857,NS
MYOM1,0.3803,0.3493,0.736477,0.751929,NS
PSMD13,0.2584,0.5115,0.737587,0.650359,NS
RHOC,-0.3445,0.3836,0.737633,0.730055,NS
LPP,-0.3005,0.4382,0.738438,0.690857,NS
COX7A2,0.291,0.4484,0.740446,0.685484,NS
CARM1,0.2598,0.5006,0.741253,0.656628,NS
RMDN1,0.2856,0.4539,0.741952,0.681393,NS
STX7,-0.3085,0.4194,0.742382,0.704919,NS
ADSL,0.2355,0.5485,0.742709,0.630138,NS
GSK3A,-0.3303,0.3909,0.742821,0.724102,NS
DPYSL2,-0.3115,0.4125,0.743901,0.711311,NS
TMED2,-0.2407,0.5317,0.744784,0.642393,NS
TMX1,-0.2145,0.5966,0.744799,0.602415,NS
PRPSAP2,-0.2909,0.4396,0.744964,0.690857,NS
NONO,-0.2799,0.4567,0.745008,0.681138,NS
PMPCA,0.296,0.4313,0.745299,0.696064,NS
S100A16,-0.3154,0.4047,0.745321,0.716638,NS
MLYCD,0.3134,0.4067,0.745662,0.715919,NS
OLA1,0.206,0.6176,0.746091,0.59601,NS
RALA,-0.2244,0.5669,0.746129,0.61941,NS
UBE2H,0.3019,0.4206,0.746445,0.704246,NS
MCU,0.3023,0.4192,0.746891,0.704919,NS
ECHS1,-0.2317,0.5447,0.747802,0.632889,NS
TCEA3,-0.3713,0.3398,0.747902,0.755343,NS
RAB11B,-0.2718,0.4641,0.747925,0.679794,NS
IGKV3-15,-0.4282,0.2941,0.748266,0.776582,NS
IGHA2,-0.4027,0.3124,0.74856,0.767528,NS
EMC2,-0.3857,0.3256,0.748877,0.762098,NS
PFDN5,0.2263,0.5534,0.749485,0.627136,NS
CLIC1,-0.3169,0.3945,0.749883,0.721686,NS
PYCARD,0.3285,0.3786,0.750951,0.732637,NS
DDAH1,0.327,0.3804,0.750966,0.731784,NS
FLNA,-0.3299,0.3765,0.751258,0.732973,NS
SMPX,-0.3468,0.3581,0.751335,0.744286,NS
PANK4,0.2836,0.4372,0.751687,0.691332,NS
TF,-0.4284,0.2883,0.752504,0.782254,NS
ECHDC1,-0.323,0.3811,0.753183,0.731625,NS
RAD23A,-0.2207,0.5537,0.754732,0.627136,NS
NID1,-0.3861,0.3164,0.754826,0.765046,NS
RPS28,-0.2548,0.4779,0.755512,0.669106,NS
CAPN1,0.2105,0.5765,0.756187,0.612004,NS
NUDCD2,0.266,0.4556,0.756554,0.681138,NS
YWHAH,0.2014,0.5995,0.757322,0.601035,NS
PCYOX1,-0.2229,0.541,0.757537,0.634725,NS
COPS2,0.2442,0.4924,0.758143,0.661147,NS
WDR77,0.2331,0.5147,0.75862,0.648294,NS
ADPRH,0.3674,0.3265,0.758641,0.762098,NS
RPL17,-0.2952,0.4064,0.758648,0.715919,NS
DRG2,0.3933,0.3049,0.758743,0.76977,NS
TAGLN2,-0.323,0.371,0.758847,0.738816,NS
MAPRE2,0.2972,0.4027,0.759181,0.717595,NS
VAT1,-0.3572,0.3344,0.759562,0.757182,NS
CMPK1,-0.2559,0.4665,0.759693,0.677471,NS
SDHA,0.2396,0.4969,0.760246,0.658343,NS
SERPINA5,-0.3453,0.3443,0.760489,0.754009,NS
MGST1,-0.4628,0.2569,0.760521,0.810452,NS
PACSIN3,0.25,0.4753,0.760615,0.669591,NS
CKB,-0.2279,0.5198,0.761309,0.645291,NS
ACSL4,-0.3476,0.3405,0.761415,0.755343,NS
HSPA8,-0.2026,0.5827,0.761931,0.609546,NS
ANXA11,-0.195,0.6049,0.762216,0.599911,NS
QKI,0.3039,0.3837,0.764474,0.730055,NS
LACTB2,-0.2599,0.4481,0.764819,0.685484,NS
S100A10,-0.3945,0.2948,0.76503,0.77576,NS
SYNE2,0.3279,0.3529,0.766056,0.749475,NS
TIMM13,0.3006,0.3845,0.766346,0.730055,NS
CCT5,0.1952,0.59,0.76703,0.606344,NS
GRB2,0.2388,0.481,0.767562,0.667345,NS
CAPZA2,0.2623,0.4379,0.767633,0.690857,NS
SFPQ,-0.2401,0.4782,0.767686,0.669106,NS
COPZ1,0.2876,0.3989,0.767856,0.718706,NS
OPA3,0.4105,0.2789,0.76825,0.790935,NS
PYURF,0.3794,0.3009,0.768863,0.770192,NS
NDUFS7,0.3303,0.3451,0.769145,0.754009,NS
PPP1R7,0.2025,0.5613,0.769738,0.623311,NS
GCLC,-0.3023,0.3754,0.770055,0.733458,NS
OPLAH,0.2486,0.4559,0.770293,0.681138,NS
ILK,-0.2463,0.4597,0.770529,0.680866,NS
RPS21,0.1945,0.5821,0.770529,0.609704,NS
PNPT1,-0.3315,0.3415,0.770549,0.755343,NS
GCDH,0.3281,0.3419,0.772372,0.755343,NS
CSNK2B,0.2397,0.4667,0.772909,0.677471,NS
PGP,0.2401,0.4657,0.773023,0.677812,NS
ATP2A1,0.3076,0.3629,0.773383,0.741213,NS
PLEC,0.2914,0.3827,0.77356,0.730565,NS
PCYT2,0.2309,0.4826,0.773693,0.667345,NS
PDIA6,-0.2296,0.4821,0.775013,0.667345,NS
SEC22B,-0.2133,0.5189,0.775025,0.646004,NS
RAP1B,-0.3224,0.3422,0.775653,0.755343,NS
FSCN1,0.2998,0.3667,0.776345,0.74097,NS
SLC25A24,-0.2581,0.4256,0.776549,0.698867,NS
GLRX3,-0.2146,0.5094,0.777508,0.650584,NS
PFN2,0.268,0.4077,0.777555,0.715307,NS
UBE2B,-0.354,0.3083,0.777743,0.767893,NS
RAB1A,-0.2621,0.4161,0.777885,0.707846,NS
USP15,0.2756,0.3955,0.777995,0.721108,NS
HLA-A,-0.2445,0.4444,0.778633,0.688278,NS
ATPAF1,0.3165,0.3426,0.779002,0.755343,NS
GDI1,0.2059,0.5264,0.779104,0.643905,NS
NDUFA5,0.259,0.418,0.779329,0.70533,NS
SULT1A1,-0.3342,0.3235,0.779658,0.763547,NS
COL12A1,0.3925,0.2749,0.780049,0.796194,NS
C9orf64,-0.2262,0.4764,0.780235,0.669435,NS
SCRN2,-0.2057,0.5229,0.780602,0.645291,NS
RPS3,0.2002,0.5362,0.781049,0.638552,NS
SEPTIN7,-0.2695,0.3979,0.781209,0.718706,NS
RELA,-0.2925,0.3661,0.781446,0.74097,NS
RBP4,-0.3428,0.3105,0.782627,0.767893,NS
MPP1,0.335,0.3173,0.782877,0.765046,NS
CHMP6,-0.2087,0.5087,0.783104,0.650584,NS
OSTC,0.2802,0.3787,0.783256,0.732637,NS
UBA1,-0.186,0.5702,0.783344,0.617831,NS
RBMX,-0.2915,0.3635,0.783484,0.7411,NS
PRKAB2,-0.2842,0.3727,0.78361,0.73681,NS
ATP6V1G1,-0.2309,0.4585,0.783681,0.680866,NS
RAP2B,-0.2886,0.3648,0.784706,0.74097,NS
ACTR2,-0.2066,0.509,0.784966,0.650584,NS
RPL10A,-0.2364,0.4427,0.785885,0.688582,NS
DHX9,0.2706,0.3861,0.786185,0.729504,NS
SOD2,-0.2345,0.4432,0.787138,0.688278,NS
KRT2,-0.3796,0.2728,0.787817,0.796943,NS
HSPB8,0.314,0.3294,0.788085,0.760387,NS
RPA1,0.3228,0.3177,0.789654,0.765046,NS
SF3B2,-0.3021,0.3393,0.789776,0.755343,NS
C7,-0.3679,0.2758,0.791652,0.795701,NS
PPP1CC,0.2534,0.3996,0.792041,0.718706,NS
UBR4,0.325,0.3114,0.792106,0.767694,NS
BCHE,0.3555,0.2843,0.79236,0.786363,NS
SGTA,0.2263,0.4434,0.793703,0.688278,NS
CAPN3,0.2294,0.437,0.793916,0.691332,NS
COQ10A,0.3242,0.3089,0.794082,0.767893,NS
IFITM1,-0.2897,0.3441,0.79486,0.754009,NS
HSPBP1,0.2736,0.3641,0.795052,0.7411,NS
RAN,-0.2252,0.4409,0.795607,0.690348,NS
