gene,cv_cr,cv_h,delta_cv,is_plasma,protein_class
STIM1,25.435201796489615,35.45947917856244,-10.024277382072825,TRUE,"Disease related genes, Human disease related genes, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins, Transporters"
CLINT1,75.81919671273613,24.390095267943625,51.42910144479251,TRUE,"Plasma proteins, Predicted intracellular proteins, Transporters"
PDP1,56.91276417926673,20.162380779964035,36.75038339930269,TRUE,"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins"
TARDBP,40.62325383212659,24.78656031753035,15.836693514596245,TRUE,"Disease related genes, Essential proteins, Human disease related genes, Plasma proteins, Predicted intracellular proteins"
AP2S1,50.91742552290756,13.999738722465974,36.91768680044159,FALSE,"Disease related genes, Human disease related genes, Potential drug targets, Predicted intracellular proteins, Transporters"
RAB18,30.758299607091676,18.27634115311297,12.481958453978706,FALSE,"Cancer-related genes, Disease related genes, Human disease related genes, Predicted intracellular proteins"
HARS1,23.218593403618065,11.390701368017089,11.827892035600977,TRUE,"Disease related genes, Enzymes, Essential proteins, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins"
PGPEP1,37.375787295281256,33.87974280193454,3.496044493346716,FALSE,"Enzymes, Predicted intracellular proteins"
MBNL1,29.752539884647828,11.965498242721889,17.78704164192594,FALSE,"Disease related genes, Predicted intracellular proteins"
PALMD,87.49988580621354,19.45578511975721,68.04410068645633,FALSE,Predicted intracellular proteins
VPS36,28.218686473394634,17.568579003214015,10.650107470180618,FALSE,"Essential proteins, Predicted intracellular proteins"
PCCB,37.4076409668486,23.93585677185118,13.471784194997415,TRUE,"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins"
TMED4,24.001808762782066,29.65381043740658,-5.652001674624515,FALSE,"Predicted intracellular proteins, Predicted membrane proteins"
COX11,17.691033031753708,30.005856833870702,-12.314823802116994,FALSE,"Essential proteins, Predicted membrane proteins"
TIMM9,34.41829218304413,25.928038200879023,8.490253982165108,FALSE,"Essential proteins, Predicted intracellular proteins"
SFXN1,27.410647644779218,32.08942244699007,-4.678774802210853,FALSE,"Metabolic proteins, Predicted intracellular proteins, Predicted membrane proteins, Transporters"
GBP1,56.27427604112434,42.70444881057968,13.56982723054466,TRUE,"Plasma proteins, Predicted intracellular proteins"
UBE2G1,24.559894220116767,27.43857769490451,-2.878683474787742,TRUE,"Enzymes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins"
OSBP,36.38694888604979,12.072447339676717,24.31450154637307,FALSE,"Essential proteins, Predicted intracellular proteins"
HLA-DRB5,49.48356447972282,55.0339699848148,-5.55040550509198,FALSE,"Human disease related genes, Predicted membrane proteins"
AGK,38.465992070053645,12.603664802576938,25.862327267476708,FALSE,"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins"
PCYT1A,23.490353141503466,25.890675071170733,-2.4003219296672675,FALSE,"Disease related genes, Enzymes, Essential proteins, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins"
MRPS23,30.57524635436659,42.28895525614853,-11.713708901781942,FALSE,"Disease related genes, Essential proteins, Human disease related genes, Predicted intracellular proteins, Ribosomal proteins"
PLP2,60.46166371012882,54.16937931718746,6.2922843929413546,FALSE,"Predicted membrane proteins, Transporters"
SIRT2,35.068729105658456,33.22063342729243,1.848095678366029,FALSE,"Cancer-related genes, Enzymes, Metabolic proteins, Predicted intracellular proteins"
ESYT2,42.66297182861228,9.675030029004844,32.987941799607434,TRUE,"Plasma proteins, Predicted membrane proteins, Transporters"
COPA,34.56843365570383,17.406448339999326,17.161985315704502,TRUE,"Disease related genes, Essential proteins, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins"
MLYCD,32.57907979898268,23.90577173495874,8.673308064023942,FALSE,"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins"
LRPAP1,69.53972576007368,29.031890408232346,40.50783535184134,FALSE,"Disease related genes, Human disease related genes, Predicted intracellular proteins"
FKBP4,32.93943265452033,14.399637932069028,18.539794722451305,TRUE,"Enzymes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins"
SYNPO,26.54562518090166,27.081456213733563,-0.5358310328319043,FALSE,Predicted intracellular proteins
EPM2A,42.33395157707003,17.34574293977368,24.988208637296353,FALSE,"Disease related genes, Enzymes, Human disease related genes, Potential drug targets, Predicted intracellular proteins"
DCAF6,23.105182373260497,18.0113033583061,5.093879014954396,FALSE,Predicted intracellular proteins
DYNC1LI1,10.117102871416638,26.160039461744134,-16.042936590327496,FALSE,Predicted intracellular proteins
UBE3C,14.360934313786416,19.11660840014538,-4.755674086358965,FALSE,"Enzymes, Metabolic proteins, Predicted intracellular proteins"
LNPEP,61.91085438280396,20.474367326263952,41.43648705654001,FALSE,"Enzymes, Predicted membrane proteins"
SCAMP3,32.36259905285768,8.450253995169307,23.912345057688377,FALSE,"Predicted membrane proteins, Transporters"
TMED5,27.277745941586396,26.63031995601241,0.6474259855739852,FALSE,"Predicted intracellular proteins, Predicted membrane proteins"
CTNNA1,53.83183945666891,24.978026483546785,28.853812973122125,TRUE,"Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins"
STEAP4,69.48616134635823,21.955094497100188,47.53106684925804,FALSE,"Enzymes, Predicted membrane proteins, Transporters"
NUDT2,49.38704305831646,26.315824710026607,23.07121834828985,FALSE,"Disease related genes, Enzymes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins"
VPS37C,53.24270388182636,37.65887886082124,15.583825021005119,FALSE,Predicted intracellular proteins
LSM2,43.183389440275484,24.82835435773088,18.355035082544603,TRUE,"Essential proteins, Plasma proteins, Predicted intracellular proteins"
FYCO1,24.26659258575833,27.49982684745144,-3.233234261693113,FALSE,"Disease related genes, Human disease related genes, Potential drug targets, Predicted intracellular proteins, Transporters"
TNPO1,36.23825061602446,25.181529350206606,11.056721265817853,TRUE,"Essential proteins, Plasma proteins, Predicted intracellular proteins, Transporters"
EIF4B,39.23091266584163,43.772405130745625,-4.541492464903996,FALSE,"Essential proteins, Predicted intracellular proteins"
POC1B,41.44504343622465,24.81056578654996,16.63447764967469,FALSE,"Disease related genes, Human disease related genes, Predicted intracellular proteins"
MAPKAPK2,33.2729677964407,15.812710085926499,17.460257710514206,FALSE,"Cancer-related genes, Enzymes, Predicted membrane proteins"
RIC8A,32.881826383803165,41.200390516527804,-8.318564132724639,FALSE,Predicted intracellular proteins
MYPN,35.746379623837065,20.99388998921906,14.752489634618005,FALSE,"Disease related genes, Human disease related genes, Predicted intracellular proteins"
RPL36AL,56.2915198376705,14.24016184118731,42.05135799648319,FALSE,"Essential proteins, Predicted intracellular proteins, Ribosomal proteins"
MFN2,32.63090387751168,15.819327396585475,16.811576480926202,FALSE,"Disease related genes, Essential proteins, Human disease related genes, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins, Transporters"
DUSP23,17.738964131009734,27.82460012973941,-10.085635998729675,FALSE,"Enzymes, Predicted intracellular proteins"
EIF4G2,31.462354182846532,37.57063561051039,-6.108281427663854,TRUE,"Essential proteins, Plasma proteins, Predicted intracellular proteins"
NGLY1,34.93010969728867,23.182197980404336,11.747911716884335,FALSE,"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins"
MRPL24,31.79923175363354,31.35281409002506,0.4464176636084787,FALSE,"Essential proteins, Predicted intracellular proteins, Ribosomal proteins"
NUDC,28.64687016734713,29.979512806855514,-1.3326426395083821,FALSE,"Essential proteins, Predicted intracellular proteins, Predicted membrane proteins"
MRPL45,4.474002745078549,15.348561627350685,-10.874558882272137,FALSE,"Essential proteins, Predicted intracellular proteins"
CYTH1,32.49444920114862,17.600060329189425,14.894388871959194,TRUE,"Plasma proteins, Predicted intracellular proteins"
PRKRA,28.767586414223427,20.06719310109928,8.700393313124145,FALSE,"Disease related genes, Essential proteins, Human disease related genes, Predicted intracellular proteins"
LCMT1,28.26563041483184,10.518808142413414,17.746822272418427,FALSE,"Enzymes, Predicted intracellular proteins"
PPP2R3A,38.228307317395,29.431333581791403,8.796973735603597,FALSE,Predicted intracellular proteins
JAGN1,24.608617252824335,24.470236498609612,0.1383807542147224,FALSE,"Disease related genes, Human disease related genes, Predicted intracellular proteins, Predicted membrane proteins"
MTX1,31.66069248675124,16.21220365937946,15.448488827371783,FALSE,Predicted membrane proteins
U2AF2,65.64140098062393,21.84664380269006,43.79475717793387,TRUE,"Essential proteins, Plasma proteins, Predicted intracellular proteins"
ACOT1,48.903999325094006,47.54494051147843,1.359058813615576,FALSE,"Enzymes, Metabolic proteins, Predicted intracellular proteins"
SEC13,28.121501871710198,20.910416860112775,7.211085011597422,FALSE,"Essential proteins, Metabolic proteins, Predicted intracellular proteins, Transporters"
CLASP2,17.537140312165235,27.65507500575787,-10.117934693592634,FALSE,"Essential proteins, Predicted intracellular proteins"
SNX1,79.2139816627113,30.33638467641059,48.877596986300716,FALSE,"Predicted intracellular proteins, Transporters"
RBP1,63.49579893043339,50.57120028498833,12.924598645445059,FALSE,"Metabolic proteins, Predicted intracellular proteins"
PCYT2,29.951027937229018,22.34340381101546,7.607624126213558,TRUE,"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins"
LSS,28.495366653579246,33.73700642599721,-5.241639772417962,FALSE,"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins"
ABLIM2,41.55870670343627,10.271849486738974,31.2868572166973,FALSE,Predicted intracellular proteins
GAA,28.08156891506789,16.158506758834942,11.923062156232948,TRUE,"Disease related genes, Enzymes, FDA approved drug targets, Human disease related genes, Metabolic proteins, Plasma proteins, Predicted membrane proteins"
PFDN4,33.93315123267096,16.02647157590457,17.90667965676639,TRUE,"Plasma proteins, Predicted intracellular proteins"
FUBP1,28.845311385142658,21.38590034487611,7.4594110402665486,TRUE,"Cancer-related genes, Plasma proteins, Predicted intracellular proteins"
NES,89.37212134007571,77.33215263455293,12.039968705522782,TRUE,"Plasma proteins, Predicted intracellular proteins"
GNAQ,43.260052867133844,31.176579126131244,12.0834737410026,FALSE,"Cancer-related genes, Disease related genes, Human disease related genes, Predicted intracellular proteins"
SAE1,32.37340462646782,18.7897877480408,13.583616878427016,FALSE,"Essential proteins, Metabolic proteins, Predicted intracellular proteins"
RRAGC,18.3743189739451,37.25956685135273,-18.88524787740763,FALSE,"Disease related genes, Predicted intracellular proteins"
CBX3,45.387353427049135,10.772575620053674,34.61477780699546,TRUE,"Plasma proteins, Predicted intracellular proteins"
TRAPPC3,22.224749556842337,25.883524982083927,-3.65877542524159,FALSE,"Essential proteins, Predicted intracellular proteins"
HTRA2,45.105739741737466,24.028047133666476,21.07769260807099,TRUE,"Disease related genes, Enzymes, Human disease related genes, Plasma proteins, Potential drug targets, Predicted membrane proteins"
ARPC1A,40.39132463157172,29.88481025725348,10.50651437431824,TRUE,"Plasma proteins, Predicted intracellular proteins"
SCO1,43.365742002457644,23.237591328063466,20.128150674394178,FALSE,"Disease related genes, Human disease related genes, Predicted membrane proteins"
APIP,25.873727269028613,53.59223238938288,-27.718505120354266,FALSE,"Enzymes, Metabolic proteins, Predicted intracellular proteins"
NPTN,77.92638840308683,33.18486707357161,44.74152132951522,FALSE,"Predicted intracellular proteins, Predicted membrane proteins, Transporters"
RPS23,39.01423105391124,58.58161029492051,-19.56737924100927,FALSE,"Disease related genes, Essential proteins, Predicted intracellular proteins, Ribosomal proteins"
NOMO2,34.60895744637486,13.012478584867779,21.59647886150708,FALSE,"Predicted intracellular proteins, Predicted membrane proteins, Transporters"
GRSF1,24.54601848214846,16.475029355390085,8.070989126758377,FALSE,Predicted intracellular proteins
CPTP,25.358654507143502,27.640140877067736,-2.2814863699242345,FALSE,Predicted intracellular proteins
SLC37A4,23.163638033217353,24.098568231951315,-0.9349301987339622,FALSE,"Human disease related genes, Predicted membrane proteins"
HSPA1L,51.781760764812155,40.66675104237717,11.115009722434984,TRUE,"Cancer-related genes, Plasma proteins, Predicted intracellular proteins"
THOP1,31.54875500789109,12.047939752497665,19.500815255393423,TRUE,"Enzymes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins"
MXRA7,139.99554831756902,34.481729148545256,105.51381916902376,FALSE,Predicted intracellular proteins
CLPP,30.660101325516003,17.94745510170625,12.712646223809752,FALSE,"Disease related genes, Enzymes, Human disease related genes, Potential drug targets, Predicted intracellular proteins"
SNRPD2,30.268306658225253,24.197354575486465,6.070952082738788,FALSE,"Essential proteins, Predicted intracellular proteins"
UFL1,24.09500637848657,28.902908793322286,-4.807902414835716,FALSE,Predicted intracellular proteins
TOMM5,37.799322421749906,33.489819579179034,4.309502842570872,FALSE,"Predicted intracellular proteins, Predicted membrane proteins"
PEBP4,39.02018470730043,22.103658251641445,16.916526455658985,TRUE,"Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins"
MOB2,25.751680392910757,27.210461527683233,-1.458781134772476,FALSE,Predicted intracellular proteins
MAVS,21.25089742012175,21.41373717574222,-0.16283975562047104,FALSE,Predicted membrane proteins
PXN,90.06334821574131,44.0479359398804,46.01541227586092,FALSE,Predicted intracellular proteins
TIMM10,39.365244895932946,38.44204645995503,0.9231984359779162,FALSE,"Essential proteins, Predicted intracellular proteins"
PCNA,27.09167687029818,26.856163067468046,0.235513802830134,TRUE,"Cancer-related genes, Disease related genes, Essential proteins, Human disease related genes, Plasma proteins, Predicted intracellular proteins"
FGGY,40.21438306321161,43.83517139475006,-3.6207883315384493,FALSE,"Disease related genes, Enzymes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins"
FKBP5,18.944682651938514,37.88781348989909,-18.943130837960574,TRUE,"Cancer-related genes, Enzymes, Human disease related genes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins"
ROMO1,53.49502955906477,34.42387887885044,19.07115068021433,FALSE,"Essential proteins, Predicted intracellular proteins, Transporters"
RAP1A,52.64294969264742,47.4132286007857,5.22972109186172,FALSE,"Enzymes, Predicted intracellular proteins, RAS pathway related proteins"
TPPP,52.73285294295989,34.920946237995764,17.811906704964123,FALSE,Predicted intracellular proteins
LSM8,29.133010265767734,32.37616464607754,-3.2431543803098073,TRUE,"Essential proteins, Plasma proteins, Predicted intracellular proteins"
DHRS4,33.12537850911889,21.05432013379513,12.071058375323759,FALSE,"Enzymes, Metabolic proteins, Predicted intracellular proteins"
TSTD1,35.38872012710515,42.54192981634165,-7.153209689236498,FALSE,Predicted intracellular proteins
PAK1,12.214705537934073,36.290073116313756,-24.075367578379684,TRUE,"Disease related genes, Enzymes, Human disease related genes, Plasma proteins, Potential drug targets, Predicted intracellular proteins, RAS pathway related proteins"
RABGGTA,19.462351154501654,15.815340730919795,3.6470104235818592,FALSE,"Enzymes, Essential proteins, Predicted intracellular proteins"
DUSP28,33.56425093421222,29.02291500726319,4.541335926949028,FALSE,"Enzymes, Predicted intracellular proteins"
NMT1,37.17885542573099,21.05362717531254,16.12522825041845,FALSE,"Enzymes, Essential proteins, Metabolic proteins, Predicted intracellular proteins"
PPID,27.594098920949055,21.175054969134376,6.419043951814679,TRUE,"Enzymes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins"
HDGFL2,45.663470266875336,18.345584672828306,27.31788559404703,FALSE,Predicted intracellular proteins
NUBPL,42.76526641073498,44.69652909885505,-1.9312626881200714,FALSE,"Disease related genes, Human disease related genes, Predicted intracellular proteins"
LGMN,66.08644275339334,44.07742818926188,22.009014564131462,FALSE,"Cancer-related genes, Enzymes, Metabolic proteins, Predicted intracellular proteins"
RPA2,33.86602502371092,70.93871540208906,-37.07269037837814,TRUE,"Cancer-related genes, Essential proteins, Plasma proteins, Predicted intracellular proteins"
IGFBP5,53.848298238823155,18.50190084590525,35.34639739291791,TRUE,"Plasma proteins, Predicted secreted proteins"
SLC25A46,54.188257328462164,32.874764987825955,21.31349234063621,FALSE,"Disease related genes, Human disease related genes, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins, Transporters"
SNRNP70,75.84973460457422,67.09370024914433,8.75603435542989,TRUE,"Essential proteins, Plasma proteins, Predicted intracellular proteins"
PDPR,41.85954023529514,18.958962689044327,22.900577546250815,FALSE,"Metabolic proteins, Predicted intracellular proteins"
UBE2O,47.887691121605094,21.525119506522895,26.3625716150822,FALSE,"Enzymes, Essential proteins, Metabolic proteins, Predicted intracellular proteins"
PELO,16.15828197136615,28.45835424866706,-12.30007227730091,FALSE,"Essential proteins, Predicted intracellular proteins"
LUC7L2,24.6830326481781,22.3257115462226,2.357321101955499,TRUE,"Plasma proteins, Predicted intracellular proteins"
LYRM7,45.635553823961175,35.910708796076335,9.72484502788484,FALSE,"Disease related genes, Human disease related genes, Predicted intracellular proteins"
HDDC2,44.63451248960884,31.913453909832874,12.721058579775963,FALSE,"Enzymes, Predicted intracellular proteins"
MAGT1,46.051993004146574,26.012393120577727,20.039599883568847,FALSE,"Disease related genes, Human disease related genes, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins, Transporters"
OSBPL11,23.3707486488063,35.872658284545416,-12.501909635739118,FALSE,Predicted intracellular proteins
MCCC2,34.390802874886475,42.185271412179056,-7.79446853729258,FALSE,"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins"
LSM4,35.9424132289173,40.09884383426842,-4.156430605351119,FALSE,"Essential proteins, Predicted intracellular proteins"
CBFB,34.78536689787044,35.608055100598435,-0.8226882027279956,FALSE,"Cancer-related genes, Disease related genes, Human disease related genes, Predicted intracellular proteins"
TRMT10C,40.33886280013904,27.62053970983578,12.718323090303262,FALSE,"Disease related genes, Enzymes, Essential proteins, Human disease related genes, Potential drug targets, Predicted intracellular proteins"
POR,48.53291053703938,32.94860465986778,15.584305877171595,TRUE,"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins"
EPS15L1,26.891022832921752,28.453190298197157,-1.5621674652754045,TRUE,"Plasma proteins, Predicted intracellular proteins"
SNF8,27.503218970304793,15.614196719994034,11.88902225031076,FALSE,"Essential proteins, Predicted intracellular proteins"
ABHD5,120.74778599737897,25.118366808975313,95.62941918840366,FALSE,"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins"
RBM3,63.807820722697514,57.59671708864329,6.211103634054226,FALSE,Predicted intracellular proteins
JPT1,39.95017992622781,54.00525948438462,-14.055079558156805,TRUE,"Plasma proteins, Predicted intracellular proteins"
ISYNA1,43.01853760838861,33.261634103328355,9.756903505060258,FALSE,"Enzymes, Metabolic proteins, Predicted intracellular proteins"
EIF4EBP1,26.44673238851206,21.927194618289406,4.519537770222655,FALSE,"Cancer-related genes, Predicted intracellular proteins"
ACACB,60.01378220876161,36.61299015868494,23.400792050076674,TRUE,"Enzymes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins"
IRGQ,25.837880673267644,21.82389020879802,4.013990464469625,FALSE,Predicted intracellular proteins
RPL18A,22.35331534192232,17.16151584268042,5.191799499241899,TRUE,"Essential proteins, Plasma proteins, Predicted intracellular proteins, Ribosomal proteins"
SND1,34.03882779159968,16.553343381088865,17.485484410510814,TRUE,"Cancer-related genes, Enzymes, Plasma proteins, Predicted intracellular proteins"
HLA-DRB1,75.97967453292522,51.016225358765944,24.963449174159273,TRUE,"Disease related genes, Human disease related genes, Plasma proteins, Predicted membrane proteins"
TRIM28,54.100964618469305,34.192974316844506,19.9079903016248,TRUE,"Enzymes, Plasma proteins, Predicted intracellular proteins"
CDS2,27.73621754327499,17.849589944019684,9.886627599255306,TRUE,"Enzymes, Metabolic proteins, Plasma proteins, Predicted membrane proteins"
TUBB2B,145.5063060434941,6.6362421903796,138.87006385311452,FALSE,"Disease related genes, Human disease related genes, Predicted intracellular proteins"
APPL1,29.364748147050314,14.890831016591816,14.473917130458497,FALSE,"Disease related genes, Human disease related genes, Predicted intracellular proteins"
SYNE2,41.1510854317047,32.07687142629033,9.074214005414369,TRUE,"Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins"
SZRD1,39.50414144840427,27.698192336621425,11.805949111782844,FALSE,Predicted intracellular proteins
RPL10,35.57047998347453,23.01352904749732,12.556950935977206,TRUE,"Cancer-related genes, Disease related genes, Essential proteins, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Ribosomal proteins"
SMYD5,19.308060003135964,18.692692081711776,0.6153679214241876,FALSE,"Enzymes, Predicted intracellular proteins"
ABHD11,68.10786926380864,25.589485972994336,42.5183832908143,FALSE,"Disease related genes, Human disease related genes, Predicted intracellular proteins"
OSTC,29.20849183278828,20.354256104325838,8.854235728462442,FALSE,"Essential proteins, Predicted membrane proteins, Transporters"
MAPRE3,29.891622680653597,26.892733144671016,2.998889535982581,FALSE,Predicted intracellular proteins
SLC27A1,30.010327871467247,32.16125948230161,-2.1509316108343626,FALSE,"Enzymes, Metabolic proteins, Predicted intracellular proteins, Predicted membrane proteins, Transporters"
SPG7,35.76942669605068,33.205448429101295,2.563978266949384,FALSE,"Disease related genes, Enzymes, Human disease related genes, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins"
LMOD3,19.36527522830719,47.82562948381184,-28.460354255504647,FALSE,"Disease related genes, Human disease related genes, Predicted intracellular proteins"
UGGT1,24.080686977240763,14.807746306713323,9.27294067052744,TRUE,"Metabolic proteins, Plasma proteins, Predicted intracellular proteins"
EIF3I,31.08840620689884,20.835807598650355,10.252598608248483,FALSE,"Essential proteins, Predicted intracellular proteins"
UBE2B,26.411158393788803,30.117970895810643,-3.7068125020218403,FALSE,"Enzymes, Metabolic proteins, Predicted intracellular proteins"
SH3GLB2,38.843432302460826,8.316599619754863,30.526832682705965,FALSE,Predicted intracellular proteins
ABCF3,38.97371216333115,42.51630727382657,-3.5425951104954194,FALSE,"Predicted intracellular proteins, Transporters"
HUWE1,23.53101864154312,19.28645315050984,4.244565491033281,FALSE,"Cancer-related genes, Disease related genes, Enzymes, Essential proteins, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins"
MYO18A,22.841620553850543,42.69367028892736,-19.852049735076815,TRUE,"Essential proteins, Plasma proteins, Predicted intracellular proteins"
TSFM,54.36993532326313,23.035989376430265,31.333945946832863,FALSE,"Disease related genes, Essential proteins, Human disease related genes, Predicted intracellular proteins"
RPA1,37.90477914848954,21.93686800713119,15.96791114135835,TRUE,"Disease related genes, Essential proteins, Human disease related genes, Plasma proteins, Predicted intracellular proteins"
PALLD,53.526750704325664,58.67551163003358,-5.1487609257079185,FALSE,"Disease related genes, Human disease related genes, Predicted intracellular proteins"
PPP1R14C,26.97709721589146,14.790046903283013,12.187050312608449,FALSE,Predicted intracellular proteins
CISD2,9.411599612697323,28.469433503943613,-19.05783389124629,FALSE,"Disease related genes, Human disease related genes, Predicted membrane proteins"
PGM3,27.189974313425598,34.61126988930447,-7.421295575878869,FALSE,"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins"
EML2,32.194831925873466,51.14825416707765,-18.953422241204187,FALSE,Predicted intracellular proteins
ABCE1,27.035603667353847,19.729606941489365,7.305996725864482,FALSE,"Essential proteins, Predicted intracellular proteins, Transporters"
MAP2K2,40.09522497565957,28.03045502579836,12.064769949861208,FALSE,"Cancer-related genes, Disease related genes, Enzymes, FDA approved drug targets, Human disease related genes, Predicted intracellular proteins, RAS pathway related proteins"
AKT2,25.871585746188302,34.708489291724014,-8.836903545535712,FALSE,"Cancer-related genes, Disease related genes, Enzymes, Human disease related genes, Potential drug targets, Predicted intracellular proteins, RAS pathway related proteins"
AHCYL2,29.101156003326388,31.58045894708477,-2.479302943758384,FALSE,"Enzymes, Metabolic proteins, Predicted intracellular proteins"
HSDL1,12.307255129435564,26.160597090078003,-13.853341960642439,FALSE,"Predicted intracellular proteins, Predicted membrane proteins"
ATXN10,19.116325904869395,15.361719140847816,3.7546067640215792,FALSE,"Disease related genes, Essential proteins, Human disease related genes, Predicted intracellular proteins"
CLCC1,46.8897633318806,44.19396648511885,2.695796846761752,FALSE,"Disease related genes, Essential proteins, Human disease related genes, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins, Transporters"
STAT1,75.88217128543654,59.831664592248615,16.050506693187927,TRUE,"Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Transcription factors"
PDLIM2,38.36846046510185,46.265683651575564,-7.897223186473717,FALSE,Predicted intracellular proteins
ANP32E,88.07018198556983,71.58658165400263,16.483600331567203,FALSE,Predicted intracellular proteins
ATP6V1H,35.729220719723706,24.672069898469054,11.057150821254652,FALSE,"Essential proteins, Metabolic proteins, Predicted intracellular proteins, Transporters"
KTN1,92.76478171745495,21.015548950914404,71.74923276654054,TRUE,"Cancer-related genes, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins"
BCAP29,33.19636503713948,35.075711892942806,-1.8793468558033268,FALSE,"Predicted intracellular proteins, Predicted membrane proteins, Transporters"
ARPC5L,28.791192856713053,34.65527119043963,-5.8640783337265745,FALSE,Predicted intracellular proteins
ATAD1,37.932997371272606,28.44537382847881,9.487623542793795,FALSE,"Disease related genes, Human disease related genes, Predicted membrane proteins"
SLC3A2,79.22808472918318,14.414054241421798,64.81403048776139,TRUE,"Cancer-related genes, CD markers, Essential proteins, Metabolic proteins, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins, Transporters"
GAPVD1,65.85067213682977,16.968258799494677,48.882413337335095,FALSE,Predicted intracellular proteins
NEXN,36.20950040340286,14.793917541959203,21.41558286144366,FALSE,"Disease related genes, Human disease related genes, Predicted intracellular proteins"
PNPT1,28.019084373160872,27.349188762066024,0.669895611094848,FALSE,"Disease related genes, Enzymes, Essential proteins, Human disease related genes, Potential drug targets, Predicted intracellular proteins"
MTDH,42.15685324795139,18.17987644312816,23.97697680482323,FALSE,"Predicted intracellular proteins, Predicted membrane proteins"
ILF2,30.867797330636286,21.464193168000413,9.403604162635872,TRUE,"Essential proteins, Plasma proteins, Predicted intracellular proteins"
AKT1,23.409971332330755,45.9521143031579,-22.542142970827143,FALSE,"Cancer-related genes, Disease related genes, Enzymes, Human disease related genes, Potential drug targets, Predicted intracellular proteins, RAS pathway related proteins, Transporters"
NTPCR,45.671440575112094,31.217903658591737,14.453536916520356,FALSE,"Enzymes, Metabolic proteins, Predicted intracellular proteins"
AP1G1,32.850419649828964,25.37221452018731,7.478205129641655,FALSE,"Disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins, Transporters"
SEC31A,22.158971749980225,25.264906355600875,-3.10593460562065,TRUE,"Disease related genes, Human disease related genes, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Transporters"
MATR3,52.47638294694072,30.907844124392113,21.568538822548604,TRUE,"Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins"
CHDH,34.84125495311787,29.099013797140433,5.742241155977435,FALSE,"Enzymes, Metabolic proteins, Predicted intracellular proteins"
MMAB,36.93152590474895,36.548727821115115,0.38279808363383694,FALSE,"Disease related genes, Human disease related genes, Metabolic proteins, Predicted intracellular proteins"
NAA10,23.593162467856768,35.172875199211234,-11.579712731354466,FALSE,"Disease related genes, Enzymes, Essential proteins, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins"
USP24,14.552262826846535,17.806992117892957,-3.254729291046422,FALSE,"Enzymes, Metabolic proteins, Predicted intracellular proteins"
