gene,log2_fold_change,neg_log10_pvalue,pi_score,adjusted_pvalue,direction
TUBA8,-0.3481,0.3223,0.772357,0.992867,NS
PHKB,0.2811,0.3987,0.772538,0.992867,NS
QKI,-0.2716,0.4107,0.773481,0.992867,NS
APOE,0.3863,0.2886,0.773585,0.992867,NS
ATP2A1,-0.2912,0.3827,0.77369,0.992867,NS
REEP5,0.22,0.5059,0.773929,0.992867,NS
RPS15A,0.227,0.4888,0.774532,0.992867,NS
VPS13A,0.3218,0.3445,0.774764,0.992867,NS
ME1,-0.2059,0.5376,0.775005,0.992867,NS
DERA,-0.3258,0.3387,0.77563,0.992867,NS
C9orf64,-0.2076,0.5299,0.776228,0.992867,NS
ACOT2,-0.1978,0.5553,0.776568,0.992867,NS
S100A8,0.4081,0.269,0.776614,0.992867,NS
GPHN,-0.2252,0.4869,0.776868,0.992867,NS
FBLN1,0.3117,0.3518,0.776909,0.992867,NS
AP2M1,0.2004,0.5444,0.777864,0.992867,NS
NDUFB9,0.2987,0.3651,0.777915,0.992867,NS
LMNB2,0.3065,0.3554,0.778135,0.992867,NS
AZGP1,0.3324,0.3274,0.778332,0.992867,NS
RPLP1,0.2445,0.445,0.778385,0.992867,NS
MAPK3,0.2571,0.4211,0.77936,0.992867,NS
DNM2,0.1862,0.5808,0.779589,0.992867,NS
GAMT,-0.2659,0.4057,0.780076,0.992867,NS
LUC7L2,-0.2163,0.4969,0.780738,0.992867,NS
SPG7,-0.2477,0.4335,0.780982,0.992867,NS
NOL3,-0.2639,0.4062,0.781258,0.992867,NS
NIPSNAP3A,-0.2778,0.3853,0.781556,0.992867,NS
VAPB,-0.246,0.4339,0.782072,0.992867,NS
CSE1L,-0.2224,0.4794,0.782307,0.992867,NS
OPA1,-0.2517,0.4225,0.782784,0.992867,NS
CLIC4,0.2457,0.4282,0.784848,0.992867,NS
ABCF2,0.2759,0.3804,0.785288,0.992867,NS
RNF123,-0.2268,0.4626,0.785357,0.992867,NS
GMPR2,-0.3334,0.3137,0.785961,0.992867,NS
GCSH,-0.2754,0.3795,0.786111,0.992867,NS
DNAAF5,-0.3071,0.34,0.786283,0.992867,NS
TIPRL,-0.2302,0.4531,0.786512,0.992867,NS
RPL6,0.2208,0.4716,0.786834,0.992867,NS
CTPS1,0.2933,0.3533,0.787707,0.992867,NS
RPL9,0.2329,0.4444,0.787932,0.992867,NS
COQ8A,-0.2526,0.4096,0.788007,0.992867,NS
HNRNPA2B1,0.2478,0.4173,0.788148,0.992867,NS
MYOZ2,0.5362,0.1921,0.788806,0.992867,NS
CPT1A,-0.3041,0.3388,0.788825,0.992867,NS
APPL1,0.2146,0.4798,0.788888,0.992867,NS
POFUT1,-0.2935,0.3503,0.789176,0.992867,NS
ACADM,-0.2515,0.4088,0.789242,0.992867,NS
FYCO1,-0.2212,0.4635,0.789746,0.992867,NS
ARMC1,-0.2093,0.4877,0.790523,0.992867,NS
KRT10,0.4188,0.2432,0.790921,0.992867,NS
CAVIN4,-0.2621,0.3877,0.791326,0.992867,NS
HSPA2,-0.2941,0.3444,0.79197,0.992867,NS
PFN1,0.2463,0.4111,0.792055,0.992867,NS
HSCB,0.3121,0.3241,0.792222,0.992867,NS
HHATL,-0.2975,0.3398,0.792339,0.992867,NS
FBP1,0.312,0.324,0.792359,0.992867,NS
FAHD1,-0.2576,0.3904,0.79331,0.992867,NS
MRPS5,-0.5304,0.1895,0.793373,0.992867,NS
MYL6B,-0.397,0.2532,0.793385,0.992867,NS
GPD2,-0.2337,0.4299,0.793499,0.992867,NS
TTR,0.3574,0.2808,0.793648,0.992867,NS
FIS1,-0.2257,0.4429,0.79435,0.992867,NS
STX4,-0.2374,0.4199,0.7949,0.992867,NS
ATE1,0.3018,0.3302,0.794947,0.992867,NS
PRELP,0.4453,0.2238,0.794964,0.992867,NS
ADI1,0.3397,0.2926,0.795387,0.992867,NS
CAND1,0.2381,0.417,0.795684,0.992867,NS
SUCLG2,-0.2432,0.4078,0.795834,0.992867,NS
ANXA7,-0.155,0.6368,0.796639,0.992867,NS
EIF4A2,-0.1954,0.5026,0.797622,0.992867,NS
COX6A2,-0.4111,0.2387,0.797744,0.992867,NS
TACC2,-0.2195,0.4457,0.798279,0.992867,NS
EEF1A1,0.2377,0.4113,0.79847,0.992867,NS
CBR3,0.2478,0.3936,0.798866,0.992867,NS
CARS2,-0.2896,0.3364,0.799046,0.992867,NS
DCTN4,-0.2091,0.4657,0.799146,0.992867,NS
AAMP,0.2629,0.3703,0.799193,0.992867,NS
CASQ2,-0.2582,0.3755,0.799924,0.992867,NS
AKAP1,-0.2345,0.4134,0.799929,0.992867,NS
ATL3,0.3041,0.3183,0.800244,0.992867,NS
NSFL1C,-0.1693,0.5704,0.800656,0.992867,NS
C3,0.3876,0.2489,0.800841,0.992867,NS
IGKV3-20,0.3672,0.2623,0.801111,0.992867,NS
CYB5B,-0.256,0.376,0.80124,0.992867,NS
RPS10,0.2399,0.4009,0.801387,0.992867,NS
PRKAR2A,-0.2046,0.4677,0.802253,0.992867,NS
PFN2,-0.244,0.3913,0.802664,0.992867,NS
CDV3,0.2243,0.4253,0.80282,0.992867,NS
ARPC1A,-0.2994,0.3182,0.803071,0.992867,NS
LIMS3,-0.2393,0.3978,0.803173,0.992867,NS
AUH,0.2801,0.3398,0.803226,0.992867,NS
MT-ND4,-0.3528,0.2696,0.803319,0.992867,NS
ACACA,-0.3417,0.2769,0.804202,0.992867,NS
FDXR,-0.2767,0.3418,0.804314,0.992867,NS
THBS1,0.3701,0.2548,0.804857,0.992867,NS
AMPD1,-0.3127,0.3015,0.804902,0.992867,NS
CFD,0.4042,0.2325,0.805402,0.992867,NS
ATP2B4,0.2489,0.3765,0.805869,0.992867,NS
MYLK,-0.2401,0.3881,0.806868,0.992867,NS
DDAH2,0.3065,0.3034,0.807253,0.992867,NS
ABCF1,-0.2571,0.359,0.808489,0.992867,NS
SFPQ,0.2098,0.44,0.808545,0.992867,NS
ADSL,-0.1993,0.4611,0.809311,0.992867,NS
MYOC,0.4222,0.2176,0.809338,0.992867,NS
CDC37,-0.2024,0.4533,0.809577,0.992867,NS
PSME2,0.2204,0.4157,0.809749,0.992867,NS
STMN1,0.2976,0.3075,0.809973,0.992867,NS
DUSP23,-0.2678,0.3416,0.810073,0.992867,NS
HIBADH,-0.2052,0.4442,0.810713,0.992867,NS
PCBP2,0.2154,0.4221,0.811072,0.992867,NS
PEBP1,-0.185,0.4913,0.811187,0.992867,NS
H3-3A,-0.3789,0.2395,0.811395,0.992867,NS
SARNP,0.2118,0.4256,0.812537,0.992867,NS
CLCC1,-0.186,0.4818,0.813539,0.992867,NS
DHRS4,-0.2183,0.4105,0.813556,0.992867,NS
OSGEP,0.3598,0.2488,0.813726,0.992867,NS
ENDOD1,-0.2374,0.3765,0.813961,0.992867,NS
MCTS1,-0.23,0.3884,0.814063,0.992867,NS
STT3A,0.2553,0.3493,0.814339,0.992867,NS
RHOA,0.2091,0.4255,0.814767,0.992867,NS
NPEPL1,-0.2518,0.3523,0.8152,0.992867,NS
NUTF2,-0.1746,0.5071,0.815595,0.992867,NS
TPRKB,0.2481,0.3565,0.815707,0.992867,NS
MSRB2,-0.2681,0.3296,0.815882,0.992867,NS
BPHL,-0.3394,0.259,0.816767,0.992867,NS
CD151,0.4393,0.1996,0.817154,0.992867,NS
MYH13,-0.3643,0.2405,0.817349,0.992867,NS
MTX2,-0.3354,0.2611,0.817363,0.992867,NS
LRPAP1,-0.2789,0.3132,0.817804,0.992867,NS
FLOT2,-0.2263,0.3851,0.818178,0.992867,NS
PLIN3,0.1863,0.4675,0.81825,0.992867,NS
FERMT2,-0.1984,0.4386,0.818407,0.992867,NS
MCAM,-0.3633,0.2394,0.818537,0.992867,NS
BCKDHA,-0.2065,0.4185,0.819555,0.992867,NS
KPNA6,-0.1808,0.4778,0.819594,0.992867,NS
DNAJB4,0.2693,0.3205,0.819748,0.992867,NS
BPGM,0.3027,0.2847,0.820025,0.992867,NS
SRP9,0.2062,0.4172,0.820274,0.992867,NS
CORO1B,0.2951,0.2915,0.820314,0.992867,NS
ECM1,-0.2543,0.3381,0.820376,0.992867,NS
HINT1,-0.1889,0.4534,0.82103,0.992867,NS
RPL35,0.2497,0.3427,0.821149,0.992867,NS
CORO7,0.2545,0.3346,0.821917,0.992867,NS
UBXN1,-0.1964,0.4335,0.821949,0.992867,NS
H6PD,-0.1876,0.4525,0.822467,0.992867,NS
GNAQ,0.3081,0.2754,0.822479,0.992867,NS
ALDH5A1,-0.2601,0.3263,0.822496,0.992867,NS
ANK2,-0.202,0.4198,0.822645,0.992867,NS
MECR,-0.2527,0.3355,0.822673,0.992867,NS
VPS13C,-0.2041,0.4136,0.823396,0.992867,NS
UBAC1,-0.2033,0.413,0.824186,0.992867,NS
PACSIN3,-0.2032,0.4122,0.824619,0.992867,NS
FABP3,-0.2999,0.279,0.824729,0.992867,NS
MUSTN1,-0.2913,0.2865,0.825158,0.992867,NS
ACSS1,-0.2186,0.3815,0.825239,0.992867,NS
UROD,-0.2193,0.3793,0.825652,0.992867,NS
HSPB7,-0.2268,0.3667,0.82572,0.992867,NS
MAP1S,-0.205,0.4056,0.825805,0.992867,NS
BCHE,-0.3579,0.2318,0.826122,0.992867,NS
CNDP2,0.2033,0.4073,0.826378,0.992867,NS
SERPING1,0.339,0.2441,0.826496,0.992867,NS
CAMK2A,-0.224,0.3692,0.826579,0.992867,NS
PAFAH1B1,-0.1863,0.4433,0.8268,0.992867,NS
ARPC5,0.28,0.2942,0.827213,0.992867,NS
ACAT1,-0.1781,0.4611,0.827656,0.992867,NS
TOMM22,0.2204,0.3725,0.827781,0.992867,NS
PHYHD1,-0.2933,0.2796,0.827968,0.992867,NS
EDF1,-0.2799,0.292,0.828445,0.992867,NS
RPS3,0.1744,0.4683,0.828562,0.992867,NS
TNNT3,0.3478,0.234,0.829121,0.992867,NS
NME2,0.2123,0.3814,0.829908,0.992867,NS
RPS15,-0.4579,0.1768,0.829927,0.992867,NS
LYPLAL1,-0.1977,0.4093,0.830023,0.992867,NS
COPS4,-0.1934,0.418,0.830179,0.992867,NS
HSPA8,0.1685,0.4782,0.830696,0.992867,NS
LIPE,-0.3399,0.237,0.830703,0.992867,NS
USP24,-0.1702,0.4727,0.830846,0.992867,NS
PYURF,-0.3521,0.228,0.831237,0.992867,NS
PCYT2,-0.1843,0.4355,0.831259,0.992867,NS
JCHAIN,0.3854,0.2081,0.831413,0.992867,NS
TUBA1C,0.3045,0.2627,0.831791,0.992867,NS
COPS6,-0.1942,0.4108,0.832158,0.992867,NS
PAK2,0.1614,0.493,0.83258,0.992867,NS
RAB5C,0.2063,0.3849,0.832891,0.992867,NS
HMGCS2,-0.2869,0.2765,0.833071,0.992867,NS
STX7,0.2435,0.325,0.833453,0.992867,NS
SCARB2,0.1852,0.4271,0.833493,0.992867,NS
MYH3,-0.3716,0.2126,0.833689,0.992867,NS
XRCC6,0.1753,0.4483,0.834433,0.992867,NS
PGP,-0.1987,0.3954,0.834502,0.992867,NS
FASN,0.3568,0.2201,0.834574,0.992867,NS
CUTA,-0.189,0.4141,0.835068,0.992867,NS
CAB39L,0.2737,0.2848,0.835714,0.992867,NS
PCMT1,-0.1611,0.4838,0.835745,0.992867,NS
RPL30,0.2126,0.3661,0.835892,0.992867,NS
CRAT,-0.2173,0.3575,0.836202,0.992867,NS
SHOC2,0.2172,0.3566,0.836651,0.992867,NS
TXNDC5,0.2768,0.2795,0.836836,0.992867,NS
IPO5,-0.1771,0.4364,0.836924,0.992867,NS
PPP5C,-0.2032,0.3794,0.837383,0.992867,NS
VBP1,-0.1854,0.4152,0.837574,0.992867,NS
NAXE,-0.1718,0.4473,0.837809,0.992867,NS
OSBPL1A,0.2335,0.3274,0.838621,0.992867,NS
GFPT1,0.1976,0.3867,0.838653,0.992867,NS
CFB,0.3112,0.2455,0.838702,0.992867,NS
RPS6KA3,-0.2127,0.3585,0.838953,0.992867,NS
DDX19A,-0.2386,0.3186,0.839409,0.992867,NS
STAM,-0.1925,0.3947,0.839473,0.992867,NS
DHRS7,0.1669,0.4543,0.839782,0.992867,NS
NLN,-0.2211,0.3403,0.840902,0.992867,NS
AKR1C3,0.2938,0.2556,0.841199,0.992867,NS
PSMD10,-0.1965,0.3814,0.841502,0.992867,NS
HRC,-0.2202,0.3396,0.8418,0.992867,NS
OPLAH,-0.1961,0.3811,0.841869,0.992867,NS
ACADSB,-0.2232,0.3344,0.842075,0.992867,NS
NPTN,-0.309,0.2414,0.842167,0.992867,NS
ADPRHL1,-0.246,0.3029,0.842298,0.992867,NS
CD38,-0.2213,0.3367,0.84233,0.992867,NS
GNS,-0.2697,0.2757,0.842614,0.992867,NS
DCXR,-0.2321,0.3203,0.842642,0.992867,NS
LAMTOR2,0.2092,0.3543,0.843058,0.992867,NS
RAP1B,0.2642,0.2794,0.84368,0.992867,NS
OSBPL11,-0.3612,0.2042,0.843779,0.992867,NS
ABHD16A,-0.233,0.3155,0.844277,0.992867,NS
NUBP1,-0.2256,0.3257,0.844341,0.992867,NS
ATP6V1H,-0.2188,0.3359,0.844354,0.992867,NS
PPP2CA,-0.1713,0.4288,0.844383,0.992867,NS
IGHA2,-0.3079,0.2377,0.844893,0.992867,NS
LMOD3,-0.2282,0.3186,0.845854,0.992867,NS
CD99,-0.2993,0.2428,0.845955,0.992867,NS
VPS35,0.2095,0.3456,0.846438,0.992867,NS
UBL5,0.2185,0.3311,0.84656,0.992867,NS
RRBP1,0.3548,0.2037,0.84673,0.992867,NS
NAA50,-0.1958,0.3689,0.846757,0.992867,NS
DPP7,0.2298,0.3136,0.847098,0.992867,NS
DEPTOR,-0.2039,0.3528,0.84731,0.992867,NS
PROS1,-0.2888,0.2481,0.847922,0.992867,NS
TPT1,-0.1507,0.4748,0.848105,0.992867,NS
FBN1,-0.3219,0.2219,0.848309,0.992867,NS
MAP2K4,-0.2029,0.352,0.848373,0.992867,NS
MRPL21,0.2907,0.2447,0.848948,0.992867,NS
VAPA,0.1932,0.368,0.848991,0.992867,NS
GET4,0.2236,0.3178,0.849091,0.992867,NS
COX5B,0.2068,0.3432,0.849213,0.992867,NS
PRKAA2,-0.1851,0.3833,0.849293,0.992867,NS
NDUFC2,-0.2058,0.3443,0.849441,0.992867,NS
PRPS1,-0.2267,0.3122,0.849655,0.992867,NS
CHMP5,0.1836,0.3832,0.850425,0.992867,NS
EIF3K,-0.2648,0.2652,0.850688,0.992867,NS
XRCC5,0.1653,0.4241,0.85094,0.992867,NS
CCAR2,0.2481,0.2818,0.851276,0.992867,NS
DCPS,-0.2098,0.3328,0.851519,0.992867,NS
KRT1,0.3639,0.1918,0.851527,0.992867,NS
TARS1,-0.1965,0.3551,0.851543,0.992867,NS
ESAM,0.2223,0.3134,0.851793,0.992867,NS
VAMP5,-0.2181,0.3189,0.852037,0.992867,NS
GMFG,-0.3153,0.2205,0.852073,0.992867,NS
SLIRP,-0.1975,0.3519,0.852115,0.992867,NS
COX11,0.2554,0.2721,0.852131,0.992867,NS
PGD,0.2409,0.2885,0.852149,0.992867,NS
MGST3,-0.2139,0.3243,0.852361,0.992867,NS
PMVK,0.2385,0.2908,0.852437,0.992867,NS
SF1,-0.2168,0.3199,0.852445,0.992867,NS
TMEM256,-0.2083,0.3327,0.852491,0.992867,NS
PDAP1,-0.1975,0.3504,0.852692,0.992867,NS
DYNC1LI2,0.244,0.2833,0.852838,0.992867,NS
PEA15,0.2658,0.26,0.852907,0.992867,NS
SEC24B,-0.2966,0.2326,0.85309,0.992867,NS
GAPDH,0.1352,0.5088,0.853527,0.992867,NS
XPO7,0.1696,0.4053,0.853624,0.992867,NS
MRPL38,0.2756,0.2492,0.853738,0.992867,NS
SSBP1,-0.2131,0.3221,0.853812,0.992867,NS
GMPPB,-0.1695,0.4046,0.853892,0.992867,NS
TTLL12,-0.205,0.3343,0.854046,0.992867,NS
PA2G4,-0.1614,0.423,0.854563,0.992867,NS
MAT2B,-0.1733,0.3926,0.855004,0.992867,NS
MRPL55,0.2552,0.2659,0.855313,0.992867,NS
MDH1,-0.1556,0.4361,0.85533,0.992867,NS
MYOM2,-0.2745,0.2467,0.855582,0.992867,NS
PDHX,-0.2443,0.2772,0.855598,0.992867,NS
PSMB4,-0.1552,0.434,0.856357,0.992867,NS
SEC23IP,0.2123,0.3159,0.856912,0.992867,NS
CRIP2,0.2365,0.2834,0.856976,0.992867,NS
ECHDC3,-0.2271,0.2949,0.857136,0.992867,NS
PPM1A,-0.1803,0.3697,0.857707,0.992867,NS
YKT6,0.236,0.281,0.858421,0.992867,NS
SOD2,0.1887,0.3512,0.858487,0.992867,NS
HP1BP3,-0.2224,0.2978,0.858511,0.992867,NS
CAMK2B,0.2124,0.3116,0.858653,0.992867,NS
BCAR1,-0.273,0.2422,0.858811,0.992867,NS
LYRM7,-0.2123,0.3097,0.859523,0.992867,NS
KIF5B,0.1575,0.4171,0.85961,0.992867,NS
EIF4H,-0.1594,0.4121,0.859637,0.992867,NS
MAPT,-0.2084,0.3141,0.860121,0.992867,NS
PGM1,-0.1928,0.3369,0.861119,0.992867,NS
EML2,-0.2086,0.3105,0.86147,0.992867,NS
SLC25A3,0.1748,0.3699,0.861676,0.992867,NS
PTGES2,-0.2259,0.2861,0.861753,0.992867,NS
THNSL1,0.2669,0.2414,0.862118,0.992867,NS
AKR1B1,-0.2433,0.2646,0.8622,0.992867,NS
C1QA,0.2807,0.2294,0.862213,0.992867,NS
LMAN1,-0.1726,0.3727,0.862337,0.992867,NS
SLC37A4,0.1931,0.3321,0.862766,0.992867,NS
EIF3I,-0.1816,0.3528,0.862868,0.992867,NS
ARL1,-0.3395,0.1885,0.862956,0.992867,NS
CYCS,-0.2153,0.2968,0.8632,0.992867,NS
FDPS,-0.1539,0.4149,0.863229,0.992867,NS
UBA6,-0.3247,0.1961,0.863647,0.992867,NS
SDCBP,0.1916,0.3317,0.863866,0.992867,NS
HNRNPA3,0.2598,0.2444,0.864018,0.992867,NS
RPL26,-0.2716,0.2334,0.864177,0.992867,NS
USP5,-0.1499,0.4225,0.864267,0.992867,NS
ALDH16A1,0.1999,0.3168,0.864349,0.992867,NS
TBCE,0.2933,0.2157,0.864483,0.992867,NS
PPT1,0.1976,0.3199,0.864524,0.992867,NS
MTX1,-0.1793,0.3524,0.864581,0.992867,NS
UBE2L3,-0.1861,0.3382,0.865071,0.992867,NS
HLA-DRA,-0.1915,0.3281,0.86531,0.992867,NS
MTAP,0.1542,0.4064,0.865681,0.992867,NS
CYGB,0.2191,0.2859,0.86572,0.992867,NS
ADH1C,-0.2335,0.268,0.865802,0.992867,NS
CHP1,-0.1742,0.3577,0.866309,0.992867,NS
CUL1,-0.1815,0.3429,0.866481,0.992867,NS
ERP29,0.1751,0.3552,0.866573,0.992867,NS
KHSRP,0.1966,0.3159,0.866773,0.992867,NS
CLIC2,-0.2613,0.2376,0.86678,0.992867,NS
GRPEL1,-0.2436,0.2544,0.867014,0.992867,NS
ANP32A,0.1795,0.3449,0.867113,0.992867,NS
RPL18,0.1622,0.3814,0.867203,0.992867,NS
PPP1R12B,-0.2837,0.2169,0.867877,0.992867,NS
CUL5,-0.2032,0.3027,0.86792,0.992867,NS
RAB1A,0.1936,0.3175,0.867995,0.992867,NS
RRAS,-0.2119,0.2895,0.868274,0.992867,NS
RPN1,0.1466,0.4181,0.868335,0.992867,NS
SYNE2,0.2573,0.2381,0.868438,0.992867,NS
DBT,-0.1908,0.3207,0.868541,0.992867,NS
VDAC1,-0.2,0.3058,0.868638,0.992867,NS
CALU,0.1644,0.3712,0.868918,0.992867,NS
SLC25A6,-0.2613,0.2321,0.86966,0.992867,NS
BROX,-0.2071,0.2928,0.869671,0.992867,NS
MYH14,-0.1993,0.304,0.869814,0.992867,NS
PPCDC,-0.2071,0.2922,0.869945,0.992867,NS
PFKL,-0.2074,0.2903,0.870548,0.992867,NS
GSTK1,0.1657,0.3632,0.870593,0.992867,NS
ARPC4,0.1963,0.305,0.871197,0.992867,NS
FITM2,-0.1705,0.3499,0.871626,0.992867,NS
MYH8,0.3122,0.191,0.871711,0.992867,NS
MYH1,-0.304,0.1961,0.871721,0.992867,NS
HSPA4,-0.1287,0.4629,0.871796,0.992867,NS
HDGF,0.15310000000000001,0.3892,0.871815,0.992867,NS
NSUN2,-0.2152,0.2767,0.871915,0.992867,NS
DCTN3,-0.1667,0.3563,0.872129,0.992867,NS
PYGL,-0.1623,0.3661,0.872161,0.992867,NS
FGGY,0.1963,0.3024,0.872255,0.992867,NS
USP15,-0.2061,0.2874,0.87251,0.992867,NS
INPP1,0.1779,0.3325,0.872653,0.992867,NS
PANK4,-0.1973,0.2996,0.872742,0.992867,NS
ATXN10,-0.1876,0.3149,0.872779,0.992867,NS
BABAM2,0.2116,0.2768,0.873871,0.992867,NS
NID2,0.2572,0.2276,0.873899,0.992867,NS
TST,-0.201,0.2909,0.873991,0.992867,NS
DDT,-0.201,0.2897,0.874546,0.992867,NS
GNG12,0.2064,0.2809,0.875032,0.992867,NS
CAMK2G,-0.1994,0.2907,0.875065,0.992867,NS
PSMD11,-0.1571,0.3682,0.875284,0.992867,NS
ARPC5L,-0.1604,0.3602,0.875477,0.992867,NS
ATP5PF,-0.1876,0.3078,0.875495,0.992867,NS
FXR1,-0.2027,0.2837,0.875975,0.992867,NS
PPP3R1,-0.1395,0.4097,0.876722,0.992867,NS
ADD1,0.2318,0.2465,0.876733,0.992867,NS
TSFM,-0.2253,0.2529,0.877027,0.992867,NS
PDLIM3,-0.2267,0.2513,0.877099,0.992867,NS
LETM1,-0.1683,0.3372,0.877483,0.992867,NS
HSD17B10,0.1504,0.3772,0.877557,0.992867,NS
EIF3M,-0.16,0.3543,0.877645,0.992867,NS
NAA25,0.3257,0.1732,0.878174,0.992867,NS
CHMP4B,-0.167,0.336,0.878794,0.992867,NS
COMP,0.3634,0.154,0.879063,0.992867,NS
GLOD4,-0.1335,0.4165,0.879803,0.992867,NS
TNNI2,0.2894,0.1908,0.880615,0.992867,NS
KPNA3,-0.2158,0.2537,0.881545,0.992867,NS
COPS7A,-0.1503,0.364,0.881633,0.992867,NS
SIAE,-0.2792,0.1945,0.882445,0.992867,NS
PKM,0.1447,0.3744,0.88268,0.992867,NS
NHLRC2,-0.1552,0.3489,0.882737,0.992867,NS
METAP2,-0.1766,0.3063,0.882878,0.992867,NS
EPS15L1,0.154,0.351,0.882963,0.992867,NS
RAD23B,-0.1335,0.4029,0.883549,0.992867,NS
MRPL24,0.2666,0.2015,0.883672,0.992867,NS
GLRX5,0.203,0.2643,0.883786,0.992867,NS
BPNT1,-0.1592,0.337,0.883804,0.992867,NS
ACO1,-0.1528,0.3507,0.883905,0.992867,NS
SNF8,-0.1759,0.2999,0.885622,0.992867,NS
PSMA4,0.1576,0.3343,0.885789,0.992867,NS
SLC25A5,-0.1882,0.2784,0.886335,0.992867,NS
TMX4,-0.1633,0.3191,0.886955,0.992867,NS
SIRT5,-0.2277,0.2284,0.887127,0.992867,NS
VPS26A,0.137,0.3777,0.887689,0.992867,NS
RPS2,0.13,0.3971,0.887963,0.992867,NS
CYB5R3,0.2079,0.2478,0.888107,0.992867,NS
NUDT16,-0.1622,0.3177,0.888111,0.992867,NS
RPS27,-0.2059,0.2503,0.888117,0.992867,NS
NAP1L4,0.1365,0.3765,0.888403,0.992867,NS
GHITM,-0.2429,0.2113,0.888549,0.992867,NS
CARM1,-0.15,0.3419,0.888603,0.992867,NS
CCT3,0.1293,0.3965,0.888695,0.992867,NS
AHCYL1,0.1594,0.3212,0.888833,0.992867,NS
SURF1,-0.1896,0.2691,0.889158,0.992867,NS
MTPN,0.1428,0.3565,0.889366,0.992867,NS
FAHD2A,-0.1858,0.2738,0.889462,0.992867,NS
RPL17,0.182,0.2794,0.889499,0.992867,NS
MPC2,-0.2012,0.2527,0.889508,0.992867,NS
DDX6,-0.1432,0.3547,0.889607,0.992867,NS
HSPB8,-0.2151,0.2349,0.890169,0.992867,NS
LYVE1,0.2488,0.203,0.89023,0.992867,NS
SRI,0.2095,0.2405,0.89043,0.992867,NS
SCRN3,-0.2107,0.2392,0.890435,0.992867,NS
RDX,-0.1597,0.3153,0.890503,0.992867,NS
PELO,-0.1769,0.2832,0.891065,0.992867,NS
TARDBP,-0.1602,0.3127,0.891072,0.992867,NS
GABARAPL2,-0.1709,0.2928,0.891148,0.992867,NS
CTNNA1,0.1716,0.2908,0.89147,0.992867,NS
STOM,0.2537,0.1966,0.891519,0.992867,NS
MYOM1,0.2296,0.2169,0.89164,0.992867,NS
WBP2,-0.21,0.2371,0.891676,0.992867,NS
PDCD5,-0.1535,0.324,0.891775,0.992867,NS
NDUFB6,0.1999,0.2487,0.891815,0.992867,NS
PPIF,-0.2268,0.2182,0.892315,0.992867,NS
ATP6V1G1,0.1501,0.3289,0.89259,0.992867,NS
LAP3,0.163,0.3023,0.892724,0.992867,NS
C6orf136,0.293,0.1681,0.892752,0.992867,NS
NPC2,0.1946,0.2526,0.893003,0.992867,NS
MYOF,0.1491,0.3293,0.893098,0.992867,NS
COX4I1,0.1611,0.3047,0.893123,0.992867,NS
ATP5IF1,-0.3804,0.129,0.89317,0.992867,NS
PFDN4,0.1612,0.3042,0.89326,0.992867,NS
ABCF3,0.2251,0.2178,0.893266,0.992867,NS
PAFAH1B2,-0.1725,0.2842,0.893284,0.992867,NS
FKBP3,-0.1606,0.3047,0.893443,0.992867,NS
BAG3,-0.1748,0.2794,0.893621,0.992867,NS
MYH2,-0.2906,0.168,0.893667,0.992867,NS
PEX11B,-0.2864,0.1701,0.893893,0.992867,NS
APOOL,-0.195,0.2498,0.893929,0.992867,NS
RPS28,0.1641,0.2966,0.893996,0.992867,NS
CARHSP1,-0.2568,0.1894,0.894077,0.992867,NS
COMT,0.1815,0.267,0.894378,0.992867,NS
ATP2B2,-0.1664,0.2911,0.89448,0.992867,NS
NEDD8,0.19,0.2541,0.89478,0.992867,NS
ENDOG,-0.2043,0.2351,0.895285,0.992867,NS
CLU,0.2703,0.1775,0.895377,0.992867,NS
TMEM109,0.1408,0.3384,0.896072,0.992867,NS
GOT1,-0.2036,0.2329,0.89656,0.992867,NS
MDP1,-0.1584,0.2993,0.896608,0.992867,NS
IVD,-0.1682,0.2816,0.896696,0.992867,NS
RPS24,0.1488,0.3161,0.897346,0.992867,NS
KARS1,0.1479,0.3174,0.897545,0.992867,NS
LDHD,-0.239,0.1964,0.89755,0.992867,NS
WDR1,-0.1239,0.3787,0.897616,0.992867,NS
NDUFB4,0.2318,0.2024,0.89762,0.992867,NS
SLC25A20,-0.1851,0.2523,0.898063,0.992867,NS
PCTP,0.2652,0.1759,0.898149,0.992867,NS
EIF4E3,-0.2273,0.205,0.898274,0.992867,NS
GLRX,-0.1861,0.249,0.89879,0.992867,NS
LXN,0.2202,0.2104,0.898839,0.992867,NS
DAZAP1,-0.1623,0.2852,0.898928,0.992867,NS
PRDX5,0.1356,0.3394,0.899419,0.992867,NS
ACADL,0.1961,0.2343,0.899607,0.992867,NS
HLA-DRB1,-0.2292,0.1999,0.899871,0.992867,NS
EEF1A2,-0.1595,0.2873,0.899882,0.992867,NS
EEA1,0.1743,0.2627,0.899938,0.992867,NS
UBE2R2,-0.1907,0.2394,0.900206,0.992867,NS
DCAF6,0.1416,0.3224,0.900236,0.992867,NS
HK2,-0.2113,0.216,0.900249,0.992867,NS
RPL13,0.1907,0.2382,0.900711,0.992867,NS
SNCG,0.2675,0.1693,0.900969,0.992867,NS
YWHAH,0.1285,0.3506,0.90148,0.992867,NS
FKBP8,-0.2198,0.2042,0.901815,0.992867,NS
PPP2R2A,-0.1586,0.2809,0.902533,0.992867,NS
ABHD5,0.2917,0.1526,0.90257,0.992867,NS
