module,group,gene,z
turquoise,PLA_T2,RPS20,-0.23290541764230044
turquoise,PLA_T2,PSMA6,-0.15060703177170762
turquoise,PLA_T2,S100A10,0.31208837330267786
turquoise,PLA_T2,CDC42,0.4847520946949085
turquoise,PLA_T2,DSTN,0.11855715552742246
turquoise,PLA_T2,GMFB,0.7550633803982046
turquoise,PLA_T2,RAB8A,0.05449049591772056
turquoise,PLA_T2,RAB10,0.04999630285597704
turquoise,PLA_T2,UBE2N,-0.4205139863026062
turquoise,PLA_T2,RAB14,-0.20365907119240786
turquoise,PLA_T2,ACTR3,0.1221257914465315
turquoise,PLA_T2,ACTR2,0.13393477210842974
turquoise,PLA_T2,ACTR1A,0.47714644926531413
turquoise,PLA_T2,RAP1B,0.22832856336234475
turquoise,PLA_T2,RAP2B,0.041381453759366305
turquoise,PLA_T2,RPL37A,0.07504613006046303
turquoise,PLA_T2,RHOA,-0.10732270958399566
turquoise,PLA_T2,LYZ,0.3458346394555282
turquoise,PLA_T2,B2M,0.19371681885235156
turquoise,PLA_T2,NPC2,0.12368770772474265
turquoise,PLA_T2,SUMO2,-0.08551551190660951
turquoise,PLA_T2,UFM1,-0.12133402833495954
turquoise,PLA_T2,NUTF2,0.06312393421386135
turquoise,PLA_T2,HNRNPK,-0.3681853737760646
turquoise,PLA_T2,YWHAG,-0.287560550929334
turquoise,PLA_T2,PSMC1,-0.2366161716793073
turquoise,PLA_T2,YWHAE,-0.40114442545160006
turquoise,PLA_T2,RPS14,0.435189081028533
turquoise,PLA_T2,ARF6,0.03226418618928358
turquoise,PLA_T2,PSMC6,-0.23700275070367968
turquoise,PLA_T2,H2BC4,0.2527571957122887
turquoise,PLA_T2,RAB1A,0.4918577426018335
turquoise,PLA_T2,RAN,-0.4666727664453874
turquoise,PLA_T2,RPS15,-0.21071240320424053
turquoise,PLA_T2,RPS25,-0.41740075389092435
turquoise,PLA_T2,RPS28,-0.014438573649485633
turquoise,PLA_T2,GNB1,-0.06174048863651205
turquoise,PLA_T2,GNB2,0.06618923635832859
turquoise,PLA_T2,RPL10A,-0.6061812135884771
turquoise,PLA_T2,RPL8,-0.09537806137252286
turquoise,PLA_T2,PPIA,0.1327020343486796
turquoise,PLA_T2,FKBP1A,0.22851928927912882
turquoise,PLA_T2,RPS27A,-0.37115696967939654
turquoise,PLA_T2,TRA2B,0.3005277957912138
turquoise,PLA_T2,RAC1,-0.1815586253614534
turquoise,PLA_T2,AP2B1,-0.09591639256828095
turquoise,PLA_T2,VAMP2,-0.4011993829464446
turquoise,PLA_T2,GNAI1,0.14688240824823923
turquoise,PLA_T2,YWHAZ,0.1484982236383475
turquoise,PLA_T2,SKP1,0.2553933352573678
turquoise,PLA_T2,EIF5A,0.09495970474944133
turquoise,PLA_T2,RACK1,-0.09003064431776142
turquoise,PLA_T2,TPM4,0.38188002477763033
turquoise,PLA_T2,ACTC1,0.7212887375368878
turquoise,PLA_T2,EEF1A1,0.06704005274099283
turquoise,PLA_T2,TUBA1B,-0.14906422569559116
turquoise,PLA_T2,TUBB4B,-0.44538827386261143
turquoise,PLA_T2,PAFAH1B2,-0.33272305020286524
turquoise,PLA_T2,HBG2,-0.059802561848019166
turquoise,PLA_T2,GSTO1,-0.5591820310786259
turquoise,PLA_T2,BASP1,-0.09942527978872799
turquoise,PLA_T2,DCD,0.22670565816327037
turquoise,PLA_T2,ARF1,-0.08433864948671858
turquoise,PLA_T2,RHOG,-0.14530814609364898
turquoise,PLA_T2,MXRA7,0.11320514763080032
turquoise,PLA_T2,FBLN2,0.12686849077764772
turquoise,PLA_T2,PITPNA,-0.07723546074333666
turquoise,PLA_T2,HDLBP,0.044296883476031224
turquoise,PLA_T2,CLTC,0.09424521049386013
turquoise,PLA_T2,REEP5,0.023193367069587967
turquoise,PLA_T2,SPTBN1,0.2748148790269566
turquoise,PLA_T2,SET,0.3793573659749052
turquoise,PLA_T2,FABP5,-0.10643843751899866
turquoise,PLA_T2,CAP1,0.1438999128930866
turquoise,PLA_T2,EWSR1,0.10815716723512804
turquoise,PLA_T2,TAGLN,0.5597732372111895
turquoise,PLA_T2,NUCB1,-0.34020135280624747
turquoise,PLA_T2,RPL6,0.5316300296655687
turquoise,PLA_T2,AKAP12,0.334040258344525
turquoise,PLA_T2,GSTM4,0.024777791795783977
turquoise,PLA_T2,CAV1,0.1611095499611265
turquoise,PLA_T2,AKR1C1,0.2438114886067079
turquoise,PLA_T2,YWHAH,0.3945557191044448
turquoise,PLA_T2,PLP2,0.33997694109626303
turquoise,PLA_T2,LIPE,-0.23905092160058197
turquoise,PLA_T2,CALD1,0.39677216505625196
turquoise,PLA_T2,COL14A1,0.25544718657837306
turquoise,PLA_T2,PTPN11,0.027479444761622396
turquoise,PLA_T2,KDSR,0.2635596972563106
turquoise,PLA_T2,GFPT1,-0.4260902486587386
turquoise,PLA_T2,AOX1,-0.23124537540257295
turquoise,PLA_T2,FMOD,0.27976651849840767
turquoise,PLA_T2,PRDX1,-0.31471400115702775
turquoise,PLA_T2,RPL18,0.2864609795006181
turquoise,PLA_T2,CKAP4,0.11582922859212604
turquoise,PLA_T2,KHDRBS1,-0.49312938239816856
turquoise,PLA_T2,LRP1,-0.023489198991174038
turquoise,PLA_T2,ARHGAP1,0.25065404490869864
turquoise,PLA_T2,DHX9,0.43401633395924827
turquoise,PLA_T2,MFGE8,0.23445593383842808
turquoise,PLA_T2,AHNAK,-0.004080119457568236
turquoise,PLA_T2,AP1B1,0.9196194748520051
turquoise,PLA_T2,SCRN1,-0.15391882092699086
turquoise,PLA_T2,ASPH,0.17197408589264132
turquoise,PLA_T2,EFEMP1,0.42962376041672085
turquoise,PLA_T2,LMAN2,0.4737251915513159
turquoise,PLA_T2,COASY,-0.05368891260673982
turquoise,PLA_T2,PDZK1IP1,0.6366470438400298
turquoise,PLA_T2,HNRNPA0,-0.2790472229085129
turquoise,PLA_T2,PRDX4,-0.08264430785302869
turquoise,PLA_T2,MYBPH,0.2686851122002855
turquoise,PLA_T2,SELENBP1,-0.10635379216888437
turquoise,PLA_T2,SRSF6,0.43090300998647474
turquoise,PLA_T2,DYNC1I2,0.5995238182070237
turquoise,PLA_T2,ILK,0.11100269480251156
turquoise,PLA_T2,PICALM,0.7281686829443156
turquoise,PLA_T2,ASAH1,-0.6545173827983187
turquoise,PLA_T2,SNX1,0.06941871925649239
turquoise,PLA_T2,ITGA7,-0.34057554816052366
turquoise,PLA_T2,SPTAN1,0.31580311141128165
turquoise,PLA_T2,TUBB2A,-0.2582922536118368
turquoise,PLA_T2,COTL1,-0.11977324016897366
turquoise,PLA_T2,HNRNPD,-0.30196034252699383
turquoise,PLA_T2,NID2,0.2786779871357701
turquoise,PLA_T2,DYNC1H1,-0.02204996694968105
turquoise,PLA_T2,CTTN,-0.04551050829231592
turquoise,PLA_T2,TRIM25,-0.3820923013972122
turquoise,PLA_T2,GNA13,-0.07783744361858043
turquoise,PLA_T2,CLINT1,0.43206157308335164
turquoise,PLA_T2,MESD,-0.09096903952559211
turquoise,PLA_T2,GANAB,0.11974593112551017
turquoise,PLA_T2,MVP,0.3572835125616816
turquoise,PLA_T2,LASP1,0.12778257149090583
turquoise,PLA_T2,GPNMB,0.30742925039982055
turquoise,PLA_T2,KPNB1,0.7655773060055715
turquoise,PLA_T2,SEPTIN2,-0.025004382382594097
turquoise,PLA_T2,PDIA6,0.24301565776091336
turquoise,PLA_T2,PCOLCE,0.29465127645528305
turquoise,PLA_T2,PEA15,0.5047746734111801
turquoise,PLA_T2,PMVK,0.7838161448300768
turquoise,PLA_T2,PPA1,-0.1272019698289102
turquoise,PLA_T2,NONO,-0.294283061028954
turquoise,PLA_T2,RCN1,0.32763818423964464
turquoise,PLA_T2,TMED2,0.16059694794839177
turquoise,PLA_T2,RSU1,0.04067327672561435
turquoise,PLA_T2,CNN3,0.33232228411476256
turquoise,PLA_T2,RGN,0.5783319725998365
turquoise,PLA_T2,TGFBI,0.7565429638498524
turquoise,PLA_T2,MAPRE1,-0.17038507936677416
turquoise,PLA_T2,ELAVL1,0.042469678551947276
turquoise,PLA_T2,VAMP3,-0.3789797357873976
turquoise,PLA_T2,ADIRF,0.030758293194224944
turquoise,PLA_T2,RAB11B,0.014345514868425594
turquoise,PLA_T2,ZYX,0.35677537023273703
turquoise,PLA_T2,SEPTIN7,0.14127903906058445
turquoise,PLA_T2,UAP1,-0.06102072096980601
turquoise,PLA_T2,LAMA4,0.03623816068280006
turquoise,PLA_T2,DPYSL2,0.12232867746664879
turquoise,PLA_T2,ECM1,0.14418288962121614
turquoise,PLA_T2,DBN1,-0.41571242993080926
turquoise,PLA_T2,PTGIS,-0.029442945037377804
turquoise,PLA_T2,FSCN1,0.5611217270353451
turquoise,PLA_T2,AOC3,0.18782505702894461
turquoise,PLA_T2,HSD17B12,-0.11417153023689879
turquoise,PLA_T2,EIPR1,0.0054659611168495674
turquoise,PLA_T2,CYBRD1,0.0184773955979655
turquoise,PLA_T2,GNAS,-0.027521401819882236
turquoise,PLA_T2,TTC38,0.12637004764333204
turquoise,PLA_T2,GARNL3,0.20182135154221248
turquoise,PLA_T2,STEAP4,0.3649650512751192
turquoise,PLA_T2,ATL3,0.026684634548412006
turquoise,PLA_T2,ABLIM2,0.8935057118033402
turquoise,PLA_T2,RETSAT,-0.13588891799521363
turquoise,PLA_T2,CAVIN1,-0.06991263933896792
turquoise,PLA_T2,DARS2,0.6886005697884583
turquoise,PLA_T2,CSPG4,0.3270311851027214
turquoise,PLA_T2,SND1,-0.6759011896576027
turquoise,PLA_T2,CYFIP1,-0.02131678009799717
turquoise,PLA_T2,MTDH,0.13332957152666344
turquoise,PLA_T2,KTN1,0.06859409906276771
turquoise,PLA_T2,ALYREF,0.21428163840295247
turquoise,PLA_T2,CD163,-0.055505950055104204
turquoise,PLA_T2,STX12,0.24812564706515752
turquoise,PLA_T2,AEBP1,0.44376340344279774
turquoise,PLA_T2,AHNAK2,-0.00834535725697307
turquoise,PLA_T2,FUNDC1,0.5141909646440044
turquoise,PLA_T2,WDFY1,0.1415970842587672
turquoise,PLA_T2,FAM114A1,0.40318428234360665
turquoise,PLA_T2,HSCB,0.36086266082537816
turquoise,PLA_T2,VKORC1L1,-0.28853667901997765
turquoise,PLA_T2,TMEM256,0.5104269640474047
turquoise,PLA_T2,TXNDC5,0.13548304164168068
turquoise,PLA_T2,LEMD2,0.12350618049378376
turquoise,PLA_T2,TSTD1,0.42880334224247724
turquoise,PLA_T2,GNPDA2,0.22484708256006167
turquoise,PLA_T2,ABHD5,0.032474497160933834
turquoise,PLA_T2,DNAJC9,0.12444530879721653
turquoise,PLA_T2,PSMF1,-0.5447576420818313
turquoise,PLA_T2,NDRG1,0.12589152871645717
turquoise,PLA_T2,ANP32B,-0.0265418089486333
turquoise,PLA_T2,TFG,0.1580172959577645
turquoise,PLA_T2,DDX17,0.27610374509893876
turquoise,PLA_T2,OSTF1,0.37684850698853173
turquoise,PLA_T2,GLG1,-0.40321518013766205
turquoise,PLA_T2,KHSRP,-0.26028183104183084
turquoise,PLA_T2,PRG4,0.29941600511883
turquoise,PLA_T2,TNPO1,-0.47180077463395603
turquoise,PLA_T2,LPP,0.3869895413327
turquoise,PLA_T2,CAVIN3,0.03968371577434774
turquoise,PLA_T2,ERGIC1,0.34866484233711076
turquoise,PLA_T2,MTARC2,-0.14985364174596696
turquoise,PLA_T2,FERMT2,0.29334525263396366
turquoise,PLA_T2,LRRC59,0.5282152173990617
turquoise,PLA_T2,ESAM,0.19000942674520646
turquoise,PLA_T2,PPCDC,0.11440029515168931
turquoise,PLA_T2,AP2M1,0.31035150640557785
turquoise,PLA_T2,KCTD12,0.2537991646457235
turquoise,PLA_T2,RCN3,0.38909889158448374
turquoise,PLA_T2,CNRIP1,-0.5670849120702618
turquoise,PLA_T2,DDRGK1,-0.5349006439318879
turquoise,PLA_T2,ABHD14B,0.29757017864235885
turquoise,PLA_T2,CNDP2,0.11124922165021121
turquoise,PLA_T2,PLIN4,-0.14148078880825568
turquoise,PLA_T2,VPS35,0.17350348950568706
turquoise,PLA_T2,CNN2,0.3785403272034757
turquoise,PLA_T2,VAT1,0.22757471258728104
turquoise,PLA_T2,LGMN,0.5681557805438002
turquoise,PLA_T2,S100A13,0.3448740831908896
turquoise,PLA_T2,MGLL,0.2924603943200886
turquoise,PLA_T2,COL12A1,0.7773607232073291
turquoise,PLA_T2,MYOC,0.011564438677477066
turquoise,PLA_T2,TUBA1C,0.04544986288051791
turquoise,PLA_T2,CORO1B,0.37011216292384236
turquoise,PLA_T2,PRXL2A,-0.3069469488126032
turquoise,PLA_T2,ERP44,0.14281193457718405
turquoise,PLA_T2,ESYT1,0.01525395812803502
turquoise,PLA_T2,TMEM43,0.3023667853461894
turquoise,PLA_T2,TUBB6,0.19172533370791198
turquoise,PLA_T2,HNRNPUL1,0.3946028222845072
turquoise,PLA_T2,BDH2,0.2655914139654734
turquoise,PLA_T2,TUBB2B,0.07833572923096811
turquoise,PLA_T2,TMED9,0.42148766281744016
turquoise,PLA_T2,SFXN3,0.2873016260481945
turquoise,PLA_T2,SORBS1,0.12229842184918834
turquoise,PLA_T2,ASPN,0.5304324687222555
turquoise,PLA_T2,TNKS1BP1,-0.35495811781648623
turquoise,PLA_T2,C20orf27,0.11316296523972219
turquoise,PLA_T2,LHPP,0.95128368646392
turquoise,PLA_T2,MAGT1,0.08259501144071427
turquoise,PLA_T2,RAB1B,-0.40749978111066426
turquoise,PLA_T2,EHD4,0.4163321228211941
turquoise,PLA_T2,SH3BGRL3,0.4516745003728592
turquoise,PLA_T2,PDCL3,0.44380369473632614
turquoise,PLA_T2,TMX1,0.070403598683348
turquoise,PLA_T2,GLIPR2,0.39900351655791116
turquoise,PLA_T2,EHD1,0.057696120821782604
turquoise,PLA_T2,METTL7A,-0.21428642892499639
turquoise,PLA_T2,PPCS,0.500522343578215
turquoise,PLA_T2,TNS1,-0.24882458068981647
turquoise,PLA_T2,CD248,-0.3263239755386744
turquoise,PLA_T2,APMAP,0.21713954843259367
turquoise,PLA_T2,PALMD,-0.3493868568541707
turquoise,PLA_T2,MYOZ2,0.7168248211259813
turquoise,PLA_T2,SAR1A,-0.4510598295955754
turquoise,PLA_T2,NANS,0.18824877242209856
turquoise,PLA_T2,HEBP1,0.15891490791040228
turquoise,PLA_T2,ECHDC1,0.09811165718932413
turquoise,PLA_T2,SEPTIN11,0.06622514601753236
turquoise,PLA_T2,PARVA,0.41481619565153166
turquoise,PLA_T2,TMOD3,0.516832850267832
turquoise,PLA_T2,FAM120A,-0.12511412610395284
turquoise,PLA_T2,MTCH1,0.4920013289597273
turquoise,PLA_T2,EHD2,0.1046323034121928
turquoise,PLA_T2,SEPTIN10,-0.060758631984268695
turquoise,PLA_T2,PTGFRN,-0.005552602660186396
turquoise,PLA_T2,RRBP1,9.785150238523406e-4
turquoise,PLA_T2,SAE1,0.27217876959325144
turquoise,PLA_T2,MRC2,0.02083632188189799
turquoise,PLA_T2,GNG12,0.19654568682816861
turquoise,PLA_T2,VPS29,0.45370903188137107
turquoise,PLA_T2,CTSZ,0.12394215830176834
turquoise,PLA_T2,FBLN5,-0.21012416356776406
turquoise,PLA_T2,ADD3,-0.41096890337044983
turquoise,PLA_T2,ABCF2,-0.1627224153922974
turquoise,PLA_T2,LAMTOR3,0.38466091998425145
turquoise,PLA_T2,CHORDC1,0.4720035030820496
turquoise,PLA_T2,SEPTIN9,0.15499631399209687
turquoise,PLA_T2,PCYOX1,-0.40154377121369556
turquoise,PLA_T2,DPP7,0.1671309799991326
turquoise,PLA_T2,NRBP1,0.12803273595162434
turquoise,PLA_T2,MSRA,0.07930128493757153
turquoise,PLA_T2,NAGK,-0.3499422928662574
turquoise,PLA_T2,DBNL,0.5705276394938131
turquoise,PLA_T2,PSME2,-0.20229730275771787
turquoise,PLA_T2,RAB23,0.11975639819328886
turquoise,PLA_T2,CORO1C,0.2388175839620553
turquoise,PLA_T2,PYCARD,0.3499581762254611
turquoise,PLA_T2,PACSIN2,0.10854206978571897
turquoise,PLA_T2,SNX6,-0.3202341325994453
turquoise,PLA_T2,PROCR,-0.005288845337614349
turquoise,PLA_T2,RUVBL2,-0.13351502203631457
turquoise,PLA_T2,RUVBL1,-0.5061532257403379
turquoise,PLA_T2,CNPY2,0.5530036344471568
turquoise,PLA_T2,EPB41L3,-0.19502417454767484
turquoise,PLA_T2,DERA,-0.2976367468289132
turquoise,PLA_T2,TMED7,0.4690839803921106
turquoise,PLA_T2,HDGFL3,-0.33332255391309146
turquoise,PLA_T2,SAMHD1,-0.1353908067357351
turquoise,PLA_T2,TLN1,0.19843800913557866
turquoise,PLA_T2,TLN2,-0.030415620237470836
turquoise,PLA_T2,HYOU1,0.10003512088830162
turquoise,PLA_T2,RBM8A,0.20636491548673505
turquoise,PLA_T2,SNX9,-0.14827777893521146
turquoise,PLA_T2,SNX5,0.22809434372123005
turquoise,PLA_T2,LYVE1,0.4195687145532226
turquoise,PLA_T2,COPG1,0.06162029120509808
turquoise,PLA_T2,CLIC4,0.36928683588688355
turquoise,PLA_T2,SPCS1,0.4382516273036405
turquoise,PLA_T2,STK24,-0.3036873702721383
turquoise,H_T1,ESYT2,-0.29388598306322605
turquoise,H_T1,MYO1C,-0.8477563167594878
turquoise,H_T1,AP3B1,-0.7926440973484306
turquoise,H_T1,PGRMC1,-0.07465286088935648
turquoise,H_T1,CLIC1,-1.1632285035923096
turquoise,H_T1,EEF2K,-0.6106160894756704
turquoise,H_T1,SDCBP,-0.6981073553791107
turquoise,H_T1,ACACB,-0.5889042595948577
turquoise,H_T1,PDXK,-0.8335108885441243
turquoise,H_T1,ISLR,0.012269532284139262
turquoise,H_T1,COPE,-0.787178581536074
turquoise,H_T1,ADAM10,-0.8514834942973574
turquoise,H_T1,TPP1,-0.5904528100660565
turquoise,H_T1,PSMA7,-0.2965447194464408
turquoise,H_T1,MYL12B,-0.9545227897099144
turquoise,H_T1,HGS,-0.4495080583611982
turquoise,H_T1,DCLK1,-0.47639152333220947
turquoise,H_T1,ARPC1B,-1.0594536584190055
turquoise,H_T1,ARPC2,-0.8261681079641082
turquoise,H_T1,ARPC3,-0.8676813795705322
turquoise,H_T1,CLIC2,-0.895642368886081
turquoise,H_T1,SURF4,-0.5940594510917034
turquoise,H_T1,PMM2,-0.8587459188288309
turquoise,H_T1,STX7,-0.6267554292119925
turquoise,H_T1,ARPC5,-1.1504062312414207
turquoise,H_T1,PHGDH,-0.9083343579215507
turquoise,H_T1,DYNC1LI2,-0.9811404741253285
turquoise,H_T1,HSPA12A,-0.9528263494349464
turquoise,H_T1,HNRNPR,-0.6561938586919791
turquoise,H_T1,TPD52L2,-0.3802181633118563
turquoise,H_T1,EPB41L2,-0.9769325253598012
turquoise,H_T1,LAMTOR5,-0.4115457271685827
turquoise,H_T1,BUB3,-0.5971039594667167
turquoise,H_T1,ACTN4,-0.999855385131484
turquoise,H_T1,GMFG,-0.3953943505830752
turquoise,H_T1,PLIN1,-0.9838840508150156
turquoise,H_T1,SNX3,-0.5501086263052618
turquoise,H_T1,SYNCRIP,-0.6702352084937445
turquoise,H_T1,UGDH,-0.5777324417190431
turquoise,H_T1,SNX2,-0.7060389851227951
turquoise,H_T1,CILP,-0.24392348332552558
turquoise,H_T1,PDCD6,-0.18155122296504145
turquoise,H_T1,TBCA,-0.8552108357334254
turquoise,H_T1,ATP6V1G1,-0.1790151772663434
turquoise,H_T1,SH3BGRL,-1.1415339037450403
turquoise,H_T1,SEC22B,-0.8288100918756305
turquoise,H_T1,VPS26A,-0.3434356944374115
turquoise,H_T1,PALM,-0.424289424133769
turquoise,H_T1,CBR3,-0.6402012701167612
turquoise,H_T1,IDH1,-0.6431148809462591
turquoise,H_T1,ARL6IP5,-0.003655349019110671
turquoise,H_T1,SNCG,-0.864122478961766
turquoise,H_T1,ABCA8,-0.6679852289692827
turquoise,H_T1,AP2A2,-0.99996838514378
turquoise,H_T1,SEC31A,-0.5354465732464615
turquoise,H_T1,RTN3,-0.332417820224531
turquoise,H_T1,ATE1,-0.7002450431143016
turquoise,H_T1,PGLS,-1.0231028313529908
turquoise,H_T1,SVIL,-0.7435365840834103
turquoise,H_T1,AP2A1,-1.0469232759338787
turquoise,H_T1,CAVIN2,-0.9446184457843827
turquoise,H_T1,DDAH2,-1.034851361570093
turquoise,H_T1,CYB5A,-0.6353586425765151
turquoise,H_T1,ADH1B,-0.6275514813069188
turquoise,H_T1,ADH1C,-0.7865077241611833
turquoise,H_T1,LDHA,-0.16161948285136502
turquoise,H_T1,ALDH1A1,-0.4239862172770497
turquoise,H_T1,GLUD1,-0.6445438363415168
turquoise,H_T1,CYB5R3,-0.33128810438839806
turquoise,H_T1,GSR,-0.48381312487332834
turquoise,H_T1,SOD1,-0.9411878973782946
turquoise,H_T1,F13A1,-0.9837457077975245
turquoise,H_T1,PGK1,-0.7188202503952387
turquoise,H_T1,CFD,-0.6166289459484866
turquoise,H_T1,CA2,-0.9166436789830097
turquoise,H_T1,CST3,-0.8742990275367395
turquoise,H_T1,CSTA,-0.5587985479998355
turquoise,H_T1,KRAS,-0.6364654455538992
turquoise,H_T1,JCHAIN,-0.9427890306508371
turquoise,H_T1,HLA-B,-0.9678528235854588
turquoise,H_T1,HLA-DRA,-0.6275147694683232
turquoise,H_T1,COL1A1,-0.37007444523823585
turquoise,H_T1,COL4A1,-0.3896473861616917
turquoise,H_T1,CRYAB,0.11059247748104184
turquoise,H_T1,KRT14,-0.19523273506367306
turquoise,H_T1,LMNA,-0.4056317251933367
turquoise,H_T1,C1QA,-0.4159114270430161
turquoise,H_T1,LRG1,-1.0641898740782154
turquoise,H_T1,TTR,-1.0943118336023188
turquoise,H_T1,FTL,-0.6750253489066822
turquoise,H_T1,ANG,-0.454852872703211
turquoise,H_T1,ALDOA,-0.8153048806474633
turquoise,H_T1,CSTB,-0.37062171022704093
turquoise,H_T1,ANXA1,-1.0300625047904242
turquoise,H_T1,THY1,-1.1448136553559949
turquoise,H_T1,KRT1,-0.04750429045161868
turquoise,H_T1,S100B,-0.6467512172292447
turquoise,H_T1,VWF,-0.5477252909404127
turquoise,H_T1,TUBB4A,-0.457129149879177
turquoise,H_T1,GAPDH,-0.8982824099132414
turquoise,H_T1,HLA-A,-0.5377178825879616
turquoise,H_T1,CAPNS1,-0.7249384159139687
turquoise,H_T1,HSPB1,-0.07972407834994301
turquoise,H_T1,RPN1,-0.5160549286650873
turquoise,H_T1,GNAI2,-0.9211048295902133
turquoise,H_T1,GYPC,-0.9053646963725972
turquoise,H_T1,APOD,-0.9566971872308507
turquoise,H_T1,ALDH2,-0.46292453108353965
turquoise,H_T1,SERPINA5,-0.5553940010247521
turquoise,H_T1,MPO,-0.24723656047321074
turquoise,H_T1,RPLP1,-0.722689630350384
turquoise,H_T1,RPLP2,-0.6048994429887846
turquoise,H_T1,RPLP0,-0.49617325259052525
turquoise,H_T1,CLEC3B,-1.1181831957436232
turquoise,H_T1,SSB,-0.34485772223381383
turquoise,H_T1,ITGB1,-0.6747856494913516
turquoise,H_T1,KRT8,-0.10473493813684209
turquoise,H_T1,GSN,-0.9990786773042984
turquoise,H_T1,S100A6,-1.01090526286197
turquoise,H_T1,ENO1,-0.3887077012628651
turquoise,H_T1,EPHX1,-0.3201784922648624
turquoise,H_T1,DBI,-0.6294981108603518
turquoise,H_T1,LDHB,-0.6045663042069274
turquoise,H_T1,GPX1,-0.7033795993268936
turquoise,H_T1,P4HB,-0.44734724647373447
turquoise,H_T1,CTSD,-0.7626659847493565
turquoise,H_T1,ANXA2,-0.9193714584764224
turquoise,H_T1,TUBB,-0.6557944135465593
turquoise,H_T1,DCN,-0.9071928697020668
turquoise,H_T1,PSAP,-0.496950421219887
turquoise,H_T1,HEXB,-0.5409332618551235
turquoise,H_T1,PFN1,-0.5116235060338776
turquoise,H_T1,APRT,-0.6134813885866425
turquoise,H_T1,CTSB,-0.6581667972805795
turquoise,H_T1,HSP90AA1,-0.41913970112834165
turquoise,H_T1,HNRNPC,-0.5605288530696818
turquoise,H_T1,LAMB1,-0.38825121345198205
turquoise,H_T1,THBS1,-0.747267552879703
turquoise,H_T1,COL1A2,-0.5617040457421003
turquoise,H_T1,ANXA6,-0.6028584938792971
turquoise,H_T1,RHOC,-0.7724828232616281
turquoise,H_T1,HSP90AB1,-0.09174996295322896
turquoise,H_T1,SOD3,-0.9693558972346311
turquoise,H_T1,CTSG,-0.8325735233181077
turquoise,H_T1,CD14,-0.3538087060288012
turquoise,H_T1,COL4A2,-0.39655256672918854
turquoise,H_T1,SNRNP70,-0.4663917349552554
turquoise,H_T1,VIM,-0.9878619921476132
turquoise,H_T1,KRT19,0.08181897837786653
turquoise,H_T1,GNAI3,-1.0318543602180075
turquoise,H_T1,ANXA5,-0.7678278701459782
turquoise,H_T1,RPSA,-0.37720211406977927
turquoise,H_T1,CD63,-0.5377121538340667
turquoise,H_T1,GSTP1,0.02912864905921405
turquoise,H_T1,LGALS1,-0.8584291695060922
turquoise,H_T1,HMGB1,-0.7032899911971866
turquoise,H_T1,SPARC,-1.0627090703902187
turquoise,H_T1,CLTA,-0.4226375277458188
turquoise,H_T1,CLTB,-0.20688330741724664
turquoise,H_T1,ANXA4,-0.9951990187360262
turquoise,H_T1,CNP,-0.6205674664749001
turquoise,H_T1,HNRNPA1,-0.9497111038702437
turquoise,H_T1,CTSH,-0.7404322619229851
turquoise,H_T1,HSPA1A,-0.22087692964142708
turquoise,H_T1,CALM1,-0.6380549473339234
turquoise,H_T1,RO60,-0.370072211374293
turquoise,H_T1,RRAS,-0.646317104166698
turquoise,H_T1,HLA-C,-0.504221014162898
turquoise,H_T1,TXN,-0.6810181512129413
turquoise,H_T1,MGST1,-0.8381309555634984
turquoise,H_T1,HSPA5,-0.4529382234162906
turquoise,H_T1,LAMC1,-0.6330864986595014
turquoise,H_T1,MYH3,-0.38516509634753393
turquoise,H_T1,HSPA8,-0.4816513904863241
turquoise,H_T1,RALA,-0.21600470991844417
turquoise,H_T1,RALB,-0.1419840175556678
turquoise,H_T1,LAMP1,-0.736222785465746
turquoise,H_T1,G6PD,-0.7342924964496264
turquoise,H_T1,PC,-0.48771151582451217
turquoise,H_T1,ADH5,-0.3372388304171651
turquoise,H_T1,COL6A1,-0.7756696368063256
turquoise,H_T1,COL6A2,-0.7942412550436355
turquoise,H_T1,COL6A3,-0.7369017942688431
turquoise,H_T1,PEPD,-0.4383582351830461
turquoise,H_T1,XRCC6,-0.5071918189951554
turquoise,H_T1,IFITM1,-0.8617348535554823
turquoise,H_T1,LAMP2,-0.29355085717011775
turquoise,H_T1,RNH1,-0.4923572477717911
turquoise,H_T1,VCAN,-0.4514787668637498
turquoise,H_T1,KRT10,0.1305550586354961
turquoise,H_T1,KRT5,-0.26777123462545127
turquoise,H_T1,PDIA4,-0.7368927794504915
turquoise,H_T1,LCP1,-0.954191689063963
turquoise,H_T1,PLS3,-0.9402093795780349
turquoise,H_T1,CD59,-0.11659997322170663
turquoise,H_T1,MIF,-0.41187204602346306
turquoise,H_T1,FOLR2,-0.3832012085943394
turquoise,H_T1,PRKCSH,-0.3160783500594433
turquoise,H_T1,HCLS1,2.9690950239483306e-5
turquoise,H_T1,NID1,-0.7348786539378507
turquoise,H_T1,AKR1A1,-0.38451021799299223
turquoise,H_T1,HSP90B1,-0.7182492942668939
turquoise,H_T1,HNRNPL,-0.6266005781061822
turquoise,H_T1,JUP,-0.14411765017092204
turquoise,H_T1,CPA3,-0.08575158733827479
turquoise,H_T1,FABP4,-0.8156105357816938
turquoise,H_T1,GLUL,0.175118184142615
turquoise,H_T1,NME1,-1.0586659419978965
turquoise,H_T1,GNS,-0.2820922192026149
turquoise,H_T1,CD44,-0.8172448187421084
