contrast,value
Cancer_vs_Healthy,0.100331302446964
Cancer_vs_Healthy,0.475233226706899
Cancer_vs_Healthy,0.00599134162145678
Cancer_vs_Healthy,0.157823892812012
Cancer_vs_Healthy,0.0259093574848915
Cancer_vs_Healthy,0.213449923345831
Cancer_vs_Healthy,0.232068510319232
Cancer_vs_Healthy,0.743983255867015
Cancer_vs_Healthy,0.0357450118387139
Cancer_vs_Healthy,0.126008271186999
Cancer_vs_Healthy,0.631044193453207
Cancer_vs_Healthy,0.64103473528157
Cancer_vs_Healthy,1.690228646838e-4
Cancer_vs_Healthy,0.102505434828272
Cancer_vs_Healthy,0.430707395520732
Cancer_vs_Healthy,0.0175771398712565
Cancer_vs_Healthy,0.616209207321641
Cancer_vs_Healthy,0.103526429305454
Cancer_vs_Healthy,0.0200781125619389
Cancer_vs_Healthy,0.441659501395521
Cancer_vs_Healthy,0.00842065337757977
Cancer_vs_Healthy,0.138559181020993
Cancer_vs_Healthy,0.153640753088634
Cancer_vs_Healthy,0.00383386688411972
Cancer_vs_Healthy,0.0742892197651361
Cancer_vs_Healthy,0.0930211433214227
Cancer_vs_Healthy,0.915479118056787
Cancer_vs_Healthy,0.718291097502677
Cancer_vs_Healthy,0.596214683324741
Cancer_vs_Healthy,0.349017974726998
Cancer_vs_Healthy,0.0553249868547416
Cancer_vs_Healthy,0.719188637724967
Cancer_vs_Healthy,0.00416739749040168
Cancer_vs_Healthy,0.109483352944429
Cancer_vs_Healthy,0.0266125170462617
Cancer_vs_Healthy,0.805677062560103
Cancer_vs_Healthy,0.418477062063284
Cancer_vs_Healthy,0.143447265815666
Cancer_vs_Healthy,0.124603179598553
Cancer_vs_Healthy,0.27080862336219
Cancer_vs_Healthy,0.00162831825008064
Cancer_vs_Healthy,0.285239721382536
Cancer_vs_Healthy,0.710830975543578
Cancer_vs_Healthy,1.0969087046056e-4
Cancer_vs_Healthy,7.5983113931775e-4
Cancer_vs_Healthy,0.0293613392110733
Cancer_vs_Healthy,0.264298449742678
Cancer_vs_Healthy,0.00360374302991386
Cancer_vs_Healthy,0.0643414629723385
Cancer_vs_Healthy,0.958267228349995
Cancer_vs_Healthy,0.226709787175579
Cancer_vs_Healthy,0.113494727275219
Cancer_vs_Healthy,0.0015838909078457
Cancer_vs_Healthy,0.42412812813718
Cancer_vs_Healthy,0.184607171353587
Cancer_vs_Healthy,0.950333877218201
Cancer_vs_Healthy,6.21416479757273e-5
Cancer_vs_Healthy,0.991342038522145
Cancer_vs_Healthy,0.52634852753968
Cancer_vs_Healthy,0.119592500108694
Cancer_vs_Healthy,0.76411250072726
Cancer_vs_Healthy,0.00398670241978263
Cancer_vs_Healthy,0.00622140062451006
Cancer_vs_Healthy,0.00461946143370058
Cancer_vs_Healthy,0.0315038756357413
Cancer_vs_Healthy,0.10579773963427
Cancer_vs_Healthy,0.0885544841940183
Cancer_vs_Healthy,0.536170198883613
Cancer_vs_Healthy,0.555602007569182
Cancer_vs_Healthy,0.184823356055308
Cancer_vs_Healthy,0.00695786205228035
Cancer_vs_Healthy,3.39494694061913e-6
Cancer_vs_Healthy,0.0104687688628949
Cancer_vs_Healthy,0.701963997347405
Cancer_vs_Healthy,0.800649221422165
Cancer_vs_Healthy,0.0100717625716991
Cancer_vs_Healthy,0.972008339240945
Cancer_vs_Healthy,0.0860250105142755
Cancer_vs_Healthy,0.100956439119135
Cancer_vs_Healthy,0.513170809976814
Cancer_vs_Healthy,5.3102505452591e-4
Cancer_vs_Healthy,0.00232777852239797
